,ITMG IJ Equity,ITMG IJ Equity,ITMG IJ Equity,ITMG IJ Equity,ITMG IJ Equity
2020-05-19,4041.0,4132.0,4041.0,4080.0,1368700.0
2020-05-20,4080.0,4080.0,3963.0,3989.0,952900.0
2020-05-21,4080.0,4080.0,3963.0,3989.0,952900.0
2020-05-22,4080.0,4080.0,3963.0,3989.0,952900.0
2020-05-23,4080.0,4080.0,3963.0,3989.0,952900.0
2020-05-24,4080.0,4080.0,3963.0,3989.0,952900.0
2020-05-25,4080.0,4080.0,3963.0,3989.0,952900.0
2020-05-26,4028.0,4210.0,4028.0,4210.0,3255700.0
2020-05-27,4236.0,4314.0,4158.0,4262.0,2720800.0
2020-05-28,4262.0,4353.0,4223.0,4262.0,3076500.0
2020-05-29,4275.0,4275.0,4158.0,4210.0,2493600.0
2020-05-30,4275.0,4275.0,4158.0,4210.0,2493600.0
2020-05-31,4275.0,4275.0,4158.0,4210.0,2493600.0
2020-06-01,4275.0,4275.0,4158.0,4210.0,2493600.0
2020-06-02,4288.0,4418.0,4262.0,4405.0,3981800.0
2020-06-03,4418.0,4587.0,4405.0,4587.0,4258900.0
2020-06-04,4613.0,4769.0,4587.0,4639.0,5685700.0
2020-06-05,4678.0,4704.0,4535.0,4639.0,6492500.0
2020-06-06,4678.0,4704.0,4535.0,4639.0,6492500.0
2020-06-07,4678.0,4704.0,4535.0,4639.0,6492500.0
2020-06-08,4942.0,4942.0,4664.0,4775.0,9295300.0
2020-06-09,4831.0,4872.0,4650.0,4692.0,6073200.0
2020-06-10,4692.0,4720.0,4387.0,4400.0,5596000.0
2020-06-11,4276.0,4470.0,4276.0,4303.0,2787600.0
2020-06-12,4289.0,4345.0,4067.0,4345.0,3084400.0
2020-06-13,4289.0,4345.0,4067.0,4345.0,3084400.0
2020-06-14,4289.0,4345.0,4067.0,4345.0,3084400.0
2020-06-15,4387.0,4456.0,4192.0,4206.0,2173500.0
2020-06-16,4276.0,4400.0,4276.0,4359.0,2134600.0
2020-06-17,4400.0,4400.0,4303.0,4345.0,1944000.0
2020-06-18,4345.0,4387.0,4303.0,4303.0,1661500.0
2020-06-19,4331.0,4331.0,4012.0,4012.0,18816500.0
2020-06-20,4331.0,4331.0,4012.0,4012.0,18816500.0
2020-06-21,4331.0,4331.0,4012.0,4012.0,18816500.0
2020-06-22,4109.0,4178.0,4053.0,4151.0,10095500.0
2020-06-23,4164.0,4206.0,4109.0,4109.0,3283100.0
2020-06-24,4137.0,4164.0,4109.0,4109.0,3267200.0
2020-06-25,4109.0,4109.0,4012.0,4040.0,3901400.0
2020-06-26,4109.0,4109.0,3998.0,4026.0,2878600.0
2020-06-27,4109.0,4109.0,3998.0,4026.0,2878600.0
2020-06-28,4109.0,4109.0,3998.0,4026.0,2878600.0
2020-06-29,4053.0,4053.0,3956.0,4012.0,2348500.0
2020-06-30,4067.0,4067.0,3942.0,3942.0,4574900.0
2020-07-01,3970.0,4053.0,3915.0,4026.0,4387700.0
2020-07-02,4067.0,4151.0,4053.0,4081.0,5531700.0
2020-07-03,4123.0,4151.0,4067.0,4067.0,2225300.0
2020-07-04,4123.0,4151.0,4067.0,4067.0,2225300.0
2020-07-05,4123.0,4151.0,4067.0,4067.0,2225300.0
2020-07-06,4109.0,4137.0,4067.0,4123.0,1959600.0
2020-07-07,4164.0,4220.0,4109.0,4123.0,2514900.0
2020-07-08,4137.0,4151.0,4081.0,4151.0,3035800.0
2020-07-09,4178.0,4373.0,4151.0,4276.0,10393800.0
2020-07-10,4192.0,4276.0,4123.0,4137.0,4024300.0
2020-07-11,4192.0,4276.0,4123.0,4137.0,4024300.0
2020-07-12,4192.0,4276.0,4123.0,4137.0,4024300.0
2020-07-13,4137.0,4317.0,4053.0,4303.0,5981700.0
2020-07-14,4331.0,4331.0,4234.0,4234.0,4401000.0
2020-07-15,4289.0,4317.0,4262.0,4262.0,2254100.0
2020-07-16,4276.0,4289.0,4234.0,4262.0,1981800.0
2020-07-17,4303.0,4498.0,4248.0,4359.0,9901300.0
2020-07-18,4303.0,4498.0,4248.0,4359.0,9901300.0
2020-07-19,4303.0,4498.0,4248.0,4359.0,9901300.0
2020-07-20,4442.0,4442.0,4262.0,4262.0,3068200.0
2020-07-21,4317.0,4359.0,4276.0,4331.0,2970900.0
2020-07-22,4387.0,4400.0,4289.0,4303.0,2790300.0
2020-07-23,4331.0,4484.0,4303.0,4387.0,5518500.0
2020-07-24,4387.0,4387.0,4248.0,4262.0,3677500.0
2020-07-25,4387.0,4387.0,4248.0,4262.0,3677500.0
2020-07-26,4387.0,4387.0,4248.0,4262.0,3677500.0
2020-07-27,4276.0,4442.0,4262.0,4442.0,6373500.0
2020-07-28,4470.0,4636.0,4456.0,4470.0,6011200.0
2020-07-29,4512.0,4512.0,4345.0,4387.0,2774000.0
2020-07-30,4387.0,4414.0,4331.0,4387.0,3453200.0
2020-07-31,4387.0,4414.0,4331.0,4387.0,3453200.0
2020-08-01,4387.0,4414.0,4331.0,4387.0,3453200.0
2020-08-02,4387.0,4414.0,4331.0,4387.0,3453200.0
2020-08-03,4387.0,4414.0,4109.0,4248.0,4671500.0
2020-08-04,4248.0,4317.0,4220.0,4289.0,1970400.0
2020-08-05,4262.0,4331.0,4151.0,4289.0,4259300.0
2020-08-06,4303.0,4442.0,4303.0,4428.0,3150500.0
2020-08-07,4414.0,4442.0,4331.0,4359.0,2027400.0
2020-08-08,4414.0,4442.0,4331.0,4359.0,2027400.0
2020-08-09,4414.0,4442.0,4331.0,4359.0,2027400.0
2020-08-10,4400.0,4775.0,4373.0,4761.0,12694300.0
2020-08-11,4761.0,4817.0,4595.0,4650.0,7418200.0
2020-08-12,4650.0,4650.0,4484.0,4512.0,6189000.0
2020-08-13,4512.0,4623.0,4484.0,4539.0,3425000.0
2020-08-14,4553.0,4581.0,4498.0,4512.0,2854500.0
2020-08-15,4553.0,4581.0,4498.0,4512.0,2854500.0
2020-08-16,4553.0,4581.0,4498.0,4512.0,2854500.0
2020-08-17,4553.0,4581.0,4498.0,4512.0,2854500.0
2020-08-18,4512.0,4609.0,4512.0,4553.0,2321800.0
2020-08-19,4553.0,4609.0,4498.0,4553.0,4469000.0
2020-08-20,4553.0,4609.0,4498.0,4553.0,4469000.0
2020-08-21,4553.0,4609.0,4498.0,4553.0,4469000.0
2020-08-22,4553.0,4609.0,4498.0,4553.0,4469000.0
2020-08-23,4553.0,4609.0,4498.0,4553.0,4469000.0
2020-08-24,4553.0,4581.0,4484.0,4525.0,2684800.0
2020-08-25,4539.0,4609.0,4525.0,4609.0,3883000.0
2020-08-26,4636.0,4775.0,4609.0,4664.0,5773700.0
2020-08-27,4692.0,4789.0,4664.0,4720.0,4373600.0
2020-08-28,4720.0,4872.0,4720.0,4775.0,4349900.0
2020-08-29,4720.0,4872.0,4720.0,4775.0,4349900.0
2020-08-30,4720.0,4872.0,4720.0,4775.0,4349900.0
2020-08-31,4831.0,4859.0,4581.0,4595.0,5923000.0
2020-09-01,4664.0,4803.0,4553.0,4803.0,4708300.0
2020-09-02,4720.0,4914.0,4720.0,4831.0,5411900.0
2020-09-03,4831.0,4859.0,4734.0,4803.0,2297100.0
2020-09-04,4747.0,4747.0,4650.0,4720.0,1790300.0
2020-09-05,4747.0,4747.0,4650.0,4720.0,1790300.0
2020-09-06,4747.0,4747.0,4650.0,4720.0,1790300.0
2020-09-07,4720.0,4789.0,4650.0,4747.0,2388400.0
2020-09-08,4747.0,4817.0,4734.0,4747.0,1861000.0
2020-09-09,4692.0,4706.0,4623.0,4650.0,2986700.0
2020-09-10,4609.0,4609.0,4331.0,4331.0,7230600.0
2020-09-11,4206.0,4623.0,4164.0,4581.0,4721100.0
2020-09-12,4206.0,4623.0,4164.0,4581.0,4721100.0
2020-09-13,4206.0,4623.0,4164.0,4581.0,4721100.0
2020-09-14,4636.0,4692.0,4623.0,4650.0,1536000.0
2020-09-15,4664.0,4706.0,4609.0,4692.0,2128200.0
2020-09-16,4692.0,4720.0,4609.0,4664.0,1707100.0
2020-09-17,4720.0,4747.0,4581.0,4609.0,1223700.0
2020-09-18,4706.0,4720.0,4595.0,4623.0,1370700.0
2020-09-19,4706.0,4720.0,4595.0,4623.0,1370700.0
2020-09-20,4706.0,4720.0,4595.0,4623.0,1370700.0
2020-09-21,4636.0,4692.0,4595.0,4595.0,1630700.0
2020-09-22,4525.0,4664.0,4470.0,4623.0,2720300.0
2020-09-23,4664.0,4678.0,4525.0,4567.0,2069200.0
2020-09-24,4525.0,4567.0,4456.0,4470.0,1996400.0
2020-09-25,4525.0,4567.0,4498.0,4539.0,1024700.0
2020-09-26,4525.0,4567.0,4498.0,4539.0,1024700.0
2020-09-27,4525.0,4567.0,4498.0,4539.0,1024700.0
2020-09-28,4609.0,4609.0,4484.0,4484.0,909500.0
2020-09-29,4525.0,4650.0,4498.0,4539.0,2346900.0
2020-09-30,4525.0,4581.0,4470.0,4525.0,866600.0
2020-10-01,4539.0,4581.0,4512.0,4553.0,1343200.0
2020-10-02,4581.0,4595.0,4428.0,4512.0,1457900.0
2020-10-03,4581.0,4595.0,4428.0,4512.0,1457900.0
2020-10-04,4581.0,4595.0,4428.0,4512.0,1457900.0
2020-10-05,4512.0,4525.0,4470.0,4484.0,842600.0
2020-10-06,4525.0,4539.0,4498.0,4512.0,1171100.0
2020-10-07,4512.0,4567.0,4484.0,4498.0,912700.0
2020-10-08,4553.0,4567.0,4498.0,4512.0,1038400.0
2020-10-09,4525.0,4539.0,4484.0,4498.0,1262600.0
2020-10-10,4525.0,4539.0,4484.0,4498.0,1262600.0
2020-10-11,4525.0,4539.0,4484.0,4498.0,1262600.0
2020-10-12,4498.0,4553.0,4498.0,4553.0,1042200.0
2020-10-13,4553.0,4553.0,4442.0,4553.0,4365300.0
2020-10-14,4525.0,4581.0,4498.0,4567.0,2232600.0
2020-10-15,4567.0,4623.0,4498.0,4498.0,2211800.0
2020-10-16,4498.0,4623.0,4484.0,4609.0,3078600.0
2020-10-17,4498.0,4623.0,4484.0,4609.0,3078600.0
2020-10-18,4498.0,4623.0,4484.0,4609.0,3078600.0
2020-10-19,4609.0,4706.0,4609.0,4692.0,3508900.0
2020-10-20,4692.0,4706.0,4609.0,4636.0,3527100.0
2020-10-21,4692.0,4692.0,4567.0,4567.0,1526400.0
2020-10-22,4581.0,4595.0,4470.0,4470.0,7631900.0
2020-10-23,4498.0,4525.0,4484.0,4484.0,944900.0
2020-10-24,4498.0,4525.0,4484.0,4484.0,944900.0
2020-10-25,4498.0,4525.0,4484.0,4484.0,944900.0
2020-10-26,4470.0,4553.0,4470.0,4512.0,2706700.0
2020-10-27,4512.0,4553.0,4470.0,4512.0,1842100.0
2020-10-28,4512.0,4553.0,4470.0,4512.0,1842100.0
2020-10-29,4512.0,4553.0,4470.0,4512.0,1842100.0
2020-10-30,4512.0,4553.0,4470.0,4512.0,1842100.0
2020-10-31,4512.0,4553.0,4470.0,4512.0,1842100.0
2020-11-01,4512.0,4553.0,4470.0,4512.0,1842100.0
2020-11-02,4553.0,4664.0,4553.0,4581.0,3532200.0
2020-11-03,4609.0,4650.0,4595.0,4609.0,1672400.0
2020-11-04,4636.0,4650.0,4567.0,4595.0,1830300.0
2020-11-05,4636.0,4650.0,4595.0,4636.0,1702100.0
2020-11-06,4678.0,4761.0,4650.0,4747.0,4319000.0
2020-11-07,4678.0,4761.0,4650.0,4747.0,4319000.0
2020-11-08,4678.0,4761.0,4650.0,4747.0,4319000.0
2020-11-09,4817.0,4831.0,4734.0,4761.0,5578600.0
2020-11-10,4866.0,4866.0,4780.0,4866.0,5287900.0
2020-11-11,4866.0,4938.0,4823.0,4909.0,5119900.0
2020-11-12,4924.0,4981.0,4909.0,4924.0,2237300.0
2020-11-13,4895.0,4895.0,4852.0,4881.0,1647300.0
2020-11-14,4895.0,4895.0,4852.0,4881.0,1647300.0
2020-11-15,4895.0,4895.0,4852.0,4881.0,1647300.0
2020-11-16,4909.0,5241.0,4909.0,5241.0,8581100.0
2020-11-17,5341.0,5471.0,5255.0,5269.0,6809200.0
2020-11-18,5269.0,5384.0,5269.0,5298.0,2770700.0
2020-11-19,5298.0,6047.0,5284.0,5917.0,12185400.0
2020-11-20,5960.0,6291.0,5788.0,5845.0,6548300.0
2020-11-21,5960.0,6291.0,5788.0,5845.0,6548300.0
2020-11-22,5960.0,6291.0,5788.0,5845.0,6548300.0
2020-11-23,5932.0,6104.0,5888.0,6047.0,5758800.0
2020-11-24,6220.0,6392.0,6162.0,6306.0,8011300.0
2020-11-25,6450.0,7213.0,6306.0,6450.0,13020300.0
2020-11-26,6680.0,6867.0,6536.0,6623.0,5903800.0
2020-11-27,6767.0,6896.0,6666.0,6824.0,5450200.0
2020-11-28,6767.0,6896.0,6666.0,6824.0,5450200.0
2020-11-29,6767.0,6896.0,6666.0,6824.0,5450200.0
2020-11-30,7026.0,8149.0,6911.0,7544.0,31753000.0
2020-12-01,7832.0,8106.0,7573.0,7947.0,15724500.0
2020-12-02,8120.0,8609.0,7990.0,8566.0,13603400.0
2020-12-03,8782.0,9041.0,8523.0,8581.0,19555500.0
2020-12-04,8869.0,8897.0,8581.0,8609.0,10424800.0
2020-12-05,8869.0,8897.0,8581.0,8609.0,10424800.0
2020-12-06,8869.0,8897.0,8581.0,8609.0,10424800.0
2020-12-07,8753.0,8854.0,8609.0,8624.0,8669500.0
2020-12-08,8753.0,8753.0,8494.0,8537.0,8973600.0
2020-12-09,8753.0,8753.0,8494.0,8537.0,8973600.0
2020-12-10,8523.0,8537.0,8120.0,8206.0,12725200.0
2020-12-11,8307.0,8494.0,8293.0,8451.0,7534300.0
2020-12-12,8307.0,8494.0,8293.0,8451.0,7534300.0
2020-12-13,8307.0,8494.0,8293.0,8451.0,7534300.0
2020-12-14,8638.0,8926.0,8638.0,8869.0,10132600.0
2020-12-15,8926.0,8984.0,8681.0,8768.0,7160100.0
2020-12-16,8912.0,8955.0,8739.0,8782.0,5551200.0
2020-12-17,8782.0,8782.0,8437.0,8480.0,8846300.0
2020-12-18,8509.0,8624.0,8480.0,8566.0,4811200.0
2020-12-19,8509.0,8624.0,8480.0,8566.0,4811200.0
2020-12-20,8509.0,8624.0,8480.0,8566.0,4811200.0
2020-12-21,8566.0,8725.0,8408.0,8681.0,5778700.0
2020-12-22,8653.0,8653.0,8177.0,8221.0,5631600.0
2020-12-23,8235.0,8451.0,7659.0,8206.0,7554500.0
2020-12-24,8235.0,8451.0,7659.0,8206.0,7554500.0
2020-12-25,8235.0,8451.0,7659.0,8206.0,7554500.0
2020-12-26,8235.0,8451.0,7659.0,8206.0,7554500.0
2020-12-27,8235.0,8451.0,7659.0,8206.0,7554500.0
2020-12-28,8221.0,8336.0,8077.0,8264.0,2890300.0
2020-12-29,8350.0,8451.0,8177.0,8221.0,2572200.0
2020-12-30,8206.0,8206.0,7832.0,7976.0,6034000.0
2020-12-31,8206.0,8206.0,7832.0,7976.0,6034000.0
2021-01-01,8206.0,8206.0,7832.0,7976.0,6034000.0
2021-01-02,8206.0,8206.0,7832.0,7976.0,6034000.0
2021-01-03,8206.0,8206.0,7832.0,7976.0,6034000.0
2021-01-04,7947.0,7947.0,7458.0,7861.0,8796600.0
2021-01-05,7861.0,7976.0,7688.0,7832.0,3562100.0
2021-01-06,7717.0,7717.0,7486.0,7558.0,6643200.0
2021-01-07,7486.0,7832.0,7141.0,7760.0,11828000.0
2021-01-08,8005.0,8177.0,7774.0,7832.0,7736000.0
2021-01-09,8005.0,8177.0,7774.0,7832.0,7736000.0
2021-01-10,8005.0,8177.0,7774.0,7832.0,7736000.0
2021-01-11,8062.0,8163.0,7933.0,8106.0,6480900.0
2021-01-12,8120.0,8221.0,7947.0,8120.0,3789400.0
2021-01-13,8465.0,8667.0,8249.0,8422.0,7977700.0
2021-01-14,8523.0,8552.0,8235.0,8465.0,5214400.0
2021-01-15,8465.0,8465.0,8091.0,8177.0,3542500.0
2021-01-16,8465.0,8465.0,8091.0,8177.0,3542500.0
2021-01-17,8465.0,8465.0,8091.0,8177.0,3542500.0
2021-01-18,8062.0,8278.0,7947.0,7990.0,4230300.0
2021-01-19,7947.0,7990.0,7688.0,7760.0,3273700.0
2021-01-20,7602.0,7861.0,7573.0,7861.0,2595600.0
2021-01-21,7947.0,8005.0,7746.0,7803.0,1815600.0
2021-01-22,7803.0,7803.0,7486.0,7515.0,3321700.0
2021-01-23,7803.0,7803.0,7486.0,7515.0,3321700.0
2021-01-24,7803.0,7803.0,7486.0,7515.0,3321700.0
2021-01-25,7515.0,7515.0,7198.0,7285.0,3686400.0
2021-01-26,7285.0,7515.0,6954.0,7155.0,4250500.0
2021-01-27,7184.0,7299.0,6752.0,6853.0,7559300.0
2021-01-28,6738.0,7155.0,6680.0,6824.0,7450000.0
2021-01-29,6968.0,7112.0,6795.0,7055.0,5322300.0
2021-01-30,6968.0,7112.0,6795.0,7055.0,5322300.0
2021-01-31,6968.0,7112.0,6795.0,7055.0,5322300.0
2021-02-01,6968.0,7184.0,6824.0,7184.0,3831300.0
2021-02-02,7170.0,7213.0,6896.0,6954.0,4453300.0
2021-02-03,6939.0,6939.0,6637.0,6723.0,5696900.0
2021-02-04,6709.0,7026.0,6680.0,6983.0,5801600.0
2021-02-05,7083.0,7371.0,7055.0,7256.0,4704800.0
2021-02-06,7083.0,7371.0,7055.0,7256.0,4704800.0
2021-02-07,7083.0,7371.0,7055.0,7256.0,4704800.0
2021-02-08,7486.0,7544.0,7285.0,7328.0,2670300.0
2021-02-09,7400.0,7458.0,7083.0,7242.0,2971200.0
2021-02-10,7242.0,7299.0,7069.0,7198.0,1601300.0
2021-02-11,7198.0,7486.0,7098.0,7458.0,2517600.0
2021-02-12,7198.0,7486.0,7098.0,7458.0,2517600.0
2021-02-13,7198.0,7486.0,7098.0,7458.0,2517600.0
2021-02-14,7198.0,7486.0,7098.0,7458.0,2517600.0
2021-02-15,7486.0,7630.0,7342.0,7342.0,3191200.0
2021-02-16,7342.0,7414.0,7227.0,7299.0,1667600.0
2021-02-17,7299.0,7328.0,7069.0,7112.0,1388700.0
2021-02-18,7227.0,7227.0,6968.0,6997.0,1990900.0
2021-02-19,6997.0,7026.0,6896.0,7026.0,1401100.0
2021-02-20,6997.0,7026.0,6896.0,7026.0,1401100.0
2021-02-21,6997.0,7026.0,6896.0,7026.0,1401100.0
2021-02-22,7040.0,7371.0,7026.0,7357.0,3342100.0
2021-02-23,7357.0,7371.0,7040.0,7069.0,3169200.0
2021-02-24,7069.0,7083.0,6968.0,6983.0,1902800.0
2021-02-25,7040.0,7141.0,6968.0,6968.0,1985800.0
2021-02-26,6911.0,7055.0,6824.0,7026.0,2693000.0
2021-02-27,6911.0,7055.0,6824.0,7026.0,2693000.0
2021-02-28,6911.0,7055.0,6824.0,7026.0,2693000.0
2021-03-01,7026.0,7083.0,6925.0,6939.0,1775600.0
2021-03-02,7055.0,7098.0,6882.0,6911.0,3451000.0
2021-03-03,7011.0,7011.0,6867.0,6867.0,1639700.0
2021-03-04,6853.0,6968.0,6795.0,6853.0,3199200.0
2021-03-05,6824.0,6882.0,6709.0,6723.0,2568600.0
2021-03-06,6824.0,6882.0,6709.0,6723.0,2568600.0
2021-03-07,6824.0,6882.0,6709.0,6723.0,2568600.0
2021-03-08,6810.0,6839.0,6680.0,6709.0,2089700.0
2021-03-09,6781.0,6824.0,6594.0,6594.0,3188100.0
2021-03-10,6594.0,6709.0,6579.0,6579.0,1308800.0
2021-03-11,6594.0,6709.0,6579.0,6579.0,1308800.0
2021-03-12,6608.0,6810.0,6594.0,6651.0,2865700.0
2021-03-13,6608.0,6810.0,6594.0,6651.0,2865700.0
2021-03-14,6608.0,6810.0,6594.0,6651.0,2865700.0
2021-03-15,6709.0,6896.0,6594.0,6810.0,3275900.0
2021-03-16,6839.0,6911.0,6767.0,6839.0,1887100.0
2021-03-17,6853.0,6867.0,6723.0,6752.0,1047800.0
2021-03-18,6853.0,7127.0,6824.0,7069.0,4792500.0
2021-03-19,7069.0,7184.0,6925.0,7127.0,3925100.0
2021-03-20,7069.0,7184.0,6925.0,7127.0,3925100.0
2021-03-21,7069.0,7184.0,6925.0,7127.0,3925100.0
2021-03-22,7270.0,7386.0,7141.0,7170.0,4428700.0
2021-03-23,7342.0,7602.0,7198.0,7285.0,5376300.0
2021-03-24,7198.0,7227.0,6925.0,6954.0,2994000.0
2021-03-25,6925.0,7011.0,6810.0,6882.0,2311000.0
2021-03-26,6939.0,7040.0,6853.0,7026.0,1605700.0
2021-03-27,6939.0,7040.0,6853.0,7026.0,1605700.0
2021-03-28,6939.0,7040.0,6853.0,7026.0,1605700.0
2021-03-29,7083.0,7098.0,6954.0,7011.0,1129600.0
2021-03-30,6997.0,6997.0,6810.0,6824.0,1233900.0
2021-03-31,6867.0,6867.0,6579.0,6579.0,2868100.0
2021-04-01,6623.0,6824.0,6608.0,6738.0,1623400.0
2021-04-02,6623.0,6824.0,6608.0,6738.0,1623400.0
2021-04-03,6623.0,6824.0,6608.0,6738.0,1623400.0
2021-04-04,6623.0,6824.0,6608.0,6738.0,1623400.0
2021-04-05,6795.0,7314.0,6781.0,7314.0,6388900.0
2021-04-06,7314.0,7328.0,7083.0,7242.0,3102900.0
2021-04-07,7083.0,7270.0,7040.0,7256.0,1677200.0
2021-04-08,7256.0,7299.0,7141.0,7242.0,1409300.0
2021-04-09,7227.0,7270.0,7098.0,7127.0,1498200.0
2021-04-10,7227.0,7270.0,7098.0,7127.0,1498200.0
2021-04-11,7227.0,7270.0,7098.0,7127.0,1498200.0
2021-04-12,7127.0,7198.0,6839.0,6853.0,1797700.0
2021-04-13,6839.0,6954.0,6738.0,6738.0,2755200.0
2021-04-14,6795.0,6983.0,6795.0,6954.0,1106400.0
2021-04-15,7124.0,7124.0,6891.0,6964.0,1497500.0
2021-04-16,6978.0,6993.0,6832.0,6964.0,904300.0
2021-04-17,6978.0,6993.0,6832.0,6964.0,904300.0
2021-04-18,6978.0,6993.0,6832.0,6964.0,904300.0
2021-04-19,6978.0,7518.0,6949.0,7358.0,5021800.0
2021-04-20,7358.0,7372.0,7080.0,7153.0,1077900.0
2021-04-21,7051.0,7124.0,7037.0,7095.0,696800.0
2021-04-22,7095.0,7139.0,6978.0,7051.0,743900.0
2021-04-23,6949.0,7110.0,6949.0,7051.0,750500.0
2021-04-24,6949.0,7110.0,6949.0,7051.0,750500.0
2021-04-25,6949.0,7110.0,6949.0,7051.0,750500.0
2021-04-26,7051.0,7051.0,6891.0,6920.0,1050100.0
2021-04-27,6920.0,6993.0,6832.0,6876.0,706800.0
2021-04-28,6876.0,6978.0,6876.0,6949.0,434100.0
2021-04-29,6978.0,7110.0,6964.0,7007.0,1584500.0
2021-04-30,7037.0,7037.0,6876.0,6934.0,1903400.0
2021-05-01,7037.0,7037.0,6876.0,6934.0,1903400.0
2021-05-02,7037.0,7037.0,6876.0,6934.0,1903400.0
2021-05-03,6905.0,6949.0,6861.0,6934.0,1040500.0
2021-05-04,6978.0,7110.0,6920.0,7066.0,1228500.0
2021-05-05,7066.0,7080.0,6978.0,7007.0,577300.0
2021-05-06,7080.0,7241.0,7037.0,7080.0,1280300.0
2021-05-07,7168.0,7241.0,7066.0,7110.0,1337800.0
2021-05-08,7168.0,7241.0,7066.0,7110.0,1337800.0
2021-05-09,7168.0,7241.0,7066.0,7110.0,1337800.0
2021-05-10,7153.0,7241.0,7095.0,7212.0,1687100.0
2021-05-11,7358.0,7635.0,7358.0,7518.0,7472800.0
2021-05-12,7358.0,7635.0,7358.0,7518.0,7472800.0
2021-05-13,7358.0,7635.0,7358.0,7518.0,7472800.0
2021-05-14,7358.0,7635.0,7358.0,7518.0,7472800.0
2021-05-15,7358.0,7635.0,7358.0,7518.0,7472800.0
2021-05-16,7358.0,7635.0,7358.0,7518.0,7472800.0
2021-05-17,7591.0,7869.0,7475.0,7591.0,7422700.0
2021-05-18,7591.0,7650.0,7489.0,7635.0,2261300.0
2021-05-19,7635.0,7650.0,7402.0,7460.0,2014400.0
2021-05-20,7460.0,7577.0,7314.0,7416.0,1954900.0
2021-05-21,7533.0,7591.0,7329.0,7431.0,1502300.0
2021-05-22,7533.0,7591.0,7329.0,7431.0,1502300.0
2021-05-23,7533.0,7591.0,7329.0,7431.0,1502300.0
2021-05-24,7591.0,7796.0,7518.0,7606.0,4175800.0
2021-05-25,7708.0,7767.0,7518.0,7577.0,2340100.0
2021-05-26,7708.0,7767.0,7518.0,7577.0,2340100.0
2021-05-27,7650.0,7679.0,7548.0,7562.0,1756900.0
2021-05-28,7606.0,7767.0,7533.0,7577.0,2974300.0
2021-05-29,7606.0,7767.0,7533.0,7577.0,2974300.0
2021-05-30,7606.0,7767.0,7533.0,7577.0,2974300.0
2021-05-31,7708.0,7737.0,7475.0,7548.0,2388900.0
2021-06-01,7708.0,7737.0,7475.0,7548.0,2388900.0
2021-06-02,7635.0,8278.0,7621.0,8263.0,14867800.0
2021-06-03,8263.0,8278.0,8088.0,8205.0,2495000.0
2021-06-04,8161.0,8248.0,8102.0,8234.0,3315700.0
2021-06-05,8161.0,8248.0,8102.0,8234.0,3315700.0
2021-06-06,8161.0,8248.0,8102.0,8234.0,3315700.0
2021-06-07,8219.0,8219.0,7986.0,8029.0,2346100.0
2021-06-08,8175.0,8394.0,8161.0,8307.0,5497100.0
2021-06-09,8351.0,8409.0,8248.0,8278.0,1753600.0
2021-06-10,8336.0,8365.0,8205.0,8234.0,1720500.0
2021-06-11,8351.0,8803.0,8351.0,8701.0,9271900.0
2021-06-12,8351.0,8803.0,8351.0,8701.0,9271900.0
2021-06-13,8351.0,8803.0,8351.0,8701.0,9271900.0
2021-06-14,8730.0,8789.0,8584.0,8774.0,2803100.0
2021-06-15,8730.0,8876.0,8613.0,8862.0,4343400.0
2021-06-16,8818.0,8876.0,8701.0,8876.0,2489000.0
2021-06-17,8876.0,8876.0,8686.0,8789.0,2433500.0
2021-06-18,8789.0,8803.0,8365.0,8526.0,3753000.0
2021-06-19,8789.0,8803.0,8365.0,8526.0,3753000.0
2021-06-20,8789.0,8803.0,8365.0,8526.0,3753000.0
2021-06-21,8467.0,8467.0,8088.0,8409.0,2463200.0
2021-06-22,8409.0,8584.0,8380.0,8570.0,1561100.0
2021-06-23,8263.0,8511.0,8234.0,8394.0,3322900.0
2021-06-24,8394.0,8467.0,8102.0,8380.0,2887600.0
2021-06-25,8365.0,8657.0,8351.0,8526.0,4048800.0
2021-06-26,8365.0,8657.0,8351.0,8526.0,4048800.0
2021-06-27,8365.0,8657.0,8351.0,8526.0,4048800.0
2021-06-28,8643.0,8657.0,8321.0,8394.0,2229800.0
2021-06-29,8351.0,8365.0,7913.0,8059.0,3941900.0
2021-06-30,8044.0,8321.0,7898.0,8292.0,2736100.0
2021-07-01,8438.0,8438.0,8059.0,8161.0,1968200.0
2021-07-02,8234.0,8409.0,8117.0,8336.0,2531100.0
2021-07-03,8234.0,8409.0,8117.0,8336.0,2531100.0
2021-07-04,8234.0,8409.0,8117.0,8336.0,2531100.0
2021-07-05,8351.0,8380.0,8146.0,8175.0,1374800.0
2021-07-06,8351.0,9154.0,8351.0,9037.0,9027600.0
2021-07-07,8935.0,9008.0,8657.0,8832.0,2733600.0
2021-07-08,8759.0,8876.0,8540.0,8613.0,1879900.0
2021-07-09,8613.0,8730.0,8555.0,8672.0,1708200.0
2021-07-10,8613.0,8730.0,8555.0,8672.0,1708200.0
2021-07-11,8613.0,8730.0,8555.0,8672.0,1708200.0
2021-07-12,8759.0,8964.0,8599.0,8657.0,2109300.0
2021-07-13,8672.0,8745.0,8292.0,8380.0,1830300.0
2021-07-14,8409.0,8847.0,8351.0,8701.0,3513100.0
2021-07-15,8701.0,8847.0,8643.0,8789.0,1427600.0
