,PAMP AR Equity
2022-06-20,19.7563
2022-06-21,19.7563
2022-06-22,19.7563
2022-06-23,19.7563
2022-06-24,19.7563
2022-06-25,19.7563
2022-06-26,19.7563
2022-06-27,19.7563
2022-06-28,19.7563
2022-06-29,19.7563
2022-06-30,17.8567
2022-07-01,17.8567
2022-07-02,17.8567
2022-07-03,17.8567
2022-07-04,17.8567
2022-07-05,17.8567
2022-07-06,17.8567
2022-07-07,17.8567
2022-07-08,17.8567
2022-07-09,17.8567
2022-07-10,17.8567
2022-07-11,17.8567
2022-07-12,17.8567
2022-07-13,17.8567
2022-07-14,17.8567
2022-07-15,17.8567
2022-07-16,17.8567
2022-07-17,17.8567
2022-07-18,17.8567
2022-07-19,17.8567
2022-07-20,17.8567
2022-07-21,17.8567
2022-07-22,17.8567
2022-07-23,17.8567
2022-07-24,17.8567
2022-07-25,17.8567
2022-07-26,17.8567
2022-07-27,17.8567
2022-07-28,17.8567
2022-07-29,17.8567
2022-07-30,17.8567
2022-07-31,17.8567
2022-08-01,17.8567
2022-08-02,17.8567
2022-08-03,17.8567
2022-08-04,17.8567
2022-08-05,17.8567
2022-08-06,17.8567
2022-08-07,17.8567
2022-08-08,17.8567
2022-08-09,17.8567
2022-08-10,17.8567
2022-08-11,17.8567
2022-08-12,17.8567
2022-08-13,17.8567
2022-08-14,17.8567
2022-08-15,17.8567
2022-08-16,17.8567
2022-08-17,17.8567
2022-08-18,17.8567
2022-08-19,17.8567
2022-08-20,17.8567
2022-08-21,17.8567
2022-08-22,17.8567
2022-08-23,17.8567
2022-08-24,17.8567
2022-08-25,17.8567
2022-08-26,17.8567
2022-08-27,17.8567
2022-08-28,17.8567
2022-08-29,17.8567
2022-08-30,17.8567
2022-08-31,17.8567
2022-09-01,17.8567
2022-09-02,17.8567
2022-09-03,17.8567
2022-09-04,17.8567
2022-09-05,17.8567
2022-09-06,17.8567
2022-09-07,17.8567
2022-09-08,17.8567
2022-09-09,17.8567
2022-09-10,17.8567
2022-09-11,17.8567
2022-09-12,17.8567
2022-09-13,17.8567
2022-09-14,17.8567
2022-09-15,17.8567
2022-09-16,17.8567
2022-09-17,17.8567
2022-09-18,17.8567
2022-09-19,17.8567
2022-09-20,17.8567
2022-09-21,17.8567
2022-09-22,17.8567
2022-09-23,17.8567
2022-09-24,17.8567
2022-09-25,17.8567
2022-09-26,17.8567
2022-09-27,17.8567
2022-09-28,17.8567
2022-09-29,17.8567
2022-09-30,19.0751
2022-10-01,19.0751
2022-10-02,19.0751
2022-10-03,19.0751
2022-10-04,19.0751
2022-10-05,19.0751
2022-10-06,19.0751
2022-10-07,19.0751
2022-10-08,19.0751
2022-10-09,19.0751
2022-10-10,19.0751
2022-10-11,19.0751
2022-10-12,19.0751
2022-10-13,19.0751
2022-10-14,19.0751
2022-10-15,19.0751
2022-10-16,19.0751
2022-10-17,19.0751
2022-10-18,19.0751
2022-10-19,19.0751
2022-10-20,19.0751
2022-10-21,19.0751
2022-10-22,19.0751
2022-10-23,19.0751
2022-10-24,19.0751
2022-10-25,19.0751
2022-10-26,19.0751
2022-10-27,19.0751
2022-10-28,19.0751
2022-10-29,19.0751
2022-10-30,19.0751
2022-10-31,19.0751
2022-11-01,19.0751
2022-11-02,19.0751
2022-11-03,19.0751
2022-11-04,19.0751
2022-11-05,19.0751
2022-11-06,19.0751
2022-11-07,19.0751
2022-11-08,19.0751
2022-11-09,19.0751
2022-11-10,19.0751
2022-11-11,19.0751
2022-11-12,19.0751
2022-11-13,19.0751
2022-11-14,19.0751
2022-11-15,19.0751
2022-11-16,19.0751
2022-11-17,19.0751
2022-11-18,19.0751
2022-11-19,19.0751
2022-11-20,19.0751
2022-11-21,19.0751
2022-11-22,19.0751
2022-11-23,19.0751
2022-11-24,19.0751
2022-11-25,19.0751
2022-11-26,19.0751
2022-11-27,19.0751
2022-11-28,19.0751
2022-11-29,19.0751
2022-11-30,19.0751
2022-12-01,19.0751
2022-12-02,19.0751
2022-12-03,19.0751
2022-12-04,19.0751
2022-12-05,19.0751
2022-12-06,19.0751
2022-12-07,19.0751
2022-12-08,19.0751
2022-12-09,19.0751
2022-12-10,19.0751
2022-12-11,19.0751
2022-12-12,19.0751
2022-12-13,19.0751
2022-12-14,19.0751
2022-12-15,19.0751
2022-12-16,19.0751
2022-12-17,19.0751
2022-12-18,19.0751
2022-12-19,19.0751
2022-12-20,19.0751
2022-12-21,19.0751
2022-12-22,19.0751
2022-12-23,19.0751
2022-12-24,19.0751
2022-12-25,19.0751
2022-12-26,19.0751
2022-12-27,19.0751
2022-12-28,19.0751
2022-12-29,19.0751
2022-12-30,19.0751
2022-12-31,22.1164
2023-01-01,22.1164
2023-01-02,22.1164
2023-01-03,22.1164
2023-01-04,22.1164
2023-01-05,22.1164
2023-01-06,22.1164
2023-01-07,22.1164
2023-01-08,22.1164
2023-01-09,22.1164
2023-01-10,22.1164
2023-01-11,22.1164
2023-01-12,22.1164
2023-01-13,22.1164
2023-01-14,22.1164
2023-01-15,22.1164
2023-01-16,22.1164
2023-01-17,22.1164
2023-01-18,22.1164
2023-01-19,22.1164
2023-01-20,22.1164
2023-01-21,22.1164
2023-01-22,22.1164
2023-01-23,22.1164
2023-01-24,22.1164
2023-01-25,22.1164
2023-01-26,22.1164
2023-01-27,22.1164
2023-01-28,22.1164
2023-01-29,22.1164
2023-01-30,22.1164
2023-01-31,22.1164
2023-02-01,22.1164
2023-02-02,22.1164
2023-02-03,22.1164
2023-02-04,22.1164
2023-02-05,22.1164
2023-02-06,22.1164
2023-02-07,22.1164
2023-02-08,22.1164
2023-02-09,22.1164
2023-02-10,22.1164
2023-02-11,22.1164
2023-02-12,22.1164
2023-02-13,22.1164
2023-02-14,22.1164
2023-02-15,22.1164
2023-02-16,22.1164
2023-02-17,22.1164
2023-02-18,22.1164
2023-02-19,22.1164
2023-02-20,22.1164
2023-02-21,22.1164
2023-02-22,22.1164
2023-02-23,22.1164
2023-02-24,22.1164
2023-02-25,22.1164
2023-02-26,22.1164
2023-02-27,22.1164
2023-02-28,22.1164
2023-03-01,22.1164
2023-03-02,22.1164
2023-03-03,22.1164
2023-03-04,22.1164
2023-03-05,22.1164
2023-03-06,22.1164
2023-03-07,22.1164
2023-03-08,22.1164
2023-03-09,22.1164
2023-03-10,22.1164
2023-03-11,22.1164
2023-03-12,22.1164
2023-03-13,22.1164
2023-03-14,22.1164
2023-03-15,22.1164
2023-03-16,22.1164
2023-03-17,22.1164
2023-03-18,22.1164
2023-03-19,22.1164
2023-03-20,22.1164
2023-03-21,22.1164
2023-03-22,22.1164
2023-03-23,22.1164
2023-03-24,22.1164
2023-03-25,22.1164
2023-03-26,22.1164
2023-03-27,22.1164
2023-03-28,22.1164
2023-03-29,22.1164
2023-03-30,22.1164
2023-03-31,22.5555
2023-04-01,22.5555
2023-04-02,22.5555
2023-04-03,22.5555
2023-04-04,22.5555
2023-04-05,22.5555
2023-04-06,22.5555
2023-04-07,22.5555
2023-04-08,22.5555
2023-04-09,22.5555
2023-04-10,22.5555
2023-04-11,22.5555
2023-04-12,22.5555
2023-04-13,22.5555
2023-04-14,22.5555
2023-04-15,22.5555
2023-04-16,22.5555
2023-04-17,22.5555
2023-04-18,22.5555
2023-04-19,22.5555
2023-04-20,22.5555
2023-04-21,22.5555
2023-04-22,22.5555
2023-04-23,22.5555
2023-04-24,22.5555
2023-04-25,22.5555
2023-04-26,22.5555
2023-04-27,22.5555
2023-04-28,22.5555
2023-04-29,22.5555
2023-04-30,22.5555
2023-05-01,22.5555
2023-05-02,22.5555
2023-05-03,22.5555
2023-05-04,22.5555
2023-05-05,22.5555
2023-05-06,22.5555
2023-05-07,22.5555
2023-05-08,22.5555
2023-05-09,22.5555
2023-05-10,22.5555
2023-05-11,22.5555
2023-05-12,22.5555
2023-05-13,22.5555
2023-05-14,22.5555
2023-05-15,22.5555
2023-05-16,22.5555
2023-05-17,22.5555
2023-05-18,22.5555
2023-05-19,22.5555
2023-05-20,22.5555
2023-05-21,22.5555
2023-05-22,22.5555
2023-05-23,22.5555
2023-05-24,22.5555
2023-05-25,22.5555
2023-05-26,22.5555
2023-05-27,22.5555
2023-05-28,22.5555
2023-05-29,22.5555
2023-05-30,22.5555
2023-05-31,22.5555
2023-06-01,22.5555
2023-06-02,22.5555
2023-06-03,22.5555
2023-06-04,22.5555
2023-06-05,22.5555
2023-06-06,22.5555
2023-06-07,22.5555
2023-06-08,22.5555
2023-06-09,22.5555
2023-06-10,22.5555
2023-06-11,22.5555
2023-06-12,22.5555
2023-06-13,22.5555
2023-06-14,22.5555
2023-06-15,22.5555
2023-06-16,22.5555
2023-06-17,22.5555
2023-06-18,22.5555
2023-06-19,22.5555
2023-06-20,22.5555
2023-06-21,22.5555
2023-06-22,22.5555
2023-06-23,22.5555
2023-06-24,22.5555
2023-06-25,22.5555
2023-06-26,22.5555
2023-06-27,22.5555
2023-06-28,22.5555
2023-06-29,22.5555
2023-06-30,25.1061
2023-07-01,25.1061
2023-07-02,25.1061
2023-07-03,25.1061
2023-07-04,25.1061
2023-07-05,25.1061
2023-07-06,25.1061
2023-07-07,25.1061
2023-07-08,25.1061
2023-07-09,25.1061
2023-07-10,25.1061
2023-07-11,25.1061
2023-07-12,25.1061
2023-07-13,25.1061
2023-07-14,25.1061
2023-07-15,25.1061
2023-07-16,25.1061
2023-07-17,25.1061
2023-07-18,25.1061
2023-07-19,25.1061
2023-07-20,25.1061
2023-07-21,25.1061
2023-07-22,25.1061
2023-07-23,25.1061
2023-07-24,25.1061
2023-07-25,25.1061
2023-07-26,25.1061
2023-07-27,25.1061
2023-07-28,25.1061
2023-07-29,25.1061
2023-07-30,25.1061
2023-07-31,25.1061
2023-08-01,25.1061
2023-08-02,25.1061
2023-08-03,25.1061
2023-08-04,25.1061
2023-08-05,25.1061
2023-08-06,25.1061
2023-08-07,25.1061
2023-08-08,25.1061
2023-08-09,25.1061
2023-08-10,25.1061
2023-08-11,25.1061
2023-08-12,25.1061
2023-08-13,25.1061
2023-08-14,25.1061
2023-08-15,25.1061
2023-08-16,25.1061
2023-08-17,25.1061
2023-08-18,25.1061
2023-08-19,25.1061
2023-08-20,25.1061
2023-08-21,25.1061
2023-08-22,25.1061
2023-08-23,25.1061
2023-08-24,25.1061
2023-08-25,25.1061
2023-08-26,25.1061
2023-08-27,25.1061
2023-08-28,25.1061
2023-08-29,25.1061
2023-08-30,25.1061
2023-08-31,25.1061
2023-09-01,25.1061
2023-09-02,25.1061
2023-09-03,25.1061
2023-09-04,25.1061
2023-09-05,25.1061
2023-09-06,25.1061
2023-09-07,25.1061
2023-09-08,25.1061
2023-09-09,25.1061
2023-09-10,25.1061
2023-09-11,25.1061
2023-09-12,25.1061
2023-09-13,25.1061
2023-09-14,25.1061
2023-09-15,25.1061
2023-09-16,25.1061
2023-09-17,25.1061
2023-09-18,25.1061
2023-09-19,25.1061
2023-09-20,25.1061
2023-09-21,25.1061
2023-09-22,25.1061
2023-09-23,25.1061
2023-09-24,25.1061
2023-09-25,25.1061
2023-09-26,25.1061
2023-09-27,25.1061
2023-09-28,25.1061
2023-09-29,25.1061
2023-09-30,22.1016
2023-10-01,22.1016
2023-10-02,22.1016
2023-10-03,22.1016
2023-10-04,22.1016
2023-10-05,22.1016
2023-10-06,22.1016
2023-10-07,22.1016
2023-10-08,22.1016
2023-10-09,22.1016
2023-10-10,22.1016
2023-10-11,22.1016
2023-10-12,22.1016
2023-10-13,22.1016
2023-10-14,22.1016
2023-10-15,22.1016
2023-10-16,22.1016
2023-10-17,22.1016
2023-10-18,22.1016
2023-10-19,22.1016
2023-10-20,22.1016
2023-10-21,22.1016
2023-10-22,22.1016
2023-10-23,22.1016
2023-10-24,22.1016
2023-10-25,22.1016
2023-10-26,22.1016
2023-10-27,22.1016
2023-10-28,22.1016
2023-10-29,22.1016
2023-10-30,22.1016
2023-10-31,22.1016
2023-11-01,22.1016
2023-11-02,22.1016
2023-11-03,22.1016
2023-11-04,22.1016
2023-11-05,22.1016
2023-11-06,22.1016
2023-11-07,22.1016
2023-11-08,22.1016
2023-11-09,22.1016
2023-11-10,22.1016
2023-11-11,22.1016
2023-11-12,22.1016
2023-11-13,22.1016
2023-11-14,22.1016
2023-11-15,22.1016
2023-11-16,22.1016
2023-11-17,22.1016
2023-11-18,22.1016
2023-11-19,22.1016
2023-11-20,22.1016
2023-11-21,22.1016
2023-11-22,22.1016
2023-11-23,22.1016
2023-11-24,22.1016
2023-11-25,22.1016
2023-11-26,22.1016
2023-11-27,22.1016
2023-11-28,22.1016
2023-11-29,22.1016
2023-11-30,22.1016
2023-12-01,22.1016
2023-12-02,22.1016
2023-12-03,22.1016
2023-12-04,22.1016
2023-12-05,22.1016
2023-12-06,22.1016
2023-12-07,22.1016
2023-12-08,22.1016
2023-12-09,22.1016
2023-12-10,22.1016
2023-12-11,22.1016
2023-12-12,22.1016
2023-12-13,22.1016
2023-12-14,22.1016
2023-12-15,22.1016
2023-12-16,22.1016
2023-12-17,22.1016
2023-12-18,22.1016
2023-12-19,22.1016
2023-12-20,22.1016
2023-12-21,22.1016
2023-12-22,22.1016
2023-12-23,22.1016
2023-12-24,22.1016
2023-12-25,22.1016
2023-12-26,22.1016
2023-12-27,22.1016
2023-12-28,22.1016
2023-12-29,22.1016
2023-12-30,22.1016
2023-12-31,3.1264
2024-01-01,3.1264
2024-01-02,3.1264
2024-01-03,3.1264
2024-01-04,3.1264
2024-01-05,3.1264
2024-01-06,3.1264
2024-01-07,3.1264
2024-01-08,3.1264
2024-01-09,3.1264
2024-01-10,3.1264
2024-01-11,3.1264
2024-01-12,3.1264
2024-01-13,3.1264
2024-01-14,3.1264
2024-01-15,3.1264
2024-01-16,3.1264
2024-01-17,3.1264
2024-01-18,3.1264
2024-01-19,3.1264
2024-01-20,3.1264
2024-01-21,3.1264
2024-01-22,3.1264
2024-01-23,3.1264
2024-01-24,3.1264
2024-01-25,3.1264
2024-01-26,3.1264
2024-01-27,3.1264
2024-01-28,3.1264
2024-01-29,3.1264
2024-01-30,3.1264
2024-01-31,3.1264
2024-02-01,3.1264
2024-02-02,3.1264
2024-02-03,3.1264
2024-02-04,3.1264
2024-02-05,3.1264
2024-02-06,3.1264
2024-02-07,3.1264
2024-02-08,3.1264
2024-02-09,3.1264
2024-02-10,3.1264
2024-02-11,3.1264
2024-02-12,3.1264
2024-02-13,3.1264
2024-02-14,3.1264
2024-02-15,3.1264
2024-02-16,3.1264
2024-02-17,3.1264
2024-02-18,3.1264
2024-02-19,3.1264
2024-02-20,3.1264
2024-02-21,3.1264
2024-02-22,3.1264
2024-02-23,3.1264
2024-02-24,3.1264
2024-02-25,3.1264
2024-02-26,3.1264
2024-02-27,3.1264
2024-02-28,3.1264
2024-02-29,3.1264
2024-03-01,3.1264
2024-03-02,3.1264
2024-03-03,3.1264
2024-03-04,3.1264
2024-03-05,3.1264
2024-03-06,3.1264
2024-03-07,3.1264
2024-03-08,3.1264
2024-03-09,3.1264
2024-03-10,3.1264
2024-03-11,3.1264
2024-03-12,3.1264
2024-03-13,3.1264
2024-03-14,3.1264
2024-03-15,3.1264
2024-03-16,3.1264
2024-03-17,3.1264
2024-03-18,3.1264
2024-03-19,3.1264
2024-03-20,3.1264
2024-03-21,3.1264
