,GGAL AR Equity
2019-09-17,48.8803
2019-09-18,48.8803
2019-09-19,48.8803
2019-09-20,48.8803
2019-09-21,48.8803
2019-09-22,48.8803
2019-09-23,48.8803
2019-09-24,48.8803
2019-09-25,48.8803
2019-09-26,48.8803
2019-09-27,48.8803
2019-09-28,48.8803
2019-09-29,48.8803
2019-09-30,41.2055
2019-10-01,41.2055
2019-10-02,41.2055
2019-10-03,41.2055
2019-10-04,41.2055
2019-10-05,41.2055
2019-10-06,41.2055
2019-10-07,41.2055
2019-10-08,41.2055
2019-10-09,41.2055
2019-10-10,41.2055
2019-10-11,41.2055
2019-10-12,41.2055
2019-10-13,41.2055
2019-10-14,41.2055
2019-10-15,41.2055
2019-10-16,41.2055
2019-10-17,41.2055
2019-10-18,41.2055
2019-10-19,41.2055
2019-10-20,41.2055
2019-10-21,41.2055
2019-10-22,41.2055
2019-10-23,41.2055
2019-10-24,41.2055
2019-10-25,41.2055
2019-10-26,41.2055
2019-10-27,41.2055
2019-10-28,41.2055
2019-10-29,41.2055
2019-10-30,41.2055
2019-10-31,41.2055
2019-11-01,41.2055
2019-11-02,41.2055
2019-11-03,41.2055
2019-11-04,41.2055
2019-11-05,41.2055
2019-11-06,41.2055
2019-11-07,41.2055
2019-11-08,41.2055
2019-11-09,41.2055
2019-11-10,41.2055
2019-11-11,41.2055
2019-11-12,41.2055
2019-11-13,41.2055
2019-11-14,41.2055
2019-11-15,41.2055
2019-11-16,41.2055
2019-11-17,41.2055
2019-11-18,41.2055
2019-11-19,41.2055
2019-11-20,41.2055
2019-11-21,41.2055
2019-11-22,41.2055
2019-11-23,41.2055
2019-11-24,41.2055
2019-11-25,41.2055
2019-11-26,41.2055
2019-11-27,41.2055
2019-11-28,41.2055
2019-11-29,41.2055
2019-11-30,41.2055
2019-12-01,41.2055
2019-12-02,41.2055
2019-12-03,41.2055
2019-12-04,41.2055
2019-12-05,41.2055
2019-12-06,41.2055
2019-12-07,41.2055
2019-12-08,41.2055
2019-12-09,41.2055
2019-12-10,41.2055
2019-12-11,41.2055
2019-12-12,41.2055
2019-12-13,41.2055
2019-12-14,41.2055
2019-12-15,41.2055
2019-12-16,41.2055
2019-12-17,41.2055
2019-12-18,41.2055
2019-12-19,41.2055
2019-12-20,41.2055
2019-12-21,41.2055
2019-12-22,41.2055
2019-12-23,41.2055
2019-12-24,41.2055
2019-12-25,41.2055
2019-12-26,41.2055
2019-12-27,41.2055
2019-12-28,41.2055
2019-12-29,41.2055
2019-12-30,41.2055
2019-12-31,36.8818
2020-01-01,36.8818
2020-01-02,36.8818
2020-01-03,36.8818
2020-01-04,36.8818
2020-01-05,36.8818
2020-01-06,36.8818
2020-01-07,36.8818
2020-01-08,36.8818
2020-01-09,36.8818
2020-01-10,36.8818
2020-01-11,36.8818
2020-01-12,36.8818
2020-01-13,36.8818
2020-01-14,36.8818
2020-01-15,36.8818
2020-01-16,36.8818
2020-01-17,36.8818
2020-01-18,36.8818
2020-01-19,36.8818
2020-01-20,36.8818
2020-01-21,36.8818
2020-01-22,36.8818
2020-01-23,36.8818
2020-01-24,36.8818
2020-01-25,36.8818
2020-01-26,36.8818
2020-01-27,36.8818
2020-01-28,36.8818
2020-01-29,36.8818
2020-01-30,36.8818
2020-01-31,36.8818
2020-02-01,36.8818
2020-02-02,36.8818
2020-02-03,36.8818
2020-02-04,36.8818
2020-02-05,36.8818
2020-02-06,36.8818
2020-02-07,36.8818
2020-02-08,36.8818
2020-02-09,36.8818
2020-02-10,36.8818
2020-02-11,36.8818
2020-02-12,36.8818
2020-02-13,36.8818
2020-02-14,36.8818
2020-02-15,36.8818
2020-02-16,36.8818
2020-02-17,36.8818
2020-02-18,36.8818
2020-02-19,36.8818
2020-02-20,36.8818
2020-02-21,36.8818
2020-02-22,36.8818
2020-02-23,36.8818
2020-02-24,36.8818
2020-02-25,36.8818
2020-02-26,36.8818
2020-02-27,36.8818
2020-02-28,36.8818
2020-02-29,36.8818
2020-03-01,36.8818
2020-03-02,36.8818
2020-03-03,36.8818
2020-03-04,36.8818
2020-03-05,36.8818
2020-03-06,36.8818
2020-03-07,36.8818
2020-03-08,36.8818
2020-03-09,36.8818
2020-03-10,36.8818
2020-03-11,36.8818
2020-03-12,36.8818
2020-03-13,36.8818
2020-03-14,36.8818
2020-03-15,36.8818
2020-03-16,36.8818
2020-03-17,36.8818
2020-03-18,36.8818
2020-03-19,36.8818
2020-03-20,36.8818
2020-03-21,36.8818
2020-03-22,36.8818
2020-03-23,36.8818
2020-03-24,36.8818
2020-03-25,36.8818
2020-03-26,36.8818
2020-03-27,36.8818
2020-03-28,36.8818
2020-03-29,36.8818
2020-03-30,36.8818
2020-03-31,29.5942
2020-04-01,29.5942
2020-04-02,29.5942
2020-04-03,29.5942
2020-04-04,29.5942
2020-04-05,29.5942
2020-04-06,29.5942
2020-04-07,29.5942
2020-04-08,29.5942
2020-04-09,29.5942
2020-04-10,29.5942
2020-04-11,29.5942
2020-04-12,29.5942
2020-04-13,29.5942
2020-04-14,29.5942
2020-04-15,29.5942
2020-04-16,29.5942
2020-04-17,29.5942
2020-04-18,29.5942
2020-04-19,29.5942
2020-04-20,29.5942
2020-04-21,29.5942
2020-04-22,29.5942
2020-04-23,29.5942
2020-04-24,29.5942
2020-04-25,29.5942
2020-04-26,29.5942
2020-04-27,29.5942
2020-04-28,29.5942
2020-04-29,29.5942
2020-04-30,29.5942
2020-05-01,29.5942
2020-05-02,29.5942
2020-05-03,29.5942
2020-05-04,29.5942
2020-05-05,29.5942
2020-05-06,29.5942
2020-05-07,29.5942
2020-05-08,29.5942
2020-05-09,29.5942
2020-05-10,29.5942
2020-05-11,29.5942
2020-05-12,29.5942
2020-05-13,29.5942
2020-05-14,29.5942
2020-05-15,29.5942
2020-05-16,29.5942
2020-05-17,29.5942
2020-05-18,29.5942
2020-05-19,29.5942
2020-05-20,29.5942
2020-05-21,29.5942
2020-05-22,29.5942
2020-05-23,29.5942
2020-05-24,29.5942
2020-05-25,29.5942
2020-05-26,29.5942
2020-05-27,29.5942
2020-05-28,29.5942
2020-05-29,29.5942
2020-05-30,29.5942
2020-05-31,29.5942
2020-06-01,29.5942
2020-06-02,29.5942
2020-06-03,29.5942
2020-06-04,29.5942
2020-06-05,29.5942
2020-06-06,29.5942
2020-06-07,29.5942
2020-06-08,29.5942
2020-06-09,29.5942
2020-06-10,29.5942
2020-06-11,29.5942
2020-06-12,29.5942
2020-06-13,29.5942
2020-06-14,29.5942
2020-06-15,29.5942
2020-06-16,29.5942
2020-06-17,29.5942
2020-06-18,29.5942
2020-06-19,29.5942
2020-06-20,29.5942
2020-06-21,29.5942
2020-06-22,29.5942
2020-06-23,29.5942
2020-06-24,29.5942
2020-06-25,29.5942
2020-06-26,29.5942
2020-06-27,29.5942
2020-06-28,29.5942
2020-06-29,29.5942
2020-06-30,25.2085
2020-07-01,25.2085
2020-07-02,25.2085
2020-07-03,25.2085
2020-07-04,25.2085
2020-07-05,25.2085
2020-07-06,25.2085
2020-07-07,25.2085
2020-07-08,25.2085
2020-07-09,25.2085
2020-07-10,25.2085
2020-07-11,25.2085
2020-07-12,25.2085
2020-07-13,25.2085
2020-07-14,25.2085
2020-07-15,25.2085
2020-07-16,25.2085
2020-07-17,25.2085
2020-07-18,25.2085
2020-07-19,25.2085
2020-07-20,25.2085
2020-07-21,25.2085
2020-07-22,25.2085
2020-07-23,25.2085
2020-07-24,25.2085
2020-07-25,25.2085
2020-07-26,25.2085
2020-07-27,25.2085
2020-07-28,25.2085
2020-07-29,25.2085
2020-07-30,25.2085
2020-07-31,25.2085
2020-08-01,25.2085
2020-08-02,25.2085
2020-08-03,25.2085
2020-08-04,25.2085
2020-08-05,25.2085
2020-08-06,25.2085
2020-08-07,25.2085
2020-08-08,25.2085
2020-08-09,25.2085
2020-08-10,25.2085
2020-08-11,25.2085
2020-08-12,25.2085
2020-08-13,25.2085
2020-08-14,25.2085
2020-08-15,25.2085
2020-08-16,25.2085
2020-08-17,25.2085
2020-08-18,25.2085
2020-08-19,25.2085
2020-08-20,25.2085
2020-08-21,25.2085
2020-08-22,25.2085
2020-08-23,25.2085
2020-08-24,25.2085
2020-08-25,25.2085
2020-08-26,25.2085
2020-08-27,25.2085
2020-08-28,25.2085
2020-08-29,25.2085
2020-08-30,25.2085
2020-08-31,25.2085
2020-09-01,25.2085
2020-09-02,25.2085
2020-09-03,25.2085
2020-09-04,25.2085
2020-09-05,25.2085
2020-09-06,25.2085
2020-09-07,25.2085
2020-09-08,25.2085
2020-09-09,25.2085
2020-09-10,25.2085
2020-09-11,25.2085
2020-09-12,25.2085
2020-09-13,25.2085
2020-09-14,25.2085
2020-09-15,25.2085
2020-09-16,25.2085
2020-09-17,25.2085
2020-09-18,25.2085
2020-09-19,25.2085
2020-09-20,25.2085
2020-09-21,25.2085
2020-09-22,25.2085
2020-09-23,25.2085
2020-09-24,25.2085
2020-09-25,25.2085
2020-09-26,25.2085
2020-09-27,25.2085
2020-09-28,25.2085
2020-09-29,25.2085
2020-09-30,26.5622
2020-10-01,26.5622
2020-10-02,26.5622
2020-10-03,26.5622
2020-10-04,26.5622
2020-10-05,26.5622
2020-10-06,26.5622
2020-10-07,26.5622
2020-10-08,26.5622
2020-10-09,26.5622
2020-10-10,26.5622
2020-10-11,26.5622
2020-10-12,26.5622
2020-10-13,26.5622
2020-10-14,26.5622
2020-10-15,26.5622
2020-10-16,26.5622
2020-10-17,26.5622
2020-10-18,26.5622
2020-10-19,26.5622
2020-10-20,26.5622
2020-10-21,26.5622
2020-10-22,26.5622
2020-10-23,26.5622
2020-10-24,26.5622
2020-10-25,26.5622
2020-10-26,26.5622
2020-10-27,26.5622
2020-10-28,26.5622
2020-10-29,26.5622
2020-10-30,26.5622
2020-10-31,26.5622
2020-11-01,26.5622
2020-11-02,26.5622
2020-11-03,26.5622
2020-11-04,26.5622
2020-11-05,26.5622
2020-11-06,26.5622
2020-11-07,26.5622
2020-11-08,26.5622
2020-11-09,26.5622
2020-11-10,26.5622
2020-11-11,26.5622
2020-11-12,26.5622
2020-11-13,26.5622
2020-11-14,26.5622
2020-11-15,26.5622
2020-11-16,26.5622
2020-11-17,26.5622
2020-11-18,26.5622
2020-11-19,26.5622
2020-11-20,26.5622
2020-11-21,26.5622
2020-11-22,26.5622
2020-11-23,26.5622
2020-11-24,26.5622
2020-11-25,26.5622
2020-11-26,26.5622
2020-11-27,26.5622
2020-11-28,26.5622
2020-11-29,26.5622
2020-11-30,26.5622
2020-12-01,26.5622
2020-12-02,26.5622
2020-12-03,26.5622
2020-12-04,26.5622
2020-12-05,26.5622
2020-12-06,26.5622
2020-12-07,26.5622
2020-12-08,26.5622
2020-12-09,26.5622
2020-12-10,26.5622
2020-12-11,26.5622
2020-12-12,26.5622
2020-12-13,26.5622
2020-12-14,26.5622
2020-12-15,26.5622
2020-12-16,26.5622
2020-12-17,26.5622
2020-12-18,26.5622
2020-12-19,26.5622
2020-12-20,26.5622
2020-12-21,26.5622
2020-12-22,26.5622
2020-12-23,26.5622
2020-12-24,26.5622
2020-12-25,26.5622
2020-12-26,26.5622
2020-12-27,26.5622
2020-12-28,26.5622
2020-12-29,26.5622
2020-12-30,26.5622
2020-12-31,19.4176
2021-01-01,19.4176
2021-01-02,19.4176
2021-01-03,19.4176
2021-01-04,19.4176
2021-01-05,19.4176
2021-01-06,19.4176
2021-01-07,19.4176
2021-01-08,19.4176
2021-01-09,19.4176
2021-01-10,19.4176
2021-01-11,19.4176
2021-01-12,19.4176
2021-01-13,19.4176
2021-01-14,19.4176
2021-01-15,19.4176
2021-01-16,19.4176
2021-01-17,19.4176
2021-01-18,19.4176
2021-01-19,19.4176
2021-01-20,19.4176
2021-01-21,19.4176
2021-01-22,19.4176
2021-01-23,19.4176
2021-01-24,19.4176
2021-01-25,19.4176
2021-01-26,19.4176
2021-01-27,19.4176
2021-01-28,19.4176
2021-01-29,19.4176
2021-01-30,19.4176
2021-01-31,19.4176
2021-02-01,19.4176
2021-02-02,19.4176
2021-02-03,19.4176
2021-02-04,19.4176
2021-02-05,19.4176
2021-02-06,19.4176
2021-02-07,19.4176
2021-02-08,19.4176
2021-02-09,19.4176
2021-02-10,19.4176
2021-02-11,19.4176
2021-02-12,19.4176
2021-02-13,19.4176
2021-02-14,19.4176
2021-02-15,19.4176
2021-02-16,19.4176
2021-02-17,19.4176
2021-02-18,19.4176
2021-02-19,19.4176
2021-02-20,19.4176
2021-02-21,19.4176
2021-02-22,19.4176
2021-02-23,19.4176
2021-02-24,19.4176
2021-02-25,19.4176
2021-02-26,19.4176
2021-02-27,19.4176
2021-02-28,19.4176
2021-03-01,19.4176
2021-03-02,19.4176
2021-03-03,19.4176
2021-03-04,19.4176
2021-03-05,19.4176
2021-03-06,19.4176
2021-03-07,19.4176
2021-03-08,19.4176
2021-03-09,19.4176
2021-03-10,19.4176
2021-03-11,19.4176
2021-03-12,19.4176
2021-03-13,19.4176
2021-03-14,19.4176
2021-03-15,19.4176
2021-03-16,19.4176
2021-03-17,19.4176
2021-03-18,19.4176
2021-03-19,19.4176
2021-03-20,19.4176
2021-03-21,19.4176
2021-03-22,19.4176
2021-03-23,19.4176
2021-03-24,19.4176
2021-03-25,19.4176
2021-03-26,19.4176
2021-03-27,19.4176
2021-03-28,19.4176
2021-03-29,19.4176
2021-03-30,19.4176
2021-03-31,16.6104
2021-04-01,16.6104
2021-04-02,16.6104
2021-04-03,16.6104
2021-04-04,16.6104
2021-04-05,16.6104
2021-04-06,16.6104
2021-04-07,16.6104
2021-04-08,16.6104
2021-04-09,16.6104
2021-04-10,16.6104
2021-04-11,16.6104
2021-04-12,16.6104
2021-04-13,16.6104
2021-04-14,16.6104
2021-04-15,16.6104
2021-04-16,16.6104
2021-04-17,16.6104
2021-04-18,16.6104
2021-04-19,16.6104
2021-04-20,16.6104
2021-04-21,16.6104
2021-04-22,16.6104
2021-04-23,16.6104
2021-04-24,16.6104
2021-04-25,16.6104
2021-04-26,16.6104
2021-04-27,16.6104
2021-04-28,16.6104
2021-04-29,16.6104
2021-04-30,16.6104
2021-05-01,16.6104
2021-05-02,16.6104
2021-05-03,16.6104
2021-05-04,16.6104
2021-05-05,16.6104
2021-05-06,16.6104
2021-05-07,16.6104
2021-05-08,16.6104
2021-05-09,16.6104
2021-05-10,16.6104
2021-05-11,16.6104
2021-05-12,16.6104
2021-05-13,16.6104
2021-05-14,16.6104
2021-05-15,16.6104
2021-05-16,16.6104
2021-05-17,16.6104
2021-05-18,16.6104
2021-05-19,16.6104
2021-05-20,16.6104
2021-05-21,16.6104
2021-05-22,16.6104
2021-05-23,16.6104
2021-05-24,16.6104
2021-05-25,16.6104
2021-05-26,16.6104
2021-05-27,16.6104
2021-05-28,16.6104
2021-05-29,16.6104
2021-05-30,16.6104
2021-05-31,16.6104
2021-06-01,16.6104
2021-06-02,16.6104
2021-06-03,16.6104
2021-06-04,16.6104
2021-06-05,16.6104
2021-06-06,16.6104
2021-06-07,16.6104
2021-06-08,16.6104
2021-06-09,16.6104
2021-06-10,16.6104
2021-06-11,16.6104
2021-06-12,16.6104
2021-06-13,16.6104
2021-06-14,16.6104
2021-06-15,16.6104
2021-06-16,16.6104
2021-06-17,16.6104
2021-06-18,16.6104
2021-06-19,16.6104
2021-06-20,16.6104
2021-06-21,16.6104
2021-06-22,16.6104
2021-06-23,16.6104
2021-06-24,16.6104
2021-06-25,16.6104
2021-06-26,16.6104
2021-06-27,16.6104
2021-06-28,16.6104
2021-06-29,16.6104
2021-06-30,17.7525
2021-07-01,17.7525
2021-07-02,17.7525
2021-07-03,17.7525
2021-07-04,17.7525
2021-07-05,17.7525
2021-07-06,17.7525
2021-07-07,17.7525
2021-07-08,17.7525
2021-07-09,17.7525
2021-07-10,17.7525
2021-07-11,17.7525
2021-07-12,17.7525
2021-07-13,17.7525
2021-07-14,17.7525
2021-07-15,17.7525
2021-07-16,17.7525
2021-07-17,17.7525
2021-07-18,17.7525
2021-07-19,17.7525
2021-07-20,17.7525
2021-07-21,17.7525
2021-07-22,17.7525
2021-07-23,17.7525
2021-07-24,17.7525
2021-07-25,17.7525
2021-07-26,17.7525
2021-07-27,17.7525
2021-07-28,17.7525
2021-07-29,17.7525
2021-07-30,17.7525
2021-07-31,17.7525
2021-08-01,17.7525
2021-08-02,17.7525
2021-08-03,17.7525
2021-08-04,17.7525
2021-08-05,17.7525
2021-08-06,17.7525
2021-08-07,17.7525
2021-08-08,17.7525
2021-08-09,17.7525
2021-08-10,17.7525
2021-08-11,17.7525
2021-08-12,17.7525
2021-08-13,17.7525
2021-08-14,17.7525
2021-08-15,17.7525
2021-08-16,17.7525
2021-08-17,17.7525
2021-08-18,17.7525
2021-08-19,17.7525
2021-08-20,17.7525
2021-08-21,17.7525
2021-08-22,17.7525
2021-08-23,17.7525
2021-08-24,17.7525
2021-08-25,17.7525
2021-08-26,17.7525
2021-08-27,17.7525
2021-08-28,17.7525
2021-08-29,17.7525
2021-08-30,17.7525
2021-08-31,17.7525
2021-09-01,17.7525
2021-09-02,17.7525
2021-09-03,17.7525
2021-09-04,17.7525
2021-09-05,17.7525
2021-09-06,17.7525
2021-09-07,17.7525
2021-09-08,17.7525
2021-09-09,17.7525
2021-09-10,17.7525
2021-09-11,17.7525
2021-09-12,17.7525
2021-09-13,17.7525
2021-09-14,17.7525
2021-09-15,17.7525
2021-09-16,17.7525
2021-09-17,17.7525
2021-09-18,17.7525
2021-09-19,17.7525
2021-09-20,17.7525
2021-09-21,17.7525
2021-09-22,17.7525
2021-09-23,17.7525
2021-09-24,17.7525
2021-09-25,17.7525
2021-09-26,17.7525
2021-09-27,17.7525
2021-09-28,17.7525
2021-09-29,17.7525
2021-09-30,20.46
2021-10-01,20.46
2021-10-02,20.46
2021-10-03,20.46
2021-10-04,20.46
2021-10-05,20.46
2021-10-06,20.46
2021-10-07,20.46
2021-10-08,20.46
2021-10-09,20.46
2021-10-10,20.46
2021-10-11,20.46
2021-10-12,20.46
2021-10-13,20.46
2021-10-14,20.46
2021-10-15,20.46
2021-10-16,20.46
2021-10-17,20.46
2021-10-18,20.46
2021-10-19,20.46
2021-10-20,20.46
2021-10-21,20.46
2021-10-22,20.46
2021-10-23,20.46
2021-10-24,20.46
2021-10-25,20.46
2021-10-26,20.46
2021-10-27,20.46
2021-10-28,20.46
2021-10-29,20.46
2021-10-30,20.46
2021-10-31,20.46
2021-11-01,20.46
2021-11-02,20.46
2021-11-03,20.46
2021-11-04,20.46
2021-11-05,20.46
2021-11-06,20.46
2021-11-07,20.46
2021-11-08,20.46
2021-11-09,20.46
2021-11-10,20.46
2021-11-11,20.46
2021-11-12,20.46
2021-11-13,20.46
2021-11-14,20.46
2021-11-15,20.46
2021-11-16,20.46
2021-11-17,20.46
2021-11-18,20.46
2021-11-19,20.46
2021-11-20,20.46
2021-11-21,20.46
2021-11-22,20.46
2021-11-23,20.46
2021-11-24,20.46
2021-11-25,20.46
2021-11-26,20.46
2021-11-27,20.46
2021-11-28,20.46
2021-11-29,20.46
2021-11-30,20.46
2021-12-01,20.46
2021-12-02,20.46
2021-12-03,20.46
2021-12-04,20.46
2021-12-05,20.46
2021-12-06,20.46
2021-12-07,20.46
2021-12-08,20.46
2021-12-09,20.46
2021-12-10,20.46
2021-12-11,20.46
2021-12-12,20.46
2021-12-13,20.46
2021-12-14,20.46
2021-12-15,20.46
2021-12-16,20.46
2021-12-17,20.46
2021-12-18,20.46
2021-12-19,20.46
2021-12-20,20.46
2021-12-21,20.46
2021-12-22,20.46
2021-12-23,20.46
2021-12-24,20.46
2021-12-25,20.46
2021-12-26,20.46
2021-12-27,20.46
2021-12-28,20.46
2021-12-29,20.46
2021-12-30,20.46
2021-12-31,13.825
2022-01-01,13.825
2022-01-02,13.825
2022-01-03,13.825
2022-01-04,13.825
2022-01-05,13.825
2022-01-06,13.825
2022-01-07,13.825
2022-01-08,13.825
2022-01-09,13.825
2022-01-10,13.825
2022-01-11,13.825
2022-01-12,13.825
2022-01-13,13.825
2022-01-14,13.825
2022-01-15,13.825
2022-01-16,13.825
2022-01-17,13.825
2022-01-18,13.825
2022-01-19,13.825
2022-01-20,13.825
2022-01-21,13.825
2022-01-22,13.825
2022-01-23,13.825
2022-01-24,13.825
2022-01-25,13.825
2022-01-26,13.825
2022-01-27,13.825
2022-01-28,13.825
2022-01-29,13.825
2022-01-30,13.825
2022-01-31,13.825
2022-02-01,13.825
2022-02-02,13.825
2022-02-03,13.825
2022-02-04,13.825
2022-02-05,13.825
2022-02-06,13.825
2022-02-07,13.825
2022-02-08,13.825
2022-02-09,13.825
2022-02-10,13.825
2022-02-11,13.825
2022-02-12,13.825
2022-02-13,13.825
2022-02-14,13.825
2022-02-15,13.825
2022-02-16,13.825
2022-02-17,13.825
2022-02-18,13.825
2022-02-19,13.825
2022-02-20,13.825
2022-02-21,13.825
2022-02-22,13.825
2022-02-23,13.825
2022-02-24,13.825
2022-02-25,13.825
2022-02-26,13.825
2022-02-27,13.825
2022-02-28,13.825
2022-03-01,13.825
2022-03-02,13.825
2022-03-03,13.825
2022-03-04,13.825
2022-03-05,13.825
2022-03-06,13.825
2022-03-07,13.825
2022-03-08,13.825
2022-03-09,13.825
2022-03-10,13.825
2022-03-11,13.825
2022-03-12,13.825
2022-03-13,13.825
2022-03-14,13.825
2022-03-15,13.825
2022-03-16,13.825
2022-03-17,13.825
2022-03-18,13.825
2022-03-19,13.825
2022-03-20,13.825
2022-03-21,13.825
2022-03-22,13.825
2022-03-23,13.825
2022-03-24,13.825
2022-03-25,13.825
2022-03-26,13.825
2022-03-27,13.825
2022-03-28,13.825
2022-03-29,13.825
2022-03-30,13.825
2022-03-31,23.7751
2022-04-01,23.7751
2022-04-02,23.7751
2022-04-03,23.7751
2022-04-04,23.7751
2022-04-05,23.7751
2022-04-06,23.7751
2022-04-07,23.7751
2022-04-08,23.7751
2022-04-09,23.7751
2022-04-10,23.7751
2022-04-11,23.7751
2022-04-12,23.7751
2022-04-13,23.7751
2022-04-14,23.7751
2022-04-15,23.7751
2022-04-16,23.7751
2022-04-17,23.7751
2022-04-18,23.7751
2022-04-19,23.7751
2022-04-20,23.7751
2022-04-21,23.7751
2022-04-22,23.7751
2022-04-23,23.7751
2022-04-24,23.7751
2022-04-25,23.7751
2022-04-26,23.7751
2022-04-27,23.7751
2022-04-28,23.7751
2022-04-29,23.7751
2022-04-30,23.7751
2022-05-01,23.7751
2022-05-02,23.7751
2022-05-03,23.7751
2022-05-04,23.7751
2022-05-05,23.7751
2022-05-06,23.7751
2022-05-07,23.7751
2022-05-08,23.7751
2022-05-09,23.7751
2022-05-10,23.7751
2022-05-11,23.7751
2022-05-12,23.7751
2022-05-13,23.7751
2022-05-14,23.7751
2022-05-15,23.7751
2022-05-16,23.7751
2022-05-17,23.7751
2022-05-18,23.7751
2022-05-19,23.7751
2022-05-20,23.7751
2022-05-21,23.7751
2022-05-22,23.7751
2022-05-23,23.7751
2022-05-24,23.7751
2022-05-25,23.7751
2022-05-26,23.7751
2022-05-27,23.7751
2022-05-28,23.7751
2022-05-29,23.7751
2022-05-30,23.7751
2022-05-31,23.7751
2022-06-01,23.7751
2022-06-02,23.7751
2022-06-03,23.7751
2022-06-04,23.7751
2022-06-05,23.7751
2022-06-06,23.7751
2022-06-07,23.7751
2022-06-08,23.7751
2022-06-09,23.7751
2022-06-10,23.7751
2022-06-11,23.7751
2022-06-12,23.7751
2022-06-13,23.7751
2022-06-14,23.7751
2022-06-15,23.7751
2022-06-16,23.7751
2022-06-17,23.7751
2022-06-18,23.7751
2022-06-19,23.7751
2022-06-20,23.7751
2022-06-21,23.7751
2022-06-22,23.7751
2022-06-23,23.7751
2022-06-24,23.7751
2022-06-25,23.7751
2022-06-26,23.7751
2022-06-27,23.7751
2022-06-28,23.7751
2022-06-29,23.7751
2022-06-30,19.8855
2022-07-01,19.8855
2022-07-02,19.8855
2022-07-03,19.8855
2022-07-04,19.8855
2022-07-05,19.8855
2022-07-06,19.8855
2022-07-07,19.8855
2022-07-08,19.8855
2022-07-09,19.8855
2022-07-10,19.8855
2022-07-11,19.8855
2022-07-12,19.8855
2022-07-13,19.8855
2022-07-14,19.8855
2022-07-15,19.8855
2022-07-16,19.8855
2022-07-17,19.8855
2022-07-18,19.8855
2022-07-19,19.8855
2022-07-20,19.8855
2022-07-21,19.8855
2022-07-22,19.8855
2022-07-23,19.8855
2022-07-24,19.8855
2022-07-25,19.8855
2022-07-26,19.8855
2022-07-27,19.8855
2022-07-28,19.8855
2022-07-29,19.8855
2022-07-30,19.8855
2022-07-31,19.8855
2022-08-01,19.8855
2022-08-02,19.8855
2022-08-03,19.8855
2022-08-04,19.8855
2022-08-05,19.8855
2022-08-06,19.8855
2022-08-07,19.8855
2022-08-08,19.8855
2022-08-09,19.8855
2022-08-10,19.8855
2022-08-11,19.8855
2022-08-12,19.8855
2022-08-13,19.8855
2022-08-14,19.8855
2022-08-15,19.8855
2022-08-16,19.8855
2022-08-17,19.8855
2022-08-18,19.8855
2022-08-19,19.8855
2022-08-20,19.8855
2022-08-21,19.8855
2022-08-22,19.8855
2022-08-23,19.8855
2022-08-24,19.8855
2022-08-25,19.8855
2022-08-26,19.8855
2022-08-27,19.8855
2022-08-28,19.8855
2022-08-29,19.8855
2022-08-30,19.8855
2022-08-31,19.8855
2022-09-01,19.8855
2022-09-02,19.8855
2022-09-03,19.8855
2022-09-04,19.8855
2022-09-05,19.8855
2022-09-06,19.8855
2022-09-07,19.8855
2022-09-08,19.8855
2022-09-09,19.8855
2022-09-10,19.8855
2022-09-11,19.8855
2022-09-12,19.8855
2022-09-13,19.8855
2022-09-14,19.8855
2022-09-15,19.8855
2022-09-16,19.8855
2022-09-17,19.8855
2022-09-18,19.8855
2022-09-19,19.8855
2022-09-20,19.8855
2022-09-21,19.8855
2022-09-22,19.8855
2022-09-23,19.8855
2022-09-24,19.8855
2022-09-25,19.8855
2022-09-26,19.8855
2022-09-27,19.8855
2022-09-28,19.8855
2022-09-29,19.8855
2022-09-30,18.9713
2022-10-01,18.9713
2022-10-02,18.9713
2022-10-03,18.9713
2022-10-04,18.9713
2022-10-05,18.9713
2022-10-06,18.9713
2022-10-07,18.9713
2022-10-08,18.9713
2022-10-09,18.9713
2022-10-10,18.9713
2022-10-11,18.9713
2022-10-12,18.9713
2022-10-13,18.9713
2022-10-14,18.9713
2022-10-15,18.9713
2022-10-16,18.9713
2022-10-17,18.9713
2022-10-18,18.9713
2022-10-19,18.9713
2022-10-20,18.9713
2022-10-21,18.9713
2022-10-22,18.9713
2022-10-23,18.9713
2022-10-24,18.9713
2022-10-25,18.9713
2022-10-26,18.9713
2022-10-27,18.9713
2022-10-28,18.9713
2022-10-29,18.9713
2022-10-30,18.9713
2022-10-31,18.9713
2022-11-01,18.9713
2022-11-02,18.9713
2022-11-03,18.9713
2022-11-04,18.9713
2022-11-05,18.9713
2022-11-06,18.9713
2022-11-07,18.9713
2022-11-08,18.9713
2022-11-09,18.9713
2022-11-10,18.9713
2022-11-11,18.9713
2022-11-12,18.9713
2022-11-13,18.9713
2022-11-14,18.9713
2022-11-15,18.9713
2022-11-16,18.9713
2022-11-17,18.9713
2022-11-18,18.9713
2022-11-19,18.9713
2022-11-20,18.9713
2022-11-21,18.9713
2022-11-22,18.9713
2022-11-23,18.9713
2022-11-24,18.9713
2022-11-25,18.9713
2022-11-26,18.9713
2022-11-27,18.9713
2022-11-28,18.9713
2022-11-29,18.9713
2022-11-30,18.9713
2022-12-01,18.9713
2022-12-02,18.9713
2022-12-03,18.9713
2022-12-04,18.9713
2022-12-05,18.9713
2022-12-06,18.9713
2022-12-07,18.9713
2022-12-08,18.9713
2022-12-09,18.9713
