,RAY Index,RAY Index,RAY Index,RAY Index,RAY Index
2020-02-01,1922.853,1922.853,1882.02,1888.032,1575874818.0
2020-02-02,1922.853,1922.853,1882.02,1888.032,1575874818.0
2020-02-03,1893.726,1913.486,1893.726,1903.632,1236791303.0
2020-02-04,1915.819,1938.831,1915.819,1933.079,1157268301.0
2020-02-05,1944.008,1954.221,1941.0,1952.669,1234044969.0
2020-02-06,1954.882,1959.626,1952.675,1957.771,1135020147.0
2020-02-07,1953.714,1954.226,1943.144,1946.354,1030958696.0
2020-02-08,1953.714,1954.226,1943.144,1946.354,1030958696.0
2020-02-09,1953.714,1954.226,1943.144,1946.354,1030958696.0
2020-02-10,1944.191,1960.504,1942.141,1960.487,1007017760.0
2020-02-11,1966.344,1975.117,1962.559,1965.181,1008380992.0
2020-02-12,1969.915,1979.033,1969.915,1977.99,1134801816.0
2020-02-13,1972.833,1982.086,1967.45,1976.222,1030591351.0
2020-02-14,1978.068,1980.13,1972.025,1979.52,1016081011.0
2020-02-15,1978.068,1980.13,1972.025,1979.52,1016081011.0
2020-02-16,1978.068,1980.13,1972.025,1979.52,1016081011.0
2020-02-17,1978.068,1980.13,1972.025,1979.52,1016081011.0
2020-02-18,1976.369,1977.116,1965.863,1974.665,1072407695.0
2020-02-19,1976.615,1988.761,1976.615,1984.259,1044539552.0
2020-02-20,1981.823,1987.089,1959.682,1978.546,1153053440.0
2020-02-21,1974.578,1974.578,1952.645,1957.637,1357843506.0
2020-02-22,1974.578,1974.578,1952.645,1957.637,1357843506.0
2020-02-23,1974.578,1974.578,1952.645,1957.637,1357843506.0
2020-02-24,1951.285,1951.285,1885.859,1892.998,1481031633.0
2020-02-25,1898.246,1903.998,1829.572,1834.585,1688033399.0
2020-02-26,1834.856,1864.28,1821.086,1824.738,1636306172.0
2020-02-27,1820.82,1820.82,1745.077,1745.707,2191921648.0
2020-02-28,1745.321,1745.321,1674.656,1730.313,2992439705.0
2020-02-29,1745.321,1745.321,1674.656,1730.313,2992439705.0
2020-03-01,1745.321,1745.321,1674.656,1730.313,2992439705.0
2020-03-02,1731.079,1806.083,1723.842,1805.714,2166199412.0
2020-03-03,1805.648,1831.392,1741.344,1756.956,2085194205.0
2020-03-04,1771.821,1828.486,1771.821,1828.134,1604256252.0
2020-03-05,1821.69,1821.69,1752.142,1766.37,1721720856.0
2020-03-06,1764.732,1764.732,1694.403,1735.013,2039264568.0
2020-03-07,1764.732,1764.732,1694.403,1735.013,2039264568.0
2020-03-08,1764.732,1764.732,1694.403,1735.013,2039264568.0
2020-03-09,1690.335,1690.335,1592.776,1598.852,2578740983.0
2020-03-10,1615.376,1674.682,1589.618,1674.574,2254827490.0
2020-03-11,1672.319,1672.319,1570.082,1589.49,2146824441.0
2020-03-12,1583.975,1583.975,1435.31,1435.941,2755726668.0
2020-03-13,1456.054,1564.709,1439.093,1564.709,2688189756.0
2020-03-14,1456.054,1564.709,1439.093,1564.709,2688189756.0
2020-03-15,1456.054,1564.709,1439.093,1564.709,2688189756.0
2020-03-16,1554.249,1564.659,1369.239,1371.973,2485026060.0
2020-03-17,1377.935,1464.751,1357.67,1451.407,2619323817.0
2020-03-18,1404.135,1405.107,1301.708,1366.62,2497146237.0
2020-03-19,1364.061,1412.624,1323.76,1382.843,2277238220.0
2020-03-20,1389.525,1411.318,1320.167,1324.799,3497352564.0
2020-03-21,1389.525,1411.318,1320.167,1324.799,3497352564.0
2020-03-22,1389.525,1411.318,1320.167,1324.799,3497352564.0
2020-03-23,1324.258,1324.258,1259.726,1288.043,2058218716.0
2020-03-24,1335.911,1410.734,1335.911,1409.877,2247510184.0
2020-03-25,1413.463,1483.85,1388.975,1429.247,2304882342.0
2020-03-26,1434.263,1520.864,1434.263,1517.57,2057141229.0
2020-03-27,1505.515,1507.68,1453.508,1466.358,1785097487.0
2020-03-28,1505.515,1507.68,1453.508,1466.358,1785097487.0
2020-03-29,1505.515,1507.68,1453.508,1466.358,1785097487.0
2020-03-30,1469.855,1514.841,1465.863,1512.387,1620302260.0
2020-03-31,1509.585,1520.309,1480.05,1489.573,2207424751.0
2020-04-01,1464.516,1464.516,1407.626,1420.266,1697648343.0
2020-04-02,1419.703,1455.681,1411.261,1449.516,1677928969.0
2020-04-03,1447.99,1454.586,1409.0,1425.069,1826115801.0
2020-04-04,1447.99,1454.586,1409.0,1425.069,1826115801.0
2020-04-05,1447.99,1454.586,1409.0,1425.069,1826115801.0
2020-04-06,1460.373,1533.87,1460.373,1527.207,1909037470.0
2020-04-07,1539.328,1580.682,1525.581,1526.541,1949971398.0
2020-04-08,1532.56,1586.765,1530.062,1581.131,1583666570.0
2020-04-09,1592.64,1624.933,1592.231,1609.066,1893331793.0
2020-04-10,1592.64,1624.933,1592.231,1609.066,1893331793.0
2020-04-11,1592.64,1624.933,1592.231,1609.066,1893331793.0
2020-04-12,1592.64,1624.933,1592.231,1609.066,1893331793.0
2020-04-13,1602.912,1602.912,1567.459,1590.318,1433665012.0
2020-04-14,1602.262,1639.972,1602.262,1637.834,1493130516.0
2020-04-15,1630.017,1630.017,1587.517,1599.479,1443321772.0
2020-04-16,1604.722,1610.581,1586.98,1607.03,1484351177.0
2020-04-17,1614.503,1655.721,1614.503,1653.164,1796434592.0
2020-04-18,1614.503,1655.721,1614.503,1653.164,1796434592.0
2020-04-19,1614.503,1655.721,1614.503,1653.164,1796434592.0
2020-04-20,1648.854,1650.734,1622.979,1625.07,1435358505.0
2020-04-21,1611.646,1611.646,1569.383,1575.5,1446967638.0
2020-04-22,1597.718,1618.373,1597.684,1610.54,1339020667.0
2020-04-23,1613.359,1637.956,1609.73,1611.465,1479498883.0
2020-04-24,1613.228,1637.729,1608.111,1634.125,1445110542.0
2020-04-25,1613.228,1637.729,1608.111,1634.125,1445110542.0
2020-04-26,1613.228,1637.729,1608.111,1634.125,1445110542.0
2020-04-27,1640.247,1668.723,1640.247,1663.353,1314346629.0
2020-04-28,1674.065,1689.784,1654.916,1657.175,1393967388.0
2020-04-29,1662.669,1713.922,1662.669,1705.323,1689793214.0
2020-04-30,1703.801,1703.801,1675.719,1684.955,2080907218.0
2020-05-01,1654.742,1656.775,1629.265,1635.593,1369246580.0
2020-05-02,1654.742,1656.775,1629.265,1635.593,1369246580.0
2020-05-03,1654.742,1656.775,1629.265,1635.593,1369246580.0
2020-05-04,1633.773,1643.58,1615.858,1643.203,1312929388.0
2020-05-05,1647.56,1676.941,1647.56,1658.607,1268014125.0
2020-05-06,1663.535,1671.81,1647.848,1647.921,1224300468.0
2020-05-07,1652.059,1680.744,1652.059,1669.086,1301294927.0
2020-05-08,1674.368,1701.155,1674.368,1700.523,1247908549.0
2020-05-09,1674.368,1701.155,1674.368,1700.523,1247908549.0
2020-05-10,1674.368,1701.155,1674.368,1700.523,1247908549.0
2020-05-11,1693.315,1708.883,1684.442,1700.035,1426050138.0
2020-05-12,1701.724,1708.741,1662.546,1662.808,1382012243.0
2020-05-13,1662.662,1663.037,1614.957,1630.37,1562806747.0
2020-05-14,1628.544,1648.73,1596.087,1648.613,1423839739.0
2020-05-15,1646.973,1657.505,1628.718,1656.808,1935520772.0
2020-05-16,1646.973,1657.505,1628.718,1656.808,1935520772.0
2020-05-17,1646.973,1657.505,1628.718,1656.808,1935520772.0
2020-05-18,1685.289,1720.858,1685.289,1713.071,1670775653.0
2020-05-19,1711.79,1720.222,1694.593,1694.892,1372298415.0
2020-05-20,1705.558,1730.066,1705.558,1724.967,1286595325.0
2020-05-21,1723.396,1729.075,1706.163,1713.728,1268421706.0
2020-05-22,1713.728,1719.319,1705.446,1718.664,962537505.0
2020-05-23,1713.728,1719.319,1705.446,1718.664,962537505.0
2020-05-24,1713.728,1719.319,1705.446,1718.664,962537505.0
2020-05-25,1713.728,1719.319,1705.446,1718.664,962537505.0
2020-05-26,1723.157,1759.072,1723.157,1742.435,1541448510.0
2020-05-27,1743.948,1770.164,1728.625,1770.164,1554435584.0
2020-05-28,1768.913,1786.994,1759.437,1763.219,1385174657.0
2020-05-29,1763.705,1773.849,1745.807,1771.372,3029063658.0
2020-05-30,1763.705,1773.849,1745.807,1771.372,3029063658.0
2020-05-31,1763.705,1773.849,1745.807,1771.372,3029063658.0
2020-06-01,1770.58,1785.179,1765.417,1780.521,1246331780.0
2020-06-02,1781.664,1795.459,1778.214,1795.247,1344175674.0
2020-06-03,1798.049,1826.506,1798.049,1822.179,1416431784.0
2020-06-04,1822.179,1825.409,1803.137,1816.088,1634965161.0
2020-06-05,1818.724,1875.918,1818.724,1864.223,2073851996.0
2020-06-06,1818.724,1875.918,1818.724,1864.223,2073851996.0
2020-06-07,1818.724,1875.918,1818.724,1864.223,2073851996.0
2020-06-08,1864.052,1889.832,1864.052,1889.674,1919877627.0
2020-06-09,1888.389,1888.389,1863.331,1871.671,1579240654.0
2020-06-10,1873.4,1878.537,1853.319,1858.542,1617162543.0
2020-06-11,1855.408,1855.408,1745.525,1746.699,1827322007.0
2020-06-12,1750.481,1798.922,1736.641,1771.064,1582515179.0
2020-06-13,1750.481,1798.922,1736.641,1771.064,1582515179.0
2020-06-14,1750.481,1798.922,1736.641,1771.064,1582515179.0
2020-06-15,1766.939,1795.706,1726.142,1788.974,1616951437.0
2020-06-16,1796.151,1840.111,1795.801,1822.947,1615586146.0
2020-06-17,1824.781,1831.158,1812.025,1814.906,1391593926.0
2020-06-18,1814.201,1819.875,1803.756,1816.402,1361550620.0
2020-06-19,1818.058,1837.707,1798.057,1806.391,4846244872.0
2020-06-20,1818.058,1837.707,1798.057,1806.391,4846244872.0
2020-06-21,1818.058,1837.707,1798.057,1806.391,4846244872.0
2020-06-22,1806.339,1819.882,1795.164,1818.344,1529062166.0
2020-06-23,1819.8,1838.967,1819.8,1825.655,1488116682.0
2020-06-24,1824.651,1824.651,1765.514,1776.565,1620578877.0
2020-06-25,1776.383,1798.828,1761.449,1797.523,1448104951.0
2020-06-26,1796.078,1796.078,1752.762,1754.873,4567782834.0
2020-06-27,1796.078,1796.078,1752.762,1754.873,4567782834.0
2020-06-28,1796.078,1796.078,1752.762,1754.873,4567782834.0
2020-06-29,1756.463,1781.894,1749.314,1781.493,1441710883.0
2020-06-30,1781.227,1815.186,1778.56,1809.249,1755168912.0
2020-07-01,1810.875,1824.822,1809.019,1817.421,1391322258.0
2020-07-02,1817.421,1847.62,1817.421,1825.975,1243254829.0
2020-07-03,1817.421,1847.62,1817.421,1825.975,1243254829.0
2020-07-04,1817.421,1847.62,1817.421,1825.975,1243254829.0
2020-07-05,1817.421,1847.62,1817.421,1825.975,1243254829.0
2020-07-06,1827.717,1857.88,1827.717,1854.459,1401532806.0
2020-07-07,1854.34,1857.584,1832.839,1833.992,1289431522.0
2020-07-08,1835.009,1850.577,1829.477,1849.554,1291245710.0
2020-07-09,1850.033,1854.905,1816.782,1838.085,1319634082.0
2020-07-10,1837.941,1858.932,1829.433,1858.095,1145871905.0
2020-07-11,1837.941,1858.932,1829.433,1858.095,1145871905.0
2020-07-12,1837.941,1858.932,1829.433,1858.095,1145871905.0
2020-07-13,1863.739,1887.76,1833.963,1836.846,1430184483.0
2020-07-14,1835.169,1863.189,1821.02,1861.801,1345893348.0
2020-07-15,1863.516,1888.358,1863.516,1883.649,1424453464.0
2020-07-16,1877.003,1878.806,1866.421,1876.168,1098997816.0
2020-07-17,1876.168,1887.254,1870.945,1882.582,1233798221.0
2020-07-18,1876.168,1887.254,1870.945,1882.582,1233798221.0
2020-07-19,1876.168,1887.254,1870.945,1882.582,1233798221.0
2020-07-20,1882.806,1902.443,1878.313,1899.025,1171970359.0
2020-07-21,1901.32,1914.751,1897.41,1902.496,1264044238.0
2020-07-22,1902.496,1914.829,1901.091,1913.316,1106007322.0
2020-07-23,1913.292,1917.24,1882.657,1891.125,1242570970.0
2020-07-24,1889.697,1889.697,1868.542,1877.043,1088440754.0
2020-07-25,1889.697,1889.697,1868.542,1877.043,1088440754.0
2020-07-26,1889.697,1889.697,1868.542,1877.043,1088440754.0
2020-07-27,1877.589,1893.878,1877.133,1893.1,1115647544.0
2020-07-28,1892.805,1895.165,1878.626,1879.666,1009918543.0
2020-07-29,1881.002,1908.87,1881.002,1905.625,1200836472.0
2020-07-30,1904.743,1904.743,1874.688,1899.174,1153564593.0
2020-07-31,1902.088,1911.4,1880.681,1909.892,1784917429.0
2020-08-01,1902.088,1911.4,1880.681,1909.892,1784917429.0
2020-08-02,1902.088,1911.4,1880.681,1909.892,1784917429.0
2020-08-03,1917.743,1930.808,1917.743,1926.545,1233237498.0
2020-08-04,1926.702,1933.896,1921.979,1933.717,1195695141.0
2020-08-05,1935.445,1949.308,1935.445,1948.25,1259361819.0
2020-08-06,1947.951,1959.178,1942.033,1958.038,1167726467.0
2020-08-07,1955.391,1960.411,1945.448,1959.483,1215763698.0
2020-08-08,1955.391,1960.411,1945.448,1959.483,1215763698.0
2020-08-09,1955.391,1960.411,1945.448,1959.483,1215763698.0
2020-08-10,1960.813,1965.753,1950.599,1963.884,1300705259.0
2020-08-11,1964.257,1976.615,1944.318,1948.288,1409225301.0
2020-08-12,1950.252,1978.339,1950.252,1974.476,1171600995.0
2020-08-13,1973.258,1980.783,1966.694,1972.225,1030873576.0
2020-08-14,1971.642,1975.083,1965.459,1971.343,956566079.0
2020-08-15,1971.642,1975.083,1965.459,1971.343,956566079.0
2020-08-16,1971.642,1975.083,1965.459,1971.343,956566079.0
2020-08-17,1972.913,1981.524,1972.913,1979.627,1039073522.0
2020-08-18,1981.339,1986.201,1971.891,1982.487,1014000707.0
2020-08-19,1983.077,1988.328,1971.143,1973.892,1061160046.0
2020-08-20,1972.179,1983.436,1961.946,1980.288,985574330.0
2020-08-21,1980.146,1986.52,1976.926,1984.987,1212035661.0
2020-08-22,1980.146,1986.52,1976.926,1984.987,1212035661.0
2020-08-23,1980.146,1986.52,1976.926,1984.987,1212035661.0
2020-08-24,1991.292,2004.0,1991.292,2003.667,1123927359.0
2020-08-25,2005.343,2010.946,1999.593,2010.621,951119119.0
2020-08-26,2011.307,2031.033,2010.743,2029.42,1042450157.0
2020-08-27,2029.938,2043.507,2024.028,2033.837,1120415832.0
2020-08-28,2039.676,2048.313,2035.326,2047.807,1065338133.0
2020-08-29,2039.676,2048.313,2035.326,2047.807,1065338133.0
2020-08-30,2039.676,2048.313,2035.326,2047.807,1065338133.0
2020-08-31,2047.713,2053.369,2039.965,2045.012,1577612640.0
2020-09-01,2045.397,2062.938,2042.297,2062.444,1202595973.0
2020-09-02,2062.764,2093.513,2062.152,2089.827,1322841014.0
2020-09-03,2089.903,2089.903,1999.657,2014.852,1542000449.0
2020-09-04,2014.256,2029.125,1950.676,1997.878,1492064712.0
2020-09-05,2014.256,2029.125,1950.676,1997.878,1492064712.0
2020-09-06,2014.256,2029.125,1950.676,1997.878,1492064712.0
2020-09-07,2014.256,2029.125,1950.676,1997.878,1492064712.0
2020-09-08,1994.144,1994.144,1939.787,1940.987,1558283839.0
2020-09-09,1943.732,1993.763,1943.732,1980.154,1321819334.0
2020-09-10,1980.297,1997.908,1942.498,1947.54,1345896636.0
2020-09-11,1949.535,1963.547,1929.39,1946.98,1227604373.0
2020-09-12,1949.535,1963.547,1929.39,1946.98,1227604373.0
2020-09-13,1949.535,1963.547,1929.39,1946.98,1227604373.0
2020-09-14,1947.788,1984.258,1947.788,1977.224,1362328743.0
2020-09-15,1979.508,1998.476,1979.508,1988.415,1247618827.0
2020-09-16,1989.867,2006.656,1980.98,1981.529,1591412416.0
2020-09-17,1977.326,1977.326,1948.026,1964.598,1576616139.0
2020-09-18,1965.552,1969.417,1929.033,1945.719,4707301762.0
2020-09-19,1965.552,1969.417,1929.033,1945.719,4707301762.0
2020-09-20,1965.552,1969.417,1929.033,1945.719,4707301762.0
2020-09-21,1943.041,1943.041,1890.751,1922.288,1780098900.0
2020-09-22,1924.085,1943.806,1915.238,1941.214,1395431694.0
2020-09-23,1941.08,1945.202,1891.791,1893.679,1414028453.0
2020-09-24,1893.188,1917.58,1875.059,1897.835,1239859704.0
2020-09-25,1897.876,1934.308,1890.714,1929.696,1132080750.0
2020-09-26,1897.876,1934.308,1890.714,1929.696,1132080750.0
2020-09-27,1897.876,1934.308,1890.714,1929.696,1132080750.0
2020-09-28,1932.088,1967.092,1932.088,1962.157,1220513083.0
2020-09-29,1962.055,1965.664,1948.806,1953.046,1027548646.0
2020-09-30,1952.849,1985.606,1952.849,1968.093,1548855254.0
2020-10-01,1969.373,1988.451,1969.373,1982.839,1251127735.0
2020-10-02,1978.394,1978.394,1949.492,1966.37,1214445382.0
2020-10-03,1978.394,1978.394,1949.492,1966.37,1214445382.0
2020-10-04,1978.394,1978.394,1949.492,1966.37,1214445382.0
2020-10-05,1968.603,2003.425,1968.603,2003.323,1189187180.0
2020-10-06,2002.862,2020.008,1975.08,1978.297,1347386395.0
2020-10-07,1980.753,2017.197,1980.753,2013.436,1200570027.0
2020-10-08,2015.696,2030.029,2015.696,2029.893,1062869183.0
2020-10-09,2031.469,2050.532,2031.469,2047.356,1094435531.0
2020-10-10,2031.469,2050.532,2031.469,2047.356,1094435531.0
2020-10-11,2031.469,2050.532,2031.469,2047.356,1094435531.0
2020-10-12,2056.336,2085.605,2056.336,2077.682,1103086902.0
2020-10-13,2078.243,2078.243,2061.047,2066.542,1168018869.0
2020-10-14,2067.001,2076.567,2049.179,2053.247,1005740580.0
2020-10-15,2051.265,2055.159,2026.306,2051.991,979329674.0
2020-10-16,2052.6,2069.108,2049.873,2051.058,1231566890.0
2020-10-17,2052.6,2069.108,2049.873,2051.058,1231566890.0
2020-10-18,2052.6,2069.108,2049.873,2051.058,1231566890.0
2020-10-19,2053.742,2062.759,2016.049,2019.514,1120622099.0
2020-10-20,2023.204,2046.694,2023.204,2027.264,987722966.0
2020-10-21,2026.041,2039.044,2020.026,2020.363,1063782419.0
2020-10-22,2020.483,2036.975,2009.864,2033.075,1136516135.0
2020-10-23,2035.869,2042.322,2025.424,2040.885,957425213.0
2020-10-24,2035.869,2042.322,2025.424,2040.885,957425213.0
2020-10-25,2035.869,2042.322,2025.424,2040.885,957425213.0
2020-10-26,2037.227,2037.227,1981.181,2002.739,1100809321.0
2020-10-27,2002.981,2007.092,1995.209,1995.953,1044698667.0
2020-10-28,1995.953,1995.953,1926.947,1928.013,1386324150.0
2020-10-29,1928.039,1966.539,1921.739,1950.132,1284468920.0
2020-10-30,1946.476,1946.476,1904.779,1923.7,1567889456.0
2020-10-31,1946.476,1946.476,1904.779,1923.7,1567889456.0
2020-11-01,1946.476,1946.476,1904.779,1923.7,1567889456.0
2020-11-02,1925.113,1958.293,1925.113,1947.632,1180622861.0
2020-11-03,1949.903,1994.97,1949.903,1984.782,1140327121.0
2020-11-04,1987.49,2050.366,1987.49,2026.549,1368747723.0
2020-11-05,2031.089,2076.349,2031.089,2068.461,1199685047.0
2020-11-06,2068.254,2073.731,2054.759,2067.278,1130517591.0
2020-11-07,2068.254,2073.731,2054.759,2067.278,1130517591.0
2020-11-08,2068.254,2073.731,2054.759,2067.278,1130517591.0
2020-11-09,2069.13,2140.315,2069.13,2090.359,2216952602.0
2020-11-10,2087.721,2094.875,2066.361,2088.875,1620410415.0
2020-11-11,2090.24,2108.748,2090.24,2105.155,1241718310.0
2020-11-12,2105.089,2105.089,2073.227,2084.016,1274982915.0
2020-11-13,2084.84,2116.814,2084.84,2112.38,1062920510.0
2020-11-14,2084.84,2116.814,2084.84,2112.38,1062920510.0
2020-11-15,2084.84,2116.814,2084.84,2112.38,1062920510.0
2020-11-16,2112.73,2139.247,2112.73,2138.512,1445168637.0
2020-11-17,2137.766,2140.532,2117.873,2133.102,1251997102.0
2020-11-18,2133.52,2140.551,2110.821,2111.054,1279202921.0
2020-11-19,2110.446,2123.578,2099.642,2122.365,1145219335.0
2020-11-20,2122.011,2122.052,2110.759,2110.904,1253535952.0
2020-11-21,2122.011,2122.052,2110.759,2110.904,1253535952.0
2020-11-22,2122.011,2122.052,2110.759,2110.904,1253535952.0
2020-11-23,2111.415,2132.944,2111.415,2127.196,1248299312.0
2020-11-24,2127.791,2163.914,2127.791,2160.583,1496596367.0
2020-11-25,2161.174,2161.663,2149.566,2158.974,1155860842.0
2020-11-26,2161.174,2161.663,2149.566,2158.974,1155860842.0
2020-11-27,2159.59,2168.915,2159.59,2166.601,688513646.0
2020-11-28,2159.59,2168.915,2159.59,2166.601,688513646.0
2020-11-29,2159.59,2168.915,2159.59,2166.601,688513646.0
2020-11-30,2166.847,2166.847,2137.32,2154.291,2383468040.0
2020-12-01,2155.305,2185.122,2155.305,2176.677,1334475427.0
2020-12-02,2176.185,2180.209,2162.765,2179.128,1237964124.0
2020-12-03,2179.452,2190.808,2176.622,2181.574,1231915345.0
2020-12-04,2182.143,2204.128,2182.143,2204.085,1188921871.0
2020-12-05,2182.143,2204.128,2182.143,2204.085,1188921871.0
2020-12-06,2182.143,2204.128,2182.143,2204.085,1188921871.0
2020-12-07,2203.847,2204.889,2195.211,2202.146,1150137409.0
2020-12-08,2202.64,2214.136,2194.382,2210.941,1196482168.0
2020-12-09,2211.078,2217.647,2181.733,2190.519,1385015560.0
2020-12-10,2188.889,2197.003,2173.305,2193.511,1214626859.0
2020-12-11,2192.955,2192.955,2171.192,2189.506,1177450754.0
2020-12-12,2192.955,2192.955,2171.192,2189.506,1177450754.0
2020-12-13,2192.955,2192.955,2171.192,2189.506,1177450754.0
2020-12-14,2190.094,2211.265,2182.597,2182.833,1418818755.0
2020-12-15,2183.972,2212.753,2183.972,2212.488,1251545980.0
2020-12-16,2212.795,2220.772,2208.893,2215.176,1280055768.0
2020-12-17,2216.025,2232.173,2216.025,2232.171,1256244799.0
2020-12-18,2232.446,2236.46,2211.863,2227.002,4713073923.0
2020-12-19,2232.446,2236.46,2211.863,2227.002,4713073923.0
2020-12-20,2232.446,2236.46,2211.863,2227.002,4713073923.0
2020-12-21,2224.743,2224.743,2184.799,2220.095,1508266201.0
2020-12-22,2220.116,2225.418,2212.179,2220.368,1249393867.0
2020-12-23,2220.82,2234.047,2220.82,2222.649,1077960715.0
2020-12-24,2226.146,2229.054,2220.993,2228.629,473171951.0
2020-12-25,2226.146,2229.054,2220.993,2228.629,473171951.0
2020-12-26,2226.146,2229.054,2220.993,2228.629,473171951.0
2020-12-27,2226.146,2229.054,2220.993,2228.629,473171951.0
2020-12-28,2234.788,2246.137,2234.788,2240.849,1000688218.0
2020-12-29,2241.854,2252.757,2228.595,2232.009,959260475.0
2020-12-30,2234.629,2244.763,2234.629,2237.76,892170052.0
2020-12-31,2237.697,2250.554,2233.092,2248.437,1075550330.0
2021-01-01,2237.697,2250.554,2233.092,2248.437,1075550330.0
2021-01-02,2237.697,2250.554,2233.092,2248.437,1075550330.0
2021-01-03,2237.697,2250.554,2233.092,2248.437,1075550330.0
2021-01-04,2248.688,2257.725,2192.936,2215.423,1461563937.0
2021-01-05,2215.337,2239.381,2212.292,2233.697,1192124154.0
2021-01-06,2233.058,2273.284,2224.702,2252.345,1816108550.0
2021-01-07,2254.844,2292.444,2254.844,2288.437,1412553109.0
2021-01-08,2290.846,2301.334,2274.465,2299.299,1337034164.0
2021-01-09,2290.846,2301.334,2274.465,2299.299,1337034164.0
2021-01-10,2290.846,2301.334,2274.465,2299.299,1337034164.0
2021-01-11,2296.833,2296.952,2276.665,2286.517,1180668317.0
2021-01-12,2286.269,2296.094,2277.83,2293.005,1307849023.0
2021-01-13,2292.758,2302.699,2285.736,2295.144,1228429512.0
2021-01-14,2295.855,2307.304,2290.26,2292.015,1357918251.0
2021-01-15,2291.954,2291.954,2261.638,2273.876,1554321685.0
2021-01-16,2291.954,2291.954,2261.638,2273.876,1554321685.0
2021-01-17,2291.954,2291.954,2261.638,2273.876,1554321685.0
2021-01-18,2291.954,2291.954,2261.638,2273.876,1554321685.0
2021-01-19,2274.724,2295.834,2274.724,2293.24,1372299013.0
2021-01-20,2294.955,2326.868,2294.955,2322.869,1341683697.0
2021-01-21,2323.252,2327.246,2316.35,2320.774,1201349215.0
2021-01-22,2320.101,2322.099,2306.953,2317.258,1258618502.0
2021-01-23,2320.101,2322.099,2306.953,2317.258,1258618502.0
2021-01-24,2320.101,2322.099,2306.953,2317.258,1258618502.0
2021-01-25,2317.422,2328.893,2289.016,2323.21,1486938983.0
2021-01-26,2323.436,2333.192,2314.798,2315.711,1322467623.0
2021-01-27,2314.741,2314.741,2245.887,2256.131,2211570691.0
2021-01-28,2256.806,2302.037,2256.806,2278.687,1756623309.0
2021-01-29,2278.591,2278.591,2224.586,2236.368,2041838637.0
2021-01-30,2278.591,2278.591,2224.586,2236.368,2041838637.0
2021-01-31,2278.591,2278.591,2224.586,2236.368,2041838637.0
2021-02-01,2236.747,2279.271,2236.747,2274.538,1380739850.0
2021-02-02,2276.968,2315.844,2276.968,2307.577,1445141731.0
2021-02-03,2307.554,2319.317,2300.722,2309.938,1370491925.0
2021-02-04,2311.091,2337.727,2311.091,2337.495,1301029456.0
2021-02-05,2337.551,2352.907,2337.551,2350.171,1166923247.0
2021-02-06,2337.551,2352.907,2337.551,2350.171,1166923247.0
2021-02-07,2337.551,2352.907,2337.551,2350.171,1166923247.0
2021-02-08,2350.556,2371.895,2350.556,2371.839,1277574191.0
2021-02-09,2371.539,2376.284,2364.325,2371.697,1175342863.0
2021-02-10,2373.139,2384.655,2355.184,2370.672,1252101598.0
2021-02-11,2370.876,2381.819,2359.231,2375.949,1253173164.0
2021-02-12,2374.62,2388.408,2368.875,2387.373,1030214180.0
2021-02-13,2374.62,2388.408,2368.875,2387.373,1030214180.0
2021-02-14,2374.62,2388.408,2368.875,2387.373,1030214180.0
2021-02-15,2374.62,2388.408,2368.875,2387.373,1030214180.0
2021-02-16,2387.572,2397.421,2377.77,2383.721,1256801223.0
2021-02-17,2383.481,2383.481,2360.577,2379.561,1169573105.0
2021-02-18,2378.823,2378.823,2348.85,2366.086,1161662383.0
2021-02-19,2366.397,2382.084,2366.397,2369.139,1343462904.0
2021-02-20,2366.397,2382.084,2366.397,2369.139,1343462904.0
2021-02-21,2366.397,2382.084,2366.397,2369.139,1343462904.0
2021-02-22,2368.391,2368.391,2346.847,2347.055,1403618175.0
2021-02-23,2346.564,2355.293,2298.106,2346.839,1617415475.0
2021-02-24,2346.372,2375.449,2333.835,2373.825,1451482072.0
2021-02-25,2373.712,2374.252,2302.739,2311.181,1551644784.0
2021-02-26,2311.651,2331.79,2286.512,2303.219,1996141435.0
2021-02-27,2311.651,2331.79,2286.512,2303.219,1996141435.0
2021-02-28,2311.651,2331.79,2286.512,2303.219,1996141435.0
2021-03-01,2305.907,2367.906,2305.907,2360.91,1346970324.0
2021-03-02,2360.937,2363.627,2337.769,2338.26,1376920284.0
2021-03-03,2338.144,2341.143,2304.455,2304.686,1439821406.0
2021-03-04,2304.691,2315.277,2239.589,2268.018,1789903260.0
2021-03-05,2269.284,2315.83,2235.686,2310.968,1738847963.0
2021-03-06,2269.284,2315.83,2235.686,2310.968,1738847963.0
2021-03-07,2269.284,2315.83,2235.686,2310.968,1738847963.0
2021-03-08,2310.286,2334.534,2297.661,2298.759,1545658486.0
2021-03-09,2304.374,2351.309,2304.374,2334.846,1422009220.0
2021-03-10,2336.32,2361.185,2336.32,2350.469,1414391944.0
2021-03-11,2351.327,2390.172,2351.327,2380.741,1323262122.0
2021-03-12,2379.246,2384.809,2364.902,2384.012,1223097110.0
2021-03-13,2379.246,2384.809,2364.902,2384.012,1223097110.0
2021-03-14,2379.246,2384.809,2364.902,2384.012,1223097110.0
2021-03-15,2383.667,2401.317,2373.262,2400.901,1263663726.0
2021-03-16,2402.514,2405.66,2385.052,2392.111,1268660869.0
2021-03-17,2390.632,2405.669,2373.548,2399.71,1340946389.0
