,ITV LN Equity
2022-10-29,31.809
2022-10-30,31.809
2022-10-31,31.809
2022-11-01,31.809
2022-11-02,31.809
2022-11-03,31.809
2022-11-04,31.809
2022-11-05,31.809
2022-11-06,31.809
2022-11-07,31.809
2022-11-08,31.809
2022-11-09,31.809
2022-11-10,31.809
2022-11-11,31.809
2022-11-12,31.809
2022-11-13,31.809
2022-11-14,31.809
2022-11-15,31.809
2022-11-16,31.809
2022-11-17,31.809
2022-11-18,31.809
2022-11-19,31.809
2022-11-20,31.809
2022-11-21,31.809
2022-11-22,31.809
2022-11-23,31.809
2022-11-24,31.809
2022-11-25,31.809
2022-11-26,31.809
2022-11-27,31.809
2022-11-28,31.809
2022-11-29,31.809
2022-11-30,31.809
2022-12-01,31.809
2022-12-02,31.809
2022-12-03,31.809
2022-12-04,31.809
2022-12-05,31.809
2022-12-06,31.809
2022-12-07,31.809
2022-12-08,31.809
2022-12-09,31.809
2022-12-10,31.809
2022-12-11,31.809
2022-12-12,31.809
2022-12-13,31.809
2022-12-14,31.809
2022-12-15,31.809
2022-12-16,31.809
2022-12-17,31.809
2022-12-18,31.809
2022-12-19,31.809
2022-12-20,31.809
2022-12-21,31.809
2022-12-22,31.809
2022-12-23,31.809
2022-12-24,31.809
2022-12-25,31.809
2022-12-26,31.809
2022-12-27,31.809
2022-12-28,31.809
2022-12-29,31.809
2022-12-30,31.809
2022-12-31,25.9237
2023-01-01,25.9237
2023-01-02,25.9237
2023-01-03,25.9237
2023-01-04,25.9237
2023-01-05,25.9237
2023-01-06,25.9237
2023-01-07,25.9237
2023-01-08,25.9237
2023-01-09,25.9237
2023-01-10,25.9237
2023-01-11,25.9237
2023-01-12,25.9237
2023-01-13,25.9237
2023-01-14,25.9237
2023-01-15,25.9237
2023-01-16,25.9237
2023-01-17,25.9237
2023-01-18,25.9237
2023-01-19,25.9237
2023-01-20,25.9237
2023-01-21,25.9237
2023-01-22,25.9237
2023-01-23,25.9237
2023-01-24,25.9237
2023-01-25,25.9237
2023-01-26,25.9237
2023-01-27,25.9237
2023-01-28,25.9237
2023-01-29,25.9237
2023-01-30,25.9237
2023-01-31,25.9237
2023-02-01,25.9237
2023-02-02,25.9237
2023-02-03,25.9237
2023-02-04,25.9237
2023-02-05,25.9237
2023-02-06,25.9237
2023-02-07,25.9237
2023-02-08,25.9237
2023-02-09,25.9237
2023-02-10,25.9237
2023-02-11,25.9237
2023-02-12,25.9237
2023-02-13,25.9237
2023-02-14,25.9237
2023-02-15,25.9237
2023-02-16,25.9237
2023-02-17,25.9237
2023-02-18,25.9237
2023-02-19,25.9237
2023-02-20,25.9237
2023-02-21,25.9237
2023-02-22,25.9237
2023-02-23,25.9237
2023-02-24,25.9237
2023-02-25,25.9237
2023-02-26,25.9237
2023-02-27,25.9237
2023-02-28,25.9237
2023-03-01,25.9237
2023-03-02,25.9237
2023-03-03,25.9237
2023-03-04,25.9237
2023-03-05,25.9237
2023-03-06,25.9237
2023-03-07,25.9237
2023-03-08,25.9237
2023-03-09,25.9237
2023-03-10,25.9237
2023-03-11,25.9237
2023-03-12,25.9237
2023-03-13,25.9237
2023-03-14,25.9237
2023-03-15,25.9237
2023-03-16,25.9237
2023-03-17,25.9237
2023-03-18,25.9237
2023-03-19,25.9237
2023-03-20,25.9237
2023-03-21,25.9237
2023-03-22,25.9237
2023-03-23,25.9237
2023-03-24,25.9237
2023-03-25,25.9237
2023-03-26,25.9237
2023-03-27,25.9237
2023-03-28,25.9237
2023-03-29,25.9237
2023-03-30,25.9237
2023-03-31,25.9237
2023-04-01,25.9237
2023-04-02,25.9237
2023-04-03,25.9237
2023-04-04,25.9237
2023-04-05,25.9237
2023-04-06,25.9237
2023-04-07,25.9237
2023-04-08,25.9237
2023-04-09,25.9237
2023-04-10,25.9237
2023-04-11,25.9237
2023-04-12,25.9237
2023-04-13,25.9237
2023-04-14,25.9237
2023-04-15,25.9237
2023-04-16,25.9237
2023-04-17,25.9237
2023-04-18,25.9237
2023-04-19,25.9237
2023-04-20,25.9237
2023-04-21,25.9237
2023-04-22,25.9237
2023-04-23,25.9237
2023-04-24,25.9237
2023-04-25,25.9237
2023-04-26,25.9237
2023-04-27,25.9237
2023-04-28,25.9237
2023-04-29,25.9237
2023-04-30,25.9237
2023-05-01,25.9237
2023-05-02,25.9237
2023-05-03,25.9237
2023-05-04,25.9237
2023-05-05,25.9237
2023-05-06,25.9237
2023-05-07,25.9237
2023-05-08,25.9237
2023-05-09,25.9237
2023-05-10,25.9237
2023-05-11,25.9237
2023-05-12,25.9237
2023-05-13,25.9237
2023-05-14,25.9237
2023-05-15,25.9237
2023-05-16,25.9237
2023-05-17,25.9237
2023-05-18,25.9237
2023-05-19,25.9237
2023-05-20,25.9237
2023-05-21,25.9237
2023-05-22,25.9237
2023-05-23,25.9237
2023-05-24,25.9237
2023-05-25,25.9237
2023-05-26,25.9237
2023-05-27,25.9237
2023-05-28,25.9237
2023-05-29,25.9237
2023-05-30,25.9237
2023-05-31,25.9237
2023-06-01,25.9237
2023-06-02,25.9237
2023-06-03,25.9237
2023-06-04,25.9237
2023-06-05,25.9237
2023-06-06,25.9237
2023-06-07,25.9237
2023-06-08,25.9237
2023-06-09,25.9237
2023-06-10,25.9237
2023-06-11,25.9237
2023-06-12,25.9237
2023-06-13,25.9237
2023-06-14,25.9237
2023-06-15,25.9237
2023-06-16,25.9237
2023-06-17,25.9237
2023-06-18,25.9237
2023-06-19,25.9237
2023-06-20,25.9237
2023-06-21,25.9237
2023-06-22,25.9237
2023-06-23,25.9237
2023-06-24,25.9237
2023-06-25,25.9237
2023-06-26,25.9237
2023-06-27,25.9237
2023-06-28,25.9237
2023-06-29,25.9237
2023-06-30,16.0069
2023-07-01,16.0069
2023-07-02,16.0069
2023-07-03,16.0069
2023-07-04,16.0069
2023-07-05,16.0069
2023-07-06,16.0069
2023-07-07,16.0069
2023-07-08,16.0069
2023-07-09,16.0069
2023-07-10,16.0069
2023-07-11,16.0069
2023-07-12,16.0069
2023-07-13,16.0069
2023-07-14,16.0069
2023-07-15,16.0069
2023-07-16,16.0069
2023-07-17,16.0069
2023-07-18,16.0069
2023-07-19,16.0069
2023-07-20,16.0069
2023-07-21,16.0069
2023-07-22,16.0069
2023-07-23,16.0069
2023-07-24,16.0069
2023-07-25,16.0069
2023-07-26,16.0069
2023-07-27,16.0069
2023-07-28,16.0069
2023-07-29,16.0069
2023-07-30,16.0069
2023-07-31,16.0069
2023-08-01,16.0069
2023-08-02,16.0069
2023-08-03,16.0069
2023-08-04,16.0069
2023-08-05,16.0069
2023-08-06,16.0069
2023-08-07,16.0069
2023-08-08,16.0069
2023-08-09,16.0069
2023-08-10,16.0069
2023-08-11,16.0069
2023-08-12,16.0069
2023-08-13,16.0069
2023-08-14,16.0069
2023-08-15,16.0069
2023-08-16,16.0069
2023-08-17,16.0069
2023-08-18,16.0069
2023-08-19,16.0069
2023-08-20,16.0069
2023-08-21,16.0069
2023-08-22,16.0069
2023-08-23,16.0069
2023-08-24,16.0069
2023-08-25,16.0069
2023-08-26,16.0069
2023-08-27,16.0069
2023-08-28,16.0069
2023-08-29,16.0069
2023-08-30,16.0069
2023-08-31,16.0069
2023-09-01,16.0069
2023-09-02,16.0069
2023-09-03,16.0069
2023-09-04,16.0069
2023-09-05,16.0069
2023-09-06,16.0069
2023-09-07,16.0069
2023-09-08,16.0069
2023-09-09,16.0069
2023-09-10,16.0069
2023-09-11,16.0069
2023-09-12,16.0069
2023-09-13,16.0069
2023-09-14,16.0069
2023-09-15,16.0069
2023-09-16,16.0069
2023-09-17,16.0069
2023-09-18,16.0069
2023-09-19,16.0069
2023-09-20,16.0069
2023-09-21,16.0069
2023-09-22,16.0069
2023-09-23,16.0069
2023-09-24,16.0069
2023-09-25,16.0069
2023-09-26,16.0069
2023-09-27,16.0069
2023-09-28,16.0069
2023-09-29,16.0069
2023-09-30,16.0069
2023-10-01,16.0069
2023-10-02,16.0069
2023-10-03,16.0069
2023-10-04,16.0069
2023-10-05,16.0069
2023-10-06,16.0069
2023-10-07,16.0069
2023-10-08,16.0069
2023-10-09,16.0069
2023-10-10,16.0069
2023-10-11,16.0069
2023-10-12,16.0069
2023-10-13,16.0069
2023-10-14,16.0069
2023-10-15,16.0069
2023-10-16,16.0069
2023-10-17,16.0069
2023-10-18,16.0069
2023-10-19,16.0069
2023-10-20,16.0069
2023-10-21,16.0069
2023-10-22,16.0069
2023-10-23,16.0069
2023-10-24,16.0069
2023-10-25,16.0069
2023-10-26,16.0069
2023-10-27,16.0069
2023-10-28,16.0069
2023-10-29,16.0069
2023-10-30,16.0069
2023-10-31,16.0069
2023-11-01,16.0069
2023-11-02,16.0069
2023-11-03,16.0069
2023-11-04,16.0069
2023-11-05,16.0069
2023-11-06,16.0069
2023-11-07,16.0069
2023-11-08,16.0069
2023-11-09,16.0069
2023-11-10,16.0069
2023-11-11,16.0069
2023-11-12,16.0069
2023-11-13,16.0069
2023-11-14,16.0069
2023-11-15,16.0069
2023-11-16,16.0069
2023-11-17,16.0069
2023-11-18,16.0069
2023-11-19,16.0069
2023-11-20,16.0069
2023-11-21,16.0069
2023-11-22,16.0069
2023-11-23,16.0069
2023-11-24,16.0069
2023-11-25,16.0069
2023-11-26,16.0069
2023-11-27,16.0069
2023-11-28,16.0069
2023-11-29,16.0069
2023-11-30,16.0069
2023-12-01,16.0069
2023-12-02,16.0069
2023-12-03,16.0069
2023-12-04,16.0069
2023-12-05,16.0069
2023-12-06,16.0069
2023-12-07,16.0069
2023-12-08,16.0069
2023-12-09,16.0069
2023-12-10,16.0069
2023-12-11,16.0069
2023-12-12,16.0069
2023-12-13,16.0069
2023-12-14,16.0069
2023-12-15,16.0069
2023-12-16,16.0069
2023-12-17,16.0069
2023-12-18,16.0069
2023-12-19,16.0069
2023-12-20,16.0069
2023-12-21,16.0069
2023-12-22,16.0069
2023-12-23,16.0069
2023-12-24,16.0069
2023-12-25,16.0069
2023-12-26,16.0069
2023-12-27,16.0069
2023-12-28,16.0069
2023-12-29,16.0069
2023-12-30,16.0069
2023-12-31,11.6408
2024-01-01,11.6408
2024-01-02,11.6408
2024-01-03,11.6408
2024-01-04,11.6408
2024-01-05,11.6408
2024-01-06,11.6408
2024-01-07,11.6408
2024-01-08,11.6408
2024-01-09,11.6408
2024-01-10,11.6408
2024-01-11,11.6408
2024-01-12,11.6408
2024-01-13,11.6408
2024-01-14,11.6408
2024-01-15,11.6408
2024-01-16,11.6408
2024-01-17,11.6408
2024-01-18,11.6408
2024-01-19,11.6408
2024-01-20,11.6408
2024-01-21,11.6408
2024-01-22,11.6408
2024-01-23,11.6408
2024-01-24,11.6408
2024-01-25,11.6408
2024-01-26,11.6408
2024-01-27,11.6408
2024-01-28,11.6408
2024-01-29,11.6408
2024-01-30,11.6408
2024-01-31,11.6408
2024-02-01,11.6408
2024-02-02,11.6408
2024-02-03,11.6408
2024-02-04,11.6408
2024-02-05,11.6408
2024-02-06,11.6408
2024-02-07,11.6408
2024-02-08,11.6408
2024-02-09,11.6408
2024-02-10,11.6408
2024-02-11,11.6408
2024-02-12,11.6408
2024-02-13,11.6408
2024-02-14,11.6408
2024-02-15,11.6408
2024-02-16,11.6408
2024-02-17,11.6408
2024-02-18,11.6408
2024-02-19,11.6408
2024-02-20,11.6408
2024-02-21,11.6408
2024-02-22,11.6408
2024-02-23,11.6408
2024-02-24,11.6408
2024-02-25,11.6408
2024-02-26,11.6408
2024-02-27,11.6408
2024-02-28,11.6408
2024-02-29,11.6408
2024-03-01,11.6408
2024-03-02,11.6408
2024-03-03,11.6408
2024-03-04,11.6408
2024-03-05,11.6408
2024-03-06,11.6408
2024-03-07,11.6408
2024-03-08,11.6408
2024-03-09,11.6408
2024-03-10,11.6408
2024-03-11,11.6408
2024-03-12,11.6408
2024-03-13,11.6408
2024-03-14,11.6408
2024-03-15,11.6408
2024-03-16,11.6408
2024-03-17,11.6408
2024-03-18,11.6408
2024-03-19,11.6408
2024-03-20,11.6408
2024-03-21,11.6408
