,NXT LN Equity
2022-11-30,76.3142
2022-12-01,76.3142
2022-12-02,76.3142
2022-12-03,76.3142
2022-12-04,76.3142
2022-12-05,76.3142
2022-12-06,76.3142
2022-12-07,76.3142
2022-12-08,76.3142
2022-12-09,76.3142
2022-12-10,76.3142
2022-12-11,76.3142
2022-12-12,76.3142
2022-12-13,76.3142
2022-12-14,76.3142
2022-12-15,76.3142
2022-12-16,76.3142
2022-12-17,76.3142
2022-12-18,76.3142
2022-12-19,76.3142
2022-12-20,76.3142
2022-12-21,76.3142
2022-12-22,76.3142
2022-12-23,76.3142
2022-12-24,76.3142
2022-12-25,76.3142
2022-12-26,76.3142
2022-12-27,76.3142
2022-12-28,76.3142
2022-12-29,76.3142
2022-12-30,76.3142
2022-12-31,76.3142
2023-01-01,76.3142
2023-01-02,76.3142
2023-01-03,76.3142
2023-01-04,76.3142
2023-01-05,76.3142
2023-01-06,76.3142
2023-01-07,76.3142
2023-01-08,76.3142
2023-01-09,76.3142
2023-01-10,76.3142
2023-01-11,76.3142
2023-01-12,76.3142
2023-01-13,76.3142
2023-01-14,76.3142
2023-01-15,76.3142
2023-01-16,76.3142
2023-01-17,76.3142
2023-01-18,76.3142
2023-01-19,76.3142
2023-01-20,76.3142
2023-01-21,76.3142
2023-01-22,76.3142
2023-01-23,76.3142
2023-01-24,76.3142
2023-01-25,76.3142
2023-01-26,76.3142
2023-01-27,76.3142
2023-01-28,65.5794
2023-01-29,65.5794
2023-01-30,65.5794
2023-01-31,65.5794
2023-02-01,65.5794
2023-02-02,65.5794
2023-02-03,65.5794
2023-02-04,65.5794
2023-02-05,65.5794
2023-02-06,65.5794
2023-02-07,65.5794
2023-02-08,65.5794
2023-02-09,65.5794
2023-02-10,65.5794
2023-02-11,65.5794
2023-02-12,65.5794
2023-02-13,65.5794
2023-02-14,65.5794
2023-02-15,65.5794
2023-02-16,65.5794
2023-02-17,65.5794
2023-02-18,65.5794
2023-02-19,65.5794
2023-02-20,65.5794
2023-02-21,65.5794
2023-02-22,65.5794
2023-02-23,65.5794
2023-02-24,65.5794
2023-02-25,65.5794
2023-02-26,65.5794
2023-02-27,65.5794
2023-02-28,65.5794
2023-03-01,65.5794
2023-03-02,65.5794
2023-03-03,65.5794
2023-03-04,65.5794
2023-03-05,65.5794
2023-03-06,65.5794
2023-03-07,65.5794
2023-03-08,65.5794
2023-03-09,65.5794
2023-03-10,65.5794
2023-03-11,65.5794
2023-03-12,65.5794
2023-03-13,65.5794
2023-03-14,65.5794
2023-03-15,65.5794
2023-03-16,65.5794
2023-03-17,65.5794
2023-03-18,65.5794
2023-03-19,65.5794
2023-03-20,65.5794
2023-03-21,65.5794
2023-03-22,65.5794
2023-03-23,65.5794
2023-03-24,65.5794
2023-03-25,65.5794
2023-03-26,65.5794
2023-03-27,65.5794
2023-03-28,65.5794
2023-03-29,65.5794
2023-03-30,65.5794
2023-03-31,65.5794
2023-04-01,65.5794
2023-04-02,65.5794
2023-04-03,65.5794
2023-04-04,65.5794
2023-04-05,65.5794
2023-04-06,65.5794
2023-04-07,65.5794
2023-04-08,65.5794
2023-04-09,65.5794
2023-04-10,65.5794
2023-04-11,65.5794
2023-04-12,65.5794
2023-04-13,65.5794
2023-04-14,65.5794
2023-04-15,65.5794
2023-04-16,65.5794
2023-04-17,65.5794
2023-04-18,65.5794
2023-04-19,65.5794
2023-04-20,65.5794
2023-04-21,65.5794
2023-04-22,65.5794
2023-04-23,65.5794
2023-04-24,65.5794
2023-04-25,65.5794
2023-04-26,65.5794
2023-04-27,65.5794
2023-04-28,65.5794
2023-04-29,65.5794
2023-04-30,65.5794
2023-05-01,65.5794
2023-05-02,65.5794
2023-05-03,65.5794
2023-05-04,65.5794
2023-05-05,65.5794
2023-05-06,65.5794
2023-05-07,65.5794
2023-05-08,65.5794
2023-05-09,65.5794
2023-05-10,65.5794
2023-05-11,65.5794
2023-05-12,65.5794
2023-05-13,65.5794
2023-05-14,65.5794
2023-05-15,65.5794
2023-05-16,65.5794
2023-05-17,65.5794
2023-05-18,65.5794
2023-05-19,65.5794
2023-05-20,65.5794
2023-05-21,65.5794
2023-05-22,65.5794
2023-05-23,65.5794
2023-05-24,65.5794
2023-05-25,65.5794
2023-05-26,65.5794
2023-05-27,65.5794
2023-05-28,65.5794
2023-05-29,65.5794
2023-05-30,65.5794
2023-05-31,65.5794
2023-06-01,65.5794
2023-06-02,65.5794
2023-06-03,65.5794
2023-06-04,65.5794
2023-06-05,65.5794
2023-06-06,65.5794
2023-06-07,65.5794
2023-06-08,65.5794
2023-06-09,65.5794
2023-06-10,65.5794
2023-06-11,65.5794
2023-06-12,65.5794
2023-06-13,65.5794
2023-06-14,65.5794
2023-06-15,65.5794
2023-06-16,65.5794
2023-06-17,65.5794
2023-06-18,65.5794
2023-06-19,65.5794
2023-06-20,65.5794
2023-06-21,65.5794
2023-06-22,65.5794
2023-06-23,65.5794
2023-06-24,65.5794
2023-06-25,65.5794
2023-06-26,65.5794
2023-06-27,65.5794
2023-06-28,65.5794
2023-06-29,65.5794
2023-06-30,65.5794
2023-07-01,65.5794
2023-07-02,65.5794
2023-07-03,65.5794
2023-07-04,65.5794
2023-07-05,65.5794
2023-07-06,65.5794
2023-07-07,65.5794
2023-07-08,65.5794
2023-07-09,65.5794
2023-07-10,65.5794
2023-07-11,65.5794
2023-07-12,65.5794
2023-07-13,65.5794
2023-07-14,65.5794
2023-07-15,65.5794
2023-07-16,65.5794
2023-07-17,65.5794
2023-07-18,65.5794
2023-07-19,65.5794
2023-07-20,65.5794
2023-07-21,65.5794
2023-07-22,65.5794
2023-07-23,65.5794
2023-07-24,65.5794
2023-07-25,65.5794
2023-07-26,65.5794
2023-07-27,65.5794
2023-07-28,65.5794
2023-07-29,68.9959
2023-07-30,68.9959
2023-07-31,68.9959
2023-08-01,68.9959
2023-08-02,68.9959
2023-08-03,68.9959
2023-08-04,68.9959
2023-08-05,68.9959
2023-08-06,68.9959
2023-08-07,68.9959
2023-08-08,68.9959
2023-08-09,68.9959
2023-08-10,68.9959
2023-08-11,68.9959
2023-08-12,68.9959
2023-08-13,68.9959
2023-08-14,68.9959
2023-08-15,68.9959
2023-08-16,68.9959
2023-08-17,68.9959
2023-08-18,68.9959
2023-08-19,68.9959
2023-08-20,68.9959
2023-08-21,68.9959
2023-08-22,68.9959
2023-08-23,68.9959
2023-08-24,68.9959
2023-08-25,68.9959
2023-08-26,68.9959
2023-08-27,68.9959
2023-08-28,68.9959
2023-08-29,68.9959
2023-08-30,68.9959
2023-08-31,68.9959
2023-09-01,68.9959
2023-09-02,68.9959
2023-09-03,68.9959
2023-09-04,68.9959
2023-09-05,68.9959
2023-09-06,68.9959
2023-09-07,68.9959
2023-09-08,68.9959
2023-09-09,68.9959
2023-09-10,68.9959
2023-09-11,68.9959
2023-09-12,68.9959
2023-09-13,68.9959
2023-09-14,68.9959
2023-09-15,68.9959
2023-09-16,68.9959
2023-09-17,68.9959
2023-09-18,68.9959
2023-09-19,68.9959
2023-09-20,68.9959
2023-09-21,68.9959
2023-09-22,68.9959
2023-09-23,68.9959
2023-09-24,68.9959
2023-09-25,68.9959
2023-09-26,68.9959
2023-09-27,68.9959
2023-09-28,68.9959
2023-09-29,68.9959
2023-09-30,68.9959
2023-10-01,68.9959
2023-10-02,68.9959
2023-10-03,68.9959
2023-10-04,68.9959
2023-10-05,68.9959
2023-10-06,68.9959
2023-10-07,68.9959
2023-10-08,68.9959
2023-10-09,68.9959
2023-10-10,68.9959
2023-10-11,68.9959
2023-10-12,68.9959
2023-10-13,68.9959
2023-10-14,68.9959
2023-10-15,68.9959
2023-10-16,68.9959
2023-10-17,68.9959
2023-10-18,68.9959
2023-10-19,68.9959
2023-10-20,68.9959
2023-10-21,68.9959
2023-10-22,68.9959
2023-10-23,68.9959
2023-10-24,68.9959
2023-10-25,68.9959
2023-10-26,68.9959
2023-10-27,68.9959
2023-10-28,68.9959
2023-10-29,68.9959
2023-10-30,68.9959
2023-10-31,68.9959
2023-11-01,68.9959
2023-11-02,68.9959
2023-11-03,68.9959
2023-11-04,68.9959
2023-11-05,68.9959
2023-11-06,68.9959
2023-11-07,68.9959
2023-11-08,68.9959
2023-11-09,68.9959
2023-11-10,68.9959
2023-11-11,68.9959
2023-11-12,68.9959
2023-11-13,68.9959
2023-11-14,68.9959
2023-11-15,68.9959
2023-11-16,68.9959
2023-11-17,68.9959
2023-11-18,68.9959
2023-11-19,68.9959
2023-11-20,68.9959
2023-11-21,68.9959
2023-11-22,68.9959
2023-11-23,68.9959
2023-11-24,68.9959
2023-11-25,68.9959
2023-11-26,68.9959
2023-11-27,68.9959
2023-11-28,68.9959
2023-11-29,68.9959
2023-11-30,68.9959
2023-12-01,68.9959
2023-12-02,68.9959
2023-12-03,68.9959
2023-12-04,68.9959
2023-12-05,68.9959
2023-12-06,68.9959
2023-12-07,68.9959
2023-12-08,68.9959
2023-12-09,68.9959
2023-12-10,68.9959
2023-12-11,68.9959
2023-12-12,68.9959
2023-12-13,68.9959
2023-12-14,68.9959
2023-12-15,68.9959
2023-12-16,68.9959
2023-12-17,68.9959
2023-12-18,68.9959
2023-12-19,68.9959
2023-12-20,68.9959
2023-12-21,68.9959
2023-12-22,68.9959
2023-12-23,68.9959
2023-12-24,68.9959
2023-12-25,68.9959
2023-12-26,68.9959
2023-12-27,68.9959
2023-12-28,68.9959
2023-12-29,68.9959
2023-12-30,68.9959
2023-12-31,68.9959
2024-01-01,68.9959
2024-01-02,68.9959
2024-01-03,68.9959
2024-01-04,68.9959
2024-01-05,68.9959
2024-01-06,68.9959
2024-01-07,68.9959
2024-01-08,68.9959
2024-01-09,68.9959
2024-01-10,68.9959
2024-01-11,68.9959
2024-01-12,68.9959
2024-01-13,68.9959
2024-01-14,68.9959
2024-01-15,68.9959
2024-01-16,68.9959
2024-01-17,68.9959
2024-01-18,68.9959
2024-01-19,68.9959
2024-01-20,68.9959
2024-01-21,68.9959
2024-01-22,68.9959
2024-01-23,68.9959
2024-01-24,68.9959
2024-01-25,68.9959
2024-01-26,68.9959
2024-01-27,68.9959
2024-01-28,68.9959
2024-01-29,68.9959
2024-01-30,68.9959
2024-01-31,68.9959
2024-02-01,68.9959
2024-02-02,68.9959
2024-02-03,68.9959
2024-02-04,68.9959
2024-02-05,68.9959
2024-02-06,68.9959
2024-02-07,68.9959
2024-02-08,68.9959
2024-02-09,68.9959
2024-02-10,68.9959
2024-02-11,68.9959
2024-02-12,68.9959
2024-02-13,68.9959
2024-02-14,68.9959
2024-02-15,68.9959
2024-02-16,68.9959
2024-02-17,68.9959
2024-02-18,68.9959
2024-02-19,68.9959
2024-02-20,68.9959
2024-02-21,68.9959
2024-02-22,68.9959
2024-02-23,68.9959
2024-02-24,68.9959
2024-02-25,68.9959
2024-02-26,68.9959
2024-02-27,68.9959
2024-02-28,68.9959
2024-02-29,68.9959
2024-03-01,68.9959
2024-03-02,68.9959
2024-03-03,68.9959
2024-03-04,68.9959
2024-03-05,68.9959
2024-03-06,68.9959
2024-03-07,68.9959
2024-03-08,68.9959
2024-03-09,68.9959
2024-03-10,68.9959
2024-03-11,68.9959
2024-03-12,68.9959
2024-03-13,68.9959
2024-03-14,68.9959
2024-03-15,68.9959
2024-03-16,68.9959
2024-03-17,68.9959
2024-03-18,68.9959
2024-03-19,68.9959
2024-03-20,68.9959
2024-03-21,68.9959
