,DNLM LN Equity
2019-08-10,63.2137
2019-08-11,63.2137
2019-08-12,63.2137
2019-08-13,63.2137
2019-08-14,63.2137
2019-08-15,63.2137
2019-08-16,63.2137
2019-08-17,63.2137
2019-08-18,63.2137
2019-08-19,63.2137
2019-08-20,63.2137
2019-08-21,63.2137
2019-08-22,63.2137
2019-08-23,63.2137
2019-08-24,63.2137
2019-08-25,63.2137
2019-08-26,63.2137
2019-08-27,63.2137
2019-08-28,63.2137
2019-08-29,63.2137
2019-08-30,63.2137
2019-08-31,63.2137
2019-09-01,63.2137
2019-09-02,63.2137
2019-09-03,63.2137
2019-09-04,63.2137
2019-09-05,63.2137
2019-09-06,63.2137
2019-09-07,63.2137
2019-09-08,63.2137
2019-09-09,63.2137
2019-09-10,63.2137
2019-09-11,63.2137
2019-09-12,63.2137
2019-09-13,63.2137
2019-09-14,63.2137
2019-09-15,63.2137
2019-09-16,63.2137
2019-09-17,63.2137
2019-09-18,63.2137
2019-09-19,63.2137
2019-09-20,63.2137
2019-09-21,63.2137
2019-09-22,63.2137
2019-09-23,63.2137
2019-09-24,63.2137
2019-09-25,63.2137
2019-09-26,63.2137
2019-09-27,63.2137
2019-09-28,63.2137
2019-09-29,63.2137
2019-09-30,63.2137
2019-10-01,63.2137
2019-10-02,63.2137
2019-10-03,63.2137
2019-10-04,63.2137
2019-10-05,63.2137
2019-10-06,63.2137
2019-10-07,63.2137
2019-10-08,63.2137
2019-10-09,63.2137
2019-10-10,63.2137
2019-10-11,63.2137
2019-10-12,63.2137
2019-10-13,63.2137
2019-10-14,63.2137
2019-10-15,63.2137
2019-10-16,63.2137
2019-10-17,63.2137
2019-10-18,63.2137
2019-10-19,63.2137
2019-10-20,63.2137
2019-10-21,63.2137
2019-10-22,63.2137
2019-10-23,63.2137
2019-10-24,63.2137
2019-10-25,63.2137
2019-10-26,63.2137
2019-10-27,63.2137
2019-10-28,63.2137
2019-10-29,63.2137
2019-10-30,63.2137
2019-10-31,63.2137
2019-11-01,63.2137
2019-11-02,63.2137
2019-11-03,63.2137
2019-11-04,63.2137
2019-11-05,63.2137
2019-11-06,63.2137
2019-11-07,63.2137
2019-11-08,63.2137
2019-11-09,63.2137
2019-11-10,63.2137
2019-11-11,63.2137
2019-11-12,63.2137
2019-11-13,63.2137
2019-11-14,63.2137
2019-11-15,63.2137
2019-11-16,63.2137
2019-11-17,63.2137
2019-11-18,63.2137
2019-11-19,63.2137
2019-11-20,63.2137
2019-11-21,63.2137
2019-11-22,63.2137
2019-11-23,63.2137
2019-11-24,63.2137
2019-11-25,63.2137
2019-11-26,63.2137
2019-11-27,63.2137
2019-11-28,63.2137
2019-11-29,63.2137
2019-11-30,63.2137
2019-12-01,63.2137
2019-12-02,63.2137
2019-12-03,63.2137
2019-12-04,63.2137
2019-12-05,63.2137
2019-12-06,63.2137
2019-12-07,63.2137
2019-12-08,63.2137
2019-12-09,63.2137
2019-12-10,63.2137
2019-12-11,63.2137
2019-12-12,63.2137
2019-12-13,63.2137
2019-12-14,63.2137
2019-12-15,63.2137
2019-12-16,63.2137
2019-12-17,63.2137
2019-12-18,63.2137
2019-12-19,63.2137
2019-12-20,63.2137
2019-12-21,63.2137
2019-12-22,63.2137
2019-12-23,63.2137
2019-12-24,63.2137
2019-12-25,63.2137
2019-12-26,63.2137
2019-12-27,63.2137
2019-12-28,75.6522
2019-12-29,75.6522
2019-12-30,75.6522
2019-12-31,75.6522
2020-01-01,75.6522
2020-01-02,75.6522
2020-01-03,75.6522
2020-01-04,75.6522
2020-01-05,75.6522
2020-01-06,75.6522
2020-01-07,75.6522
2020-01-08,75.6522
2020-01-09,75.6522
2020-01-10,75.6522
2020-01-11,75.6522
2020-01-12,75.6522
2020-01-13,75.6522
2020-01-14,75.6522
2020-01-15,75.6522
2020-01-16,75.6522
2020-01-17,75.6522
2020-01-18,75.6522
2020-01-19,75.6522
2020-01-20,75.6522
2020-01-21,75.6522
2020-01-22,75.6522
2020-01-23,75.6522
2020-01-24,75.6522
2020-01-25,75.6522
2020-01-26,75.6522
2020-01-27,75.6522
2020-01-28,75.6522
2020-01-29,75.6522
2020-01-30,75.6522
2020-01-31,75.6522
2020-02-01,75.6522
2020-02-02,75.6522
2020-02-03,75.6522
2020-02-04,75.6522
2020-02-05,75.6522
2020-02-06,75.6522
2020-02-07,75.6522
2020-02-08,75.6522
2020-02-09,75.6522
2020-02-10,75.6522
2020-02-11,75.6522
2020-02-12,75.6522
2020-02-13,75.6522
2020-02-14,75.6522
2020-02-15,75.6522
2020-02-16,75.6522
2020-02-17,75.6522
2020-02-18,75.6522
2020-02-19,75.6522
2020-02-20,75.6522
2020-02-21,75.6522
2020-02-22,75.6522
2020-02-23,75.6522
2020-02-24,75.6522
2020-02-25,75.6522
2020-02-26,75.6522
2020-02-27,75.6522
2020-02-28,75.6522
2020-02-29,75.6522
2020-03-01,75.6522
2020-03-02,75.6522
2020-03-03,75.6522
2020-03-04,75.6522
2020-03-05,75.6522
2020-03-06,75.6522
2020-03-07,75.6522
2020-03-08,75.6522
2020-03-09,75.6522
2020-03-10,75.6522
2020-03-11,75.6522
2020-03-12,75.6522
2020-03-13,75.6522
2020-03-14,75.6522
2020-03-15,75.6522
2020-03-16,75.6522
2020-03-17,75.6522
2020-03-18,75.6522
2020-03-19,75.6522
2020-03-20,75.6522
2020-03-21,75.6522
2020-03-22,75.6522
2020-03-23,75.6522
2020-03-24,75.6522
2020-03-25,75.6522
2020-03-26,75.6522
2020-03-27,75.6522
2020-03-28,75.6522
2020-03-29,75.6522
2020-03-30,75.6522
2020-03-31,75.6522
2020-04-01,75.6522
2020-04-02,75.6522
2020-04-03,75.6522
2020-04-04,75.6522
2020-04-05,75.6522
2020-04-06,75.6522
2020-04-07,75.6522
2020-04-08,75.6522
2020-04-09,75.6522
2020-04-10,75.6522
2020-04-11,75.6522
2020-04-12,75.6522
2020-04-13,75.6522
2020-04-14,75.6522
2020-04-15,75.6522
2020-04-16,75.6522
2020-04-17,75.6522
2020-04-18,75.6522
2020-04-19,75.6522
2020-04-20,75.6522
2020-04-21,75.6522
2020-04-22,75.6522
2020-04-23,75.6522
2020-04-24,75.6522
2020-04-25,75.6522
2020-04-26,75.6522
2020-04-27,75.6522
2020-04-28,75.6522
2020-04-29,75.6522
2020-04-30,75.6522
2020-05-01,75.6522
2020-05-02,75.6522
2020-05-03,75.6522
2020-05-04,75.6522
2020-05-05,75.6522
2020-05-06,75.6522
2020-05-07,75.6522
2020-05-08,75.6522
2020-05-09,75.6522
2020-05-10,75.6522
2020-05-11,75.6522
2020-05-12,75.6522
2020-05-13,75.6522
2020-05-14,75.6522
2020-05-15,75.6522
2020-05-16,75.6522
2020-05-17,75.6522
2020-05-18,75.6522
2020-05-19,75.6522
2020-05-20,75.6522
2020-05-21,75.6522
2020-05-22,75.6522
2020-05-23,75.6522
2020-05-24,75.6522
2020-05-25,75.6522
2020-05-26,75.6522
2020-05-27,75.6522
2020-05-28,75.6522
2020-05-29,75.6522
2020-05-30,75.6522
2020-05-31,75.6522
2020-06-01,75.6522
2020-06-02,75.6522
2020-06-03,75.6522
2020-06-04,75.6522
2020-06-05,75.6522
2020-06-06,75.6522
2020-06-07,75.6522
2020-06-08,75.6522
2020-06-09,75.6522
2020-06-10,75.6522
2020-06-11,75.6522
2020-06-12,75.6522
2020-06-13,75.6522
2020-06-14,75.6522
2020-06-15,75.6522
2020-06-16,75.6522
2020-06-17,75.6522
2020-06-18,75.6522
2020-06-19,75.6522
2020-06-20,75.6522
2020-06-21,75.6522
2020-06-22,75.6522
2020-06-23,75.6522
2020-06-24,75.6522
2020-06-25,75.6522
2020-06-26,75.6522
2020-06-27,48.8307
2020-06-28,48.8307
2020-06-29,48.8307
2020-06-30,48.8307
2020-07-01,48.8307
2020-07-02,48.8307
2020-07-03,48.8307
2020-07-04,48.8307
2020-07-05,48.8307
2020-07-06,48.8307
2020-07-07,48.8307
2020-07-08,48.8307
2020-07-09,48.8307
2020-07-10,48.8307
2020-07-11,48.8307
2020-07-12,48.8307
2020-07-13,48.8307
2020-07-14,48.8307
2020-07-15,48.8307
2020-07-16,48.8307
2020-07-17,48.8307
2020-07-18,48.8307
2020-07-19,48.8307
2020-07-20,48.8307
2020-07-21,48.8307
2020-07-22,48.8307
2020-07-23,48.8307
2020-07-24,48.8307
2020-07-25,48.8307
2020-07-26,48.8307
2020-07-27,48.8307
2020-07-28,48.8307
2020-07-29,48.8307
2020-07-30,48.8307
2020-07-31,48.8307
2020-08-01,48.8307
2020-08-02,48.8307
2020-08-03,48.8307
2020-08-04,48.8307
2020-08-05,48.8307
2020-08-06,48.8307
2020-08-07,48.8307
2020-08-08,48.8307
2020-08-09,48.8307
2020-08-10,48.8307
2020-08-11,48.8307
2020-08-12,48.8307
2020-08-13,48.8307
2020-08-14,48.8307
2020-08-15,48.8307
2020-08-16,48.8307
2020-08-17,48.8307
2020-08-18,48.8307
2020-08-19,48.8307
2020-08-20,48.8307
2020-08-21,48.8307
2020-08-22,48.8307
2020-08-23,48.8307
2020-08-24,48.8307
2020-08-25,48.8307
2020-08-26,48.8307
2020-08-27,48.8307
2020-08-28,48.8307
2020-08-29,48.8307
2020-08-30,48.8307
2020-08-31,48.8307
2020-09-01,48.8307
2020-09-02,48.8307
2020-09-03,48.8307
2020-09-04,48.8307
2020-09-05,48.8307
2020-09-06,48.8307
2020-09-07,48.8307
2020-09-08,48.8307
2020-09-09,48.8307
2020-09-10,48.8307
2020-09-11,48.8307
2020-09-12,48.8307
2020-09-13,48.8307
2020-09-14,48.8307
2020-09-15,48.8307
2020-09-16,48.8307
2020-09-17,48.8307
2020-09-18,48.8307
2020-09-19,48.8307
2020-09-20,48.8307
2020-09-21,48.8307
2020-09-22,48.8307
2020-09-23,48.8307
2020-09-24,48.8307
2020-09-25,48.8307
2020-09-26,48.8307
2020-09-27,48.8307
2020-09-28,48.8307
2020-09-29,48.8307
2020-09-30,48.8307
2020-10-01,48.8307
2020-10-02,48.8307
2020-10-03,48.8307
2020-10-04,48.8307
2020-10-05,48.8307
2020-10-06,48.8307
2020-10-07,48.8307
2020-10-08,48.8307
2020-10-09,48.8307
2020-10-10,48.8307
2020-10-11,48.8307
2020-10-12,48.8307
2020-10-13,48.8307
2020-10-14,48.8307
2020-10-15,48.8307
2020-10-16,48.8307
2020-10-17,48.8307
2020-10-18,48.8307
2020-10-19,48.8307
2020-10-20,48.8307
2020-10-21,48.8307
2020-10-22,48.8307
2020-10-23,48.8307
2020-10-24,48.8307
2020-10-25,48.8307
2020-10-26,48.8307
2020-10-27,48.8307
2020-10-28,48.8307
2020-10-29,48.8307
2020-10-30,48.8307
2020-10-31,48.8307
2020-11-01,48.8307
2020-11-02,48.8307
2020-11-03,48.8307
2020-11-04,48.8307
2020-11-05,48.8307
2020-11-06,48.8307
2020-11-07,48.8307
2020-11-08,48.8307
2020-11-09,48.8307
2020-11-10,48.8307
2020-11-11,48.8307
2020-11-12,48.8307
2020-11-13,48.8307
2020-11-14,48.8307
2020-11-15,48.8307
2020-11-16,48.8307
2020-11-17,48.8307
2020-11-18,48.8307
2020-11-19,48.8307
2020-11-20,48.8307
2020-11-21,48.8307
2020-11-22,48.8307
2020-11-23,48.8307
2020-11-24,48.8307
2020-11-25,48.8307
2020-11-26,48.8307
2020-11-27,48.8307
2020-11-28,48.8307
2020-11-29,48.8307
2020-11-30,48.8307
2020-12-01,48.8307
2020-12-02,48.8307
2020-12-03,48.8307
2020-12-04,48.8307
2020-12-05,48.8307
2020-12-06,48.8307
2020-12-07,48.8307
2020-12-08,48.8307
2020-12-09,48.8307
2020-12-10,48.8307
2020-12-11,48.8307
2020-12-12,48.8307
2020-12-13,48.8307
2020-12-14,48.8307
2020-12-15,48.8307
2020-12-16,48.8307
2020-12-17,48.8307
2020-12-18,48.8307
2020-12-19,48.8307
2020-12-20,48.8307
2020-12-21,48.8307
2020-12-22,48.8307
2020-12-23,48.8307
2020-12-24,48.8307
2020-12-25,48.8307
2020-12-26,55.1087
2020-12-27,55.1087
2020-12-28,55.1087
2020-12-29,55.1087
2020-12-30,55.1087
2020-12-31,55.1087
2021-01-01,55.1087
2021-01-02,55.1087
2021-01-03,55.1087
2021-01-04,55.1087
2021-01-05,55.1087
2021-01-06,55.1087
2021-01-07,55.1087
2021-01-08,55.1087
2021-01-09,55.1087
2021-01-10,55.1087
2021-01-11,55.1087
2021-01-12,55.1087
2021-01-13,55.1087
2021-01-14,55.1087
2021-01-15,55.1087
2021-01-16,55.1087
2021-01-17,55.1087
2021-01-18,55.1087
2021-01-19,55.1087
2021-01-20,55.1087
2021-01-21,55.1087
2021-01-22,55.1087
2021-01-23,55.1087
2021-01-24,55.1087
2021-01-25,55.1087
2021-01-26,55.1087
2021-01-27,55.1087
2021-01-28,55.1087
2021-01-29,55.1087
2021-01-30,55.1087
2021-01-31,55.1087
2021-02-01,55.1087
2021-02-02,55.1087
2021-02-03,55.1087
2021-02-04,55.1087
2021-02-05,55.1087
2021-02-06,55.1087
2021-02-07,55.1087
2021-02-08,55.1087
2021-02-09,55.1087
2021-02-10,55.1087
2021-02-11,55.1087
2021-02-12,55.1087
2021-02-13,55.1087
2021-02-14,55.1087
2021-02-15,55.1087
2021-02-16,55.1087
2021-02-17,55.1087
2021-02-18,55.1087
2021-02-19,55.1087
2021-02-20,55.1087
2021-02-21,55.1087
2021-02-22,55.1087
2021-02-23,55.1087
2021-02-24,55.1087
2021-02-25,55.1087
2021-02-26,55.1087
2021-02-27,55.1087
2021-02-28,55.1087
2021-03-01,55.1087
2021-03-02,55.1087
2021-03-03,55.1087
2021-03-04,55.1087
2021-03-05,55.1087
2021-03-06,55.1087
2021-03-07,55.1087
2021-03-08,55.1087
2021-03-09,55.1087
2021-03-10,55.1087
2021-03-11,55.1087
2021-03-12,55.1087
2021-03-13,55.1087
2021-03-14,55.1087
2021-03-15,55.1087
2021-03-16,55.1087
2021-03-17,55.1087
2021-03-18,55.1087
2021-03-19,55.1087
2021-03-20,55.1087
2021-03-21,55.1087
2021-03-22,55.1087
2021-03-23,55.1087
2021-03-24,55.1087
2021-03-25,55.1087
2021-03-26,55.1087
2021-03-27,55.1087
2021-03-28,55.1087
2021-03-29,55.1087
2021-03-30,55.1087
2021-03-31,55.1087
2021-04-01,55.1087
2021-04-02,55.1087
2021-04-03,55.1087
2021-04-04,55.1087
2021-04-05,55.1087
2021-04-06,55.1087
2021-04-07,55.1087
2021-04-08,55.1087
2021-04-09,55.1087
2021-04-10,55.1087
2021-04-11,55.1087
2021-04-12,55.1087
2021-04-13,55.1087
2021-04-14,55.1087
2021-04-15,55.1087
2021-04-16,55.1087
2021-04-17,55.1087
2021-04-18,55.1087
2021-04-19,55.1087
2021-04-20,55.1087
2021-04-21,55.1087
2021-04-22,55.1087
2021-04-23,55.1087
2021-04-24,55.1087
2021-04-25,55.1087
2021-04-26,55.1087
2021-04-27,55.1087
2021-04-28,55.1087
2021-04-29,55.1087
2021-04-30,55.1087
2021-05-01,55.1087
2021-05-02,55.1087
2021-05-03,55.1087
2021-05-04,55.1087
2021-05-05,55.1087
2021-05-06,55.1087
2021-05-07,55.1087
2021-05-08,55.1087
2021-05-09,55.1087
2021-05-10,55.1087
2021-05-11,55.1087
2021-05-12,55.1087
2021-05-13,55.1087
2021-05-14,55.1087
2021-05-15,55.1087
2021-05-16,55.1087
2021-05-17,55.1087
2021-05-18,55.1087
2021-05-19,55.1087
2021-05-20,55.1087
2021-05-21,55.1087
2021-05-22,55.1087
2021-05-23,55.1087
2021-05-24,55.1087
2021-05-25,55.1087
2021-05-26,55.1087
2021-05-27,55.1087
2021-05-28,55.1087
2021-05-29,55.1087
2021-05-30,55.1087
2021-05-31,55.1087
2021-06-01,55.1087
2021-06-02,55.1087
2021-06-03,55.1087
2021-06-04,55.1087
2021-06-05,55.1087
2021-06-06,55.1087
2021-06-07,55.1087
2021-06-08,55.1087
2021-06-09,55.1087
2021-06-10,55.1087
2021-06-11,55.1087
2021-06-12,55.1087
2021-06-13,55.1087
2021-06-14,55.1087
2021-06-15,55.1087
2021-06-16,55.1087
2021-06-17,55.1087
2021-06-18,55.1087
2021-06-19,55.1087
2021-06-20,55.1087
2021-06-21,55.1087
2021-06-22,55.1087
2021-06-23,55.1087
2021-06-24,55.1087
2021-06-25,55.1087
2021-06-26,56.7092
2021-06-27,56.7092
2021-06-28,56.7092
2021-06-29,56.7092
2021-06-30,56.7092
2021-07-01,56.7092
2021-07-02,56.7092
2021-07-03,56.7092
2021-07-04,56.7092
2021-07-05,56.7092
2021-07-06,56.7092
2021-07-07,56.7092
2021-07-08,56.7092
2021-07-09,56.7092
2021-07-10,56.7092
2021-07-11,56.7092
2021-07-12,56.7092
2021-07-13,56.7092
2021-07-14,56.7092
2021-07-15,56.7092
2021-07-16,56.7092
2021-07-17,56.7092
2021-07-18,56.7092
2021-07-19,56.7092
2021-07-20,56.7092
2021-07-21,56.7092
2021-07-22,56.7092
2021-07-23,56.7092
2021-07-24,56.7092
2021-07-25,56.7092
2021-07-26,56.7092
2021-07-27,56.7092
2021-07-28,56.7092
2021-07-29,56.7092
2021-07-30,56.7092
2021-07-31,56.7092
2021-08-01,56.7092
2021-08-02,56.7092
2021-08-03,56.7092
2021-08-04,56.7092
2021-08-05,56.7092
2021-08-06,56.7092
2021-08-07,56.7092
2021-08-08,56.7092
2021-08-09,56.7092
2021-08-10,56.7092
2021-08-11,56.7092
2021-08-12,56.7092
2021-08-13,56.7092
2021-08-14,56.7092
2021-08-15,56.7092
2021-08-16,56.7092
2021-08-17,56.7092
2021-08-18,56.7092
2021-08-19,56.7092
2021-08-20,56.7092
2021-08-21,56.7092
2021-08-22,56.7092
2021-08-23,56.7092
2021-08-24,56.7092
2021-08-25,56.7092
2021-08-26,56.7092
2021-08-27,56.7092
2021-08-28,56.7092
2021-08-29,56.7092
2021-08-30,56.7092
2021-08-31,56.7092
2021-09-01,56.7092
2021-09-02,56.7092
2021-09-03,56.7092
2021-09-04,56.7092
2021-09-05,56.7092
2021-09-06,56.7092
2021-09-07,56.7092
2021-09-08,56.7092
2021-09-09,56.7092
2021-09-10,56.7092
2021-09-11,56.7092
2021-09-12,56.7092
2021-09-13,56.7092
2021-09-14,56.7092
2021-09-15,56.7092
2021-09-16,56.7092
2021-09-17,56.7092
2021-09-18,56.7092
2021-09-19,56.7092
2021-09-20,56.7092
2021-09-21,56.7092
2021-09-22,56.7092
2021-09-23,56.7092
2021-09-24,56.7092
2021-09-25,56.7092
2021-09-26,56.7092
2021-09-27,56.7092
2021-09-28,56.7092
2021-09-29,56.7092
2021-09-30,56.7092
2021-10-01,56.7092
2021-10-02,56.7092
2021-10-03,56.7092
2021-10-04,56.7092
2021-10-05,56.7092
2021-10-06,56.7092
2021-10-07,56.7092
2021-10-08,56.7092
2021-10-09,56.7092
2021-10-10,56.7092
2021-10-11,56.7092
2021-10-12,56.7092
2021-10-13,56.7092
2021-10-14,56.7092
2021-10-15,56.7092
2021-10-16,56.7092
2021-10-17,56.7092
2021-10-18,56.7092
2021-10-19,56.7092
2021-10-20,56.7092
2021-10-21,56.7092
2021-10-22,56.7092
2021-10-23,56.7092
2021-10-24,56.7092
2021-10-25,56.7092
2021-10-26,56.7092
2021-10-27,56.7092
2021-10-28,56.7092
2021-10-29,56.7092
2021-10-30,56.7092
2021-10-31,56.7092
2021-11-01,56.7092
2021-11-02,56.7092
2021-11-03,56.7092
2021-11-04,56.7092
2021-11-05,56.7092
2021-11-06,56.7092
2021-11-07,56.7092
2021-11-08,56.7092
2021-11-09,56.7092
2021-11-10,56.7092
2021-11-11,56.7092
2021-11-12,56.7092
2021-11-13,56.7092
2021-11-14,56.7092
2021-11-15,56.7092
2021-11-16,56.7092
2021-11-17,56.7092
2021-11-18,56.7092
2021-11-19,56.7092
2021-11-20,56.7092
2021-11-21,56.7092
2021-11-22,56.7092
2021-11-23,56.7092
2021-11-24,56.7092
2021-11-25,56.7092
2021-11-26,56.7092
2021-11-27,56.7092
2021-11-28,56.7092
2021-11-29,56.7092
2021-11-30,56.7092
2021-12-01,56.7092
2021-12-02,56.7092
2021-12-03,56.7092
2021-12-04,56.7092
2021-12-05,56.7092
2021-12-06,56.7092
2021-12-07,56.7092
2021-12-08,56.7092
2021-12-09,56.7092
2021-12-10,56.7092
2021-12-11,56.7092
2021-12-12,56.7092
2021-12-13,56.7092
2021-12-14,56.7092
2021-12-15,56.7092
2021-12-16,56.7092
2021-12-17,56.7092
2021-12-18,56.7092
2021-12-19,56.7092
2021-12-20,56.7092
2021-12-21,56.7092
2021-12-22,56.7092
2021-12-23,56.7092
2021-12-24,56.7092
2021-12-25,64.6134
2021-12-26,64.6134
2021-12-27,64.6134
2021-12-28,64.6134
2021-12-29,64.6134
2021-12-30,64.6134
2021-12-31,64.6134
2022-01-01,64.6134
2022-01-02,64.6134
2022-01-03,64.6134
2022-01-04,64.6134
2022-01-05,64.6134
2022-01-06,64.6134
2022-01-07,64.6134
2022-01-08,64.6134
2022-01-09,64.6134
2022-01-10,64.6134
2022-01-11,64.6134
2022-01-12,64.6134
2022-01-13,64.6134
2022-01-14,64.6134
2022-01-15,64.6134
2022-01-16,64.6134
2022-01-17,64.6134
2022-01-18,64.6134
2022-01-19,64.6134
2022-01-20,64.6134
2022-01-21,64.6134
2022-01-22,64.6134
2022-01-23,64.6134
2022-01-24,64.6134
2022-01-25,64.6134
2022-01-26,64.6134
2022-01-27,64.6134
2022-01-28,64.6134
2022-01-29,64.6134
2022-01-30,64.6134
2022-01-31,64.6134
2022-02-01,64.6134
2022-02-02,64.6134
2022-02-03,64.6134
2022-02-04,64.6134
2022-02-05,64.6134
2022-02-06,64.6134
2022-02-07,64.6134
2022-02-08,64.6134
2022-02-09,64.6134
2022-02-10,64.6134
2022-02-11,64.6134
2022-02-12,64.6134
2022-02-13,64.6134
2022-02-14,64.6134
2022-02-15,64.6134
2022-02-16,64.6134
2022-02-17,64.6134
2022-02-18,64.6134
2022-02-19,64.6134
2022-02-20,64.6134
2022-02-21,64.6134
2022-02-22,64.6134
2022-02-23,64.6134
2022-02-24,64.6134
2022-02-25,64.6134
2022-02-26,64.6134
2022-02-27,64.6134
2022-02-28,64.6134
2022-03-01,64.6134
2022-03-02,64.6134
2022-03-03,64.6134
2022-03-04,64.6134
2022-03-05,64.6134
2022-03-06,64.6134
2022-03-07,64.6134
2022-03-08,64.6134
2022-03-09,64.6134
2022-03-10,64.6134
2022-03-11,64.6134
2022-03-12,64.6134
2022-03-13,64.6134
2022-03-14,64.6134
2022-03-15,64.6134
2022-03-16,64.6134
2022-03-17,64.6134
2022-03-18,64.6134
2022-03-19,64.6134
2022-03-20,64.6134
2022-03-21,64.6134
2022-03-22,64.6134
2022-03-23,64.6134
2022-03-24,64.6134
2022-03-25,64.6134
2022-03-26,64.6134
2022-03-27,64.6134
2022-03-28,64.6134
2022-03-29,64.6134
2022-03-30,64.6134
2022-03-31,64.6134
2022-04-01,64.6134
2022-04-02,64.6134
2022-04-03,64.6134
2022-04-04,64.6134
2022-04-05,64.6134
2022-04-06,64.6134
2022-04-07,64.6134
2022-04-08,64.6134
2022-04-09,64.6134
2022-04-10,64.6134
2022-04-11,64.6134
2022-04-12,64.6134
2022-04-13,64.6134
2022-04-14,64.6134
2022-04-15,64.6134
2022-04-16,64.6134
2022-04-17,64.6134
2022-04-18,64.6134
2022-04-19,64.6134
2022-04-20,64.6134
2022-04-21,64.6134
2022-04-22,64.6134
2022-04-23,64.6134
2022-04-24,64.6134
2022-04-25,64.6134
2022-04-26,64.6134
2022-04-27,64.6134
2022-04-28,64.6134
2022-04-29,64.6134
2022-04-30,64.6134
2022-05-01,64.6134
2022-05-02,64.6134
2022-05-03,64.6134
2022-05-04,64.6134
2022-05-05,64.6134
2022-05-06,64.6134
2022-05-07,64.6134
2022-05-08,64.6134
2022-05-09,64.6134
2022-05-10,64.6134
2022-05-11,64.6134
2022-05-12,64.6134
2022-05-13,64.6134
2022-05-14,64.6134
2022-05-15,64.6134
2022-05-16,64.6134
2022-05-17,64.6134
2022-05-18,64.6134
2022-05-19,64.6134
2022-05-20,64.6134
2022-05-21,64.6134
2022-05-22,64.6134
2022-05-23,64.6134
2022-05-24,64.6134
2022-05-25,64.6134
2022-05-26,64.6134
2022-05-27,64.6134
2022-05-28,64.6134
2022-05-29,64.6134
2022-05-30,64.6134
2022-05-31,64.6134
2022-06-01,64.6134
2022-06-02,64.6134
2022-06-03,64.6134
2022-06-04,64.6134
2022-06-05,64.6134
2022-06-06,64.6134
2022-06-07,64.6134
2022-06-08,64.6134
2022-06-09,64.6134
2022-06-10,64.6134
2022-06-11,64.6134
2022-06-12,64.6134
2022-06-13,64.6134
2022-06-14,64.6134
2022-06-15,64.6134
2022-06-16,64.6134
2022-06-17,64.6134
2022-06-18,64.6134
2022-06-19,64.6134
2022-06-20,64.6134
2022-06-21,64.6134
2022-06-22,64.6134
2022-06-23,64.6134
2022-06-24,64.6134
2022-06-25,64.6134
2022-06-26,64.6134
2022-06-27,64.6134
2022-06-28,64.6134
2022-06-29,64.6134
2022-06-30,64.6134
2022-07-01,64.6134
2022-07-02,74.5158
2022-07-03,74.5158
2022-07-04,74.5158
2022-07-05,74.5158
2022-07-06,74.5158
2022-07-07,74.5158
2022-07-08,74.5158
2022-07-09,74.5158
2022-07-10,74.5158
2022-07-11,74.5158
2022-07-12,74.5158
2022-07-13,74.5158
2022-07-14,74.5158
2022-07-15,74.5158
2022-07-16,74.5158
2022-07-17,74.5158
2022-07-18,74.5158
2022-07-19,74.5158
2022-07-20,74.5158
2022-07-21,74.5158
2022-07-22,74.5158
2022-07-23,74.5158
2022-07-24,74.5158
2022-07-25,74.5158
2022-07-26,74.5158
2022-07-27,74.5158
2022-07-28,74.5158
2022-07-29,74.5158
2022-07-30,74.5158
2022-07-31,74.5158
2022-08-01,74.5158
2022-08-02,74.5158
2022-08-03,74.5158
2022-08-04,74.5158
2022-08-05,74.5158
2022-08-06,74.5158
2022-08-07,74.5158
2022-08-08,74.5158
2022-08-09,74.5158
2022-08-10,74.5158
2022-08-11,74.5158
2022-08-12,74.5158
2022-08-13,74.5158
2022-08-14,74.5158
2022-08-15,74.5158
2022-08-16,74.5158
2022-08-17,74.5158
2022-08-18,74.5158
2022-08-19,74.5158
2022-08-20,74.5158
2022-08-21,74.5158
2022-08-22,74.5158
2022-08-23,74.5158
2022-08-24,74.5158
2022-08-25,74.5158
2022-08-26,74.5158
2022-08-27,74.5158
2022-08-28,74.5158
2022-08-29,74.5158
2022-08-30,74.5158
2022-08-31,74.5158
2022-09-01,74.5158
2022-09-02,74.5158
2022-09-03,74.5158
2022-09-04,74.5158
2022-09-05,74.5158
2022-09-06,74.5158
2022-09-07,74.5158
2022-09-08,74.5158
2022-09-09,74.5158
2022-09-10,74.5158
2022-09-11,74.5158
2022-09-12,74.5158
2022-09-13,74.5158
2022-09-14,74.5158
2022-09-15,74.5158
2022-09-16,74.5158
2022-09-17,74.5158
2022-09-18,74.5158
2022-09-19,74.5158
2022-09-20,74.5158
2022-09-21,74.5158
2022-09-22,74.5158
2022-09-23,74.5158
2022-09-24,74.5158
2022-09-25,74.5158
2022-09-26,74.5158
2022-09-27,74.5158
2022-09-28,74.5158
2022-09-29,74.5158
2022-09-30,74.5158
2022-10-01,74.5158
2022-10-02,74.5158
2022-10-03,74.5158
2022-10-04,74.5158
2022-10-05,74.5158
2022-10-06,74.5158
2022-10-07,74.5158
2022-10-08,74.5158
2022-10-09,74.5158
2022-10-10,74.5158
2022-10-11,74.5158
2022-10-12,74.5158
2022-10-13,74.5158
2022-10-14,74.5158
2022-10-15,74.5158
2022-10-16,74.5158
2022-10-17,74.5158
