,MONY LN Equity
2022-10-19,30.0913
2022-10-20,30.0913
2022-10-21,30.0913
2022-10-22,30.0913
2022-10-23,30.0913
2022-10-24,30.0913
2022-10-25,30.0913
2022-10-26,30.0913
2022-10-27,30.0913
2022-10-28,30.0913
2022-10-29,30.0913
2022-10-30,30.0913
2022-10-31,30.0913
2022-11-01,30.0913
2022-11-02,30.0913
2022-11-03,30.0913
2022-11-04,30.0913
2022-11-05,30.0913
2022-11-06,30.0913
2022-11-07,30.0913
2022-11-08,30.0913
2022-11-09,30.0913
2022-11-10,30.0913
2022-11-11,30.0913
2022-11-12,30.0913
2022-11-13,30.0913
2022-11-14,30.0913
2022-11-15,30.0913
2022-11-16,30.0913
2022-11-17,30.0913
2022-11-18,30.0913
2022-11-19,30.0913
2022-11-20,30.0913
2022-11-21,30.0913
2022-11-22,30.0913
2022-11-23,30.0913
2022-11-24,30.0913
2022-11-25,30.0913
2022-11-26,30.0913
2022-11-27,30.0913
2022-11-28,30.0913
2022-11-29,30.0913
2022-11-30,30.0913
2022-12-01,30.0913
2022-12-02,30.0913
2022-12-03,30.0913
2022-12-04,30.0913
2022-12-05,30.0913
2022-12-06,30.0913
2022-12-07,30.0913
2022-12-08,30.0913
2022-12-09,30.0913
2022-12-10,30.0913
2022-12-11,30.0913
2022-12-12,30.0913
2022-12-13,30.0913
2022-12-14,30.0913
2022-12-15,30.0913
2022-12-16,30.0913
2022-12-17,30.0913
2022-12-18,30.0913
2022-12-19,30.0913
2022-12-20,30.0913
2022-12-21,30.0913
2022-12-22,30.0913
2022-12-23,30.0913
2022-12-24,30.0913
2022-12-25,30.0913
2022-12-26,30.0913
2022-12-27,30.0913
2022-12-28,30.0913
2022-12-29,30.0913
2022-12-30,30.0913
2022-12-31,33.6408
2023-01-01,33.6408
2023-01-02,33.6408
2023-01-03,33.6408
2023-01-04,33.6408
2023-01-05,33.6408
2023-01-06,33.6408
2023-01-07,33.6408
2023-01-08,33.6408
2023-01-09,33.6408
2023-01-10,33.6408
2023-01-11,33.6408
2023-01-12,33.6408
2023-01-13,33.6408
2023-01-14,33.6408
2023-01-15,33.6408
2023-01-16,33.6408
2023-01-17,33.6408
2023-01-18,33.6408
2023-01-19,33.6408
2023-01-20,33.6408
2023-01-21,33.6408
2023-01-22,33.6408
2023-01-23,33.6408
2023-01-24,33.6408
2023-01-25,33.6408
2023-01-26,33.6408
2023-01-27,33.6408
2023-01-28,33.6408
2023-01-29,33.6408
2023-01-30,33.6408
2023-01-31,33.6408
2023-02-01,33.6408
2023-02-02,33.6408
2023-02-03,33.6408
2023-02-04,33.6408
2023-02-05,33.6408
2023-02-06,33.6408
2023-02-07,33.6408
2023-02-08,33.6408
2023-02-09,33.6408
2023-02-10,33.6408
2023-02-11,33.6408
2023-02-12,33.6408
2023-02-13,33.6408
2023-02-14,33.6408
2023-02-15,33.6408
2023-02-16,33.6408
2023-02-17,33.6408
2023-02-18,33.6408
2023-02-19,33.6408
2023-02-20,33.6408
2023-02-21,33.6408
2023-02-22,33.6408
2023-02-23,33.6408
2023-02-24,33.6408
2023-02-25,33.6408
2023-02-26,33.6408
2023-02-27,33.6408
2023-02-28,33.6408
2023-03-01,33.6408
2023-03-02,33.6408
2023-03-03,33.6408
2023-03-04,33.6408
2023-03-05,33.6408
2023-03-06,33.6408
2023-03-07,33.6408
2023-03-08,33.6408
2023-03-09,33.6408
2023-03-10,33.6408
2023-03-11,33.6408
2023-03-12,33.6408
2023-03-13,33.6408
2023-03-14,33.6408
2023-03-15,33.6408
2023-03-16,33.6408
2023-03-17,33.6408
2023-03-18,33.6408
2023-03-19,33.6408
2023-03-20,33.6408
2023-03-21,33.6408
2023-03-22,33.6408
2023-03-23,33.6408
2023-03-24,33.6408
2023-03-25,33.6408
2023-03-26,33.6408
2023-03-27,33.6408
2023-03-28,33.6408
2023-03-29,33.6408
2023-03-30,33.6408
2023-03-31,33.6408
2023-04-01,33.6408
2023-04-02,33.6408
2023-04-03,33.6408
2023-04-04,33.6408
2023-04-05,33.6408
2023-04-06,33.6408
2023-04-07,33.6408
2023-04-08,33.6408
2023-04-09,33.6408
2023-04-10,33.6408
2023-04-11,33.6408
2023-04-12,33.6408
2023-04-13,33.6408
2023-04-14,33.6408
2023-04-15,33.6408
2023-04-16,33.6408
2023-04-17,33.6408
2023-04-18,33.6408
2023-04-19,33.6408
2023-04-20,33.6408
2023-04-21,33.6408
2023-04-22,33.6408
2023-04-23,33.6408
2023-04-24,33.6408
2023-04-25,33.6408
2023-04-26,33.6408
2023-04-27,33.6408
2023-04-28,33.6408
2023-04-29,33.6408
2023-04-30,33.6408
2023-05-01,33.6408
2023-05-02,33.6408
2023-05-03,33.6408
2023-05-04,33.6408
2023-05-05,33.6408
2023-05-06,33.6408
2023-05-07,33.6408
2023-05-08,33.6408
2023-05-09,33.6408
2023-05-10,33.6408
2023-05-11,33.6408
2023-05-12,33.6408
2023-05-13,33.6408
2023-05-14,33.6408
2023-05-15,33.6408
2023-05-16,33.6408
2023-05-17,33.6408
2023-05-18,33.6408
2023-05-19,33.6408
2023-05-20,33.6408
2023-05-21,33.6408
2023-05-22,33.6408
2023-05-23,33.6408
2023-05-24,33.6408
2023-05-25,33.6408
2023-05-26,33.6408
2023-05-27,33.6408
2023-05-28,33.6408
2023-05-29,33.6408
2023-05-30,33.6408
2023-05-31,33.6408
2023-06-01,33.6408
2023-06-02,33.6408
2023-06-03,33.6408
2023-06-04,33.6408
2023-06-05,33.6408
2023-06-06,33.6408
2023-06-07,33.6408
2023-06-08,33.6408
2023-06-09,33.6408
2023-06-10,33.6408
2023-06-11,33.6408
2023-06-12,33.6408
2023-06-13,33.6408
2023-06-14,33.6408
2023-06-15,33.6408
2023-06-16,33.6408
2023-06-17,33.6408
2023-06-18,33.6408
2023-06-19,33.6408
2023-06-20,33.6408
2023-06-21,33.6408
2023-06-22,33.6408
2023-06-23,33.6408
2023-06-24,33.6408
2023-06-25,33.6408
2023-06-26,33.6408
2023-06-27,33.6408
2023-06-28,33.6408
2023-06-29,33.6408
2023-06-30,38.8889
2023-07-01,38.8889
2023-07-02,38.8889
2023-07-03,38.8889
2023-07-04,38.8889
2023-07-05,38.8889
2023-07-06,38.8889
2023-07-07,38.8889
2023-07-08,38.8889
2023-07-09,38.8889
2023-07-10,38.8889
2023-07-11,38.8889
2023-07-12,38.8889
2023-07-13,38.8889
2023-07-14,38.8889
2023-07-15,38.8889
2023-07-16,38.8889
2023-07-17,38.8889
2023-07-18,38.8889
2023-07-19,38.8889
2023-07-20,38.8889
2023-07-21,38.8889
2023-07-22,38.8889
2023-07-23,38.8889
2023-07-24,38.8889
2023-07-25,38.8889
2023-07-26,38.8889
2023-07-27,38.8889
2023-07-28,38.8889
2023-07-29,38.8889
2023-07-30,38.8889
2023-07-31,38.8889
2023-08-01,38.8889
2023-08-02,38.8889
2023-08-03,38.8889
2023-08-04,38.8889
2023-08-05,38.8889
2023-08-06,38.8889
2023-08-07,38.8889
2023-08-08,38.8889
2023-08-09,38.8889
2023-08-10,38.8889
2023-08-11,38.8889
2023-08-12,38.8889
2023-08-13,38.8889
2023-08-14,38.8889
2023-08-15,38.8889
2023-08-16,38.8889
2023-08-17,38.8889
2023-08-18,38.8889
2023-08-19,38.8889
2023-08-20,38.8889
2023-08-21,38.8889
2023-08-22,38.8889
2023-08-23,38.8889
2023-08-24,38.8889
2023-08-25,38.8889
2023-08-26,38.8889
2023-08-27,38.8889
2023-08-28,38.8889
2023-08-29,38.8889
2023-08-30,38.8889
2023-08-31,38.8889
2023-09-01,38.8889
2023-09-02,38.8889
2023-09-03,38.8889
2023-09-04,38.8889
2023-09-05,38.8889
2023-09-06,38.8889
2023-09-07,38.8889
2023-09-08,38.8889
2023-09-09,38.8889
2023-09-10,38.8889
2023-09-11,38.8889
2023-09-12,38.8889
2023-09-13,38.8889
2023-09-14,38.8889
2023-09-15,38.8889
2023-09-16,38.8889
2023-09-17,38.8889
2023-09-18,38.8889
2023-09-19,38.8889
2023-09-20,38.8889
2023-09-21,38.8889
2023-09-22,38.8889
2023-09-23,38.8889
2023-09-24,38.8889
2023-09-25,38.8889
2023-09-26,38.8889
2023-09-27,38.8889
2023-09-28,38.8889
2023-09-29,38.8889
2023-09-30,38.8889
2023-10-01,38.8889
2023-10-02,38.8889
2023-10-03,38.8889
2023-10-04,38.8889
2023-10-05,38.8889
2023-10-06,38.8889
2023-10-07,38.8889
2023-10-08,38.8889
2023-10-09,38.8889
2023-10-10,38.8889
2023-10-11,38.8889
2023-10-12,38.8889
2023-10-13,38.8889
2023-10-14,38.8889
2023-10-15,38.8889
2023-10-16,38.8889
2023-10-17,38.8889
2023-10-18,38.8889
2023-10-19,38.8889
2023-10-20,38.8889
2023-10-21,38.8889
2023-10-22,38.8889
2023-10-23,38.8889
2023-10-24,38.8889
2023-10-25,38.8889
2023-10-26,38.8889
2023-10-27,38.8889
2023-10-28,38.8889
2023-10-29,38.8889
2023-10-30,38.8889
2023-10-31,38.8889
2023-11-01,38.8889
2023-11-02,38.8889
2023-11-03,38.8889
2023-11-04,38.8889
2023-11-05,38.8889
2023-11-06,38.8889
2023-11-07,38.8889
2023-11-08,38.8889
2023-11-09,38.8889
2023-11-10,38.8889
2023-11-11,38.8889
2023-11-12,38.8889
2023-11-13,38.8889
2023-11-14,38.8889
2023-11-15,38.8889
2023-11-16,38.8889
2023-11-17,38.8889
2023-11-18,38.8889
2023-11-19,38.8889
2023-11-20,38.8889
2023-11-21,38.8889
2023-11-22,38.8889
2023-11-23,38.8889
2023-11-24,38.8889
2023-11-25,38.8889
2023-11-26,38.8889
2023-11-27,38.8889
2023-11-28,38.8889
2023-11-29,38.8889
2023-11-30,38.8889
2023-12-01,38.8889
2023-12-02,38.8889
2023-12-03,38.8889
2023-12-04,38.8889
2023-12-05,38.8889
2023-12-06,38.8889
2023-12-07,38.8889
2023-12-08,38.8889
2023-12-09,38.8889
2023-12-10,38.8889
2023-12-11,38.8889
2023-12-12,38.8889
2023-12-13,38.8889
2023-12-14,38.8889
2023-12-15,38.8889
2023-12-16,38.8889
2023-12-17,38.8889
2023-12-18,38.8889
2023-12-19,38.8889
2023-12-20,38.8889
2023-12-21,38.8889
2023-12-22,38.8889
2023-12-23,38.8889
2023-12-24,38.8889
2023-12-25,38.8889
2023-12-26,38.8889
2023-12-27,38.8889
2023-12-28,38.8889
2023-12-29,38.8889
2023-12-30,38.8889
2023-12-31,33.6906
2024-01-01,33.6906
2024-01-02,33.6906
2024-01-03,33.6906
2024-01-04,33.6906
2024-01-05,33.6906
2024-01-06,33.6906
2024-01-07,33.6906
2024-01-08,33.6906
2024-01-09,33.6906
2024-01-10,33.6906
2024-01-11,33.6906
2024-01-12,33.6906
2024-01-13,33.6906
2024-01-14,33.6906
2024-01-15,33.6906
2024-01-16,33.6906
2024-01-17,33.6906
2024-01-18,33.6906
2024-01-19,33.6906
2024-01-20,33.6906
2024-01-21,33.6906
2024-01-22,33.6906
2024-01-23,33.6906
2024-01-24,33.6906
2024-01-25,33.6906
2024-01-26,33.6906
2024-01-27,33.6906
2024-01-28,33.6906
2024-01-29,33.6906
2024-01-30,33.6906
2024-01-31,33.6906
2024-02-01,33.6906
2024-02-02,33.6906
2024-02-03,33.6906
2024-02-04,33.6906
2024-02-05,33.6906
2024-02-06,33.6906
2024-02-07,33.6906
2024-02-08,33.6906
2024-02-09,33.6906
2024-02-10,33.6906
2024-02-11,33.6906
2024-02-12,33.6906
2024-02-13,33.6906
2024-02-14,33.6906
2024-02-15,33.6906
2024-02-16,33.6906
2024-02-17,33.6906
2024-02-18,33.6906
2024-02-19,33.6906
2024-02-20,33.6906
2024-02-21,33.6906
2024-02-22,33.6906
2024-02-23,33.6906
2024-02-24,33.6906
2024-02-25,33.6906
2024-02-26,33.6906
2024-02-27,33.6906
2024-02-28,33.6906
2024-02-29,33.6906
2024-03-01,33.6906
2024-03-02,33.6906
2024-03-03,33.6906
2024-03-04,33.6906
2024-03-05,33.6906
2024-03-06,33.6906
2024-03-07,33.6906
2024-03-08,33.6906
2024-03-09,33.6906
2024-03-10,33.6906
2024-03-11,33.6906
2024-03-12,33.6906
2024-03-13,33.6906
2024-03-14,33.6906
2024-03-15,33.6906
2024-03-16,33.6906
2024-03-17,33.6906
2024-03-18,33.6906
2024-03-19,33.6906
2024-03-20,33.6906
2024-03-21,33.6906
