,SMWH LN Equity
2019-08-26,47.4227
2019-08-27,47.4227
2019-08-28,47.4227
2019-08-29,47.4227
2019-08-30,47.4227
2019-08-31,47.4273
2019-09-01,47.4273
2019-09-02,47.4273
2019-09-03,47.4273
2019-09-04,47.4273
2019-09-05,47.4273
2019-09-06,47.4273
2019-09-07,47.4273
2019-09-08,47.4273
2019-09-09,47.4273
2019-09-10,47.4273
2019-09-11,47.4273
2019-09-12,47.4273
2019-09-13,47.4273
2019-09-14,47.4273
2019-09-15,47.4273
2019-09-16,47.4273
2019-09-17,47.4273
2019-09-18,47.4273
2019-09-19,47.4273
2019-09-20,47.4273
2019-09-21,47.4273
2019-09-22,47.4273
2019-09-23,47.4273
2019-09-24,47.4273
2019-09-25,47.4273
2019-09-26,47.4273
2019-09-27,47.4273
2019-09-28,47.4273
2019-09-29,47.4273
2019-09-30,47.4273
2019-10-01,47.4273
2019-10-02,47.4273
2019-10-03,47.4273
2019-10-04,47.4273
2019-10-05,47.4273
2019-10-06,47.4273
2019-10-07,47.4273
2019-10-08,47.4273
2019-10-09,47.4273
2019-10-10,47.4273
2019-10-11,47.4273
2019-10-12,47.4273
2019-10-13,47.4273
2019-10-14,47.4273
2019-10-15,47.4273
2019-10-16,47.4273
2019-10-17,47.4273
2019-10-18,47.4273
2019-10-19,47.4273
2019-10-20,47.4273
2019-10-21,47.4273
2019-10-22,47.4273
2019-10-23,47.4273
2019-10-24,47.4273
2019-10-25,47.4273
2019-10-26,47.4273
2019-10-27,47.4273
2019-10-28,47.4273
2019-10-29,47.4273
2019-10-30,47.4273
2019-10-31,47.4273
2019-11-01,47.4273
2019-11-02,47.4273
2019-11-03,47.4273
2019-11-04,47.4273
2019-11-05,47.4273
2019-11-06,47.4273
2019-11-07,47.4273
2019-11-08,47.4273
2019-11-09,47.4273
2019-11-10,47.4273
2019-11-11,47.4273
2019-11-12,47.4273
2019-11-13,47.4273
2019-11-14,47.4273
2019-11-15,47.4273
2019-11-16,47.4273
2019-11-17,47.4273
2019-11-18,47.4273
2019-11-19,47.4273
2019-11-20,47.4273
2019-11-21,47.4273
2019-11-22,47.4273
2019-11-23,47.4273
2019-11-24,47.4273
2019-11-25,47.4273
2019-11-26,47.4273
2019-11-27,47.4273
2019-11-28,47.4273
2019-11-29,47.4273
2019-11-30,47.4273
2019-12-01,47.4273
2019-12-02,47.4273
2019-12-03,47.4273
2019-12-04,47.4273
2019-12-05,47.4273
2019-12-06,47.4273
2019-12-07,47.4273
2019-12-08,47.4273
2019-12-09,47.4273
2019-12-10,47.4273
2019-12-11,47.4273
2019-12-12,47.4273
2019-12-13,47.4273
2019-12-14,47.4273
2019-12-15,47.4273
2019-12-16,47.4273
2019-12-17,47.4273
2019-12-18,47.4273
2019-12-19,47.4273
2019-12-20,47.4273
2019-12-21,47.4273
2019-12-22,47.4273
2019-12-23,47.4273
2019-12-24,47.4273
2019-12-25,47.4273
2019-12-26,47.4273
2019-12-27,47.4273
2019-12-28,47.4273
2019-12-29,47.4273
2019-12-30,47.4273
2019-12-31,47.4273
2020-01-01,47.4273
2020-01-02,47.4273
2020-01-03,47.4273
2020-01-04,47.4273
2020-01-05,47.4273
2020-01-06,47.4273
2020-01-07,47.4273
2020-01-08,47.4273
2020-01-09,47.4273
2020-01-10,47.4273
2020-01-11,47.4273
2020-01-12,47.4273
2020-01-13,47.4273
2020-01-14,47.4273
2020-01-15,47.4273
2020-01-16,47.4273
2020-01-17,47.4273
2020-01-18,47.4273
2020-01-19,47.4273
2020-01-20,47.4273
2020-01-21,47.4273
2020-01-22,47.4273
2020-01-23,47.4273
2020-01-24,47.4273
2020-01-25,47.4273
2020-01-26,47.4273
2020-01-27,47.4273
2020-01-28,47.4273
2020-01-29,47.4273
2020-01-30,47.4273
2020-01-31,47.4273
2020-02-01,47.4273
2020-02-02,47.4273
2020-02-03,47.4273
2020-02-04,47.4273
2020-02-05,47.4273
2020-02-06,47.4273
2020-02-07,47.4273
2020-02-08,47.4273
2020-02-09,47.4273
2020-02-10,47.4273
2020-02-11,47.4273
2020-02-12,47.4273
2020-02-13,47.4273
2020-02-14,47.4273
2020-02-15,47.4273
2020-02-16,47.4273
2020-02-17,47.4273
2020-02-18,47.4273
2020-02-19,47.4273
2020-02-20,47.4273
2020-02-21,47.4273
2020-02-22,47.4273
2020-02-23,47.4273
2020-02-24,47.4273
2020-02-25,47.4273
2020-02-26,47.4273
2020-02-27,47.4273
2020-02-28,47.4273
2020-02-29,37.6384
2020-03-01,37.6384
2020-03-02,37.6384
2020-03-03,37.6384
2020-03-04,37.6384
2020-03-05,37.6384
2020-03-06,37.6384
2020-03-07,37.6384
2020-03-08,37.6384
2020-03-09,37.6384
2020-03-10,37.6384
2020-03-11,37.6384
2020-03-12,37.6384
2020-03-13,37.6384
2020-03-14,37.6384
2020-03-15,37.6384
2020-03-16,37.6384
2020-03-17,37.6384
2020-03-18,37.6384
2020-03-19,37.6384
2020-03-20,37.6384
2020-03-21,37.6384
2020-03-22,37.6384
2020-03-23,37.6384
2020-03-24,37.6384
2020-03-25,37.6384
2020-03-26,37.6384
2020-03-27,37.6384
2020-03-28,37.6384
2020-03-29,37.6384
2020-03-30,37.6384
2020-03-31,37.6384
2020-04-01,37.6384
2020-04-02,37.6384
2020-04-03,37.6384
2020-04-04,37.6384
2020-04-05,37.6384
2020-04-06,37.6384
2020-04-07,37.6384
2020-04-08,37.6384
2020-04-09,37.6384
2020-04-10,37.6384
2020-04-11,37.6384
2020-04-12,37.6384
2020-04-13,37.6384
2020-04-14,37.6384
2020-04-15,37.6384
2020-04-16,37.6384
2020-04-17,37.6384
2020-04-18,37.6384
2020-04-19,37.6384
2020-04-20,37.6384
2020-04-21,37.6384
2020-04-22,37.6384
2020-04-23,37.6384
2020-04-24,37.6384
2020-04-25,37.6384
2020-04-26,37.6384
2020-04-27,37.6384
2020-04-28,37.6384
2020-04-29,37.6384
2020-04-30,37.6384
2020-05-01,37.6384
2020-05-02,37.6384
2020-05-03,37.6384
2020-05-04,37.6384
2020-05-05,37.6384
2020-05-06,37.6384
2020-05-07,37.6384
2020-05-08,37.6384
2020-05-09,37.6384
2020-05-10,37.6384
2020-05-11,37.6384
2020-05-12,37.6384
2020-05-13,37.6384
2020-05-14,37.6384
2020-05-15,37.6384
2020-05-16,37.6384
2020-05-17,37.6384
2020-05-18,37.6384
2020-05-19,37.6384
2020-05-20,37.6384
2020-05-21,37.6384
2020-05-22,37.6384
2020-05-23,37.6384
2020-05-24,37.6384
2020-05-25,37.6384
2020-05-26,37.6384
2020-05-27,37.6384
2020-05-28,37.6384
2020-05-29,37.6384
2020-05-30,37.6384
2020-05-31,37.6384
2020-06-01,37.6384
2020-06-02,37.6384
2020-06-03,37.6384
2020-06-04,37.6384
2020-06-05,37.6384
2020-06-06,37.6384
2020-06-07,37.6384
2020-06-08,37.6384
2020-06-09,37.6384
2020-06-10,37.6384
2020-06-11,37.6384
2020-06-12,37.6384
2020-06-13,37.6384
2020-06-14,37.6384
2020-06-15,37.6384
2020-06-16,37.6384
2020-06-17,37.6384
2020-06-18,37.6384
2020-06-19,37.6384
2020-06-20,37.6384
2020-06-21,37.6384
2020-06-22,37.6384
2020-06-23,37.6384
2020-06-24,37.6384
2020-06-25,37.6384
2020-06-26,37.6384
2020-06-27,37.6384
2020-06-28,37.6384
2020-06-29,37.6384
2020-06-30,37.6384
2020-07-01,37.6384
2020-07-02,37.6384
2020-07-03,37.6384
2020-07-04,37.6384
2020-07-05,37.6384
2020-07-06,37.6384
2020-07-07,37.6384
2020-07-08,37.6384
2020-07-09,37.6384
2020-07-10,37.6384
2020-07-11,37.6384
2020-07-12,37.6384
2020-07-13,37.6384
2020-07-14,37.6384
2020-07-15,37.6384
2020-07-16,37.6384
2020-07-17,37.6384
2020-07-18,37.6384
2020-07-19,37.6384
2020-07-20,37.6384
2020-07-21,37.6384
2020-07-22,37.6384
2020-07-23,37.6384
2020-07-24,37.6384
2020-07-25,37.6384
2020-07-26,37.6384
2020-07-27,37.6384
2020-07-28,37.6384
2020-07-29,37.6384
2020-07-30,37.6384
2020-07-31,37.6384
2020-08-01,37.6384
2020-08-02,37.6384
2020-08-03,37.6384
2020-08-04,37.6384
2020-08-05,37.6384
2020-08-06,37.6384
2020-08-07,37.6384
2020-08-08,37.6384
2020-08-09,37.6384
2020-08-10,37.6384
2020-08-11,37.6384
2020-08-12,37.6384
2020-08-13,37.6384
2020-08-14,37.6384
2020-08-15,37.6384
2020-08-16,37.6384
2020-08-17,37.6384
2020-08-18,37.6384
2020-08-19,37.6384
2020-08-20,37.6384
2020-08-21,37.6384
2020-08-22,37.6384
2020-08-23,37.6384
2020-08-24,37.6384
2020-08-25,37.6384
2020-08-26,37.6384
2020-08-27,37.6384
2020-08-28,37.6384
2020-08-29,37.6384
2020-08-30,37.6384
2020-08-31,-104.5952
2020-09-01,-104.5952
2020-09-02,-104.5952
2020-09-03,-104.5952
2020-09-04,-104.5952
2020-09-05,-104.5952
2020-09-06,-104.5952
2020-09-07,-104.5952
2020-09-08,-104.5952
2020-09-09,-104.5952
2020-09-10,-104.5952
2020-09-11,-104.5952
2020-09-12,-104.5952
2020-09-13,-104.5952
2020-09-14,-104.5952
2020-09-15,-104.5952
2020-09-16,-104.5952
2020-09-17,-104.5952
2020-09-18,-104.5952
2020-09-19,-104.5952
2020-09-20,-104.5952
2020-09-21,-104.5952
2020-09-22,-104.5952
2020-09-23,-104.5952
2020-09-24,-104.5952
2020-09-25,-104.5952
2020-09-26,-104.5952
2020-09-27,-104.5952
2020-09-28,-104.5952
2020-09-29,-104.5952
2020-09-30,-104.5952
2020-10-01,-104.5952
2020-10-02,-104.5952
2020-10-03,-104.5952
2020-10-04,-104.5952
2020-10-05,-104.5952
2020-10-06,-104.5952
2020-10-07,-104.5952
2020-10-08,-104.5952
2020-10-09,-104.5952
2020-10-10,-104.5952
2020-10-11,-104.5952
2020-10-12,-104.5952
2020-10-13,-104.5952
2020-10-14,-104.5952
2020-10-15,-104.5952
2020-10-16,-104.5952
2020-10-17,-104.5952
2020-10-18,-104.5952
2020-10-19,-104.5952
2020-10-20,-104.5952
2020-10-21,-104.5952
2020-10-22,-104.5952
2020-10-23,-104.5952
2020-10-24,-104.5952
2020-10-25,-104.5952
2020-10-26,-104.5952
2020-10-27,-104.5952
2020-10-28,-104.5952
2020-10-29,-104.5952
2020-10-30,-104.5952
2020-10-31,-104.5952
2020-11-01,-104.5952
2020-11-02,-104.5952
2020-11-03,-104.5952
2020-11-04,-104.5952
2020-11-05,-104.5952
2020-11-06,-104.5952
2020-11-07,-104.5952
2020-11-08,-104.5952
2020-11-09,-104.5952
2020-11-10,-104.5952
2020-11-11,-104.5952
2020-11-12,-104.5952
2020-11-13,-104.5952
2020-11-14,-104.5952
2020-11-15,-104.5952
2020-11-16,-104.5952
2020-11-17,-104.5952
2020-11-18,-104.5952
2020-11-19,-104.5952
2020-11-20,-104.5952
2020-11-21,-104.5952
2020-11-22,-104.5952
2020-11-23,-104.5952
2020-11-24,-104.5952
2020-11-25,-104.5952
2020-11-26,-104.5952
2020-11-27,-104.5952
2020-11-28,-104.5952
2020-11-29,-104.5952
2020-11-30,-104.5952
2020-12-01,-104.5952
2020-12-02,-104.5952
2020-12-03,-104.5952
2020-12-04,-104.5952
2020-12-05,-104.5952
2020-12-06,-104.5952
2020-12-07,-104.5952
2020-12-08,-104.5952
2020-12-09,-104.5952
2020-12-10,-104.5952
2020-12-11,-104.5952
2020-12-12,-104.5952
2020-12-13,-104.5952
2020-12-14,-104.5952
2020-12-15,-104.5952
2020-12-16,-104.5952
2020-12-17,-104.5952
2020-12-18,-104.5952
2020-12-19,-104.5952
2020-12-20,-104.5952
2020-12-21,-104.5952
2020-12-22,-104.5952
2020-12-23,-104.5952
2020-12-24,-104.5952
2020-12-25,-104.5952
2020-12-26,-104.5952
2020-12-27,-104.5952
2020-12-28,-104.5952
2020-12-29,-104.5952
2020-12-30,-104.5952
2020-12-31,-104.5952
2021-01-01,-104.5952
2021-01-02,-104.5952
2021-01-03,-104.5952
2021-01-04,-104.5952
2021-01-05,-104.5952
2021-01-06,-104.5952
2021-01-07,-104.5952
2021-01-08,-104.5952
2021-01-09,-104.5952
2021-01-10,-104.5952
2021-01-11,-104.5952
2021-01-12,-104.5952
2021-01-13,-104.5952
2021-01-14,-104.5952
2021-01-15,-104.5952
2021-01-16,-104.5952
2021-01-17,-104.5952
2021-01-18,-104.5952
2021-01-19,-104.5952
2021-01-20,-104.5952
2021-01-21,-104.5952
2021-01-22,-104.5952
2021-01-23,-104.5952
2021-01-24,-104.5952
2021-01-25,-104.5952
2021-01-26,-104.5952
2021-01-27,-104.5952
2021-01-28,-104.5952
2021-01-29,-104.5952
2021-01-30,-104.5952
2021-01-31,-104.5952
2021-02-01,-104.5952
2021-02-02,-104.5952
2021-02-03,-104.5952
2021-02-04,-104.5952
2021-02-05,-104.5952
2021-02-06,-104.5952
2021-02-07,-104.5952
2021-02-08,-104.5952
2021-02-09,-104.5952
2021-02-10,-104.5952
2021-02-11,-104.5952
2021-02-12,-104.5952
2021-02-13,-104.5952
2021-02-14,-104.5952
2021-02-15,-104.5952
2021-02-16,-104.5952
2021-02-17,-104.5952
2021-02-18,-104.5952
2021-02-19,-104.5952
2021-02-20,-104.5952
2021-02-21,-104.5952
2021-02-22,-104.5952
2021-02-23,-104.5952
2021-02-24,-104.5952
2021-02-25,-104.5952
2021-02-26,-104.5952
2021-02-27,-104.5952
2021-02-28,-121.5909
2021-03-01,-121.5909
2021-03-02,-121.5909
2021-03-03,-121.5909
2021-03-04,-121.5909
2021-03-05,-121.5909
2021-03-06,-121.5909
2021-03-07,-121.5909
2021-03-08,-121.5909
2021-03-09,-121.5909
2021-03-10,-121.5909
2021-03-11,-121.5909
2021-03-12,-121.5909
2021-03-13,-121.5909
2021-03-14,-121.5909
2021-03-15,-121.5909
2021-03-16,-121.5909
2021-03-17,-121.5909
2021-03-18,-121.5909
2021-03-19,-121.5909
2021-03-20,-121.5909
2021-03-21,-121.5909
2021-03-22,-121.5909
2021-03-23,-121.5909
2021-03-24,-121.5909
2021-03-25,-121.5909
2021-03-26,-121.5909
2021-03-27,-121.5909
2021-03-28,-121.5909
2021-03-29,-121.5909
2021-03-30,-121.5909
2021-03-31,-121.5909
2021-04-01,-121.5909
2021-04-02,-121.5909
2021-04-03,-121.5909
2021-04-04,-121.5909
2021-04-05,-121.5909
2021-04-06,-121.5909
2021-04-07,-121.5909
2021-04-08,-121.5909
2021-04-09,-121.5909
2021-04-10,-121.5909
2021-04-11,-121.5909
2021-04-12,-121.5909
2021-04-13,-121.5909
2021-04-14,-121.5909
2021-04-15,-121.5909
2021-04-16,-121.5909
2021-04-17,-121.5909
2021-04-18,-121.5909
2021-04-19,-121.5909
2021-04-20,-121.5909
2021-04-21,-121.5909
2021-04-22,-121.5909
2021-04-23,-121.5909
2021-04-24,-121.5909
2021-04-25,-121.5909
2021-04-26,-121.5909
2021-04-27,-121.5909
2021-04-28,-121.5909
2021-04-29,-121.5909
2021-04-30,-121.5909
2021-05-01,-121.5909
2021-05-02,-121.5909
2021-05-03,-121.5909
2021-05-04,-121.5909
2021-05-05,-121.5909
2021-05-06,-121.5909
2021-05-07,-121.5909
2021-05-08,-121.5909
2021-05-09,-121.5909
2021-05-10,-121.5909
2021-05-11,-121.5909
2021-05-12,-121.5909
2021-05-13,-121.5909
2021-05-14,-121.5909
2021-05-15,-121.5909
2021-05-16,-121.5909
2021-05-17,-121.5909
2021-05-18,-121.5909
2021-05-19,-121.5909
2021-05-20,-121.5909
2021-05-21,-121.5909
2021-05-22,-121.5909
2021-05-23,-121.5909
2021-05-24,-121.5909
2021-05-25,-121.5909
2021-05-26,-121.5909
2021-05-27,-121.5909
2021-05-28,-121.5909
2021-05-29,-121.5909
2021-05-30,-121.5909
2021-05-31,-121.5909
2021-06-01,-121.5909
2021-06-02,-121.5909
2021-06-03,-121.5909
2021-06-04,-121.5909
2021-06-05,-121.5909
2021-06-06,-121.5909
2021-06-07,-121.5909
2021-06-08,-121.5909
2021-06-09,-121.5909
2021-06-10,-121.5909
2021-06-11,-121.5909
2021-06-12,-121.5909
2021-06-13,-121.5909
2021-06-14,-121.5909
2021-06-15,-121.5909
2021-06-16,-121.5909
2021-06-17,-121.5909
2021-06-18,-121.5909
2021-06-19,-121.5909
2021-06-20,-121.5909
2021-06-21,-121.5909
2021-06-22,-121.5909
2021-06-23,-121.5909
2021-06-24,-121.5909
2021-06-25,-121.5909
2021-06-26,-121.5909
2021-06-27,-121.5909
2021-06-28,-121.5909
2021-06-29,-121.5909
2021-06-30,-121.5909
2021-07-01,-121.5909
2021-07-02,-121.5909
2021-07-03,-121.5909
2021-07-04,-121.5909
2021-07-05,-121.5909
2021-07-06,-121.5909
2021-07-07,-121.5909
2021-07-08,-121.5909
2021-07-09,-121.5909
2021-07-10,-121.5909
2021-07-11,-121.5909
2021-07-12,-121.5909
2021-07-13,-121.5909
2021-07-14,-121.5909
2021-07-15,-121.5909
2021-07-16,-121.5909
2021-07-17,-121.5909
2021-07-18,-121.5909
2021-07-19,-121.5909
2021-07-20,-121.5909
2021-07-21,-121.5909
2021-07-22,-121.5909
2021-07-23,-121.5909
2021-07-24,-121.5909
2021-07-25,-121.5909
2021-07-26,-121.5909
2021-07-27,-121.5909
2021-07-28,-121.5909
2021-07-29,-121.5909
2021-07-30,-121.5909
2021-07-31,-121.5909
2021-08-01,-121.5909
2021-08-02,-121.5909
2021-08-03,-121.5909
2021-08-04,-121.5909
2021-08-05,-121.5909
2021-08-06,-121.5909
2021-08-07,-121.5909
2021-08-08,-121.5909
2021-08-09,-121.5909
2021-08-10,-121.5909
2021-08-11,-121.5909
2021-08-12,-121.5909
2021-08-13,-121.5909
2021-08-14,-121.5909
2021-08-15,-121.5909
2021-08-16,-121.5909
2021-08-17,-121.5909
2021-08-18,-121.5909
2021-08-19,-121.5909
2021-08-20,-121.5909
2021-08-21,-121.5909
2021-08-22,-121.5909
2021-08-23,-121.5909
2021-08-24,-121.5909
2021-08-25,-121.5909
2021-08-26,-121.5909
2021-08-27,-121.5909
2021-08-28,-121.5909
2021-08-29,-121.5909
2021-08-30,-121.5909
2021-08-31,-41.519
2021-09-01,-41.519
2021-09-02,-41.519
2021-09-03,-41.519
2021-09-04,-41.519
2021-09-05,-41.519
2021-09-06,-41.519
2021-09-07,-41.519
2021-09-08,-41.519
2021-09-09,-41.519
2021-09-10,-41.519
2021-09-11,-41.519
2021-09-12,-41.519
2021-09-13,-41.519
2021-09-14,-41.519
2021-09-15,-41.519
2021-09-16,-41.519
2021-09-17,-41.519
2021-09-18,-41.519
2021-09-19,-41.519
2021-09-20,-41.519
2021-09-21,-41.519
2021-09-22,-41.519
2021-09-23,-41.519
2021-09-24,-41.519
2021-09-25,-41.519
2021-09-26,-41.519
2021-09-27,-41.519
2021-09-28,-41.519
2021-09-29,-41.519
2021-09-30,-41.519
2021-10-01,-41.519
2021-10-02,-41.519
2021-10-03,-41.519
2021-10-04,-41.519
2021-10-05,-41.519
2021-10-06,-41.519
2021-10-07,-41.519
2021-10-08,-41.519
2021-10-09,-41.519
2021-10-10,-41.519
2021-10-11,-41.519
2021-10-12,-41.519
2021-10-13,-41.519
2021-10-14,-41.519
2021-10-15,-41.519
2021-10-16,-41.519
2021-10-17,-41.519
2021-10-18,-41.519
2021-10-19,-41.519
2021-10-20,-41.519
2021-10-21,-41.519
2021-10-22,-41.519
2021-10-23,-41.519
2021-10-24,-41.519
2021-10-25,-41.519
2021-10-26,-41.519
2021-10-27,-41.519
2021-10-28,-41.519
2021-10-29,-41.519
2021-10-30,-41.519
2021-10-31,-41.519
2021-11-01,-41.519
2021-11-02,-41.519
2021-11-03,-41.519
2021-11-04,-41.519
2021-11-05,-41.519
2021-11-06,-41.519
2021-11-07,-41.519
2021-11-08,-41.519
2021-11-09,-41.519
2021-11-10,-41.519
2021-11-11,-41.519
2021-11-12,-41.519
2021-11-13,-41.519
2021-11-14,-41.519
2021-11-15,-41.519
2021-11-16,-41.519
2021-11-17,-41.519
2021-11-18,-41.519
2021-11-19,-41.519
2021-11-20,-41.519
2021-11-21,-41.519
2021-11-22,-41.519
2021-11-23,-41.519
2021-11-24,-41.519
2021-11-25,-41.519
2021-11-26,-41.519
2021-11-27,-41.519
2021-11-28,-41.519
2021-11-29,-41.519
2021-11-30,-41.519
2021-12-01,-41.519
2021-12-02,-41.519
2021-12-03,-41.519
2021-12-04,-41.519
2021-12-05,-41.519
2021-12-06,-41.519
2021-12-07,-41.519
2021-12-08,-41.519
2021-12-09,-41.519
2021-12-10,-41.519
2021-12-11,-41.519
2021-12-12,-41.519
2021-12-13,-41.519
2021-12-14,-41.519
2021-12-15,-41.519
2021-12-16,-41.519
2021-12-17,-41.519
2021-12-18,-41.519
2021-12-19,-41.519
2021-12-20,-41.519
2021-12-21,-41.519
2021-12-22,-41.519
2021-12-23,-41.519
2021-12-24,-41.519
2021-12-25,-41.519
2021-12-26,-41.519
2021-12-27,-41.519
2021-12-28,-41.519
2021-12-29,-41.519
2021-12-30,-41.519
2021-12-31,-41.519
2022-01-01,-41.519
2022-01-02,-41.519
2022-01-03,-41.519
2022-01-04,-41.519
2022-01-05,-41.519
2022-01-06,-41.519
2022-01-07,-41.519
2022-01-08,-41.519
2022-01-09,-41.519
2022-01-10,-41.519
2022-01-11,-41.519
2022-01-12,-41.519
2022-01-13,-41.519
2022-01-14,-41.519
2022-01-15,-41.519
2022-01-16,-41.519
2022-01-17,-41.519
2022-01-18,-41.519
2022-01-19,-41.519
2022-01-20,-41.519
2022-01-21,-41.519
2022-01-22,-41.519
2022-01-23,-41.519
2022-01-24,-41.519
2022-01-25,-41.519
2022-01-26,-41.519
2022-01-27,-41.519
2022-01-28,-41.519
2022-01-29,-41.519
2022-01-30,-41.519
2022-01-31,-41.519
2022-02-01,-41.519
2022-02-02,-41.519
2022-02-03,-41.519
2022-02-04,-41.519
2022-02-05,-41.519
2022-02-06,-41.519
2022-02-07,-41.519
2022-02-08,-41.519
2022-02-09,-41.519
2022-02-10,-41.519
2022-02-11,-41.519
2022-02-12,-41.519
2022-02-13,-41.519
2022-02-14,-41.519
2022-02-15,-41.519
2022-02-16,-41.519
2022-02-17,-41.519
2022-02-18,-41.519
2022-02-19,-41.519
2022-02-20,-41.519
2022-02-21,-41.519
2022-02-22,-41.519
2022-02-23,-41.519
2022-02-24,-41.519
2022-02-25,-41.519
2022-02-26,-41.519
2022-02-27,-41.519
2022-02-28,-18.9702
2022-03-01,-18.9702
2022-03-02,-18.9702
2022-03-03,-18.9702
2022-03-04,-18.9702
2022-03-05,-18.9702
2022-03-06,-18.9702
2022-03-07,-18.9702
2022-03-08,-18.9702
2022-03-09,-18.9702
2022-03-10,-18.9702
2022-03-11,-18.9702
2022-03-12,-18.9702
2022-03-13,-18.9702
2022-03-14,-18.9702
2022-03-15,-18.9702
2022-03-16,-18.9702
2022-03-17,-18.9702
2022-03-18,-18.9702
2022-03-19,-18.9702
2022-03-20,-18.9702
2022-03-21,-18.9702
2022-03-22,-18.9702
2022-03-23,-18.9702
2022-03-24,-18.9702
2022-03-25,-18.9702
2022-03-26,-18.9702
2022-03-27,-18.9702
2022-03-28,-18.9702
2022-03-29,-18.9702
2022-03-30,-18.9702
2022-03-31,-18.9702
2022-04-01,-18.9702
2022-04-02,-18.9702
2022-04-03,-18.9702
2022-04-04,-18.9702
2022-04-05,-18.9702
2022-04-06,-18.9702
2022-04-07,-18.9702
2022-04-08,-18.9702
2022-04-09,-18.9702
2022-04-10,-18.9702
2022-04-11,-18.9702
2022-04-12,-18.9702
2022-04-13,-18.9702
2022-04-14,-18.9702
2022-04-15,-18.9702
2022-04-16,-18.9702
2022-04-17,-18.9702
2022-04-18,-18.9702
2022-04-19,-18.9702
2022-04-20,-18.9702
2022-04-21,-18.9702
2022-04-22,-18.9702
2022-04-23,-18.9702
2022-04-24,-18.9702
2022-04-25,-18.9702
2022-04-26,-18.9702
2022-04-27,-18.9702
2022-04-28,-18.9702
2022-04-29,-18.9702
2022-04-30,-18.9702
2022-05-01,-18.9702
2022-05-02,-18.9702
2022-05-03,-18.9702
2022-05-04,-18.9702
2022-05-05,-18.9702
2022-05-06,-18.9702
2022-05-07,-18.9702
2022-05-08,-18.9702
2022-05-09,-18.9702
2022-05-10,-18.9702
2022-05-11,-18.9702
2022-05-12,-18.9702
2022-05-13,-18.9702
2022-05-14,-18.9702
2022-05-15,-18.9702
2022-05-16,-18.9702
2022-05-17,-18.9702
2022-05-18,-18.9702
2022-05-19,-18.9702
2022-05-20,-18.9702
2022-05-21,-18.9702
2022-05-22,-18.9702
2022-05-23,-18.9702
2022-05-24,-18.9702
2022-05-25,-18.9702
2022-05-26,-18.9702
2022-05-27,-18.9702
2022-05-28,-18.9702
2022-05-29,-18.9702
2022-05-30,-18.9702
2022-05-31,-18.9702
2022-06-01,-18.9702
2022-06-02,-18.9702
2022-06-03,-18.9702
2022-06-04,-18.9702
2022-06-05,-18.9702
2022-06-06,-18.9702
2022-06-07,-18.9702
2022-06-08,-18.9702
2022-06-09,-18.9702
2022-06-10,-18.9702
2022-06-11,-18.9702
2022-06-12,-18.9702
2022-06-13,-18.9702
2022-06-14,-18.9702
2022-06-15,-18.9702
2022-06-16,-18.9702
2022-06-17,-18.9702
2022-06-18,-18.9702
2022-06-19,-18.9702
2022-06-20,-18.9702
2022-06-21,-18.9702
2022-06-22,-18.9702
2022-06-23,-18.9702
2022-06-24,-18.9702
2022-06-25,-18.9702
2022-06-26,-18.9702
2022-06-27,-18.9702
2022-06-28,-18.9702
2022-06-29,-18.9702
2022-06-30,-18.9702
2022-07-01,-18.9702
2022-07-02,-18.9702
2022-07-03,-18.9702
2022-07-04,-18.9702
2022-07-05,-18.9702
2022-07-06,-18.9702
2022-07-07,-18.9702
2022-07-08,-18.9702
2022-07-09,-18.9702
2022-07-10,-18.9702
2022-07-11,-18.9702
2022-07-12,-18.9702
2022-07-13,-18.9702
2022-07-14,-18.9702
2022-07-15,-18.9702
2022-07-16,-18.9702
2022-07-17,-18.9702
2022-07-18,-18.9702
2022-07-19,-18.9702
2022-07-20,-18.9702
2022-07-21,-18.9702
2022-07-22,-18.9702
2022-07-23,-18.9702
2022-07-24,-18.9702
2022-07-25,-18.9702
2022-07-26,-18.9702
2022-07-27,-18.9702
2022-07-28,-18.9702
2022-07-29,-18.9702
2022-07-30,-18.9702
2022-07-31,-18.9702
2022-08-01,-18.9702
2022-08-02,-18.9702
2022-08-03,-18.9702
2022-08-04,-18.9702
2022-08-05,-18.9702
2022-08-06,-18.9702
2022-08-07,-18.9702
2022-08-08,-18.9702
2022-08-09,-18.9702
2022-08-10,-18.9702
2022-08-11,-18.9702
2022-08-12,-18.9702
2022-08-13,-18.9702
2022-08-14,-18.9702
2022-08-15,-18.9702
2022-08-16,-18.9702
2022-08-17,-18.9702
2022-08-18,-18.9702
2022-08-19,-18.9702
2022-08-20,-18.9702
2022-08-21,-18.9702
2022-08-22,-18.9702
2022-08-23,-18.9702
2022-08-24,-18.9702
2022-08-25,-18.9702
2022-08-26,-18.9702
2022-08-27,-18.9702
2022-08-28,-18.9702
2022-08-29,-18.9702
2022-08-30,-18.9702
2022-08-31,20.0855
2022-09-01,20.0855
2022-09-02,20.0855
2022-09-03,20.0855
2022-09-04,20.0855
2022-09-05,20.0855
2022-09-06,20.0855
2022-09-07,20.0855
2022-09-08,20.0855
2022-09-09,20.0855
2022-09-10,20.0855
2022-09-11,20.0855
2022-09-12,20.0855
2022-09-13,20.0855
2022-09-14,20.0855
2022-09-15,20.0855
2022-09-16,20.0855
2022-09-17,20.0855
2022-09-18,20.0855
