,PFC LN Equity
2016-05-07,-22.5817
2016-05-08,-22.5817
2016-05-09,-22.5817
2016-05-10,-22.5817
2016-05-11,-22.5817
2016-05-12,-22.5817
2016-05-13,-22.5817
2016-05-14,-22.5817
2016-05-15,-22.5817
2016-05-16,-22.5817
2016-05-17,-22.5817
2016-05-18,-22.5817
2016-05-19,-22.5817
2016-05-20,-22.5817
2016-05-21,-22.5817
2016-05-22,-22.5817
2016-05-23,-22.5817
2016-05-24,-22.5817
2016-05-25,-22.5817
2016-05-26,-22.5817
2016-05-27,-22.5817
2016-05-28,-22.5817
2016-05-29,-22.5817
2016-05-30,-22.5817
2016-05-31,-22.5817
2016-06-01,-22.5817
2016-06-02,-22.5817
2016-06-03,-22.5817
2016-06-04,-22.5817
2016-06-05,-22.5817
2016-06-06,-22.5817
2016-06-07,-22.5817
2016-06-08,-22.5817
2016-06-09,-22.5817
2016-06-10,-22.5817
2016-06-11,-22.5817
2016-06-12,-22.5817
2016-06-13,-22.5817
2016-06-14,-22.5817
2016-06-15,-22.5817
2016-06-16,-22.5817
2016-06-17,-22.5817
2016-06-18,-22.5817
2016-06-19,-22.5817
2016-06-20,-22.5817
2016-06-21,-22.5817
2016-06-22,-22.5817
2016-06-23,-22.5817
2016-06-24,-22.5817
2016-06-25,-22.5817
2016-06-26,-22.5817
2016-06-27,-22.5817
2016-06-28,-22.5817
2016-06-29,-22.5817
2016-06-30,-11.8275
2016-07-01,-11.8275
2016-07-02,-11.8275
2016-07-03,-11.8275
2016-07-04,-11.8275
2016-07-05,-11.8275
2016-07-06,-11.8275
2016-07-07,-11.8275
2016-07-08,-11.8275
2016-07-09,-11.8275
2016-07-10,-11.8275
2016-07-11,-11.8275
2016-07-12,-11.8275
2016-07-13,-11.8275
2016-07-14,-11.8275
2016-07-15,-11.8275
2016-07-16,-11.8275
2016-07-17,-11.8275
2016-07-18,-11.8275
2016-07-19,-11.8275
2016-07-20,-11.8275
2016-07-21,-11.8275
2016-07-22,-11.8275
2016-07-23,-11.8275
2016-07-24,-11.8275
2016-07-25,-11.8275
2016-07-26,-11.8275
2016-07-27,-11.8275
2016-07-28,-11.8275
2016-07-29,-11.8275
2016-07-30,-11.8275
2016-07-31,-11.8275
2016-08-01,-11.8275
2016-08-02,-11.8275
2016-08-03,-11.8275
2016-08-04,-11.8275
2016-08-05,-11.8275
2016-08-06,-11.8275
2016-08-07,-11.8275
2016-08-08,-11.8275
2016-08-09,-11.8275
2016-08-10,-11.8275
2016-08-11,-11.8275
2016-08-12,-11.8275
2016-08-13,-11.8275
2016-08-14,-11.8275
2016-08-15,-11.8275
2016-08-16,-11.8275
2016-08-17,-11.8275
2016-08-18,-11.8275
2016-08-19,-11.8275
2016-08-20,-11.8275
2016-08-21,-11.8275
2016-08-22,-11.8275
2016-08-23,-11.8275
2016-08-24,-11.8275
2016-08-25,-11.8275
2016-08-26,-11.8275
2016-08-27,-11.8275
2016-08-28,-11.8275
2016-08-29,-11.8275
2016-08-30,-11.8275
2016-08-31,-11.8275
2016-09-01,-11.8275
2016-09-02,-11.8275
2016-09-03,-11.8275
2016-09-04,-11.8275
2016-09-05,-11.8275
2016-09-06,-11.8275
2016-09-07,-11.8275
2016-09-08,-11.8275
2016-09-09,-11.8275
2016-09-10,-11.8275
2016-09-11,-11.8275
2016-09-12,-11.8275
2016-09-13,-11.8275
2016-09-14,-11.8275
2016-09-15,-11.8275
2016-09-16,-11.8275
2016-09-17,-11.8275
2016-09-18,-11.8275
2016-09-19,-11.8275
2016-09-20,-11.8275
2016-09-21,-11.8275
2016-09-22,-11.8275
2016-09-23,-11.8275
2016-09-24,-11.8275
2016-09-25,-11.8275
2016-09-26,-11.8275
2016-09-27,-11.8275
2016-09-28,-11.8275
2016-09-29,-11.8275
2016-09-30,-11.8275
2016-10-01,-11.8275
2016-10-02,-11.8275
2016-10-03,-11.8275
2016-10-04,-11.8275
2016-10-05,-11.8275
2016-10-06,-11.8275
2016-10-07,-11.8275
2016-10-08,-11.8275
2016-10-09,-11.8275
2016-10-10,-11.8275
2016-10-11,-11.8275
2016-10-12,-11.8275
2016-10-13,-11.8275
2016-10-14,-11.8275
2016-10-15,-11.8275
2016-10-16,-11.8275
2016-10-17,-11.8275
2016-10-18,-11.8275
2016-10-19,-11.8275
2016-10-20,-11.8275
2016-10-21,-11.8275
2016-10-22,-11.8275
2016-10-23,-11.8275
2016-10-24,-11.8275
2016-10-25,-11.8275
2016-10-26,-11.8275
2016-10-27,-11.8275
2016-10-28,-11.8275
2016-10-29,-11.8275
2016-10-30,-11.8275
2016-10-31,-11.8275
2016-11-01,-11.8275
2016-11-02,-11.8275
2016-11-03,-11.8275
2016-11-04,-11.8275
2016-11-05,-11.8275
2016-11-06,-11.8275
2016-11-07,-11.8275
2016-11-08,-11.8275
2016-11-09,-11.8275
2016-11-10,-11.8275
2016-11-11,-11.8275
2016-11-12,-11.8275
2016-11-13,-11.8275
2016-11-14,-11.8275
2016-11-15,-11.8275
2016-11-16,-11.8275
2016-11-17,-11.8275
2016-11-18,-11.8275
2016-11-19,-11.8275
2016-11-20,-11.8275
2016-11-21,-11.8275
2016-11-22,-11.8275
2016-11-23,-11.8275
2016-11-24,-11.8275
2016-11-25,-11.8275
2016-11-26,-11.8275
2016-11-27,-11.8275
2016-11-28,-11.8275
2016-11-29,-11.8275
2016-11-30,-11.8275
2016-12-01,-11.8275
2016-12-02,-11.8275
2016-12-03,-11.8275
2016-12-04,-11.8275
2016-12-05,-11.8275
2016-12-06,-11.8275
2016-12-07,-11.8275
2016-12-08,-11.8275
2016-12-09,-11.8275
2016-12-10,-11.8275
2016-12-11,-11.8275
2016-12-12,-11.8275
2016-12-13,-11.8275
2016-12-14,-11.8275
2016-12-15,-11.8275
2016-12-16,-11.8275
2016-12-17,-11.8275
2016-12-18,-11.8275
2016-12-19,-11.8275
2016-12-20,-11.8275
2016-12-21,-11.8275
2016-12-22,-11.8275
2016-12-23,-11.8275
2016-12-24,-11.8275
2016-12-25,-11.8275
2016-12-26,-11.8275
2016-12-27,-11.8275
2016-12-28,-11.8275
2016-12-29,-11.8275
2016-12-30,-11.8275
2016-12-31,0.0859
2017-01-01,0.0859
2017-01-02,0.0859
2017-01-03,0.0859
2017-01-04,0.0859
2017-01-05,0.0859
2017-01-06,0.0859
2017-01-07,0.0859
2017-01-08,0.0859
2017-01-09,0.0859
2017-01-10,0.0859
2017-01-11,0.0859
2017-01-12,0.0859
2017-01-13,0.0859
2017-01-14,0.0859
2017-01-15,0.0859
2017-01-16,0.0859
2017-01-17,0.0859
2017-01-18,0.0859
2017-01-19,0.0859
2017-01-20,0.0859
2017-01-21,0.0859
2017-01-22,0.0859
2017-01-23,0.0859
2017-01-24,0.0859
2017-01-25,0.0859
2017-01-26,0.0859
2017-01-27,0.0859
2017-01-28,0.0859
2017-01-29,0.0859
2017-01-30,0.0859
2017-01-31,0.0859
2017-02-01,0.0859
2017-02-02,0.0859
2017-02-03,0.0859
2017-02-04,0.0859
2017-02-05,0.0859
2017-02-06,0.0859
2017-02-07,0.0859
2017-02-08,0.0859
2017-02-09,0.0859
2017-02-10,0.0859
2017-02-11,0.0859
2017-02-12,0.0859
2017-02-13,0.0859
2017-02-14,0.0859
2017-02-15,0.0859
2017-02-16,0.0859
2017-02-17,0.0859
2017-02-18,0.0859
2017-02-19,0.0859
2017-02-20,0.0859
2017-02-21,0.0859
2017-02-22,0.0859
2017-02-23,0.0859
2017-02-24,0.0859
2017-02-25,0.0859
2017-02-26,0.0859
2017-02-27,0.0859
2017-02-28,0.0859
2017-03-01,0.0859
2017-03-02,0.0859
2017-03-03,0.0859
2017-03-04,0.0859
2017-03-05,0.0859
2017-03-06,0.0859
2017-03-07,0.0859
2017-03-08,0.0859
2017-03-09,0.0859
2017-03-10,0.0859
2017-03-11,0.0859
2017-03-12,0.0859
2017-03-13,0.0859
2017-03-14,0.0859
2017-03-15,0.0859
2017-03-16,0.0859
2017-03-17,0.0859
2017-03-18,0.0859
2017-03-19,0.0859
2017-03-20,0.0859
2017-03-21,0.0859
2017-03-22,0.0859
2017-03-23,0.0859
2017-03-24,0.0859
2017-03-25,0.0859
2017-03-26,0.0859
2017-03-27,0.0859
2017-03-28,0.0859
2017-03-29,0.0859
2017-03-30,0.0859
2017-03-31,0.0859
2017-04-01,0.0859
2017-04-02,0.0859
2017-04-03,0.0859
2017-04-04,0.0859
2017-04-05,0.0859
2017-04-06,0.0859
2017-04-07,0.0859
2017-04-08,0.0859
2017-04-09,0.0859
2017-04-10,0.0859
2017-04-11,0.0859
2017-04-12,0.0859
2017-04-13,0.0859
2017-04-14,0.0859
2017-04-15,0.0859
2017-04-16,0.0859
2017-04-17,0.0859
2017-04-18,0.0859
2017-04-19,0.0859
2017-04-20,0.0859
2017-04-21,0.0859
2017-04-22,0.0859
2017-04-23,0.0859
2017-04-24,0.0859
2017-04-25,0.0859
2017-04-26,0.0859
2017-04-27,0.0859
2017-04-28,0.0859
2017-04-29,0.0859
2017-04-30,0.0859
2017-05-01,0.0859
2017-05-02,0.0859
2017-05-03,0.0859
2017-05-04,0.0859
2017-05-05,0.0859
2017-05-06,0.0859
2017-05-07,0.0859
2017-05-08,0.0859
2017-05-09,0.0859
2017-05-10,0.0859
2017-05-11,0.0859
2017-05-12,0.0859
2017-05-13,0.0859
2017-05-14,0.0859
2017-05-15,0.0859
2017-05-16,0.0859
2017-05-17,0.0859
2017-05-18,0.0859
2017-05-19,0.0859
2017-05-20,0.0859
2017-05-21,0.0859
2017-05-22,0.0859
2017-05-23,0.0859
2017-05-24,0.0859
2017-05-25,0.0859
2017-05-26,0.0859
2017-05-27,0.0859
2017-05-28,0.0859
2017-05-29,0.0859
2017-05-30,0.0859
2017-05-31,0.0859
2017-06-01,0.0859
2017-06-02,0.0859
2017-06-03,0.0859
2017-06-04,0.0859
2017-06-05,0.0859
2017-06-06,0.0859
2017-06-07,0.0859
2017-06-08,0.0859
2017-06-09,0.0859
2017-06-10,0.0859
2017-06-11,0.0859
2017-06-12,0.0859
2017-06-13,0.0859
2017-06-14,0.0859
2017-06-15,0.0859
2017-06-16,0.0859
2017-06-17,0.0859
2017-06-18,0.0859
2017-06-19,0.0859
2017-06-20,0.0859
2017-06-21,0.0859
2017-06-22,0.0859
2017-06-23,0.0859
2017-06-24,0.0859
2017-06-25,0.0859
2017-06-26,0.0859
2017-06-27,0.0859
2017-06-28,0.0859
2017-06-29,0.0859
2017-06-30,5.4428
2017-07-01,5.4428
2017-07-02,5.4428
2017-07-03,5.4428
2017-07-04,5.4428
2017-07-05,5.4428
2017-07-06,5.4428
2017-07-07,5.4428
2017-07-08,5.4428
2017-07-09,5.4428
2017-07-10,5.4428
2017-07-11,5.4428
2017-07-12,5.4428
2017-07-13,5.4428
2017-07-14,5.4428
2017-07-15,5.4428
2017-07-16,5.4428
2017-07-17,5.4428
2017-07-18,5.4428
2017-07-19,5.4428
2017-07-20,5.4428
2017-07-21,5.4428
2017-07-22,5.4428
2017-07-23,5.4428
2017-07-24,5.4428
2017-07-25,5.4428
2017-07-26,5.4428
2017-07-27,5.4428
2017-07-28,5.4428
2017-07-29,5.4428
2017-07-30,5.4428
2017-07-31,5.4428
2017-08-01,5.4428
2017-08-02,5.4428
2017-08-03,5.4428
2017-08-04,5.4428
2017-08-05,5.4428
2017-08-06,5.4428
2017-08-07,5.4428
2017-08-08,5.4428
2017-08-09,5.4428
2017-08-10,5.4428
2017-08-11,5.4428
2017-08-12,5.4428
2017-08-13,5.4428
2017-08-14,5.4428
2017-08-15,5.4428
2017-08-16,5.4428
2017-08-17,5.4428
2017-08-18,5.4428
2017-08-19,5.4428
2017-08-20,5.4428
2017-08-21,5.4428
2017-08-22,5.4428
2017-08-23,5.4428
2017-08-24,5.4428
2017-08-25,5.4428
2017-08-26,5.4428
2017-08-27,5.4428
2017-08-28,5.4428
2017-08-29,5.4428
2017-08-30,5.4428
2017-08-31,5.4428
2017-09-01,5.4428
2017-09-02,5.4428
2017-09-03,5.4428
2017-09-04,5.4428
2017-09-05,5.4428
2017-09-06,5.4428
2017-09-07,5.4428
2017-09-08,5.4428
2017-09-09,5.4428
2017-09-10,5.4428
2017-09-11,5.4428
2017-09-12,5.4428
2017-09-13,5.4428
2017-09-14,5.4428
2017-09-15,5.4428
2017-09-16,5.4428
2017-09-17,5.4428
2017-09-18,5.4428
2017-09-19,5.4428
2017-09-20,5.4428
2017-09-21,5.4428
2017-09-22,5.4428
2017-09-23,5.4428
2017-09-24,5.4428
2017-09-25,5.4428
2017-09-26,5.4428
2017-09-27,5.4428
2017-09-28,5.4428
2017-09-29,5.4428
2017-09-30,5.4428
2017-10-01,5.4428
2017-10-02,5.4428
2017-10-03,5.4428
2017-10-04,5.4428
2017-10-05,5.4428
2017-10-06,5.4428
2017-10-07,5.4428
2017-10-08,5.4428
2017-10-09,5.4428
2017-10-10,5.4428
2017-10-11,5.4428
2017-10-12,5.4428
2017-10-13,5.4428
2017-10-14,5.4428
2017-10-15,5.4428
2017-10-16,5.4428
2017-10-17,5.4428
2017-10-18,5.4428
2017-10-19,5.4428
2017-10-20,5.4428
2017-10-21,5.4428
2017-10-22,5.4428
2017-10-23,5.4428
2017-10-24,5.4428
2017-10-25,5.4428
2017-10-26,5.4428
2017-10-27,5.4428
2017-10-28,5.4428
2017-10-29,5.4428
2017-10-30,5.4428
2017-10-31,5.4428
2017-11-01,5.4428
2017-11-02,5.4428
2017-11-03,5.4428
2017-11-04,5.4428
2017-11-05,5.4428
2017-11-06,5.4428
2017-11-07,5.4428
2017-11-08,5.4428
2017-11-09,5.4428
2017-11-10,5.4428
2017-11-11,5.4428
2017-11-12,5.4428
2017-11-13,5.4428
2017-11-14,5.4428
2017-11-15,5.4428
2017-11-16,5.4428
2017-11-17,5.4428
2017-11-18,5.4428
2017-11-19,5.4428
2017-11-20,5.4428
2017-11-21,5.4428
2017-11-22,5.4428
2017-11-23,5.4428
2017-11-24,5.4428
2017-11-25,5.4428
2017-11-26,5.4428
2017-11-27,5.4428
2017-11-28,5.4428
2017-11-29,5.4428
2017-11-30,5.4428
2017-12-01,5.4428
2017-12-02,5.4428
2017-12-03,5.4428
2017-12-04,5.4428
2017-12-05,5.4428
2017-12-06,5.4428
2017-12-07,5.4428
2017-12-08,5.4428
2017-12-09,5.4428
2017-12-10,5.4428
2017-12-11,5.4428
2017-12-12,5.4428
2017-12-13,5.4428
2017-12-14,5.4428
2017-12-15,5.4428
2017-12-16,5.4428
2017-12-17,5.4428
2017-12-18,5.4428
2017-12-19,5.4428
2017-12-20,5.4428
2017-12-21,5.4428
2017-12-22,5.4428
2017-12-23,5.4428
2017-12-24,5.4428
2017-12-25,5.4428
2017-12-26,5.4428
2017-12-27,5.4428
2017-12-28,5.4428
2017-12-29,5.4428
2017-12-30,5.4428
2017-12-31,-2.887
2018-01-01,-2.887
2018-01-02,-2.887
2018-01-03,-2.887
2018-01-04,-2.887
2018-01-05,-2.887
2018-01-06,-2.887
2018-01-07,-2.887
2018-01-08,-2.887
2018-01-09,-2.887
2018-01-10,-2.887
2018-01-11,-2.887
2018-01-12,-2.887
2018-01-13,-2.887
2018-01-14,-2.887
2018-01-15,-2.887
2018-01-16,-2.887
2018-01-17,-2.887
2018-01-18,-2.887
2018-01-19,-2.887
2018-01-20,-2.887
2018-01-21,-2.887
2018-01-22,-2.887
2018-01-23,-2.887
2018-01-24,-2.887
2018-01-25,-2.887
2018-01-26,-2.887
2018-01-27,-2.887
2018-01-28,-2.887
2018-01-29,-2.887
2018-01-30,-2.887
2018-01-31,-2.887
2018-02-01,-2.887
2018-02-02,-2.887
2018-02-03,-2.887
2018-02-04,-2.887
2018-02-05,-2.887
2018-02-06,-2.887
2018-02-07,-2.887
2018-02-08,-2.887
2018-02-09,-2.887
2018-02-10,-2.887
2018-02-11,-2.887
2018-02-12,-2.887
2018-02-13,-2.887
2018-02-14,-2.887
2018-02-15,-2.887
2018-02-16,-2.887
2018-02-17,-2.887
2018-02-18,-2.887
2018-02-19,-2.887
2018-02-20,-2.887
2018-02-21,-2.887
2018-02-22,-2.887
2018-02-23,-2.887
2018-02-24,-2.887
2018-02-25,-2.887
2018-02-26,-2.887
2018-02-27,-2.887
2018-02-28,-2.887
2018-03-01,-2.887
2018-03-02,-2.887
2018-03-03,-2.887
2018-03-04,-2.887
2018-03-05,-2.887
2018-03-06,-2.887
2018-03-07,-2.887
2018-03-08,-2.887
2018-03-09,-2.887
2018-03-10,-2.887
2018-03-11,-2.887
2018-03-12,-2.887
2018-03-13,-2.887
2018-03-14,-2.887
2018-03-15,-2.887
2018-03-16,-2.887
2018-03-17,-2.887
2018-03-18,-2.887
2018-03-19,-2.887
2018-03-20,-2.887
2018-03-21,-2.887
2018-03-22,-2.887
2018-03-23,-2.887
2018-03-24,-2.887
2018-03-25,-2.887
2018-03-26,-2.887
2018-03-27,-2.887
2018-03-28,-2.887
2018-03-29,-2.887
2018-03-30,-2.887
2018-03-31,-2.887
2018-04-01,-2.887
2018-04-02,-2.887
2018-04-03,-2.887
2018-04-04,-2.887
2018-04-05,-2.887
2018-04-06,-2.887
2018-04-07,-2.887
2018-04-08,-2.887
2018-04-09,-2.887
2018-04-10,-2.887
2018-04-11,-2.887
2018-04-12,-2.887
2018-04-13,-2.887
2018-04-14,-2.887
2018-04-15,-2.887
2018-04-16,-2.887
2018-04-17,-2.887
2018-04-18,-2.887
2018-04-19,-2.887
2018-04-20,-2.887
2018-04-21,-2.887
2018-04-22,-2.887
2018-04-23,-2.887
2018-04-24,-2.887
2018-04-25,-2.887
2018-04-26,-2.887
2018-04-27,-2.887
2018-04-28,-2.887
2018-04-29,-2.887
2018-04-30,-2.887
2018-05-01,-2.887
2018-05-02,-2.887
2018-05-03,-2.887
2018-05-04,-2.887
2018-05-05,-2.887
2018-05-06,-2.887
2018-05-07,-2.887
2018-05-08,-2.887
2018-05-09,-2.887
2018-05-10,-2.887
2018-05-11,-2.887
2018-05-12,-2.887
2018-05-13,-2.887
2018-05-14,-2.887
2018-05-15,-2.887
2018-05-16,-2.887
2018-05-17,-2.887
2018-05-18,-2.887
2018-05-19,-2.887
2018-05-20,-2.887
2018-05-21,-2.887
2018-05-22,-2.887
2018-05-23,-2.887
2018-05-24,-2.887
2018-05-25,-2.887
2018-05-26,-2.887
2018-05-27,-2.887
2018-05-28,-2.887
2018-05-29,-2.887
2018-05-30,-2.887
2018-05-31,-2.887
2018-06-01,-2.887
2018-06-02,-2.887
2018-06-03,-2.887
2018-06-04,-2.887
2018-06-05,-2.887
2018-06-06,-2.887
2018-06-07,-2.887
2018-06-08,-2.887
2018-06-09,-2.887
2018-06-10,-2.887
2018-06-11,-2.887
2018-06-12,-2.887
2018-06-13,-2.887
2018-06-14,-2.887
2018-06-15,-2.887
2018-06-16,-2.887
2018-06-17,-2.887
2018-06-18,-2.887
2018-06-19,-2.887
2018-06-20,-2.887
2018-06-21,-2.887
2018-06-22,-2.887
2018-06-23,-2.887
2018-06-24,-2.887
2018-06-25,-2.887
2018-06-26,-2.887
2018-06-27,-2.887
2018-06-28,-2.887
2018-06-29,-2.887
2018-06-30,-13.4805
2018-07-01,-13.4805
2018-07-02,-13.4805
2018-07-03,-13.4805
2018-07-04,-13.4805
2018-07-05,-13.4805
2018-07-06,-13.4805
2018-07-07,-13.4805
2018-07-08,-13.4805
2018-07-09,-13.4805
2018-07-10,-13.4805
2018-07-11,-13.4805
2018-07-12,-13.4805
2018-07-13,-13.4805
2018-07-14,-13.4805
2018-07-15,-13.4805
2018-07-16,-13.4805
2018-07-17,-13.4805
2018-07-18,-13.4805
2018-07-19,-13.4805
2018-07-20,-13.4805
2018-07-21,-13.4805
2018-07-22,-13.4805
2018-07-23,-13.4805
2018-07-24,-13.4805
2018-07-25,-13.4805
2018-07-26,-13.4805
2018-07-27,-13.4805
2018-07-28,-13.4805
2018-07-29,-13.4805
2018-07-30,-13.4805
2018-07-31,-13.4805
2018-08-01,-13.4805
2018-08-02,-13.4805
2018-08-03,-13.4805
2018-08-04,-13.4805
2018-08-05,-13.4805
2018-08-06,-13.4805
2018-08-07,-13.4805
2018-08-08,-13.4805
2018-08-09,-13.4805
2018-08-10,-13.4805
2018-08-11,-13.4805
2018-08-12,-13.4805
2018-08-13,-13.4805
2018-08-14,-13.4805
2018-08-15,-13.4805
2018-08-16,-13.4805
2018-08-17,-13.4805
2018-08-18,-13.4805
2018-08-19,-13.4805
2018-08-20,-13.4805
2018-08-21,-13.4805
2018-08-22,-13.4805
2018-08-23,-13.4805
2018-08-24,-13.4805
2018-08-25,-13.4805
2018-08-26,-13.4805
2018-08-27,-13.4805
2018-08-28,-13.4805
2018-08-29,-13.4805
2018-08-30,-13.4805
2018-08-31,-13.4805
2018-09-01,-13.4805
2018-09-02,-13.4805
2018-09-03,-13.4805
2018-09-04,-13.4805
2018-09-05,-13.4805
2018-09-06,-13.4805
2018-09-07,-13.4805
2018-09-08,-13.4805
2018-09-09,-13.4805
2018-09-10,-13.4805
2018-09-11,-13.4805
2018-09-12,-13.4805
2018-09-13,-13.4805
2018-09-14,-13.4805
2018-09-15,-13.4805
2018-09-16,-13.4805
2018-09-17,-13.4805
2018-09-18,-13.4805
2018-09-19,-13.4805
2018-09-20,-13.4805
2018-09-21,-13.4805
2018-09-22,-13.4805
2018-09-23,-13.4805
2018-09-24,-13.4805
2018-09-25,-13.4805
2018-09-26,-13.4805
2018-09-27,-13.4805
2018-09-28,-13.4805
2018-09-29,-13.4805
2018-09-30,-13.4805
2018-10-01,-13.4805
2018-10-02,-13.4805
2018-10-03,-13.4805
2018-10-04,-13.4805
2018-10-05,-13.4805
2018-10-06,-13.4805
2018-10-07,-13.4805
2018-10-08,-13.4805
2018-10-09,-13.4805
2018-10-10,-13.4805
2018-10-11,-13.4805
2018-10-12,-13.4805
2018-10-13,-13.4805
2018-10-14,-13.4805
2018-10-15,-13.4805
2018-10-16,-13.4805
2018-10-17,-13.4805
2018-10-18,-13.4805
2018-10-19,-13.4805
2018-10-20,-13.4805
2018-10-21,-13.4805
2018-10-22,-13.4805
2018-10-23,-13.4805
2018-10-24,-13.4805
2018-10-25,-13.4805
2018-10-26,-13.4805
2018-10-27,-13.4805
2018-10-28,-13.4805
2018-10-29,-13.4805
2018-10-30,-13.4805
2018-10-31,-13.4805
2018-11-01,-13.4805
2018-11-02,-13.4805
2018-11-03,-13.4805
2018-11-04,-13.4805
2018-11-05,-13.4805
2018-11-06,-13.4805
2018-11-07,-13.4805
2018-11-08,-13.4805
2018-11-09,-13.4805
2018-11-10,-13.4805
2018-11-11,-13.4805
2018-11-12,-13.4805
2018-11-13,-13.4805
2018-11-14,-13.4805
2018-11-15,-13.4805
2018-11-16,-13.4805
2018-11-17,-13.4805
2018-11-18,-13.4805
2018-11-19,-13.4805
2018-11-20,-13.4805
2018-11-21,-13.4805
2018-11-22,-13.4805
2018-11-23,-13.4805
2018-11-24,-13.4805
2018-11-25,-13.4805
2018-11-26,-13.4805
2018-11-27,-13.4805
2018-11-28,-13.4805
2018-11-29,-13.4805
2018-11-30,-13.4805
2018-12-01,-13.4805
2018-12-02,-13.4805
2018-12-03,-13.4805
2018-12-04,-13.4805
2018-12-05,-13.4805
2018-12-06,-13.4805
2018-12-07,-13.4805
2018-12-08,-13.4805
2018-12-09,-13.4805
2018-12-10,-13.4805
2018-12-11,-13.4805
2018-12-12,-13.4805
2018-12-13,-13.4805
2018-12-14,-13.4805
2018-12-15,-13.4805
2018-12-16,-13.4805
2018-12-17,-13.4805
2018-12-18,-13.4805
2018-12-19,-13.4805
2018-12-20,-13.4805
2018-12-21,-13.4805
2018-12-22,-13.4805
2018-12-23,-13.4805
2018-12-24,-13.4805
2018-12-25,-13.4805
2018-12-26,-13.4805
2018-12-27,-13.4805
2018-12-28,-13.4805
2018-12-29,-13.4805
2018-12-30,-13.4805
2018-12-31,7.9061
2019-01-01,7.9061
2019-01-02,7.9061
2019-01-03,7.9061
2019-01-04,7.9061
2019-01-05,7.9061
2019-01-06,7.9061
2019-01-07,7.9061
2019-01-08,7.9061
2019-01-09,7.9061
2019-01-10,7.9061
2019-01-11,7.9061
2019-01-12,7.9061
2019-01-13,7.9061
2019-01-14,7.9061
2019-01-15,7.9061
2019-01-16,7.9061
2019-01-17,7.9061
2019-01-18,7.9061
2019-01-19,7.9061
2019-01-20,7.9061
2019-01-21,7.9061
2019-01-22,7.9061
2019-01-23,7.9061
2019-01-24,7.9061
2019-01-25,7.9061
2019-01-26,7.9061
2019-01-27,7.9061
2019-01-28,7.9061
2019-01-29,7.9061
2019-01-30,7.9061
2019-01-31,7.9061
2019-02-01,7.9061
2019-02-02,7.9061
2019-02-03,7.9061
2019-02-04,7.9061
2019-02-05,7.9061
2019-02-06,7.9061
2019-02-07,7.9061
2019-02-08,7.9061
2019-02-09,7.9061
2019-02-10,7.9061
2019-02-11,7.9061
2019-02-12,7.9061
2019-02-13,7.9061
2019-02-14,7.9061
2019-02-15,7.9061
2019-02-16,7.9061
2019-02-17,7.9061
2019-02-18,7.9061
2019-02-19,7.9061
2019-02-20,7.9061
2019-02-21,7.9061
2019-02-22,7.9061
2019-02-23,7.9061
2019-02-24,7.9061
2019-02-25,7.9061
2019-02-26,7.9061
2019-02-27,7.9061
2019-02-28,7.9061
2019-03-01,7.9061
2019-03-02,7.9061
2019-03-03,7.9061
2019-03-04,7.9061
2019-03-05,7.9061
2019-03-06,7.9061
2019-03-07,7.9061
2019-03-08,7.9061
2019-03-09,7.9061
2019-03-10,7.9061
2019-03-11,7.9061
2019-03-12,7.9061
2019-03-13,7.9061
2019-03-14,7.9061
2019-03-15,7.9061
2019-03-16,7.9061
2019-03-17,7.9061
2019-03-18,7.9061
2019-03-19,7.9061
2019-03-20,7.9061
2019-03-21,7.9061
2019-03-22,7.9061
2019-03-23,7.9061
2019-03-24,7.9061
2019-03-25,7.9061
2019-03-26,7.9061
2019-03-27,7.9061
2019-03-28,7.9061
2019-03-29,7.9061
2019-03-30,7.9061
2019-03-31,7.9061
2019-04-01,7.9061
2019-04-02,7.9061
2019-04-03,7.9061
2019-04-04,7.9061
2019-04-05,7.9061
2019-04-06,7.9061
2019-04-07,7.9061
2019-04-08,7.9061
2019-04-09,7.9061
2019-04-10,7.9061
2019-04-11,7.9061
2019-04-12,7.9061
2019-04-13,7.9061
2019-04-14,7.9061
2019-04-15,7.9061
2019-04-16,7.9061
2019-04-17,7.9061
2019-04-18,7.9061
2019-04-19,7.9061
2019-04-20,7.9061
2019-04-21,7.9061
2019-04-22,7.9061
2019-04-23,7.9061
2019-04-24,7.9061
2019-04-25,7.9061
2019-04-26,7.9061
2019-04-27,7.9061
2019-04-28,7.9061
2019-04-29,7.9061
2019-04-30,7.9061
2019-05-01,7.9061
2019-05-02,7.9061
2019-05-03,7.9061
2019-05-04,7.9061
2019-05-05,7.9061
2019-05-06,7.9061
2019-05-07,7.9061
2019-05-08,7.9061
2019-05-09,7.9061
2019-05-10,7.9061
2019-05-11,7.9061
2019-05-12,7.9061
2019-05-13,7.9061
2019-05-14,7.9061
2019-05-15,7.9061
2019-05-16,7.9061
2019-05-17,7.9061
2019-05-18,7.9061
2019-05-19,7.9061
2019-05-20,7.9061
2019-05-21,7.9061
2019-05-22,7.9061
2019-05-23,7.9061
2019-05-24,7.9061
2019-05-25,7.9061
2019-05-26,7.9061
2019-05-27,7.9061
2019-05-28,7.9061
2019-05-29,7.9061
2019-05-30,7.9061
2019-05-31,7.9061
2019-06-01,7.9061
2019-06-02,7.9061
2019-06-03,7.9061
2019-06-04,7.9061
2019-06-05,7.9061
2019-06-06,7.9061
2019-06-07,7.9061
2019-06-08,7.9061
2019-06-09,7.9061
2019-06-10,7.9061
