,CCOLA TI Equity,CCOLA TI Equity,CCOLA TI Equity,CCOLA TI Equity,CCOLA TI Equity
2021-05-13,79.51,79.51,78.138,79.179,125731.0
2021-05-14,79.51,79.51,78.138,79.179,125731.0
2021-05-15,79.51,79.51,78.138,79.179,125731.0
2021-05-16,79.51,79.51,78.138,79.179,125731.0
2021-05-17,80.408,80.408,77.476,77.901,255694.0
2021-05-18,77.996,78.989,77.381,77.901,307709.0
2021-05-19,77.996,78.989,77.381,77.901,307709.0
2021-05-20,77.854,80.266,77.57,79.415,399829.0
2021-05-21,79.652,80.125,78.091,78.185,230900.0
2021-05-22,79.652,80.125,78.091,78.185,230900.0
2021-05-23,79.652,80.125,78.091,78.185,230900.0
2021-05-24,78.185,79.557,77.901,77.996,220040.0
2021-05-25,78.043,78.374,74.732,75.82,723579.0
2021-05-26,75.82,76.435,72.036,75.537,428593.0
2021-05-27,75.798,76.962,75.071,76.623,465373.0
2021-05-28,75.992,76.332,74.537,75.41,481669.0
2021-05-29,75.992,76.332,74.537,75.41,481669.0
2021-05-30,75.992,76.332,74.537,75.41,481669.0
2021-05-31,75.895,77.108,75.41,77.011,360794.0
2021-06-01,77.447,77.593,75.216,76.041,377158.0
2021-06-02,75.459,77.108,75.265,77.108,322901.0
2021-06-03,77.108,77.108,75.507,76.623,277250.0
2021-06-04,76.671,76.671,75.071,76.623,322626.0
2021-06-05,76.671,76.671,75.071,76.623,322626.0
2021-06-06,76.671,76.671,75.071,76.623,322626.0
2021-06-07,76.574,80.211,75.992,80.211,609348.0
2021-06-08,80.211,80.599,78.708,79.969,322414.0
2021-06-09,79.581,79.969,78.563,79.193,157339.0
2021-06-10,79.193,79.872,78.514,78.951,139108.0
2021-06-11,79.678,80.211,79.193,79.872,200816.0
2021-06-12,79.678,80.211,79.193,79.872,200816.0
2021-06-13,79.678,80.211,79.193,79.872,200816.0
2021-06-14,79.92,80.502,78.514,78.514,175534.0
2021-06-15,78.466,79.048,76.526,77.447,258467.0
2021-06-16,76.671,77.399,75.992,76.429,153719.0
2021-06-17,75.653,77.69,75.168,77.205,244567.0
2021-06-18,76.914,77.593,75.265,77.35,182523.0
2021-06-19,76.914,77.593,75.265,77.35,182523.0
2021-06-20,76.914,77.593,75.265,77.35,182523.0
2021-06-21,76.477,76.477,74.683,76.332,245084.0
2021-06-22,76.429,78.708,75.216,78.126,399150.0
2021-06-23,77.787,78.078,77.011,77.205,391483.0
2021-06-24,76.623,78.126,76.623,77.835,153787.0
2021-06-25,77.496,77.884,76.429,77.593,305575.0
2021-06-26,77.496,77.884,76.429,77.593,305575.0
2021-06-27,77.496,77.884,76.429,77.593,305575.0
2021-06-28,77.593,78.223,76.186,76.526,288112.0
2021-06-29,76.138,76.429,73.665,75.168,521992.0
2021-06-30,75.459,76.671,74.634,75.41,434031.0
2021-07-01,75.022,75.798,74.44,74.586,507760.0
2021-07-02,74.489,76.089,73.859,75.75,330529.0
2021-07-03,74.489,76.089,73.859,75.75,330529.0
2021-07-04,74.489,76.089,73.859,75.75,330529.0
2021-07-05,75.313,76.72,75.313,76.041,133229.0
2021-07-06,76.041,77.738,75.992,76.623,327017.0
2021-07-07,76.623,77.593,76.235,77.205,223278.0
2021-07-08,76.574,77.738,76.574,77.205,294346.0
2021-07-09,76.623,77.544,76.574,77.544,269694.0
2021-07-10,76.623,77.544,76.574,77.544,269694.0
2021-07-11,76.623,77.544,76.574,77.544,269694.0
2021-07-12,77.156,78.757,76.477,76.623,449597.0
2021-07-13,76.623,76.817,74.828,76.186,269092.0
2021-07-14,75.653,77.399,75.604,77.35,220507.0
2021-07-15,75.653,77.399,75.604,77.35,220507.0
2021-07-16,77.205,78.369,77.205,78.175,186566.0
2021-07-17,77.205,78.369,77.205,78.175,186566.0
2021-07-18,77.205,78.369,77.205,78.175,186566.0
2021-07-19,78.175,78.708,77.593,78.708,61332.0
2021-07-20,78.175,78.708,77.593,78.708,61332.0
2021-07-21,78.175,78.708,77.593,78.708,61332.0
2021-07-22,78.175,78.708,77.593,78.708,61332.0
2021-07-23,78.175,78.708,77.593,78.708,61332.0
2021-07-24,78.175,78.708,77.593,78.708,61332.0
2021-07-25,78.175,78.708,77.593,78.708,61332.0
2021-07-26,79.048,80.939,78.902,80.454,439054.0
2021-07-27,80.502,81.472,79.387,80.793,525208.0
2021-07-28,80.793,80.793,78.902,80.793,284121.0
2021-07-29,80.793,82.2,80.551,82.103,439399.0
2021-07-30,81.375,82.442,81.23,82.297,347200.0
2021-07-31,81.375,82.442,81.23,82.297,347200.0
2021-08-01,81.375,82.442,81.23,82.297,347200.0
2021-08-02,82.297,84.479,82.297,83.655,1620594.0
2021-08-03,83.8,86.176,83.8,84.382,1078017.0
2021-08-04,84.431,85.934,84.043,85.352,599138.0
2021-08-05,85.643,85.74,84.043,84.867,236326.0
2021-08-06,84.916,85.255,83.703,83.703,218860.0
2021-08-07,84.916,85.255,83.703,83.703,218860.0
2021-08-08,84.916,85.255,83.703,83.703,218860.0
2021-08-09,83.849,85.449,83.703,84.043,411933.0
2021-08-10,84.043,84.091,82.927,83.655,194947.0
2021-08-11,83.752,84.576,83.024,83.946,252412.0
2021-08-12,84.237,84.334,82.539,83.412,337095.0
2021-08-13,83.218,83.364,82.151,83.073,224652.0
2021-08-14,83.218,83.364,82.151,83.073,224652.0
2021-08-15,83.218,83.364,82.151,83.073,224652.0
2021-08-16,83.218,84.188,83.024,83.364,307140.0
2021-08-17,83.315,83.849,82.151,83.558,328534.0
2021-08-18,83.946,85.061,83.461,84.673,291973.0
2021-08-19,84.382,84.625,83.267,83.994,161688.0
2021-08-20,83.994,85.061,83.509,84.625,136278.0
2021-08-21,83.994,85.061,83.509,84.625,136278.0
2021-08-22,83.994,85.061,83.509,84.625,136278.0
2021-08-23,84.819,85.303,83.412,83.412,258379.0
2021-08-24,83.752,85.4,83.073,84.285,306980.0
2021-08-25,84.334,84.77,82.83,83.17,207521.0
2021-08-26,83.17,83.897,82.927,83.509,131546.0
2021-08-27,83.509,83.946,82.685,83.364,178578.0
2021-08-28,83.509,83.946,82.685,83.364,178578.0
2021-08-29,83.509,83.946,82.685,83.364,178578.0
2021-08-30,83.509,83.946,82.685,83.364,178578.0
2021-08-31,83.849,85.013,83.752,84.916,354685.0
2021-09-01,85.255,86.031,84.819,85.303,270277.0
2021-09-02,85.303,86.273,84.14,84.625,607709.0
2021-09-03,84.867,85.352,84.043,84.285,255421.0
2021-09-04,84.867,85.352,84.043,84.285,255421.0
2021-09-05,84.867,85.352,84.043,84.285,255421.0
2021-09-06,84.625,86.079,84.625,85.013,405373.0
2021-09-07,85.109,88.262,85.109,86.904,600639.0
2021-09-08,86.952,87.486,85.352,85.449,505915.0
2021-09-09,85.449,88.747,84.625,88.747,376807.0
2021-09-10,88.698,89.135,86.613,86.613,449545.0
2021-09-11,88.698,89.135,86.613,86.613,449545.0
2021-09-12,88.698,89.135,86.613,86.613,449545.0
2021-09-13,86.322,87.389,84.819,85.013,352011.0
2021-09-14,85.497,86.613,84.334,84.722,345878.0
2021-09-15,84.819,86.758,83.897,84.673,261664.0
2021-09-16,85.158,85.837,84.237,85.158,257476.0
2021-09-17,85.4,86.322,83.509,83.509,312326.0
2021-09-18,85.4,86.322,83.509,83.509,312326.0
2021-09-19,85.4,86.322,83.509,83.509,312326.0
2021-09-20,83.412,83.509,80.211,81.23,520459.0
2021-09-21,81.763,82.588,80.599,80.89,274481.0
2021-09-22,80.939,81.569,79.92,80.551,465052.0
2021-09-23,80.648,81.472,79.775,80.357,222585.0
2021-09-24,80.357,80.599,77.059,78.272,608728.0
2021-09-25,80.357,80.599,77.059,78.272,608728.0
2021-09-26,80.357,80.599,77.059,78.272,608728.0
2021-09-27,78.272,79.92,78.272,79.92,314542.0
2021-09-28,79.969,79.969,78.563,79.096,385784.0
2021-09-29,79.436,80.745,79.048,79.533,341406.0
2021-09-30,80.017,82.345,79.872,82.345,283531.0
2021-10-01,82.345,82.345,80.987,82.151,235479.0
2021-10-02,82.345,82.345,80.987,82.151,235479.0
2021-10-03,82.345,82.345,80.987,82.151,235479.0
2021-10-04,82.442,82.782,81.133,81.521,199295.0
2021-10-05,81.569,82.733,81.133,81.763,276720.0
2021-10-06,81.812,82.394,80.551,80.939,219395.0
2021-10-07,81.957,81.957,81.084,81.618,171351.0
2021-10-08,81.618,82.636,80.308,81.424,305513.0
2021-10-09,81.618,82.636,80.308,81.424,305513.0
2021-10-10,81.618,82.636,80.308,81.424,305513.0
2021-10-11,81.424,81.812,79.92,80.454,365717.0
2021-10-12,79.872,80.939,79.29,79.339,569651.0
2021-10-13,79.436,80.26,77.108,77.399,952630.0
2021-10-14,77.593,78.708,75.071,75.847,576068.0
2021-10-15,76.235,77.059,75.071,75.895,316393.0
2021-10-16,76.235,77.059,75.071,75.895,316393.0
2021-10-17,76.235,77.059,75.071,75.895,316393.0
2021-10-18,76.089,76.671,75.362,75.604,267920.0
2021-10-19,75.895,78.126,75.895,76.283,391833.0
2021-10-20,76.768,77.447,75.653,75.798,503951.0
2021-10-21,75.653,77.593,75.168,77.593,908090.0
2021-10-22,77.302,78.272,76.623,78.029,407682.0
2021-10-23,77.302,78.272,76.623,78.029,407682.0
2021-10-24,77.302,78.272,76.623,78.029,407682.0
2021-10-25,77.641,78.66,77.35,78.272,488926.0
2021-10-26,78.563,79.678,78.514,79.29,492462.0
2021-10-27,79.436,81.327,79.193,81.133,750871.0
2021-10-28,81.472,82.539,81.181,82.539,273858.0
2021-10-29,81.472,82.539,81.181,82.539,273858.0
2021-10-30,81.472,82.539,81.181,82.539,273858.0
2021-10-31,81.472,82.539,81.181,82.539,273858.0
2021-11-01,82.539,83.703,81.86,82.733,553477.0
2021-11-02,82.733,85.352,82.491,85.206,596268.0
2021-11-03,85.594,89.232,81.472,87.777,1603622.0
2021-11-04,87.583,89.038,85.643,86.225,784799.0
2021-11-05,86.71,86.807,85.352,86.128,279995.0
2021-11-06,86.71,86.807,85.352,86.128,279995.0
2021-11-07,86.71,86.807,85.352,86.128,279995.0
2021-11-08,86.176,86.807,85.255,86.031,307588.0
2021-11-09,86.322,88.844,86.128,88.553,540042.0
2021-11-10,88.65,90.444,86.322,87.098,535895.0
2021-11-11,87.146,88.504,87.049,88.068,202038.0
2021-11-12,88.359,90.153,88.359,89.474,267062.0
2021-11-13,88.359,90.153,88.359,89.474,267062.0
2021-11-14,88.359,90.153,88.359,89.474,267062.0
2021-11-15,89.571,91.705,89.571,91.317,304398.0
2021-11-16,91.317,91.947,89.426,90.056,277805.0
2021-11-17,90.153,91.317,89.862,90.977,300145.0
2021-11-18,91.171,92.044,89.814,91.22,355600.0
2021-11-19,91.996,91.996,90.541,91.123,213286.0
2021-11-20,91.996,91.996,90.541,91.123,213286.0
2021-11-21,91.996,91.996,90.541,91.123,213286.0
2021-11-22,91.22,92.141,89.765,91.268,251271.0
2021-11-23,91.365,92.917,87.825,88.698,784116.0
2021-11-24,89.329,91.608,89.329,89.814,729147.0
2021-11-25,90.444,90.783,88.262,89.571,435579.0
2021-11-26,89.135,89.329,86.128,87.971,421560.0
2021-11-27,89.135,89.329,86.128,87.971,421560.0
2021-11-28,89.135,89.329,86.128,87.971,421560.0
2021-11-29,88.262,88.989,86.855,88.989,319834.0
2021-11-30,88.989,89.474,84.673,85.594,503981.0
2021-12-01,85.982,88.456,85.982,88.407,415865.0
2021-12-02,88.407,89.086,88.116,88.262,306152.0
2021-12-03,88.601,91.123,88.504,90.492,371341.0
2021-12-04,88.601,91.123,88.504,90.492,371341.0
2021-12-05,88.601,91.123,88.504,90.492,371341.0
2021-12-06,91.171,93.257,91.171,92.335,552757.0
2021-12-07,93.208,93.936,92.675,93.208,354153.0
2021-12-08,94.033,95.778,93.451,94.566,474314.0
2021-12-09,94.809,95.245,92.917,93.111,521771.0
2021-12-10,93.014,94.566,91.85,93.111,477603.0
2021-12-11,93.014,94.566,91.85,93.111,477603.0
2021-12-12,93.014,94.566,91.85,93.111,477603.0
2021-12-13,93.596,94.809,92.869,93.354,665459.0
2021-12-14,94.033,97.767,93.645,96.894,1164223.0
2021-12-15,98.931,99.804,94.712,96.021,890027.0
2021-12-16,96.409,105.623,96.069,104.944,1005107.0
2021-12-17,106.69,114.546,99.901,103.586,995086.0
2021-12-18,106.69,114.546,99.901,103.586,995086.0
2021-12-19,106.69,114.546,99.901,103.586,995086.0
2021-12-20,99.901,105.526,96.021,98.446,971093.0
2021-12-21,103.974,103.974,88.601,88.601,1117566.0
2021-12-22,88.553,88.747,83.897,84.14,725798.0
2021-12-23,86.128,87.001,81.86,85.594,450559.0
2021-12-24,87.001,87.486,85.061,86.904,346984.0
2021-12-25,87.001,87.486,85.061,86.904,346984.0
2021-12-26,87.001,87.486,85.061,86.904,346984.0
2021-12-27,87.292,89.038,86.564,87.146,610150.0
2021-12-28,87.874,89.086,86.225,87.34,507258.0
2021-12-29,88.262,88.456,85.74,86.904,399693.0
2021-12-30,88.068,88.31,86.225,86.37,852986.0
2021-12-31,86.613,86.807,85.885,85.885,296657.0
2022-01-01,86.613,86.807,85.885,85.885,296657.0
2022-01-02,86.613,86.807,85.885,85.885,296657.0
2022-01-03,86.564,88.213,86.467,87.292,387363.0
2022-01-04,87.583,89.232,86.516,87.437,1092834.0
2022-01-05,87.68,89.183,87.437,88.213,609294.0
2022-01-06,87.728,91.753,86.807,91.317,1518149.0
2022-01-07,91.317,93.936,90.686,93.354,530144.0
2022-01-08,91.317,93.936,90.686,93.354,530144.0
2022-01-09,91.317,93.936,90.686,93.354,530144.0
2022-01-10,94.76,101.84,94.615,99.61,903146.0
2022-01-11,102.325,106.302,101.064,101.84,1291187.0
2022-01-12,104.75,105.041,102.228,103.877,738960.0
2022-01-13,103.877,109.6,103.198,107.66,988777.0
2022-01-14,107.563,114.449,106.69,113.77,1302745.0
2022-01-15,107.563,114.449,106.69,113.77,1302745.0
2022-01-16,107.563,114.449,106.69,113.77,1302745.0
2022-01-17,113.673,118.814,110.958,112.994,848175.0
2022-01-18,112.994,116.195,108.048,108.824,644711.0
2022-01-19,108.145,114.158,107.369,113.285,1209146.0
2022-01-20,113.285,115.807,111.54,113.77,604014.0
2022-01-21,113.479,115.904,110.958,111.83,539375.0
2022-01-22,113.479,115.904,110.958,111.83,539375.0
2022-01-23,113.479,115.904,110.958,111.83,539375.0
2022-01-24,111.54,111.927,106.011,106.108,607588.0
2022-01-25,106.108,107.466,103.392,105.817,597463.0
2022-01-26,105.914,109.6,105.332,107.272,344547.0
2022-01-27,105.72,112.897,104.75,112.509,473563.0
2022-01-28,113.479,113.479,110.376,110.376,331245.0
2022-01-29,113.479,113.479,110.376,110.376,331245.0
2022-01-30,113.479,113.479,110.376,110.376,331245.0
2022-01-31,110.667,112.606,110.279,110.57,229463.0
2022-02-01,110.57,112.024,109.697,112.024,285848.0
2022-02-02,112.994,113.479,108.63,110.085,334473.0
2022-02-03,109.406,111.346,106.496,107.272,290063.0
2022-02-04,107.757,108.921,104.75,106.69,212871.0
2022-02-05,107.757,108.921,104.75,106.69,212871.0
2022-02-06,107.757,108.921,104.75,106.69,212871.0
2022-02-07,105.72,108.533,104.071,107.951,574899.0
2022-02-08,108.048,108.921,105.332,107.757,400737.0
2022-02-09,107.951,110.279,105.429,109.891,362689.0
2022-02-10,111.54,113.77,110.085,111.249,656611.0
2022-02-11,110.958,111.249,107.369,111.249,413179.0
2022-02-12,110.958,111.249,107.369,111.249,413179.0
2022-02-13,110.958,111.249,107.369,111.249,413179.0
2022-02-14,109.6,109.6,105.041,107.563,420986.0
2022-02-15,107.854,109.6,106.884,108.048,254564.0
2022-02-16,108.533,109.503,106.302,107.66,259829.0
2022-02-17,108.145,109.115,105.72,105.72,263115.0
2022-02-18,106.205,107.563,105.526,106.884,159468.0
2022-02-19,106.205,107.563,105.526,106.884,159468.0
2022-02-20,106.205,107.563,105.526,106.884,159468.0
2022-02-21,108.145,109.891,106.205,108.63,437461.0
2022-02-22,107.175,109.988,105.332,109.6,699472.0
2022-02-23,110.57,111.443,106.205,107.757,443497.0
2022-02-24,97.961,104.265,97.864,102.325,695480.0
2022-02-25,103.004,107.951,103.004,106.69,390950.0
2022-02-26,103.004,107.951,103.004,106.69,390950.0
2022-02-27,103.004,107.951,103.004,106.69,390950.0
2022-02-28,106.69,108.145,103.78,105.429,414832.0
2022-03-01,106.205,109.988,106.108,107.854,395052.0
2022-03-02,108.339,109.115,107.078,108.63,232552.0
2022-03-03,109.6,110.57,108.048,109.115,282847.0
2022-03-04,108.63,108.63,105.817,106.69,839529.0
2022-03-05,108.63,108.63,105.817,106.69,839529.0
2022-03-06,108.63,108.63,105.817,106.69,839529.0
2022-03-07,105.72,106.011,103.295,104.362,696874.0
2022-03-08,102.81,105.526,102.228,104.847,412825.0
2022-03-09,105.138,107.466,105.138,106.108,322187.0
2022-03-10,106.399,107.369,102.519,102.81,514971.0
2022-03-11,103.198,105.429,102.131,103.877,281643.0
2022-03-12,103.198,105.429,102.131,103.877,281643.0
2022-03-13,103.198,105.429,102.131,103.877,281643.0
2022-03-14,103.877,106.69,103.877,104.944,329239.0
2022-03-15,104.944,106.593,104.459,106.205,347906.0
2022-03-16,107.369,107.854,104.265,106.205,425640.0
2022-03-17,106.69,109.406,106.302,108.533,521034.0
2022-03-18,109.115,112.218,108.727,108.727,694572.0
2022-03-19,109.115,112.218,108.727,108.727,694572.0
2022-03-20,109.115,112.218,108.727,108.727,694572.0
2022-03-21,113.479,113.479,109.6,110.667,2628879.0
2022-03-22,111.152,111.346,107.66,110.376,986963.0
2022-03-23,110.376,110.861,108.63,109.6,695895.0
2022-03-24,109.697,110.376,108.63,109.6,413926.0
2022-03-25,110.085,110.764,109.115,109.794,376857.0
2022-03-26,110.085,110.764,109.115,109.794,376857.0
2022-03-27,110.085,110.764,109.115,109.794,376857.0
2022-03-28,110.376,111.83,109.891,110.57,1215905.0
2022-03-29,110.667,112.994,110.667,112.218,883923.0
2022-03-30,112.703,113.867,110.57,110.57,857300.0
2022-03-31,110.958,113.673,110.861,113.673,901754.0
2022-04-01,113.77,113.964,111.055,111.152,687589.0
2022-04-02,113.77,113.964,111.055,111.152,687589.0
2022-04-03,113.77,113.964,111.055,111.152,687589.0
2022-04-04,111.443,112.024,111.152,111.54,569470.0
2022-04-05,111.733,115.322,111.733,113.77,1372749.0
2022-04-06,113.964,115.419,112.509,113.091,706577.0
2022-04-07,113.964,114.352,112.606,113.479,580677.0
2022-04-08,113.77,114.061,110.376,112.218,1566449.0
2022-04-09,113.77,114.061,110.376,112.218,1566449.0
2022-04-10,113.77,114.061,110.376,112.218,1566449.0
2022-04-11,112.703,115.419,112.121,113.77,1207159.0
2022-04-12,113.964,115.71,112.703,115.71,1005474.0
2022-04-13,117.165,118.523,114.643,115.419,1037569.0
2022-04-14,116.874,118.814,114.837,117.068,1002031.0
2022-04-15,118.232,122.209,117.456,122.112,886970.0
2022-04-16,118.232,122.209,117.456,122.112,886970.0
2022-04-17,118.232,122.209,117.456,122.112,886970.0
2022-04-18,123.178,125.603,120.269,121.142,1020058.0
2022-04-19,121.724,123.372,119.008,122.402,826271.0
2022-04-20,122.693,123.178,120.075,120.851,879476.0
2022-04-21,121.239,121.724,119.493,119.493,567480.0
2022-04-22,119.59,121.724,116.777,117.359,842901.0
2022-04-23,119.59,121.724,116.777,117.359,842901.0
2022-04-24,119.59,121.724,116.777,117.359,842901.0
2022-04-25,117.359,118.135,114.546,116.486,372705.0
2022-04-26,117.359,120.463,112.703,115.031,888125.0
2022-04-27,116.098,121.724,113.091,120.463,571512.0
2022-04-28,121.336,122.015,119.008,119.299,598043.0
2022-04-29,120.269,121.53,118.523,119.881,502915.0
2022-04-30,120.269,121.53,118.523,119.881,502915.0
2022-05-01,120.269,121.53,118.523,119.881,502915.0
2022-05-02,120.269,121.53,118.523,119.881,502915.0
2022-05-03,120.269,121.53,118.523,119.881,502915.0
2022-05-04,120.269,121.53,118.523,119.881,502915.0
2022-05-05,121.53,122.305,120.463,120.851,301562.0
2022-05-06,120.463,121.53,119.396,120.948,204692.0
2022-05-07,120.463,121.53,119.396,120.948,204692.0
2022-05-08,120.463,121.53,119.396,120.948,204692.0
2022-05-09,121.239,122.499,120.269,120.754,371510.0
2022-05-10,121.724,121.821,118.329,119.978,548830.0
2022-05-11,120.172,121.53,117.359,117.359,639419.0
2022-05-12,116.971,116.971,113.188,114.352,408621.0
2022-05-13,115.904,119.493,115.613,118.911,350554.0
2022-05-14,115.904,119.493,115.613,118.911,350554.0
2022-05-15,115.904,119.493,115.613,118.911,350554.0
2022-05-16,118.911,120.366,118.038,118.717,280410.0
2022-05-17,119.59,122.112,118.62,122.112,564462.0
2022-05-18,121.973,122.665,119.7,120.589,482826.0
2022-05-19,121.973,122.665,119.7,120.589,482826.0
2022-05-20,120.194,121.578,117.822,117.822,230132.0
2022-05-21,120.194,121.578,117.822,117.822,230132.0
2022-05-22,120.194,121.578,117.822,117.822,230132.0
2022-05-23,118.909,119.304,114.856,119.304,325335.0
2022-05-24,119.304,120.49,116.833,119.601,482518.0
2022-05-25,119.601,121.578,118.118,121.578,233707.0
2022-05-26,121.281,127.508,120.787,123.06,589381.0
2022-05-27,123.357,126.816,123.06,124.642,400360.0
2022-05-28,123.357,126.816,123.06,124.642,400360.0
2022-05-29,123.357,126.816,123.06,124.642,400360.0
2022-05-30,125.927,130.375,125.136,129.979,893882.0
2022-05-31,129.979,131.66,128.497,128.497,536671.0
2022-06-01,128.694,129.386,125.433,127.904,864580.0
2022-06-02,128.003,128.793,127.014,127.41,316813.0
2022-06-03,127.508,130.375,127.508,129.485,460854.0
2022-06-04,127.508,130.375,127.508,129.485,460854.0
2022-06-05,127.508,130.375,127.508,129.485,460854.0
2022-06-06,129.881,131.66,129.881,131.264,330437.0
2022-06-07,131.956,134.427,131.66,133.439,554912.0
2022-06-08,133.538,137.096,133.142,135.218,760368.0
2022-06-09,135.218,138.282,132.451,135.317,505529.0
2022-06-10,135.317,142.829,134.922,140.259,716475.0
2022-06-11,135.317,142.829,134.922,140.259,716475.0
2022-06-12,135.317,142.829,134.922,140.259,716475.0
2022-06-13,140.16,146.289,138.48,138.579,799786.0
2022-06-14,139.567,140.852,136.701,138.282,553064.0
2022-06-15,138.875,139.37,134.23,134.427,575576.0
2022-06-16,135.02,136.207,132.055,132.253,281081.0
2022-06-17,132.648,136.009,132.451,133.933,322113.0
2022-06-18,132.648,136.009,132.451,133.933,322113.0
2022-06-19,132.648,136.009,132.451,133.933,322113.0
2022-06-20,134.427,135.91,133.637,133.933,164220.0
2022-06-21,134.329,135.91,134.329,135.811,171582.0
2022-06-22,135.811,135.811,133.439,133.439,253323.0
2022-06-23,133.538,135.119,133.241,133.933,211242.0
2022-06-24,133.538,137.096,133.142,135.416,522914.0
2022-06-25,133.538,137.096,133.142,135.416,522914.0
2022-06-26,133.538,137.096,133.142,135.416,522914.0
2022-06-27,133.439,135.416,130.375,135.02,187280.0
2022-06-28,135.515,136.8,131.462,131.759,189331.0
2022-06-29,131.857,132.747,126.52,126.52,298488.0
2022-06-30,126.718,127.904,124.84,127.706,258231.0
2022-07-01,130.474,131.759,128.694,131.561,167547.0
2022-07-02,130.474,131.759,128.694,131.561,167547.0
2022-07-03,130.474,131.759,128.694,131.561,167547.0
2022-07-04,132.154,138.085,132.154,135.416,295440.0
2022-07-05,135.712,137.887,132.055,132.253,192204.0
2022-07-06,134.427,137.492,131.067,132.154,400287.0
2022-07-07,132.451,136.701,132.154,136.009,304600.0
2022-07-08,136.108,138.875,134.427,138.678,111469.0
2022-07-09,136.108,138.875,134.427,138.678,111469.0
2022-07-10,136.108,138.875,134.427,138.678,111469.0
2022-07-11,136.108,138.875,134.427,138.678,111469.0
2022-07-12,136.108,138.875,134.427,138.678,111469.0
2022-07-13,138.678,149.254,136.602,143.62,429497.0
2022-07-14,143.62,146.981,141.05,141.346,310033.0
2022-07-15,143.62,146.981,141.05,141.346,310033.0
2022-07-16,143.62,146.981,141.05,141.346,310033.0
2022-07-17,143.62,146.981,141.05,141.346,310033.0
2022-07-18,142.038,144.312,140.259,140.852,262942.0
2022-07-19,140.753,143.719,140.655,142.829,289980.0
2022-07-20,142.829,143.521,141.742,143.126,171614.0
2022-07-21,143.126,143.422,141.346,141.346,318295.0
2022-07-22,141.94,144.015,139.666,140.16,244814.0
2022-07-23,141.94,144.015,139.666,140.16,244814.0
2022-07-24,141.94,144.015,139.666,140.16,244814.0
2022-07-25,140.16,144.114,139.37,144.114,227241.0
2022-07-26,144.806,145.498,141.445,142.335,285287.0
2022-07-27,142.631,143.916,140.16,141.248,192912.0
2022-07-28,142.829,145.498,141.445,143.323,391368.0
2022-07-29,144.213,145.893,142.137,143.225,437943.0
2022-07-30,144.213,145.893,142.137,143.225,437943.0
2022-07-31,144.213,145.893,142.137,143.225,437943.0
2022-08-01,144.213,149.748,143.422,149.353,322568.0
2022-08-02,149.353,150.835,145.103,145.893,217199.0
2022-08-03,147.574,148.957,146.19,148.463,461767.0
2022-08-04,148.859,152.12,143.719,148.661,314096.0
2022-08-05,149.056,152.714,148.661,152.714,271103.0
2022-08-06,149.056,152.714,148.661,152.714,271103.0
2022-08-07,149.056,152.714,148.661,152.714,271103.0
2022-08-08,154.493,157.26,153.9,154.888,315201.0
2022-08-09,154.888,155.58,151.725,152.417,251540.0
2022-08-10,152.219,155.185,150.242,152.911,441018.0
2022-08-11,154.196,156.272,153.307,155.086,273112.0
2022-08-12,155.086,156.173,151.33,153.603,256241.0
2022-08-13,155.086,156.173,151.33,153.603,256241.0
2022-08-14,155.086,156.173,151.33,153.603,256241.0
2022-08-15,153.603,154.295,151.231,154.097,292636.0
2022-08-16,154.097,154.69,151.033,154.394,275337.0
2022-08-17,154.789,161.609,153.504,159.138,639061.0
2022-08-18,159.237,165.959,155.481,164.674,643286.0
2022-08-19,164.674,166.65,162.203,165.069,257805.0
2022-08-20,164.674,166.65,162.203,165.069,257805.0
2022-08-21,164.674,166.65,162.203,165.069,257805.0
2022-08-22,165.464,166.156,162.4,162.697,309702.0
2022-08-23,162.796,164.674,160.72,160.72,260012.0
2022-08-24,161.016,161.906,155.481,155.975,362642.0
2022-08-25,156.272,158.941,154.295,154.295,349601.0
2022-08-26,154.493,157.656,154.493,156.568,221385.0
2022-08-27,154.493,157.656,154.493,156.568,221385.0
2022-08-28,154.493,157.656,154.493,156.568,221385.0
2022-08-29,156.964,158.743,152.615,155.185,375111.0
2022-08-30,156.964,158.743,152.615,155.185,375111.0
2022-08-31,158.15,158.15,154.394,158.15,310408.0
2022-09-01,158.051,158.051,153.307,154.592,248240.0
2022-09-02,156.074,156.568,153.01,156.173,345351.0
2022-09-03,156.074,156.568,153.01,156.173,345351.0
2022-09-04,156.074,156.568,153.01,156.173,345351.0
2022-09-05,156.173,157.755,155.185,156.766,354532.0
2022-09-06,158.15,158.743,153.603,154.789,327552.0
2022-09-07,155.679,156.568,152.219,152.812,355702.0
2022-09-08,152.911,153.801,151.626,152.812,758248.0
2022-09-09,153.307,155.481,152.12,153.702,595785.0
2022-09-10,153.307,155.481,152.12,153.702,595785.0
2022-09-11,153.307,155.481,152.12,153.702,595785.0
2022-09-12,154.196,155.283,152.318,152.714,560613.0
2022-09-13,152.812,153.504,138.381,139.567,1092044.0
2022-09-14,139.567,143.62,137.393,141.445,832765.0
2022-09-15,142.73,146.981,141.742,142.434,706072.0
2022-09-16,143.323,149.946,143.323,147.672,860078.0
2022-09-17,143.323,149.946,143.323,147.672,860078.0
2022-09-18,143.323,149.946,143.323,147.672,860078.0
2022-09-19,149.748,151.429,146.486,146.486,619753.0
2022-09-20,146.882,148.661,141.05,146.388,506542.0
2022-09-21,146.388,146.486,141.149,142.631,500852.0
