,NETB SS Equity,NETB SS Equity,NETB SS Equity,NETB SS Equity,NETB SS Equity
2014-06-14,20.8892,21.1579,20.8892,21.0907,170322.0
2014-06-15,20.8892,21.1579,20.8892,21.0907,170322.0
2014-06-16,21.0907,21.4937,20.9564,21.225,187920.0
2014-06-17,21.4266,21.4266,20.8892,21.225,149706.0
2014-06-18,21.4266,21.4266,20.9564,21.225,179046.0
2014-06-19,21.2922,21.4266,17.0606,17.0606,310032.0
2014-06-20,21.2922,21.4266,17.0606,17.0606,310032.0
2014-06-21,21.2922,21.4266,17.0606,17.0606,310032.0
2014-06-22,21.2922,21.4266,17.0606,17.0606,310032.0
2014-06-23,20.6877,21.225,20.5534,20.7549,1427688.0
2014-06-24,20.7549,20.7549,20.3519,20.5534,155892.0
2014-06-25,20.5534,21.0907,20.419,20.822,1813986.0
2014-06-26,20.7549,20.822,20.5534,20.6205,98094.0
2014-06-27,20.5534,20.8892,20.5534,20.8892,113196.0
2014-06-28,20.5534,20.8892,20.5534,20.8892,113196.0
2014-06-29,20.5534,20.8892,20.5534,20.8892,113196.0
2014-06-30,20.822,21.225,20.822,21.0235,226434.0
2014-07-01,20.9564,21.0907,20.7549,20.9564,80808.0
2014-07-02,20.6877,21.225,20.6877,20.9564,83874.0
2014-07-03,20.8892,21.225,20.8892,20.9564,121428.0
2014-07-04,20.9564,21.0235,20.6877,20.9564,78624.0
2014-07-05,20.9564,21.0235,20.6877,20.9564,78624.0
2014-07-06,20.9564,21.0235,20.6877,20.9564,78624.0
2014-07-07,20.822,21.225,20.822,20.9564,152952.0
2014-07-08,21.0907,21.0907,20.6205,20.6877,139722.0
2014-07-09,20.6205,21.0235,20.6205,20.8892,39090.0
2014-07-10,20.8892,21.0235,20.6205,20.9564,169692.0
2014-07-11,21.6281,22.1654,21.5609,21.7624,907524.0
2014-07-12,21.6281,22.1654,21.5609,21.7624,907524.0
2014-07-13,21.6281,22.1654,21.5609,21.7624,907524.0
2014-07-14,22.1654,24.0461,21.8296,23.7774,1008198.0
2014-07-15,24.0461,24.3148,23.7103,23.9789,518136.0
2014-07-16,23.9789,24.7849,23.9118,24.3148,361326.0
2014-07-17,24.5163,24.5163,23.5759,24.1804,312174.0
2014-07-18,24.1804,24.1804,23.7774,24.1804,124476.0
2014-07-19,24.1804,24.1804,23.7774,24.1804,124476.0
2014-07-20,24.1804,24.1804,23.7774,24.1804,124476.0
2014-07-21,24.0461,24.1804,23.7103,23.9789,136170.0
2014-07-22,24.1133,24.1133,23.7103,24.0461,192630.0
2014-07-23,24.1804,24.1804,23.7103,23.9789,298056.0
2014-07-24,23.9118,24.0461,23.5759,23.6431,126954.0
2014-07-25,23.5088,23.9789,23.5088,23.7103,92634.0
2014-07-26,23.5088,23.9789,23.5088,23.7103,92634.0
2014-07-27,23.5088,23.9789,23.5088,23.7103,92634.0
2014-07-28,23.8446,24.1133,23.5759,23.6431,95334.0
2014-07-29,23.7774,23.7774,23.5088,23.5088,40524.0
2014-07-30,23.6431,23.8446,23.5088,23.6431,367632.0
2014-07-31,23.6431,23.6431,23.1057,23.2401,83592.0
2014-08-01,23.0386,23.1729,22.5684,23.1729,229932.0
2014-08-02,23.0386,23.1729,22.5684,23.1729,229932.0
2014-08-03,23.0386,23.1729,22.5684,23.1729,229932.0
2014-08-04,23.8446,23.9118,23.4416,23.5759,367890.0
2014-08-05,23.7103,23.7774,23.5759,23.6431,210468.0
2014-08-06,23.7103,23.8446,23.4416,23.5759,184542.0
2014-08-07,23.7103,23.7774,23.3744,23.3744,121320.0
2014-08-08,23.3744,23.4416,22.9042,23.0386,135174.0
2014-08-09,23.3744,23.4416,22.9042,23.0386,135174.0
2014-08-10,23.3744,23.4416,22.9042,23.0386,135174.0
2014-08-11,23.4416,23.8446,23.1729,23.5759,344844.0
2014-08-12,23.8446,23.8446,23.2401,23.3073,268698.0
2014-08-13,23.7103,23.9118,23.5759,23.7103,152994.0
2014-08-14,23.8446,23.9118,23.6431,23.7103,104250.0
2014-08-15,23.8446,23.8446,23.3073,23.5088,74436.0
2014-08-16,23.8446,23.8446,23.3073,23.5088,74436.0
2014-08-17,23.8446,23.8446,23.3073,23.5088,74436.0
2014-08-18,23.9118,23.9118,23.6431,23.7103,39402.0
2014-08-19,23.8446,23.8446,23.3744,23.5088,154218.0
2014-08-20,23.6431,23.6431,23.1729,23.3073,61176.0
2014-08-21,23.4416,23.9118,23.0386,23.9118,3242460.0
2014-08-22,23.8446,24.3148,23.7774,24.1804,496740.0
2014-08-23,23.8446,24.3148,23.7774,24.1804,496740.0
2014-08-24,23.8446,24.3148,23.7774,24.1804,496740.0
2014-08-25,24.2476,25.2551,24.2476,25.0536,265332.0
2014-08-26,25.188,25.2551,24.6506,25.0536,197286.0
2014-08-27,25.188,25.591,25.188,25.2551,304656.0
2014-08-28,25.3895,25.3895,24.9864,24.9864,220416.0
2014-08-29,25.188,25.188,24.1804,25.1208,269238.0
2014-08-30,25.188,25.188,24.1804,25.1208,269238.0
2014-08-31,25.188,25.188,24.1804,25.1208,269238.0
2014-09-01,25.1208,25.1208,24.5834,24.7178,435480.0
2014-09-02,24.7178,25.1208,24.4491,25.1208,310992.0
2014-09-03,25.4566,25.4566,25.0536,25.1208,377268.0
2014-09-04,25.188,25.188,24.8521,24.9864,401982.0
2014-09-05,24.9864,25.2551,24.9193,25.188,86406.0
2014-09-06,24.9864,25.2551,24.9193,25.188,86406.0
2014-09-07,24.9864,25.2551,24.9193,25.188,86406.0
2014-09-08,25.3895,25.3895,24.9864,25.188,178380.0
2014-09-09,25.188,25.4566,24.9864,25.4566,202014.0
2014-09-10,25.2551,25.6581,25.1208,25.4566,352950.0
2014-09-11,25.4566,26.1283,25.4566,25.994,140778.0
2014-09-12,26.1955,26.397,25.994,26.1955,486072.0
2014-09-13,26.1955,26.397,25.994,26.1955,486072.0
2014-09-14,26.1955,26.397,25.994,26.1955,486072.0
2014-09-15,26.2626,26.4641,26.0611,26.1283,461886.0
2014-09-16,26.1283,26.1283,25.4566,25.5238,288684.0
2014-09-17,25.5238,25.5238,25.188,25.2551,322272.0
2014-09-18,25.3223,25.5238,25.188,25.5238,355320.0
2014-09-19,25.4566,25.9268,25.4566,25.591,149430.0
2014-09-20,25.4566,25.9268,25.4566,25.591,149430.0
2014-09-21,25.4566,25.9268,25.4566,25.591,149430.0
2014-09-22,25.7253,25.8596,25.6581,25.7925,409218.0
2014-09-23,25.9268,26.1955,25.9268,26.1283,188538.0
2014-09-24,26.2626,26.4641,25.5238,25.8596,189600.0
2014-09-25,26.397,26.397,25.6581,25.6581,2778708.0
2014-09-26,25.6581,25.9268,25.5238,25.9268,707280.0
2014-09-27,25.6581,25.9268,25.5238,25.9268,707280.0
2014-09-28,25.6581,25.9268,25.5238,25.9268,707280.0
2014-09-29,25.994,26.1283,25.5238,25.7925,475482.0
2014-09-30,26.0611,26.0611,25.8596,25.994,168966.0
2014-10-01,26.1283,26.1283,25.591,25.6581,180654.0
2014-10-02,25.7253,25.7253,25.1208,25.188,297714.0
2014-10-03,25.2551,25.3895,24.9193,25.188,183534.0
2014-10-04,25.2551,25.3895,24.9193,25.188,183534.0
2014-10-05,25.2551,25.3895,24.9193,25.188,183534.0
2014-10-06,25.188,25.591,25.188,25.3223,159984.0
2014-10-07,25.4566,25.4566,24.6506,24.9864,254682.0
2014-10-08,24.9864,24.9864,23.9118,24.4491,415980.0
2014-10-09,24.5834,25.0536,24.4491,24.6506,99258.0
2014-10-10,24.4491,24.4491,23.5088,23.9118,279702.0
2014-10-11,24.4491,24.4491,23.5088,23.9118,279702.0
2014-10-12,24.4491,24.4491,23.5088,23.9118,279702.0
2014-10-13,23.5088,23.7103,23.1057,23.5759,340710.0
2014-10-14,23.4416,23.9789,22.9714,23.9789,566754.0
2014-10-15,24.0461,24.1133,23.1729,23.1729,195150.0
2014-10-16,22.9714,23.3744,22.2997,23.0386,690282.0
2014-10-17,23.1057,24.5163,23.1057,24.2476,223896.0
2014-10-18,23.1057,24.5163,23.1057,24.2476,223896.0
2014-10-19,23.1057,24.5163,23.1057,24.2476,223896.0
2014-10-20,24.4491,24.4491,24.2476,24.4491,200286.0
2014-10-21,24.4491,24.5834,24.1133,24.5834,360720.0
2014-10-22,24.7849,25.9268,24.7849,25.7925,625818.0
2014-10-23,27.8075,29.5539,27.8075,28.1433,1429992.0
2014-10-24,28.2777,28.3448,28.009,28.0762,491544.0
2014-10-25,28.2777,28.3448,28.009,28.0762,491544.0
2014-10-26,28.2777,28.3448,28.009,28.0762,491544.0
2014-10-27,28.3448,28.4792,27.8075,27.9418,540276.0
2014-10-28,27.9418,29.0837,27.9418,28.8822,418518.0
2014-10-29,29.0165,29.6882,28.815,29.3524,493452.0
2014-10-30,29.5539,29.8225,29.4195,29.8225,562356.0
2014-10-31,30.3599,30.8972,30.1584,30.6285,308514.0
2014-11-01,30.3599,30.8972,30.1584,30.6285,308514.0
2014-11-02,30.3599,30.8972,30.1584,30.6285,308514.0
2014-11-03,30.7629,31.5689,30.7629,31.3674,1411284.0
2014-11-04,31.3674,31.9047,30.8972,31.1659,532506.0
2014-11-05,31.5017,31.5017,30.6285,30.8301,313548.0
2014-11-06,30.5614,30.7629,29.8225,30.4942,491574.0
2014-11-07,30.4942,30.8301,29.5539,30.1584,357612.0
2014-11-08,30.4942,30.8301,29.5539,30.1584,357612.0
2014-11-09,30.4942,30.8301,29.5539,30.1584,357612.0
2014-11-10,30.0912,31.0316,29.6882,30.6285,345090.0
2014-11-11,30.8972,30.9644,30.2255,30.8301,237132.0
2014-11-12,30.8972,30.8972,30.2927,30.6957,221238.0
2014-11-13,31.0316,31.2331,30.5614,30.8972,115056.0
2014-11-14,31.1659,31.1659,30.6957,30.9644,166770.0
2014-11-15,31.1659,31.1659,30.6957,30.9644,166770.0
2014-11-16,31.1659,31.1659,30.6957,30.9644,166770.0
2014-11-17,30.8301,30.8972,30.3599,30.8301,855372.0
2014-11-18,31.1659,31.9719,31.0316,31.9719,839412.0
2014-11-19,32.0391,32.0391,30.427,30.6957,594618.0
2014-11-20,30.8972,31.3002,30.6957,31.0987,236250.0
2014-11-21,31.1659,31.9047,31.1659,31.7704,354774.0
2014-11-22,31.1659,31.9047,31.1659,31.7704,354774.0
2014-11-23,31.1659,31.9047,31.1659,31.7704,354774.0
2014-11-24,31.7704,32.0391,31.4346,31.7704,399324.0
2014-11-25,31.9719,32.2406,31.8376,32.2406,309282.0
2014-11-26,32.3749,32.4421,31.3002,32.2406,431598.0
2014-11-27,32.2406,32.3749,32.0391,32.3077,90372.0
2014-11-28,32.2406,32.2406,31.8376,32.1734,107952.0
2014-11-29,32.2406,32.2406,31.8376,32.1734,107952.0
2014-11-30,32.2406,32.2406,31.8376,32.1734,107952.0
2014-12-01,32.2406,32.2406,31.5689,32.2406,155802.0
2014-12-02,32.2406,32.2406,31.1659,31.5689,253980.0
2014-12-03,31.7032,32.2406,31.7032,32.1062,260100.0
2014-12-04,32.2406,32.5092,31.9047,32.0391,236862.0
2014-12-05,32.3077,32.8451,32.1734,32.5764,306960.0
2014-12-06,32.3077,32.8451,32.1734,32.5764,306960.0
2014-12-07,32.3077,32.8451,32.1734,32.5764,306960.0
2014-12-08,32.7108,32.9123,32.5092,32.7779,70980.0
2014-12-09,32.7108,33.3824,32.2406,33.0466,1148322.0
2014-12-10,33.3824,33.5839,33.1809,33.3153,407832.0
2014-12-11,33.3153,33.4496,32.3077,32.8451,886176.0
2014-12-12,32.8451,32.8451,31.9047,32.2406,326952.0
2014-12-13,32.8451,32.8451,31.9047,32.2406,326952.0
2014-12-14,32.8451,32.8451,31.9047,32.2406,326952.0
2014-12-15,32.2406,32.5092,31.5017,31.5689,286428.0
2014-12-16,31.4346,31.4346,29.8225,30.9644,987768.0
2014-12-17,30.6285,32.1062,30.3599,32.1062,401814.0
2014-12-18,32.3077,33.8526,32.3077,33.0466,565758.0
2014-12-19,33.4496,34.6586,33.4496,34.2556,524610.0
2014-12-20,33.4496,34.6586,33.4496,34.2556,524610.0
2014-12-21,33.4496,34.6586,33.4496,34.2556,524610.0
2014-12-22,34.3899,35.196,34.3899,35.1288,883128.0
2014-12-23,35.1288,35.4646,34.8601,35.0616,167580.0
2014-12-24,35.1288,35.4646,34.8601,35.0616,167580.0
2014-12-25,35.1288,35.4646,34.8601,35.0616,167580.0
2014-12-26,35.1288,35.4646,34.8601,35.0616,167580.0
2014-12-27,35.1288,35.4646,34.8601,35.0616,167580.0
2014-12-28,35.1288,35.4646,34.8601,35.0616,167580.0
2014-12-29,35.196,35.599,35.1288,35.3975,170016.0
2014-12-30,35.4646,35.5318,35.0616,35.3303,108612.0
2014-12-31,35.4646,35.5318,35.0616,35.3303,108612.0
2015-01-01,35.4646,35.5318,35.0616,35.3303,108612.0
2015-01-02,35.4646,36.2706,35.4646,35.7333,173364.0
2015-01-03,35.4646,36.2706,35.4646,35.7333,173364.0
2015-01-04,35.4646,36.2706,35.4646,35.7333,173364.0
2015-01-05,36.3378,37.3453,36.1363,36.5393,256962.0
2015-01-06,36.3378,37.3453,36.1363,36.5393,256962.0
2015-01-07,36.7408,36.7408,32.9123,34.2556,1140684.0
2015-01-08,34.9273,35.8005,34.793,35.8005,383406.0
2015-01-09,36.002,36.2035,35.3303,35.4646,206226.0
2015-01-10,36.002,36.2035,35.3303,35.4646,206226.0
2015-01-11,36.002,36.2035,35.3303,35.4646,206226.0
2015-01-12,35.5318,35.599,34.7258,34.8601,198672.0
2015-01-13,34.9273,35.196,34.6586,34.9273,162756.0
2015-01-14,34.8601,34.9273,34.1884,34.5243,235374.0
2015-01-15,34.3899,34.793,33.5168,33.9869,532740.0
2015-01-16,33.7854,34.1213,33.0466,33.8526,618030.0
2015-01-17,33.7854,34.1213,33.0466,33.8526,618030.0
2015-01-18,33.7854,34.1213,33.0466,33.8526,618030.0
2015-01-19,33.9869,33.9869,33.7183,33.9869,159396.0
2015-01-20,34.2556,34.2556,33.4496,33.6511,369342.0
2015-01-21,33.6511,33.7854,33.1138,33.7854,479088.0
2015-01-22,33.7854,35.196,33.7854,34.9273,989832.0
2015-01-23,34.9945,35.4646,34.9945,35.0616,452574.0
2015-01-24,34.9945,35.4646,34.9945,35.0616,452574.0
2015-01-25,34.9945,35.4646,34.9945,35.0616,452574.0
2015-01-26,34.7258,34.9273,34.3228,34.5243,448848.0
2015-01-27,34.5243,34.9273,34.2556,34.4571,246546.0
2015-01-28,34.5915,34.8601,34.1213,34.8601,185730.0
2015-01-29,34.7258,34.9945,34.3228,34.793,303882.0
2015-01-30,34.9273,35.3303,34.793,35.2631,224574.0
2015-01-31,34.9273,35.3303,34.793,35.2631,224574.0
2015-02-01,34.9273,35.3303,34.793,35.2631,224574.0
2015-02-02,35.2631,35.599,35.1288,35.2631,383778.0
2015-02-03,35.196,35.599,34.3899,35.196,910440.0
2015-02-04,34.9273,35.0616,34.3228,35.0616,280086.0
2015-02-05,35.0616,35.196,34.793,35.0616,323592.0
2015-02-06,35.1288,35.196,34.4571,35.196,351780.0
2015-02-07,35.1288,35.196,34.4571,35.196,351780.0
2015-02-08,35.1288,35.196,34.4571,35.196,351780.0
2015-02-09,35.1288,35.2631,34.9273,35.1288,317292.0
2015-02-10,34.9273,36.5393,34.9273,36.3378,550014.0
2015-02-11,36.3378,36.8752,35.8676,36.6065,345072.0
2015-02-12,36.6737,37.8827,35.196,35.3975,804804.0
2015-02-13,35.4646,35.4646,32.9794,34.9273,1394670.0
2015-02-14,35.4646,35.4646,32.9794,34.9273,1394670.0
2015-02-15,35.4646,35.4646,32.9794,34.9273,1394670.0
2015-02-16,34.9945,35.3975,34.5915,34.6586,380358.0
2015-02-17,34.6586,34.6586,34.3228,34.5243,314286.0
2015-02-18,34.2556,34.8601,34.1213,34.5915,211896.0
2015-02-19,34.7258,34.9273,34.5915,34.793,308970.0
2015-02-20,34.793,34.793,34.2556,34.3899,168204.0
2015-02-21,34.793,34.793,34.2556,34.3899,168204.0
2015-02-22,34.793,34.793,34.2556,34.3899,168204.0
2015-02-23,34.2556,34.6586,34.1884,34.3228,236640.0
2015-02-24,34.4571,34.5243,33.7183,33.9869,337908.0
2015-02-25,34.0541,34.6586,33.7854,34.5243,332988.0
2015-02-26,34.1884,34.3228,33.9198,34.0541,306054.0
2015-02-27,34.0541,35.3303,34.0541,35.0616,425034.0
2015-02-28,34.0541,35.3303,34.0541,35.0616,425034.0
2015-03-01,34.0541,35.3303,34.0541,35.0616,425034.0
2015-03-02,35.2631,35.3303,34.3228,34.5243,232386.0
2015-03-03,34.5243,34.5243,33.5839,33.6511,399372.0
2015-03-04,33.4496,33.7854,32.5092,33.5839,594786.0
2015-03-05,33.3824,34.5243,33.3824,34.1884,244938.0
2015-03-06,34.2556,34.2556,33.1809,33.4496,187272.0
2015-03-07,34.2556,34.2556,33.1809,33.4496,187272.0
2015-03-08,34.2556,34.2556,33.1809,33.4496,187272.0
2015-03-09,33.4496,34.3899,32.7779,32.8451,315846.0
2015-03-10,32.6436,33.3153,32.3077,32.3749,331716.0
2015-03-11,32.2406,33.1809,32.1734,33.1138,515280.0
2015-03-12,33.3153,33.5168,33.1809,33.3153,469776.0
2015-03-13,33.2481,33.4496,33.1809,33.3153,160926.0
2015-03-14,33.2481,33.4496,33.1809,33.3153,160926.0
2015-03-15,33.2481,33.4496,33.1809,33.3153,160926.0
2015-03-16,33.3153,34.3228,33.1809,34.1213,232632.0
2015-03-17,34.1213,34.1213,33.5839,33.7854,201270.0
2015-03-18,33.8526,33.9198,33.5839,33.8526,242904.0
2015-03-19,33.9869,34.7258,33.8526,34.4571,292836.0
2015-03-20,34.3899,36.808,34.3899,36.002,1950756.0
2015-03-21,34.3899,36.808,34.3899,36.002,1950756.0
2015-03-22,34.3899,36.808,34.3899,36.002,1950756.0
2015-03-23,36.002,36.5393,35.599,36.1363,803184.0
2015-03-24,36.2706,38.7559,36.2706,38.3529,2479026.0
2015-03-25,38.3529,38.6215,37.8155,38.017,215202.0
2015-03-26,37.8827,37.8827,36.9423,37.2782,755556.0
2015-03-27,38.2857,39.1589,38.2185,38.823,528942.0
2015-03-28,38.2857,39.1589,38.2185,38.823,528942.0
2015-03-29,38.2857,39.1589,38.2185,38.823,528942.0
2015-03-30,39.226,40.9052,39.1589,40.8381,460632.0
2015-03-31,40.8381,40.8381,39.7634,39.8977,688662.0
2015-04-01,39.9649,39.9649,39.0917,39.2932,357780.0
2015-04-02,39.3604,40.3007,39.3604,40.3007,105636.0
2015-04-03,39.3604,40.3007,39.3604,40.3007,105636.0
2015-04-04,39.3604,40.3007,39.3604,40.3007,105636.0
2015-04-05,39.3604,40.3007,39.3604,40.3007,105636.0
2015-04-06,39.3604,40.3007,39.3604,40.3007,105636.0
2015-04-07,40.0992,40.0992,38.6887,38.8902,476232.0
2015-04-08,38.8902,39.0917,38.2857,38.42,399870.0
2015-04-09,38.2857,38.9574,38.2857,38.4872,355938.0
2015-04-10,38.4872,38.9574,38.4872,38.823,409716.0
2015-04-11,38.4872,38.9574,38.4872,38.823,409716.0
2015-04-12,38.4872,38.9574,38.4872,38.823,409716.0
2015-04-13,38.9574,39.629,38.8902,39.3604,163782.0
2015-04-14,39.3604,40.032,39.3604,39.5619,250446.0
2015-04-15,39.8977,40.3679,39.4275,40.1664,332052.0
2015-04-16,40.2336,40.3007,39.3604,39.4275,373344.0
2015-04-17,39.4275,40.032,38.0842,38.0842,456810.0
2015-04-18,39.4275,40.032,38.0842,38.0842,456810.0
2015-04-19,39.4275,40.032,38.0842,38.0842,456810.0
2015-04-20,37.8827,38.8902,37.7483,38.7559,250770.0
2015-04-21,39.226,39.8977,38.7559,39.8305,340674.0
2015-04-22,39.629,39.629,39.0917,39.3604,163626.0
2015-04-23,39.7634,40.1664,39.1589,40.032,208350.0
2015-04-24,39.6962,40.1664,39.629,40.0992,189324.0
2015-04-25,39.6962,40.1664,39.629,40.0992,189324.0
2015-04-26,39.6962,40.1664,39.629,40.0992,189324.0
2015-04-27,40.2336,41.2411,40.1664,41.1739,657654.0
2015-04-28,41.5769,42.9203,41.3754,42.1814,710184.0
2015-04-29,42.7188,43.1218,41.4426,41.4426,789408.0
2015-04-30,41.4426,42.5844,41.4426,42.1814,210822.0
2015-05-01,41.4426,42.5844,41.4426,42.1814,210822.0
2015-05-02,41.4426,42.5844,41.4426,42.1814,210822.0
2015-05-03,41.4426,42.5844,41.4426,42.1814,210822.0
2015-05-04,42.5844,42.5844,41.8456,42.1143,195024.0
2015-05-05,42.1143,42.1143,40.4351,40.7037,527790.0
2015-05-06,40.032,40.5694,39.226,39.4275,340482.0
2015-05-07,39.3604,41.5097,38.2857,41.5097,475908.0
2015-05-08,41.4426,43.0546,40.8381,42.5173,478422.0
2015-05-09,41.4426,43.0546,40.8381,42.5173,478422.0
2015-05-10,41.4426,43.0546,40.8381,42.5173,478422.0
2015-05-11,43.541,43.6775,42.3125,43.1315,264954.0
2015-05-12,43.1315,43.1315,42.3125,42.6538,169812.0
2015-05-13,42.3808,43.541,42.176,43.541,205188.0
2015-05-14,42.3808,43.541,42.176,43.541,205188.0
2015-05-15,43.541,45.2471,43.0632,44.1552,356406.0
2015-05-16,43.541,45.2471,43.0632,44.1552,356406.0
2015-05-17,43.541,45.2471,43.0632,44.1552,356406.0
2015-05-18,44.2234,44.7694,44.2234,44.5647,184470.0
2015-05-19,44.7011,46.0661,44.5647,45.7931,343038.0
2015-05-20,45.7248,46.4073,44.7694,45.9978,330468.0
2015-05-21,45.9296,46.0661,45.1789,45.2471,512004.0
2015-05-22,45.8613,47.9087,45.8613,46.4073,396108.0
2015-05-23,45.8613,47.9087,45.8613,46.4073,396108.0
2015-05-24,45.8613,47.9087,45.8613,46.4073,396108.0
2015-05-25,46.612,47.2262,45.4518,46.2026,144876.0
2015-05-26,46.4073,46.4073,44.9741,45.4518,215874.0
2015-05-27,45.0424,46.612,45.0424,46.4073,231474.0
2015-05-28,46.4073,46.5438,45.3836,45.7931,197772.0
2015-05-29,45.7931,45.8613,44.5647,44.9741,442950.0
2015-05-30,45.7931,45.8613,44.5647,44.9741,442950.0
2015-05-31,45.7931,45.8613,44.5647,44.9741,442950.0
2015-06-01,44.9741,45.5201,44.9741,45.5201,147126.0
2015-06-02,45.5201,46.0661,44.4964,45.1789,709482.0
2015-06-03,45.4518,45.7931,44.2234,45.1106,414030.0
2015-06-04,44.4964,44.5647,43.4727,44.1552,467466.0
2015-06-05,43.6092,44.9059,43.4045,44.0187,259656.0
2015-06-06,43.6092,44.9059,43.4045,44.0187,259656.0
2015-06-07,43.6092,44.9059,43.4045,44.0187,259656.0
2015-06-08,43.9504,44.1552,42.5855,43.1997,258624.0
2015-06-09,42.8585,43.8139,42.5173,43.3362,310926.0
2015-06-10,44.0187,45.3836,44.0187,44.9741,303042.0
2015-06-11,45.0424,45.5883,44.4964,44.9059,168618.0
2015-06-12,44.8376,44.8376,43.7457,44.2234,124362.0
2015-06-13,44.8376,44.8376,43.7457,44.2234,124362.0
2015-06-14,44.8376,44.8376,43.7457,44.2234,124362.0
2015-06-15,43.8139,43.8139,42.3808,42.5173,1160790.0
2015-06-16,41.7666,44.3599,41.1523,44.2234,1187052.0
2015-06-17,44.2917,44.9059,42.995,43.268,1050924.0
2015-06-18,43.4045,44.6329,41.9031,44.2234,2170566.0
2015-06-19,43.4045,44.6329,41.9031,44.2234,2170566.0
2015-06-20,43.4045,44.6329,41.9031,44.2234,2170566.0
2015-06-21,43.4045,44.6329,41.9031,44.2234,2170566.0
2015-06-22,44.4964,44.4964,43.4727,44.0869,185952.0
2015-06-23,44.1552,44.9059,44.0869,44.4282,1347120.0
2015-06-24,44.7694,45.0424,44.3599,44.9059,498462.0
2015-06-25,45.8613,45.9978,44.9741,45.3836,204894.0
2015-06-26,44.7694,45.4518,44.1552,45.3154,202140.0
2015-06-27,44.7694,45.4518,44.1552,45.3154,202140.0
2015-06-28,44.7694,45.4518,44.1552,45.3154,202140.0
2015-06-29,42.995,44.7011,42.3808,44.0869,231162.0
2015-06-30,43.6775,44.9059,43.268,43.9504,276660.0
2015-07-01,44.0869,46.1343,44.0869,46.1343,504678.0
2015-07-02,46.4073,46.885,45.5201,46.339,267300.0
2015-07-03,46.339,46.4755,45.8613,46.1343,182802.0
2015-07-04,46.339,46.4755,45.8613,46.1343,182802.0
2015-07-05,46.339,46.4755,45.8613,46.1343,182802.0
2015-07-06,45.7248,46.339,44.9059,46.0661,272016.0
2015-07-07,46.4073,46.9533,45.3154,45.5883,177756.0
2015-07-08,45.9296,46.6803,45.3836,45.6566,452760.0
2015-07-09,46.4073,47.7722,45.7931,47.3627,264708.0
2015-07-10,50.5021,51.048,49.1371,50.2291,734220.0
2015-07-11,50.5021,51.048,49.1371,50.2291,734220.0
2015-07-12,50.5021,51.048,49.1371,50.2291,734220.0
2015-07-13,50.2291,52.4129,50.2291,52.3447,410076.0
2015-07-14,52.3447,53.2319,52.3447,53.0954,431778.0
2015-07-15,53.2319,54.938,53.0954,54.6651,329994.0
2015-07-16,55.0745,55.6888,53.9826,54.8698,352308.0
2015-07-17,54.6651,55.1428,54.1873,54.938,201354.0
2015-07-18,54.6651,55.1428,54.1873,54.938,201354.0
2015-07-19,54.6651,55.1428,54.1873,54.938,201354.0
2015-07-20,55.484,55.484,54.5968,55.3475,243636.0
2015-07-21,55.484,56.576,55.1428,55.8935,533910.0
2015-07-22,55.6888,56.8489,54.8016,55.3475,447378.0
2015-07-23,55.9617,55.9617,54.8016,55.4158,315012.0
2015-07-24,55.5523,56.5077,55.4158,55.6205,207492.0
2015-07-25,55.5523,56.5077,55.4158,55.6205,207492.0
2015-07-26,55.5523,56.5077,55.4158,55.6205,207492.0
2015-07-27,55.2793,55.2793,53.7779,54.0508,256662.0
2015-07-28,54.0508,55.211,53.7779,54.0508,206562.0
2015-07-29,54.5286,55.484,54.5286,54.5968,233460.0
2015-07-30,54.5968,55.4158,54.3238,54.7333,186684.0
2015-07-31,55.4158,55.4158,54.3921,54.8016,154314.0
2015-08-01,55.4158,55.4158,54.3921,54.8016,154314.0
2015-08-02,55.4158,55.4158,54.3921,54.8016,154314.0
2015-08-03,54.3238,54.8016,54.0508,54.8016,195510.0
2015-08-04,54.8016,54.8016,53.9826,54.5968,91242.0
2015-08-05,54.5968,55.4158,54.3921,54.5968,282708.0
2015-08-06,54.8698,55.5523,54.7333,55.0745,205254.0
2015-08-07,55.3475,55.484,54.0508,54.0508,150600.0
2015-08-08,55.3475,55.484,54.0508,54.0508,150600.0
2015-08-09,55.3475,55.484,54.0508,54.0508,150600.0
2015-08-10,54.3238,54.8698,54.0508,54.7333,179496.0
2015-08-11,55.2793,55.484,53.9826,54.2556,146346.0
2015-08-12,54.1873,54.8698,53.0272,53.7779,259956.0
2015-08-13,53.7096,55.484,53.5731,55.0063,815730.0
2015-08-14,55.0063,55.3475,54.5286,54.5286,268320.0
2015-08-15,55.0063,55.3475,54.5286,54.5286,268320.0
2015-08-16,55.0063,55.3475,54.5286,54.5286,268320.0
2015-08-17,54.5286,55.6205,54.5286,55.6205,298374.0
2015-08-18,54.8698,55.211,53.9826,55.0063,325770.0
2015-08-19,54.8698,55.1428,53.8461,54.5968,297306.0
2015-08-20,54.5968,54.5968,51.5257,52.2082,429858.0
