,KINDSDB SS Equity,KINDSDB SS Equity,KINDSDB SS Equity,KINDSDB SS Equity,KINDSDB SS Equity
2016-10-01,58.414,58.969,57.564,58.932,537767.0
2016-10-02,58.414,58.969,57.564,58.932,537767.0
2016-10-03,58.932,59.338,58.673,59.005,531178.0
2016-10-04,59.005,59.486,58.784,59.153,609789.0
2016-10-05,59.042,59.301,58.266,58.34,612331.0
2016-10-06,58.414,59.079,57.859,58.488,823063.0
2016-10-07,58.562,58.784,57.009,57.157,706358.0
2016-10-08,58.562,58.784,57.009,57.157,706358.0
2016-10-09,58.562,58.784,57.009,57.157,706358.0
2016-10-10,57.564,58.266,56.935,57.268,547825.0
2016-10-11,57.527,57.527,56.011,56.085,1029718.0
2016-10-12,55.937,56.27,54.125,54.643,1372765.0
2016-10-13,55.087,55.087,54.088,54.717,1786404.0
2016-10-14,54.717,55.419,54.569,55.197,515927.0
2016-10-15,54.717,55.419,54.569,55.197,515927.0
2016-10-16,54.717,55.419,54.569,55.197,515927.0
2016-10-17,55.197,55.197,54.125,54.125,508851.0
2016-10-18,54.717,56.196,54.384,55.826,1079309.0
2016-10-19,56.418,56.972,55.53,56.861,650719.0
2016-10-20,58.192,59.819,57.379,57.564,1643882.0
2016-10-21,57.601,58.34,56.75,58.007,724797.0
2016-10-22,57.601,58.34,56.75,58.007,724797.0
2016-10-23,57.601,58.34,56.75,58.007,724797.0
2016-10-24,58.192,58.636,57.748,57.933,477740.0
2016-10-25,58.488,59.597,58.118,59.19,1120738.0
2016-10-26,59.893,59.893,58.044,58.34,477721.0
2016-10-27,58.747,58.858,57.453,58.673,562848.0
2016-10-28,58.858,59.486,57.675,59.375,787359.0
2016-10-29,58.858,59.486,57.675,59.375,787359.0
2016-10-30,58.858,59.486,57.675,59.375,787359.0
2016-10-31,59.893,59.893,58.599,58.932,574673.0
2016-11-01,58.932,59.634,58.599,59.412,985497.0
2016-11-02,62.666,62.85,59.523,60.373,3257990.0
2016-11-03,60.447,62.666,60.447,62.666,1602700.0
2016-11-04,62.666,62.666,60.262,60.854,694691.0
2016-11-05,62.666,62.666,60.262,60.854,694691.0
2016-11-06,62.666,62.666,60.262,60.854,694691.0
2016-11-07,61.372,61.741,60.336,61.039,685215.0
2016-11-08,61.409,61.409,59.745,59.782,754424.0
2016-11-09,57.564,59.634,57.194,58.155,2062008.0
2016-11-10,58.969,59.153,57.601,58.118,1141998.0
2016-11-11,58.414,58.451,56.898,56.898,506542.0
2016-11-12,58.414,58.451,56.898,56.898,506542.0
2016-11-13,58.414,58.451,56.898,56.898,506542.0
2016-11-14,58.229,58.377,57.009,57.527,511163.0
2016-11-15,57.748,57.933,57.083,57.416,404029.0
2016-11-16,57.527,58.081,57.009,57.49,691494.0
2016-11-17,57.859,58.118,57.083,57.97,398480.0
2016-11-18,57.896,59.412,57.748,59.116,477183.0
2016-11-19,57.896,59.412,57.748,59.116,477183.0
2016-11-20,57.896,59.412,57.748,59.116,477183.0
2016-11-21,59.412,59.412,57.785,59.153,706422.0
2016-11-22,59.227,59.56,58.525,58.71,390392.0
2016-11-23,58.71,59.153,58.044,58.155,341856.0
2016-11-24,58.155,58.858,58.007,58.821,284770.0
2016-11-25,58.858,58.932,58.081,58.784,252823.0
2016-11-26,58.858,58.932,58.081,58.784,252823.0
2016-11-27,58.858,58.932,58.081,58.784,252823.0
2016-11-28,58.784,58.784,58.155,58.414,457090.0
2016-11-29,58.303,60.189,58.044,59.449,648252.0
2016-11-30,59.819,60.078,58.155,58.562,904959.0
2016-12-01,58.858,58.858,56.824,57.231,922634.0
2016-12-02,57.305,57.342,56.27,56.491,625024.0
2016-12-03,57.305,57.342,56.27,56.491,625024.0
2016-12-04,57.305,57.342,56.27,56.491,625024.0
2016-12-05,56.491,56.676,55.567,56.344,789620.0
2016-12-06,56.344,56.824,55.974,56.233,843574.0
2016-12-07,56.824,58.34,56.602,58.34,1095895.0
2016-12-08,58.673,58.784,57.785,58.451,1274715.0
2016-12-09,58.562,58.895,58.007,58.562,801457.0
2016-12-10,58.562,58.895,58.007,58.562,801457.0
2016-12-11,58.562,58.895,58.007,58.562,801457.0
2016-12-12,58.562,58.562,56.528,56.602,952981.0
2016-12-13,56.935,57.527,56.196,56.196,1006245.0
2016-12-14,56.122,56.824,55.863,56.011,842812.0
2016-12-15,55.937,57.194,55.937,57.009,2712429.0
2016-12-16,57.194,60.262,57.12,59.967,1884593.0
2016-12-17,57.194,60.262,57.12,59.967,1884593.0
2016-12-18,57.194,60.262,57.12,59.967,1884593.0
2016-12-19,60.078,61.889,60.078,61.556,1251956.0
2016-12-20,61.778,61.889,60.595,61.002,1028107.0
2016-12-21,61.409,61.926,60.447,61.667,810612.0
2016-12-22,62.111,62.111,61.076,61.741,765363.0
2016-12-23,61.593,62.111,61.039,61.889,414304.0
2016-12-24,61.593,62.111,61.039,61.889,414304.0
2016-12-25,61.593,62.111,61.039,61.889,414304.0
2016-12-26,61.593,62.111,61.039,61.889,414304.0
2016-12-27,61.372,62.444,61.187,62.444,233393.0
2016-12-28,62.296,62.407,61.778,62.148,256831.0
2016-12-29,62.111,63.59,61.667,63.59,759023.0
2016-12-30,63.738,63.96,62.887,63.257,461406.0
2016-12-31,63.738,63.96,62.887,63.257,461406.0
2017-01-01,63.738,63.96,62.887,63.257,461406.0
2017-01-02,63.294,64.034,63.035,64.034,279613.0
2017-01-03,63.886,64.403,62.924,62.998,529796.0
2017-01-04,63.479,63.627,62.333,63.627,661963.0
2017-01-05,63.812,63.997,62.666,62.666,326442.0
2017-01-06,63.812,63.997,62.666,62.666,326442.0
2017-01-07,63.812,63.997,62.666,62.666,326442.0
2017-01-08,63.812,63.997,62.666,62.666,326442.0
2017-01-09,62.666,62.777,61.298,62.185,491174.0
2017-01-10,62.481,62.481,60.891,61.409,462979.0
2017-01-11,61.372,61.593,60.891,60.891,422705.0
2017-01-12,60.928,61.002,59.782,59.967,614561.0
2017-01-13,60.262,60.262,59.042,59.264,545146.0
2017-01-14,60.262,60.262,59.042,59.264,545146.0
2017-01-15,60.262,60.262,59.042,59.264,545146.0
2017-01-16,59.264,59.264,57.49,57.601,1074487.0
2017-01-17,57.601,57.675,56.824,57.12,1570149.0
2017-01-18,57.157,57.822,57.083,57.601,933609.0
2017-01-19,57.601,57.675,56.935,57.49,503127.0
2017-01-20,57.49,57.748,56.565,56.713,678222.0
2017-01-21,57.49,57.748,56.565,56.713,678222.0
2017-01-22,57.49,57.748,56.565,56.713,678222.0
2017-01-23,56.565,56.898,56.196,56.344,903606.0
2017-01-24,56.491,56.602,55.345,55.678,1009041.0
2017-01-25,55.826,56.565,55.456,56.565,807155.0
2017-01-26,56.898,56.898,56.011,56.787,830588.0
2017-01-27,57.305,57.305,55.789,56.011,543428.0
2017-01-28,57.305,57.305,55.789,56.011,543428.0
2017-01-29,57.305,57.305,55.789,56.011,543428.0
2017-01-30,55.826,55.974,54.643,54.791,814241.0
2017-01-31,54.68,55.05,54.199,54.606,788862.0
2017-02-01,54.717,56.75,54.495,56.565,3611899.0
2017-02-02,56.639,57.453,56.639,57.009,610414.0
2017-02-03,57.342,57.342,55.974,56.085,763555.0
2017-02-04,57.342,57.342,55.974,56.085,763555.0
2017-02-05,57.342,57.342,55.974,56.085,763555.0
2017-02-06,56.122,56.196,55.419,56.085,653435.0
2017-02-07,56.085,56.639,55.826,56.122,453442.0
2017-02-08,56.196,56.491,55.493,55.826,668207.0
2017-02-09,56.011,57.046,55.863,56.824,867482.0
2017-02-10,56.935,57.748,56.565,56.565,1033653.0
2017-02-11,56.935,57.748,56.565,56.565,1033653.0
2017-02-12,56.935,57.748,56.565,56.565,1033653.0
2017-02-13,56.787,57.896,56.639,57.748,1114167.0
2017-02-14,62.111,64.181,61.298,63.738,5208827.0
2017-02-15,63.738,63.886,61.667,61.963,2252315.0
2017-02-16,62.444,62.444,60.373,60.706,1497642.0
2017-02-17,60.632,61.335,60.078,60.115,1203438.0
2017-02-18,60.632,61.335,60.078,60.115,1203438.0
2017-02-19,60.632,61.335,60.078,60.115,1203438.0
2017-02-20,61.372,61.63,60.632,61.298,1120001.0
2017-02-21,61.63,62.259,61.113,62.185,992581.0
2017-02-22,62.333,62.555,61.335,61.778,844557.0
2017-02-23,63.627,63.849,62.74,63.775,1684528.0
2017-02-24,63.923,64.514,62.961,63.553,1022456.0
2017-02-25,63.923,64.514,62.961,63.553,1022456.0
2017-02-26,63.923,64.514,62.961,63.553,1022456.0
2017-02-27,63.59,63.59,62.185,62.703,674364.0
2017-02-28,62.703,63.294,61.704,62.555,584236.0
2017-03-01,62.518,63.442,61.963,63.257,768894.0
2017-03-02,63.812,64.699,63.516,63.997,1284274.0
2017-03-03,64.218,64.218,62.85,63.405,752476.0
2017-03-04,64.218,64.218,62.85,63.405,752476.0
2017-03-05,64.218,64.218,62.85,63.405,752476.0
2017-03-06,63.405,64.329,62.924,64.255,616556.0
2017-03-07,64.255,65.401,64.255,64.551,1040363.0
2017-03-08,65.069,65.069,63.96,64.699,1099245.0
2017-03-09,64.81,64.958,64.07,64.847,596155.0
2017-03-10,64.847,65.18,64.551,65.069,757627.0
2017-03-11,64.847,65.18,64.551,65.069,757627.0
2017-03-12,64.847,65.18,64.551,65.069,757627.0
2017-03-13,65.069,65.475,63.96,65.475,853653.0
2017-03-14,64.773,65.106,63.738,64.773,848672.0
2017-03-15,64.884,65.364,64.329,65.069,535969.0
2017-03-16,65.18,65.401,64.144,64.329,608666.0
2017-03-17,64.255,64.477,63.812,64.292,523993.0
2017-03-18,64.255,64.477,63.812,64.292,523993.0
2017-03-19,64.255,64.477,63.812,64.292,523993.0
2017-03-20,64.329,64.625,63.96,64.255,424646.0
2017-03-21,64.255,64.255,61.889,61.926,872472.0
2017-03-22,61.335,61.556,60.299,61.446,764080.0
2017-03-23,62.813,64.884,62.185,64.736,1143205.0
2017-03-24,64.773,65.143,63.405,64.181,769302.0
2017-03-25,64.773,65.143,63.405,64.181,769302.0
2017-03-26,64.773,65.143,63.405,64.181,769302.0
2017-03-27,64.107,64.44,63.405,63.886,588106.0
2017-03-28,63.812,64.218,63.146,64.144,483550.0
2017-03-29,64.255,65.993,63.59,65.697,910664.0
2017-03-30,65.512,67.102,65.401,66.917,1480521.0
2017-03-31,66.658,68.692,66.474,68.692,1620389.0
2017-04-01,66.658,68.692,66.474,68.692,1620389.0
2017-04-02,66.658,68.692,66.474,68.692,1620389.0
2017-04-03,68.951,71.095,68.47,68.581,1765420.0
2017-04-04,68.951,69.542,67.952,68.877,1066974.0
2017-04-05,67.509,69.32,66.732,69.135,1189750.0
2017-04-06,69.135,69.135,68.026,68.211,825491.0
2017-04-07,68.174,68.581,67.287,68.026,706288.0
2017-04-08,68.174,68.581,67.287,68.026,706288.0
2017-04-09,68.174,68.581,67.287,68.026,706288.0
2017-04-10,68.026,69.283,67.878,68.877,768351.0
2017-04-11,68.803,69.209,67.915,68.137,951246.0
2017-04-12,68.248,69.209,67.989,68.988,812300.0
2017-04-13,69.505,69.949,68.877,68.877,402642.0
2017-04-14,69.505,69.949,68.877,68.877,402642.0
2017-04-15,69.505,69.949,68.877,68.877,402642.0
2017-04-16,69.505,69.949,68.877,68.877,402642.0
2017-04-17,69.505,69.949,68.877,68.877,402642.0
2017-04-18,68.914,70.023,68.803,69.025,1304062.0
2017-04-19,69.135,70.282,69.025,69.542,645990.0
2017-04-20,69.727,70.245,69.394,70.06,505567.0
2017-04-21,70.06,70.319,68.84,69.099,671807.0
2017-04-22,70.06,70.319,68.84,69.099,671807.0
2017-04-23,70.06,70.319,68.84,69.099,671807.0
2017-04-24,69.505,70.097,69.172,69.394,729199.0
2017-04-25,69.764,70.836,68.766,70.245,927510.0
2017-04-26,66.363,67.915,64.44,67.287,4156021.0
2017-04-27,66.178,67.694,65.993,67.472,2197285.0
2017-04-28,67.472,67.989,66.843,67.915,681678.0
2017-04-29,67.472,67.989,66.843,67.915,681678.0
2017-04-30,67.472,67.989,66.843,67.915,681678.0
2017-05-01,67.472,67.989,66.843,67.915,681678.0
2017-05-02,67.915,68.47,67.62,67.878,780722.0
2017-05-03,68.026,68.026,67.139,67.731,335357.0
2017-05-04,67.731,69.542,67.731,69.542,667847.0
2017-05-05,69.505,69.801,68.396,68.766,914282.0
2017-05-06,69.505,69.801,68.396,68.766,914282.0
2017-05-07,69.505,69.801,68.396,68.766,914282.0
2017-05-08,69.172,69.32,67.805,68.433,542280.0
2017-05-09,68.433,69.394,68.396,68.877,521569.0
2017-05-10,68.988,70.097,68.655,70.06,507697.0
2017-05-11,70.245,70.245,68.914,69.505,537513.0
2017-05-12,69.025,70.023,69.025,69.69,455031.0
2017-05-13,69.025,70.023,69.025,69.69,455031.0
2017-05-14,69.025,70.023,69.025,69.69,455031.0
2017-05-15,69.69,69.764,68.359,68.729,860175.0
2017-05-16,68.766,69.135,67.731,68.433,933108.0
2017-05-17,68.565,68.718,67.873,68.219,627450.0
2017-05-18,67.95,68.373,66.758,68.373,803282.0
2017-05-19,68.373,70.217,68.18,69.18,1517903.0
2017-05-20,68.373,70.217,68.18,69.18,1517903.0
2017-05-21,68.373,70.217,68.18,69.18,1517903.0
2017-05-22,69.103,69.449,68.104,68.795,432091.0
2017-05-23,68.795,69.526,68.603,69.257,337059.0
2017-05-24,68.949,70.179,68.949,69.871,295235.0
2017-05-25,68.949,70.179,68.949,69.871,295235.0
2017-05-26,69.948,70.294,69.372,69.833,611978.0
2017-05-27,69.948,70.294,69.372,69.833,611978.0
2017-05-28,69.948,70.294,69.372,69.833,611978.0
2017-05-29,69.948,70.64,69.295,70.102,399164.0
2017-05-30,69.948,70.179,69.679,70.025,476581.0
2017-05-31,70.102,71.832,70.102,71.755,1259334.0
2017-06-01,71.755,72.485,71.716,72.177,723470.0
2017-06-02,73.023,73.023,71.716,71.908,753357.0
2017-06-03,73.023,73.023,71.716,71.908,753357.0
2017-06-04,73.023,73.023,71.716,71.908,753357.0
2017-06-05,71.908,72.293,69.91,70.563,506537.0
2017-06-06,71.908,72.293,69.91,70.563,506537.0
2017-06-07,71.101,71.832,69.871,70.294,2068821.0
2017-06-08,70.717,70.948,69.295,69.564,3832400.0
2017-06-09,69.564,70.525,69.026,70.102,964068.0
2017-06-10,69.564,70.525,69.026,70.102,964068.0
2017-06-11,69.564,70.525,69.026,70.102,964068.0
2017-06-12,71.178,71.178,69.487,70.102,600229.0
2017-06-13,70.602,72.6,70.371,72.331,647743.0
2017-06-14,72.254,75.291,72.139,74.022,2006920.0
2017-06-15,74.022,74.176,71.716,72.293,724581.0
2017-06-16,72.293,74.061,72.293,73.561,646282.0
2017-06-17,72.293,74.061,72.293,73.561,646282.0
2017-06-18,72.293,74.061,72.293,73.561,646282.0
2017-06-19,73.792,74.368,72.869,72.869,468898.0
2017-06-20,73.484,74.253,72.716,73.984,489811.0
2017-06-21,73.523,75.252,73.407,74.983,913769.0
2017-06-22,75.214,76.251,74.522,76.021,714545.0
2017-06-23,75.214,76.251,74.522,76.021,714545.0
2017-06-24,75.214,76.251,74.522,76.021,714545.0
2017-06-25,75.214,76.251,74.522,76.021,714545.0
2017-06-26,76.098,76.751,74.291,74.33,566155.0
2017-06-27,74.291,74.637,72.946,74.33,535016.0
2017-06-28,74.33,76.021,73.753,75.598,639221.0
2017-06-29,75.56,75.905,72.946,73.254,878800.0
2017-06-30,73.023,74.253,72.908,73.254,704052.0
2017-07-01,73.023,74.253,72.908,73.254,704052.0
2017-07-02,73.023,74.253,72.908,73.254,704052.0
2017-07-03,72.254,73.369,71.563,72.446,673603.0
2017-07-04,70.717,71.601,69.641,71.178,773804.0
2017-07-05,70.717,70.948,68.911,69.333,990257.0
2017-07-06,69.295,69.756,68.142,68.757,763011.0
2017-07-07,68.718,69.064,68.334,69.026,342785.0
2017-07-08,68.718,69.064,68.334,69.026,342785.0
2017-07-09,68.718,69.064,68.334,69.026,342785.0
2017-07-10,69.026,69.372,68.334,68.795,520669.0
2017-07-11,68.449,69.103,66.797,67.181,687267.0
2017-07-12,67.45,69.103,67.45,68.949,496342.0
2017-07-13,68.949,69.103,67.681,68.565,445624.0
2017-07-14,68.642,69.372,68.027,68.526,426403.0
2017-07-15,68.642,69.372,68.027,68.526,426403.0
2017-07-16,68.642,69.372,68.027,68.526,426403.0
2017-07-17,68.526,69.026,67.988,68.949,198564.0
2017-07-18,68.949,70.217,68.795,69.679,701283.0
2017-07-19,69.795,71.524,69.718,70.333,814127.0
2017-07-20,70.064,70.986,70.064,70.486,478210.0
2017-07-21,70.64,71.101,69.718,70.448,509995.0
2017-07-22,70.64,71.101,69.718,70.448,509995.0
2017-07-23,70.64,71.101,69.718,70.448,509995.0
2017-07-24,70.448,70.986,69.41,69.795,720596.0
2017-07-25,69.18,70.179,69.18,69.526,750166.0
2017-07-26,70.717,72.177,69.795,70.717,1125979.0
2017-07-27,70.717,71.601,70.333,71.024,609686.0
2017-07-28,71.37,71.37,69.564,70.525,558628.0
2017-07-29,71.37,71.37,69.564,70.525,558628.0
2017-07-30,71.37,71.37,69.564,70.525,558628.0
2017-07-31,70.217,70.525,68.603,69.064,649161.0
2017-08-01,68.488,68.988,67.296,68.642,1089078.0
2017-08-02,69.18,69.91,68.642,69.372,602880.0
2017-08-03,68.988,69.372,68.296,68.296,506231.0
2017-08-04,68.411,68.949,67.642,68.68,457151.0
2017-08-05,68.411,68.949,67.642,68.68,457151.0
2017-08-06,68.411,68.949,67.642,68.68,457151.0
2017-08-07,69.218,70.102,69.18,69.795,565289.0
2017-08-08,69.948,70.064,68.642,68.795,542492.0
2017-08-09,69.18,69.526,68.104,68.488,508972.0
2017-08-10,68.642,68.795,67.143,67.143,588309.0
2017-08-11,67.143,67.143,65.183,66.605,755746.0
2017-08-12,67.143,67.143,65.183,66.605,755746.0
2017-08-13,67.143,67.143,65.183,66.605,755746.0
2017-08-14,67.066,67.373,66.374,66.951,741511.0
2017-08-15,67.335,67.527,65.721,66.336,647256.0
2017-08-16,66.143,66.797,65.951,66.259,596904.0
2017-08-17,66.182,66.297,65.567,66.105,455532.0
2017-08-18,65.644,65.721,63.799,65.144,861081.0
2017-08-19,65.644,65.721,63.799,65.144,861081.0
2017-08-20,65.644,65.721,63.799,65.144,861081.0
2017-08-21,64.721,65.144,64.337,64.683,597764.0
2017-08-22,64.721,65.259,63.876,65.259,819939.0
2017-08-23,65.259,65.644,64.568,64.875,528664.0
2017-08-24,64.683,64.952,63.837,64.529,591273.0
2017-08-25,64.529,65.336,64.376,65.336,526921.0
2017-08-26,64.529,65.336,64.376,65.336,526921.0
2017-08-27,64.529,65.336,64.376,65.336,526921.0
2017-08-28,65.029,65.798,64.914,65.452,402148.0
2017-08-29,65.259,65.913,64.837,65.529,862339.0
2017-08-30,65.49,66.143,65.49,65.721,471775.0
2017-08-31,65.99,67.373,65.951,67.22,738649.0
2017-09-01,67.373,68.411,66.989,68.373,543003.0
2017-09-02,67.373,68.411,66.989,68.373,543003.0
2017-09-03,67.373,68.411,66.989,68.373,543003.0
2017-09-04,66.874,67.911,66.874,67.45,557326.0
2017-09-05,67.45,68.104,67.22,67.335,378146.0
2017-09-06,67.143,67.373,66.605,67.027,356797.0
2017-09-07,67.412,68.142,67.027,68.142,376676.0
2017-09-08,68.104,68.104,67.104,67.835,360712.0
2017-09-09,68.104,68.104,67.104,67.835,360712.0
2017-09-10,68.104,68.104,67.104,67.835,360712.0
2017-09-11,67.873,68.988,67.873,68.642,439536.0
2017-09-12,68.334,68.603,67.489,68.142,444389.0
2017-09-13,68.104,68.411,67.335,68.411,574646.0
2017-09-14,68.257,69.103,67.988,68.949,376280.0
2017-09-15,68.911,69.026,67.296,67.412,561412.0
2017-09-16,68.911,69.026,67.296,67.412,561412.0
2017-09-17,68.911,69.026,67.296,67.412,561412.0
2017-09-18,67.296,67.911,66.989,67.604,455614.0
2017-09-19,67.642,67.988,66.758,67.412,835640.0
2017-09-20,66.951,67.873,66.951,67.796,260894.0
2017-09-21,67.796,68.142,67.373,67.489,308997.0
2017-09-22,67.412,69.641,67.412,69.18,568221.0
2017-09-23,67.412,69.641,67.412,69.18,568221.0
2017-09-24,67.412,69.641,67.412,69.18,568221.0
2017-09-25,69.18,69.641,68.834,69.564,452267.0
2017-09-26,69.333,69.833,68.795,69.449,693710.0
2017-09-27,69.449,70.102,68.795,69.91,517484.0
2017-09-28,69.91,71.37,69.871,71.024,734836.0
2017-09-29,71.024,72.024,70.486,72.024,508905.0
2017-09-30,71.024,72.024,70.486,72.024,508905.0
2017-10-01,71.024,72.024,70.486,72.024,508905.0
2017-10-02,72.024,72.792,71.716,71.947,513333.0
2017-10-03,73.446,74.138,72.216,73.023,1441677.0
2017-10-04,73.177,73.177,72.177,72.523,980601.0
2017-10-05,72.6,72.831,71.716,72.139,446865.0
2017-10-06,72.254,72.908,72.062,72.101,456492.0
2017-10-07,72.254,72.908,72.062,72.101,456492.0
2017-10-08,72.254,72.908,72.062,72.101,456492.0
2017-10-09,72.062,72.331,71.832,72.177,285386.0
2017-10-10,72.139,72.562,71.639,71.832,387433.0
2017-10-11,71.447,72.485,71.217,72.024,541337.0
2017-10-12,71.87,72.946,71.793,72.831,404984.0
2017-10-13,73.023,74.407,72.754,73.484,732935.0
2017-10-14,73.023,74.407,72.754,73.484,732935.0
2017-10-15,73.023,74.407,72.754,73.484,732935.0
2017-10-16,73.484,73.561,72.408,72.831,576201.0
2017-10-17,72.831,73.523,72.523,72.523,833876.0
2017-10-18,72.254,73.869,71.947,73.023,828963.0
2017-10-19,73.061,73.561,72.639,73.215,622876.0
2017-10-20,73.33,73.984,72.946,73.292,1034726.0
2017-10-21,73.33,73.984,72.946,73.292,1034726.0
2017-10-22,73.33,73.984,72.946,73.292,1034726.0
2017-10-23,73.292,73.676,72.831,73.523,1138828.0
2017-10-24,73.1,73.484,71.255,71.294,1539749.0
2017-10-25,71.255,72.254,70.948,71.332,1330377.0
2017-10-26,71.447,73.1,71.332,72.639,1047726.0
2017-10-27,79.633,82.17,77.712,81.325,3796429.0
2017-10-28,79.633,82.17,77.712,81.325,3796429.0
2017-10-29,79.633,82.17,77.712,81.325,3796429.0
2017-10-30,81.863,83.707,80.172,80.863,1513672.0
2017-10-31,80.94,83.169,80.94,82.17,1212146.0
2017-11-01,82.785,83.477,82.554,82.939,1074825.0
2017-11-02,83.016,83.323,81.939,83.016,656949.0
2017-11-03,83.323,85.475,83.246,85.475,469938.0
2017-11-04,83.323,85.475,83.246,85.475,469938.0
2017-11-05,83.323,85.475,83.246,85.475,469938.0
2017-11-06,85.322,85.629,83.784,84.015,1000028.0
2017-11-07,83.938,84.169,82.939,83.246,576195.0
2017-11-08,83.016,83.169,82.016,82.016,1140188.0
2017-11-09,82.016,82.016,80.556,81.401,743525.0
2017-11-10,81.401,82.17,81.017,81.555,779427.0
2017-11-11,81.401,82.17,81.017,81.555,779427.0
2017-11-12,81.401,82.17,81.017,81.555,779427.0
2017-11-13,81.555,81.632,80.172,80.633,1007326.0
2017-11-14,80.479,82.17,80.402,82.016,740285.0
2017-11-15,82.016,83.016,80.94,82.17,1009801.0
2017-11-16,82.554,83.938,82.17,83.707,829724.0
2017-11-17,83.784,85.322,83.323,84.707,1332244.0
2017-11-18,83.784,85.322,83.323,84.707,1332244.0
2017-11-19,83.784,85.322,83.323,84.707,1332244.0
2017-11-20,84.245,84.784,83.4,83.4,810363.0
2017-11-21,83.4,84.784,83.016,84.784,841334.0
2017-11-22,84.784,85.245,84.015,84.015,992339.0
2017-11-23,84.245,84.86,82.785,83.861,559224.0
2017-11-24,83.938,85.475,83.246,85.245,766030.0
2017-11-25,83.938,85.475,83.246,85.245,766030.0
2017-11-26,83.938,85.475,83.246,85.245,766030.0
2017-11-27,85.322,87.013,85.322,85.706,718168.0
2017-11-28,85.86,86.398,85.629,86.321,369879.0
2017-11-29,86.475,87.474,85.475,85.629,605514.0
2017-11-30,85.629,86.475,85.014,85.552,822187.0
2017-12-01,86.244,86.551,84.476,84.784,838955.0
2017-12-02,86.244,86.551,84.476,84.784,838955.0
2017-12-03,86.244,86.551,84.476,84.784,838955.0
2017-12-04,85.475,86.782,84.937,86.398,397993.0
2017-12-05,86.167,86.167,84.476,84.937,431818.0
2017-12-06,84.169,84.937,82.939,84.553,505396.0
2017-12-07,84.476,86.859,84.399,86.167,1083339.0
2017-12-08,86.013,87.935,85.629,87.243,1510072.0
2017-12-09,86.013,87.935,85.629,87.243,1510072.0
2017-12-10,86.013,87.935,85.629,87.243,1510072.0
2017-12-11,87.628,88.319,87.32,87.858,1034221.0
2017-12-12,87.628,88.089,87.243,87.628,837960.0
2017-12-13,87.781,87.781,86.936,87.551,762338.0
2017-12-14,87.166,88.243,86.859,88.166,891199.0
2017-12-15,88.319,90.472,87.858,90.087,1619954.0
2017-12-16,88.319,90.472,87.858,90.087,1619954.0
2017-12-17,88.319,90.472,87.858,90.087,1619954.0
2017-12-18,90.702,90.933,89.472,89.934,584103.0
2017-12-19,90.087,90.164,89.011,89.78,625445.0
2017-12-20,89.626,90.164,89.242,89.549,461729.0
2017-12-21,89.549,90.241,89.011,89.857,333955.0
2017-12-22,89.934,90.164,89.396,89.626,208028.0
2017-12-23,89.934,90.164,89.396,89.626,208028.0
2017-12-24,89.934,90.164,89.396,89.626,208028.0
2017-12-25,89.934,90.164,89.396,89.626,208028.0
2017-12-26,89.934,90.164,89.396,89.626,208028.0
2017-12-27,89.626,90.01,89.165,89.934,962878.0
2017-12-28,89.857,90.549,89.549,89.934,218812.0
2017-12-29,89.934,90.241,89.626,90.241,178886.0
2017-12-30,89.934,90.241,89.626,90.241,178886.0
2017-12-31,89.934,90.241,89.626,90.241,178886.0
2018-01-01,89.934,90.241,89.626,90.241,178886.0
2018-01-02,90.241,90.241,89.126,89.895,355227.0
2018-01-03,89.895,90.779,89.857,90.51,389185.0
2018-01-04,90.664,91.509,90.356,91.509,491231.0
2018-01-05,91.509,92.547,91.279,92.547,405880.0
2018-01-06,91.509,92.547,91.279,92.547,405880.0
2018-01-07,91.509,92.547,91.279,92.547,405880.0
2018-01-08,92.662,93.2,91.509,92.585,1725456.0
2018-01-09,92.931,95.314,92.855,94.93,1246358.0
2018-01-10,94.93,96.198,94.546,95.314,1009050.0
2018-01-11,94.891,96.506,94.469,96.39,1079993.0
2018-01-12,96.16,96.275,94.699,96.083,698968.0
2018-01-13,96.16,96.275,94.699,96.083,698968.0
2018-01-14,96.16,96.275,94.699,96.083,698968.0
2018-01-15,96.16,96.39,94.046,95.314,673513.0
2018-01-16,95.007,97.121,94.507,96.928,555694.0
2018-01-17,96.928,98.543,96.467,97.236,1053644.0
2018-01-18,97.659,97.928,96.852,97.274,611374.0
2018-01-19,98.12,98.543,97.428,97.62,1264296.0
2018-01-20,98.12,98.543,97.428,97.62,1264296.0
2018-01-21,98.12,98.543,97.428,97.62,1264296.0
2018-01-22,98.389,98.927,97.505,97.736,891579.0
2018-01-23,98.043,98.889,97.889,98.696,491652.0
2018-01-24,99.158,102.194,98.773,100.772,1074554.0
2018-01-25,100.81,101.271,98.812,99.427,896132.0
2018-01-26,99.696,101.194,99.119,100.81,563770.0
2018-01-27,99.696,101.194,99.119,100.81,563770.0
2018-01-28,99.696,101.194,99.119,100.81,563770.0
2018-01-29,101.041,102.54,100.541,100.849,674027.0
2018-01-30,100.81,101.194,99.849,100.426,447454.0
2018-01-31,100.426,101.579,100.426,101.156,743373.0
2018-02-01,101.54,102.924,101.387,102.54,521339.0
2018-02-02,102.501,102.847,101.002,101.387,627261.0
2018-02-03,102.501,102.847,101.002,101.387,627261.0
2018-02-04,102.501,102.847,101.002,101.387,627261.0
2018-02-05,100.195,100.195,95.468,97.851,1086182.0
2018-02-06,90.702,97.082,89.857,95.775,1164925.0
