,SWEDA SS Equity,SWEDA SS Equity,SWEDA SS Equity,SWEDA SS Equity,SWEDA SS Equity
2013-12-05,89.088,89.732,87.802,87.802,3135927.0
2013-12-06,88.231,89.571,88.016,89.088,2821462.0
2013-12-07,88.231,89.571,88.016,89.088,2821462.0
2013-12-08,88.231,89.571,88.016,89.088,2821462.0
2013-12-09,89.356,90.0,89.142,89.946,3194298.0
2013-12-10,89.839,89.946,88.874,88.928,3120484.0
2013-12-11,88.82,89.732,88.66,88.981,1835837.0
2013-12-12,88.713,89.142,88.231,88.445,2317620.0
2013-12-13,88.499,88.874,88.231,88.445,1828330.0
2013-12-14,88.499,88.874,88.231,88.445,1828330.0
2013-12-15,88.499,88.874,88.231,88.445,1828330.0
2013-12-16,88.392,89.946,88.177,89.946,2779856.0
2013-12-17,89.839,90.482,89.517,89.517,2364278.0
2013-12-18,89.785,91.072,89.732,90.965,3814194.0
2013-12-19,91.501,93.162,91.393,92.948,3909595.0
2013-12-20,93.055,95.521,93.001,95.36,6808294.0
2013-12-21,93.055,95.521,93.001,95.36,6808294.0
2013-12-22,93.055,95.521,93.001,95.36,6808294.0
2013-12-23,95.467,96.593,95.414,96.003,2372040.0
2013-12-24,95.467,96.593,95.414,96.003,2372040.0
2013-12-25,95.467,96.593,95.414,96.003,2372040.0
2013-12-26,95.467,96.593,95.414,96.003,2372040.0
2013-12-27,96.861,97.987,96.7,97.343,1781104.0
2013-12-28,96.861,97.987,96.7,97.343,1781104.0
2013-12-29,96.861,97.987,96.7,97.343,1781104.0
2013-12-30,97.45,97.719,96.539,97.022,1678180.0
2013-12-31,97.45,97.719,96.539,97.022,1678180.0
2014-01-01,97.45,97.719,96.539,97.022,1678180.0
2014-01-02,97.022,97.182,95.682,96.378,2330156.0
2014-01-03,96.218,96.968,96.057,96.218,1695648.0
2014-01-04,96.218,96.968,96.057,96.218,1695648.0
2014-01-05,96.218,96.968,96.057,96.218,1695648.0
2014-01-06,96.218,96.968,96.057,96.218,1695648.0
2014-01-07,96.218,97.424,96.164,96.539,3617315.0
2014-01-08,97.236,97.45,96.593,96.807,2489100.0
2014-01-09,97.129,97.879,96.7,96.807,2003603.0
2014-01-10,97.45,97.772,95.95,96.593,2480099.0
2014-01-11,97.45,97.772,95.95,96.593,2480099.0
2014-01-12,97.45,97.772,95.95,96.593,2480099.0
2014-01-13,97.504,98.147,97.022,97.719,2470162.0
2014-01-14,97.129,98.094,96.378,97.933,2726181.0
2014-01-15,97.236,98.523,97.075,98.308,2944456.0
2014-01-16,98.576,98.898,97.879,98.308,2678343.0
2014-01-17,98.255,98.683,97.933,98.362,2814233.0
2014-01-18,98.255,98.683,97.933,98.362,2814233.0
2014-01-19,98.255,98.683,97.933,98.362,2814233.0
2014-01-20,98.308,98.362,97.558,97.665,2002212.0
2014-01-21,96.807,97.29,95.682,96.378,8438450.0
2014-01-22,96.486,97.397,96.486,97.397,3731490.0
2014-01-23,97.397,98.201,97.022,97.772,3443127.0
2014-01-24,97.826,98.04,95.682,95.789,4211494.0
2014-01-25,97.826,98.04,95.682,95.789,4211494.0
2014-01-26,97.826,98.04,95.682,95.789,4211494.0
2014-01-27,95.414,96.057,94.395,96.057,4043318.0
2014-01-28,94.61,94.663,91.072,91.661,13152610.0
2014-01-29,93.377,93.377,90.214,91.608,9148695.0
2014-01-30,91.501,92.787,90.696,92.197,4207080.0
2014-01-31,92.519,92.519,90.965,91.822,4278848.0
2014-02-01,92.519,92.519,90.965,91.822,4278848.0
2014-02-02,92.519,92.519,90.965,91.822,4278848.0
2014-02-03,91.929,92.251,90.482,90.536,3232799.0
2014-02-04,90.053,90.965,89.624,90.857,2976743.0
2014-02-05,91.125,93.109,90.75,92.841,5228335.0
2014-02-06,93.162,93.752,92.465,93.001,5927959.0
2014-02-07,93.269,93.323,92.144,92.519,2618936.0
2014-02-08,93.269,93.323,92.144,92.519,2618936.0
2014-02-09,93.269,93.323,92.144,92.519,2618936.0
2014-02-10,92.841,92.841,91.983,92.733,4076860.0
2014-02-11,92.412,94.288,92.251,94.234,3304650.0
2014-02-12,94.342,95.092,92.68,92.894,3822934.0
2014-02-13,92.733,93.645,92.197,93.645,2736437.0
2014-02-14,93.645,94.556,93.269,94.127,2038549.0
2014-02-15,93.645,94.556,93.269,94.127,2038549.0
2014-02-16,93.645,94.556,93.269,94.127,2038549.0
2014-02-17,94.395,94.77,94.234,94.502,1559854.0
2014-02-18,94.449,94.61,93.323,93.537,2708640.0
2014-02-19,93.537,94.77,93.269,94.663,2445840.0
2014-02-20,93.805,95.467,93.537,95.414,2370772.0
2014-02-21,95.842,95.95,95.038,95.414,2390917.0
2014-02-22,95.842,95.95,95.038,95.414,2390917.0
2014-02-23,95.842,95.95,95.038,95.414,2390917.0
2014-02-24,95.146,96.218,94.449,96.218,2460501.0
2014-02-25,95.253,96.486,94.181,96.378,3864527.0
2014-02-26,96.325,96.593,96.003,96.486,1913798.0
2014-02-27,96.325,96.914,95.574,96.164,2812704.0
2014-02-28,96.164,97.45,95.896,97.022,2771835.0
2014-03-01,96.164,97.45,95.896,97.022,2771835.0
2014-03-02,96.164,97.45,95.896,97.022,2771835.0
2014-03-03,95.253,96.003,94.449,94.61,3716634.0
2014-03-04,95.038,97.022,95.038,96.968,3373414.0
2014-03-05,97.022,97.504,96.646,96.968,2968074.0
2014-03-06,97.343,98.308,97.129,97.236,2951553.0
2014-03-07,97.397,97.772,96.378,96.486,2476497.0
2014-03-08,97.397,97.772,96.378,96.486,2476497.0
2014-03-09,97.397,97.772,96.378,96.486,2476497.0
2014-03-10,96.486,97.236,96.003,96.646,2302522.0
2014-03-11,97.236,97.665,96.539,97.075,2311091.0
2014-03-12,96.968,97.719,96.486,96.861,4289914.0
2014-03-13,97.022,97.611,96.486,96.646,2470689.0
2014-03-14,95.682,96.11,94.342,95.038,3072926.0
2014-03-15,95.682,96.11,94.342,95.038,3072926.0
2014-03-16,95.682,96.11,94.342,95.038,3072926.0
2014-03-17,95.414,97.558,95.253,97.504,3117963.0
2014-03-18,97.504,98.523,97.182,98.362,3667919.0
2014-03-19,98.737,99.005,98.201,98.523,3666713.0
2014-03-20,98.636,98.636,97.048,97.445,5553615.0
2014-03-21,97.672,98.126,96.764,97.048,4673796.0
2014-03-22,97.672,98.126,96.764,97.048,4673796.0
2014-03-23,97.672,98.126,96.764,97.048,4673796.0
2014-03-24,96.991,97.331,95.743,95.8,2514278.0
2014-03-25,95.913,97.105,95.857,96.367,2405819.0
2014-03-26,95.743,96.708,95.743,96.14,3029923.0
2014-03-27,96.254,97.048,96.14,96.424,2526060.0
2014-03-28,96.934,97.275,96.084,96.594,2092730.0
2014-03-29,96.934,97.275,96.084,96.594,2092730.0
2014-03-30,96.934,97.275,96.084,96.594,2092730.0
2014-03-31,96.651,98.523,96.594,98.523,3892757.0
2014-04-01,98.806,99.77,98.409,99.317,2887568.0
2014-04-02,99.373,99.997,96.708,98.523,2865356.0
2014-04-03,98.523,100.338,98.466,99.941,2884760.0
2014-04-04,98.976,100.111,98.806,98.92,2860015.0
2014-04-05,98.976,100.111,98.806,98.92,2860015.0
2014-04-06,98.976,100.111,98.806,98.92,2860015.0
2014-04-07,98.126,98.409,97.445,97.672,2897829.0
2014-04-08,97.842,98.636,96.991,98.466,2447171.0
2014-04-09,98.579,99.544,98.296,98.749,2595491.0
2014-04-10,99.09,99.09,96.708,96.934,4769235.0
2014-04-11,96.424,96.651,94.892,95.687,3578594.0
2014-04-12,96.424,96.651,94.892,95.687,3578594.0
2014-04-13,96.424,96.651,94.892,95.687,3578594.0
2014-04-14,95.346,96.14,94.495,96.027,2858313.0
2014-04-15,96.027,96.084,94.382,94.609,2589434.0
2014-04-16,95.119,95.687,94.722,95.233,2406567.0
2014-04-17,95.233,95.97,94.892,95.63,1018223.0
2014-04-18,95.233,95.97,94.892,95.63,1018223.0
2014-04-19,95.233,95.97,94.892,95.63,1018223.0
2014-04-20,95.233,95.97,94.892,95.63,1018223.0
2014-04-21,95.233,95.97,94.892,95.63,1018223.0
2014-04-22,96.367,97.672,96.084,97.615,2140705.0
2014-04-23,97.728,97.955,96.424,96.594,2074543.0
2014-04-24,96.821,97.842,95.97,97.615,2810517.0
2014-04-25,97.048,97.728,96.197,96.537,2379027.0
2014-04-26,97.048,97.728,96.197,96.537,2379027.0
2014-04-27,97.048,97.728,96.197,96.537,2379027.0
2014-04-28,96.481,96.481,94.552,95.97,3681790.0
2014-04-29,96.708,97.955,96.708,97.502,4963144.0
2014-04-30,96.878,98.012,96.878,97.955,2074265.0
2014-05-01,96.878,98.012,96.878,97.955,2074265.0
2014-05-02,97.785,98.126,97.388,97.785,2645439.0
2014-05-03,97.785,98.126,97.388,97.785,2645439.0
2014-05-04,97.785,98.126,97.388,97.785,2645439.0
2014-05-05,97.502,98.182,96.197,96.708,3503384.0
2014-05-06,96.991,97.331,96.367,96.537,3912578.0
2014-05-07,96.31,96.31,94.779,95.403,5262587.0
2014-05-08,95.403,96.027,94.552,95.687,5811302.0
2014-05-09,95.573,95.687,93.985,94.495,3415700.0
2014-05-10,95.573,95.687,93.985,94.495,3415700.0
2014-05-11,95.573,95.687,93.985,94.495,3415700.0
2014-05-12,94.382,95.006,94.098,94.779,3794761.0
2014-05-13,95.063,96.424,95.006,96.31,3828603.0
2014-05-14,96.31,96.651,95.97,96.424,3039398.0
2014-05-15,96.651,97.331,95.97,97.331,6733899.0
2014-05-16,97.048,97.728,96.31,97.615,3318485.0
2014-05-17,97.048,97.728,96.31,97.615,3318485.0
2014-05-18,97.048,97.728,96.31,97.615,3318485.0
2014-05-19,97.445,98.069,96.764,97.615,3934949.0
2014-05-20,97.331,98.466,97.331,98.182,2657960.0
2014-05-21,98.352,99.373,97.558,99.09,3521411.0
2014-05-22,98.749,99.203,97.955,98.466,3726271.0
2014-05-23,98.523,98.863,98.012,98.749,2085907.0
2014-05-24,98.523,98.863,98.012,98.749,2085907.0
2014-05-25,98.523,98.863,98.012,98.749,2085907.0
2014-05-26,98.976,99.544,98.466,99.203,1592497.0
2014-05-27,99.26,100.281,98.92,99.714,2437840.0
2014-05-28,99.827,99.884,98.749,99.487,1406733.0
2014-05-29,99.827,99.884,98.749,99.487,1406733.0
2014-05-30,99.827,101.188,99.77,100.962,3449543.0
2014-05-31,99.827,101.188,99.77,100.962,3449543.0
2014-06-01,99.827,101.188,99.77,100.962,3449543.0
2014-06-02,101.415,101.415,100.394,100.735,1952841.0
2014-06-03,100.678,101.018,100.224,100.508,1649085.0
2014-06-04,100.338,101.188,100.281,101.075,2222755.0
2014-06-05,101.075,101.699,100.451,100.508,3579930.0
2014-06-06,101.075,101.699,100.451,100.508,3579930.0
2014-06-07,101.075,101.699,100.451,100.508,3579930.0
2014-06-08,101.075,101.699,100.451,100.508,3579930.0
2014-06-09,102.096,103.344,101.869,103.117,4416036.0
2014-06-10,102.663,103.06,102.153,102.266,2981319.0
2014-06-11,102.153,102.436,101.245,101.472,2597728.0
2014-06-12,101.529,101.699,100.735,101.018,2329209.0
2014-06-13,101.132,101.132,99.373,100.167,3410148.0
2014-06-14,101.132,101.132,99.373,100.167,3410148.0
2014-06-15,101.132,101.132,99.373,100.167,3410148.0
2014-06-16,101.529,103.344,101.302,101.472,4611739.0
2014-06-17,102.039,102.55,101.132,101.472,2765987.0
2014-06-18,101.812,101.982,100.791,100.791,2763447.0
2014-06-19,101.869,102.266,101.075,101.245,2618852.0
2014-06-20,101.869,102.266,101.075,101.245,2618852.0
2014-06-21,101.869,102.266,101.075,101.245,2618852.0
2014-06-22,101.869,102.266,101.075,101.245,2618852.0
2014-06-23,102.89,102.89,100.848,101.756,2527143.0
2014-06-24,101.699,102.039,100.962,101.642,2659212.0
2014-06-25,101.245,101.415,99.373,100.281,2729137.0
2014-06-26,100.281,100.451,99.146,99.487,2022867.0
2014-06-27,99.657,100.564,99.6,100.338,1959705.0
2014-06-28,99.657,100.564,99.6,100.338,1959705.0
2014-06-29,99.657,100.564,99.6,100.338,1959705.0
2014-06-30,100.621,100.621,100.054,100.508,2511937.0
2014-07-01,100.621,100.962,99.827,100.848,1998037.0
2014-07-02,100.394,100.905,99.77,100.564,2287789.0
2014-07-03,100.962,101.926,99.77,101.245,4024481.0
2014-07-04,101.188,101.472,100.281,100.338,2265241.0
2014-07-05,101.188,101.472,100.281,100.338,2265241.0
2014-07-06,101.188,101.472,100.281,100.338,2265241.0
2014-07-07,99.487,100.054,99.26,99.657,2804979.0
2014-07-08,99.544,99.827,98.693,98.693,2294805.0
2014-07-09,98.92,99.203,98.352,98.863,1804707.0
2014-07-10,99.033,99.09,96.31,97.105,3018822.0
2014-07-11,96.991,98.693,96.991,98.352,2263741.0
2014-07-12,96.991,98.693,96.991,98.352,2263741.0
2014-07-13,96.991,98.693,96.991,98.352,2263741.0
2014-07-14,98.749,99.77,98.693,99.487,2311776.0
2014-07-15,99.544,99.997,98.239,98.806,2135560.0
2014-07-16,99.033,100.564,99.033,100.508,2142774.0
2014-07-17,100.508,100.564,98.92,98.92,3110319.0
2014-07-18,99.373,101.188,98.239,100.167,3602028.0
2014-07-19,99.373,101.188,98.239,100.167,3602028.0
2014-07-20,99.373,101.188,98.239,100.167,3602028.0
2014-07-21,100.621,101.245,100.281,100.962,2989241.0
2014-07-22,101.415,101.926,101.302,101.529,2100051.0
2014-07-23,101.529,102.266,101.529,101.756,2574661.0
2014-07-24,101.529,102.777,101.359,102.039,2353155.0
2014-07-25,101.812,102.55,101.642,102.096,1698287.0
2014-07-26,101.812,102.55,101.642,102.096,1698287.0
2014-07-27,101.812,102.55,101.642,102.096,1698287.0
2014-07-28,102.323,102.436,101.302,101.869,1363425.0
2014-07-29,102.323,102.38,101.359,101.472,1114101.0
2014-07-30,101.529,101.982,101.188,101.359,1378935.0
2014-07-31,101.472,101.642,100.167,100.564,2424482.0
2014-08-01,100.564,100.791,98.239,98.636,2656795.0
2014-08-02,100.564,100.791,98.239,98.636,2656795.0
2014-08-03,100.564,100.791,98.239,98.636,2656795.0
2014-08-04,99.317,99.657,98.636,98.806,1550488.0
2014-08-05,99.033,99.657,97.899,98.523,1381717.0
2014-08-06,97.785,98.182,96.651,96.821,2397487.0
2014-08-07,96.764,97.728,96.31,96.424,2834659.0
2014-08-08,95.687,96.594,95.119,96.367,3112718.0
2014-08-09,95.687,96.594,95.119,96.367,3112718.0
2014-08-10,95.687,96.594,95.119,96.367,3112718.0
2014-08-11,97.331,97.785,96.821,97.785,1878807.0
2014-08-12,97.785,97.955,96.424,96.764,2528481.0
2014-08-13,97.048,99.26,96.991,99.09,3279882.0
2014-08-14,98.749,99.09,97.955,98.352,2017650.0
2014-08-15,98.466,99.657,98.126,98.126,2635005.0
2014-08-16,98.466,99.657,98.126,98.126,2635005.0
2014-08-17,98.466,99.657,98.126,98.126,2635005.0
2014-08-18,99.203,99.6,99.033,99.487,1476690.0
2014-08-19,99.77,100.054,99.09,99.487,1856514.0
2014-08-20,99.43,99.827,98.523,99.146,1696781.0
2014-08-21,99.487,100.678,99.09,100.451,2133410.0
2014-08-22,100.394,100.678,99.544,99.941,1448036.0
2014-08-23,100.394,100.678,99.544,99.941,1448036.0
2014-08-24,100.394,100.678,99.544,99.941,1448036.0
2014-08-25,100.564,100.848,100.281,100.848,1351589.0
2014-08-26,100.905,101.302,100.508,101.302,2292412.0
2014-08-27,101.359,101.869,101.075,101.642,1935161.0
2014-08-28,101.359,101.472,100.338,100.564,2283103.0
2014-08-29,100.848,101.188,100.394,100.962,1721219.0
2014-08-30,100.848,101.188,100.394,100.962,1721219.0
2014-08-31,100.848,101.188,100.394,100.962,1721219.0
2014-09-01,101.132,101.302,98.92,99.827,2451450.0
2014-09-02,100.167,100.735,99.6,100.111,2219059.0
2014-09-03,100.564,101.188,100.281,100.508,2935798.0
2014-09-04,100.338,100.564,99.6,99.884,3183988.0
2014-09-05,99.827,100.224,98.806,99.09,2331675.0
2014-09-06,99.827,100.224,98.806,99.09,2331675.0
2014-09-07,99.827,100.224,98.806,99.09,2331675.0
2014-09-08,98.976,99.203,98.126,99.033,2062959.0
2014-09-09,98.523,99.09,97.672,97.842,2058683.0
2014-09-10,97.728,98.976,97.161,98.749,2600121.0
2014-09-11,99.033,99.26,97.785,98.296,2137772.0
2014-09-12,98.126,98.92,97.955,98.579,1970695.0
2014-09-13,98.126,98.92,97.955,98.579,1970695.0
2014-09-14,98.126,98.92,97.955,98.579,1970695.0
2014-09-15,97.842,99.43,97.161,98.863,2643110.0
2014-09-16,98.92,99.203,98.069,98.863,1471265.0
2014-09-17,99.43,100.451,99.033,100.224,2369756.0
2014-09-18,100.508,101.302,100.111,100.905,2257955.0
2014-09-19,101.302,101.415,100.791,101.188,2819697.0
2014-09-20,101.302,101.415,100.791,101.188,2819697.0
2014-09-21,101.302,101.415,100.791,101.188,2819697.0
2014-09-22,100.735,101.812,100.678,101.472,2122372.0
2014-09-23,101.188,101.869,101.132,101.529,2914198.0
2014-09-24,101.529,102.096,101.018,102.096,3262187.0
2014-09-25,102.153,102.777,101.756,102.096,3107309.0
2014-09-26,101.982,103.23,101.756,103.06,3295439.0
2014-09-27,101.982,103.23,101.756,103.06,3295439.0
2014-09-28,101.982,103.23,101.756,103.06,3295439.0
2014-09-29,103.06,103.174,101.812,102.493,2300416.0
2014-09-30,102.55,103.06,102.153,103.06,2330000.0
2014-10-01,102.55,103.457,102.493,102.663,2622518.0
2014-10-02,102.72,102.89,100.451,100.621,2495743.0
2014-10-03,101.245,101.982,100.905,101.926,1938331.0
2014-10-04,101.245,101.982,100.905,101.926,1938331.0
2014-10-05,101.245,101.982,100.905,101.926,1938331.0
2014-10-06,102.209,103.344,102.209,102.266,1835043.0
2014-10-07,102.096,102.153,100.224,100.621,3211428.0
2014-10-08,100.111,100.735,99.714,100.224,2614609.0
2014-10-09,101.529,101.529,98.466,99.09,2819949.0
2014-10-10,98.352,99.203,97.388,98.352,3605258.0
2014-10-11,98.352,99.203,97.388,98.352,3605258.0
2014-10-12,98.352,99.203,97.388,98.352,3605258.0
2014-10-13,97.785,99.033,97.161,98.126,2785915.0
2014-10-14,97.842,98.806,97.048,98.296,4107949.0
2014-10-15,98.806,99.43,95.8,95.857,5699480.0
2014-10-16,96.254,97.275,94.269,96.254,7239809.0
2014-10-17,96.367,100.394,96.197,100.338,4510174.0
2014-10-18,96.367,100.394,96.197,100.338,4510174.0
2014-10-19,96.367,100.394,96.197,100.338,4510174.0
2014-10-20,100.224,100.962,98.976,100.508,3005083.0
2014-10-21,103.287,105.442,103.117,105.272,7794631.0
2014-10-22,105.839,106.86,105.613,106.123,5327235.0
2014-10-23,105.896,107.541,105.613,107.144,6044307.0
2014-10-24,106.86,107.541,106.236,107.257,3129474.0
2014-10-25,106.86,107.541,106.236,107.257,3129474.0
2014-10-26,106.86,107.541,106.236,107.257,3129474.0
2014-10-27,108.505,108.846,106.18,107.541,3704276.0
2014-10-28,107.881,108.902,107.031,108.619,5061099.0
2014-10-29,109.072,109.98,108.959,109.753,4579729.0
2014-10-30,110.604,110.831,108.959,109.98,5043050.0
2014-10-31,111.114,111.341,110.434,110.774,2157812.0
2014-11-01,111.114,111.341,110.434,110.774,2157812.0
2014-11-02,111.114,111.341,110.434,110.774,2157812.0
2014-11-03,110.774,111.171,108.959,109.299,3623750.0
2014-11-04,109.243,109.98,109.129,109.356,2754354.0
2014-11-05,109.923,110.264,109.526,110.093,2372867.0
2014-11-06,109.753,110.604,108.789,109.753,3059392.0
2014-11-07,109.81,109.81,107.598,108.505,3299911.0
2014-11-08,109.81,109.81,107.598,108.505,3299911.0
2014-11-09,109.81,109.81,107.598,108.505,3299911.0
2014-11-10,108.505,108.902,108.052,108.562,2128897.0
2014-11-11,108.562,109.072,107.598,108.052,2540948.0
2014-11-12,108.052,108.108,106.577,106.804,2967885.0
2014-11-13,106.804,107.484,105.953,107.201,3312145.0
2014-11-14,107.484,107.654,106.804,107.428,2031628.0
2014-11-15,107.484,107.654,106.804,107.428,2031628.0
2014-11-16,107.484,107.654,106.804,107.428,2031628.0
2014-11-17,106.69,107.541,106.18,107.257,1596379.0
2014-11-18,107.541,107.995,107.031,107.995,2774024.0
2014-11-19,108.052,108.335,107.711,108.165,1672364.0
2014-11-20,108.335,108.562,107.428,107.711,1816877.0
2014-11-21,107.825,108.449,107.371,108.335,3229360.0
2014-11-22,107.825,108.449,107.371,108.335,3229360.0
2014-11-23,107.825,108.449,107.371,108.335,3229360.0
2014-11-24,108.335,110.49,108.335,110.264,2701566.0
2014-11-25,110.207,111.114,110.037,111.114,3147814.0
2014-11-26,111.171,111.398,109.299,109.64,2254219.0
2014-11-27,109.867,110.888,109.696,110.774,1341854.0
2014-11-28,111.058,111.058,109.98,110.944,2401068.0
2014-11-29,111.058,111.058,109.98,110.944,2401068.0
2014-11-30,111.058,111.058,109.98,110.944,2401068.0
2014-12-01,110.717,111.058,109.47,110.264,2479216.0
2014-12-02,111.058,111.058,109.413,109.923,2596901.0
2014-12-03,109.867,111.114,109.81,110.888,2152542.0
2014-12-04,111.058,111.171,108.789,108.902,5242376.0
2014-12-05,109.753,110.831,109.583,110.774,2208881.0
2014-12-06,109.753,110.831,109.583,110.774,2208881.0
2014-12-07,109.753,110.831,109.583,110.774,2208881.0
2014-12-08,110.49,111.171,109.923,110.774,2149685.0
2014-12-09,110.604,111.908,110.037,111.171,3817337.0
2014-12-10,111.228,111.625,109.98,110.15,2864519.0
2014-12-11,110.434,113.326,110.434,111.398,3073041.0
2014-12-12,111.114,111.398,109.299,109.299,2996631.0
2014-12-13,111.114,111.398,109.299,109.299,2996631.0
2014-12-14,111.114,111.398,109.299,109.299,2996631.0
2014-12-15,109.299,110.037,107.541,107.654,3415145.0
2014-12-16,107.768,108.278,104.818,107.711,4673842.0
2014-12-17,106.86,106.917,105.613,106.01,2920197.0
2014-12-18,107.654,108.959,107.314,108.732,3515986.0
2014-12-19,109.243,109.753,107.881,109.186,3068287.0
2014-12-20,109.243,109.753,107.881,109.186,3068287.0
2014-12-21,109.243,109.753,107.881,109.186,3068287.0
2014-12-22,109.356,110.207,109.299,109.81,1514139.0
2014-12-23,109.923,110.49,109.696,110.377,1181841.0
2014-12-24,109.923,110.49,109.696,110.377,1181841.0
2014-12-25,109.923,110.49,109.696,110.377,1181841.0
2014-12-26,109.923,110.49,109.696,110.377,1181841.0
2014-12-27,109.923,110.49,109.696,110.377,1181841.0
2014-12-28,109.923,110.49,109.696,110.377,1181841.0
2014-12-29,110.377,111.171,109.923,111.058,1489259.0
2014-12-30,110.944,111.001,110.207,110.888,1615375.0
2014-12-31,110.944,111.001,110.207,110.888,1615375.0
2015-01-01,110.944,111.001,110.207,110.888,1615375.0
2015-01-02,111.285,111.568,109.98,110.32,1271069.0
2015-01-03,111.285,111.568,109.98,110.32,1271069.0
2015-01-04,111.285,111.568,109.98,110.32,1271069.0
2015-01-05,110.093,110.547,109.47,109.64,938430.0
2015-01-06,110.093,110.547,109.47,109.64,938430.0
2015-01-07,108.789,109.47,106.804,106.804,3348059.0
2015-01-08,107.654,107.768,104.762,106.18,5528618.0
2015-01-09,106.066,106.18,104.024,104.648,3410822.0
2015-01-10,106.066,106.18,104.024,104.648,3410822.0
2015-01-11,106.066,106.18,104.024,104.648,3410822.0
2015-01-12,105.386,105.442,104.251,104.932,3527127.0
2015-01-13,104.932,105.953,104.535,105.783,2909621.0
2015-01-14,105.329,105.386,103.117,103.457,3521823.0
2015-01-15,104.081,105.216,102.606,103.854,6205235.0
2015-01-16,103.627,104.989,103.457,104.932,4019249.0
2015-01-17,103.627,104.989,103.457,104.932,4019249.0
2015-01-18,103.627,104.989,103.457,104.932,4019249.0
2015-01-19,105.499,105.726,104.592,105.613,2391279.0
2015-01-20,106.293,107.541,105.783,106.86,6264228.0
2015-01-21,107.428,107.428,105.329,106.407,3306273.0
2015-01-22,107.087,109.81,106.18,109.356,5864425.0
2015-01-23,110.037,110.888,108.902,109.413,4882670.0
2015-01-24,110.037,110.888,108.902,109.413,4882670.0
2015-01-25,110.037,110.888,108.902,109.413,4882670.0
2015-01-26,109.186,112.192,108.108,111.965,5056368.0
2015-01-27,111.738,112.022,110.661,111.795,3845305.0
2015-01-28,112.362,113.156,111.852,112.873,4539480.0
2015-01-29,112.476,113.1,111.511,113.043,4517632.0
2015-01-30,113.44,114.461,113.156,113.78,4345462.0
2015-01-31,113.44,114.461,113.156,113.78,4345462.0
2015-02-01,113.44,114.461,113.156,113.78,4345462.0
2015-02-02,113.894,114.404,113.156,113.837,3290728.0
2015-02-03,111.171,114.688,110.547,114.177,5603815.0
2015-02-04,114.007,114.971,112.362,113.497,5914266.0
2015-02-05,113.213,114.518,112.589,113.44,2692640.0
2015-02-06,113.44,115.141,113.326,114.971,3375168.0
2015-02-07,113.44,115.141,113.326,114.971,3375168.0
2015-02-08,113.44,115.141,113.326,114.971,3375168.0
2015-02-09,114.461,114.744,113.78,114.688,2191188.0
