,BETSB SS Equity,BETSB SS Equity,BETSB SS Equity,BETSB SS Equity,BETSB SS Equity
2014-08-29,51.115,51.868,51.115,51.868,216825.0
2014-08-30,51.115,51.868,51.115,51.868,216825.0
2014-08-31,51.115,51.868,51.115,51.868,216825.0
2014-09-01,51.545,51.868,51.115,51.437,111993.0
2014-09-02,51.222,51.545,51.007,51.33,440289.0
2014-09-03,51.545,52.191,51.222,52.191,328233.0
2014-09-04,52.191,52.621,51.975,52.406,360330.0
2014-09-05,52.406,52.621,52.083,52.621,222381.0
2014-09-06,52.406,52.621,52.083,52.621,222381.0
2014-09-07,52.406,52.621,52.083,52.621,222381.0
2014-09-08,52.621,52.729,50.576,51.007,2596260.0
2014-09-09,51.007,51.222,49.931,50.361,457383.0
2014-09-10,50.576,50.576,49.823,50.361,653382.0
2014-09-11,50.469,50.792,49.823,50.792,894969.0
2014-09-12,50.792,51.007,50.469,50.899,247137.0
2014-09-13,50.792,51.007,50.469,50.899,247137.0
2014-09-14,50.792,51.007,50.469,50.899,247137.0
2014-09-15,50.684,51.975,50.146,51.653,540033.0
2014-09-16,51.545,51.545,50.899,51.437,172971.0
2014-09-17,51.437,52.513,51.437,52.513,258642.0
2014-09-18,52.513,53.697,52.298,53.374,605649.0
2014-09-19,53.482,58.432,53.482,56.065,1239150.0
2014-09-20,53.482,58.432,53.482,56.065,1239150.0
2014-09-21,53.482,58.432,53.482,56.065,1239150.0
2014-09-22,55.634,56.818,55.311,55.849,846879.0
2014-09-23,55.849,55.957,55.096,55.096,266937.0
2014-09-24,54.988,55.419,54.773,55.419,154356.0
2014-09-25,55.419,55.634,54.235,54.45,236727.0
2014-09-26,54.343,54.988,54.128,54.666,286932.0
2014-09-27,54.343,54.988,54.128,54.666,286932.0
2014-09-28,54.343,54.988,54.128,54.666,286932.0
2014-09-29,54.666,55.311,54.02,54.343,1428807.0
2014-09-30,54.45,55.096,54.45,55.096,212412.0
2014-10-01,55.096,55.204,54.128,54.988,334392.0
2014-10-02,54.988,54.988,53.159,53.159,298665.0
2014-10-03,53.482,54.558,53.374,54.558,313905.0
2014-10-04,53.482,54.558,53.374,54.558,313905.0
2014-10-05,53.482,54.558,53.374,54.558,313905.0
2014-10-06,54.558,54.881,53.482,54.02,151155.0
2014-10-07,54.02,54.02,52.298,52.729,395022.0
2014-10-08,52.298,52.406,51.653,52.191,384894.0
2014-10-09,52.621,53.267,51.868,51.975,264873.0
2014-10-10,51.437,51.76,49.931,51.115,501492.0
2014-10-11,51.437,51.76,49.931,51.115,501492.0
2014-10-12,51.437,51.76,49.931,51.115,501492.0
2014-10-13,50.576,50.576,49.393,50.469,558750.0
2014-10-14,50.146,50.899,49.285,49.931,1076460.0
2014-10-15,50.038,50.469,48.532,48.962,637701.0
2014-10-16,48.962,49.931,47.671,49.608,822525.0
2014-10-17,49.716,51.653,49.716,51.653,497505.0
2014-10-18,49.716,51.653,49.716,51.653,497505.0
2014-10-19,49.716,51.653,49.716,51.653,497505.0
2014-10-20,51.76,52.944,51.545,52.513,507618.0
2014-10-21,52.729,54.235,52.513,54.235,590172.0
2014-10-22,54.235,54.988,54.235,54.666,439383.0
2014-10-23,54.666,56.28,54.558,55.634,759243.0
2014-10-24,55.957,56.172,53.805,54.235,498576.0
2014-10-25,55.957,56.172,53.805,54.235,498576.0
2014-10-26,55.957,56.172,53.805,54.235,498576.0
2014-10-27,54.45,55.527,54.02,55.204,468264.0
2014-10-28,55.311,55.957,54.988,55.204,504885.0
2014-10-29,55.419,55.742,54.45,54.988,522672.0
2014-10-30,54.988,55.311,54.235,55.096,390201.0
2014-10-31,55.634,56.065,55.527,56.065,298626.0
2014-11-01,55.634,56.065,55.527,56.065,298626.0
2014-11-02,55.634,56.065,55.527,56.065,298626.0
2014-11-03,56.172,57.356,56.065,57.033,669477.0
2014-11-04,57.033,57.248,56.387,56.603,282777.0
2014-11-05,56.71,56.925,55.742,56.172,348867.0
2014-11-06,56.28,56.925,55.849,56.387,256497.0
2014-11-07,56.71,56.818,56.172,56.387,232839.0
2014-11-08,56.71,56.818,56.172,56.387,232839.0
2014-11-09,56.71,56.818,56.172,56.387,232839.0
2014-11-10,56.387,57.141,56.28,57.141,177507.0
2014-11-11,57.248,57.679,57.141,57.571,242370.0
2014-11-12,57.571,57.679,56.603,56.603,214248.0
2014-11-13,56.818,58.002,56.71,57.571,314796.0
2014-11-14,57.894,58.324,56.925,57.033,478785.0
2014-11-15,57.894,58.324,56.925,57.033,478785.0
2014-11-16,57.894,58.324,56.925,57.033,478785.0
2014-11-17,56.818,57.033,56.065,56.495,416589.0
2014-11-18,56.387,56.71,55.849,55.849,348423.0
2014-11-19,55.957,57.033,55.634,56.925,306792.0
2014-11-20,56.818,57.033,56.387,56.71,98292.0
2014-11-21,56.818,57.679,56.603,57.033,199653.0
2014-11-22,56.818,57.679,56.603,57.033,199653.0
2014-11-23,56.818,57.679,56.603,57.033,199653.0
2014-11-24,57.033,57.356,56.28,56.925,183948.0
2014-11-25,57.033,58.002,57.033,57.571,325521.0
2014-11-26,57.571,57.894,56.925,57.356,238752.0
2014-11-27,57.033,57.463,56.603,57.463,112329.0
2014-11-28,57.141,57.356,56.925,57.356,136986.0
2014-11-29,57.141,57.356,56.925,57.356,136986.0
2014-11-30,57.141,57.356,56.925,57.356,136986.0
2014-12-01,57.248,57.356,56.603,56.925,132867.0
2014-12-02,56.925,57.894,56.71,57.679,190830.0
2014-12-03,57.679,57.894,57.248,57.463,137256.0
2014-12-04,57.463,57.894,57.356,57.679,241293.0
2014-12-05,57.894,58.862,57.894,58.647,247812.0
2014-12-06,57.894,58.862,57.894,58.647,247812.0
2014-12-07,57.894,58.862,57.894,58.647,247812.0
2014-12-08,58.647,59.616,58.647,59.185,214515.0
2014-12-09,59.185,60.799,58.755,59.293,319212.0
2014-12-10,59.4,60.584,59.4,60.046,259764.0
2014-12-11,60.046,60.907,59.293,59.616,207555.0
2014-12-12,59.616,59.616,58.54,58.862,186093.0
2014-12-13,59.616,59.616,58.54,58.862,186093.0
2014-12-14,59.616,59.616,58.54,58.862,186093.0
2014-12-15,58.862,59.616,58.54,58.755,179178.0
2014-12-16,58.109,58.54,55.957,56.818,839718.0
2014-12-17,56.71,56.71,56.065,56.28,417189.0
2014-12-18,56.603,58.324,56.603,57.248,539205.0
2014-12-19,57.571,58.97,57.571,58.109,266076.0
2014-12-20,57.571,58.97,57.571,58.109,266076.0
2014-12-21,57.571,58.97,57.571,58.109,266076.0
2014-12-22,58.109,58.862,58.109,58.54,371142.0
2014-12-23,58.755,59.078,58.109,59.078,355671.0
2014-12-24,58.755,59.078,58.109,59.078,355671.0
2014-12-25,58.755,59.078,58.109,59.078,355671.0
2014-12-26,58.755,59.078,58.109,59.078,355671.0
2014-12-27,58.755,59.078,58.109,59.078,355671.0
2014-12-28,58.755,59.078,58.109,59.078,355671.0
2014-12-29,59.078,59.508,58.647,59.185,177711.0
2014-12-30,59.185,59.293,58.54,59.185,204726.0
2014-12-31,59.185,59.293,58.54,59.185,204726.0
2015-01-01,59.185,59.293,58.54,59.185,204726.0
2015-01-02,59.314,60.67,59.314,60.261,246609.0
2015-01-03,59.314,60.67,59.314,60.261,246609.0
2015-01-04,59.314,60.67,59.314,60.261,246609.0
2015-01-05,60.369,61.66,60.326,61.66,225918.0
2015-01-06,60.369,61.66,60.326,61.66,225918.0
2015-01-07,61.38,61.51,58.97,58.992,662019.0
2015-01-08,59.939,60.907,59.939,60.864,305823.0
2015-01-09,60.864,61.122,59.831,59.939,256446.0
2015-01-10,60.864,61.122,59.831,59.939,256446.0
2015-01-11,60.864,61.122,59.831,59.939,256446.0
2015-01-12,60.477,61.445,60.326,60.692,366750.0
2015-01-13,60.692,61.058,60.692,60.972,278583.0
2015-01-14,61.337,62.177,61.036,61.122,408816.0
2015-01-15,61.553,62.306,60.304,61.531,326622.0
2015-01-16,61.553,61.746,60.735,61.424,319911.0
2015-01-17,61.553,61.746,60.735,61.424,319911.0
2015-01-18,61.553,61.746,60.735,61.424,319911.0
2015-01-19,61.746,62.414,61.467,62.327,538359.0
2015-01-20,62.414,63.899,62.349,63.404,465279.0
2015-01-21,63.49,64.286,63.49,63.791,305787.0
2015-01-22,63.899,64.501,63.769,64.501,629658.0
2015-01-23,64.566,65.749,64.566,65.642,510375.0
2015-01-24,64.566,65.749,64.566,65.642,510375.0
2015-01-25,64.566,65.749,64.566,65.642,510375.0
2015-01-26,65.577,66.18,64.566,65.986,376059.0
2015-01-27,65.965,66.115,64.329,64.63,356928.0
2015-01-28,64.673,65.728,64.673,65.728,331536.0
2015-01-29,65.706,67.708,65.491,67.364,355929.0
2015-01-30,67.794,67.794,66.718,66.782,387279.0
2015-01-31,67.794,67.794,66.718,66.782,387279.0
2015-02-01,67.794,67.794,66.718,66.782,387279.0
2015-02-02,66.718,66.718,65.341,65.642,341757.0
2015-02-03,65.642,66.395,65.427,65.663,441783.0
2015-02-04,65.814,66.137,65.534,65.965,326238.0
2015-02-05,66.094,67.062,65.965,67.019,465615.0
2015-02-06,67.041,67.105,59.616,64.996,1569720.0
2015-02-07,67.041,67.105,59.616,64.996,1569720.0
2015-02-08,67.041,67.105,59.616,64.996,1569720.0
2015-02-09,65.642,65.642,62.93,63.124,887670.0
2015-02-10,63.274,63.274,61.768,62.198,1084989.0
2015-02-11,62.306,62.779,62.134,62.198,745833.0
2015-02-12,62.457,62.844,62.241,62.715,552456.0
2015-02-13,62.844,63.317,62.715,62.715,579891.0
2015-02-14,62.844,63.317,62.715,62.715,579891.0
2015-02-15,62.844,63.317,62.715,62.715,579891.0
2015-02-16,62.844,63.49,62.758,63.167,1034748.0
2015-02-17,63.425,64.135,63.339,64.071,657024.0
2015-02-18,64.071,65.427,64.028,64.953,2537913.0
2015-02-19,65.319,66.158,64.996,65.943,533253.0
2015-02-20,65.965,66.029,65.448,66.029,496500.0
2015-02-21,65.965,66.029,65.448,66.029,496500.0
2015-02-22,65.965,66.029,65.448,66.029,496500.0
2015-02-23,66.008,66.503,65.642,66.287,418947.0
2015-02-24,66.287,66.287,65.47,66.094,301053.0
2015-02-25,65.857,67.084,65.792,66.653,397503.0
2015-02-26,66.287,66.417,65.792,65.9,355467.0
2015-02-27,65.814,66.675,65.534,66.374,439392.0
2015-02-28,65.814,66.675,65.534,66.374,439392.0
2015-03-01,65.814,66.675,65.534,66.374,439392.0
2015-03-02,66.374,66.524,64.846,65.168,761838.0
2015-03-03,65.168,65.879,64.673,65.147,394125.0
2015-03-04,64.996,64.996,62.844,64.415,927339.0
2015-03-05,64.566,65.857,64.566,65.47,479979.0
2015-03-06,65.642,66.244,64.802,64.802,361422.0
2015-03-07,65.642,66.244,64.802,64.802,361422.0
2015-03-08,65.642,66.244,64.802,64.802,361422.0
2015-03-09,64.802,65.384,63.662,64.889,382752.0
2015-03-10,65.039,65.62,63.985,64.243,646626.0
2015-03-11,63.856,65.47,63.769,64.2,442407.0
2015-03-12,64.351,65.728,64.351,65.319,457992.0
2015-03-13,65.857,66.567,65.642,66.051,483474.0
2015-03-14,65.857,66.567,65.642,66.051,483474.0
2015-03-15,65.857,66.567,65.642,66.051,483474.0
2015-03-16,66.18,66.61,65.706,66.567,412065.0
2015-03-17,66.61,67.148,66.137,67.127,1099917.0
2015-03-18,67.127,67.579,66.503,67.514,718797.0
2015-03-19,67.579,68.569,67.579,68.16,618360.0
2015-03-20,68.224,69.602,68.224,68.892,481296.0
2015-03-21,68.224,69.602,68.224,68.892,481296.0
2015-03-22,68.224,69.602,68.224,68.892,481296.0
2015-03-23,69.085,69.258,68.224,68.397,286950.0
2015-03-24,68.483,69.709,68.009,69.408,1121262.0
2015-03-25,69.43,70.248,68.978,69.236,487434.0
2015-03-26,69.193,69.193,66.61,67.794,876945.0
2015-03-27,68.009,69.494,68.009,68.978,395259.0
2015-03-28,68.009,69.494,68.009,68.978,395259.0
2015-03-29,68.009,69.494,68.009,68.978,395259.0
2015-03-30,69.301,70.398,69.301,70.377,642366.0
2015-03-31,70.42,71.646,69.301,69.688,605235.0
2015-04-01,69.731,71.001,68.978,70.032,495753.0
2015-04-02,70.075,70.592,69.774,70.14,174486.0
2015-04-03,70.075,70.592,69.774,70.14,174486.0
2015-04-04,70.075,70.592,69.774,70.14,174486.0
2015-04-05,70.075,70.592,69.774,70.14,174486.0
2015-04-06,70.075,70.592,69.774,70.14,174486.0
2015-04-07,70.14,71.022,70.14,70.506,379644.0
2015-04-08,70.57,70.764,70.054,70.183,252501.0
2015-04-09,70.786,71.668,70.42,71.603,473175.0
2015-04-10,71.474,71.991,70.872,71.453,515061.0
2015-04-11,71.474,71.991,70.872,71.453,515061.0
2015-04-12,71.474,71.991,70.872,71.453,515061.0
2015-04-13,71.453,76.295,71.453,74.961,1016007.0
2015-04-14,74.767,74.767,73.282,73.519,809139.0
2015-04-15,73.519,73.734,73.131,73.174,333555.0
2015-04-16,73.174,73.239,70.075,72.852,553257.0
2015-04-17,72.852,73.067,70.807,72.012,530154.0
2015-04-18,72.852,73.067,70.807,72.012,530154.0
2015-04-19,72.852,73.067,70.807,72.012,530154.0
2015-04-20,71.948,73.928,71.948,73.174,514536.0
2015-04-21,73.82,74.81,73.325,74.078,674988.0
2015-04-22,74.078,74.487,72.314,73.368,542478.0
2015-04-23,73.454,74.057,72.486,73.39,473544.0
2015-04-24,74.315,76.188,73.906,76.08,761649.0
2015-04-25,74.315,76.188,73.906,76.08,761649.0
2015-04-26,74.315,76.188,73.906,76.08,761649.0
2015-04-27,76.188,77.866,75.434,77.027,548700.0
2015-04-28,77.414,78.404,76.123,76.833,686931.0
2015-04-29,76.898,77.673,75.219,75.219,585294.0
2015-04-30,75.155,75.908,73.067,75.176,383751.0
2015-05-01,75.155,75.908,73.067,75.176,383751.0
2015-05-02,75.155,75.908,73.067,75.176,383751.0
2015-05-03,75.155,75.908,73.067,75.176,383751.0
2015-05-04,75.327,76.833,75.327,76.769,402402.0
2015-05-05,76.833,76.833,74.251,74.423,639666.0
2015-05-06,74.444,74.81,72.357,72.744,716520.0
2015-05-07,72.658,74.552,69.516,74.208,1268406.0
2015-05-08,75.004,75.714,73.476,75.133,465333.0
2015-05-09,75.004,75.714,73.476,75.133,465333.0
2015-05-10,75.004,75.714,73.476,75.133,465333.0
2015-05-11,75.327,75.499,74.466,74.961,311559.0
2015-05-12,74.466,74.638,72.83,74.208,336789.0
2015-05-13,73.928,75.004,73.734,74.681,171675.0
2015-05-14,73.928,75.004,73.734,74.681,171675.0
2015-05-15,74.896,77.242,74.896,76.51,467517.0
2015-05-16,74.896,77.242,74.896,76.51,467517.0
2015-05-17,74.896,77.242,74.896,76.51,467517.0
2015-05-18,76.51,77.479,75.671,77.479,704775.0
2015-05-19,77.694,78.964,77.479,78.856,551130.0
2015-05-20,79.115,81.848,79.115,81.138,1416951.0
2015-05-21,80.922,81.74,80.578,81.611,647034.0
2015-05-22,83.331,84.598,80.331,83.731,596784.0
2015-05-23,83.331,84.598,80.331,83.731,596784.0
2015-05-24,83.331,84.598,80.331,83.731,596784.0
2015-05-25,86.664,86.664,83.198,83.998,347286.0
2015-05-26,83.998,84.598,81.731,82.198,625846.0
2015-05-27,82.331,84.664,82.331,84.598,631868.0
2015-05-28,84.664,85.664,84.398,84.998,829803.0
2015-05-29,85.064,85.531,84.331,84.998,717185.0
2015-05-30,85.064,85.531,84.331,84.998,717185.0
2015-05-31,85.064,85.531,84.331,84.998,717185.0
2015-06-01,84.664,88.264,84.664,86.331,1097686.0
2015-06-02,86.331,86.531,82.064,83.998,1025458.0
2015-06-03,84.064,84.931,83.664,84.331,571401.0
2015-06-04,84.598,84.598,82.064,82.798,791741.0
2015-06-05,81.998,82.331,80.731,81.664,658255.0
2015-06-06,81.998,82.331,80.731,81.664,658255.0
2015-06-07,81.998,82.331,80.731,81.664,658255.0
2015-06-08,80.998,81.398,79.531,80.131,950435.0
2015-06-09,79.998,82.931,79.531,82.064,544835.0
2015-06-10,82.398,82.664,81.064,81.531,544377.0
2015-06-11,81.531,82.264,80.731,81.198,565982.0
2015-06-12,81.198,81.198,79.264,79.998,456377.0
2015-06-13,81.198,81.198,79.264,79.998,456377.0
2015-06-14,81.198,81.198,79.264,79.998,456377.0
2015-06-15,79.598,79.598,76.931,77.864,823740.0
2015-06-16,76.798,77.131,75.398,76.398,1560582.0
2015-06-17,76.665,76.798,73.731,74.265,1204574.0
2015-06-18,74.065,74.398,70.865,73.398,2533044.0
2015-06-19,74.065,74.398,70.865,73.398,2533044.0
2015-06-20,74.065,74.398,70.865,73.398,2533044.0
2015-06-21,74.065,74.398,70.865,73.398,2533044.0
2015-06-22,73.731,74.665,72.531,74.665,1333236.0
2015-06-23,74.665,75.665,73.731,74.265,1550599.0
2015-06-24,74.131,74.931,73.865,73.998,653987.0
2015-06-25,73.998,76.398,73.465,76.198,665070.0
2015-06-26,75.931,77.065,75.198,76.665,522679.0
2015-06-27,75.931,77.065,75.198,76.665,522679.0
2015-06-28,75.931,77.065,75.198,76.665,522679.0
2015-06-29,73.331,79.798,72.265,78.998,1407628.0
2015-06-30,78.998,80.464,77.331,79.864,1011000.0
2015-07-01,80.331,83.131,80.264,82.264,851410.0
2015-07-02,83.064,86.664,83.064,85.264,934055.0
2015-07-03,85.864,86.531,83.731,84.664,499619.0
2015-07-04,85.864,86.531,83.731,84.664,499619.0
2015-07-05,85.864,86.531,83.731,84.664,499619.0
2015-07-06,82.664,86.198,81.131,85.398,807771.0
2015-07-07,85.398,86.598,84.464,84.664,489443.0
2015-07-08,84.798,86.464,82.998,86.131,653119.0
2015-07-09,86.331,89.864,86.331,88.131,833320.0
2015-07-10,89.997,92.664,89.931,91.331,790800.0
2015-07-11,89.997,92.664,89.931,91.331,790800.0
2015-07-12,89.997,92.664,89.931,91.331,790800.0
2015-07-13,93.331,95.331,92.664,94.931,727102.0
2015-07-14,94.997,95.731,94.064,95.131,490304.0
2015-07-15,95.397,96.931,95.264,95.464,349020.0
2015-07-16,96.664,97.064,93.664,94.864,627390.0
2015-07-17,97.997,99.997,96.731,98.197,758718.0
2015-07-18,97.997,99.997,96.731,98.197,758718.0
2015-07-19,97.997,99.997,96.731,98.197,758718.0
2015-07-20,98.464,101.864,98.464,100.064,692757.0
2015-07-21,101.33,101.33,98.531,99.197,785348.0
2015-07-22,99.197,100.531,96.997,97.397,670000.0
2015-07-23,98.131,99.397,97.864,98.331,404675.0
2015-07-24,98.331,98.531,96.731,96.997,340496.0
2015-07-25,98.331,98.531,96.731,96.997,340496.0
2015-07-26,98.331,98.531,96.731,96.997,340496.0
2015-07-27,96.664,96.664,93.464,94.597,460950.0
2015-07-28,94.664,96.864,94.664,95.864,403237.0
2015-07-29,96.531,97.331,95.464,97.131,381924.0
2015-07-30,97.797,98.464,95.397,96.131,356674.0
2015-07-31,96.664,96.664,95.397,96.197,296176.0
2015-08-01,96.664,96.664,95.397,96.197,296176.0
2015-08-02,96.664,96.664,95.397,96.197,296176.0
2015-08-03,96.197,100.331,96.197,99.797,619826.0
2015-08-04,100.331,100.997,98.064,98.931,441777.0
2015-08-05,98.931,101.93,97.997,101.664,570734.0
2015-08-06,101.664,104.264,100.731,101.397,580938.0
2015-08-07,101.464,101.664,99.997,100.464,318360.0
2015-08-08,101.464,101.664,99.997,100.464,318360.0
2015-08-09,101.464,101.664,99.997,100.464,318360.0
2015-08-10,100.864,103.597,100.864,103.13,579087.0
2015-08-11,103.33,104.664,103.33,103.33,642921.0
2015-08-12,103.197,103.197,99.664,100.731,682176.0
2015-08-13,102.064,104.33,102.064,103.864,605230.0
2015-08-14,103.93,104.664,102.064,103.264,398925.0
2015-08-15,103.93,104.664,102.064,103.264,398925.0
2015-08-16,103.93,104.664,102.064,103.264,398925.0
2015-08-17,103.997,104.597,99.064,100.731,837017.0
2015-08-18,100.664,101.73,100.131,101.13,446369.0
2015-08-19,100.664,101.13,98.264,99.331,488135.0
2015-08-20,98.797,99.797,95.731,97.131,524780.0
2015-08-21,95.331,96.397,92.997,93.664,743067.0
2015-08-22,95.331,96.397,92.997,93.664,743067.0
2015-08-23,95.331,96.397,92.997,93.664,743067.0
2015-08-24,87.998,90.464,85.864,88.798,1755436.0
2015-08-25,88.798,93.731,88.531,92.797,1322282.0
2015-08-26,93.131,98.797,90.131,97.197,967345.0
2015-08-27,101.997,102.664,96.797,97.997,743223.0
2015-08-28,98.264,98.664,95.464,97.864,540293.0
2015-08-29,98.264,98.664,95.464,97.864,540293.0
2015-08-30,98.264,98.664,95.464,97.864,540293.0
2015-08-31,99.597,100.997,98.731,99.864,879231.0
2015-09-01,99.331,99.331,95.331,97.464,835063.0
2015-09-02,97.531,99.131,96.797,98.397,550894.0
2015-09-03,99.131,100.664,98.664,100.331,548409.0
2015-09-04,99.397,99.397,98.131,98.864,375538.0
2015-09-05,99.397,99.397,98.131,98.864,375538.0
2015-09-06,99.397,99.397,98.131,98.864,375538.0
2015-09-07,98.931,99.664,95.597,95.931,1202377.0
2015-09-08,95.464,95.731,93.864,94.597,1193126.0
2015-09-09,96.531,96.931,94.197,94.464,785216.0
2015-09-10,93.931,93.997,91.664,92.597,697372.0
2015-09-11,93.131,93.331,90.931,91.797,605737.0
2015-09-12,93.131,93.331,90.931,91.797,605737.0
2015-09-13,93.131,93.331,90.931,91.797,605737.0
2015-09-14,92.997,93.064,88.331,89.864,834956.0
2015-09-15,89.664,91.331,87.998,90.931,698380.0
2015-09-16,91.997,93.197,91.331,92.197,581925.0
2015-09-17,92.531,93.264,91.931,92.531,394944.0
2015-09-18,92.531,92.664,89.997,91.397,451058.0
2015-09-19,92.531,92.664,89.997,91.397,451058.0
2015-09-20,92.531,92.664,89.997,91.397,451058.0
2015-09-21,91.197,94.531,90.064,94.131,441994.0
2015-09-22,94.131,94.664,91.797,91.931,529875.0
2015-09-23,91.797,93.197,90.931,92.664,410608.0
2015-09-24,92.664,93.131,88.198,89.397,707330.0
2015-09-25,90.331,93.197,89.997,92.931,491441.0
2015-09-26,90.331,93.197,89.997,92.931,491441.0
2015-09-27,90.331,93.197,89.997,92.931,491441.0
2015-09-28,92.931,93.131,90.931,90.931,382273.0
2015-09-29,89.331,91.864,87.131,90.731,473054.0
2015-09-30,91.997,94.531,91.997,93.864,679909.0
2015-10-01,94.864,95.931,92.464,93.197,585273.0
2015-10-02,93.997,95.731,92.864,95.664,718266.0
2015-10-03,93.997,95.731,92.864,95.664,718266.0
2015-10-04,93.997,95.731,92.864,95.664,718266.0
2015-10-05,96.797,98.064,96.331,97.997,487624.0
2015-10-06,98.064,98.997,95.864,96.331,842232.0
2015-10-07,96.464,97.997,95.731,96.864,552760.0
2015-10-08,97.131,97.464,94.464,95.264,356840.0
2015-10-09,95.731,96.264,93.131,93.331,605733.0
2015-10-10,95.731,96.264,93.131,93.331,605733.0
2015-10-11,95.731,96.264,93.131,93.331,605733.0
2015-10-12,93.531,95.597,93.531,95.464,384254.0
2015-10-13,95.997,95.997,92.864,92.864,324467.0
2015-10-14,92.331,92.464,91.064,91.264,404342.0
2015-10-15,91.264,91.531,86.464,86.998,1214972.0
2015-10-16,87.464,88.264,84.731,85.131,709593.0
2015-10-17,87.464,88.264,84.731,85.131,709593.0
2015-10-18,87.464,88.264,84.731,85.131,709593.0
2015-10-19,85.331,88.331,85.331,86.731,466176.0
2015-10-20,86.931,88.064,86.464,87.198,369891.0
2015-10-21,87.864,87.864,85.931,86.998,485359.0
2015-10-22,89.997,96.397,88.998,96.064,1607679.0
2015-10-23,96.131,97.797,92.331,94.064,1017402.0
2015-10-24,96.131,97.797,92.331,94.064,1017402.0
2015-10-25,96.131,97.797,92.331,94.064,1017402.0
2015-10-26,95.331,96.664,94.664,95.131,645564.0
2015-10-27,95.731,95.997,93.331,94.731,519979.0
2015-10-28,95.064,95.264,91.797,93.664,563051.0
2015-10-29,93.731,93.997,92.131,92.664,433984.0
2015-10-30,92.731,93.197,90.731,92.664,369982.0
2015-10-31,92.731,93.197,90.731,92.664,369982.0
2015-11-01,92.731,93.197,90.731,92.664,369982.0
2015-11-02,92.664,94.864,91.997,94.264,595740.0
2015-11-03,94.731,95.131,93.664,94.331,478902.0
2015-11-04,94.397,97.864,94.397,95.664,641684.0
2015-11-05,95.797,97.864,95.464,97.264,486217.0
2015-11-06,97.331,99.531,96.797,98.464,657831.0
2015-11-07,97.331,99.531,96.797,98.464,657831.0
2015-11-08,97.331,99.531,96.797,98.464,657831.0
2015-11-09,98.997,99.997,97.197,97.331,678113.0
2015-11-10,97.597,97.997,93.997,95.864,461415.0
2015-11-11,96.664,97.797,94.397,96.464,629840.0
2015-11-12,96.531,99.931,95.797,98.797,714920.0
2015-11-13,97.997,98.397,94.997,95.597,531450.0
2015-11-14,97.997,98.397,94.997,95.597,531450.0
2015-11-15,97.997,98.397,94.997,95.597,531450.0
2015-11-16,94.997,95.464,93.597,95.264,536687.0
2015-11-17,95.664,96.997,95.064,95.597,363221.0
2015-11-18,95.264,95.864,94.264,95.397,305829.0
