,BILL SS Equity,BILL SS Equity,BILL SS Equity,BILL SS Equity,BILL SS Equity
2020-11-13,114.7618,116.2268,114.192,115.9826,896741.0
2020-11-14,114.7618,116.2268,114.192,115.9826,896741.0
2020-11-15,114.7618,116.2268,114.192,115.9826,896741.0
2020-11-16,116.6338,119.0755,116.064,118.5058,873924.0
2020-11-17,118.5058,119.8487,116.4303,118.8313,691060.0
2020-11-18,118.9941,120.4592,118.1802,119.279,537881.0
2020-11-19,119.6452,119.6452,117.0,117.0,374087.0
2020-11-20,117.0,118.7906,116.6745,117.2442,300039.0
2020-11-21,117.0,118.7906,116.6745,117.2442,300039.0
2020-11-22,117.0,118.7906,116.6745,117.2442,300039.0
2020-11-23,118.0174,118.9127,117.2035,117.2035,411730.0
2020-11-24,118.0581,118.0581,115.3315,115.4943,560917.0
2020-11-25,115.4943,117.5291,114.4769,114.5583,574298.0
2020-11-26,113.0932,114.1106,110.4073,111.8317,837207.0
2020-11-27,111.8317,114.2734,111.5875,114.0699,687576.0
2020-11-28,111.8317,114.2734,111.5875,114.0699,687576.0
2020-11-29,111.8317,114.2734,111.5875,114.0699,687576.0
2020-11-30,113.9478,113.9478,110.5294,112.6049,1441567.0
2020-12-01,112.32,114.5176,112.1572,113.7444,541666.0
2020-12-02,113.7444,115.128,113.0525,113.256,331453.0
2020-12-03,113.1339,113.4188,112.32,113.2967,552522.0
2020-12-04,113.2967,113.5816,112.2793,112.9305,398998.0
2020-12-05,113.2967,113.5816,112.2793,112.9305,398998.0
2020-12-06,113.2967,113.5816,112.2793,112.9305,398998.0
2020-12-07,113.1339,114.3955,112.3607,113.9885,404284.0
2020-12-08,113.9885,116.4303,113.9072,116.4303,559137.0
2020-12-09,116.4303,118.343,116.1861,118.2209,574531.0
2020-12-10,117.936,118.4244,115.8198,116.471,435246.0
2020-12-11,116.2268,117.1628,115.2501,117.0814,440504.0
2020-12-12,116.2268,117.1628,115.2501,117.0814,440504.0
2020-12-13,116.2268,117.1628,115.2501,117.0814,440504.0
2020-12-14,117.3256,118.1802,116.3489,117.5291,606357.0
2020-12-15,117.7325,119.1162,116.471,119.1162,615893.0
2020-12-16,118.8313,119.8487,117.407,119.2383,894935.0
2020-12-17,119.7266,120.2964,118.5058,119.1569,669507.0
2020-12-18,118.4651,122.087,118.2616,121.9649,1512632.0
2020-12-19,118.4651,122.087,118.2616,121.9649,1512632.0
2020-12-20,118.4651,122.087,118.2616,121.9649,1512632.0
2020-12-21,120.4185,122.1277,115.6978,116.471,985351.0
2020-12-22,116.471,119.5232,116.471,118.7906,537014.0
2020-12-23,119.4825,119.8487,117.0814,117.2849,238733.0
2020-12-24,119.4825,119.8487,117.0814,117.2849,238733.0
2020-12-25,119.4825,119.8487,117.0814,117.2849,238733.0
2020-12-26,119.4825,119.8487,117.0814,117.2849,238733.0
2020-12-27,119.4825,119.8487,117.0814,117.2849,238733.0
2020-12-28,118.343,119.7266,117.7325,118.0581,305118.0
2020-12-29,119.0348,120.5812,118.6278,119.6045,573695.0
2020-12-30,119.6045,120.1336,118.4651,118.4651,340603.0
2020-12-31,119.6045,120.1336,118.4651,118.4651,340603.0
2021-01-01,119.6045,120.1336,118.4651,118.4651,340603.0
2021-01-02,119.6045,120.1336,118.4651,118.4651,340603.0
2021-01-03,119.6045,120.1336,118.4651,118.4651,340603.0
2021-01-04,118.5872,120.744,118.5872,119.3197,505661.0
2021-01-05,118.8313,119.7266,118.1395,118.6278,191668.0
2021-01-06,118.8313,119.7266,118.1395,118.6278,191668.0
2021-01-07,120.7847,121.5579,116.7152,117.7325,927082.0
2021-01-08,117.8953,118.3837,116.8779,117.7325,634161.0
2021-01-09,117.8953,118.3837,116.8779,117.7325,634161.0
2021-01-10,117.8953,118.3837,116.8779,117.7325,634161.0
2021-01-11,117.7732,118.5872,116.064,116.9186,596882.0
2021-01-12,117.0,120.0522,117.0,118.7499,554547.0
2021-01-13,118.8313,120.4592,118.5872,120.4592,481669.0
2021-01-14,120.5405,121.5986,119.6452,121.2731,934196.0
2021-01-15,121.2731,122.2498,120.2964,120.7847,1302651.0
2021-01-16,121.2731,122.2498,120.2964,120.7847,1302651.0
2021-01-17,121.2731,122.2498,120.2964,120.7847,1302651.0
2021-01-18,120.5405,122.9823,120.4185,122.7788,524419.0
2021-01-19,122.7788,123.7962,121.2324,122.6567,586959.0
2021-01-20,122.6567,124.2845,122.0056,122.4939,533254.0
2021-01-21,124.0811,127.4181,123.6334,126.5635,1086066.0
2021-01-22,126.3193,129.5343,125.5054,129.5343,988291.0
2021-01-23,126.3193,129.5343,125.5054,129.5343,988291.0
2021-01-24,126.3193,129.5343,125.5054,129.5343,988291.0
2021-01-25,129.6157,130.8772,127.5402,128.9238,884645.0
2021-01-26,126.3193,129.6971,125.3426,128.0285,857856.0
2021-01-27,127.9878,130.7958,126.5635,128.0285,1054888.0
2021-01-28,126.9705,129.7785,125.0578,128.9645,606661.0
2021-01-29,126.9705,126.9705,119.4418,121.6393,1681047.0
2021-01-30,126.9705,126.9705,119.4418,121.6393,1681047.0
2021-01-31,126.9705,126.9705,119.4418,121.6393,1681047.0
2021-02-01,123.2672,126.8077,122.6567,123.7148,994985.0
2021-02-02,124.1218,126.1565,122.616,123.2265,629799.0
2021-02-03,123.3485,124.3252,121.6393,123.1451,500603.0
2021-02-04,122.9416,123.3078,121.4358,122.9416,440721.0
2021-02-05,122.9416,123.5113,122.2498,122.9416,342249.0
2021-02-06,122.9416,123.5113,122.2498,122.9416,342249.0
2021-02-07,122.9416,123.5113,122.2498,122.9416,342249.0
2021-02-08,123.8369,124.1625,123.023,123.3078,345775.0
2021-02-09,123.3078,123.4706,122.0056,122.7381,327113.0
2021-02-10,122.7381,124.2845,122.4125,123.3078,305664.0
2021-02-11,123.3078,124.3659,122.9009,123.5927,415450.0
2021-02-12,123.9183,125.7089,123.7148,125.5868,399662.0
2021-02-13,123.9183,125.7089,123.7148,125.5868,399662.0
2021-02-14,123.9183,125.7089,123.7148,125.5868,399662.0
2021-02-15,125.831,129.4529,125.6682,129.0866,516715.0
2021-02-16,128.5983,130.4703,127.9472,129.2087,357989.0
2021-02-17,128.5983,130.3482,126.8077,126.8484,603271.0
2021-02-18,126.8484,128.5576,125.1392,125.9124,498539.0
2021-02-19,125.9938,129.2494,125.9938,128.6797,439405.0
2021-02-20,125.9938,129.2494,125.9938,128.6797,439405.0
2021-02-21,125.9938,129.2494,125.9938,128.6797,439405.0
2021-02-22,128.2727,129.0052,127.2146,127.703,490554.0
2021-02-23,127.8658,128.9238,124.488,125.5868,424427.0
2021-02-24,125.4647,128.5576,125.4647,127.2146,392084.0
2021-02-25,127.8251,129.4936,127.4588,128.4355,377274.0
2021-02-26,126.9705,127.5809,125.831,125.8717,520358.0
2021-02-27,126.9705,127.5809,125.831,125.8717,520358.0
2021-02-28,126.9705,127.5809,125.831,125.8717,520358.0
2021-03-01,127.3774,129.2087,127.3774,128.9238,321900.0
2021-03-02,128.9238,130.4296,128.2727,128.5983,304829.0
2021-03-03,129.1273,131.1214,128.9238,130.8365,390068.0
2021-03-04,130.7145,131.2028,128.8425,129.9819,299563.0
2021-03-05,129.7378,131.0807,128.4355,128.8425,336182.0
2021-03-06,129.7378,131.0807,128.4355,128.8425,336182.0
2021-03-07,129.7378,131.0807,128.4355,128.8425,336182.0
2021-03-08,129.1273,130.8365,128.2727,130.6331,545751.0
2021-03-09,130.6738,132.6272,130.104,132.6272,504529.0
2021-03-10,132.6272,133.2783,130.7145,130.9993,596779.0
2021-03-11,131.447,135.0282,131.447,133.8887,650241.0
2021-03-12,133.1562,133.6852,131.6505,133.0748,269564.0
2021-03-13,133.1562,133.6852,131.6505,133.0748,269564.0
2021-03-14,133.1562,133.6852,131.6505,133.0748,269564.0
2021-03-15,133.5632,134.5398,131.5284,132.0574,313370.0
2021-03-16,132.0574,132.9934,131.1214,131.6098,740987.0
2021-03-17,131.6098,131.6098,125.424,126.6856,1355157.0
2021-03-18,127.0112,129.0052,125.0171,128.4355,1040021.0
2021-03-19,127.7844,130.2668,127.0925,130.2668,2128348.0
2021-03-20,127.7844,130.2668,127.0925,130.2668,2128348.0
2021-03-21,127.7844,130.2668,127.0925,130.2668,2128348.0
2021-03-22,130.2668,130.511,127.9472,128.9645,671266.0
2021-03-23,128.9645,131.0807,128.0285,130.3482,305565.0
2021-03-24,129.6157,130.5924,128.7611,129.9412,372932.0
2021-03-25,129.6564,130.8365,128.6797,129.8598,204137.0
2021-03-26,130.6331,131.9353,130.1447,131.9353,215915.0
2021-03-27,130.6331,131.9353,130.1447,131.9353,215915.0
2021-03-28,130.6331,131.9353,130.1447,131.9353,215915.0
2021-03-29,132.6678,132.9527,131.6912,132.0574,224283.0
2021-03-30,132.6272,135.0282,132.2202,134.9875,438154.0
2021-03-31,134.9061,135.3945,131.9353,132.1388,578339.0
2021-04-01,132.4644,134.0515,131.5691,134.0515,267424.0
2021-04-02,132.4644,134.0515,131.5691,134.0515,267424.0
2021-04-03,132.4644,134.0515,131.5691,134.0515,267424.0
2021-04-04,132.4644,134.0515,131.5691,134.0515,267424.0
2021-04-05,132.4644,134.0515,131.5691,134.0515,267424.0
2021-04-06,135.1096,135.8014,134.3771,134.4585,354039.0
2021-04-07,134.4585,135.3945,133.5225,134.784,480958.0
2021-04-08,134.8654,136.5746,134.5398,135.3945,596045.0
2021-04-09,135.6386,136.4932,135.191,136.4525,296221.0
2021-04-10,135.6386,136.4932,135.191,136.4525,296221.0
2021-04-11,135.6386,136.4932,135.191,136.4525,296221.0
2021-04-12,136.4525,137.3885,135.8421,136.4525,403323.0
2021-04-13,136.656,137.1851,134.2957,134.784,412306.0
2021-04-14,134.784,134.9875,133.0748,133.5225,284822.0
2021-04-15,133.5225,136.7374,133.5225,136.4932,329494.0
2021-04-16,136.7374,139.7082,136.5339,139.5454,385948.0
2021-04-17,136.7374,139.7082,136.5339,139.5454,385948.0
2021-04-18,136.7374,139.7082,136.5339,139.5454,385948.0
2021-04-19,139.9931,141.2139,139.0164,139.5047,267401.0
2021-04-20,139.5047,139.9931,137.1444,137.6327,524004.0
2021-04-21,137.5513,138.8536,137.3072,138.0397,304832.0
2021-04-22,138.5687,141.3767,137.6327,139.3419,415943.0
2021-04-23,139.2605,141.336,138.7722,141.0105,310908.0
2021-04-24,139.2605,141.336,138.7722,141.0105,310908.0
2021-04-25,139.2605,141.336,138.7722,141.0105,310908.0
2021-04-26,141.4988,142.8011,140.9291,142.4348,893160.0
2021-04-27,142.4348,142.4348,139.2199,140.807,744215.0
2021-04-28,140.807,141.8651,139.0978,140.807,506278.0
2021-04-29,141.0919,145.4056,141.0512,144.0626,906252.0
2021-04-30,144.0626,144.4289,140.7256,140.7256,317021.0
2021-05-01,144.0626,144.4289,140.7256,140.7256,317021.0
2021-05-02,144.0626,144.4289,140.7256,140.7256,317021.0
2021-05-03,140.9698,142.8825,139.9117,142.4348,303455.0
2021-05-04,142.4348,143.2487,139.9931,140.2372,490095.0
2021-05-05,140.2372,143.8999,139.871,143.8999,616425.0
2021-05-06,144.6089,145.2762,141.4389,142.6902,659851.0
2021-05-07,143.6496,144.6923,142.7319,143.2742,520961.0
2021-05-08,143.6496,144.6923,142.7319,143.2742,520961.0
2021-05-09,143.6496,144.6923,142.7319,143.2742,520961.0
2021-05-10,143.8998,143.8998,141.9394,143.2325,502304.0
2021-05-11,142.1063,142.1063,139.6037,140.563,379059.0
2021-05-12,139.9791,142.2731,139.9791,142.2314,307360.0
2021-05-13,139.9791,142.2731,139.9791,142.2314,307360.0
2021-05-14,143.4827,145.1928,142.6068,143.8164,589860.0
2021-05-15,143.4827,145.1928,142.6068,143.8164,589860.0
2021-05-16,143.4827,145.1928,142.6068,143.8164,589860.0
2021-05-17,143.8164,143.8998,141.7309,143.8164,455637.0
2021-05-18,144.3169,145.2345,143.1907,143.9415,330213.0
2021-05-19,142.6068,142.6068,139.5203,140.1459,543556.0
2021-05-20,140.4379,141.7309,139.7705,141.564,354789.0
2021-05-21,141.8143,142.3148,139.6037,140.2293,288886.0
2021-05-22,141.8143,142.3148,139.6037,140.2293,288886.0
2021-05-23,141.8143,142.3148,139.6037,140.2293,288886.0
2021-05-24,140.3127,140.6464,139.1866,139.9374,227778.0
2021-05-25,139.9374,140.563,138.9363,139.9791,593352.0
2021-05-26,139.9791,140.3127,138.1021,138.1021,492955.0
2021-05-27,138.1438,138.3107,137.0176,137.0176,460597.0
2021-05-28,137.1011,137.7267,135.5578,137.2262,466172.0
2021-05-29,137.1011,137.7267,135.5578,137.2262,466172.0
2021-05-30,137.1011,137.7267,135.5578,137.2262,466172.0
2021-05-31,137.2262,138.6443,136.3086,136.8508,522915.0
2021-06-01,137.1428,139.3117,136.9342,137.685,542556.0
2021-06-02,137.977,140.4379,137.8518,139.3117,488937.0
2021-06-03,139.3117,139.9791,137.6433,138.0604,480631.0
2021-06-04,138.1438,139.7288,137.8101,138.9363,428469.0
2021-06-05,138.1438,139.7288,137.8101,138.9363,428469.0
2021-06-06,138.1438,139.7288,137.8101,138.9363,428469.0
2021-06-07,139.0197,139.9374,137.8101,138.4358,281107.0
2021-06-08,138.4358,140.3962,138.1855,139.27,242082.0
2021-06-09,139.3951,139.3951,137.3513,138.9363,434183.0
2021-06-10,140.855,141.6475,139.1032,140.5213,921644.0
2021-06-11,140.3962,143.5661,140.0208,141.9394,1100411.0
2021-06-12,140.3962,143.5661,140.0208,141.9394,1100411.0
2021-06-13,140.3962,143.5661,140.0208,141.9394,1100411.0
2021-06-14,142.2731,144.6089,142.2731,144.3169,928166.0
2021-06-15,144.4838,145.5265,143.5661,145.5265,648269.0
2021-06-16,145.9853,148.196,145.1511,147.6954,788616.0
2021-06-17,147.8623,149.1553,146.4858,146.5693,718668.0
2021-06-18,146.9029,148.2794,141.6058,142.148,931151.0
2021-06-19,146.9029,148.2794,141.6058,142.148,931151.0
2021-06-20,146.9029,148.2794,141.6058,142.148,931151.0
2021-06-21,141.9811,143.8998,140.6881,143.6913,439414.0
2021-06-22,143.7747,143.7747,141.4806,143.6078,349831.0
2021-06-23,143.6078,144.2335,140.4796,141.6892,623205.0
2021-06-24,141.8143,142.1897,141.2721,141.6892,474088.0
2021-06-25,141.8143,142.1897,141.2721,141.6892,474088.0
2021-06-26,141.8143,142.1897,141.2721,141.6892,474088.0
2021-06-27,141.8143,142.1897,141.2721,141.6892,474088.0
2021-06-28,141.856,142.7319,139.8956,140.5213,460827.0
2021-06-29,140.3127,141.2721,138.8946,141.2721,573207.0
2021-06-30,141.2721,142.8988,140.3127,141.6892,410413.0
2021-07-01,142.1897,143.733,140.563,142.0229,488339.0
2021-07-02,142.1897,143.0239,141.8143,142.6902,242236.0
2021-07-03,142.1897,143.0239,141.8143,142.6902,242236.0
2021-07-04,142.1897,143.0239,141.8143,142.6902,242236.0
2021-07-05,142.6485,144.3169,142.3565,144.3169,196267.0
2021-07-06,143.9415,144.2335,141.8977,142.3565,333490.0
2021-07-07,142.4817,144.4838,141.9394,144.4838,299064.0
2021-07-08,144.6506,144.6923,142.5234,143.149,517486.0
2021-07-09,143.0656,145.2345,142.8153,144.734,280480.0
2021-07-10,143.0656,145.2345,142.8153,144.734,280480.0
2021-07-11,143.0656,145.2345,142.8153,144.734,280480.0
2021-07-12,144.734,146.8195,144.2752,146.5275,275979.0
2021-07-13,146.4024,146.5693,144.5255,145.8185,285477.0
2021-07-14,145.5682,146.9029,145.026,146.2773,262685.0
2021-07-15,146.1104,147.4035,145.4431,145.7351,337553.0
2021-07-16,145.9853,146.9029,143.9832,144.6923,320739.0
2021-07-17,145.9853,146.9029,143.9832,144.6923,320739.0
2021-07-18,145.9853,146.9029,143.9832,144.6923,320739.0
2021-07-19,143.6496,143.6496,140.8133,142.0646,436637.0
2021-07-20,143.0656,147.2783,141.3138,146.3607,656994.0
2021-07-21,146.9029,151.9916,146.8195,151.2825,826279.0
2021-07-22,151.8247,153.5766,151.1157,153.076,589097.0
2021-07-23,153.2012,154.4942,151.8664,153.7017,357238.0
2021-07-24,153.2012,154.4942,151.8664,153.7017,357238.0
2021-07-25,153.2012,154.4942,151.8664,153.7017,357238.0
2021-07-26,153.4931,154.9113,152.5755,152.9092,356338.0
2021-07-27,153.2429,154.7444,152.1167,154.661,363676.0
2021-07-28,154.661,156.1626,153.7851,156.1626,341746.0
2021-07-29,156.4128,156.9968,154.9113,155.3701,275863.0
2021-07-30,155.1198,155.6621,153.6183,155.3284,234139.0
2021-07-31,155.1198,155.6621,153.6183,155.3284,234139.0
2021-08-01,155.1198,155.6621,153.6183,155.3284,234139.0
2021-08-02,155.7872,156.3294,153.9519,154.9947,245612.0
2021-08-03,154.9947,156.7048,154.4108,156.3294,236691.0
2021-08-04,156.7465,158.0812,156.6214,157.6641,305020.0
2021-08-05,157.6641,159.8331,157.3305,157.3305,422736.0
2021-08-06,157.3305,157.6641,155.7455,155.7455,348144.0
2021-08-07,157.3305,157.6641,155.7455,155.7455,348144.0
2021-08-08,157.3305,157.6641,155.7455,155.7455,348144.0
2021-08-09,155.4952,157.539,154.661,155.9957,272517.0
2021-08-10,155.6203,157.4973,155.0364,156.8299,353959.0
2021-08-11,157.0802,159.2074,157.0802,159.0823,609252.0
2021-08-12,159.3325,159.9165,157.9144,158.123,420959.0
2021-08-13,158.123,159.4994,157.5807,159.3325,139477.0
2021-08-14,158.123,159.4994,157.5807,159.3325,139477.0
2021-08-15,158.123,159.4994,157.5807,159.3325,139477.0
2021-08-16,158.832,158.9989,157.3722,157.8727,237356.0
2021-08-17,157.6641,158.6652,156.9134,158.3732,365225.0
2021-08-18,158.5818,159.416,156.3294,156.4128,465303.0
2021-08-19,155.6621,156.4963,153.66,155.245,814450.0
2021-08-20,155.6203,158.2481,154.0771,157.4139,540552.0
2021-08-21,155.6203,158.2481,154.0771,157.4139,540552.0
2021-08-22,155.6203,158.2481,154.0771,157.4139,540552.0
2021-08-23,158.0812,159.0406,156.9134,158.2481,251500.0
2021-08-24,158.2481,159.7079,157.7476,158.7069,235160.0
2021-08-25,158.7069,159.0823,157.6641,158.4149,284520.0
2021-08-26,157.9144,158.4983,154.9113,156.7882,377467.0
2021-08-27,156.9134,158.0812,155.954,157.4556,287090.0
2021-08-28,156.9134,158.0812,155.954,157.4556,287090.0
2021-08-29,156.9134,158.0812,155.954,157.4556,287090.0
2021-08-30,157.6641,159.2908,157.539,158.8737,179495.0
2021-08-31,159.124,160.5838,157.2888,157.6224,314302.0
2021-09-01,158.2064,158.8737,157.1219,157.7476,281795.0
2021-09-02,157.6641,161.2929,157.4556,159.6662,318746.0
2021-09-03,159.6662,161.5432,158.5818,158.7486,452748.0
2021-09-04,159.6662,161.5432,158.5818,158.7486,452748.0
2021-09-05,159.6662,161.5432,158.5818,158.7486,452748.0
2021-09-06,158.6652,159.3325,157.6641,157.831,329081.0
2021-09-07,157.831,158.2064,156.4545,157.5807,283677.0
2021-09-08,156.538,156.7465,154.8696,156.3294,338559.0
2021-09-09,155.1615,155.1615,152.3252,152.5755,427628.0
2021-09-10,152.7006,153.1177,151.1991,151.2825,348117.0
2021-09-11,152.7006,153.1177,151.1991,151.2825,348117.0
2021-09-12,152.7006,153.1177,151.1991,151.2825,348117.0
2021-09-13,148.6548,148.9884,145.2345,145.8185,632968.0
2021-09-14,145.7768,146.319,143.1907,145.9853,560442.0
2021-09-15,145.7768,146.319,144.442,144.9009,431513.0
2021-09-16,145.1094,146.027,142.8988,143.8998,451877.0
2021-09-17,144.2335,145.5682,141.6892,141.6892,761825.0
2021-09-18,144.2335,145.5682,141.6892,141.6892,761825.0
2021-09-19,144.2335,145.5682,141.6892,141.6892,761825.0
2021-09-20,140.3545,140.3545,136.8091,137.1845,469977.0
2021-09-21,137.393,137.977,136.1834,136.1834,445520.0
2021-09-22,136.3503,139.4368,136.3503,139.4368,564101.0
2021-09-23,140.271,141.8143,139.7288,141.2721,484614.0
2021-09-24,141.2721,141.4389,139.6037,140.8133,312153.0
2021-09-25,141.2721,141.4389,139.6037,140.8133,312153.0
2021-09-26,141.2721,141.4389,139.6037,140.8133,312153.0
2021-09-27,141.564,142.6485,137.7684,138.5609,319713.0
2021-09-28,138.4358,138.6443,136.7257,137.8101,298848.0
2021-09-29,139.1032,140.1459,137.8101,139.1866,538430.0
2021-09-30,140.0625,141.9394,138.8529,139.6454,396348.0
2021-10-01,138.0604,140.4796,136.8925,138.7695,359236.0
2021-10-02,138.0604,140.4796,136.8925,138.7695,359236.0
2021-10-03,138.0604,140.4796,136.8925,138.7695,359236.0
2021-10-04,138.7695,141.3138,137.5599,140.7716,469109.0
2021-10-05,140.7716,141.8977,139.3117,141.564,422535.0
2021-10-06,141.564,141.8143,138.7278,139.7705,330984.0
2021-10-07,140.9801,143.0239,140.4796,141.5223,352238.0
2021-10-08,141.5223,141.8143,140.4796,140.855,304584.0
2021-10-09,141.5223,141.8143,140.4796,140.855,304584.0
2021-10-10,141.5223,141.8143,140.4796,140.855,304584.0
2021-10-11,140.9801,141.6475,139.4785,140.1876,206690.0
2021-10-12,139.1866,141.3138,138.8112,140.9801,317118.0
2021-10-13,140.3127,142.3565,139.8539,141.7726,210148.0
2021-10-14,142.9822,145.1511,142.5234,145.1511,421981.0
2021-10-15,145.4014,147.7788,144.2752,146.4441,660800.0
2021-10-16,145.4014,147.7788,144.2752,146.4441,660800.0
2021-10-17,145.4014,147.7788,144.2752,146.4441,660800.0
2021-10-18,146.5275,147.0281,143.3159,144.1501,250287.0
2021-10-19,144.2752,146.5693,144.1501,145.4431,250606.0
2021-10-20,145.1928,146.1522,143.3993,145.7351,276846.0
2021-10-21,145.3597,146.2356,143.1907,143.1907,436522.0
2021-10-22,150.3649,151.8664,146.6527,150.1563,1590466.0
2021-10-23,150.3649,151.8664,146.6527,150.1563,1590466.0
2021-10-24,150.3649,151.8664,146.6527,150.1563,1590466.0
2021-10-25,150.3232,152.2001,148.2794,150.6151,487332.0
2021-10-26,150.6151,150.6151,148.1542,149.6141,387847.0
2021-10-27,148.9467,150.4066,148.1125,149.2804,317900.0
2021-10-28,149.2804,151.6162,147.9874,151.3242,235395.0
2021-10-29,150.8654,150.8654,149.0302,149.7392,400578.0
2021-10-30,150.8654,150.8654,149.0302,149.7392,400578.0
2021-10-31,150.8654,150.8654,149.0302,149.7392,400578.0
2021-11-01,150.2815,152.3252,150.1563,150.6151,261407.0
2021-11-02,150.4066,150.782,149.3638,150.2397,287570.0
2021-11-03,150.3232,152.7006,149.9895,152.7006,2357224.0
2021-11-04,153.9102,155.245,152.6589,152.9509,246221.0
2021-11-05,155.0364,155.0364,152.8258,153.076,176242.0
2021-11-06,155.0364,155.0364,152.8258,153.076,176242.0
2021-11-07,155.0364,155.0364,152.8258,153.076,176242.0
2021-11-08,153.076,154.2856,152.4921,153.0343,261960.0
2021-11-09,153.2846,156.2877,151.9081,155.3701,631518.0
2021-11-10,155.2867,156.3711,154.2856,156.3294,1803429.0
2021-11-11,156.3294,160.4587,156.3294,160.2502,294791.0
2021-11-12,160.3753,163.3784,159.7496,162.8779,368294.0
2021-11-13,160.3753,163.3784,159.7496,162.8779,368294.0
2021-11-14,160.3753,163.3784,159.7496,162.8779,368294.0
2021-11-15,162.5025,162.9196,161.1261,162.7528,313832.0
2021-11-16,163.1699,163.9624,162.294,162.9613,335216.0
2021-11-17,162.9613,162.9613,155.4952,158.3315,687938.0
2021-11-18,158.4149,160.7507,156.4128,159.0823,350293.0
2021-11-19,158.4983,159.8748,157.247,159.7914,282703.0
2021-11-20,158.4983,159.8748,157.247,159.7914,282703.0
2021-11-21,158.4983,159.8748,157.247,159.7914,282703.0
2021-11-22,159.7914,161.4598,158.4149,159.0406,475517.0
2021-11-23,158.4983,160.5004,157.4556,158.9154,247130.0
2021-11-24,159.2074,159.2491,156.9551,156.9551,322539.0
2021-11-25,157.5807,159.8331,157.1636,158.832,223882.0
2021-11-26,155.2032,156.8299,154.2856,156.0792,385929.0
2021-11-27,155.2032,156.8299,154.2856,156.0792,385929.0
2021-11-28,155.2032,156.8299,154.2856,156.0792,385929.0
2021-11-29,156.0792,159.9999,156.0792,158.4983,443709.0
2021-11-30,157.539,159.0406,155.9957,157.1636,648621.0
2021-12-01,157.4973,160.3753,156.8716,159.8331,456701.0
2021-12-02,158.2898,160.2919,157.3722,160.1667,366796.0
2021-12-03,161.1678,161.5015,156.0374,156.3294,397691.0
2021-12-04,161.1678,161.5015,156.0374,156.3294,397691.0
2021-12-05,161.1678,161.5015,156.0374,156.3294,397691.0
2021-12-06,157.6641,158.5401,157.2053,157.6641,326254.0
2021-12-07,158.4983,160.4587,158.2064,159.2491,374848.0
2021-12-08,158.9989,159.124,155.3284,155.7455,642423.0
2021-12-09,155.7455,157.0385,152.9092,155.7455,1025508.0
2021-12-10,155.9957,156.2043,153.4097,155.3284,300032.0
2021-12-11,155.9957,156.2043,153.4097,155.3284,300032.0
2021-12-12,155.9957,156.2043,153.4097,155.3284,300032.0
2021-12-13,155.245,158.6652,154.7444,156.1209,465081.0
2021-12-14,156.4545,157.5807,154.2022,155.1198,306568.0
2021-12-15,154.953,155.1615,151.491,151.9499,590176.0
2021-12-16,154.661,155.0364,151.8247,151.8247,974336.0
2021-12-17,151.2825,153.4931,150.8654,151.5745,631750.0
2021-12-18,151.2825,153.4931,150.8654,151.5745,631750.0
2021-12-19,151.2825,153.4931,150.8654,151.5745,631750.0
2021-12-20,150.1146,150.1146,134.9739,135.1407,2201526.0
2021-12-21,135.5578,136.2669,130.3857,132.8466,1953272.0
2021-12-22,133.222,134.4733,132.0541,134.3482,826887.0
2021-12-23,135.5161,137.8101,135.099,136.392,863697.0
2021-12-24,135.5161,137.8101,135.099,136.392,863697.0
2021-12-25,135.5161,137.8101,135.099,136.392,863697.0
2021-12-26,135.5161,137.8101,135.099,136.392,863697.0
2021-12-27,136.6423,139.8956,136.6423,138.6443,383682.0
2021-12-28,138.6443,139.8956,138.2689,139.6454,415493.0
2021-12-29,139.1032,142.4817,138.8946,142.44,654268.0
2021-12-30,142.4817,142.8988,140.3962,142.3982,625148.0
2021-12-31,142.4817,142.8988,140.3962,142.3982,625148.0
2022-01-01,142.4817,142.8988,140.3962,142.3982,625148.0
2022-01-02,142.4817,142.8988,140.3962,142.3982,625148.0
2022-01-03,142.6068,142.7319,138.9363,139.0197,697534.0
2022-01-04,139.3534,141.3972,139.0614,141.3138,895647.0
2022-01-05,141.6058,143.8998,141.4806,143.8998,421154.0
2022-01-06,141.6058,143.8998,141.4806,143.8998,421154.0
2022-01-07,143.8998,144.4838,142.3148,143.733,696931.0
2022-01-08,143.8998,144.4838,142.3148,143.733,696931.0
2022-01-09,143.8998,144.4838,142.3148,143.733,696931.0
2022-01-10,143.733,143.8164,138.2689,139.3534,604342.0
2022-01-11,139.5203,140.6047,137.4347,138.2272,353181.0
2022-01-12,138.5192,139.2283,136.8925,137.5599,407586.0
2022-01-13,137.5599,139.0614,136.5588,137.7267,461641.0
2022-01-14,137.0594,137.0594,133.6808,134.2231,550587.0
2022-01-15,137.0594,137.0594,133.6808,134.2231,550587.0
2022-01-16,137.0594,137.0594,133.6808,134.2231,550587.0
2022-01-17,134.1397,134.807,133.6391,134.515,278206.0
2022-01-18,133.9311,133.9311,132.1376,132.9718,381862.0
2022-01-19,132.3461,136.6005,131.7205,134.9739,850591.0
2022-01-20,135.5578,135.9749,134.1814,135.6829,741182.0
2022-01-21,130.9697,131.7205,124.5463,124.8383,1061253.0
2022-01-22,130.9697,131.7205,124.5463,124.8383,1061253.0
2022-01-23,130.9697,131.7205,124.5463,124.8383,1061253.0
2022-01-24,124.0458,124.1709,118.6652,120.1251,850414.0
2022-01-25,121.3347,123.7955,121.0844,123.0031,569218.0
