,COAL IN Equity
2022-10-11,43.5802
2022-10-12,43.5802
2022-10-13,43.5802
2022-10-14,43.5802
2022-10-15,43.5802
2022-10-16,43.5802
2022-10-17,43.5802
2022-10-18,43.5802
2022-10-19,43.5802
2022-10-20,43.5802
2022-10-21,43.5802
2022-10-22,43.5802
2022-10-23,43.5802
2022-10-24,43.5802
2022-10-25,43.5802
2022-10-26,43.5802
2022-10-27,43.5802
2022-10-28,43.5802
2022-10-29,43.5802
2022-10-30,43.5802
2022-10-31,43.5802
2022-11-01,43.5802
2022-11-02,43.5802
2022-11-03,43.5802
2022-11-04,43.5802
2022-11-05,43.5802
2022-11-06,43.5802
2022-11-07,43.5802
2022-11-08,43.5802
2022-11-09,43.5802
2022-11-10,43.5802
2022-11-11,43.5802
2022-11-12,43.5802
2022-11-13,43.5802
2022-11-14,43.5802
2022-11-15,43.5802
2022-11-16,43.5802
2022-11-17,43.5802
2022-11-18,43.5802
2022-11-19,43.5802
2022-11-20,43.5802
2022-11-21,43.5802
2022-11-22,43.5802
2022-11-23,43.5802
2022-11-24,43.5802
2022-11-25,43.5802
2022-11-26,43.5802
2022-11-27,43.5802
2022-11-28,43.5802
2022-11-29,43.5802
2022-11-30,43.5802
2022-12-01,43.5802
2022-12-02,43.5802
2022-12-03,43.5802
2022-12-04,43.5802
2022-12-05,43.5802
2022-12-06,43.5802
2022-12-07,43.5802
2022-12-08,43.5802
2022-12-09,43.5802
2022-12-10,43.5802
2022-12-11,43.5802
2022-12-12,43.5802
2022-12-13,43.5802
2022-12-14,43.5802
2022-12-15,43.5802
2022-12-16,43.5802
2022-12-17,43.5802
2022-12-18,43.5802
2022-12-19,43.5802
2022-12-20,43.5802
2022-12-21,43.5802
2022-12-22,43.5802
2022-12-23,43.5802
2022-12-24,43.5802
2022-12-25,43.5802
2022-12-26,43.5802
2022-12-27,43.5802
2022-12-28,43.5802
2022-12-29,43.5802
2022-12-30,43.5802
2022-12-31,43.5802
2023-01-01,43.5802
2023-01-02,43.5802
2023-01-03,43.5802
2023-01-04,43.5802
2023-01-05,43.5802
2023-01-06,43.5802
2023-01-07,43.5802
2023-01-08,43.5802
2023-01-09,43.5802
2023-01-10,43.5802
2023-01-11,43.5802
2023-01-12,43.5802
2023-01-13,43.5802
2023-01-14,43.5802
2023-01-15,43.5802
2023-01-16,43.5802
2023-01-17,43.5802
2023-01-18,43.5802
2023-01-19,43.5802
2023-01-20,43.5802
2023-01-21,43.5802
2023-01-22,43.5802
2023-01-23,43.5802
2023-01-24,43.5802
2023-01-25,43.5802
2023-01-26,43.5802
2023-01-27,43.5802
2023-01-28,43.5802
2023-01-29,43.5802
2023-01-30,43.5802
2023-01-31,43.5802
2023-02-01,43.5802
2023-02-02,43.5802
2023-02-03,43.5802
2023-02-04,43.5802
2023-02-05,43.5802
2023-02-06,43.5802
2023-02-07,43.5802
2023-02-08,43.5802
2023-02-09,43.5802
2023-02-10,43.5802
2023-02-11,43.5802
2023-02-12,43.5802
2023-02-13,43.5802
2023-02-14,43.5802
2023-02-15,43.5802
2023-02-16,43.5802
2023-02-17,43.5802
2023-02-18,43.5802
2023-02-19,43.5802
2023-02-20,43.5802
2023-02-21,43.5802
2023-02-22,43.5802
2023-02-23,43.5802
2023-02-24,43.5802
2023-02-25,43.5802
2023-02-26,43.5802
2023-02-27,43.5802
2023-02-28,43.5802
2023-03-01,43.5802
2023-03-02,43.5802
2023-03-03,43.5802
2023-03-04,43.5802
2023-03-05,43.5802
2023-03-06,43.5802
2023-03-07,43.5802
2023-03-08,43.5802
2023-03-09,43.5802
2023-03-10,43.5802
2023-03-11,43.5802
2023-03-12,43.5802
2023-03-13,43.5802
2023-03-14,43.5802
2023-03-15,43.5802
2023-03-16,43.5802
2023-03-17,43.5802
2023-03-18,43.5802
2023-03-19,43.5802
2023-03-20,43.5802
2023-03-21,43.5802
2023-03-22,43.5802
2023-03-23,43.5802
2023-03-24,43.5802
2023-03-25,43.5802
2023-03-26,43.5802
2023-03-27,43.5802
2023-03-28,43.5802
2023-03-29,43.5802
2023-03-30,43.5802
2023-03-31,56.1127
2023-04-01,56.1127
2023-04-02,56.1127
2023-04-03,56.1127
2023-04-04,56.1127
2023-04-05,56.1127
2023-04-06,56.1127
2023-04-07,56.1127
2023-04-08,56.1127
2023-04-09,56.1127
2023-04-10,56.1127
2023-04-11,56.1127
2023-04-12,56.1127
2023-04-13,56.1127
2023-04-14,56.1127
2023-04-15,56.1127
2023-04-16,56.1127
2023-04-17,56.1127
2023-04-18,56.1127
2023-04-19,56.1127
2023-04-20,56.1127
2023-04-21,56.1127
2023-04-22,56.1127
2023-04-23,56.1127
2023-04-24,56.1127
2023-04-25,56.1127
2023-04-26,56.1127
2023-04-27,56.1127
2023-04-28,56.1127
2023-04-29,56.1127
2023-04-30,56.1127
2023-05-01,56.1127
2023-05-02,56.1127
2023-05-03,56.1127
2023-05-04,56.1127
2023-05-05,56.1127
2023-05-06,56.1127
2023-05-07,56.1127
2023-05-08,56.1127
2023-05-09,56.1127
2023-05-10,56.1127
2023-05-11,56.1127
2023-05-12,56.1127
2023-05-13,56.1127
2023-05-14,56.1127
2023-05-15,56.1127
2023-05-16,56.1127
2023-05-17,56.1127
2023-05-18,56.1127
2023-05-19,56.1127
2023-05-20,56.1127
2023-05-21,56.1127
2023-05-22,56.1127
2023-05-23,56.1127
2023-05-24,56.1127
2023-05-25,56.1127
2023-05-26,56.1127
2023-05-27,56.1127
2023-05-28,56.1127
2023-05-29,56.1127
2023-05-30,56.1127
2023-05-31,56.1127
2023-06-01,56.1127
2023-06-02,56.1127
2023-06-03,56.1127
2023-06-04,56.1127
2023-06-05,56.1127
2023-06-06,56.1127
2023-06-07,56.1127
2023-06-08,56.1127
2023-06-09,56.1127
2023-06-10,56.1127
2023-06-11,56.1127
2023-06-12,56.1127
2023-06-13,56.1127
2023-06-14,56.1127
2023-06-15,56.1127
2023-06-16,56.1127
2023-06-17,56.1127
2023-06-18,56.1127
2023-06-19,56.1127
2023-06-20,56.1127
2023-06-21,56.1127
2023-06-22,56.1127
2023-06-23,56.1127
2023-06-24,56.1127
2023-06-25,56.1127
2023-06-26,56.1127
2023-06-27,56.1127
2023-06-28,56.1127
2023-06-29,56.1127
2023-06-30,56.1127
2023-07-01,56.1127
2023-07-02,56.1127
2023-07-03,56.1127
2023-07-04,56.1127
2023-07-05,56.1127
2023-07-06,56.1127
2023-07-07,56.1127
2023-07-08,56.1127
2023-07-09,56.1127
2023-07-10,56.1127
2023-07-11,56.1127
2023-07-12,56.1127
2023-07-13,56.1127
2023-07-14,56.1127
2023-07-15,56.1127
2023-07-16,56.1127
2023-07-17,56.1127
2023-07-18,56.1127
2023-07-19,56.1127
2023-07-20,56.1127
2023-07-21,56.1127
2023-07-22,56.1127
2023-07-23,56.1127
2023-07-24,56.1127
2023-07-25,56.1127
2023-07-26,56.1127
2023-07-27,56.1127
2023-07-28,56.1127
2023-07-29,56.1127
2023-07-30,56.1127
2023-07-31,56.1127
2023-08-01,56.1127
2023-08-02,56.1127
2023-08-03,56.1127
2023-08-04,56.1127
2023-08-05,56.1127
2023-08-06,56.1127
2023-08-07,56.1127
2023-08-08,56.1127
2023-08-09,56.1127
2023-08-10,56.1127
2023-08-11,56.1127
2023-08-12,56.1127
2023-08-13,56.1127
2023-08-14,56.1127
2023-08-15,56.1127
2023-08-16,56.1127
2023-08-17,56.1127
2023-08-18,56.1127
2023-08-19,56.1127
2023-08-20,56.1127
2023-08-21,56.1127
2023-08-22,56.1127
2023-08-23,56.1127
2023-08-24,56.1127
2023-08-25,56.1127
2023-08-26,56.1127
2023-08-27,56.1127
2023-08-28,56.1127
2023-08-29,56.1127
2023-08-30,56.1127
2023-08-31,56.1127
2023-09-01,56.1127
2023-09-02,56.1127
2023-09-03,56.1127
2023-09-04,56.1127
2023-09-05,56.1127
2023-09-06,56.1127
2023-09-07,56.1127
2023-09-08,56.1127
2023-09-09,56.1127
2023-09-10,56.1127
2023-09-11,56.1127
2023-09-12,56.1127
2023-09-13,56.1127
2023-09-14,56.1127
2023-09-15,56.1127
2023-09-16,56.1127
2023-09-17,56.1127
2023-09-18,56.1127
2023-09-19,56.1127
2023-09-20,56.1127
2023-09-21,56.1127
2023-09-22,56.1127
2023-09-23,56.1127
2023-09-24,56.1127
2023-09-25,56.1127
2023-09-26,56.1127
2023-09-27,56.1127
2023-09-28,56.1127
2023-09-29,56.1127
2023-09-30,56.1127
2023-10-01,56.1127
2023-10-02,56.1127
2023-10-03,56.1127
2023-10-04,56.1127
2023-10-05,56.1127
2023-10-06,56.1127
2023-10-07,56.1127
2023-10-08,56.1127
2023-10-09,56.1127
2023-10-10,56.1127
2023-10-11,56.1127
2023-10-12,56.1127
2023-10-13,56.1127
2023-10-14,56.1127
2023-10-15,56.1127
2023-10-16,56.1127
2023-10-17,56.1127
2023-10-18,56.1127
2023-10-19,56.1127
2023-10-20,56.1127
2023-10-21,56.1127
2023-10-22,56.1127
2023-10-23,56.1127
2023-10-24,56.1127
2023-10-25,56.1127
2023-10-26,56.1127
2023-10-27,56.1127
2023-10-28,56.1127
2023-10-29,56.1127
2023-10-30,56.1127
2023-10-31,56.1127
2023-11-01,56.1127
2023-11-02,56.1127
2023-11-03,56.1127
2023-11-04,56.1127
2023-11-05,56.1127
2023-11-06,56.1127
2023-11-07,56.1127
2023-11-08,56.1127
2023-11-09,56.1127
2023-11-10,56.1127
2023-11-11,56.1127
2023-11-12,56.1127
2023-11-13,56.1127
2023-11-14,56.1127
2023-11-15,56.1127
2023-11-16,56.1127
2023-11-17,56.1127
2023-11-18,56.1127
2023-11-19,56.1127
2023-11-20,56.1127
2023-11-21,56.1127
2023-11-22,56.1127
2023-11-23,56.1127
2023-11-24,56.1127
2023-11-25,56.1127
2023-11-26,56.1127
2023-11-27,56.1127
2023-11-28,56.1127
2023-11-29,56.1127
2023-11-30,56.1127
2023-12-01,56.1127
2023-12-02,56.1127
2023-12-03,56.1127
2023-12-04,56.1127
2023-12-05,56.1127
2023-12-06,56.1127
2023-12-07,56.1127
2023-12-08,56.1127
2023-12-09,56.1127
2023-12-10,56.1127
2023-12-11,56.1127
2023-12-12,56.1127
2023-12-13,56.1127
2023-12-14,56.1127
2023-12-15,56.1127
2023-12-16,56.1127
2023-12-17,56.1127
2023-12-18,56.1127
2023-12-19,56.1127
2023-12-20,56.1127
2023-12-21,56.1127
2023-12-22,56.1127
2023-12-23,56.1127
2023-12-24,56.1127
2023-12-25,56.1127
2023-12-26,56.1127
2023-12-27,56.1127
2023-12-28,56.1127
2023-12-29,56.1127
2023-12-30,56.1127
2023-12-31,56.1127
2024-01-01,56.1127
2024-01-02,56.1127
2024-01-03,56.1127
2024-01-04,56.1127
2024-01-05,56.1127
2024-01-06,56.1127
2024-01-07,56.1127
2024-01-08,56.1127
2024-01-09,56.1127
2024-01-10,56.1127
2024-01-11,56.1127
2024-01-12,56.1127
2024-01-13,56.1127
2024-01-14,56.1127
2024-01-15,56.1127
2024-01-16,56.1127
2024-01-17,56.1127
2024-01-18,56.1127
2024-01-19,56.1127
2024-01-20,56.1127
2024-01-21,56.1127
2024-01-22,56.1127
2024-01-23,56.1127
2024-01-24,56.1127
2024-01-25,56.1127
2024-01-26,56.1127
2024-01-27,56.1127
2024-01-28,56.1127
2024-01-29,56.1127
2024-01-30,56.1127
2024-01-31,56.1127
2024-02-01,56.1127
2024-02-02,56.1127
2024-02-03,56.1127
2024-02-04,56.1127
2024-02-05,56.1127
2024-02-06,56.1127
2024-02-07,56.1127
2024-02-08,56.1127
2024-02-09,56.1127
2024-02-10,56.1127
2024-02-11,56.1127
2024-02-12,56.1127
2024-02-13,56.1127
2024-02-14,56.1127
2024-02-15,56.1127
2024-02-16,56.1127
2024-02-17,56.1127
2024-02-18,56.1127
2024-02-19,56.1127
2024-02-20,56.1127
2024-02-21,56.1127
2024-02-22,56.1127
2024-02-23,56.1127
2024-02-24,56.1127
2024-02-25,56.1127
2024-02-26,56.1127
2024-02-27,56.1127
2024-02-28,56.1127
2024-02-29,56.1127
2024-03-01,56.1127
2024-03-02,56.1127
2024-03-03,56.1127
2024-03-04,56.1127
2024-03-05,56.1127
2024-03-06,56.1127
2024-03-07,56.1127
2024-03-08,56.1127
2024-03-09,56.1127
2024-03-10,56.1127
2024-03-11,56.1127
2024-03-12,56.1127
2024-03-13,56.1127
2024-03-14,56.1127
2024-03-15,56.1127
2024-03-16,56.1127
2024-03-17,56.1127
2024-03-18,56.1127
2024-03-19,56.1127
2024-03-20,56.1127
2024-03-21,56.1127
