,GXI GR Equity,GXI GR Equity,GXI GR Equity,GXI GR Equity,GXI GR Equity
2011-05-11,28.069,28.177,26.848,26.881,78962.0
2011-05-12,27.01,27.877,26.76,27.877,83985.0
2011-05-13,27.894,28.056,27.456,27.46,48886.0
2011-05-14,27.894,28.056,27.456,27.46,48886.0
2011-05-15,27.894,28.056,27.456,27.46,48886.0
2011-05-16,27.623,27.836,27.377,27.581,39041.0
2011-05-17,27.623,27.761,27.031,27.073,52315.0
2011-05-18,27.54,27.54,26.677,26.914,182483.0
2011-05-19,27.181,27.214,26.789,26.914,82444.0
2011-05-20,27.048,27.048,26.677,26.848,95213.0
2011-05-21,27.048,27.048,26.677,26.848,95213.0
2011-05-22,27.048,27.048,26.677,26.848,95213.0
2011-05-23,26.844,27.035,26.385,26.856,103996.0
2011-05-24,26.856,27.094,26.76,26.835,32628.0
2011-05-25,26.71,26.956,26.377,26.91,40488.0
2011-05-26,26.869,27.11,26.848,27.11,38589.0
2011-05-27,26.927,27.119,26.743,26.806,28252.0
2011-05-28,26.927,27.119,26.743,26.806,28252.0
2011-05-29,26.927,27.119,26.743,26.806,28252.0
2011-05-30,26.806,27.648,26.689,27.394,39209.0
2011-05-31,27.394,27.494,27.248,27.419,49723.0
2011-06-01,27.377,28.036,27.315,27.702,74579.0
2011-06-02,27.702,27.886,27.135,27.544,31203.0
2011-06-03,27.544,27.79,27.223,27.79,42456.0
2011-06-04,27.544,27.79,27.223,27.79,42456.0
2011-06-05,27.544,27.79,27.223,27.79,42456.0
2011-06-06,27.756,27.99,27.26,27.84,66096.0
2011-06-07,27.84,27.84,27.385,27.615,30645.0
2011-06-08,27.56,27.648,27.148,27.352,70042.0
2011-06-09,27.26,27.715,26.927,27.652,82446.0
2011-06-10,27.648,27.744,26.994,27.402,59535.0
2011-06-11,27.648,27.744,26.994,27.402,59535.0
2011-06-12,27.648,27.744,26.994,27.402,59535.0
2011-06-13,27.469,27.681,27.352,27.485,48566.0
2011-06-14,27.552,27.756,27.26,27.319,45994.0
2011-06-15,27.352,27.523,26.885,26.935,42955.0
2011-06-16,26.935,27.039,26.481,26.773,56042.0
2011-06-17,26.773,26.894,26.468,26.748,122992.0
2011-06-18,26.773,26.894,26.468,26.748,122992.0
2011-06-19,26.773,26.894,26.468,26.748,122992.0
2011-06-20,26.748,27.114,26.556,27.01,89935.0
2011-06-21,27.01,27.177,26.885,27.006,54931.0
2011-06-22,27.006,27.156,26.881,27.106,41479.0
2011-06-23,26.989,27.089,26.364,26.718,57053.0
2011-06-24,26.885,26.927,26.214,26.306,68302.0
2011-06-25,26.885,26.927,26.214,26.306,68302.0
2011-06-26,26.885,26.927,26.214,26.306,68302.0
2011-06-27,26.306,26.502,25.843,26.181,55522.0
2011-06-28,26.502,26.689,26.26,26.535,88364.0
2011-06-29,26.568,26.735,26.356,26.527,103161.0
2011-06-30,26.548,27.781,26.464,26.506,169289.0
2011-07-01,27.46,27.948,27.34,27.419,158953.0
2011-07-02,27.46,27.948,27.34,27.419,158953.0
2011-07-03,27.46,27.948,27.34,27.419,158953.0
2011-07-04,27.719,27.827,27.402,27.673,45230.0
2011-07-05,27.494,27.498,27.219,27.452,79720.0
2011-07-06,27.34,27.344,27.081,27.306,57943.0
2011-07-07,27.302,27.544,27.177,27.344,40207.0
2011-07-08,27.419,27.665,27.273,27.377,75136.0
2011-07-09,27.419,27.665,27.273,27.377,75136.0
2011-07-10,27.419,27.665,27.273,27.377,75136.0
2011-07-11,27.423,27.506,27.131,27.302,92779.0
2011-07-12,27.01,27.073,26.285,26.994,87422.0
2011-07-13,27.094,29.386,27.094,27.156,360534.0
2011-07-14,28.844,29.199,28.136,28.607,173402.0
2011-07-15,28.794,29.628,28.64,28.753,197920.0
2011-07-16,28.794,29.628,28.64,28.753,197920.0
2011-07-17,28.794,29.628,28.64,28.753,197920.0
2011-07-18,29.199,30.928,29.09,29.157,375147.0
2011-07-19,30.462,30.595,29.82,30.482,167819.0
2011-07-20,29.995,30.078,29.524,29.891,102600.0
2011-07-21,29.853,30.032,29.428,29.811,109902.0
2011-07-22,29.916,30.245,29.845,29.861,50308.0
2011-07-23,29.916,30.245,29.845,29.861,50308.0
2011-07-24,29.916,30.245,29.845,29.861,50308.0
2011-07-25,29.916,30.211,29.511,29.774,67767.0
2011-07-26,29.861,30.845,29.707,29.82,145999.0
2011-07-27,30.32,30.357,29.799,30.232,78858.0
2011-07-28,29.999,30.136,29.495,29.928,74089.0
2011-07-29,29.269,29.803,29.269,29.269,73456.0
2011-07-30,29.269,29.803,29.269,29.269,73456.0
2011-07-31,29.269,29.803,29.269,29.269,73456.0
2011-08-01,29.64,29.845,28.461,29.515,80280.0
2011-08-02,28.607,28.894,27.944,28.502,157990.0
2011-08-03,28.011,28.011,26.906,27.673,188398.0
2011-08-04,28.006,28.102,26.831,27.894,176200.0
2011-08-05,26.51,27.027,25.564,26.181,214831.0
2011-08-06,26.51,27.027,25.564,26.181,214831.0
2011-08-07,26.51,27.027,25.564,26.181,214831.0
2011-08-08,24.176,25.981,24.176,24.593,216127.0
2011-08-09,22.509,25.397,22.509,22.509,391244.0
2011-08-10,25.843,26.498,24.593,25.26,166487.0
2011-08-11,25.264,26.093,24.759,24.759,230992.0
2011-08-12,26.01,27.594,25.672,25.964,119301.0
2011-08-13,26.01,27.594,25.672,25.964,119301.0
2011-08-14,26.01,27.594,25.672,25.964,119301.0
2011-08-15,27.11,27.64,26.923,27.139,70117.0
2011-08-16,27.002,27.002,25.831,26.994,70966.0
2011-08-17,26.031,26.602,25.643,25.906,72013.0
2011-08-18,25.952,26.227,25.351,25.91,147526.0
2011-08-19,25.927,26.952,25.009,25.801,163605.0
2011-08-20,25.927,26.952,25.009,25.801,163605.0
2011-08-21,25.927,26.952,25.009,25.801,163605.0
2011-08-22,26.247,26.698,25.86,26.11,70821.0
2011-08-23,26.252,26.781,25.989,26.168,73231.0
2011-08-24,26.468,26.668,26.01,26.302,88822.0
2011-08-25,26.222,26.568,25.556,26.147,91919.0
2011-08-26,25.739,26.222,25.285,26.222,87410.0
2011-08-27,25.739,26.222,25.285,26.222,87410.0
2011-08-28,25.739,26.222,25.285,26.222,87410.0
2011-08-29,26.222,26.739,26.139,26.739,27541.0
2011-08-30,26.739,26.881,26.077,26.364,54307.0
2011-08-31,26.364,27.827,26.252,27.415,147862.0
2011-09-01,27.415,27.686,26.564,27.21,94651.0
2011-09-02,27.01,27.052,26.385,26.71,73932.0
2011-09-03,27.01,27.052,26.385,26.71,73932.0
2011-09-04,27.01,27.052,26.385,26.71,73932.0
2011-09-05,26.527,26.527,25.422,25.497,87714.0
2011-09-06,25.497,26.289,25.351,26.289,79094.0
2011-09-07,26.568,27.01,26.343,26.877,106991.0
2011-09-08,26.877,27.064,26.593,26.698,146026.0
2011-09-09,26.698,26.773,25.643,25.831,73851.0
2011-09-10,26.698,26.773,25.643,25.831,73851.0
2011-09-11,26.698,26.773,25.643,25.831,73851.0
2011-09-12,25.776,25.776,24.755,25.164,130069.0
2011-09-13,25.36,25.685,24.668,25.172,110025.0
2011-09-14,25.118,26.218,24.701,26.097,96470.0
2011-09-15,26.097,26.114,25.718,25.872,118363.0
2011-09-16,25.881,26.256,25.681,26.256,122124.0
2011-09-17,25.881,26.256,25.681,26.256,122124.0
2011-09-18,25.881,26.256,25.681,26.256,122124.0
2011-09-19,26.114,26.243,25.689,25.91,58396.0
2011-09-20,25.826,26.331,25.726,25.81,74344.0
2011-09-21,25.81,26.306,25.355,25.543,63198.0
2011-09-22,25.343,25.343,24.293,24.434,92447.0
2011-09-23,24.576,25.122,23.471,24.664,156220.0
2011-09-24,24.576,25.122,23.471,24.664,156220.0
2011-09-25,24.576,25.122,23.471,24.664,156220.0
2011-09-26,24.68,25.139,24.243,24.505,90463.0
2011-09-27,24.893,26.398,24.88,26.035,111185.0
2011-09-28,26.027,26.531,25.693,25.947,91402.0
2011-09-29,25.91,26.71,25.76,26.506,78138.0
2011-09-30,26.506,26.506,25.939,26.327,107260.0
2011-10-01,26.506,26.506,25.939,26.327,107260.0
2011-10-02,26.506,26.506,25.939,26.327,107260.0
2011-10-03,25.806,26.135,25.185,25.276,98656.0
2011-10-04,25.276,25.422,24.142,24.588,186514.0
2011-10-05,24.914,25.009,23.792,24.197,156113.0
2011-10-06,24.959,26.718,24.764,25.622,249980.0
2011-10-07,25.622,26.322,25.447,25.743,105499.0
2011-10-08,25.622,26.322,25.447,25.743,105499.0
2011-10-09,25.622,26.322,25.447,25.743,105499.0
2011-10-10,25.922,26.218,25.585,26.081,145013.0
2011-10-11,26.102,27.077,25.997,26.685,205829.0
2011-10-12,26.685,27.044,26.218,27.01,118944.0
2011-10-13,26.977,27.26,26.306,27.248,128195.0
2011-10-14,27.248,27.677,26.927,27.506,111000.0
2011-10-15,27.248,27.677,26.927,27.506,111000.0
2011-10-16,27.248,27.677,26.927,27.506,111000.0
2011-10-17,27.765,27.881,26.635,26.819,118657.0
2011-10-18,26.885,27.748,26.393,26.973,139093.0
2011-10-19,27.189,27.415,26.944,27.035,78010.0
2011-10-20,26.91,27.127,26.693,26.856,102334.0
2011-10-21,26.856,27.01,26.418,26.831,64939.0
2011-10-22,26.856,27.01,26.418,26.831,64939.0
2011-10-23,26.856,27.01,26.418,26.831,64939.0
2011-10-24,27.019,27.177,26.652,26.856,65650.0
2011-10-25,26.693,27.01,26.518,26.848,141958.0
2011-10-26,26.802,26.96,26.343,26.693,74489.0
2011-10-27,27.044,27.219,26.777,27.014,153783.0
2011-10-28,27.069,27.094,26.406,26.927,143042.0
2011-10-29,27.069,27.094,26.406,26.927,143042.0
2011-10-30,27.069,27.094,26.406,26.927,143042.0
2011-10-31,26.785,27.027,26.543,26.685,100119.0
2011-11-01,26.523,26.523,25.518,25.772,232119.0
2011-11-02,25.793,26.043,24.884,25.251,225172.0
2011-11-03,25.043,26.443,24.855,26.252,286832.0
2011-11-04,26.252,26.931,26.193,26.493,121304.0
2011-11-05,26.252,26.931,26.193,26.493,121304.0
2011-11-06,26.252,26.931,26.193,26.493,121304.0
2011-11-07,26.489,26.489,25.864,26.122,61971.0
2011-11-08,26.152,26.281,25.831,26.214,75184.0
2011-11-09,26.26,26.306,25.606,25.743,64357.0
2011-11-10,25.56,26.018,25.435,25.885,62882.0
2011-11-11,25.885,26.489,25.718,26.427,49771.0
2011-11-12,25.885,26.489,25.718,26.427,49771.0
2011-11-13,25.885,26.489,25.718,26.427,49771.0
2011-11-14,26.468,26.66,25.918,26.002,32307.0
2011-11-15,26.002,26.297,25.664,26.018,49724.0
2011-11-16,25.643,26.264,25.518,26.264,80285.0
2011-11-17,26.002,26.185,25.531,25.589,56645.0
2011-11-18,25.564,25.564,25.026,25.135,83902.0
2011-11-19,25.564,25.564,25.026,25.135,83902.0
2011-11-20,25.564,25.564,25.026,25.135,83902.0
2011-11-21,25.072,25.072,24.276,24.622,69105.0
2011-11-22,24.634,24.884,24.101,24.347,74543.0
2011-11-23,24.272,24.751,24.051,24.309,85324.0
2011-11-24,24.309,24.676,24.122,24.488,72031.0
2011-11-25,24.33,25.176,24.33,24.626,75717.0
2011-11-26,24.33,25.176,24.33,24.626,75717.0
2011-11-27,24.33,25.176,24.33,24.626,75717.0
2011-11-28,24.834,25.41,24.714,25.247,129350.0
2011-11-29,25.26,25.26,24.747,25.093,94261.0
2011-11-30,25.068,26.01,24.684,25.91,198763.0
2011-12-01,25.977,26.122,25.743,25.922,85061.0
2011-12-02,25.956,26.302,25.864,26.243,77523.0
2011-12-03,25.956,26.302,25.864,26.243,77523.0
2011-12-04,25.956,26.302,25.864,26.243,77523.0
2011-12-05,26.256,26.814,26.243,26.602,80011.0
2011-12-06,26.535,26.581,25.597,26.539,121289.0
2011-12-07,26.602,26.914,26.435,26.664,119924.0
2011-12-08,26.748,26.874,26.122,26.247,105073.0
2011-12-09,26.247,26.806,26.01,26.706,72875.0
2011-12-10,26.247,26.806,26.01,26.706,72875.0
2011-12-11,26.247,26.806,26.01,26.706,72875.0
2011-12-12,26.706,26.706,26.247,26.443,75679.0
2011-12-13,26.46,26.693,26.264,26.352,59902.0
2011-12-14,26.218,26.506,25.81,25.947,59548.0
2011-12-15,25.914,26.393,25.718,26.097,63309.0
2011-12-16,26.164,26.485,25.927,26.081,135350.0
2011-12-17,26.164,26.485,25.927,26.081,135350.0
2011-12-18,26.164,26.485,25.927,26.081,135350.0
2011-12-19,25.964,26.343,25.868,26.16,26937.0
2011-12-20,26.218,26.781,26.027,26.602,54677.0
2011-12-21,26.602,26.835,26.156,26.272,66054.0
2011-12-22,26.272,26.464,26.077,26.202,43231.0
2011-12-23,26.277,26.752,26.227,26.752,16797.0
2011-12-24,26.277,26.752,26.227,26.752,16797.0
2011-12-25,26.277,26.752,26.227,26.752,16797.0
2011-12-26,26.277,26.752,26.227,26.752,16797.0
2011-12-27,26.76,26.777,26.156,26.256,10288.0
2011-12-28,26.247,26.923,26.047,26.652,99205.0
2011-12-29,26.598,26.773,26.018,26.618,42324.0
2011-12-30,26.618,26.852,26.568,26.839,26642.0
2011-12-31,26.618,26.852,26.568,26.839,26642.0
2012-01-01,26.618,26.852,26.568,26.839,26642.0
2012-01-02,26.652,27.239,26.539,27.119,48528.0
2012-01-03,27.119,27.933,27.052,27.836,110713.0
2012-01-04,27.836,28.803,27.698,28.386,163243.0
2012-01-05,28.294,28.436,27.677,28.098,81810.0
2012-01-06,28.031,28.24,27.285,27.894,138883.0
2012-01-07,28.031,28.24,27.285,27.894,138883.0
2012-01-08,28.031,28.24,27.285,27.894,138883.0
2012-01-09,27.836,27.876,27.51,27.644,68217.0
2012-01-10,27.769,28.307,27.715,27.986,136433.0
2012-01-11,27.927,28.332,27.761,28.127,128448.0
2012-01-12,28.127,28.177,27.877,28.036,107169.0
2012-01-13,28.119,28.282,27.769,28.048,69224.0
2012-01-14,28.119,28.282,27.769,28.048,69224.0
2012-01-15,28.119,28.282,27.769,28.048,69224.0
2012-01-16,28.048,28.69,27.577,28.327,88355.0
2012-01-17,28.327,29.061,28.327,29.061,90592.0
2012-01-18,29.061,30.053,28.798,29.715,241942.0
2012-01-19,29.761,30.557,29.678,29.924,286001.0
2012-01-20,29.928,30.874,29.77,30.453,208188.0
2012-01-21,29.928,30.874,29.77,30.453,208188.0
2012-01-22,29.928,30.874,29.77,30.453,208188.0
2012-01-23,30.462,30.799,29.807,29.878,157330.0
2012-01-24,29.878,30.07,29.182,29.249,166685.0
2012-01-25,29.353,30.728,29.286,30.545,129836.0
2012-01-26,30.591,30.987,30.357,30.649,85648.0
2012-01-27,30.649,30.699,30.02,30.637,118641.0
2012-01-28,30.649,30.699,30.02,30.637,118641.0
2012-01-29,30.649,30.699,30.02,30.637,118641.0
2012-01-30,29.966,30.416,29.495,29.782,128516.0
2012-01-31,29.895,30.812,29.736,29.97,132602.0
2012-02-01,30.291,31.245,30.182,30.758,124635.0
2012-02-02,30.758,31.329,30.662,30.924,70142.0
2012-02-03,31.053,31.162,30.278,30.783,187408.0
2012-02-04,31.053,31.162,30.278,30.783,187408.0
2012-02-05,31.053,31.162,30.278,30.783,187408.0
2012-02-06,30.783,31.479,30.428,30.653,115477.0
2012-02-07,30.678,30.812,30.362,30.499,100706.0
2012-02-08,29.607,29.607,27.39,27.981,1303260.0
2012-02-09,27.806,28.031,26.61,27.894,707930.0
2012-02-10,27.694,27.802,27.394,27.46,308956.0
2012-02-11,27.694,27.802,27.394,27.46,308956.0
2012-02-12,27.694,27.802,27.394,27.46,308956.0
2012-02-13,27.623,28.094,27.427,28.077,130185.0
2012-02-14,28.077,28.136,27.51,27.585,156750.0
2012-02-15,27.74,28.594,27.681,28.002,194409.0
2012-02-16,27.977,27.977,27.36,27.519,189471.0
2012-02-17,27.623,27.927,27.46,27.585,149719.0
2012-02-18,27.623,27.927,27.46,27.585,149719.0
2012-02-19,27.623,27.927,27.46,27.585,149719.0
2012-02-20,27.66,28.036,27.385,27.619,130958.0
2012-02-21,27.619,27.761,27.344,27.56,96446.0
2012-02-22,27.56,27.594,27.152,27.469,104360.0
2012-02-23,27.548,27.994,27.36,27.869,143867.0
2012-02-24,27.952,28.136,27.635,27.69,94898.0
2012-02-25,27.952,28.136,27.635,27.69,94898.0
2012-02-26,27.952,28.136,27.635,27.69,94898.0
2012-02-27,27.69,28.015,27.41,27.506,78985.0
2012-02-28,27.548,27.915,27.177,27.706,89737.0
2012-02-29,27.731,28.344,27.669,27.861,203712.0
2012-03-01,27.786,28.132,27.356,27.577,156052.0
2012-03-02,27.594,28.136,27.402,28.011,91372.0
2012-03-03,27.594,28.136,27.402,28.011,91372.0
2012-03-04,27.594,28.136,27.402,28.011,91372.0
2012-03-05,28.011,28.236,27.865,28.194,99391.0
2012-03-06,28.194,28.386,27.023,27.135,108821.0
2012-03-07,27.152,27.365,26.781,27.094,85191.0
2012-03-08,27.169,27.84,27.127,27.652,77566.0
2012-03-09,27.748,28.036,27.552,27.827,50871.0
2012-03-10,27.748,28.036,27.552,27.827,50871.0
2012-03-11,27.748,28.036,27.552,27.827,50871.0
2012-03-12,27.852,28.252,27.777,27.952,69838.0
2012-03-13,28.127,28.257,27.969,28.081,50105.0
2012-03-14,28.157,28.482,28.148,28.327,78500.0
2012-03-15,28.332,28.561,28.157,28.277,63717.0
2012-03-16,28.332,28.482,28.111,28.432,278227.0
2012-03-17,28.332,28.482,28.111,28.432,278227.0
2012-03-18,28.332,28.482,28.111,28.432,278227.0
2012-03-19,28.49,28.49,28.023,28.202,70255.0
2012-03-20,28.294,28.552,27.69,27.973,104017.0
2012-03-21,28.127,28.519,27.936,28.152,147360.0
2012-03-22,28.119,28.457,27.906,28.19,136020.0
2012-03-23,28.202,28.511,27.723,28.201,102213.0
2012-03-24,28.202,28.511,27.723,28.201,102213.0
2012-03-25,28.202,28.511,27.723,28.201,102213.0
2012-03-26,28.261,28.511,28.011,28.427,154631.0
2012-03-27,28.502,28.519,28.011,28.04,165367.0
2012-03-28,28.123,28.344,27.811,27.811,135092.0
2012-03-29,27.856,28.04,27.469,27.594,145395.0
2012-03-30,27.765,27.815,27.214,27.214,195246.0
2012-03-31,27.765,27.815,27.214,27.214,195246.0
2012-04-01,27.765,27.815,27.214,27.214,195246.0
2012-04-02,27.249,28.507,27.249,28.419,228520.0
2012-04-03,28.432,29.049,28.169,28.169,235956.0
2012-04-04,28.169,28.244,27.719,27.719,204287.0
2012-04-05,27.811,28.148,27.635,27.706,190216.0
2012-04-06,27.811,28.148,27.635,27.706,190216.0
2012-04-07,27.811,28.148,27.635,27.706,190216.0
2012-04-08,27.811,28.148,27.635,27.706,190216.0
2012-04-09,27.811,28.148,27.635,27.706,190216.0
2012-04-10,27.565,27.64,26.739,26.748,173963.0
2012-04-11,26.864,27.019,26.585,26.731,210832.0
2012-04-12,27.444,29.736,27.444,29.406,676510.0
2012-04-13,29.445,30.066,29.024,29.303,337663.0
2012-04-14,29.445,30.066,29.024,29.303,337663.0
2012-04-15,29.445,30.066,29.024,29.303,337663.0
2012-04-16,29.224,29.836,29.003,29.436,252638.0
2012-04-17,29.415,30.37,29.374,30.241,153593.0
2012-04-18,30.249,30.57,29.532,29.565,241198.0
2012-04-19,29.678,30.141,29.407,29.461,150687.0
2012-04-20,29.524,30.374,29.449,29.957,202426.0
2012-04-21,29.524,30.374,29.449,29.957,202426.0
2012-04-22,29.524,30.374,29.449,29.957,202426.0
2012-04-23,29.936,29.936,28.357,28.611,169369.0
2012-04-24,28.732,29.244,28.653,28.969,124377.0
2012-04-25,29.065,29.436,28.982,29.278,110032.0
2012-04-26,29.294,29.465,28.907,29.032,96387.0
2012-04-27,29.324,29.587,28.841,29.32,100600.0
2012-04-28,29.324,29.587,28.841,29.32,100600.0
2012-04-29,29.324,29.587,28.841,29.32,100600.0
2012-04-30,29.375,29.876,29.375,29.532,73003.0
2012-05-01,29.375,29.876,29.375,29.532,73003.0
2012-05-02,29.638,30.071,29.418,29.575,109382.0
2012-05-03,29.638,30.143,29.481,29.846,131786.0
2012-05-04,29.829,29.88,29.257,29.265,121907.0
2012-05-05,29.829,29.88,29.257,29.265,121907.0
2012-05-06,29.829,29.88,29.257,29.265,121907.0
2012-05-07,28.951,29.308,28.625,29.269,101909.0
2012-05-08,29.21,29.604,28.684,28.714,103181.0
2012-05-09,28.956,29.091,28.48,28.794,86833.0
2012-05-10,28.79,29.159,28.705,28.922,76797.0
2012-05-11,28.79,29.189,28.654,28.951,89510.0
2012-05-12,28.79,29.189,28.654,28.951,89510.0
2012-05-13,28.79,29.189,28.654,28.951,89510.0
2012-05-14,28.82,28.892,28.493,28.523,68617.0
2012-05-15,28.65,28.854,28.404,28.688,73884.0
2012-05-16,28.633,28.951,28.162,28.722,156138.0
2012-05-17,28.803,29.248,28.743,28.968,63797.0
2012-05-18,28.701,28.989,28.459,28.765,162462.0
2012-05-19,28.701,28.989,28.459,28.765,162462.0
2012-05-20,28.701,28.989,28.459,28.765,162462.0
2012-05-21,28.803,29.095,28.684,28.833,94081.0
2012-05-22,28.972,29.618,28.926,29.371,129223.0
2012-05-23,29.121,29.507,28.909,29.04,129675.0
2012-05-24,29.252,29.452,28.714,29.274,97457.0
2012-05-25,29.252,30.398,29.157,29.77,135938.0
2012-05-26,29.252,30.398,29.157,29.77,135938.0
2012-05-27,29.252,30.398,29.157,29.77,135938.0
2012-05-28,29.986,30.012,29.545,29.757,60222.0
2012-05-29,29.965,30.478,29.808,30.393,116236.0
2012-05-30,30.321,30.822,29.986,30.024,124776.0
2012-05-31,30.164,30.219,29.812,29.952,115494.0
2012-06-01,29.99,29.99,28.561,28.718,158844.0
2012-06-02,29.99,29.99,28.561,28.718,158844.0
2012-06-03,29.99,29.99,28.561,28.718,158844.0
2012-06-04,28.587,28.587,27.768,28.158,94890.0
2012-06-05,28.396,28.595,28.065,28.595,110123.0
2012-06-06,28.739,29.269,28.506,28.981,115654.0
2012-06-07,29.087,29.596,28.603,29.507,83566.0
2012-06-08,29.324,30.058,28.892,30.058,129013.0
2012-06-09,29.324,30.058,28.892,30.058,129013.0
2012-06-10,29.324,30.058,28.892,30.058,129013.0
2012-06-11,30.593,30.699,30.177,30.457,133126.0
2012-06-12,30.457,30.622,29.821,29.897,128817.0
2012-06-13,30.079,30.287,29.859,30.096,71493.0
2012-06-14,30.096,30.47,29.88,30.232,117020.0
2012-06-15,30.249,30.834,30.113,30.834,139246.0
2012-06-16,30.249,30.834,30.113,30.834,139246.0
2012-06-17,30.249,30.834,30.113,30.834,139246.0
2012-06-18,31.042,31.475,30.817,31.242,140837.0
2012-06-19,31.242,31.538,31.013,31.216,102805.0
2012-06-20,31.242,31.878,31.08,31.789,174940.0
2012-06-21,31.725,31.81,31.322,31.683,141407.0
2012-06-22,31.611,31.611,31.22,31.415,69279.0
2012-06-23,31.611,31.611,31.22,31.415,69279.0
2012-06-24,31.611,31.611,31.22,31.415,69279.0
2012-06-25,31.339,31.364,30.966,31.267,66682.0
2012-06-26,31.314,31.551,31.136,31.233,110359.0
2012-06-27,31.314,31.5,31.021,31.386,96338.0
2012-06-28,31.432,31.53,30.661,30.868,134404.0
2012-06-29,31.432,31.695,31.352,31.479,232594.0
2012-06-30,31.432,31.695,31.352,31.479,232594.0
2012-07-01,31.432,31.695,31.352,31.479,232594.0
2012-07-02,31.5,32.086,31.386,31.57,229640.0
2012-07-03,31.645,32.399,31.645,32.243,177114.0
2012-07-04,32.243,32.399,32.047,32.319,80970.0
2012-07-05,32.429,32.499,32.018,32.306,101237.0
2012-07-06,32.289,32.289,31.386,31.386,102203.0
2012-07-07,32.289,32.289,31.386,31.386,102203.0
2012-07-08,32.289,32.289,31.386,31.386,102203.0
2012-07-09,31.492,31.636,31.14,31.373,157420.0
2012-07-10,31.492,31.632,31.284,31.284,162348.0
2012-07-11,32.064,33.337,32.064,32.667,558285.0
2012-07-12,32.607,33.006,32.395,32.841,246101.0
2012-07-13,32.934,32.997,32.539,32.849,225833.0
2012-07-14,32.934,32.997,32.539,32.849,225833.0
2012-07-15,32.934,32.997,32.539,32.849,225833.0
2012-07-16,32.934,33.282,32.751,33.159,200560.0
2012-07-17,33.176,33.977,33.137,33.85,276432.0
2012-07-18,33.914,34.132,33.629,33.646,254861.0
2012-07-19,33.884,34.236,33.689,34.007,175337.0
2012-07-20,34.079,34.278,33.943,34.015,104963.0
2012-07-21,34.079,34.278,33.943,34.015,104963.0
2012-07-22,34.079,34.278,33.943,34.015,104963.0
2012-07-23,33.714,33.914,32.637,32.675,137633.0
2012-07-24,32.87,33.142,32.645,32.879,135647.0
2012-07-25,32.87,33.256,32.815,33.078,119329.0
2012-07-26,33.078,33.383,32.887,32.997,215542.0
2012-07-27,33.125,33.286,32.921,33.239,170503.0
2012-07-28,33.125,33.286,32.921,33.239,170503.0
2012-07-29,33.125,33.286,32.921,33.239,170503.0
2012-07-30,33.655,33.657,32.637,32.667,120255.0
2012-07-31,32.938,32.938,32.077,32.272,138447.0
2012-08-01,32.272,33.07,32.204,32.73,126851.0
2012-08-02,32.743,32.785,31.933,32.192,115371.0
2012-08-03,32.192,32.934,32.148,32.891,84872.0
2012-08-04,32.192,32.934,32.148,32.891,84872.0
2012-08-05,32.192,32.934,32.148,32.891,84872.0
2012-08-06,32.891,33.102,32.819,33.031,68824.0
2012-08-07,33.031,33.227,32.735,32.917,59396.0
2012-08-08,32.917,32.924,32.221,32.289,86832.0
2012-08-09,32.289,32.624,32.09,32.476,60588.0
2012-08-10,32.366,33.002,32.248,32.819,78341.0
2012-08-11,32.366,33.002,32.248,32.819,78341.0
