,VOW GR Equity,VOW GR Equity,VOW GR Equity,VOW GR Equity,VOW GR Equity
2011-05-11,77.511,78.255,76.95,77.211,129684.0
2011-05-12,77.211,77.211,75.874,77.081,98938.0
2011-05-13,77.081,77.603,76.207,76.676,97549.0
2011-05-14,77.081,77.603,76.207,76.676,97549.0
2011-05-15,77.081,77.603,76.207,76.676,97549.0
2011-05-16,76.755,76.918,74.146,76.494,122291.0
2011-05-17,76.259,77.146,75.027,75.353,107767.0
2011-05-18,75.594,76.298,74.798,75.085,100430.0
2011-05-19,75.183,75.972,74.635,75.164,117497.0
2011-05-20,75.164,76.005,73.69,74.427,155006.0
2011-05-21,75.164,76.005,73.69,74.427,155006.0
2011-05-22,75.164,76.005,73.69,74.427,155006.0
2011-05-23,74.231,74.231,72.32,72.731,142619.0
2011-05-24,72.829,73.233,72.255,72.386,143007.0
2011-05-25,72.386,73.462,71.368,73.364,158681.0
2011-05-26,73.429,74.179,73.266,73.527,205808.0
2011-05-27,73.559,75.287,73.559,74.864,214775.0
2011-05-28,73.559,75.287,73.559,74.864,214775.0
2011-05-29,73.559,75.287,73.559,74.864,214775.0
2011-05-30,74.864,75.581,74.479,75.157,30522.0
2011-05-31,75.222,75.94,74.668,75.94,190690.0
2011-06-01,76.103,78.092,75.248,76.787,322345.0
2011-06-02,76.233,76.559,75.451,76.037,128984.0
2011-06-03,76.135,76.592,74.929,76.135,110549.0
2011-06-04,76.135,76.592,74.929,76.135,110549.0
2011-06-05,76.135,76.592,74.929,76.135,110549.0
2011-06-06,76.05,76.494,74.701,75.418,83541.0
2011-06-07,75.268,76.266,73.918,74.016,117040.0
2011-06-08,73.755,74.505,72.092,73.983,165086.0
2011-06-09,74.061,77.668,73.625,77.146,200841.0
2011-06-10,77.048,78.385,76.527,76.918,177967.0
2011-06-11,77.048,78.385,76.527,76.918,177967.0
2011-06-12,77.048,78.385,76.527,76.918,177967.0
2011-06-13,76.918,77.081,75.646,76.429,43847.0
2011-06-14,76.787,77.766,76.429,77.146,115872.0
2011-06-15,77.146,78.059,76.494,76.559,120364.0
2011-06-16,76.559,76.853,75.646,76.461,203511.0
2011-06-17,76.429,78.059,75.548,77.505,156503.0
2011-06-18,76.429,78.059,75.548,77.505,156503.0
2011-06-19,76.429,78.059,75.548,77.505,156503.0
2011-06-20,77.12,78.907,76.07,78.731,173908.0
2011-06-21,78.731,80.459,77.929,80.146,192363.0
2011-06-22,80.146,80.504,78.978,79.265,122443.0
2011-06-23,78.978,80.146,77.57,78.385,159980.0
2011-06-24,77.929,82.819,77.929,80.178,285352.0
2011-06-25,77.929,82.819,77.929,80.178,285352.0
2011-06-26,77.929,82.819,77.929,80.178,285352.0
2011-06-27,80.178,82.819,79.233,81.9,148834.0
2011-06-28,81.841,82.787,81.124,82.363,174422.0
2011-06-29,82.617,84.45,82.167,82.63,185345.0
2011-06-30,83.276,83.7,81.548,82.943,151540.0
2011-07-01,82.787,83.504,81.907,82.683,114387.0
2011-07-02,82.787,83.504,81.907,82.683,114387.0
2011-07-03,82.787,83.504,81.907,82.683,114387.0
2011-07-04,83.472,85.232,83.015,83.374,105725.0
2011-07-05,84.652,86.406,84.45,85.428,141708.0
2011-07-06,84.945,86.732,84.743,86.452,135590.0
2011-07-07,86.797,88.232,85.95,86.771,153514.0
2011-07-08,87.808,89.536,86.406,86.974,180958.0
2011-07-09,87.808,89.536,86.406,86.974,180958.0
2011-07-10,87.808,89.536,86.406,86.974,180958.0
2011-07-11,86.674,87.287,83.765,84.195,161663.0
2011-07-12,83.798,85.695,81.515,84.424,205541.0
2011-07-13,85.558,87.547,85.056,87.104,146846.0
2011-07-14,87.254,88.526,86.119,86.947,150887.0
2011-07-15,87.058,89.667,86.732,88.982,172469.0
2011-07-16,87.058,89.667,86.732,88.982,172469.0
2011-07-17,87.058,89.667,86.732,88.982,172469.0
2011-07-18,88.689,89.928,86.895,89.373,189336.0
2011-07-19,88.121,90.058,87.521,89.015,176995.0
2011-07-20,89.908,90.515,87.515,89.915,159615.0
2011-07-21,88.982,89.699,86.667,87.841,231069.0
2011-07-22,88.154,89.015,87.678,88.434,117104.0
2011-07-23,88.154,89.015,87.678,88.434,117104.0
2011-07-24,88.154,89.015,87.678,88.434,117104.0
2011-07-25,88.297,89.341,88.004,89.086,127653.0
2011-07-26,88.812,89.471,87.091,87.443,147058.0
2011-07-27,87.476,87.873,85.787,87.026,206316.0
2011-07-28,87.287,88.232,80.348,82.037,536955.0
2011-07-29,84.45,85.395,82.2,83.732,295105.0
2011-07-30,84.45,85.395,82.2,83.732,295105.0
2011-07-31,84.45,85.395,82.2,83.732,295105.0
2011-08-01,84.319,86.191,82.591,85.076,158760.0
2011-08-02,82.702,83.204,79.331,80.1,186661.0
2011-08-03,79.885,79.885,74.668,75.907,359180.0
2011-08-04,76.755,77.863,71.962,72.764,440802.0
2011-08-05,71.733,74.146,68.799,71.518,460758.0
2011-08-06,71.733,74.146,68.799,71.518,460758.0
2011-08-07,71.733,74.146,68.799,71.518,460758.0
2011-08-08,67.821,70.299,64.964,66.282,491700.0
2011-08-09,65.675,71.081,63.256,70.657,577587.0
2011-08-10,72.581,74.668,66.19,70.364,509570.0
2011-08-11,69.777,71.212,66.614,70.429,321902.0
2011-08-12,71.199,73.299,68.505,72.744,268529.0
2011-08-13,71.199,73.299,68.505,72.744,268529.0
2011-08-14,71.199,73.299,68.505,72.744,268529.0
2011-08-15,73.964,74.798,71.016,71.773,193705.0
2011-08-16,71.994,72.366,68.473,71.909,187064.0
2011-08-17,69.634,71.407,68.721,69.197,178110.0
2011-08-18,68.753,69.712,64.788,66.093,271102.0
2011-08-19,65.48,65.48,62.278,63.165,553664.0
2011-08-20,65.48,65.48,62.278,63.165,553664.0
2011-08-21,65.48,65.48,62.278,63.165,553664.0
2011-08-22,62.108,63.086,60.83,61.254,319203.0
2011-08-23,61.952,64.091,60.569,62.48,307305.0
2011-08-24,62.389,65.603,61.886,64.56,248297.0
2011-08-25,64.854,66.712,62.734,66.125,315289.0
2011-08-26,64.541,65.799,63.321,65.421,206655.0
2011-08-27,64.541,65.799,63.321,65.421,206655.0
2011-08-28,64.541,65.799,63.321,65.421,206655.0
2011-08-29,65.851,66.875,64.351,66.282,153159.0
2011-08-30,66.386,67.69,66.06,67.129,166424.0
2011-08-31,67.671,69.744,66.582,69.164,186998.0
2011-09-01,69.171,70.266,67.136,69.921,231692.0
2011-09-02,69.921,69.921,66.027,67.012,203209.0
2011-09-03,69.921,69.921,66.027,67.012,203209.0
2011-09-04,69.921,69.921,66.027,67.012,203209.0
2011-09-05,64.104,67.11,62.415,62.832,211005.0
2011-09-06,62.728,63.438,61.619,63.086,192222.0
2011-09-07,63.386,66.334,63.386,66.184,152023.0
2011-09-08,66.334,67.169,64.254,64.88,133533.0
2011-09-09,64.88,65.277,62.199,62.245,190605.0
2011-09-10,64.88,65.277,62.199,62.245,190605.0
2011-09-11,64.88,65.277,62.199,62.245,190605.0
2011-09-12,61.958,62.023,59.017,61.43,242344.0
2011-09-13,61.626,63.138,60.55,61.612,218459.0
2011-09-14,61.612,64.71,60.55,64.71,220727.0
2011-09-15,64.854,67.169,64.43,66.862,180684.0
2011-09-16,67.038,68.245,66.027,67.853,281130.0
2011-09-17,67.038,68.245,66.027,67.853,281130.0
2011-09-18,67.038,68.245,66.027,67.853,281130.0
2011-09-19,67.853,67.853,65.082,65.669,130152.0
2011-09-20,65.506,68.297,64.56,68.297,116406.0
2011-09-21,68.297,68.297,65.571,66.236,120667.0
2011-09-22,65.408,65.408,60.073,60.778,343560.0
2011-09-23,60.778,61.299,57.7,60.921,231771.0
2011-09-24,60.778,61.299,57.7,60.921,231771.0
2011-09-25,60.778,61.299,57.7,60.921,231771.0
2011-09-26,60.921,61.469,58.587,59.937,187518.0
2011-09-27,60.217,63.269,60.217,62.949,267027.0
2011-09-28,62.865,63.712,61.469,62.734,132670.0
2011-09-29,62.212,63.856,61.756,62.93,139826.0
2011-09-30,62.995,63.334,59.356,61.221,284054.0
2011-10-01,62.995,63.334,59.356,61.221,284054.0
2011-10-02,62.995,63.334,59.356,61.221,284054.0
2011-10-03,60.836,60.836,56.924,57.061,243719.0
2011-10-04,57.387,57.785,53.702,55.724,373028.0
2011-10-05,56.082,58.495,55.046,57.876,203065.0
2011-10-06,57.876,60.367,57.876,60.06,204751.0
2011-10-07,60.06,61.919,59.174,61.365,157272.0
2011-10-08,60.06,61.919,59.174,61.365,157272.0
2011-10-09,60.06,61.919,59.174,61.365,157272.0
2011-10-10,61.952,64.208,60.849,63.328,146543.0
2011-10-11,63.328,64.749,62.421,64.169,144487.0
2011-10-12,63.908,66.158,63.204,66.027,222787.0
2011-10-13,65.864,66.712,64.958,66.066,152032.0
2011-10-14,65.864,67.886,65.212,66.895,113868.0
2011-10-15,65.864,67.886,65.212,66.895,113868.0
2011-10-16,65.864,67.886,65.212,66.895,113868.0
2011-10-17,66.895,68.766,64.958,65.506,114336.0
2011-10-18,64.886,66.816,63.543,66.516,103810.0
2011-10-19,66.516,68.114,66.223,66.601,123384.0
2011-10-20,66.516,66.973,64.234,64.984,119997.0
2011-10-21,65.277,67.201,65.036,66.842,97382.0
2011-10-22,65.277,67.201,65.036,66.842,97382.0
2011-10-23,65.277,67.201,65.036,66.842,97382.0
2011-10-24,66.842,70.168,66.516,69.777,131056.0
2011-10-25,69.777,71.342,68.473,69.014,178350.0
2011-10-26,68.799,70.494,68.082,69.158,146101.0
2011-10-27,69.158,75.646,69.158,74.342,316335.0
2011-10-28,74.342,77.929,74.342,75.646,270971.0
2011-10-29,74.342,77.929,74.342,75.646,270971.0
2011-10-30,74.342,77.929,74.342,75.646,270971.0
2011-10-31,75.809,75.809,73.82,74.642,167313.0
2011-11-01,73.951,73.951,69.203,71.407,271585.0
2011-11-02,70.429,75.19,70.429,74.407,265272.0
2011-11-03,72.386,77.994,71.733,77.296,284462.0
2011-11-04,77.57,78.189,74.968,76.037,235616.0
2011-11-05,77.57,78.189,74.968,76.037,235616.0
2011-11-06,77.57,78.189,74.968,76.037,235616.0
2011-11-07,76.037,77.472,73.299,76.103,143995.0
2011-11-08,75.972,77.733,75.32,77.016,146004.0
2011-11-09,76.624,78.157,73.527,74.603,188062.0
2011-11-10,74.603,76.363,72.712,74.994,140627.0
2011-11-11,75.32,76.624,74.342,76.429,75547.0
2011-11-12,75.32,76.624,74.342,76.429,75547.0
2011-11-13,75.32,76.624,74.342,76.429,75547.0
2011-11-14,76.298,77.603,75.19,76.037,88557.0
2011-11-15,76.298,77.113,74.961,76.298,125135.0
2011-11-16,75.972,76.07,73.82,75.34,132969.0
2011-11-17,75.483,75.777,72.712,72.712,115999.0
2011-11-18,72.712,73.69,71.799,71.994,98538.0
2011-11-19,72.712,73.69,71.799,71.994,98538.0
2011-11-20,72.712,73.69,71.799,71.994,98538.0
2011-11-21,71.733,71.994,68.473,69.177,174792.0
2011-11-22,69.177,70.299,68.538,69.125,108259.0
2011-11-23,68.473,68.473,65.669,66.19,157848.0
2011-11-24,66.19,68.186,65.864,66.647,79084.0
2011-11-25,66.647,67.266,64.299,65.93,149432.0
2011-11-26,66.647,67.266,64.299,65.93,149432.0
2011-11-27,66.647,67.266,64.299,65.93,149432.0
2011-11-28,67.495,71.733,67.169,71.14,146562.0
2011-11-29,71.603,71.733,69.418,69.451,137068.0
2011-11-30,69.451,73.755,68.179,73.168,252054.0
2011-12-01,73.69,74.342,72.092,72.386,159005.0
2011-12-02,72.386,75.548,72.223,74.114,116592.0
2011-12-03,72.386,75.548,72.223,74.114,116592.0
2011-12-04,72.386,75.548,72.223,74.114,116592.0
2011-12-05,74.114,76.103,73.951,74.016,166073.0
2011-12-06,74.016,74.472,72.451,73.69,130284.0
2011-12-07,73.69,75.385,72.646,73.364,125458.0
2011-12-08,73.69,74.472,70.853,71.212,177611.0
2011-12-09,71.212,73.69,70.82,72.712,122212.0
2011-12-10,71.212,73.69,70.82,72.712,122212.0
2011-12-11,71.212,73.69,70.82,72.712,122212.0
2011-12-12,73.038,73.69,69.027,69.386,139993.0
2011-12-13,69.777,70.983,68.701,70.103,126034.0
2011-12-14,70.103,70.194,66.516,67.364,155144.0
2011-12-15,67.364,68.44,66.634,66.842,110497.0
2011-12-16,67.169,67.821,66.647,67.234,128334.0
2011-12-17,67.169,67.821,66.647,67.234,128334.0
2011-12-18,67.169,67.821,66.647,67.234,128334.0
2011-12-19,67.234,69.647,66.36,67.429,66868.0
2011-12-20,66.842,69.549,66.19,68.799,87051.0
2011-12-21,68.799,70.82,68.473,68.636,143992.0
2011-12-22,68.245,69.777,68.147,68.473,81329.0
2011-12-23,68.473,69.451,68.44,68.831,42942.0
2011-12-24,68.473,69.451,68.44,68.831,42942.0
2011-12-25,68.473,69.451,68.44,68.831,42942.0
2011-12-26,68.473,69.451,68.44,68.831,42942.0
2011-12-27,68.864,69.81,68.818,69.158,14837.0
2011-12-28,69.158,69.158,67.006,67.169,57336.0
2011-12-29,67.449,67.755,66.451,67.142,44018.0
2011-12-30,67.142,67.723,66.353,67.592,18641.0
2011-12-31,67.142,67.723,66.353,67.592,18641.0
2012-01-01,67.142,67.723,66.353,67.592,18641.0
2012-01-02,67.364,69.288,67.195,69.255,36520.0
2012-01-03,69.255,71.473,69.223,71.427,97882.0
2012-01-04,71.264,71.994,70.56,71.114,98964.0
2012-01-05,71.114,73.22,70.886,73.168,70506.0
2012-01-06,73.168,73.82,71.57,72.196,62504.0
2012-01-07,73.168,73.82,71.57,72.196,62504.0
2012-01-08,73.168,73.82,71.57,72.196,62504.0
2012-01-09,72.196,73.266,71.398,71.486,85630.0
2012-01-10,71.649,74.929,71.649,73.135,230074.0
2012-01-11,73.135,74.688,72.744,74.688,124910.0
2012-01-12,74.688,75.744,74.016,74.877,148392.0
2012-01-13,74.877,75.777,73.201,73.801,193533.0
2012-01-14,74.877,75.777,73.201,73.801,193533.0
2012-01-15,74.877,75.777,73.201,73.801,193533.0
2012-01-16,73.69,75.972,73.69,75.809,83714.0
2012-01-17,75.809,78.092,75.744,77.198,177772.0
2012-01-18,77.198,77.766,75.874,77.4,118028.0
2012-01-19,77.57,79.689,77.57,79.487,197714.0
2012-01-20,79.487,80.341,78.581,79.918,143678.0
2012-01-21,79.487,80.341,78.581,79.918,143678.0
2012-01-22,79.487,80.341,78.581,79.918,143678.0
2012-01-23,79.918,80.34,78.287,79.265,99410.0
2012-01-24,79.265,79.689,77.7,79.115,97651.0
2012-01-25,79.2,80.863,79.2,80.335,85286.0
2012-01-26,80.335,82.461,80.146,81.411,102363.0
2012-01-27,81.411,82.233,80.244,80.394,72712.0
2012-01-28,81.411,82.233,80.244,80.394,72712.0
2012-01-29,81.411,82.233,80.244,80.394,72712.0
2012-01-30,80.394,81.45,78.939,80.517,70853.0
2012-01-31,80.517,81.809,80.113,80.537,98980.0
2012-02-01,80.537,82.852,80.491,82.819,184649.0
2012-02-02,82.819,83.472,80.928,81.515,169794.0
2012-02-03,81.515,83.656,80.994,83.282,118855.0
2012-02-04,81.515,83.656,80.994,83.282,118855.0
2012-02-05,81.515,83.656,80.994,83.282,118855.0
2012-02-06,83.289,83.993,82.591,83.602,87246.0
2012-02-07,83.602,84.417,81.417,82.565,94717.0
2012-02-08,82.565,83.895,82.435,83.165,79742.0
2012-02-09,83.165,85.102,82.852,84.385,136613.0
2012-02-10,84.385,85.037,81.972,82.852,121111.0
2012-02-11,84.385,85.037,81.972,82.852,121111.0
2012-02-12,84.385,85.037,81.972,82.852,121111.0
2012-02-13,82.852,85.721,82.728,84.522,129104.0
2012-02-14,84.645,85.624,82.656,83.269,121986.0
2012-02-15,83.269,84.417,82.298,82.93,95382.0
2012-02-16,82.93,83.074,80.407,82.839,155126.0
2012-02-17,82.839,84.711,82.689,84.319,84620.0
2012-02-18,82.839,84.711,82.689,84.319,84620.0
2012-02-19,82.839,84.711,82.689,84.319,84620.0
2012-02-20,84.442,85.33,83.928,84.815,75290.0
2012-02-21,84.815,85.428,84.091,84.391,96421.0
2012-02-22,84.391,84.874,83.113,83.556,89131.0
2012-02-23,83.556,84.091,80.928,81.593,135184.0
2012-02-24,81.593,82.871,80.504,82.702,182322.0
2012-02-25,81.593,82.871,80.504,82.702,182322.0
2012-02-26,81.593,82.871,80.504,82.702,182322.0
2012-02-27,82.702,83.324,78.842,81.835,280191.0
2012-02-28,81.835,82.722,81.352,82.363,112985.0
2012-02-29,82.363,83.472,82.037,82.865,127577.0
2012-03-01,82.865,84.776,82.233,84.691,136926.0
2012-03-02,84.691,85.428,84.385,85.017,101362.0
2012-03-03,84.691,85.428,84.385,85.017,101362.0
2012-03-04,84.691,85.428,84.385,85.017,101362.0
2012-03-05,85.102,85.689,83.7,85.004,103222.0
2012-03-06,85.004,85.004,80.863,81.157,139742.0
2012-03-07,81.157,82.07,80.407,81.072,104541.0
2012-03-08,81.352,83.798,81.13,83.322,92174.0
2012-03-09,83.282,84.678,82.167,84.059,98801.0
2012-03-10,83.282,84.678,82.167,84.059,98801.0
2012-03-11,83.282,84.678,82.167,84.059,98801.0
2012-03-12,84.059,84.385,82.591,83.628,132228.0
2012-03-13,83.628,84.645,82.135,83.602,179503.0
2012-03-14,83.602,85.884,83.015,85.232,242105.0
2012-03-15,85.232,86.341,84.678,85.395,169140.0
2012-03-16,85.493,86.243,84.124,84.522,124607.0
2012-03-17,85.493,86.243,84.124,84.522,124607.0
2012-03-18,85.493,86.243,84.124,84.522,124607.0
2012-03-19,84.672,85.135,82.754,83.895,95372.0
2012-03-20,83.895,83.895,79.233,79.481,215222.0
2012-03-21,79.755,80.635,79.037,80.276,152195.0
2012-03-22,80.276,80.798,78.515,79.468,127409.0
2012-03-23,79.468,80.57,78.679,80.57,89258.0
2012-03-24,79.468,80.57,78.679,80.57,89258.0
2012-03-25,79.468,80.57,78.679,80.57,89258.0
2012-03-26,80.798,81.45,79.526,80.244,81823.0
2012-03-27,80.537,81.809,80.309,80.537,90925.0
2012-03-28,80.341,81.483,79.683,79.944,113958.0
2012-03-29,79.944,79.95,76.624,77.074,204488.0
2012-03-30,77.472,79.461,77.472,78.959,132444.0
2012-03-31,77.472,79.461,77.472,78.959,132444.0
2012-04-01,77.472,79.461,77.472,78.959,132444.0
2012-04-02,79.428,80.602,77.7,80.244,117404.0
2012-04-03,80.244,80.504,78.744,79.2,156086.0
2012-04-04,79.2,79.428,75.972,76.487,135087.0
2012-04-05,76.487,77.505,75.19,76.8,138900.0
2012-04-06,76.487,77.505,75.19,76.8,138900.0
2012-04-07,76.487,77.505,75.19,76.8,138900.0
2012-04-08,76.487,77.505,75.19,76.8,138900.0
2012-04-09,76.487,77.505,75.19,76.8,138900.0
2012-04-10,76.461,76.657,74.016,74.016,148415.0
2012-04-11,74.016,77.309,73.396,76.461,114339.0
2012-04-12,76.657,78.124,76.527,77.798,109191.0
2012-04-13,77.798,77.896,76.037,76.429,105217.0
2012-04-14,77.798,77.896,76.037,76.429,105217.0
2012-04-15,77.798,77.896,76.037,76.429,105217.0
2012-04-16,76.429,77.798,75.581,77.505,109637.0
2012-04-17,77.505,78.515,76.461,77.85,107718.0
2012-04-18,77.863,78.515,76.885,77.57,94156.0
2012-04-19,77.505,78.157,75.007,75.255,125954.0
2012-04-20,75.857,76.226,75.121,75.69,121391.0
2012-04-21,75.857,76.226,75.121,75.69,121391.0
2012-04-22,75.857,76.226,75.121,75.69,121391.0
2012-04-23,75.69,75.991,72.644,73.534,137879.0
2012-04-24,73.581,75.657,73.581,75.255,101853.0
2012-04-25,75.255,77.397,75.255,77.183,87173.0
2012-04-26,77.183,83.691,76.661,82.941,334061.0
2012-04-27,82.941,86.369,82.352,85.097,250771.0
2012-04-28,82.941,86.369,82.352,85.097,250771.0
2012-04-29,82.941,86.369,82.352,85.097,250771.0
2012-04-30,85.03,87.039,85.03,86.543,152466.0
2012-05-01,85.03,87.039,85.03,86.543,152466.0
2012-05-02,86.369,87.942,85.532,87.005,261333.0
2012-05-03,86.938,89.482,86.737,88.565,261368.0
2012-05-04,88.565,88.913,85.532,86.034,179976.0
2012-05-05,88.565,88.913,85.532,86.034,179976.0
2012-05-06,88.565,88.913,85.532,86.034,179976.0
2012-05-07,83.356,86.503,82.352,85.9,142582.0
2012-05-08,85.813,86.135,83.624,84.695,125099.0
2012-05-09,85.03,85.398,82.854,84.528,128146.0
2012-05-10,84.26,84.996,82.787,83.356,108562.0
2012-05-11,83.021,85.164,82.352,84.863,107312.0
2012-05-12,83.021,85.164,82.352,84.863,107312.0
2012-05-13,83.021,85.164,82.352,84.863,107312.0
2012-05-14,84.863,85.03,82.553,83.021,60585.0
2012-05-15,83.021,84.026,82.017,83.222,95378.0
2012-05-16,82.352,82.519,80.879,81.856,114445.0
2012-05-17,81.856,82.452,80.812,81.053,80190.0
2012-05-18,80.343,80.645,78.335,78.669,105495.0
2012-05-19,80.343,80.645,78.335,78.669,105495.0
2012-05-20,80.343,80.645,78.335,78.669,105495.0
2012-05-21,78.669,81.247,78.335,79.975,100317.0
2012-05-22,80.343,83.323,80.082,83.088,98957.0
2012-05-23,82.687,82.687,79.982,80.578,94929.0
2012-05-24,80.578,81.682,79.172,79.948,101219.0
2012-05-25,79.948,81.515,79.808,81.147,59593.0
2012-05-26,79.948,81.515,79.808,81.147,59593.0
2012-05-27,79.948,81.515,79.808,81.147,59593.0
2012-05-28,81.147,82.486,80.979,81.903,28814.0
2012-05-29,81.903,84.695,81.682,83.992,101678.0
2012-05-30,83.992,84.026,81.18,81.957,65136.0
2012-05-31,81.06,83.814,79.573,81.368,100988.0
2012-06-01,81.368,81.682,77.464,78.589,189307.0
2012-06-02,81.368,81.682,77.464,78.589,189307.0
2012-06-03,81.368,81.682,77.464,78.589,189307.0
2012-06-04,78.335,79.205,75.59,75.59,105476.0
2012-06-05,76.661,77.498,75.172,77.237,77554.0
2012-06-06,77.33,78.904,76.761,78.194,145935.0
2012-06-07,78.194,81.18,77.632,79.486,119946.0
2012-06-08,79.486,79.56,77.263,79.138,88734.0
2012-06-09,79.486,79.56,77.263,79.138,88734.0
2012-06-10,79.486,79.56,77.263,79.138,88734.0
2012-06-11,80.343,82.887,78.435,79.881,120424.0
2012-06-12,79.674,80.209,78.268,79.426,78159.0
2012-06-13,79.426,80.544,76.962,77.605,103369.0
2012-06-14,77.605,77.899,76.092,76.493,82175.0
2012-06-15,76.493,78.502,76.236,78.154,104517.0
2012-06-16,76.493,78.502,76.236,78.154,104517.0
2012-06-17,76.493,78.502,76.236,78.154,104517.0
2012-06-18,79.674,80.243,77.94,77.94,73280.0
2012-06-19,77.94,80.075,77.598,79.265,73490.0
2012-06-20,79.339,81.515,78.562,80.189,71276.0
2012-06-21,79.908,80.343,78.301,78.91,69601.0
2012-06-22,78.08,78.335,76.795,77.759,116753.0
2012-06-23,78.08,78.335,76.795,77.759,116753.0
2012-06-24,78.08,78.335,76.795,77.759,116753.0
2012-06-25,77.759,77.759,74.605,75.623,87951.0
2012-06-26,75.623,76.092,74.184,75.154,72081.0
2012-06-27,75.154,76.393,74.251,75.221,72097.0
2012-06-28,75.221,76.728,74.358,75.556,58373.0
2012-06-29,75.556,79.573,75.556,78.897,133957.0
2012-06-30,75.556,79.573,75.556,78.897,133957.0
2012-07-01,75.556,79.573,75.556,78.897,133957.0
2012-07-02,78.897,79.942,78.602,79.004,142191.0
2012-07-03,79.004,80.008,78.837,79.359,239659.0
2012-07-04,79.359,80.745,78.636,80.511,70981.0
2012-07-05,81.281,86.67,81.281,85.391,267379.0
2012-07-06,85.391,85.867,83.691,83.925,116003.0
2012-07-07,85.391,85.867,83.691,83.925,116003.0
2012-07-08,85.391,85.867,83.691,83.925,116003.0
2012-07-09,83.992,84.929,82.921,83.758,93728.0
2012-07-10,83.758,86.034,82.854,85.164,76693.0
2012-07-11,85.117,85.117,83.423,84.093,59767.0
2012-07-12,83.999,85.532,83.49,85.405,88694.0
2012-07-13,85.405,89.014,84.929,88.645,270047.0
2012-07-14,85.405,89.014,84.929,88.645,270047.0
2012-07-15,85.405,89.014,84.929,88.645,270047.0
2012-07-16,88.645,88.645,87.273,88.11,107166.0
2012-07-17,88.11,89.081,87.105,87.668,109636.0
2012-07-18,87.668,88.41,86.603,88.344,56959.0
2012-07-19,88.404,89.281,88.009,88.585,76268.0
2012-07-20,88.511,89.315,86.905,88.076,137482.0
2012-07-21,88.511,89.315,86.905,88.076,137482.0
2012-07-22,88.511,89.315,86.905,88.076,137482.0
2012-07-23,87.708,87.708,85.398,85.766,121293.0
2012-07-24,85.766,86.202,84.293,84.36,89067.0
2012-07-25,84.36,87.34,84.26,86.838,97049.0
2012-07-26,86.838,87.541,81.716,83.195,338863.0
2012-07-27,83.195,84.006,80.979,84.006,174084.0
2012-07-28,83.195,84.006,80.979,84.006,174084.0
2012-07-29,83.195,84.006,80.979,84.006,174084.0
2012-07-30,84.36,86.369,83.912,85.699,103780.0
2012-07-31,85.699,87.541,85.365,86.228,126374.0
2012-08-01,86.228,86.905,85.699,86.737,62629.0
2012-08-02,86.737,87.775,85.03,85.264,132439.0
2012-08-03,85.264,88.779,85.164,87.976,101340.0
2012-08-04,85.264,88.779,85.164,87.976,101340.0
