,DWNI GR Equity,DWNI GR Equity,DWNI GR Equity,DWNI GR Equity,DWNI GR Equity
2011-05-10,8.081,8.237,8.043,8.043,207588.0
2011-05-11,8.081,8.099,7.946,7.98,201705.0
2011-05-12,8.081,8.088,7.931,8.032,166883.0
2011-05-13,8.036,8.208,7.987,8.152,268768.0
2011-05-14,8.036,8.208,7.987,8.152,268768.0
2011-05-15,8.036,8.208,7.987,8.152,268768.0
2011-05-16,8.144,8.193,7.972,8.092,149882.0
2011-05-17,8.092,8.379,8.092,8.178,345216.0
2011-05-18,8.237,8.282,8.077,8.226,246006.0
2011-05-19,8.237,8.282,8.107,8.14,296719.0
2011-05-20,8.237,8.271,8.122,8.222,324086.0
2011-05-21,8.237,8.271,8.122,8.222,324086.0
2011-05-22,8.237,8.271,8.122,8.222,324086.0
2011-05-23,8.237,8.282,8.114,8.23,285257.0
2011-05-24,8.174,8.23,8.088,8.088,127330.0
2011-05-25,8.088,8.166,7.905,8.062,229804.0
2011-05-26,8.062,8.137,7.913,7.935,129320.0
2011-05-27,8.062,8.062,7.909,7.95,92062.0
2011-05-28,8.062,8.062,7.909,7.95,92062.0
2011-05-29,8.062,8.062,7.909,7.95,92062.0
2011-05-30,7.95,8.174,7.887,8.096,100346.0
2011-05-31,8.096,8.349,8.081,8.155,371926.0
2011-06-01,8.307,8.345,8.182,8.285,272176.0
2011-06-02,8.266,8.357,8.186,8.281,102321.0
2011-06-03,8.281,8.361,8.22,8.319,103858.0
2011-06-04,8.281,8.361,8.22,8.319,103858.0
2011-06-05,8.281,8.361,8.22,8.319,103858.0
2011-06-06,8.391,8.391,8.212,8.288,107564.0
2011-06-07,8.269,8.353,8.155,8.281,163420.0
2011-06-08,8.231,8.326,8.117,8.277,227181.0
2011-06-09,8.277,8.372,8.201,8.357,117537.0
2011-06-10,8.353,8.368,8.212,8.288,163266.0
2011-06-11,8.353,8.368,8.212,8.288,163266.0
2011-06-12,8.353,8.368,8.212,8.288,163266.0
2011-06-13,8.288,8.376,8.174,8.227,67481.0
2011-06-14,8.25,8.399,8.178,8.372,168936.0
2011-06-15,8.372,8.669,8.296,8.611,336617.0
2011-06-16,8.611,8.638,8.49,8.543,219776.0
2011-06-17,8.543,8.57,8.448,8.528,330538.0
2011-06-18,8.543,8.57,8.448,8.528,330538.0
2011-06-19,8.543,8.57,8.448,8.528,330538.0
2011-06-20,8.471,8.589,8.38,8.494,184613.0
2011-06-21,8.494,8.691,8.421,8.623,330602.0
2011-06-22,8.623,8.722,8.585,8.611,106352.0
2011-06-23,8.611,8.707,8.482,8.592,140479.0
2011-06-24,8.722,8.798,8.623,8.657,198883.0
2011-06-25,8.722,8.798,8.623,8.657,198883.0
2011-06-26,8.722,8.798,8.623,8.657,198883.0
2011-06-27,8.657,8.722,8.433,8.608,197470.0
2011-06-28,8.661,8.684,8.592,8.65,146062.0
2011-06-29,8.672,9.007,8.646,8.665,243698.0
2011-06-30,8.954,9.197,8.912,8.912,334307.0
2011-07-01,9.167,9.231,8.988,9.11,256549.0
2011-07-02,9.167,9.231,8.988,9.11,256549.0
2011-07-03,9.167,9.231,8.988,9.11,256549.0
2011-07-04,9.06,9.087,8.703,8.988,274834.0
2011-07-05,8.767,8.98,8.699,8.707,147117.0
2011-07-06,8.919,9.007,8.881,8.999,114065.0
2011-07-07,9.007,9.011,8.938,8.984,148029.0
2011-07-08,8.973,9.015,8.684,8.95,155445.0
2011-07-09,8.973,9.015,8.684,8.95,155445.0
2011-07-10,8.973,9.015,8.684,8.95,155445.0
2011-07-11,8.802,8.802,8.634,8.699,208682.0
2011-07-12,8.707,8.707,8.494,8.589,165513.0
2011-07-13,8.573,8.684,8.497,8.528,217324.0
2011-07-14,8.608,8.775,8.532,8.543,133425.0
2011-07-15,8.733,8.836,8.657,8.684,205266.0
2011-07-16,8.733,8.836,8.657,8.684,205266.0
2011-07-17,8.733,8.836,8.657,8.684,205266.0
2011-07-18,8.798,8.802,8.703,8.733,159164.0
2011-07-19,8.733,8.813,8.528,8.741,155693.0
2011-07-20,8.592,8.71,8.494,8.585,139236.0
2011-07-21,8.524,8.535,8.395,8.475,245761.0
2011-07-22,8.509,8.554,8.448,8.486,137368.0
2011-07-23,8.509,8.554,8.448,8.486,137368.0
2011-07-24,8.509,8.554,8.448,8.486,137368.0
2011-07-25,8.463,8.672,8.391,8.619,140955.0
2011-07-26,8.661,8.828,8.611,8.611,222970.0
2011-07-27,8.828,8.973,8.748,8.756,226006.0
2011-07-28,8.916,8.95,8.703,8.802,128633.0
2011-07-29,8.737,8.798,8.52,8.722,157023.0
2011-07-30,8.737,8.798,8.52,8.722,157023.0
2011-07-31,8.737,8.798,8.52,8.722,157023.0
2011-08-01,8.657,8.733,8.11,8.224,331983.0
2011-08-02,8.399,8.399,8.045,8.38,342044.0
2011-08-03,8.06,8.06,7.669,8.011,569453.0
2011-08-04,7.779,7.935,7.315,7.534,371194.0
2011-08-05,7.338,7.669,6.771,7.467,545298.0
2011-08-06,7.338,7.669,6.771,7.467,545298.0
2011-08-07,7.338,7.669,6.771,7.467,545298.0
2011-08-08,7.452,7.561,6.887,7.463,571235.0
2011-08-09,6.844,7.46,6.603,7.455,573215.0
2011-08-10,7.452,7.585,7.227,7.555,316804.0
2011-08-11,7.37,7.874,7.33,7.473,294670.0
2011-08-12,7.756,7.984,7.478,7.79,221429.0
2011-08-13,7.756,7.984,7.478,7.79,221429.0
2011-08-14,7.756,7.984,7.478,7.79,221429.0
2011-08-15,7.847,7.996,7.756,7.927,221100.0
2011-08-16,8.06,8.113,7.231,7.329,532635.0
2011-08-17,7.576,7.843,7.452,7.513,211405.0
2011-08-18,7.722,7.733,7.369,7.604,400635.0
2011-08-19,7.669,7.722,7.019,7.549,347979.0
2011-08-20,7.669,7.722,7.019,7.549,347979.0
2011-08-21,7.669,7.722,7.019,7.549,347979.0
2011-08-22,7.367,7.794,7.3,7.403,215801.0
2011-08-23,7.729,7.942,7.65,7.809,183040.0
2011-08-24,7.847,8.113,7.783,7.786,170719.0
2011-08-25,8.022,8.311,7.973,7.973,284230.0
2011-08-26,8.053,8.053,7.6,7.874,209629.0
2011-08-27,8.053,8.053,7.6,7.874,209629.0
2011-08-28,8.053,8.053,7.6,7.874,209629.0
2011-08-29,7.874,7.931,7.832,7.863,62226.0
2011-08-30,7.863,7.95,7.714,7.87,155753.0
2011-08-31,7.87,7.908,7.783,7.843,221740.0
2011-09-01,7.843,7.946,7.684,7.882,292648.0
2011-09-02,7.859,7.969,7.563,7.691,172387.0
2011-09-03,7.859,7.969,7.563,7.691,172387.0
2011-09-04,7.859,7.969,7.563,7.691,172387.0
2011-09-05,7.691,7.691,7.339,7.485,156970.0
2011-09-06,7.485,7.756,7.419,7.573,199651.0
2011-09-07,7.604,7.745,7.513,7.718,163963.0
2011-09-08,7.718,7.889,7.603,7.771,82207.0
2011-09-09,7.771,7.798,7.55,7.596,89824.0
2011-09-10,7.771,7.798,7.55,7.596,89824.0
2011-09-11,7.771,7.798,7.55,7.596,89824.0
2011-09-12,7.596,7.596,7.11,7.323,194957.0
2011-09-13,7.323,7.504,7.256,7.414,61373.0
2011-09-14,7.414,7.414,7.201,7.371,154208.0
2011-09-15,7.399,7.499,7.262,7.414,220353.0
2011-09-16,7.414,8.041,7.377,7.992,518338.0
2011-09-17,7.414,8.041,7.377,7.992,518338.0
2011-09-18,7.414,8.041,7.377,7.992,518338.0
2011-09-19,7.939,7.939,7.79,7.87,110130.0
2011-09-20,7.771,8.091,7.729,7.851,126798.0
2011-09-21,7.851,8.068,7.805,7.95,107406.0
2011-09-22,7.904,7.961,7.461,7.786,278539.0
2011-09-23,7.786,7.813,7.403,7.703,175026.0
2011-09-24,7.786,7.813,7.403,7.703,175026.0
2011-09-25,7.786,7.813,7.403,7.703,175026.0
2011-09-26,7.703,7.999,7.488,7.603,172923.0
2011-09-27,7.638,7.969,7.638,7.931,193763.0
2011-09-28,7.923,8.117,7.847,7.961,150811.0
2011-09-29,7.912,8.167,7.741,7.802,207824.0
2011-09-30,7.802,7.828,7.528,7.631,249455.0
2011-10-01,7.802,7.828,7.528,7.631,249455.0
2011-10-02,7.802,7.828,7.528,7.631,249455.0
2011-10-03,7.56,7.604,7.3,7.38,111955.0
2011-10-04,7.393,7.466,7.064,7.099,158442.0
2011-10-05,7.164,7.233,7.011,7.022,298668.0
2011-10-06,7.053,7.481,7.031,7.447,240992.0
2011-10-07,7.447,7.661,7.336,7.661,124619.0
2011-10-08,7.447,7.661,7.336,7.661,124619.0
2011-10-09,7.447,7.661,7.336,7.661,124619.0
2011-10-10,7.661,7.863,7.608,7.847,120235.0
2011-10-11,7.847,7.851,7.602,7.802,157887.0
2011-10-12,7.802,8.11,7.699,8.068,168794.0
2011-10-13,8.068,8.189,7.737,7.935,233606.0
2011-10-14,7.935,8.285,7.904,8.201,216143.0
2011-10-15,7.935,8.285,7.904,8.201,216143.0
2011-10-16,7.935,8.285,7.904,8.201,216143.0
2011-10-17,8.262,8.277,8.03,8.144,109399.0
2011-10-18,8.159,8.323,8.056,8.072,229307.0
2011-10-19,8.132,8.186,7.897,7.927,102450.0
2011-10-20,7.927,7.977,7.786,7.904,114498.0
2011-10-21,7.904,8.216,7.783,8.022,173455.0
2011-10-22,7.904,8.216,7.783,8.022,173455.0
2011-10-23,7.904,8.216,7.783,8.022,173455.0
2011-10-24,8.064,8.064,7.866,7.916,152336.0
2011-10-25,7.916,7.942,7.627,7.726,252191.0
2011-10-26,7.741,7.885,7.688,7.84,91017.0
2011-10-27,7.912,8.186,7.885,7.996,229833.0
2011-10-28,7.996,8.106,7.965,8.106,125743.0
2011-10-29,7.996,8.106,7.965,8.106,125743.0
2011-10-30,7.996,8.106,7.965,8.106,125743.0
2011-10-31,8.106,8.151,7.969,8.121,142348.0
2011-11-01,8.087,8.102,7.767,8.003,172759.0
2011-11-02,8.003,8.129,7.87,7.901,163035.0
2011-11-03,7.832,8.167,7.794,8.079,168281.0
2011-11-04,8.079,8.361,8.037,8.311,145236.0
2011-11-05,8.079,8.361,8.037,8.311,145236.0
2011-11-06,8.079,8.361,8.037,8.311,145236.0
2011-11-07,8.304,8.304,8.094,8.17,128825.0
2011-11-08,8.193,8.44,8.079,8.402,267759.0
2011-11-09,8.456,8.657,8.094,8.338,261192.0
2011-11-10,8.307,8.665,8.136,8.425,324084.0
2011-11-11,8.425,8.699,8.395,8.573,394794.0
2011-11-12,8.425,8.699,8.395,8.573,394794.0
2011-11-13,8.425,8.699,8.395,8.573,394794.0
2011-11-14,8.573,8.669,7.897,8.094,475934.0
2011-11-15,8.258,8.258,7.793,7.874,373107.0
2011-11-16,7.874,7.874,7.473,7.518,355140.0
2011-11-17,7.481,7.945,7.361,7.925,469134.0
2011-11-18,7.847,7.945,7.707,7.753,300485.0
2011-11-19,7.847,7.945,7.707,7.753,300485.0
2011-11-20,7.847,7.945,7.707,7.753,300485.0
2011-11-21,7.733,7.733,7.393,7.462,540095.0
2011-11-22,7.502,7.524,7.256,7.291,592962.0
2011-11-23,7.291,7.516,7.173,7.275,606184.0
2011-11-24,7.275,7.361,7.171,7.189,1030153.0
2011-11-25,7.155,7.258,7.124,7.185,623831.0
2011-11-26,7.155,7.258,7.124,7.185,623831.0
2011-11-27,7.155,7.258,7.124,7.185,623831.0
2011-11-28,7.236,7.509,7.15,7.495,659495.0
2011-11-29,7.495,7.831,7.293,7.83,857396.0
2011-11-30,7.816,8.164,7.758,8.125,541933.0
2011-12-01,8.125,8.125,7.8,7.902,392146.0
2011-12-02,7.902,8.094,7.786,7.894,450214.0
2011-12-03,7.902,8.094,7.786,7.894,450214.0
2011-12-04,7.902,8.094,7.786,7.894,450214.0
2011-12-05,7.894,8.004,7.757,7.804,276719.0
2011-12-06,7.76,7.949,7.714,7.949,1036823.0
2011-12-07,7.949,8.07,7.859,7.878,262035.0
2011-12-08,7.878,7.984,7.565,7.604,284722.0
2011-12-09,7.604,7.773,7.506,7.657,290072.0
2011-12-10,7.604,7.773,7.506,7.657,290072.0
2011-12-11,7.604,7.773,7.506,7.657,290072.0
2011-12-12,7.657,7.728,7.416,7.444,341969.0
2011-12-13,7.444,7.674,7.426,7.455,280465.0
2011-12-14,7.455,7.503,7.205,7.265,455197.0
2011-12-15,7.265,7.579,7.229,7.517,249706.0
2011-12-16,7.517,7.831,7.499,7.679,838901.0
2011-12-17,7.517,7.831,7.499,7.679,838901.0
2011-12-18,7.517,7.831,7.499,7.679,838901.0
2011-12-19,7.679,7.917,7.531,7.595,318789.0
2011-12-20,7.595,7.784,7.574,7.753,320743.0
2011-12-21,7.753,7.949,7.726,7.816,177001.0
2011-12-22,7.816,7.921,7.615,7.788,257671.0
2011-12-23,7.788,7.937,7.769,7.894,104393.0
2011-12-24,7.788,7.937,7.769,7.894,104393.0
2011-12-25,7.788,7.937,7.769,7.894,104393.0
2011-12-26,7.788,7.937,7.769,7.894,104393.0
2011-12-27,7.894,7.894,7.747,7.766,30596.0
2011-12-28,7.766,7.902,7.725,7.855,140900.0
2011-12-29,7.855,7.906,7.791,7.906,146698.0
2011-12-30,7.851,8.133,7.828,8.039,210662.0
2011-12-31,7.851,8.133,7.828,8.039,210662.0
2012-01-01,7.851,8.133,7.828,8.039,210662.0
2012-01-02,8.058,8.207,7.953,8.207,61156.0
2012-01-03,8.207,8.228,7.968,8.086,135724.0
2012-01-04,8.086,8.133,7.752,7.847,194577.0
2012-01-05,7.847,7.972,7.762,7.843,156658.0
2012-01-06,7.843,7.859,7.603,7.702,195542.0
2012-01-07,7.843,7.859,7.603,7.702,195542.0
2012-01-08,7.843,7.859,7.603,7.702,195542.0
2012-01-09,7.702,7.791,7.538,7.596,161285.0
2012-01-10,7.61,7.91,7.578,7.737,177783.0
2012-01-11,7.689,7.794,7.608,7.699,251172.0
2012-01-12,7.699,7.949,7.686,7.945,247805.0
2012-01-13,7.945,7.98,7.62,7.675,169136.0
2012-01-14,7.945,7.98,7.62,7.675,169136.0
2012-01-15,7.945,7.98,7.62,7.675,169136.0
2012-01-16,7.675,7.715,7.606,7.663,109334.0
2012-01-17,7.663,7.704,7.585,7.604,182914.0
2012-01-18,7.604,7.686,7.426,7.499,296512.0
2012-01-19,7.517,7.898,7.498,7.798,282375.0
2012-01-20,7.798,7.98,7.75,7.98,203580.0
2012-01-21,7.798,7.98,7.75,7.98,203580.0
2012-01-22,7.798,7.98,7.75,7.98,203580.0
2012-01-23,7.98,8.105,7.882,7.937,243188.0
2012-01-24,7.937,7.937,7.7,7.745,207816.0
2012-01-25,7.751,7.878,7.615,7.702,206726.0
2012-01-26,7.702,7.886,7.678,7.781,157617.0
2012-01-27,7.781,7.851,7.733,7.763,130302.0
2012-01-28,7.781,7.851,7.733,7.763,130302.0
2012-01-29,7.781,7.851,7.733,7.763,130302.0
2012-01-30,7.741,7.823,7.649,7.657,179595.0
2012-01-31,7.675,7.972,7.675,7.972,285272.0
2012-02-01,7.972,8.184,7.929,8.051,256186.0
2012-02-02,8.051,8.145,8.035,8.078,157224.0
2012-02-03,8.082,8.172,8.047,8.074,220979.0
2012-02-04,8.082,8.172,8.047,8.074,220979.0
2012-02-05,8.082,8.172,8.047,8.074,220979.0
2012-02-06,8.074,8.223,8.004,8.051,152757.0
2012-02-07,8.054,8.078,7.953,8.035,209355.0
2012-02-08,8.039,8.113,7.949,8.023,151857.0
2012-02-09,8.015,8.109,7.976,8.105,236650.0
2012-02-10,8.129,8.192,7.949,8.051,289060.0
2012-02-11,8.129,8.192,7.949,8.051,289060.0
2012-02-12,8.129,8.192,7.949,8.051,289060.0
2012-02-13,8.051,8.109,8.015,8.078,123279.0
2012-02-14,8.078,8.309,7.933,8.066,475688.0
2012-02-15,8.066,8.18,7.968,7.968,228256.0
2012-02-16,7.992,8.035,7.859,8.027,175779.0
2012-02-17,7.996,8.094,7.957,8.066,259575.0
2012-02-18,7.996,8.094,7.957,8.066,259575.0
2012-02-19,7.996,8.094,7.957,8.066,259575.0
2012-02-20,8.07,8.09,7.98,8.09,186470.0
2012-02-21,8.09,8.09,7.964,7.996,164173.0
2012-02-22,7.996,8.023,7.683,7.683,420337.0
2012-02-23,7.723,7.816,7.666,7.679,253854.0
2012-02-24,7.711,7.767,7.636,7.739,194202.0
2012-02-25,7.711,7.767,7.636,7.739,194202.0
2012-02-26,7.711,7.767,7.636,7.739,194202.0
2012-02-27,7.727,7.769,7.58,7.686,177977.0
2012-02-28,7.7,7.739,7.617,7.673,134879.0
2012-02-29,7.673,7.863,7.612,7.863,250668.0
2012-03-01,7.805,7.805,7.718,7.795,251932.0
2012-03-02,7.795,7.851,7.765,7.805,167358.0
2012-03-03,7.795,7.851,7.765,7.805,167358.0
2012-03-04,7.795,7.851,7.765,7.805,167358.0
2012-03-05,7.805,7.902,7.769,7.816,131913.0
2012-03-06,7.816,7.847,7.636,7.636,211115.0
2012-03-07,7.693,7.787,7.615,7.741,221454.0
2012-03-08,7.749,8.051,7.741,7.961,172764.0
2012-03-09,7.988,8.309,7.953,8.203,400448.0
2012-03-10,7.988,8.309,7.953,8.203,400448.0
2012-03-11,7.988,8.309,7.953,8.203,400448.0
2012-03-12,8.18,8.352,8.18,8.317,368979.0
2012-03-13,8.329,8.387,8.262,8.309,280436.0
2012-03-14,8.344,8.575,8.301,8.477,266607.0
2012-03-15,8.513,8.513,8.313,8.434,277540.0
2012-03-16,8.446,8.646,8.389,8.591,437498.0
2012-03-17,8.446,8.646,8.389,8.591,437498.0
2012-03-18,8.446,8.646,8.389,8.591,437498.0
2012-03-19,8.614,8.638,8.497,8.614,227236.0
2012-03-20,8.614,8.614,8.532,8.556,317790.0
2012-03-21,8.599,8.642,8.489,8.536,184244.0
2012-03-22,8.544,8.575,8.403,8.458,164921.0
2012-03-23,8.45,8.524,8.282,8.415,235650.0
2012-03-24,8.45,8.524,8.282,8.415,235650.0
2012-03-25,8.45,8.524,8.282,8.415,235650.0
2012-03-26,8.434,8.532,8.34,8.509,183203.0
2012-03-27,8.548,8.932,8.532,8.775,316701.0
2012-03-28,8.771,8.834,8.614,8.704,256775.0
2012-03-29,8.681,8.755,8.403,8.485,346081.0
2012-03-30,8.524,8.732,8.471,8.634,343721.0
2012-03-31,8.524,8.732,8.471,8.634,343721.0
2012-04-01,8.524,8.732,8.471,8.634,343721.0
2012-04-02,8.638,8.936,8.634,8.889,567805.0
2012-04-03,8.892,8.967,8.83,8.904,370570.0
2012-04-04,8.853,8.904,8.63,8.646,364217.0
2012-04-05,8.661,8.751,8.564,8.591,479328.0
2012-04-06,8.661,8.751,8.564,8.591,479328.0
2012-04-07,8.661,8.751,8.564,8.591,479328.0
2012-04-08,8.661,8.751,8.564,8.591,479328.0
2012-04-09,8.661,8.751,8.564,8.591,479328.0
2012-04-10,8.587,8.748,8.528,8.63,401461.0
2012-04-11,8.63,8.665,8.509,8.571,337849.0
2012-04-12,8.611,8.697,8.517,8.657,252173.0
2012-04-13,8.697,8.697,8.571,8.657,261352.0
2012-04-14,8.697,8.697,8.571,8.657,261352.0
2012-04-15,8.697,8.697,8.571,8.657,261352.0
2012-04-16,8.622,8.693,8.552,8.611,233792.0
2012-04-17,8.611,8.775,8.567,8.744,298463.0
2012-04-18,8.763,8.791,8.571,8.575,197263.0
2012-04-19,8.626,8.712,8.454,8.532,155477.0
2012-04-20,8.579,8.677,8.462,8.634,188873.0
2012-04-21,8.579,8.677,8.462,8.634,188873.0
2012-04-22,8.579,8.677,8.462,8.634,188873.0
2012-04-23,8.611,8.679,8.246,8.305,177175.0
2012-04-24,8.305,8.552,8.301,8.477,164800.0
2012-04-25,8.52,8.567,8.333,8.524,277535.0
2012-04-26,8.528,8.642,8.509,8.575,191617.0
2012-04-27,8.583,8.842,8.505,8.818,303763.0
2012-04-28,8.583,8.842,8.505,8.818,303763.0
2012-04-29,8.583,8.842,8.505,8.818,303763.0
2012-04-30,8.853,8.853,8.481,8.673,276359.0
2012-05-01,8.853,8.853,8.481,8.673,276359.0
2012-05-02,8.732,8.908,8.681,8.908,392878.0
2012-05-03,8.873,9.061,8.849,8.947,361634.0
2012-05-04,8.967,8.979,8.724,8.787,307604.0
2012-05-05,8.967,8.979,8.724,8.787,307604.0
2012-05-06,8.967,8.979,8.724,8.787,307604.0
2012-05-07,8.681,8.885,8.595,8.822,174493.0
2012-05-08,8.802,9.057,8.693,8.896,410466.0
2012-05-09,8.877,8.908,8.591,8.732,339738.0
2012-05-10,8.763,8.865,8.52,8.849,221246.0
2012-05-11,8.81,9.679,8.787,9.382,998600.0
2012-05-12,8.81,9.679,8.787,9.382,998600.0
2012-05-13,8.81,9.679,8.787,9.382,998600.0
2012-05-14,9.378,9.429,9.131,9.257,314831.0
2012-05-15,9.327,9.452,9.163,9.358,347750.0
2012-05-16,9.331,9.468,9.19,9.382,185083.0
2012-05-17,9.405,9.542,9.182,9.225,261905.0
2012-05-18,9.174,9.257,9.022,9.12,235207.0
2012-05-19,9.174,9.257,9.022,9.12,235207.0
2012-05-20,9.174,9.257,9.022,9.12,235207.0
2012-05-21,9.163,9.319,9.092,9.241,233072.0
2012-05-22,9.225,9.456,9.217,9.311,281805.0
2012-05-23,9.292,9.476,9.194,9.39,322106.0
2012-05-24,9.503,9.844,9.366,9.417,405108.0
2012-05-25,9.429,9.515,9.249,9.354,422388.0
2012-05-26,9.429,9.515,9.249,9.354,422388.0
2012-05-27,9.429,9.515,9.249,9.354,422388.0
2012-05-28,9.48,9.507,8.906,8.928,194549.0
2012-05-29,8.936,9.339,8.904,9.233,491813.0
2012-05-30,9.233,9.441,9.108,9.351,251895.0
2012-05-31,9.366,9.899,9.335,9.867,502939.0
2012-06-01,9.801,9.969,9.437,9.687,584826.0
2012-06-02,9.801,9.969,9.437,9.687,584826.0
2012-06-03,9.801,9.969,9.437,9.687,584826.0
2012-06-04,9.683,9.773,9.448,9.699,163572.0
2012-06-05,9.73,9.789,9.492,9.64,277601.0
2012-06-06,9.73,9.914,9.703,9.864,598333.0
2012-06-07,9.951,10.047,9.808,9.947,182236.0
2012-06-08,9.955,9.96,9.66,9.704,310983.0
2012-06-09,9.955,9.96,9.66,9.704,310983.0
2012-06-10,9.955,9.96,9.66,9.704,310983.0
2012-06-11,9.832,9.868,9.249,9.264,643780.0
2012-06-12,9.33,9.531,9.153,9.488,839340.0
2012-06-13,9.469,9.626,9.301,9.598,528743.0
2012-06-14,9.589,9.708,9.572,9.63,884556.0
2012-06-15,9.675,9.695,9.585,9.647,991511.0
2012-06-16,9.675,9.695,9.585,9.647,991511.0
2012-06-17,9.675,9.695,9.585,9.647,991511.0
2012-06-18,9.765,9.946,9.498,9.58,2505998.0
2012-06-19,9.597,9.65,9.449,9.596,1859879.0
2012-06-20,9.478,10.135,9.326,10.13,2806527.0
2012-06-21,10.094,10.246,9.909,10.114,1261148.0
2012-06-22,10.077,10.156,9.971,10.139,452361.0
2012-06-23,10.077,10.156,9.971,10.139,452361.0
2012-06-24,10.077,10.156,9.971,10.139,452361.0
2012-06-25,10.114,10.213,10.073,10.16,470075.0
2012-06-26,10.201,10.575,10.139,10.361,904619.0
2012-06-27,10.41,10.575,10.373,10.472,446904.0
2012-06-28,10.509,10.579,10.34,10.455,331676.0
2012-06-29,10.69,10.907,10.46,10.879,668677.0
2012-06-30,10.69,10.907,10.46,10.879,668677.0
2012-07-01,10.69,10.907,10.46,10.879,668677.0
2012-07-02,10.932,11.08,10.85,10.948,848833.0
2012-07-03,10.973,11.035,10.813,10.903,530587.0
2012-07-04,10.903,10.928,10.632,10.751,327010.0
2012-07-05,10.747,10.805,10.575,10.653,351763.0
2012-07-06,10.62,10.899,10.616,10.817,394106.0
2012-07-07,10.62,10.899,10.616,10.817,394106.0
2012-07-08,10.62,10.899,10.616,10.817,394106.0
2012-07-09,10.805,10.898,10.607,10.673,366850.0
2012-07-10,10.71,10.928,10.657,10.858,321388.0
2012-07-11,10.829,11.1,10.825,10.998,291842.0
2012-07-12,10.944,11.092,10.846,11.018,344671.0
2012-07-13,10.994,11.561,10.994,11.507,462126.0
2012-07-14,10.994,11.561,10.994,11.507,462126.0
2012-07-15,10.994,11.561,10.994,11.507,462126.0
2012-07-16,11.466,11.897,11.462,11.836,474839.0
2012-07-17,11.877,11.914,11.528,11.684,519959.0
2012-07-18,11.635,11.828,11.462,11.536,462505.0
2012-07-19,11.622,11.622,11.347,11.384,428043.0
2012-07-20,11.413,11.413,10.916,10.998,642611.0
2012-07-21,11.413,11.413,10.916,10.998,642611.0
2012-07-22,11.413,11.413,10.916,10.998,642611.0
2012-07-23,10.932,11.014,10.714,10.969,369102.0
2012-07-24,10.965,11.298,10.895,11.236,307964.0
2012-07-25,11.265,11.409,11.211,11.31,237896.0
2012-07-26,11.273,11.499,11.261,11.47,309153.0
2012-07-27,11.536,11.536,11.277,11.417,141675.0
2012-07-28,11.536,11.536,11.277,11.417,141675.0
2012-07-29,11.536,11.536,11.277,11.417,141675.0
2012-07-30,11.458,11.462,11.207,11.207,276189.0
2012-07-31,11.306,11.38,11.092,11.125,309460.0
2012-08-01,11.133,11.339,11.113,11.281,299199.0
2012-08-02,11.355,11.483,11.174,11.257,234202.0
2012-08-03,11.302,11.589,11.298,11.589,164835.0
2012-08-04,11.302,11.589,11.298,11.589,164835.0
2012-08-05,11.302,11.589,11.298,11.589,164835.0
2012-08-06,11.589,11.589,11.483,11.519,147151.0
2012-08-07,11.519,11.544,11.38,11.437,345516.0
2012-08-08,11.425,11.503,11.084,11.326,334377.0
2012-08-09,11.343,11.446,11.207,11.355,215843.0
2012-08-10,11.355,11.429,11.294,11.372,133660.0
2012-08-11,11.355,11.429,11.294,11.372,133660.0
2012-08-12,11.355,11.429,11.294,11.372,133660.0
2012-08-13,11.474,11.585,11.314,11.441,200299.0
2012-08-14,11.441,11.528,11.4,11.474,147322.0
2012-08-15,11.458,11.544,11.303,11.335,118637.0
2012-08-16,11.367,11.437,11.109,11.211,384052.0
2012-08-17,11.211,11.363,11.174,11.306,1058968.0
2012-08-18,11.211,11.363,11.174,11.306,1058968.0
2012-08-19,11.211,11.363,11.174,11.306,1058968.0
2012-08-20,11.306,11.392,11.161,11.199,431204.0
2012-08-21,11.199,11.335,11.162,11.24,410780.0
2012-08-22,11.24,11.367,11.183,11.367,278232.0
2012-08-23,11.417,11.417,11.006,11.01,292431.0
2012-08-24,11.022,11.322,11.022,11.322,424962.0
2012-08-25,11.022,11.322,11.022,11.322,424962.0
2012-08-26,11.022,11.322,11.022,11.322,424962.0
2012-08-27,11.326,11.363,11.121,11.174,197579.0
2012-08-28,11.174,11.195,11.109,11.142,169757.0
2012-08-29,11.142,11.207,11.06,11.109,129247.0
2012-08-30,11.096,11.105,10.994,11.084,138702.0
2012-08-31,11.1,11.215,11.023,11.063,527687.0
2012-09-01,11.1,11.215,11.023,11.063,527687.0
2012-09-02,11.1,11.215,11.023,11.063,527687.0
2012-09-03,11.039,11.31,10.994,11.31,253707.0
2012-09-04,11.244,11.487,11.179,11.215,259440.0
2012-09-05,11.215,11.294,11.105,11.109,289521.0
2012-09-06,11.154,11.396,11.105,11.384,251598.0
2012-09-07,11.384,11.462,11.211,11.302,269289.0
2012-09-08,11.384,11.462,11.211,11.302,269289.0
2012-09-09,11.384,11.462,11.211,11.302,269289.0
2012-09-10,11.302,11.326,10.813,10.973,417704.0
2012-09-11,10.903,11.08,10.829,10.957,291850.0
2012-09-12,10.957,11.096,10.887,10.891,272471.0
2012-09-13,10.891,10.911,10.739,10.833,339891.0
2012-09-14,10.862,11.035,10.772,10.883,338327.0
2012-09-15,10.862,11.035,10.772,10.883,338327.0
2012-09-16,10.862,11.035,10.772,10.883,338327.0
2012-09-17,10.85,10.985,10.747,10.796,215725.0
