,HOT GR Equity,HOT GR Equity,HOT GR Equity,HOT GR Equity,HOT GR Equity
2011-05-10,40.648,41.037,40.384,40.918,215733.0
2011-05-11,40.892,41.512,40.753,41.09,222106.0
2011-05-12,41.228,41.321,40.344,40.918,1802440.0
2011-05-13,41.123,41.566,38.893,39.145,938019.0
2011-05-14,41.123,41.566,38.893,39.145,938019.0
2011-05-15,41.123,41.566,38.893,39.145,938019.0
2011-05-16,39.261,40.775,39.043,39.738,604333.0
2011-05-17,39.834,40.543,39.145,39.247,408628.0
2011-05-18,39.527,39.929,39.2,39.554,250008.0
2011-05-19,39.657,40.877,39.657,40.359,490802.0
2011-05-20,40.359,40.918,40.093,40.27,589145.0
2011-05-21,40.359,40.918,40.093,40.27,589145.0
2011-05-22,40.359,40.918,40.093,40.27,589145.0
2011-05-23,40.27,40.27,39.118,39.247,327575.0
2011-05-24,39.247,39.732,38.852,38.906,686394.0
2011-05-25,38.906,39.629,38.484,39.316,521628.0
2011-05-26,39.431,40.373,39.431,39.807,549902.0
2011-05-27,39.847,40.393,39.677,39.82,175881.0
2011-05-28,39.847,40.393,39.677,39.82,175881.0
2011-05-29,39.847,40.393,39.677,39.82,175881.0
2011-05-30,39.82,39.909,39.363,39.466,58089.0
2011-05-31,39.493,40.318,39.493,39.861,406040.0
2011-06-01,39.998,40.673,39.847,40.127,590019.0
2011-06-02,39.963,40.107,39.247,39.534,177222.0
2011-06-03,39.534,39.834,38.961,39.316,178473.0
2011-06-04,39.534,39.834,38.961,39.316,178473.0
2011-06-05,39.534,39.834,38.961,39.316,178473.0
2011-06-06,39.895,40.066,38.906,39.322,243557.0
2011-06-07,39.316,39.561,38.934,39.213,222041.0
2011-06-08,39.193,39.957,38.934,39.445,1106791.0
2011-06-09,39.445,40.202,39.097,40.134,628353.0
2011-06-10,40.202,40.993,39.813,40.755,685475.0
2011-06-11,40.202,40.993,39.813,40.755,685475.0
2011-06-12,40.202,40.993,39.813,40.755,685475.0
2011-06-13,40.755,41.552,40.577,41.416,418275.0
2011-06-14,41.682,42.193,41.348,42.139,445303.0
2011-06-15,42.193,42.193,40.816,41.273,282787.0
2011-06-16,41.211,41.211,40.639,41.089,355711.0
2011-06-17,41.089,41.559,40.679,41.123,764330.0
2011-06-18,41.089,41.559,40.679,41.123,764330.0
2011-06-19,41.089,41.559,40.679,41.123,764330.0
2011-06-20,40.945,40.945,40.325,40.516,343734.0
2011-06-21,40.516,41.0,40.366,40.952,270227.0
2011-06-22,41.02,41.116,40.632,40.775,262954.0
2011-06-23,40.625,40.843,39.513,39.868,181442.0
2011-06-24,40.148,40.168,38.906,39.063,234890.0
2011-06-25,40.148,40.168,38.906,39.063,234890.0
2011-06-26,40.148,40.168,38.906,39.063,234890.0
2011-06-27,39.063,39.261,37.229,38.859,532498.0
2011-06-28,37.747,38.027,36.765,37.631,358220.0
2011-06-29,37.297,38.381,37.167,37.27,284568.0
2011-06-30,38.183,39.466,38.033,38.388,301836.0
2011-07-01,39.35,39.486,39.145,39.336,183642.0
2011-07-02,39.35,39.486,39.145,39.336,183642.0
2011-07-03,39.35,39.486,39.145,39.336,183642.0
2011-07-04,39.35,39.479,38.681,39.275,189439.0
2011-07-05,38.79,39.684,38.64,38.64,350986.0
2011-07-06,39.616,39.677,38.927,39.554,286704.0
2011-07-07,39.227,39.691,39.07,39.125,172446.0
2011-07-08,39.486,40.223,39.015,39.356,272432.0
2011-07-09,39.486,40.223,39.015,39.356,272432.0
2011-07-10,39.486,40.223,39.015,39.356,272432.0
2011-07-11,39.247,39.247,38.572,39.029,285378.0
2011-07-12,38.934,38.934,37.679,38.477,370069.0
2011-07-13,38.477,39.479,38.306,38.334,240872.0
2011-07-14,39.091,39.541,38.92,39.07,227735.0
2011-07-15,39.145,39.281,38.395,39.029,245956.0
2011-07-16,39.145,39.281,38.395,39.029,245956.0
2011-07-17,39.145,39.281,38.395,39.029,245956.0
2011-07-18,39.002,39.002,37.563,38.784,287216.0
2011-07-19,38.436,39.554,38.361,38.361,214267.0
2011-07-20,39.166,39.547,39.009,39.547,127958.0
2011-07-21,39.479,39.888,38.825,39.295,153314.0
2011-07-22,39.575,40.332,39.425,39.425,120078.0
2011-07-23,39.575,40.332,39.425,39.425,120078.0
2011-07-24,39.575,40.332,39.425,39.425,120078.0
2011-07-25,40.175,40.175,39.486,39.991,110623.0
2011-07-26,39.616,39.97,38.954,39.418,92813.0
2011-07-27,39.397,39.547,38.702,39.213,96624.0
2011-07-28,38.804,38.947,37.781,38.449,231305.0
2011-07-29,37.774,38.34,37.297,37.692,144245.0
2011-07-30,37.774,38.34,37.297,37.692,144245.0
2011-07-31,37.774,38.34,37.297,37.692,144245.0
2011-08-01,38.634,38.668,36.554,38.449,203293.0
2011-08-02,36.67,36.67,34.903,35.838,534126.0
2011-08-03,34.815,35.162,33.962,34.48,365089.0
2011-08-04,34.746,35.578,32.138,34.767,442045.0
2011-08-05,31.371,33.12,29.499,30.14,881963.0
2011-08-06,31.371,33.12,29.499,30.14,881963.0
2011-08-07,31.371,33.12,29.499,30.14,881963.0
2011-08-08,31.132,33.243,30.354,32.721,796550.0
2011-08-09,30.791,33.007,30.392,30.641,547815.0
2011-08-10,33.553,33.74,29.124,33.389,764816.0
2011-08-11,29.949,31.684,29.243,30.348,455138.0
2011-08-12,31.677,33.076,30.903,31.401,275444.0
2011-08-13,31.677,33.076,30.903,31.401,275444.0
2011-08-14,31.677,33.076,30.903,31.401,275444.0
2011-08-15,33.178,34.023,33.021,33.028,223349.0
2011-08-16,33.904,34.041,32.53,33.822,211095.0
2011-08-17,33.481,34.542,32.823,33.604,177764.0
2011-08-18,34.133,34.133,31.098,32.291,285561.0
2011-08-19,31.746,31.903,30.007,31.405,224899.0
2011-08-20,31.746,31.903,30.007,31.405,224899.0
2011-08-21,31.746,31.903,30.007,31.405,224899.0
2011-08-22,31.545,31.78,30.583,31.429,257945.0
2011-08-23,30.825,31.575,29.87,30.743,347762.0
2011-08-24,30.774,32.018,30.344,31.712,188033.0
2011-08-25,31.712,32.394,30.931,31.596,187607.0
2011-08-26,31.377,31.425,30.208,31.316,94732.0
2011-08-27,31.377,31.425,30.208,31.316,94732.0
2011-08-28,31.377,31.425,30.208,31.316,94732.0
2011-08-29,31.422,32.322,31.422,32.226,59684.0
2011-08-30,32.226,32.738,31.943,32.581,110257.0
2011-08-31,32.581,33.945,32.55,33.778,232677.0
2011-09-01,33.778,34.092,32.312,33.294,224160.0
2011-09-02,33.174,33.174,31.316,31.967,229007.0
2011-09-03,33.174,33.174,31.316,31.967,229007.0
2011-09-04,33.174,33.174,31.316,31.967,229007.0
2011-09-05,31.967,31.967,29.727,29.986,224154.0
2011-09-06,29.881,30.395,29.209,29.744,175302.0
2011-09-07,30.228,30.968,29.908,30.965,153189.0
2011-09-08,30.965,31.538,30.491,30.839,99452.0
2011-09-09,30.839,31.2,29.669,30.003,109870.0
2011-09-10,30.839,31.2,29.669,30.003,109870.0
2011-09-11,30.839,31.2,29.669,30.003,109870.0
2011-09-12,29.587,29.979,28.65,29.574,243002.0
2011-09-13,30.184,30.245,28.806,30.095,126102.0
2011-09-14,29.771,31.026,29.321,31.026,117769.0
2011-09-15,31.026,31.94,30.624,31.729,133558.0
2011-09-16,13.189,31.947,13.189,31.446,231747.0
2011-09-17,13.189,31.947,13.189,31.446,231747.0
2011-09-18,13.189,31.947,13.189,31.446,231747.0
2011-09-19,31.088,31.088,29.178,30.498,237649.0
2011-09-20,30.498,31.152,30.157,31.043,110360.0
2011-09-21,30.893,31.244,30.695,31.193,77151.0
2011-09-22,30.675,30.675,29.031,29.031,154102.0
2011-09-23,29.229,29.754,27.814,28.806,195843.0
2011-09-24,29.229,29.754,27.814,28.806,195843.0
2011-09-25,29.229,29.754,27.814,28.806,195843.0
2011-09-26,28.806,29.86,27.906,29.069,152448.0
2011-09-27,29.645,32.117,29.597,32.117,185770.0
2011-09-28,31.712,32.336,30.978,31.064,177810.0
2011-09-29,31.173,32.666,30.951,32.472,229333.0
2011-09-30,32.482,33.246,31.241,32.107,304747.0
2011-10-01,32.482,33.246,31.241,32.107,304747.0
2011-10-02,32.482,33.246,31.241,32.107,304747.0
2011-10-03,31.473,32.226,30.719,30.907,137507.0
2011-10-04,30.907,30.914,29.434,29.809,262589.0
2011-10-05,30.153,31.159,29.465,31.03,173116.0
2011-10-06,30.985,32.994,30.88,32.891,166925.0
2011-10-07,32.891,33.822,32.445,32.762,123548.0
2011-10-08,32.891,33.822,32.445,32.762,123548.0
2011-10-09,32.891,33.822,32.445,32.762,123548.0
2011-10-10,33.093,34.18,33.052,34.041,125675.0
2011-10-11,34.051,34.651,33.682,34.385,154785.0
2011-10-12,34.255,35.769,33.795,35.271,172385.0
2011-10-13,35.162,36.083,34.133,34.446,190840.0
2011-10-14,34.351,36.11,34.126,35.34,245414.0
2011-10-15,34.351,36.11,34.126,35.34,245414.0
2011-10-16,34.351,36.11,34.126,35.34,245414.0
2011-10-17,35.408,36.67,34.617,34.692,168699.0
2011-10-18,34.692,35.435,33.781,34.978,180749.0
2011-10-19,35.462,36.465,35.462,36.063,252668.0
2011-10-20,35.442,35.81,34.624,34.801,173069.0
2011-10-21,34.883,35.844,34.794,35.196,177381.0
2011-10-22,34.883,35.844,34.794,35.196,177381.0
2011-10-23,34.883,35.844,34.794,35.196,177381.0
2011-10-24,35.756,36.431,34.992,36.39,103979.0
2011-10-25,36.294,36.71,35.271,35.797,98778.0
2011-10-26,35.776,36.745,35.381,36.745,130019.0
2011-10-27,37.188,37.713,36.826,37.713,181066.0
2011-10-28,37.747,38.136,36.765,37.106,110035.0
2011-10-29,37.747,38.136,36.765,37.106,110035.0
2011-10-30,37.747,38.136,36.765,37.106,110035.0
2011-10-31,37.065,37.065,35.503,35.701,124143.0
2011-11-01,35.422,36.028,33.952,34.692,195616.0
2011-11-02,34.815,35.333,34.071,34.767,202102.0
2011-11-03,34.146,35.722,33.768,35.674,262392.0
2011-11-04,35.674,35.953,34.78,35.101,122592.0
2011-11-05,35.674,35.953,34.78,35.101,122592.0
2011-11-06,35.674,35.953,34.78,35.101,122592.0
2011-11-07,34.78,35.115,33.897,34.576,226251.0
2011-11-08,34.576,35.019,34.364,35.019,200420.0
2011-11-09,35.019,35.422,33.563,33.563,132497.0
2011-11-10,33.536,34.508,32.96,33.812,148005.0
2011-11-11,33.812,35.21,33.423,35.121,95614.0
2011-11-12,33.812,35.21,33.423,35.121,95614.0
2011-11-13,33.812,35.21,33.423,35.121,95614.0
2011-11-14,34.508,34.644,30.689,31.166,756215.0
2011-11-15,31.03,31.316,29.553,29.741,496277.0
2011-11-16,29.713,29.877,28.929,29.529,294360.0
2011-11-17,28.987,29.465,28.52,28.697,234413.0
2011-11-18,28.636,29.069,28.404,28.708,208446.0
2011-11-19,28.636,29.069,28.404,28.708,208446.0
2011-11-20,28.636,29.069,28.404,28.708,208446.0
2011-11-21,28.677,28.677,26.859,27.163,252896.0
2011-11-22,27.163,27.569,25.778,25.942,300347.0
2011-11-23,25.622,26.474,25.345,25.7,247953.0
2011-11-24,25.7,26.72,25.608,26.024,185980.0
2011-11-25,25.959,26.181,25.298,25.901,205314.0
2011-11-26,25.959,26.181,25.298,25.901,205314.0
2011-11-27,25.959,26.181,25.298,25.901,205314.0
2011-11-28,26.293,27.361,26.242,27.2,223142.0
2011-11-29,27.252,27.279,26.46,26.924,246915.0
2011-11-30,26.859,29.1,26.638,28.943,346052.0
2011-12-01,29.117,29.151,27.92,28.517,258306.0
2011-12-02,28.575,29.782,28.568,29.294,268185.0
2011-12-03,28.575,29.782,28.568,29.294,268185.0
2011-12-04,28.575,29.782,28.568,29.294,268185.0
2011-12-05,29.372,30.283,29.372,29.874,170115.0
2011-12-06,29.788,29.863,29.113,29.805,188992.0
2011-12-07,30.089,30.16,28.902,29.451,241246.0
2011-12-08,29.608,29.727,28.517,28.871,306369.0
2011-12-09,28.742,29.928,28.38,29.863,166378.0
2011-12-10,28.742,29.928,28.38,29.863,166378.0
2011-12-11,28.742,29.928,28.38,29.863,166378.0
2011-12-12,29.863,29.87,27.896,28.077,253490.0
2011-12-13,28.08,28.639,27.807,28.428,224366.0
2011-12-14,28.329,28.404,27.108,27.357,278772.0
2011-12-15,27.248,28.22,27.18,28.026,219364.0
2011-12-16,28.107,28.731,27.961,28.482,349243.0
2011-12-17,28.107,28.731,27.961,28.482,349243.0
2011-12-18,28.107,28.731,27.961,28.482,349243.0
2011-12-19,28.37,29.383,28.134,28.97,181694.0
2011-12-20,29.144,29.969,28.557,29.969,166785.0
2011-12-21,30.048,30.259,28.95,29.253,187073.0
2011-12-22,29.253,30.034,29.253,30.034,149771.0
2011-12-23,30.191,30.364,29.819,30.068,54271.0
2011-12-24,30.191,30.364,29.819,30.068,54271.0
2011-12-25,30.191,30.364,29.819,30.068,54271.0
2011-12-26,30.191,30.364,29.819,30.068,54271.0
2011-12-27,30.099,30.443,29.904,30.133,65261.0
2011-12-28,30.133,30.342,29.693,30.068,70410.0
2011-12-29,30.068,30.357,29.673,30.293,50705.0
2011-12-30,30.293,30.484,29.877,30.481,56983.0
2011-12-31,30.293,30.484,29.877,30.481,56983.0
2012-01-01,30.293,30.484,29.877,30.481,56983.0
2012-01-02,30.15,30.931,30.149,30.791,58585.0
2012-01-03,30.791,31.616,30.702,31.548,105017.0
2012-01-04,31.548,31.868,31.275,31.5,136136.0
2012-01-05,31.5,31.5,30.617,30.914,189652.0
2012-01-06,30.914,31.575,30.556,31.111,136153.0
2012-01-07,30.914,31.575,30.556,31.111,136153.0
2012-01-08,30.914,31.575,30.556,31.111,136153.0
2012-01-09,31.111,31.166,30.239,30.382,133209.0
2012-01-10,30.532,31.088,30.256,30.938,250018.0
2012-01-11,30.914,32.329,30.713,32.039,323143.0
2012-01-12,32.005,32.881,31.916,32.264,180899.0
2012-01-13,32.339,33.212,31.984,32.724,186984.0
2012-01-14,32.339,33.212,31.984,32.724,186984.0
2012-01-15,32.339,33.212,31.984,32.724,186984.0
2012-01-16,32.554,32.871,31.654,32.506,232437.0
2012-01-17,32.608,34.18,32.49,33.434,345184.0
2012-01-18,33.434,34.062,33.219,33.955,214042.0
2012-01-19,33.966,34.521,33.86,34.46,186787.0
2012-01-20,34.46,34.617,33.7,34.33,123104.0
2012-01-21,34.46,34.617,33.7,34.33,123104.0
2012-01-22,34.46,34.617,33.7,34.33,123104.0
2012-01-23,34.33,35.346,33.908,34.869,168735.0
2012-01-24,34.869,34.869,33.417,34.071,136626.0
2012-01-25,34.146,34.651,33.969,34.576,135842.0
2012-01-26,34.576,35.196,34.283,34.699,97851.0
2012-01-27,34.699,35.171,34.555,34.719,89304.0
2012-01-28,34.699,35.171,34.555,34.719,89304.0
2012-01-29,34.699,35.171,34.555,34.719,89304.0
2012-01-30,34.719,34.719,32.397,32.939,327168.0
2012-01-31,33.076,34.153,32.769,33.607,202592.0
2012-02-01,33.826,35.019,33.55,34.59,155590.0
2012-02-02,34.78,35.251,34.542,34.637,157287.0
2012-02-03,34.842,36.028,34.781,35.858,126064.0
2012-02-04,34.842,36.028,34.781,35.858,126064.0
2012-02-05,34.842,36.028,34.781,35.858,126064.0
2012-02-06,35.858,36.745,35.449,35.988,171068.0
2012-02-07,36.329,36.601,35.476,36.247,118636.0
2012-02-08,36.015,36.574,35.899,36.131,148303.0
2012-02-09,36.083,36.69,36.028,36.424,108585.0
2012-02-10,36.424,36.424,35.3,36.158,79182.0
2012-02-11,36.424,36.424,35.3,36.158,79182.0
2012-02-12,36.424,36.424,35.3,36.158,79182.0
2012-02-13,35.565,35.967,35.278,35.374,143471.0
2012-02-14,35.449,36.226,35.012,35.633,127232.0
2012-02-15,35.483,35.981,35.115,35.115,85355.0
2012-02-16,35.21,36.008,34.958,36.008,102207.0
2012-02-17,35.878,36.799,35.851,36.615,108924.0
2012-02-18,35.878,36.799,35.851,36.615,108924.0
2012-02-19,35.878,36.799,35.851,36.615,108924.0
2012-02-20,36.697,37.338,36.622,37.297,71735.0
2012-02-21,37.297,37.426,36.165,36.533,159892.0
2012-02-22,36.533,36.86,36.356,36.424,97560.0
2012-02-23,36.533,36.867,35.868,36.206,102926.0
2012-02-24,36.329,37.948,36.329,37.822,259867.0
2012-02-25,36.329,37.948,36.329,37.822,259867.0
2012-02-26,36.329,37.948,36.329,37.822,259867.0
2012-02-27,37.713,37.713,36.826,37.201,110355.0
2012-02-28,37.229,37.972,37.024,37.563,149274.0
2012-02-29,36.485,36.511,34.276,35.858,660355.0
2012-03-01,35.66,36.724,35.251,36.642,194632.0
2012-03-02,36.642,37.256,36.39,36.833,162304.0
2012-03-03,36.642,37.256,36.39,36.833,162304.0
2012-03-04,36.642,37.256,36.39,36.833,162304.0
2012-03-05,36.833,36.882,36.008,36.172,121669.0
2012-03-06,36.172,36.172,34.358,34.358,177465.0
2012-03-07,34.733,35.196,34.474,34.821,153601.0
2012-03-08,34.924,36.049,34.924,35.408,163392.0
2012-03-09,35.422,36.41,34.93,36.069,143419.0
2012-03-10,35.422,36.41,34.93,36.069,143419.0
2012-03-11,35.422,36.41,34.93,36.069,143419.0
2012-03-12,36.049,36.315,35.681,36.028,94707.0
2012-03-13,36.26,36.526,36.076,36.24,108763.0
2012-03-14,36.424,36.983,36.411,36.526,111373.0
2012-03-15,36.785,37.072,36.458,36.731,92485.0
2012-03-16,36.826,36.997,36.622,36.915,235620.0
2012-03-17,36.826,36.997,36.622,36.915,235620.0
2012-03-18,36.826,36.997,36.622,36.915,235620.0
2012-03-19,37.188,37.426,36.622,36.779,90159.0
2012-03-20,37.01,37.01,35.687,35.96,147795.0
2012-03-21,36.206,36.315,35.762,35.953,103657.0
2012-03-22,36.103,36.103,34.855,35.067,120140.0
2012-03-23,35.128,35.708,35.04,35.599,104902.0
2012-03-24,35.128,35.708,35.04,35.599,104902.0
2012-03-25,35.128,35.708,35.04,35.599,104902.0
2012-03-26,35.606,36.369,35.387,36.158,61351.0
2012-03-27,36.192,36.192,33.188,34.235,659821.0
2012-03-28,34.283,34.501,32.872,32.986,439856.0
2012-03-29,32.53,33.382,32.189,32.319,362917.0
2012-03-30,32.479,32.707,30.985,31.002,426151.0
2012-03-31,32.479,32.707,30.985,31.002,426151.0
2012-04-01,32.479,32.707,30.985,31.002,426151.0
2012-04-02,31.302,31.973,30.733,31.855,341302.0
2012-04-03,31.865,32.08,31.149,31.149,232616.0
2012-04-04,31.111,31.186,29.87,29.986,249405.0
2012-04-05,30.249,30.392,29.693,29.881,207811.0
2012-04-06,30.249,30.392,29.693,29.881,207811.0
2012-04-07,30.249,30.392,29.693,29.881,207811.0
2012-04-08,30.249,30.392,29.693,29.881,207811.0
2012-04-09,30.249,30.392,29.693,29.881,207811.0
2012-04-10,29.901,30.409,29.488,29.488,345634.0
2012-04-11,29.771,30.764,29.594,30.447,211304.0
2012-04-12,30.334,30.965,30.109,30.753,220013.0
2012-04-13,30.736,30.835,29.908,30.074,177156.0
2012-04-14,30.736,30.835,29.908,30.074,177156.0
2012-04-15,30.736,30.835,29.908,30.074,177156.0
2012-04-16,30.044,30.457,29.778,30.0,209552.0
2012-04-17,30.044,31.2,29.928,31.081,168904.0
2012-04-18,31.2,31.628,29.982,30.119,302511.0
2012-04-19,30.395,30.631,29.584,29.584,210436.0
2012-04-20,29.611,29.898,28.916,29.117,608032.0
2012-04-21,29.611,29.898,28.916,29.117,608032.0
2012-04-22,29.611,29.898,28.916,29.117,608032.0
2012-04-23,29.202,29.202,27.777,27.865,288484.0
2012-04-24,28.049,29.059,27.893,29.045,188397.0
2012-04-25,29.025,30.089,28.97,29.655,175221.0
2012-04-26,29.727,30.177,28.84,29.127,145816.0
2012-04-27,29.158,30.47,28.738,30.297,207511.0
2012-04-28,29.158,30.47,28.738,30.297,207511.0
2012-04-29,29.158,30.47,28.738,30.297,207511.0
2012-04-30,30.464,30.791,30.034,30.034,186255.0
2012-05-01,30.464,30.791,30.034,30.034,186255.0
2012-05-02,30.583,30.961,29.727,29.928,175787.0
2012-05-03,29.921,30.146,29.018,29.127,180700.0
2012-05-04,29.352,29.424,28.929,29.031,138089.0
2012-05-05,29.352,29.424,28.929,29.031,138089.0
2012-05-06,29.352,29.424,28.929,29.031,138089.0
2012-05-07,28.643,29.321,28.234,29.308,127739.0
2012-05-08,29.465,29.993,29.011,29.284,192884.0
2012-05-09,29.56,29.788,28.578,29.287,115275.0
2012-05-10,29.297,29.441,28.506,29.141,198758.0
2012-05-11,28.858,28.875,28.039,28.39,160387.0
2012-05-12,28.858,28.875,28.039,28.39,160387.0
2012-05-13,28.858,28.875,28.039,28.39,160387.0
2012-05-14,28.571,28.571,27.313,27.483,207087.0
2012-05-15,27.644,27.814,26.46,26.597,174853.0
2012-05-16,26.563,26.661,25.335,25.335,304086.0
2012-05-17,25.424,25.615,24.831,24.946,137644.0
2012-05-18,24.817,25.015,24.346,24.752,389817.0
2012-05-19,24.817,25.015,24.346,24.752,389817.0
2012-05-20,24.817,25.015,24.346,24.752,389817.0
2012-05-21,24.517,25.616,24.517,25.322,211830.0
2012-05-22,25.519,26.587,25.519,26.15,252153.0
2012-05-23,25.765,26.051,24.738,24.967,308860.0
2012-05-24,25.12,25.356,24.762,25.039,154859.0
2012-05-25,25.12,25.768,24.807,24.831,204990.0
2012-05-26,25.12,25.768,24.807,24.831,204990.0
2012-05-27,25.12,25.768,24.807,24.831,204990.0
2012-05-28,24.844,25.635,24.844,24.943,76235.0
2012-05-29,25.028,25.431,24.865,25.1,202230.0
2012-05-30,25.059,25.247,24.796,24.895,456453.0
2012-05-31,25.113,25.141,24.66,24.885,1022949.0
2012-06-01,24.926,25.081,24.391,24.878,715077.0
2012-06-02,24.926,25.081,24.391,24.878,715077.0
2012-06-03,24.926,25.081,24.391,24.878,715077.0
2012-06-04,24.749,24.926,24.278,24.841,233489.0
2012-06-05,25.107,25.148,24.425,24.923,306281.0
2012-06-06,25.107,25.642,24.96,25.407,611325.0
2012-06-07,25.581,25.884,25.455,25.53,198687.0
2012-06-08,25.492,25.492,24.926,25.168,196547.0
2012-06-09,25.492,25.492,24.926,25.168,196547.0
2012-06-10,25.492,25.492,24.926,25.168,196547.0
2012-06-11,25.768,26.119,25.192,25.223,205511.0
2012-06-12,25.298,25.54,25.076,25.294,194883.0
2012-06-13,25.495,25.666,24.906,25.182,243798.0
2012-06-14,25.301,25.567,24.984,25.304,290616.0
2012-06-15,25.468,26.089,25.386,25.857,589150.0
2012-06-16,25.468,26.089,25.386,25.857,589150.0
2012-06-17,25.468,26.089,25.386,25.857,589150.0
2012-06-18,26.471,26.531,25.639,25.71,186832.0
2012-06-19,25.758,26.107,25.506,26.021,220565.0
2012-06-20,25.98,26.46,25.816,26.372,313569.0
2012-06-21,26.198,26.426,25.683,25.706,224023.0
2012-06-22,25.645,25.826,25.41,25.778,291503.0
2012-06-23,25.645,25.826,25.41,25.778,291503.0
2012-06-24,25.645,25.826,25.41,25.778,291503.0
2012-06-25,25.809,26.032,24.984,25.175,272927.0
2012-06-26,25.512,25.512,24.882,24.906,169717.0
2012-06-27,25.209,25.209,24.677,25.032,169042.0
2012-06-28,25.209,25.281,24.595,24.766,178606.0
2012-06-29,25.437,26.154,25.335,25.959,427898.0
2012-06-30,25.437,26.154,25.335,25.959,427898.0
2012-07-01,25.437,26.154,25.335,25.959,427898.0
2012-07-02,26.14,26.532,26.058,26.358,393243.0
2012-07-03,26.471,26.941,26.382,26.812,220498.0
2012-07-04,26.897,27.623,26.771,27.361,232664.0
2012-07-05,27.398,27.685,26.638,26.887,185212.0
2012-07-06,26.89,27.081,25.915,26.423,334499.0
2012-07-07,26.89,27.081,25.915,26.423,334499.0
2012-07-08,26.89,27.081,25.915,26.423,334499.0
2012-07-09,26.525,26.634,26.065,26.382,190468.0
2012-07-10,26.525,27.04,26.358,26.754,157727.0
2012-07-11,26.709,26.73,25.792,26.027,254163.0
2012-07-12,26.201,26.372,25.717,25.915,187045.0
2012-07-13,26.167,26.256,25.796,26.171,116420.0
2012-07-14,26.167,26.256,25.796,26.171,116420.0
2012-07-15,26.167,26.256,25.796,26.171,116420.0
2012-07-16,26.167,26.46,26.034,26.358,187801.0
2012-07-17,26.501,26.593,25.574,26.014,251230.0
2012-07-18,26.293,26.293,25.676,25.881,178784.0
2012-07-19,26.225,26.641,25.83,26.396,174710.0
2012-07-20,26.399,26.655,25.615,25.843,189306.0
2012-07-21,26.399,26.655,25.615,25.843,189306.0
2012-07-22,26.399,26.655,25.615,25.843,189306.0
2012-07-23,25.649,25.666,24.769,24.987,259008.0
2012-07-24,25.114,25.114,24.554,24.554,166878.0
2012-07-25,24.633,25.018,24.415,24.878,236841.0
2012-07-26,24.837,25.096,24.353,24.851,286379.0
2012-07-27,24.933,25.55,24.667,25.516,275059.0
2012-07-28,24.933,25.55,24.667,25.516,275059.0
2012-07-29,24.933,25.55,24.667,25.516,275059.0
2012-07-30,25.761,26.607,25.581,26.341,296683.0
2012-07-31,26.559,26.795,26.263,26.402,189122.0
2012-08-01,26.402,26.699,26.027,26.437,94874.0
2012-08-02,26.467,26.559,25.52,25.656,227272.0
