,USDPKR BGN Curncy
2023-05-26,285.0839
2023-05-27,285.0839
2023-05-28,285.0839
2023-05-29,285.4169
2023-05-30,282.9454
2023-05-31,285.3395
2023-06-01,285.1897
2023-06-02,285.4957
2023-06-03,285.4957
2023-06-04,285.4957
2023-06-05,286.0651
2023-06-06,286.3789
2023-06-07,286.8032
2023-06-08,286.382
2023-06-09,286.8856
2023-06-10,286.8856
2023-06-11,286.8856
2023-06-12,287.5012
2023-06-13,284.4442
2023-06-14,286.8016
2023-06-15,287.2184
2023-06-16,287.0431
2023-06-17,287.0431
2023-06-18,287.0431
2023-06-19,287.1796
2023-06-20,287.1071
2023-06-21,286.7925
2023-06-22,286.6262
2023-06-23,286.6352
2023-06-24,286.6352
2023-06-25,286.6352
2023-06-26,286.525
2023-06-27,285.5372
2023-06-28,286.2778
2023-06-29,286.3639
2023-06-30,286.4095
2023-07-01,286.4095
2023-07-02,286.4095
2023-07-03,286.4095
2023-07-04,275.0786
2023-07-05,276.5052
2023-07-06,276.7516
2023-07-07,275.5779
2023-07-08,275.5779
2023-07-09,275.5779
2023-07-10,277.5073
2023-07-11,277.4315
2023-07-12,276.9543
2023-07-13,274.8351
2023-07-14,276.188
2023-07-15,276.188
2023-07-16,276.188
2023-07-17,277.2645
2023-07-18,282.1974
2023-07-19,283.7729
2023-07-20,284.5007
2023-07-21,286.1836
2023-07-22,286.1836
2023-07-23,286.1836
2023-07-24,287.7387
2023-07-25,286.0812
2023-07-26,286.7305
2023-07-27,286.4669
2023-07-28,286.4669
2023-07-29,286.4669
2023-07-30,286.4669
2023-07-31,285.6225
2023-08-01,286.9897
2023-08-02,286.3481
2023-08-03,285.8766
2023-08-04,285.3615
2023-08-05,285.3615
2023-08-06,285.3615
2023-08-07,285.5283
2023-08-08,287.5445
2023-08-09,287.2665
2023-08-10,287.4752
2023-08-11,287.9948
2023-08-12,287.9948
2023-08-13,287.9948
2023-08-14,286.2133
2023-08-15,290.6514
2023-08-16,294.8749
2023-08-17,295.105
2023-08-18,295.8539
2023-08-19,295.8539
2023-08-20,295.8539
2023-08-21,297.181
2023-08-22,299.1434
2023-08-23,299.5215
2023-08-24,300.2657
2023-08-25,300.5335
2023-08-26,300.5335
2023-08-27,300.5335
2023-08-28,302.2543
2023-08-29,303.4526
2023-08-30,304.3631
2023-08-31,305.782
2023-09-01,305.7649
2023-09-02,305.7649
2023-09-03,305.7649
2023-09-04,306.1263
2023-09-05,307.1952
2023-09-06,307.1288
2023-09-07,305.8587
2023-09-08,304.6938
2023-09-09,304.6938
2023-09-10,304.6938
2023-09-11,300.5891
2023-09-12,298.9935
2023-09-13,296.535
2023-09-14,297.7971
2023-09-15,296.8391
2023-09-16,296.8391
2023-09-17,296.8391
2023-09-18,294.587
2023-09-19,294.8875
2023-09-20,291.8029
2023-09-21,291.3267
2023-09-22,290.3533
2023-09-23,290.3533
2023-09-24,290.3533
2023-09-25,290.75
2023-09-26,289.3
2023-09-27,288.3095
2023-09-28,287.7425
2023-09-29,287.7425
2023-09-30,287.7425
2023-10-01,287.7425
2023-10-02,287.0005
2023-10-03,285.7375
2023-10-04,284.6625
2023-10-05,283.4894
2023-10-06,281.0024
2023-10-07,281.0024
2023-10-08,281.0024
2023-10-09,281.5
2023-10-10,280.2314
2023-10-11,279.2175
2023-10-12,278.4489
2023-10-13,277.6596
2023-10-14,277.6596
2023-10-15,277.6596
2023-10-16,276.68
2023-10-17,276.1005
2023-10-18,279.704
2023-10-19,279.005
2023-10-20,278.003
2023-10-21,278.003
2023-10-22,278.003
2023-10-23,278.7523
2023-10-24,279.3892
2023-10-25,279.2242
2023-10-26,279.8799
2023-10-27,279.4988
2023-10-28,279.4988
2023-10-29,279.4988
2023-10-30,280.5
2023-10-31,281.0717
2023-11-01,281.3488
2023-11-02,283.25
2023-11-03,282.851
2023-11-04,282.851
2023-11-05,282.851
2023-11-06,285.0804
2023-11-07,284.5397
2023-11-08,286.6875
2023-11-09,286.6875
2023-11-10,286.9625
2023-11-11,286.9625
2023-11-12,286.9625
2023-11-13,285.9794
2023-11-14,287.1125
2023-11-15,288.125
2023-11-16,287.2447
2023-11-17,286.9
2023-11-18,286.9
2023-11-19,286.9
2023-11-20,286.125
2023-11-21,285.5506
2023-11-22,285.4375
2023-11-23,284.925
2023-11-24,283.985
2023-11-25,283.985
2023-11-26,283.985
2023-11-27,285.4982
2023-11-28,285.4688
2023-11-29,285.5121
2023-11-30,285.0
2023-12-01,285.0125
2023-12-02,285.0125
2023-12-03,285.0125
2023-12-04,284.075
2023-12-05,284.062
2023-12-06,284.5262
2023-12-07,284.1
2023-12-08,283.85
2023-12-09,283.85
2023-12-10,283.85
2023-12-11,283.75
2023-12-12,283.5151
2023-12-13,283.4813
2023-12-14,283.3651
2023-12-15,283.125
2023-12-16,283.125
2023-12-17,283.125
2023-12-18,281.8108
2023-12-19,282.975
2023-12-20,282.7637
2023-12-21,281.3294
2023-12-22,282.2375
2023-12-23,282.2375
2023-12-24,282.2375
2023-12-25,282.2375
2023-12-26,281.2357
2023-12-27,282.0875
2023-12-28,281.75
2023-12-29,281.5625
2023-12-30,281.5625
2023-12-31,281.5625
2024-01-01,281.5625
2024-01-02,281.7
2024-01-03,281.6375
2024-01-04,281.6301
2024-01-05,281.8142
2024-01-06,281.8142
2024-01-07,281.8142
2024-01-08,281.169
2024-01-09,281.2
2024-01-10,281.15
2024-01-11,281.0157
2024-01-12,279.4343
2024-01-13,279.4343
2024-01-14,279.4343
2024-01-15,280.3571
2024-01-16,280.0699
2024-01-17,280.0139
2024-01-18,279.5166
2024-01-19,279.9592
2024-01-20,279.9592
2024-01-21,279.9592
2024-01-22,279.7639
2024-01-23,279.7596
2024-01-24,279.3945
2024-01-25,279.6281
2024-01-26,279.6338
2024-01-27,279.6338
2024-01-28,279.6338
2024-01-29,279.6197
2024-01-30,279.4277
2024-01-31,279.4949
2024-02-01,279.2231
2024-02-02,279.2237
2024-02-03,279.2237
2024-02-04,279.2237
2024-02-05,279.085
2024-02-06,279.3084
2024-02-07,279.2578
2024-02-08,279.2578
2024-02-09,279.1749
2024-02-10,279.1749
2024-02-11,279.1749
2024-02-12,279.1533
2024-02-13,279.2625
2024-02-14,279.0412
2024-02-15,279.2605
2024-02-16,279.2605
2024-02-17,279.2605
2024-02-18,279.2605
2024-02-19,278.97
2024-02-20,279.4993
2024-02-21,279.3688
2024-02-22,279.378
2024-02-23,279.3251
2024-02-24,279.3251
2024-02-25,279.3251
2024-02-26,279.225
2024-02-27,279.0975
2024-02-28,279.1
2024-02-29,278.2445
2024-03-01,279.1066
2024-03-02,279.1066
2024-03-03,279.1066
2024-03-04,279.2663
2024-03-05,279.2742
2024-03-06,279.2668
2024-03-07,279.2222
2024-03-08,279.2241
2024-03-09,279.2241
2024-03-10,279.2241
2024-03-11,279.1729
2024-03-12,279.1281
2024-03-13,277.7979
2024-03-14,278.938
2024-03-15,279.0338
2024-03-16,279.0338
2024-03-17,279.0338
2024-03-18,279.2374
2024-03-19,278.6754
2024-03-20,278.4393
2024-03-21,278.362
2024-03-22,278.8044
2024-03-23,278.8044
2024-03-24,278.8044
2024-03-25,278.4753
2024-03-26,278.3569
2024-03-27,278.3108
2024-03-28,277.9705
2024-03-29,277.9705
2024-03-30,277.9705
2024-03-31,277.9705
2024-04-01,278.1437
2024-04-02,278.0855
2024-04-03,278.0725
2024-04-04,278.0945
2024-04-05,278.0826
2024-04-06,278.0826
2024-04-07,278.0826
2024-04-08,278.021
