,USDMXN BGN Curncy
2022-11-16,19.3357
2022-11-17,19.4196
2022-11-18,19.4415
2022-11-19,19.4415
2022-11-20,19.4415
2022-11-21,19.5437
2022-11-22,19.4409
2022-11-23,19.3629
2022-11-24,19.3789
2022-11-25,19.3329
2022-11-26,19.3329
2022-11-27,19.3329
2022-11-28,19.3046
2022-11-29,19.2328
2022-11-30,19.2688
2022-12-01,19.1509
2022-12-02,19.4001
2022-12-03,19.4001
2022-12-04,19.4001
2022-12-05,19.7548
2022-12-06,19.771
2022-12-07,19.6764
2022-12-08,19.6301
2022-12-09,19.7652
2022-12-10,19.7652
2022-12-11,19.7652
2022-12-12,19.8568
2022-12-13,19.5258
2022-12-14,19.6367
2022-12-15,19.7598
2022-12-16,19.7801
2022-12-17,19.7801
2022-12-18,19.7801
2022-12-19,19.7943
2022-12-20,19.762
2022-12-21,19.6515
2022-12-22,19.5613
2022-12-23,19.3741
2022-12-24,19.3741
2022-12-25,19.3741
2022-12-26,19.4043
2022-12-27,19.4867
2022-12-28,19.4328
2022-12-29,19.469
2022-12-30,19.4999
2022-12-31,19.4999
2023-01-01,19.4999
2023-01-02,19.4684
2023-01-03,19.407
2023-01-04,19.3822
2023-01-05,19.326
2023-01-06,19.1522
2023-01-07,19.1522
2023-01-08,19.1522
2023-01-09,19.1526
2023-01-10,19.0686
2023-01-11,18.9295
2023-01-12,18.84
2023-01-13,18.7663
2023-01-14,18.7663
2023-01-15,18.7663
2023-01-16,18.7791
2023-01-17,18.6611
2023-01-18,18.8897
2023-01-19,18.9949
2023-01-20,18.873
2023-01-21,18.873
2023-01-22,18.873
2023-01-23,18.8175
2023-01-24,18.7952
2023-01-25,18.7879
2023-01-26,18.794
2023-01-27,18.7669
2023-01-28,18.7669
2023-01-29,18.7669
2023-01-30,18.7723
2023-01-31,18.8385
2023-02-01,18.6045
2023-02-02,18.671
2023-02-03,18.9688
2023-02-04,18.9688
2023-02-05,18.9688
2023-02-06,19.1687
2023-02-07,18.9067
2023-02-08,18.9392
2023-02-09,18.7712
2023-02-10,18.6704
2023-02-11,18.6704
2023-02-12,18.6704
2023-02-13,18.5713
2023-02-14,18.5265
2023-02-15,18.5856
2023-02-16,18.524
2023-02-17,18.3717
2023-02-18,18.3717
2023-02-19,18.3717
2023-02-20,18.3798
2023-02-21,18.4683
2023-02-22,18.3562
2023-02-23,18.3858
2023-02-24,18.418
2023-02-25,18.418
2023-02-26,18.418
2023-02-27,18.3685
2023-02-28,18.3057
2023-03-01,18.1154
2023-03-02,18.1259
2023-03-03,17.957
2023-03-04,17.957
2023-03-05,17.957
2023-03-06,18.0042
2023-03-07,18.1047
2023-03-08,17.9798
2023-03-09,18.3618
2023-03-10,18.5049
2023-03-11,18.5049
2023-03-12,18.5049
2023-03-13,18.9136
2023-03-14,18.5966
2023-03-15,18.9755
2023-03-16,18.7237
2023-03-17,18.9099
2023-03-18,18.9099
2023-03-19,18.9099
2023-03-20,18.8377
2023-03-21,18.5967
2023-03-22,18.6087
2023-03-23,18.5806
2023-03-24,18.4448
2023-03-25,18.4448
2023-03-26,18.4448
2023-03-27,18.3484
2023-03-28,18.2359
2023-03-29,18.0886
2023-03-30,18.093
2023-03-31,18.0462
2023-04-01,18.0462
2023-04-02,18.0462
2023-04-03,18.0627
2023-04-04,18.1365
2023-04-05,18.3075
2023-04-06,18.2467
2023-04-07,18.1383
2023-04-08,18.1383
2023-04-09,18.1383
2023-04-10,18.1655
2023-04-11,18.1803
2023-04-12,18.0744
2023-04-13,18.013
2023-04-14,18.0161
2023-04-15,18.0161
2023-04-16,18.0161
2023-04-17,18.0204
2023-04-18,18.0539
2023-04-19,18.0479
2023-04-20,18.0009
2023-04-21,17.9883
2023-04-22,17.9883
2023-04-23,17.9883
2023-04-24,17.9826
2023-04-25,18.0755
2023-04-26,18.1494
2023-04-27,18.0375
2023-04-28,18.0003
2023-04-29,18.0003
2023-04-30,18.0003
2023-05-01,17.939
2023-05-02,17.9795
2023-05-03,17.9275
2023-05-04,17.9137
2023-05-05,17.7619
2023-05-06,17.7619
2023-05-07,17.7619
2023-05-08,17.7975
2023-05-09,17.7735
2023-05-10,17.5504
2023-05-11,17.5783
2023-05-12,17.5932
2023-05-13,17.5932
2023-05-14,17.5932
2023-05-15,17.4334
2023-05-16,17.5018
2023-05-17,17.596
2023-05-18,17.7184
2023-05-19,17.7859
2023-05-20,17.7859
2023-05-21,17.7859
2023-05-22,17.8983
2023-05-23,17.9745
2023-05-24,17.8017
2023-05-25,17.8547
2023-05-26,17.626
2023-05-27,17.626
2023-05-28,17.626
2023-05-29,17.5895
2023-05-30,17.6578
2023-05-31,17.6874
2023-06-01,17.5515
2023-06-02,17.5559
2023-06-03,17.5559
2023-06-04,17.5559
2023-06-05,17.469
2023-06-06,17.3859
2023-06-07,17.3645
2023-06-08,17.3806
2023-06-09,17.2818
2023-06-10,17.2818
2023-06-11,17.2818
2023-06-12,17.2824
2023-06-13,17.2231
2023-06-14,17.109
2023-06-15,17.122
2023-06-16,17.0886
2023-06-17,17.0886
2023-06-18,17.0886
2023-06-19,17.0817
2023-06-20,17.2144
2023-06-21,17.12
2023-06-22,17.1791
2023-06-23,17.1746
2023-06-24,17.1746
2023-06-25,17.1746
2023-06-26,17.1376
2023-06-27,17.0835
2023-06-28,17.0925
2023-06-29,17.126
2023-06-30,17.1248
2023-07-01,17.1248
2023-07-02,17.1248
2023-07-03,17.0642
2023-07-04,17.0551
2023-07-05,17.0067
2023-07-06,17.2426
2023-07-07,17.1469
2023-07-08,17.1469
2023-07-09,17.1469
2023-07-10,17.0528
2023-07-11,17.0437
2023-07-12,16.9013
2023-07-13,16.8403
2023-07-14,16.7529
2023-07-15,16.7529
2023-07-16,16.7529
2023-07-17,16.727
2023-07-18,16.7509
2023-07-19,16.7164
2023-07-20,16.8847
2023-07-21,16.9884
2023-07-22,16.9884
2023-07-23,16.9884
2023-07-24,16.8338
2023-07-25,16.933
2023-07-26,16.8415
2023-07-27,16.8734
2023-07-28,16.687
2023-07-29,16.687
2023-07-30,16.687
2023-07-31,16.7432
2023-08-01,16.8817
2023-08-02,17.0261
2023-08-03,17.3279
2023-08-04,17.0802
2023-08-05,17.0802
2023-08-06,17.0802
2023-08-07,17.0649
2023-08-08,17.1117
2023-08-09,17.0585
2023-08-10,17.133
2023-08-11,17.0079
2023-08-12,17.0079
2023-08-13,17.0079
2023-08-14,17.0555
2023-08-15,17.1475
2023-08-16,17.1389
2023-08-17,17.1069
2023-08-18,17.0559
2023-08-19,17.0559
2023-08-20,17.0559
2023-08-21,17.0202
2023-08-22,16.9104
2023-08-23,16.7908
2023-08-24,16.8317
2023-08-25,16.7476
2023-08-26,16.7476
2023-08-27,16.7476
2023-08-28,16.7919
2023-08-29,16.796
2023-08-30,16.7401
2023-08-31,17.0378
2023-09-01,17.0892
2023-09-02,17.0892
2023-09-03,17.0892
2023-09-04,17.1815
2023-09-05,17.4169
2023-09-06,17.5778
2023-09-07,17.6003
2023-09-08,17.5946
2023-09-09,17.5946
2023-09-10,17.5946
2023-09-11,17.2764
2023-09-12,17.224
2023-09-13,17.1525
2023-09-14,17.1102
2023-09-15,17.0784
2023-09-16,17.0784
2023-09-17,17.0784
2023-09-18,17.1355
2023-09-19,17.0834
2023-09-20,17.093
2023-09-21,17.2331
2023-09-22,17.2014
2023-09-23,17.2014
2023-09-24,17.2014
2023-09-25,17.3952
2023-09-26,17.5472
2023-09-27,17.6704
2023-09-28,17.5412
2023-09-29,17.4227
2023-09-30,17.4227
2023-10-01,17.4227
2023-10-02,17.6751
2023-10-03,18.0731
2023-10-04,17.9555
2023-10-05,18.2613
2023-10-06,18.1655
2023-10-07,18.1655
2023-10-08,18.1655
2023-10-09,18.2087
2023-10-10,17.9423
2023-10-11,17.8347
2023-10-12,17.9825
2023-10-13,18.0895
2023-10-14,18.0895
2023-10-15,18.0895
2023-10-16,17.8851
2023-10-17,18.0159
2023-10-18,18.2495
2023-10-19,18.3246
2023-10-20,18.2378
2023-10-21,18.2378
2023-10-22,18.2378
2023-10-23,18.144
2023-10-24,18.2547
2023-10-25,18.3275
2023-10-26,18.1539
2023-10-27,18.1142
2023-10-28,18.1142
2023-10-29,18.1142
2023-10-30,18.0497
2023-10-31,18.0483
2023-11-01,17.7673
2023-11-02,17.515
2023-11-03,17.4652
2023-11-04,17.4652
2023-11-05,17.4652
2023-11-06,17.5475
2023-11-07,17.4771
2023-11-08,17.5369
2023-11-09,17.8177
2023-11-10,17.6465
2023-11-11,17.6465
2023-11-12,17.6465
2023-11-13,17.6082
2023-11-14,17.3446
2023-11-15,17.2968
2023-11-16,17.228
2023-11-17,17.2319
2023-11-18,17.2319
2023-11-19,17.2319
2023-11-20,17.1233
2023-11-21,17.1952
2023-11-22,17.2015
2023-11-23,17.1882
2023-11-24,17.1136
2023-11-25,17.1136
2023-11-26,17.1136
2023-11-27,17.1656
2023-11-28,17.1408
2023-11-29,17.2837
2023-11-30,17.3845
2023-12-01,17.1881
2023-12-02,17.1881
2023-12-03,17.1881
2023-12-04,17.461
2023-12-05,17.3826
2023-12-06,17.2778
2023-12-07,17.4726
2023-12-08,17.3471
2023-12-09,17.3471
2023-12-10,17.3471
2023-12-11,17.3836
2023-12-12,17.3074
2023-12-13,17.2413
2023-12-14,17.1924
2023-12-15,17.2061
2023-12-16,17.2061
2023-12-17,17.2061
2023-12-18,17.1638
2023-12-19,17.07
2023-12-20,17.1463
2023-12-21,17.0319
2023-12-22,16.9753
2023-12-23,16.9753
2023-12-24,16.9753
2023-12-25,17.0116
2023-12-26,16.9806
2023-12-27,16.9204
2023-12-28,16.9544
2023-12-29,16.972
2023-12-30,16.972
2023-12-31,16.972
2024-01-01,16.972
2024-01-02,17.0258
2024-01-03,17.016
2024-01-04,17.0146
2024-01-05,16.8792
2024-01-06,16.8792
2024-01-07,16.8792
2024-01-08,16.8375
2024-01-09,16.9657
2024-01-10,16.9741
2024-01-11,16.9129
2024-01-12,16.8683
2024-01-13,16.8683
2024-01-14,16.8683
2024-01-15,16.8821
2024-01-16,17.2151
2024-01-17,17.1973
2024-01-18,17.1623
2024-01-19,17.0847
2024-01-20,17.0847
2024-01-21,17.0847
2024-01-22,17.1839
2024-01-23,17.3073
2024-01-24,17.2252
2024-01-25,17.2029
2024-01-26,17.1615
2024-01-27,17.1615
2024-01-28,17.1615
2024-01-29,17.2252
2024-01-30,17.1531
2024-01-31,17.2133
2024-02-01,17.08
2024-02-02,17.1444
2024-02-03,17.1444
2024-02-04,17.1444
2024-02-05,17.1155
2024-02-06,17.0373
2024-02-07,17.0512
2024-02-08,17.1462
2024-02-09,17.088
2024-02-10,17.088
2024-02-11,17.088
2024-02-12,17.0697
2024-02-13,17.1978
2024-02-14,17.0876
2024-02-15,17.0427
2024-02-16,17.0562
2024-02-17,17.0562
2024-02-18,17.0562
2024-02-19,17.0424
2024-02-20,17.0614
2024-02-21,17.0422
2024-02-22,17.1076
2024-02-23,17.1166
2024-02-24,17.1166
2024-02-25,17.1166
2024-02-26,17.0988
2024-02-27,17.0635
2024-02-28,17.0932
2024-02-29,17.0542
2024-03-01,17.0158
2024-03-02,17.0158
2024-03-03,17.0158
2024-03-04,16.9535
2024-03-05,16.947
2024-03-06,16.8832
2024-03-07,16.8759
2024-03-08,16.8125
2024-03-09,16.8125
2024-03-10,16.8125
2024-03-11,16.7972
2024-03-12,16.8
2024-03-13,16.6665
2024-03-14,16.7011
2024-03-15,16.7144
2024-03-16,16.7144
2024-03-17,16.7144
2024-03-18,16.8305
2024-03-19,16.8067
2024-03-20,16.6805
2024-03-21,16.7401
2024-03-22,16.7645
2024-03-23,16.7645
2024-03-24,16.7645
2024-03-25,16.6737
2024-03-26,16.6428
2024-03-27,16.5427
2024-03-28,16.6251
2024-03-29,16.5586
2024-03-30,16.5586
2024-03-31,16.5586
2024-04-01,16.6132
2024-04-02,16.5543
2024-04-03,16.5403
2024-04-04,16.5884
2024-04-05,16.453
2024-04-06,16.453
2024-04-07,16.453
2024-04-08,16.3195
