,USDKRW BGN Curncy
,PX_LAST
2022-09-22,1412.82
2022-09-23,1409.73
2022-09-24,1409.73
2022-09-25,1409.73
2022-09-26,1431.58
2022-09-27,1422.81
2022-09-28,1440.88
2022-09-29,1439.2
2022-09-30,1432.12
2022-10-01,1432.12
2022-10-02,1432.12
2022-10-03,1441.95
2022-10-04,1426.29
2022-10-05,1411.01
2022-10-06,1402.88
2022-10-07,1412.86
2022-10-08,1412.86
2022-10-09,1412.86
2022-10-10,1426.84
2022-10-11,1435.57
2022-10-12,1424.64
2022-10-13,1431.03
2022-10-14,1428.65
2022-10-15,1428.65
2022-10-16,1428.65
2022-10-17,1435.23
2022-10-18,1422.59
2022-10-19,1426.46
2022-10-20,1432.31
2022-10-21,1440.85
2022-10-22,1440.85
2022-10-23,1440.85
2022-10-24,1439.64
2022-10-25,1433.15
2022-10-26,1426.2
2022-10-27,1418.35
2022-10-28,1421.68
2022-10-29,1421.68
2022-10-30,1421.68
2022-10-31,1424.98
2022-11-01,1417.24
2022-11-02,1417.82
2022-11-03,1424.14
2022-11-04,1419.24
2022-11-05,1419.24
2022-11-06,1419.24
2022-11-07,1401.87
2022-11-08,1385.1
2022-11-09,1364.75
2022-11-10,1377.81
2022-11-11,1318.92
2022-11-12,1318.92
2022-11-13,1318.92
2022-11-14,1326.6
2022-11-15,1317.74
2022-11-16,1325.68
2022-11-17,1339.03
2022-11-18,1340.14
2022-11-19,1340.14
2022-11-20,1340.14
2022-11-21,1355.17
2022-11-22,1356.89
2022-11-23,1352.21
2022-11-24,1328.44
2022-11-25,1324.49
2022-11-26,1324.49
2022-11-27,1324.49
2022-11-28,1340.75
2022-11-29,1327.06
2022-11-30,1318.38
2022-12-01,1299.6
2022-12-02,1300.42
2022-12-03,1300.42
2022-12-04,1300.42
2022-12-05,1292.6
2022-12-06,1319.57
2022-12-07,1322.15
2022-12-08,1317.65
2022-12-09,1301.39
2022-12-10,1301.39
2022-12-11,1301.39
2022-12-12,1307.71
2022-12-13,1303.0
2022-12-14,1295.33
2022-12-15,1303.18
2022-12-16,1307.44
2022-12-17,1307.44
2022-12-18,1307.44
2022-12-19,1302.53
2022-12-20,1290.72
2022-12-21,1285.51
2022-12-22,1276.44
2022-12-23,1281.19
2022-12-24,1281.19
2022-12-25,1281.19
2022-12-26,1274.8
2022-12-27,1270.93
2022-12-28,1267.64
2022-12-29,1266.11
2022-12-30,1260.33
2022-12-31,1260.33
2023-01-01,1260.33
2023-01-02,1272.46
2023-01-03,1271.0
2023-01-04,1271.83
2023-01-05,1269.58
2023-01-06,1268.55
2023-01-07,1268.55
2023-01-08,1268.55
2023-01-09,1243.59
2023-01-10,1244.44
2023-01-11,1246.0
2023-01-12,1245.76
2023-01-13,1241.49
2023-01-14,1241.49
2023-01-15,1241.49
2023-01-16,1235.86
2023-01-17,1239.01
2023-01-18,1237.61
2023-01-19,1233.04
2023-01-20,1235.72
2023-01-21,1235.72
2023-01-22,1235.72
2023-01-23,1228.78
2023-01-24,1230.57
2023-01-25,1231.52
2023-01-26,1231.2
2023-01-27,1231.48
2023-01-28,1231.48
2023-01-29,1231.48
2023-01-30,1227.39
2023-01-31,1232.1
2023-02-01,1231.85
2023-02-02,1220.4
2023-02-03,1229.34
2023-02-04,1229.34
2023-02-05,1229.34
2023-02-06,1253.35
2023-02-07,1255.84
2023-02-08,1260.19
2023-02-09,1260.31
2023-02-10,1264.81
2023-02-11,1264.81
2023-02-12,1264.81
2023-02-13,1277.55
2023-02-14,1269.43
2023-02-15,1282.46
2023-02-16,1284.77
2023-02-17,1300.05
2023-02-18,1300.05
2023-02-19,1300.05
2023-02-20,1294.49
2023-02-21,1295.96
2023-02-22,1305.14
2023-02-23,1296.92
2023-02-24,1304.66
2023-02-25,1304.66
2023-02-26,1304.66
2023-02-27,1323.38
2023-02-28,1323.49
2023-03-01,1315.47
2023-03-02,1315.11
2023-03-03,1301.13
2023-03-04,1301.13
2023-03-05,1301.13
2023-03-06,1296.64
2023-03-07,1299.75
2023-03-08,1321.32
2023-03-09,1322.25
2023-03-10,1324.96
2023-03-11,1324.96
2023-03-12,1324.96
2023-03-13,1301.32
2023-03-14,1310.05
2023-03-15,1303.85
2023-03-16,1312.81
2023-03-17,1303.63
2023-03-18,1303.63
2023-03-19,1303.63
2023-03-20,1310.92
2023-03-21,1311.07
2023-03-22,1307.43
2023-03-23,1278.34
2023-03-24,1293.28
2023-03-25,1293.28
2023-03-26,1293.28
2023-03-27,1301.36
2023-03-28,1298.9
2023-03-29,1303.45
2023-03-30,1299.02
2023-03-31,1301.59
2023-04-01,1301.59
2023-04-02,1301.59
2023-04-03,1316.64
2023-04-04,1315.86
2023-04-05,1310.55
2023-04-06,1319.08
2023-04-07,1316.72
2023-04-08,1316.72
2023-04-09,1316.72
2023-04-10,1319.52
2023-04-11,1321.78
2023-04-12,1325.7
2023-04-13,1310.53
2023-04-14,1299.05
2023-04-15,1299.05
2023-04-16,1299.05
2023-04-17,1311.43
2023-04-18,1318.59
2023-04-19,1325.7
2023-04-20,1323.14
2023-04-21,1328.28
2023-04-22,1328.28
2023-04-23,1328.28
2023-04-24,1335.12
2023-04-25,1332.45
2023-04-26,1336.66
2023-04-27,1338.05
2023-04-28,1339.03
2023-04-29,1339.03
2023-04-30,1339.03
2023-05-01,1339.82
2023-05-02,1341.64
2023-05-03,1338.18
2023-05-04,1322.64
2023-05-05,1318.59
2023-05-06,1318.59
2023-05-07,1318.59
2023-05-08,1321.07
2023-05-09,1323.92
2023-05-10,1324.99
2023-05-11,1326.07
2023-05-12,1334.3
2023-05-13,1334.3
2023-05-14,1334.3
2023-05-15,1336.71
2023-05-16,1338.82
2023-05-17,1337.85
2023-05-18,1333.93
2023-05-19,1326.49
2023-05-20,1326.49
2023-05-21,1326.49
2023-05-22,1318.39
2023-05-23,1312.46
2023-05-24,1317.54
2023-05-25,1326.16
2023-05-26,1324.6
2023-05-27,1324.6
2023-05-28,1324.6
2023-05-29,1321.91
2023-05-30,1324.96
2023-05-31,1325.81
2023-06-01,1321.55
2023-06-02,1305.12
2023-06-03,1305.12
2023-06-04,1305.12
2023-06-05,1308.22
2023-06-06,1298.14
2023-06-07,1303.86
2023-06-08,1304.1
2023-06-09,1291.62
2023-06-10,1291.62
2023-06-11,1291.62
2023-06-12,1288.09
2023-06-13,1271.47
2023-06-14,1278.34
2023-06-15,1280.49
2023-06-16,1272.78
2023-06-17,1272.78
2023-06-18,1272.78
2023-06-19,1281.86
2023-06-20,1280.28
2023-06-21,1291.95
2023-06-22,1294.87
2023-06-23,1304.34
2023-06-24,1304.34
2023-06-25,1304.34
2023-06-26,1305.7
2023-06-27,1300.11
2023-06-28,1307.64
2023-06-29,1317.61
2023-06-30,1317.92
2023-07-01,1317.92
2023-07-02,1317.92
2023-07-03,1308.15
2023-07-04,1301.19
2023-07-05,1298.56
2023-07-06,1301.2
2023-07-07,1305.03
2023-07-08,1305.03
2023-07-09,1305.03
2023-07-10,1306.27
2023-07-11,1293.73
2023-07-12,1288.54
2023-07-13,1274.31
2023-07-14,1266.05
2023-07-15,1266.05
2023-07-16,1266.05
2023-07-17,1266.9
2023-07-18,1260.49
2023-07-19,1265.7
2023-07-20,1269.53
2023-07-21,1283.31
2023-07-22,1283.31
2023-07-23,1283.31
2023-07-24,1279.77
2023-07-25,1275.21
2023-07-26,1274.36
2023-07-27,1277.54
2023-07-28,1277.01
2023-07-29,1277.01
2023-07-30,1277.01
2023-07-31,1274.36
2023-08-01,1283.79
2023-08-02,1298.11
2023-08-03,1299.28
2023-08-04,1309.71
2023-08-05,1309.71
2023-08-06,1309.71
2023-08-07,1306.08
2023-08-08,1316.51
2023-08-09,1316.1
2023-08-10,1315.62
2023-08-11,1324.48
2023-08-12,1324.48
2023-08-13,1324.48
2023-08-14,1330.26
2023-08-15,1335.24
2023-08-16,1336.71
2023-08-17,1341.48
2023-08-18,1338.29
2023-08-19,1338.29
2023-08-20,1338.29
2023-08-21,1342.73
2023-08-22,1335.5
2023-08-23,1339.69
2023-08-24,1321.91
2023-08-25,1324.78
2023-08-26,1324.78
2023-08-27,1324.78
2023-08-28,1323.13
2023-08-29,1321.88
2023-08-30,1323.38
2023-08-31,1322.89
2023-09-01,1318.7
2023-09-02,1318.7
2023-09-03,1318.7
2023-09-04,1319.24
2023-09-05,1330.77
2023-09-06,1330.8
2023-09-07,1335.21
2023-09-08,1333.09
2023-09-09,1333.09
2023-09-10,1333.09
2023-09-11,1331.5
2023-09-12,1327.42
2023-09-13,1329.77
2023-09-14,1325.67
2023-09-15,1326.18
2023-09-16,1326.18
2023-09-17,1326.18
2023-09-18,1324.38
2023-09-19,1328.44
2023-09-20,1330.13
2023-09-21,1339.9
2023-09-22,1336.67
2023-09-23,1336.67
2023-09-24,1336.67
2023-09-25,1336.35
2023-09-26,1348.74
2023-09-27,1349.39
2023-09-28,1356.6
2023-09-29,1348.02
2023-09-30,1348.02
2023-10-01,1348.02
2023-10-02,1351.88
2023-10-03,1360.93
2023-10-04,1363.55
2023-10-05,1350.51
2023-10-06,1350.23
2023-10-07,1350.23
2023-10-08,1350.23
2023-10-09,1351.99
2023-10-10,1349.73
2023-10-11,1338.78
2023-10-12,1338.31
2023-10-13,1349.99
2023-10-14,1349.99
2023-10-15,1349.99
2023-10-16,1353.74
2023-10-17,1353.51
2023-10-18,1349.57
2023-10-19,1357.51
2023-10-20,1352.79
2023-10-21,1352.79
2023-10-22,1352.79
2023-10-23,1353.58
2023-10-24,1342.92
2023-10-25,1349.24
2023-10-26,1359.69
2023-10-27,1355.71
2023-10-28,1355.71
2023-10-29,1355.71
2023-10-30,1350.9
2023-10-31,1350.83
2023-11-01,1357.17
2023-11-02,1342.84
2023-11-03,1322.11
2023-11-04,1322.11
2023-11-05,1322.11
2023-11-06,1297.77
2023-11-07,1308.02
2023-11-08,1310.41
2023-11-09,1309.83
2023-11-10,1316.9
2023-11-11,1316.9
2023-11-12,1316.9
2023-11-13,1325.04
2023-11-14,1328.95
2023-11-15,1300.72
2023-11-16,1297.05
2023-11-17,1296.53
2023-11-18,1296.53
2023-11-19,1296.53
2023-11-20,1291.75
2023-11-21,1289.2
2023-11-22,1300.48
2023-11-23,1297.34
2023-11-24,1306.27
2023-11-25,1306.27
2023-11-26,1306.27
2023-11-27,1304.1
2023-11-28,1293.86
2023-11-29,1287.96
2023-11-30,1290.15
2023-12-01,1305.72
2023-12-02,1305.72
2023-12-03,1305.72
2023-12-04,1304.02
2023-12-05,1311.34
2023-12-06,1313.08
2023-12-07,1325.44
2023-12-08,1306.99
2023-12-09,1306.99
2023-12-10,1306.99
2023-12-11,1316.7
2023-12-12,1313.98
2023-12-13,1320.09
2023-12-14,1295.26
2023-12-15,1296.36
2023-12-16,1296.36
2023-12-17,1296.36
2023-12-18,1297.29
2023-12-19,1307.71
2023-12-20,1299.05
2023-12-21,1305.15
2023-12-22,1302.79
2023-12-23,1302.79
2023-12-24,1302.79
2023-12-25,1297.76
2023-12-26,1294.23
2023-12-27,1293.93
2023-12-28,1288.75
2023-12-29,1291.07
2023-12-30,1291.07
2023-12-31,1291.07
2024-01-01,1291.07
2024-01-02,1300.57
2024-01-03,1305.01
2024-01-04,1310.15
2024-01-05,1315.89
2024-01-06,1315.89
2024-01-07,1315.89
2024-01-08,1315.72
2024-01-09,1315.8
2024-01-10,1320.35
2024-01-11,1312.86
2024-01-12,1313.74
2024-01-13,1313.74
2024-01-14,1313.74
2024-01-15,1320.16
2024-01-16,1331.74
2024-01-17,1344.61
2024-01-18,1339.04
2024-01-19,1338.77
2024-01-20,1338.77
2024-01-21,1338.77
2024-01-22,1338.71
2024-01-23,1333.36
2024-01-24,1337.43
2024-01-25,1335.97
2024-01-26,1336.29
2024-01-27,1336.29
2024-01-28,1336.29
2024-01-29,1335.63
2024-01-30,1329.5
2024-01-31,1334.65
2024-02-01,1331.77
2024-02-02,1322.07
2024-02-03,1322.07
2024-02-04,1322.07
2024-02-05,1330.77
2024-02-06,1327.34
2024-02-07,1327.61
2024-02-08,1328.14
2024-02-09,1333.14
2024-02-10,1333.14
2024-02-11,1333.14
2024-02-12,1331.43
2024-02-13,1327.97
2024-02-14,1335.26
2024-02-15,1333.95
2024-02-16,1335.51
2024-02-17,1335.51
2024-02-18,1335.51
2024-02-19,1335.06
2024-02-20,1337.47
2024-02-21,1334.6
2024-02-22,1328.48
2024-02-23,1331.01
2024-02-24,1331.01
2024-02-25,1331.01
2024-02-26,1331.1
2024-02-27,1331.14
2024-02-28,1333.66
2024-02-29,1331.46
2024-03-01,1335.07
2024-03-02,1335.07
2024-03-03,1335.07
2024-03-04,1331.27
2024-03-05,1334.49
2024-03-06,1334.59
2024-03-07,1330.78
2024-03-08,1319.55
2024-03-09,1319.55
2024-03-10,1319.55
2024-03-11,1310.12
2024-03-12,1310.8
2024-03-13,1314.3
2024-03-14,1317.8
2024-03-15,1329.79
2024-03-16,1329.79
2024-03-17,1329.79
2024-03-18,1333.88
2024-03-19,1339.96
2024-03-20,1339.44
2024-03-21,1322.43
2024-03-22,1338.45
2024-03-23,1338.45
2024-03-24,1338.45
2024-03-25,1342.51
2024-03-26,1339.53
2024-03-27,1348.76
2024-03-28,1346.05
2024-03-29,1347.26
2024-03-30,1347.26
2024-03-31,1347.26
2024-04-01,1349.19
2024-04-02,1352.07
2024-04-03,1348.81
2024-04-04,1346.84
2024-04-05,1352.71
2024-04-06,1352.71
2024-04-07,1352.71
2024-04-08,1353.13
