,USDINR BGN Curncy
2023-03-28,82.1925
2023-03-29,82.335
2023-03-30,82.335
2023-03-31,82.1775
2023-04-01,82.1775
2023-04-02,82.1775
2023-04-03,82.3313
2023-04-04,82.3313
2023-04-05,82.0038
2023-04-06,81.8975
2023-04-07,81.8975
2023-04-08,81.8975
2023-04-09,81.8975
2023-04-10,81.985
2023-04-11,82.1288
2023-04-12,82.0875
2023-04-13,81.8538
2023-04-14,81.8538
2023-04-15,81.8538
2023-04-16,81.8538
2023-04-17,81.9725
2023-04-18,82.04
2023-04-19,82.2312
2023-04-20,82.155
2023-04-21,82.0975
2023-04-22,82.0975
2023-04-23,82.0975
2023-04-24,81.9138
2023-04-25,81.9163
2023-04-26,81.7688
2023-04-27,81.8412
2023-04-28,81.8338
2023-04-29,81.8338
2023-04-30,81.8338
2023-05-01,81.8338
2023-05-02,81.8812
2023-05-03,81.8288
2023-05-04,81.7975
2023-05-05,81.7975
2023-05-06,81.7975
2023-05-07,81.7975
2023-05-08,81.8038
2023-05-09,82.045
2023-05-10,81.995
2023-05-11,82.09
2023-05-12,82.165
2023-05-13,82.165
2023-05-14,82.165
2023-05-15,82.3038
2023-05-16,82.215
2023-05-17,82.39
2023-05-18,82.5975
2023-05-19,82.6675
2023-05-20,82.6675
2023-05-21,82.6675
2023-05-22,82.8275
2023-05-23,82.8025
2023-05-24,82.6712
2023-05-25,82.74
2023-05-26,82.5713
2023-05-27,82.5713
2023-05-28,82.5713
2023-05-29,82.6325
2023-05-30,82.7213
2023-05-31,82.7287
2023-06-01,82.4138
2023-06-02,82.3075
2023-06-03,82.3075
2023-06-04,82.3075
2023-06-05,82.6775
2023-06-06,82.6062
2023-06-07,82.5462
2023-06-08,82.5725
2023-06-09,82.4625
2023-06-10,82.4625
2023-06-11,82.4625
2023-06-12,82.4313
2023-06-13,82.3763
2023-06-14,82.1062
2023-06-15,82.1812
2023-06-16,81.9337
2023-06-17,81.9337
2023-06-18,81.9337
2023-06-19,81.9425
2023-06-20,82.1163
2023-06-21,82.0363
2023-06-22,81.9512
2023-06-23,82.035
2023-06-24,82.035
2023-06-25,82.035
2023-06-26,82.0412
2023-06-27,82.0325
2023-06-28,82.0575
2023-06-29,82.0575
2023-06-30,82.04
2023-07-01,82.04
2023-07-02,82.04
2023-07-03,81.9575
2023-07-04,82.0225
2023-07-05,82.2238
2023-07-06,82.51
2023-07-07,82.7425
2023-07-08,82.7425
2023-07-09,82.7425
2023-07-10,82.575
2023-07-11,82.3675
2023-07-12,82.2487
2023-07-13,82.0712
2023-07-14,82.1663
2023-07-15,82.1663
2023-07-16,82.1663
2023-07-17,82.0513
2023-07-18,82.03
2023-07-19,82.095
2023-07-20,81.9938
2023-07-21,81.9575
2023-07-22,81.9575
2023-07-23,81.9575
2023-07-24,81.8275
2023-07-25,81.8725
2023-07-26,81.9937
2023-07-27,81.94
2023-07-28,82.2563
2023-07-29,82.2563
2023-07-30,82.2563
2023-07-31,82.2525
2023-08-01,82.2575
2023-08-02,82.585
2023-08-03,82.7337
2023-08-04,82.8425
2023-08-05,82.8425
2023-08-06,82.8425
2023-08-07,82.7487
2023-08-08,82.835
2023-08-09,82.8225
2023-08-10,82.7113
2023-08-11,82.8438
2023-08-12,82.8438
2023-08-13,82.8438
2023-08-14,82.9475
2023-08-15,82.9475
2023-08-16,82.9475
2023-08-17,83.15
2023-08-18,83.105
2023-08-19,83.105
2023-08-20,83.105
2023-08-21,83.11
2023-08-22,82.935
2023-08-23,82.6925
2023-08-24,82.5775
2023-08-25,82.655
2023-08-26,82.655
2023-08-27,82.655
2023-08-28,82.6288
2023-08-29,82.7025
2023-08-30,82.7325
2023-08-31,82.785
2023-09-01,82.7188
2023-09-02,82.7188
2023-09-03,82.7188
2023-09-04,82.7487
2023-09-05,83.0387
2023-09-06,83.1387
2023-09-07,83.2137
2023-09-08,82.945
2023-09-09,82.945
2023-09-10,82.945
2023-09-11,83.0275
2023-09-12,82.9212
2023-09-13,82.985
2023-09-14,83.04
2023-09-15,83.1813
2023-09-16,83.1813
2023-09-17,83.1813
2023-09-18,83.27
2023-09-19,83.27
2023-09-20,83.08
2023-09-21,83.0938
2023-09-22,82.9388
2023-09-23,82.9388
2023-09-24,82.9388
2023-09-25,83.1487
2023-09-26,83.2375
2023-09-27,83.23
2023-09-28,83.1925
2023-09-29,83.04
2023-09-30,83.04
2023-10-01,83.04
2023-10-02,83.04
2023-10-03,83.205
2023-10-04,83.24
2023-10-05,83.2575
2023-10-06,83.2475
2023-10-07,83.2475
2023-10-08,83.2475
2023-10-09,83.27
2023-10-10,83.255
2023-10-11,83.185
2023-10-12,83.2437
2023-10-13,83.2637
2023-10-14,83.2637
2023-10-15,83.2637
2023-10-16,83.2762
2023-10-17,83.26
2023-10-18,83.2663
2023-10-19,83.2412
2023-10-20,83.1212
2023-10-21,83.1212
2023-10-22,83.1212
2023-10-23,83.19
2023-10-24,83.19
2023-10-25,83.1888
2023-10-26,83.23
2023-10-27,83.245
2023-10-28,83.245
2023-10-29,83.245
2023-10-30,83.2487
2023-10-31,83.2562
2023-11-01,83.2888
2023-11-02,83.2513
2023-11-03,83.285
2023-11-04,83.285
2023-11-05,83.285
2023-11-06,83.215
2023-11-07,83.2675
2023-11-08,83.2775
2023-11-09,83.2888
2023-11-10,83.3438
2023-11-11,83.3438
2023-11-12,83.3438
2023-11-13,83.33
2023-11-14,83.33
2023-11-15,83.145
2023-11-16,83.2363
2023-11-17,83.27
2023-11-18,83.27
2023-11-19,83.27
2023-11-20,83.3463
2023-11-21,83.3562
2023-11-22,83.32
2023-11-23,83.34
2023-11-24,83.375
2023-11-25,83.375
2023-11-26,83.375
2023-11-27,83.375
2023-11-28,83.3412
2023-11-29,83.3262
2023-11-30,83.3938
2023-12-01,83.295
2023-12-02,83.295
2023-12-03,83.295
2023-12-04,83.365
2023-12-05,83.385
2023-12-06,83.3275
2023-12-07,83.3575
2023-12-08,83.385
2023-12-09,83.385
2023-12-10,83.385
2023-12-11,83.3913
2023-12-12,83.3875
2023-12-13,83.4025
2023-12-14,83.3275
2023-12-15,83.0013
2023-12-16,83.0013
2023-12-17,83.0013
2023-12-18,83.0625
2023-12-19,83.1837
2023-12-20,83.1788
2023-12-21,83.2762
2023-12-22,83.15
2023-12-23,83.15
2023-12-24,83.15
2023-12-25,83.15
2023-12-26,83.1925
2023-12-27,83.35
2023-12-28,83.1725
2023-12-29,83.2088
2023-12-30,83.2088
2023-12-31,83.2088
2024-01-01,83.235
2024-01-02,83.3163
2024-01-03,83.2863
2024-01-04,83.23
2024-01-05,83.1625
2024-01-06,83.1625
2024-01-07,83.1625
2024-01-08,83.1362
2024-01-09,83.1138
2024-01-10,83.0375
2024-01-11,83.0313
2024-01-12,82.9225
2024-01-13,82.9225
2024-01-14,82.9225
2024-01-15,82.8875
2024-01-16,83.0762
2024-01-17,83.1362
2024-01-18,83.1212
2024-01-19,83.065
2024-01-20,83.065
2024-01-21,83.065
2024-01-22,83.065
2024-01-23,83.1588
2024-01-24,83.1325
2024-01-25,83.1175
2024-01-26,83.1175
2024-01-27,83.1175
2024-01-28,83.1175
2024-01-29,83.1425
2024-01-30,83.1138
2024-01-31,83.0425
2024-02-01,82.975
2024-02-02,82.9263
2024-02-03,82.9263
2024-02-04,82.9263
2024-02-05,83.0638
2024-02-06,83.0563
2024-02-07,82.97
2024-02-08,82.9563
2024-02-09,83.0338
2024-02-10,83.0338
2024-02-11,83.0338
2024-02-12,83.0025
2024-02-13,83.0137
2024-02-14,83.0275
2024-02-15,83.0425
2024-02-16,83.015
2024-02-17,83.015
2024-02-18,83.015
2024-02-19,83.015
2024-02-20,82.97
2024-02-21,82.9713
2024-02-22,82.845
2024-02-23,82.9487
2024-02-24,82.9487
2024-02-25,82.9487
2024-02-26,82.8987
2024-02-27,82.9
2024-02-28,82.9337
2024-02-29,82.9138
2024-03-01,82.9088
2024-03-02,82.9088
2024-03-03,82.9088
2024-03-04,82.89
2024-03-05,82.8938
2024-03-06,82.83
2024-03-07,82.7875
2024-03-08,82.7875
2024-03-09,82.7875
2024-03-10,82.7875
2024-03-11,82.7637
2024-03-12,82.775
2024-03-13,82.86
2024-03-14,82.825
2024-03-15,82.8862
2024-03-16,82.8862
2024-03-17,82.8862
2024-03-18,82.9125
2024-03-19,83.0412
2024-03-20,83.17
2024-03-21,83.1537
2024-03-22,83.425
2024-03-23,83.425
2024-03-24,83.425
2024-03-25,83.425
2024-03-26,83.29
2024-03-27,83.3775
2024-03-28,83.405
2024-03-29,83.405
2024-03-30,83.405
2024-03-31,83.405
2024-04-01,83.405
2024-04-02,83.3862
2024-04-03,83.435
2024-04-04,83.445
2024-04-05,83.2937
2024-04-06,83.2937
2024-04-07,83.2937
2024-04-08,83.315
