,USDIDR BGN Curncy
2022-10-03,15303.0
2022-10-04,15248.0
2022-10-05,15193.0
2022-10-06,15188.0
2022-10-07,15251.0
2022-10-08,15251.0
2022-10-09,15251.0
2022-10-10,15318.0
2022-10-11,15358.0
2022-10-12,15357.0
2022-10-13,15362.0
2022-10-14,15427.0
2022-10-15,15427.0
2022-10-16,15427.0
2022-10-17,15488.0
2022-10-18,15464.0
2022-10-19,15498.0
2022-10-20,15572.0
2022-10-21,15632.0
2022-10-22,15632.0
2022-10-23,15632.0
2022-10-24,15586.0
2022-10-25,15623.0
2022-10-26,15563.0
2022-10-27,15567.0
2022-10-28,15554.0
2022-10-29,15554.0
2022-10-30,15554.0
2022-10-31,15598.0
2022-11-01,15628.0
2022-11-02,15647.0
2022-11-03,15695.0
2022-11-04,15738.0
2022-11-05,15738.0
2022-11-06,15738.0
2022-11-07,15708.0
2022-11-08,15698.0
2022-11-09,15657.0
2022-11-10,15694.0
2022-11-11,15495.0
2022-11-12,15495.0
2022-11-13,15495.0
2022-11-14,15520.0
2022-11-15,15538.0
2022-11-16,15600.0
2022-11-17,15663.0
2022-11-18,15684.0
2022-11-19,15684.0
2022-11-20,15684.0
2022-11-21,15713.0
2022-11-22,15697.0
2022-11-23,15687.0
2022-11-24,15665.0
2022-11-25,15673.0
2022-11-26,15673.0
2022-11-27,15673.0
2022-11-28,15722.0
2022-11-29,15743.0
2022-11-30,15732.0
2022-12-01,15563.0
2022-12-02,15426.0
2022-12-03,15426.0
2022-12-04,15426.0
2022-12-05,15463.0
2022-12-06,15618.0
2022-12-07,15637.0
2022-12-08,15621.0
2022-12-09,15583.0
2022-12-10,15583.0
2022-12-11,15583.0
2022-12-12,15628.0
2022-12-13,15657.0
2022-12-14,15593.0
2022-12-15,15619.0
2022-12-16,15598.0
2022-12-17,15598.0
2022-12-18,15598.0
2022-12-19,15597.0
2022-12-20,15603.0
2022-12-21,15588.0
2022-12-22,15583.0
2022-12-23,15593.0
2022-12-24,15593.0
2022-12-25,15593.0
2022-12-26,15633.0
2022-12-27,15663.0
2022-12-28,15719.0
2022-12-29,15658.0
2022-12-30,15573.0
2022-12-31,15573.0
2023-01-01,15573.0
2023-01-02,15573.0
2023-01-03,15601.0
2023-01-04,15583.0
2023-01-05,15617.0
2023-01-06,15633.0
2023-01-07,15633.0
2023-01-08,15633.0
2023-01-09,15568.0
2023-01-10,15576.0
2023-01-11,15482.0
2023-01-12,15339.0
2023-01-13,15149.0
2023-01-14,15149.0
2023-01-15,15149.0
2023-01-16,15045.0
2023-01-17,15165.0
2023-01-18,15088.0
2023-01-19,15104.0
2023-01-20,15075.0
2023-01-21,15075.0
2023-01-22,15075.0
2023-01-23,15075.0
2023-01-24,14888.0
2023-01-25,14965.0
2023-01-26,14948.0
2023-01-27,14986.0
2023-01-28,14986.0
2023-01-29,14986.0
2023-01-30,14970.0
2023-01-31,14991.0
2023-02-01,14975.0
2023-02-02,14888.0
2023-02-03,14894.0
2023-02-04,14894.0
2023-02-05,14894.0
2023-02-06,15055.0
2023-02-07,15148.0
2023-02-08,15096.0
2023-02-09,15097.0
2023-02-10,15134.0
2023-02-11,15134.0
2023-02-12,15134.0
2023-02-13,15205.0
2023-02-14,15167.0
2023-02-15,15206.0
2023-02-16,15159.0
2023-02-17,15210.0
2023-02-18,15210.0
2023-02-19,15210.0
2023-02-20,15159.0
2023-02-21,15190.0
2023-02-22,15200.0
2023-02-23,15192.0
2023-02-24,15228.0
2023-02-25,15228.0
2023-02-26,15228.0
2023-02-27,15270.0
2023-02-28,15261.0
2023-03-01,15235.0
2023-03-02,15281.0
2023-03-03,15311.0
2023-03-04,15311.0
2023-03-05,15311.0
2023-03-06,15295.0
2023-03-07,15367.0
2023-03-08,15438.0
2023-03-09,15433.0
2023-03-10,15450.0
2023-03-11,15450.0
2023-03-12,15450.0
2023-03-13,15377.0
2023-03-14,15385.0
2023-03-15,15382.0
2023-03-16,15389.0
2023-03-17,15345.0
2023-03-18,15345.0
2023-03-19,15345.0
2023-03-20,15360.0
2023-03-21,15345.0
2023-03-22,15345.0
2023-03-23,15345.0
2023-03-24,15153.0
2023-03-25,15153.0
2023-03-26,15153.0
2023-03-27,15163.0
2023-03-28,15085.0
2023-03-29,15056.0
2023-03-30,15047.0
2023-03-31,14996.0
2023-04-01,14996.0
2023-04-02,14996.0
2023-04-03,14971.0
2023-04-04,14899.0
2023-04-05,14932.0
2023-04-06,14913.0
2023-04-07,14913.0
2023-04-08,14913.0
2023-04-09,14913.0
2023-04-10,14902.0
2023-04-11,14886.0
2023-04-12,14880.0
2023-04-13,14746.0
2023-04-14,14705.0
2023-04-15,14705.0
2023-04-16,14705.0
2023-04-17,14794.0
2023-04-18,14843.0
2023-04-19,14982.0
2023-04-20,14954.0
2023-04-21,14976.0
2023-04-22,14976.0
2023-04-23,14976.0
2023-04-24,14976.0
2023-04-25,14939.0
2023-04-26,14836.0
2023-04-27,14707.0
2023-04-28,14674.0
2023-04-29,14674.0
2023-04-30,14674.0
2023-05-01,14674.0
2023-05-02,14714.0
2023-05-03,14692.0
2023-05-04,14685.0
2023-05-05,14678.0
2023-05-06,14678.0
2023-05-07,14678.0
2023-05-08,14711.0
2023-05-09,14742.0
2023-05-10,14732.0
2023-05-11,14722.0
2023-05-12,14751.0
2023-05-13,14751.0
2023-05-14,14751.0
2023-05-15,14805.0
2023-05-16,14820.0
2023-05-17,14869.0
2023-05-18,14869.0
2023-05-19,14930.0
2023-05-20,14930.0
2023-05-21,14930.0
2023-05-22,14890.0
2023-05-23,14875.0
2023-05-24,14900.0
2023-05-25,14953.0
2023-05-26,14955.0
2023-05-27,14955.0
2023-05-28,14955.0
2023-05-29,14972.0
2023-05-30,14985.0
2023-05-31,14994.0
2023-06-01,14994.0
2023-06-02,14994.0
2023-06-03,14994.0
2023-06-04,14994.0
2023-06-05,14891.0
2023-06-06,14860.0
2023-06-07,14878.0
2023-06-08,14895.0
2023-06-09,14840.0
2023-06-10,14840.0
2023-06-11,14840.0
2023-06-12,14863.0
2023-06-13,14863.0
2023-06-14,14907.0
2023-06-15,14954.0
2023-06-16,14940.0
2023-06-17,14940.0
2023-06-18,14940.0
2023-06-19,14995.0
2023-06-20,15005.0
2023-06-21,14952.0
2023-06-22,14941.0
2023-06-23,14999.0
2023-06-24,14999.0
2023-06-25,14999.0
2023-06-26,15022.0
2023-06-27,14993.0
2023-06-28,14993.0
2023-06-29,14993.0
2023-06-30,15066.0
2023-07-01,15066.0
2023-07-02,15066.0
2023-07-03,15030.0
2023-07-04,14995.0
2023-07-05,15018.0
2023-07-06,15056.0
2023-07-07,15143.0
2023-07-08,15143.0
2023-07-09,15143.0
2023-07-10,15205.0
2023-07-11,15153.0
2023-07-12,15075.0
2023-07-13,14966.0
2023-07-14,14959.0
2023-07-15,14959.0
2023-07-16,14959.0
2023-07-17,15013.0
2023-07-18,14997.0
2023-07-19,14997.0
2023-07-20,14986.0
2023-07-21,15027.0
2023-07-22,15027.0
2023-07-23,15027.0
2023-07-24,15027.0
2023-07-25,14998.0
2023-07-26,15023.0
2023-07-27,15000.0
2023-07-28,15105.0
2023-07-29,15105.0
2023-07-30,15105.0
2023-07-31,15080.0
2023-08-01,15116.0
2023-08-02,15175.0
2023-08-03,15186.0
2023-08-04,15170.0
2023-08-05,15170.0
2023-08-06,15170.0
2023-08-07,15185.0
2023-08-08,15218.0
2023-08-09,15190.0
2023-08-10,15185.0
2023-08-11,15219.0
2023-08-12,15219.0
2023-08-13,15219.0
2023-08-14,15315.0
2023-08-15,15342.0
2023-08-16,15282.0
2023-08-17,15282.0
2023-08-18,15290.0
2023-08-19,15290.0
2023-08-20,15290.0
2023-08-21,15325.0
2023-08-22,15317.0
2023-08-23,15295.0
2023-08-24,15246.0
2023-08-25,15295.0
2023-08-26,15295.0
2023-08-27,15295.0
2023-08-28,15292.0
2023-08-29,15260.0
2023-08-30,15241.0
2023-08-31,15230.0
2023-09-01,15242.0
2023-09-02,15242.0
2023-09-03,15242.0
2023-09-04,15240.0
2023-09-05,15270.0
2023-09-06,15295.0
2023-09-07,15328.0
2023-09-08,15328.0
2023-09-09,15328.0
2023-09-10,15328.0
2023-09-11,15330.0
2023-09-12,15342.0
2023-09-13,15370.0
2023-09-14,15355.0
2023-09-15,15356.0
2023-09-16,15356.0
2023-09-17,15356.0
2023-09-18,15370.0
2023-09-19,15380.0
2023-09-20,15382.0
2023-09-21,15375.0
2023-09-22,15375.0
2023-09-23,15375.0
2023-09-24,15375.0
2023-09-25,15403.0
2023-09-26,15490.0
2023-09-27,15520.0
2023-09-28,15520.0
2023-09-29,15460.0
2023-09-30,15460.0
2023-10-01,15460.0
2023-10-02,15530.0
2023-10-03,15580.0
2023-10-04,15634.0
2023-10-05,15618.0
2023-10-06,15613.0
2023-10-07,15613.0
2023-10-08,15613.0
2023-10-09,15692.0
2023-10-10,15739.0
2023-10-11,15700.0
2023-10-12,15700.0
2023-10-13,15682.0
2023-10-14,15682.0
2023-10-15,15682.0
2023-10-16,15721.0
2023-10-17,15716.0
2023-10-18,15730.0
2023-10-19,15815.0
2023-10-20,15873.0
2023-10-21,15873.0
2023-10-22,15873.0
2023-10-23,15934.0
2023-10-24,15849.0
2023-10-25,15870.0
2023-10-26,15920.0
2023-10-27,15939.0
2023-10-28,15939.0
2023-10-29,15939.0
2023-10-30,15890.0
2023-10-31,15885.0
2023-11-01,15936.0
2023-11-02,15855.0
2023-11-03,15728.0
2023-11-04,15728.0
2023-11-05,15728.0
2023-11-06,15539.0
2023-11-07,15636.0
2023-11-08,15650.0
2023-11-09,15655.0
2023-11-10,15695.0
2023-11-11,15695.0
2023-11-12,15695.0
2023-11-13,15701.0
2023-11-14,15695.0
2023-11-15,15534.0
2023-11-16,15555.0
2023-11-17,15493.0
2023-11-18,15493.0
2023-11-19,15493.0
2023-11-20,15445.0
2023-11-21,15440.0
2023-11-22,15575.0
2023-11-23,15553.0
2023-11-24,15565.0
2023-11-25,15565.0
2023-11-26,15565.0
2023-11-27,15494.0
2023-11-28,15436.0
2023-11-29,15395.0
2023-11-30,15510.0
2023-12-01,15485.0
2023-12-02,15485.0
2023-12-03,15485.0
2023-12-04,15463.0
2023-12-05,15505.0
2023-12-06,15494.0
2023-12-07,15515.0
2023-12-08,15518.0
2023-12-09,15518.0
2023-12-10,15518.0
2023-12-11,15623.0
2023-12-12,15621.0
2023-12-13,15661.0
2023-12-14,15502.0
2023-12-15,15493.0
2023-12-16,15493.0
2023-12-17,15493.0
2023-12-18,15510.0
2023-12-19,15506.0
2023-12-20,15511.0
2023-12-21,15525.0
2023-12-22,15484.0
2023-12-23,15484.0
2023-12-24,15484.0
2023-12-25,15484.0
2023-12-26,15484.0
2023-12-27,15430.0
2023-12-28,15418.0
2023-12-29,15399.0
2023-12-30,15399.0
2023-12-31,15399.0
2024-01-01,15399.0
2024-01-02,15470.0
2024-01-03,15481.0
2024-01-04,15491.0
2024-01-05,15516.0
2024-01-06,15516.0
2024-01-07,15516.0
2024-01-08,15526.0
2024-01-09,15520.0
2024-01-10,15570.0
2024-01-11,15549.0
2024-01-12,15550.0
2024-01-13,15550.0
2024-01-14,15550.0
2024-01-15,15555.0
2024-01-16,15593.0
2024-01-17,15643.0
2024-01-18,15624.0
2024-01-19,15615.0
2024-01-20,15615.0
2024-01-21,15615.0
2024-01-22,15637.0
2024-01-23,15637.0
2024-01-24,15713.0
2024-01-25,15826.0
2024-01-26,15825.0
2024-01-27,15825.0
2024-01-28,15825.0
2024-01-29,15810.0
2024-01-30,15780.0
2024-01-31,15783.0
2024-02-01,15765.0
2024-02-02,15660.0
2024-02-03,15660.0
2024-02-04,15660.0
2024-02-05,15708.0
2024-02-06,15730.0
2024-02-07,15635.0
2024-02-08,15635.0
2024-02-09,15635.0
2024-02-10,15635.0
2024-02-11,15635.0
2024-02-12,15595.0
2024-02-13,15604.0
2024-02-14,15604.0
2024-02-15,15623.0
2024-02-16,15624.0
2024-02-17,15624.0
2024-02-18,15624.0
2024-02-19,15631.0
2024-02-20,15660.0
2024-02-21,15635.0
2024-02-22,15590.0
2024-02-23,15598.0
2024-02-24,15598.0
2024-02-25,15598.0
2024-02-26,15630.0
2024-02-27,15646.0
2024-02-28,15692.0
2024-02-29,15719.0
2024-03-01,15704.0
2024-03-02,15704.0
2024-03-03,15704.0
2024-03-04,15742.0
2024-03-05,15771.0
2024-03-06,15705.0
2024-03-07,15655.0
2024-03-08,15590.0
2024-03-09,15590.0
2024-03-10,15590.0
2024-03-11,15590.0
2024-03-12,15590.0
2024-03-13,15575.0
2024-03-14,15580.0
2024-03-15,15599.0
2024-03-16,15599.0
2024-03-17,15599.0
2024-03-18,15691.0
2024-03-19,15718.0
2024-03-20,15723.0
2024-03-21,15669.0
2024-03-22,15783.0
2024-03-23,15783.0
2024-03-24,15783.0
2024-03-25,15800.0
2024-03-26,15793.0
2024-03-27,15858.0
2024-03-28,15857.0
2024-03-29,15857.0
2024-03-30,15857.0
2024-03-31,15857.0
2024-04-01,15895.0
2024-04-02,15897.0
2024-04-03,15920.0
2024-04-04,15893.0
2024-04-05,15848.0
2024-04-06,15848.0
2024-04-07,15848.0
2024-04-08,15848.0
