,USDGBP BGN Curncy
2022-11-11,0.8453
2022-11-12,0.8453
2022-11-13,0.8453
2022-11-14,0.8506
2022-11-15,0.8428
2022-11-16,0.8393
2022-11-17,0.8429
2022-11-18,0.841
2022-11-19,0.841
2022-11-20,0.841
2022-11-21,0.8458
2022-11-22,0.8413
2022-11-23,0.8295
2022-11-24,0.8255
2022-11-25,0.827
2022-11-26,0.827
2022-11-27,0.827
2022-11-28,0.8362
2022-11-29,0.8367
2022-11-30,0.8293
2022-12-01,0.8165
2022-12-02,0.8143
2022-12-03,0.8143
2022-12-04,0.8143
2022-12-05,0.8204
2022-12-06,0.8242
2022-12-07,0.8195
2022-12-08,0.8174
2022-12-09,0.8158
2022-12-10,0.8158
2022-12-11,0.8158
2022-12-12,0.815
2022-12-13,0.8087
2022-12-14,0.8048
2022-12-15,0.8212
2022-12-16,0.8232
2022-12-17,0.8232
2022-12-18,0.8232
2022-12-19,0.8231
2022-12-20,0.8208
2022-12-21,0.8277
2022-12-22,0.8307
2022-12-23,0.8304
2022-12-24,0.8304
2022-12-25,0.8304
2022-12-26,0.829
2022-12-27,0.8316
2022-12-28,0.8321
2022-12-29,0.8295
2022-12-30,0.8276
2022-12-31,0.8276
2023-01-01,0.8276
2023-01-02,0.8301
2023-01-03,0.8355
2023-01-04,0.8296
2023-01-05,0.8398
2023-01-06,0.8269
2023-01-07,0.8269
2023-01-08,0.8269
2023-01-09,0.8208
2023-01-10,0.8228
2023-01-11,0.8233
2023-01-12,0.819
2023-01-13,0.8178
2023-01-14,0.8178
2023-01-15,0.8178
2023-01-16,0.8201
2023-01-17,0.8139
2023-01-18,0.8098
2023-01-19,0.8071
2023-01-20,0.8067
2023-01-21,0.8067
2023-01-22,0.8067
2023-01-23,0.8079
2023-01-24,0.8108
2023-01-25,0.8063
2023-01-26,0.8059
2023-01-27,0.8076
2023-01-28,0.8076
2023-01-29,0.8076
2023-01-30,0.8096
2023-01-31,0.8117
2023-02-01,0.808
2023-02-02,0.818
2023-02-03,0.8295
2023-02-04,0.8295
2023-02-05,0.8295
2023-02-06,0.832
2023-02-07,0.83
2023-02-08,0.8284
2023-02-09,0.825
2023-02-10,0.8291
2023-02-11,0.8291
2023-02-12,0.8291
2023-02-13,0.8238
2023-02-14,0.8215
2023-02-15,0.8312
2023-02-16,0.8338
2023-02-17,0.8308
2023-02-18,0.8308
2023-02-19,0.8308
2023-02-20,0.8305
2023-02-21,0.8256
2023-02-22,0.8301
2023-02-23,0.8324
2023-02-24,0.8373
2023-02-25,0.8373
2023-02-26,0.8373
2023-02-27,0.8289
2023-02-28,0.8318
2023-03-01,0.8313
2023-03-02,0.8371
2023-03-03,0.8308
2023-03-04,0.8308
2023-03-05,0.8308
2023-03-06,0.8316
2023-03-07,0.8453
2023-03-08,0.8443
2023-03-09,0.8386
2023-03-10,0.8313
2023-03-11,0.8313
2023-03-12,0.8313
2023-03-13,0.8208
2023-03-14,0.8225
2023-03-15,0.8294
2023-03-16,0.8258
2023-03-17,0.8215
2023-03-18,0.8215
2023-03-19,0.8215
2023-03-20,0.8144
2023-03-21,0.8185
2023-03-22,0.8151
2023-03-23,0.8139
2023-03-24,0.8175
2023-03-25,0.8175
2023-03-26,0.8175
2023-03-27,0.8139
2023-03-28,0.8102
2023-03-29,0.8121
2023-03-30,0.8073
2023-03-31,0.8106
2023-04-01,0.8106
2023-04-02,0.8106
2023-04-03,0.8055
2023-04-04,0.7999
2023-04-05,0.8024
2023-04-06,0.8039
2023-04-07,0.8053
2023-04-08,0.8053
2023-04-09,0.8053
2023-04-10,0.8076
2023-04-11,0.8049
2023-04-12,0.801
2023-04-13,0.7985
2023-04-14,0.8056
2023-04-15,0.8056
2023-04-16,0.8056
2023-04-17,0.808
2023-04-18,0.8048
2023-04-19,0.8039
2023-04-20,0.8036
2023-04-21,0.8044
2023-04-22,0.8044
2023-04-23,0.8044
2023-04-24,0.8009
2023-04-25,0.8059
2023-04-26,0.802
2023-04-27,0.8001
2023-04-28,0.7957
2023-04-29,0.7957
2023-04-30,0.7957
2023-05-01,0.8002
2023-05-02,0.8021
2023-05-03,0.7959
2023-05-04,0.7953
2023-05-05,0.7914
2023-05-06,0.7914
2023-05-07,0.7914
2023-05-08,0.7925
2023-05-09,0.7924
2023-05-10,0.792
2023-05-11,0.7993
2023-05-12,0.8027
2023-05-13,0.8027
2023-05-14,0.8027
2023-05-15,0.7982
2023-05-16,0.8008
2023-05-17,0.8008
2023-05-18,0.8059
2023-05-19,0.8035
2023-05-20,0.8035
2023-05-21,0.8035
2023-05-22,0.8041
2023-05-23,0.8056
2023-05-24,0.8087
2023-05-25,0.8116
2023-05-26,0.8101
2023-05-27,0.8101
2023-05-28,0.8101
2023-05-29,0.8094
2023-05-30,0.8056
2023-05-31,0.8038
2023-06-01,0.7983
2023-06-02,0.803
2023-06-03,0.803
2023-06-04,0.803
2023-06-05,0.804
2023-06-06,0.8049
2023-06-07,0.804
2023-06-08,0.7962
2023-06-09,0.7954
2023-06-10,0.7954
2023-06-11,0.7954
2023-06-12,0.7994
2023-06-13,0.7929
2023-06-14,0.7896
2023-06-15,0.7822
2023-06-16,0.7802
2023-06-17,0.7802
2023-06-18,0.7802
2023-06-19,0.7818
2023-06-20,0.7834
2023-06-21,0.7831
2023-06-22,0.7845
2023-06-23,0.7866
2023-06-24,0.7866
2023-06-25,0.7866
2023-06-26,0.7866
2023-06-27,0.7844
2023-06-28,0.7914
2023-06-29,0.7928
2023-06-30,0.7872
2023-07-01,0.7872
2023-07-02,0.7872
2023-07-03,0.7878
2023-07-04,0.7866
2023-07-05,0.7871
2023-07-06,0.7849
2023-07-07,0.7789
2023-07-08,0.7789
2023-07-09,0.7789
2023-07-10,0.7775
2023-07-11,0.7732
2023-07-12,0.77
2023-07-13,0.7613
2023-07-14,0.7638
2023-07-15,0.7638
2023-07-16,0.7638
2023-07-17,0.7649
2023-07-18,0.7671
2023-07-19,0.7728
2023-07-20,0.7771
2023-07-21,0.778
2023-07-22,0.778
2023-07-23,0.778
2023-07-24,0.7795
2023-07-25,0.775
2023-07-26,0.7727
2023-07-27,0.7815
2023-07-28,0.7781
2023-07-29,0.7781
2023-07-30,0.7781
2023-07-31,0.7791
2023-08-01,0.7827
2023-08-02,0.7867
2023-08-03,0.7869
2023-08-04,0.7844
2023-08-05,0.7844
2023-08-06,0.7844
2023-08-07,0.7822
2023-08-08,0.7844
2023-08-09,0.7862
2023-08-10,0.7889
2023-08-11,0.7876
2023-08-12,0.7876
2023-08-13,0.7876
2023-08-14,0.7885
2023-08-15,0.7871
2023-08-16,0.7855
2023-08-17,0.7845
2023-08-18,0.7853
2023-08-19,0.7853
2023-08-20,0.7853
2023-08-21,0.7839
2023-08-22,0.7854
2023-08-23,0.7857
2023-08-24,0.7935
2023-08-25,0.795
2023-08-26,0.795
2023-08-27,0.795
2023-08-28,0.7935
2023-08-29,0.7909
2023-08-30,0.7861
2023-08-31,0.789
2023-09-01,0.7943
2023-09-02,0.7943
2023-09-03,0.7943
2023-09-04,0.7921
2023-09-05,0.7959
2023-09-06,0.7995
2023-09-07,0.8018
2023-09-08,0.802
2023-09-09,0.802
2023-09-10,0.802
2023-09-11,0.7994
2023-09-12,0.8006
2023-09-13,0.8006
2023-09-14,0.8059
2023-09-15,0.8075
2023-09-16,0.8075
2023-09-17,0.8075
2023-09-18,0.8075
2023-09-19,0.8069
2023-09-20,0.8101
2023-09-21,0.8132
2023-09-22,0.817
2023-09-23,0.817
2023-09-24,0.817
2023-09-25,0.8189
2023-09-26,0.8225
2023-09-27,0.824
2023-09-28,0.8194
2023-09-29,0.8197
2023-09-30,0.8197
2023-10-01,0.8197
2023-10-02,0.8273
2023-10-03,0.828
2023-10-04,0.824
2023-10-05,0.8202
2023-10-06,0.8172
2023-10-07,0.8172
2023-10-08,0.8172
2023-10-09,0.8171
2023-10-10,0.8139
2023-10-11,0.8121
2023-10-12,0.8213
2023-10-13,0.8235
2023-10-14,0.8235
2023-10-15,0.8235
2023-10-16,0.8185
2023-10-17,0.8208
2023-10-18,0.8237
2023-10-19,0.8235
2023-10-20,0.8221
2023-10-21,0.8221
2023-10-22,0.8221
2023-10-23,0.8164
2023-10-24,0.8224
2023-10-25,0.8257
2023-10-26,0.8245
2023-10-27,0.8249
2023-10-28,0.8249
2023-10-29,0.8249
2023-10-30,0.8217
2023-10-31,0.8228
2023-11-01,0.8229
2023-11-02,0.8195
2023-11-03,0.8077
2023-11-04,0.8077
2023-11-05,0.8077
2023-11-06,0.8101
2023-11-07,0.813
2023-11-08,0.814
2023-11-09,0.8181
2023-11-10,0.8178
2023-11-11,0.8178
2023-11-12,0.8178
2023-11-13,0.8144
2023-11-14,0.8
2023-11-15,0.8054
2023-11-16,0.8055
2023-11-17,0.8025
2023-11-18,0.8025
2023-11-19,0.8025
2023-11-20,0.7997
2023-11-21,0.7975
2023-11-22,0.8004
2023-11-23,0.7978
2023-11-24,0.7935
2023-11-25,0.7935
2023-11-26,0.7935
2023-11-27,0.7919
2023-11-28,0.7878
2023-11-29,0.7877
2023-11-30,0.7922
2023-12-01,0.7868
2023-12-02,0.7868
2023-12-03,0.7868
2023-12-04,0.7916
2023-12-05,0.7939
2023-12-06,0.7962
2023-12-07,0.794
2023-12-08,0.7969
2023-12-09,0.7969
2023-12-10,0.7969
2023-12-11,0.7965
2023-12-12,0.796
2023-12-13,0.7925
2023-12-14,0.7833
2023-12-15,0.7886
2023-12-16,0.7886
2023-12-17,0.7886
2023-12-18,0.7907
2023-12-19,0.7854
2023-12-20,0.7912
2023-12-21,0.788
2023-12-22,0.7874
2023-12-23,0.7874
2023-12-24,0.7874
2023-12-25,0.788
2023-12-26,0.7859
2023-12-27,0.7814
2023-12-28,0.7854
2023-12-29,0.7855
2023-12-30,0.7855
2023-12-31,0.7855
2024-01-01,0.7857
2024-01-02,0.7926
2024-01-03,0.7896
2024-01-04,0.7885
2024-01-05,0.7862
2024-01-06,0.7862
2024-01-07,0.7862
2024-01-08,0.7844
2024-01-09,0.7868
2024-01-10,0.7848
2024-01-11,0.7837
2024-01-12,0.7841
2024-01-13,0.7841
2024-01-14,0.7841
2024-01-15,0.7857
2024-01-16,0.7913
2024-01-17,0.7889
2024-01-18,0.787
2024-01-19,0.7872
2024-01-20,0.7872
2024-01-21,0.7872
2024-01-22,0.7868
2024-01-23,0.7882
2024-01-24,0.7858
2024-01-25,0.7869
2024-01-26,0.7872
2024-01-27,0.7872
2024-01-28,0.7872
2024-01-29,0.7869
2024-01-30,0.7874
2024-01-31,0.7881
2024-02-01,0.7847
2024-02-02,0.7917
2024-02-03,0.7917
2024-02-04,0.7917
2024-02-05,0.7977
2024-02-06,0.7938
2024-02-07,0.792
2024-02-08,0.7926
2024-02-09,0.7919
2024-02-10,0.7919
2024-02-11,0.7919
2024-02-12,0.7919
2024-02-13,0.7941
2024-02-14,0.7958
2024-02-15,0.7937
2024-02-16,0.7935
2024-02-17,0.7935
2024-02-18,0.7935
2024-02-19,0.794
2024-02-20,0.7922
2024-02-21,0.7913
2024-02-22,0.7899
2024-02-23,0.7891
2024-02-24,0.7891
2024-02-25,0.7891
2024-02-26,0.7883
2024-02-27,0.7883
2024-02-28,0.7898
2024-02-29,0.7921
2024-03-01,0.7902
2024-03-02,0.7902
2024-03-03,0.7902
2024-03-04,0.7879
2024-03-05,0.7871
2024-03-06,0.7855
2024-03-07,0.7807
2024-03-08,0.7778
2024-03-09,0.7778
2024-03-10,0.7778
2024-03-11,0.7804
2024-03-12,0.7817
2024-03-13,0.7814
2024-03-14,0.7841
2024-03-15,0.7852
2024-03-16,0.7852
2024-03-17,0.7852
2024-03-18,0.7856
2024-03-19,0.7861
2024-03-20,0.7821
2024-03-21,0.79
2024-03-22,0.7936
2024-03-23,0.7936
2024-03-24,0.7936
2024-03-25,0.7914
2024-03-26,0.7919
2024-03-27,0.7911
2024-03-28,0.7922
2024-03-29,0.7922
2024-03-30,0.7922
2024-03-31,0.7922
2024-04-01,0.7967
2024-04-02,0.7951
2024-04-03,0.7904
2024-04-04,0.791
2024-04-05,0.7913
2024-04-06,0.7913
2024-04-07,0.7913
2024-04-08,0.7902
