,USDCOP BGN Curncy
2022-10-03,4534.65
2022-10-04,4495.23
2022-10-05,4575.65
2022-10-06,4610.54
2022-10-07,4621.03
2022-10-08,4621.03
2022-10-09,4621.03
2022-10-10,4610.92
2022-10-11,4607.43
2022-10-12,4608.32
2022-10-13,4580.18
2022-10-14,4692.09
2022-10-15,4692.09
2022-10-16,4692.09
2022-10-17,4727.3
2022-10-18,4765.32
2022-10-19,4840.42
2022-10-20,4904.4
2022-10-21,4916.25
2022-10-22,4916.25
2022-10-23,4916.25
2022-10-24,4991.05
2022-10-25,4970.1
2022-10-26,4887.54
2022-10-27,4821.17
2022-10-28,4833.66
2022-10-29,4833.66
2022-10-30,4833.66
2022-10-31,4931.88
2022-11-01,5000.12
2022-11-02,5003.04
2022-11-03,5068.85
2022-11-04,5091.75
2022-11-05,5091.75
2022-11-06,5091.75
2022-11-07,5115.0
2022-11-08,4974.0
2022-11-09,4896.56
2022-11-10,4801.52
2022-11-11,4805.73
2022-11-12,4805.73
2022-11-13,4805.73
2022-11-14,4805.31
2022-11-15,4846.52
2022-11-16,4941.33
2022-11-17,4999.37
2022-11-18,4989.25
2022-11-19,4989.25
2022-11-20,4989.25
2022-11-21,4950.1
2022-11-22,4907.14
2022-11-23,4886.1
2022-11-24,4909.45
2022-11-25,4866.35
2022-11-26,4866.35
2022-11-27,4866.35
2022-11-28,4835.39
2022-11-29,4811.13
2022-11-30,4830.57
2022-12-01,4767.97
2022-12-02,4773.6
2022-12-03,4773.6
2022-12-04,4773.6
2022-12-05,4837.67
2022-12-06,4833.64
2022-12-07,4825.21
2022-12-08,4824.34
2022-12-09,4809.85
2022-12-10,4809.85
2022-12-11,4809.85
2022-12-12,4849.94
2022-12-13,4765.41
2022-12-14,4780.75
2022-12-15,4793.92
2022-12-16,4790.26
2022-12-17,4790.26
2022-12-18,4790.26
2022-12-19,4778.88
2022-12-20,4767.07
2022-12-21,4767.83
2022-12-22,4761.0
2022-12-23,4733.08
2022-12-24,4733.08
2022-12-25,4733.08
2022-12-26,4733.08
2022-12-27,4765.45
2022-12-28,4774.74
2022-12-29,4850.83
2022-12-30,4850.83
2022-12-31,4850.83
2023-01-01,4850.83
2023-01-02,4848.0
2023-01-03,4895.01
2023-01-04,4930.25
2023-01-05,4966.35
2023-01-06,4862.5
2023-01-07,4862.5
2023-01-08,4862.5
2023-01-09,4853.08
2023-01-10,4787.83
2023-01-11,4733.0
2023-01-12,4686.51
2023-01-13,4689.56
2023-01-14,4689.56
2023-01-15,4689.56
2023-01-16,4669.26
2023-01-17,4730.22
2023-01-18,4698.88
2023-01-19,4671.4
2023-01-20,4618.27
2023-01-21,4618.27
2023-01-22,4618.27
2023-01-23,4543.05
2023-01-24,4522.38
2023-01-25,4534.63
2023-01-26,4519.25
2023-01-27,4575.34
2023-01-28,4575.34
2023-01-29,4575.34
2023-01-30,4653.54
2023-01-31,4670.47
2023-02-01,4625.67
2023-02-02,4618.02
2023-02-03,4697.5
2023-02-04,4697.5
2023-02-05,4697.5
2023-02-06,4786.25
2023-02-07,4729.05
2023-02-08,4762.35
2023-02-09,4736.46
2023-02-10,4799.92
2023-02-11,4799.92
2023-02-12,4799.92
2023-02-13,4790.3
2023-02-14,4796.59
2023-02-15,4920.33
2023-02-16,4927.09
2023-02-17,4905.1
2023-02-18,4905.1
2023-02-19,4905.1
2023-02-20,4917.0
2023-02-21,4961.5
2023-02-22,4896.35
2023-02-23,4858.15
2023-02-24,4840.15
2023-02-25,4840.15
2023-02-26,4840.15
2023-02-27,4761.0
2023-02-28,4859.89
2023-03-01,4830.18
2023-03-02,4814.64
2023-03-03,4785.07
2023-03-04,4785.07
2023-03-05,4785.07
2023-03-06,4703.51
2023-03-07,4766.0
2023-03-08,4776.87
2023-03-09,4746.02
2023-03-10,4715.25
2023-03-11,4715.25
2023-03-12,4715.25
2023-03-13,4771.0
2023-03-14,4742.34
2023-03-15,4870.99
2023-03-16,4840.0
2023-03-17,4842.28
2023-03-18,4842.28
2023-03-19,4842.28
2023-03-20,4816.98
2023-03-21,4801.53
2023-03-22,4775.5
2023-03-23,4743.93
2023-03-24,4728.75
2023-03-25,4728.75
2023-03-26,4728.75
2023-03-27,4675.13
2023-03-28,4678.6
2023-03-29,4613.71
2023-03-30,4644.07
2023-03-31,4663.25
2023-04-01,4663.25
2023-04-02,4663.25
2023-04-03,4602.88
2023-04-04,4583.62
2023-04-05,4570.97
2023-04-06,4570.97
2023-04-07,4570.97
2023-04-08,4570.97
2023-04-09,4570.97
2023-04-10,4557.51
2023-04-11,4508.64
2023-04-12,4452.2
2023-04-13,4410.19
2023-04-14,4414.28
2023-04-15,4414.28
2023-04-16,4414.28
2023-04-17,4432.73
2023-04-18,4490.16
2023-04-19,4527.56
2023-04-20,4526.79
2023-04-21,4515.7
2023-04-22,4515.7
2023-04-23,4515.7
2023-04-24,4467.15
2023-04-25,4510.64
2023-04-26,4527.47
2023-04-27,4652.01
2023-04-28,4696.69
2023-04-29,4696.69
2023-04-30,4696.69
2023-05-01,4696.69
2023-05-02,4695.0
2023-05-03,4627.93
2023-05-04,4610.02
2023-05-05,4527.05
2023-05-06,4527.05
2023-05-07,4527.05
2023-05-08,4504.83
2023-05-09,4559.07
2023-05-10,4552.76
2023-05-11,4599.04
2023-05-12,4558.78
2023-05-13,4558.78
2023-05-14,4558.78
2023-05-15,4493.51
2023-05-16,4526.79
2023-05-17,4495.25
2023-05-18,4531.46
2023-05-19,4529.47
2023-05-20,4529.47
2023-05-21,4529.47
2023-05-22,4527.88
2023-05-23,4480.56
2023-05-24,4446.53
2023-05-25,4493.06
2023-05-26,4447.31
2023-05-27,4447.31
2023-05-28,4447.31
2023-05-29,4437.85
2023-05-30,4392.25
2023-05-31,4448.14
2023-06-01,4396.82
2023-06-02,4346.51
2023-06-03,4346.51
2023-06-04,4346.51
2023-06-05,4284.23
2023-06-06,4225.14
2023-06-07,4210.05
2023-06-08,4170.67
2023-06-09,4186.36
2023-06-10,4186.36
2023-06-11,4186.36
2023-06-12,4180.95
2023-06-13,4175.61
2023-06-14,4170.38
2023-06-15,4150.08
2023-06-16,4151.55
2023-06-17,4151.55
2023-06-18,4151.55
2023-06-19,4165.69
2023-06-20,4159.25
2023-06-21,4146.69
2023-06-22,4105.92
2023-06-23,4181.04
2023-06-24,4181.04
2023-06-25,4181.04
2023-06-26,4167.85
2023-06-27,4167.63
2023-06-28,4147.93
2023-06-29,4182.31
2023-06-30,4171.79
2023-07-01,4171.79
2023-07-02,4171.79
2023-07-03,4165.5
2023-07-04,4135.31
2023-07-05,4132.12
2023-07-06,4228.95
2023-07-07,4164.35
2023-07-08,4164.35
2023-07-09,4164.35
2023-07-10,4156.17
2023-07-11,4185.15
2023-07-12,4139.13
2023-07-13,4100.52
2023-07-14,4084.23
2023-07-15,4084.23
2023-07-16,4084.23
2023-07-17,4039.0
2023-07-18,4004.49
2023-07-19,3977.46
2023-07-20,3979.33
2023-07-21,3970.14
2023-07-22,3970.14
2023-07-23,3970.14
2023-07-24,3951.75
2023-07-25,3970.79
2023-07-26,3950.46
2023-07-27,3943.48
2023-07-28,3915.52
2023-07-29,3915.52
2023-07-30,3915.52
2023-07-31,3924.53
2023-08-01,4001.03
2023-08-02,4055.03
2023-08-03,4152.79
2023-08-04,4056.67
2023-08-05,4056.67
2023-08-06,4056.67
2023-08-07,4023.5
2023-08-08,4076.21
2023-08-09,4018.23
2023-08-10,3951.04
2023-08-11,3963.75
2023-08-12,3963.75
2023-08-13,3963.75
2023-08-14,4035.0
2023-08-15,4086.58
2023-08-16,4125.08
2023-08-17,4100.8
2023-08-18,4120.5
2023-08-19,4120.5
2023-08-20,4120.5
2023-08-21,4108.13
2023-08-22,4117.98
2023-08-23,4076.34
2023-08-24,4090.92
2023-08-25,4127.66
2023-08-26,4127.66
2023-08-27,4127.66
2023-08-28,4112.04
2023-08-29,4099.84
2023-08-30,4095.19
2023-08-31,4092.12
2023-09-01,4057.02
2023-09-02,4057.02
2023-09-03,4057.02
2023-09-04,4050.35
2023-09-05,4082.42
2023-09-06,4073.06
2023-09-07,4023.56
2023-09-08,4015.17
2023-09-09,4015.17
2023-09-10,4015.17
2023-09-11,3988.18
2023-09-12,3977.04
2023-09-13,3948.38
2023-09-14,3918.43
2023-09-15,3928.06
2023-09-16,3928.06
2023-09-17,3928.06
2023-09-18,3895.39
2023-09-19,3914.08
2023-09-20,3898.52
2023-09-21,3936.54
2023-09-22,3986.04
2023-09-23,3986.04
2023-09-24,3986.04
2023-09-25,4051.48
2023-09-26,4068.95
2023-09-27,4104.59
2023-09-28,4077.2
2023-09-29,4077.67
2023-09-30,4077.67
2023-10-01,4077.67
2023-10-02,4140.82
2023-10-03,4217.5
2023-10-04,4269.4
2023-10-05,4350.79
2023-10-06,4322.79
2023-10-07,4322.79
2023-10-08,4322.79
2023-10-09,4319.92
2023-10-10,4230.79
2023-10-11,4231.4
2023-10-12,4261.98
2023-10-13,4240.76
2023-10-14,4240.76
2023-10-15,4240.76
2023-10-16,4240.76
2023-10-17,4197.52
2023-10-18,4253.56
2023-10-19,4240.02
2023-10-20,4226.22
2023-10-21,4226.22
2023-10-22,4226.22
2023-10-23,4231.3
2023-10-24,4216.25
2023-10-25,4204.19
2023-10-26,4127.86
2023-10-27,4106.3
2023-10-28,4106.3
2023-10-29,4106.3
2023-10-30,4068.31
2023-10-31,4122.19
2023-11-01,4108.9
2023-11-02,4044.31
2023-11-03,3978.1
2023-11-04,3978.1
2023-11-05,3978.1
2023-11-06,3980.91
2023-11-07,4012.58
2023-11-08,4087.58
2023-11-09,4017.52
2023-11-10,4035.73
2023-11-11,4035.73
2023-11-12,4035.73
2023-11-13,4025.06
2023-11-14,3968.06
2023-11-15,4022.79
2023-11-16,4088.24
2023-11-17,4092.82
2023-11-18,4092.82
2023-11-19,4092.82
2023-11-20,4035.34
2023-11-21,4074.9
2023-11-22,4070.73
2023-11-23,4068.35
2023-11-24,4039.31
2023-11-25,4039.31
2023-11-26,4039.31
2023-11-27,3971.16
2023-11-28,3954.44
2023-11-29,3991.6
2023-11-30,4032.66
2023-12-01,3963.7
2023-12-02,3963.7
2023-12-03,3963.7
2023-12-04,4018.6
2023-12-05,4001.63
2023-12-06,4001.41
2023-12-07,3988.1
2023-12-08,3988.91
2023-12-09,3988.91
2023-12-10,3988.91
2023-12-11,3983.82
2023-12-12,3995.98
2023-12-13,3996.69
2023-12-14,3967.71
2023-12-15,3939.02
2023-12-16,3939.02
2023-12-17,3939.02
2023-12-18,3935.16
2023-12-19,3934.32
2023-12-20,3939.81
2023-12-21,3949.84
2023-12-22,3903.49
2023-12-23,3903.49
2023-12-24,3903.49
2023-12-25,3903.49
2023-12-26,3858.8
2023-12-27,3819.68
2023-12-28,3861.25
2023-12-29,3875.34
2023-12-30,3875.34
2023-12-31,3875.34
2024-01-01,3875.34
2024-01-02,3881.52
2024-01-03,3919.77
2024-01-04,3932.95
2024-01-05,3877.86
2024-01-06,3877.86
2024-01-07,3877.86
2024-01-08,3882.04
2024-01-09,3940.04
2024-01-10,3933.84
2024-01-11,3927.74
2024-01-12,3910.77
2024-01-13,3910.77
2024-01-14,3910.77
2024-01-15,3905.33
2024-01-16,3942.48
2024-01-17,3963.86
2024-01-18,3915.97
2024-01-19,3911.25
2024-01-20,3911.25
2024-01-21,3911.25
2024-01-22,3901.69
2024-01-23,3957.71
2024-01-24,3914.45
2024-01-25,3941.34
2024-01-26,3911.13
2024-01-27,3911.13
2024-01-28,3911.13
2024-01-29,3928.48
2024-01-30,3917.89
2024-01-31,3915.98
2024-02-01,3887.72
2024-02-02,3934.53
2024-02-03,3934.53
2024-02-04,3934.53
2024-02-05,3960.2
2024-02-06,3957.99
2024-02-07,3955.96
2024-02-08,3948.66
2024-02-09,3921.37
2024-02-10,3921.37
2024-02-11,3921.37
2024-02-12,3914.7
2024-02-13,3925.36
2024-02-14,3915.71
2024-02-15,3910.12
2024-02-16,3908.27
2024-02-17,3908.27
2024-02-18,3908.27
2024-02-19,3915.02
2024-02-20,3923.27
2024-02-21,3925.42
2024-02-22,3928.77
2024-02-23,3963.89
2024-02-24,3963.89
2024-02-25,3963.89
2024-02-26,3959.36
2024-02-27,3932.56
2024-02-28,3926.12
2024-02-29,3926.05
2024-03-01,3948.1
2024-03-02,3948.1
2024-03-03,3948.1
2024-03-04,3941.93
2024-03-05,3945.32
2024-03-06,3922.39
2024-03-07,3917.37
2024-03-08,3904.34
2024-03-09,3904.34
2024-03-10,3904.34
2024-03-11,3914.46
2024-03-12,3923.47
2024-03-13,3903.57
2024-03-14,3891.56
2024-03-15,3882.17
2024-03-16,3882.17
2024-03-17,3882.17
2024-03-18,3895.48
2024-03-19,3876.35
2024-03-20,3893.23
2024-03-21,3901.61
2024-03-22,3893.38
2024-03-23,3893.38
2024-03-24,3893.38
2024-03-25,3900.59
2024-03-26,3856.98
2024-03-27,3854.18
2024-03-28,3859.43
2024-03-29,3859.43
2024-03-30,3859.43
2024-03-31,3859.43
2024-04-01,3864.32
2024-04-02,3830.06
2024-04-03,3812.65
2024-04-04,3767.61
2024-04-05,3766.1
2024-04-06,3766.1
2024-04-07,3766.1
2024-04-08,3771.63
