,NPI CN Equity,NPI CN Equity,NPI CN Equity,NPI CN Equity,NPI CN Equity
2018-08-13,18.2243,18.4666,18.1435,18.1677,738565.0
2018-08-14,18.1677,18.2324,18.0789,18.1758,669168.0
2018-08-15,18.1193,18.3778,17.9658,18.2566,776680.0
2018-08-16,18.2647,18.3535,18.192,18.2647,548302.0
2018-08-17,18.297,18.4343,18.2324,18.3535,567963.0
2018-08-18,18.297,18.4343,18.2324,18.3535,567963.0
2018-08-19,18.297,18.4343,18.2324,18.3535,567963.0
2018-08-20,18.3939,18.4586,18.3535,18.3778,444367.0
2018-08-21,18.4101,18.4666,18.2647,18.3051,416493.0
2018-08-22,18.3535,18.4182,18.2687,18.3374,404707.0
2018-08-23,18.3374,18.3859,18.2404,18.2566,405856.0
2018-08-24,18.2243,18.2647,18.1193,18.1677,400861.0
2018-08-25,18.2243,18.2647,18.1193,18.1677,400861.0
2018-08-26,18.2243,18.2647,18.1193,18.1677,400861.0
2018-08-27,18.2162,18.3859,18.0789,18.0789,649505.0
2018-08-28,18.095,18.192,17.8689,17.9012,641516.0
2018-08-29,17.9012,17.99,17.8204,17.9012,563459.0
2018-08-30,17.8931,17.962,17.8363,17.8525,558157.0
2018-08-31,17.8768,17.8849,17.674,17.7145,512454.0
2018-09-01,17.8768,17.8849,17.674,17.7145,512454.0
2018-09-02,17.8768,17.8849,17.674,17.7145,512454.0
2018-09-03,17.8768,17.8849,17.674,17.7145,512454.0
2018-09-04,17.6577,17.6902,17.5076,17.5603,624320.0
2018-09-05,17.5603,17.6496,17.4467,17.5198,1245059.0
2018-09-06,17.5928,17.8444,17.5766,17.6821,1277967.0
2018-09-07,17.7064,17.9174,17.7064,17.8444,695997.0
2018-09-08,17.7064,17.9174,17.7064,17.8444,695997.0
2018-09-09,17.7064,17.9174,17.7064,17.8444,695997.0
2018-09-10,17.8363,17.8525,17.6983,17.8281,595309.0
2018-09-11,18.2258,18.7857,18.2176,18.5666,1248346.0
2018-09-12,18.6477,18.6477,18.4205,18.599,420422.0
2018-09-13,18.6396,18.6558,18.453,18.5098,373452.0
2018-09-14,18.5179,18.526,18.2907,18.3637,271629.0
2018-09-15,18.5179,18.526,18.2907,18.3637,271629.0
2018-09-16,18.5179,18.526,18.2907,18.3637,271629.0
2018-09-17,18.3637,18.4124,18.2744,18.3556,303076.0
2018-09-18,18.3799,18.5341,18.3799,18.4773,296461.0
2018-09-19,18.5017,18.526,18.2907,18.3962,566306.0
2018-09-20,18.315,18.3799,17.8444,17.9093,1158152.0
2018-09-21,17.9255,18.1933,17.8444,18.0635,868968.0
2018-09-22,17.9255,18.1933,17.8444,18.0635,868968.0
2018-09-23,17.9255,18.1933,17.8444,18.0635,868968.0
2018-09-24,18.104,18.1284,17.8931,17.9499,608784.0
2018-09-25,17.958,18.0229,17.7632,17.7794,632723.0
2018-09-26,17.7957,17.8281,17.536,17.6658,756075.0
2018-09-27,17.6984,17.7881,17.5843,17.7881,642993.0
2018-09-28,17.7311,17.8126,17.6332,17.6903,444468.0
2018-09-29,17.7311,17.8126,17.6332,17.6903,444468.0
2018-09-30,17.7311,17.8126,17.6332,17.6903,444468.0
2018-10-01,17.7718,17.7718,17.4946,17.5028,494167.0
2018-10-02,17.5272,17.7637,17.4865,17.6984,567045.0
2018-10-03,17.6821,17.7718,17.5436,17.7066,673886.0
2018-10-04,17.6821,17.6903,17.1237,17.2175,686560.0
2018-10-05,17.193,17.2582,17.087,17.1849,533517.0
2018-10-06,17.193,17.2582,17.087,17.1849,533517.0
2018-10-07,17.193,17.2582,17.087,17.1849,533517.0
2018-10-08,17.193,17.2582,17.087,17.1849,533517.0
2018-10-09,17.1359,17.1849,16.8343,16.8669,522944.0
2018-10-10,16.8669,16.8669,16.5245,16.5979,643335.0
2018-10-11,16.4919,16.5897,16.3207,16.4022,856958.0
2018-10-12,16.4675,16.7446,16.3941,16.7283,1026817.0
2018-10-13,16.4675,16.7446,16.3941,16.7283,1026817.0
2018-10-14,16.4675,16.7446,16.3941,16.7283,1026817.0
2018-10-15,16.7446,16.8425,16.5897,16.8017,453241.0
2018-10-16,16.8099,17.2501,16.6468,17.0544,602149.0
2018-10-17,17.0381,17.1685,16.9403,17.1522,852781.0
2018-10-18,17.1604,17.2256,16.7772,16.7772,783349.0
2018-10-19,16.8588,17.2093,16.8099,17.0218,522560.0
2018-10-20,16.8588,17.2093,16.8099,17.0218,522560.0
2018-10-21,16.8588,17.2093,16.8099,17.0218,522560.0
2018-10-22,17.1441,17.1604,16.9484,17.0626,928496.0
2018-10-23,16.8914,17.1115,16.8832,17.0789,376526.0
2018-10-24,17.1033,17.1685,16.8914,17.0952,602760.0
2018-10-25,17.1196,17.3153,16.9729,17.0381,609700.0
2018-10-26,17.0707,17.1685,16.8832,17.0218,352482.0
2018-10-27,17.0707,17.1685,16.8832,17.0218,352482.0
2018-10-28,17.0707,17.1685,16.8832,17.0218,352482.0
2018-10-29,17.0789,17.0952,16.6142,16.6387,549163.0
2018-10-30,16.6714,16.7288,16.4584,16.4748,667148.0
2018-10-31,16.5485,16.6878,16.4175,16.5895,840962.0
2018-11-01,16.6141,16.8435,16.5813,16.655,313990.0
2018-11-02,16.6305,16.6387,16.311,16.3683,419684.0
2018-11-03,16.6305,16.6387,16.311,16.3683,419684.0
2018-11-04,16.6305,16.6387,16.311,16.3683,419684.0
2018-11-05,16.3847,16.8025,16.3683,16.7288,764543.0
2018-11-06,16.7288,16.909,16.7288,16.8762,957890.0
2018-11-07,16.9582,17.8102,16.8435,17.6545,1341671.0
2018-11-08,17.8184,18.0068,17.3063,17.3268,701534.0
2018-11-09,17.335,17.4169,17.1876,17.2941,778566.0
2018-11-10,17.335,17.4169,17.1876,17.2941,778566.0
2018-11-11,17.335,17.4169,17.1876,17.2941,778566.0
2018-11-12,17.3596,17.6136,17.3022,17.4743,803708.0
2018-11-13,17.4743,17.6627,17.3924,17.4579,302834.0
2018-11-14,17.5071,17.5972,17.3022,17.4087,342048.0
2018-11-15,17.4497,17.4579,17.1466,17.2039,314651.0
2018-11-16,17.3022,17.4169,17.1794,17.4087,499826.0
2018-11-17,17.3022,17.4169,17.1794,17.4087,499826.0
2018-11-18,17.3022,17.4169,17.1794,17.4087,499826.0
2018-11-19,17.3514,17.5234,17.335,17.376,453070.0
2018-11-20,17.3842,17.4169,17.2203,17.3268,566837.0
2018-11-21,17.376,17.9576,17.376,17.9494,1156875.0
2018-11-22,17.9249,17.9658,17.7692,17.9658,329973.0
2018-11-23,17.9412,18.0068,17.8266,17.9986,363706.0
2018-11-24,17.9412,18.0068,17.8266,17.9986,363706.0
2018-11-25,17.9412,18.0068,17.8266,17.9986,363706.0
2018-11-26,18.0559,18.0805,17.6381,17.9412,987826.0
2018-11-27,17.9167,18.101,17.9167,18.0477,933913.0
2018-11-28,18.0396,18.4,17.9412,18.3591,914572.0
2018-11-29,18.3344,18.4578,18.2603,18.3673,399128.0
2018-11-30,18.3261,18.4331,18.0793,18.3837,676493.0
2018-12-01,18.3261,18.4331,18.0793,18.3837,676493.0
2018-12-02,18.3261,18.4331,18.0793,18.3837,676493.0
2018-12-03,18.466,18.6553,18.2027,18.6553,842573.0
2018-12-04,18.5977,18.9598,18.4989,18.7705,888182.0
2018-12-05,18.7458,19.0503,18.6059,18.9022,404563.0
2018-12-06,18.9022,18.9022,18.4907,18.787,579132.0
2018-12-07,18.754,18.8857,18.7211,18.787,571081.0
2018-12-08,18.754,18.8857,18.7211,18.787,571081.0
2018-12-09,18.754,18.8857,18.7211,18.787,571081.0
2018-12-10,18.7787,18.8116,18.5401,18.6499,718726.0
2018-12-11,18.8281,19.0421,18.6718,18.9351,826749.0
2018-12-12,19.0009,19.0421,18.7047,18.787,596320.0
2018-12-13,18.8199,19.112,18.6059,19.0832,588267.0
2018-12-14,19.0421,19.0421,18.6553,18.7294,418399.0
2018-12-15,19.0421,19.0421,18.6553,18.7294,418399.0
2018-12-16,19.0421,19.0421,18.6553,18.7294,418399.0
2018-12-17,18.6142,18.7705,18.3014,18.3673,509706.0
2018-12-18,18.285,18.392,18.1945,18.392,1108012.0
2018-12-19,18.3673,18.4084,18.0299,18.071,586994.0
2018-12-20,18.0793,18.1369,17.602,17.6431,721486.0
2018-12-21,17.7172,17.8406,17.5608,17.5691,666631.0
2018-12-22,17.7172,17.8406,17.5608,17.5691,666631.0
2018-12-23,17.7172,17.8406,17.5608,17.5691,666631.0
2018-12-24,17.3551,17.5361,16.6309,16.6309,364661.0
2018-12-25,17.3551,17.5361,16.6309,16.6309,364661.0
2018-12-26,17.3551,17.5361,16.6309,16.6309,364661.0
2018-12-27,17.4127,17.7583,17.2399,17.6514,649165.0
2018-12-28,17.734,18.0482,17.6348,17.949,493106.0
2018-12-29,17.734,18.0482,17.6348,17.949,493106.0
2018-12-30,17.734,18.0482,17.6348,17.949,493106.0
2018-12-31,18.0399,18.1639,17.8911,17.9407,238332.0
2019-01-01,18.0399,18.1639,17.8911,17.9407,238332.0
2019-01-02,17.9076,18.2053,17.8415,18.1722,391282.0
2019-01-03,18.1391,18.2135,17.9821,18.0978,421820.0
2019-01-04,18.1143,18.2218,18.0151,18.1805,356330.0
2019-01-05,18.1143,18.2218,18.0151,18.1805,356330.0
2019-01-06,18.1143,18.2218,18.0151,18.1805,356330.0
2019-01-07,18.2384,18.4202,18.1805,18.4037,433797.0
2019-01-08,18.4037,18.5856,18.2962,18.5443,459879.0
2019-01-09,18.5773,18.784,18.3872,18.7344,550882.0
2019-01-10,18.7261,18.9411,18.6269,18.908,550004.0
2019-01-11,18.9328,19.0072,18.7344,18.9494,793353.0
2019-01-12,18.9328,19.0072,18.7344,18.9494,793353.0
2019-01-13,18.9328,19.0072,18.7344,18.9494,793353.0
2019-01-14,18.9411,18.9411,18.4864,18.6435,818103.0
2019-01-15,18.6269,18.6683,18.5525,18.6683,1007657.0
2019-01-16,18.6683,18.8667,18.6683,18.8667,926497.0
2019-01-17,18.8667,19.0858,18.7923,18.8088,1011098.0
2019-01-18,18.8915,19.0072,18.5649,18.9659,902494.0
2019-01-19,18.8915,19.0072,18.5649,18.9659,902494.0
2019-01-20,18.8915,19.0072,18.5649,18.9659,902494.0
2019-01-21,18.9824,19.0155,18.7675,18.9494,213741.0
2019-01-22,19.0155,19.2553,18.9824,19.2305,670459.0
2019-01-23,19.2387,19.3131,19.0734,19.2718,621403.0
2019-01-24,19.2801,19.3627,19.123,19.1974,981146.0
2019-01-25,19.2801,19.462,19.1643,19.3958,688041.0
2019-01-26,19.2801,19.462,19.1643,19.3958,688041.0
2019-01-27,19.2801,19.462,19.1643,19.3958,688041.0
2019-01-28,19.4206,19.5529,19.2966,19.4868,460084.0
2019-01-29,19.5116,19.6604,19.3627,19.6438,543536.0
2019-01-30,19.702,19.8763,19.6438,19.7103,703818.0
2019-01-31,19.7435,20.0258,19.6355,19.8182,844490.0
2019-02-01,19.8431,20.059,19.7684,20.0424,976446.0
2019-02-02,19.8431,20.059,19.7684,20.0424,976446.0
2019-02-03,19.8431,20.059,19.7684,20.0424,976446.0
2019-02-04,20.0756,20.4077,20.0175,20.3911,975523.0
2019-02-05,20.4492,20.6319,20.3247,20.5986,982795.0
2019-02-06,20.5571,20.7481,20.4658,20.6485,925672.0
2019-02-07,20.7564,20.8477,20.5322,20.8311,1199293.0
2019-02-08,20.7564,20.9307,20.5488,20.5903,807661.0
2019-02-09,20.7564,20.9307,20.5488,20.5903,807661.0
2019-02-10,20.7564,20.9307,20.5488,20.5903,807661.0
2019-02-11,20.6485,20.7481,20.3579,20.4243,853301.0
2019-02-12,20.3413,20.4824,20.2665,20.3413,831296.0
2019-02-13,19.511,20.3413,19.4695,20.2084,1242862.0
2019-02-14,20.1669,20.2956,20.0673,20.2582,955116.0
2019-02-15,20.2748,20.4409,20.1171,20.1586,1394773.0
2019-02-16,20.2748,20.4409,20.1171,20.1586,1394773.0
2019-02-17,20.2748,20.4409,20.1171,20.1586,1394773.0
2019-02-18,20.2748,20.4409,20.1171,20.1586,1394773.0
2019-02-19,20.1752,20.2582,20.1005,20.2167,712606.0
2019-02-20,20.2167,20.3911,20.1669,20.2831,1062052.0
2019-02-21,20.2831,20.4077,20.1212,20.2333,1078181.0
2019-02-22,20.142,20.2499,19.8016,20.0673,1215378.0
2019-02-23,20.142,20.2499,19.8016,20.0673,1215378.0
2019-02-24,20.142,20.2499,19.8016,20.0673,1215378.0
2019-02-25,20.1254,20.3911,20.0673,20.2499,648841.0
2019-02-26,20.2416,20.5488,20.2416,20.3579,777460.0
2019-02-27,20.5246,20.8247,20.3579,20.783,798617.0
2019-02-28,20.7997,20.9331,20.733,20.7997,1106970.0
2019-03-01,20.8497,20.8831,20.6246,20.6663,406698.0
2019-03-02,20.8497,20.8831,20.6246,20.6663,406698.0
2019-03-03,20.8497,20.8831,20.6246,20.6663,406698.0
2019-03-04,20.683,20.8414,20.4746,20.8414,869532.0
2019-03-05,20.8414,20.9498,20.5996,20.6163,389343.0
2019-03-06,20.6163,20.9247,20.6163,20.7497,584853.0
2019-03-07,20.808,21.3082,20.808,21.1415,1105462.0
2019-03-08,21.0831,21.2082,21.0498,21.1582,530279.0
2019-03-09,21.0831,21.2082,21.0498,21.1582,530279.0
2019-03-10,21.0831,21.2082,21.0498,21.1582,530279.0
2019-03-11,21.0831,21.3999,21.0831,21.2082,601501.0
2019-03-12,21.2332,21.4583,21.0998,21.3416,699039.0
2019-03-13,21.3583,21.475,21.3166,21.4666,1180975.0
2019-03-14,21.475,21.625,21.4374,21.4583,952503.0
2019-03-15,21.5166,21.8501,21.3833,21.8334,1638207.0
2019-03-16,21.5166,21.8501,21.3833,21.8334,1638207.0
2019-03-17,21.5166,21.8501,21.3833,21.8334,1638207.0
2019-03-18,21.8084,21.8084,21.3999,21.4583,670403.0
2019-03-19,20.4662,20.7997,19.0073,19.4742,6842829.0
2019-03-20,19.5159,20.1078,19.4742,19.9994,5138266.0
2019-03-21,19.9994,20.187,19.8493,19.9827,1798416.0
2019-03-22,20.0077,20.1411,19.841,20.0994,2229728.0
2019-03-23,20.0077,20.1411,19.841,20.0994,2229728.0
2019-03-24,20.0077,20.1411,19.841,20.0994,2229728.0
2019-03-25,20.0911,20.1745,19.791,20.0494,1249585.0
2019-03-26,20.0828,20.1661,19.9827,20.0911,1777891.0
2019-03-27,20.0911,20.2078,20.0161,20.1161,989524.0
2019-03-28,20.091,20.1077,19.865,19.865,1261471.0
2019-03-29,19.8984,19.957,19.731,19.7561,1330331.0
2019-03-30,19.8984,19.957,19.731,19.7561,1330331.0
2019-03-31,19.8984,19.957,19.731,19.7561,1330331.0
2019-04-01,19.7478,19.865,19.4464,19.4631,1583943.0
2019-04-02,19.4631,19.6389,19.4129,19.6055,1297095.0
2019-04-03,19.5636,19.572,19.4045,19.4966,1567691.0
2019-04-04,19.4799,19.5217,19.3711,19.4966,1335928.0
2019-04-05,19.505,19.6222,19.4129,19.5636,1720222.0
2019-04-06,19.505,19.6222,19.4129,19.5636,1720222.0
2019-04-07,19.505,19.6222,19.4129,19.5636,1720222.0
2019-04-08,19.6055,19.8817,19.5552,19.8482,2935035.0
2019-04-09,19.8566,19.9319,19.6975,19.798,1001028.0
2019-04-10,19.8733,20.091,19.8064,20.024,1448731.0
2019-04-11,20.0073,20.1328,19.9403,19.9989,2088698.0
2019-04-12,19.9989,20.0826,19.9905,20.0491,1786762.0
2019-04-13,19.9989,20.0826,19.9905,20.0491,1786762.0
2019-04-14,19.9989,20.0826,19.9905,20.0491,1786762.0
2019-04-15,20.091,20.091,19.8817,19.9152,917473.0
2019-04-16,19.9319,20.0575,19.8482,19.9068,1085019.0
2019-04-17,19.9068,19.9319,19.6431,19.6975,1063997.0
2019-04-18,19.7059,19.9905,19.7059,19.9319,812753.0
2019-04-19,19.7059,19.9905,19.7059,19.9319,812753.0
2019-04-20,19.7059,19.9905,19.7059,19.9319,812753.0
2019-04-21,19.7059,19.9905,19.7059,19.9319,812753.0
2019-04-22,19.957,20.1077,19.9236,19.9738,762151.0
2019-04-23,19.9487,20.1077,19.9319,20.0408,793613.0
2019-04-24,20.0491,20.0491,19.8482,19.9068,1141329.0
2019-04-25,19.8817,19.9487,19.8357,19.8984,749870.0
2019-04-26,19.9236,20.0742,19.8733,19.9905,858135.0
2019-04-27,19.9236,20.0742,19.8733,19.9905,858135.0
2019-04-28,19.9236,20.0742,19.8733,19.9905,858135.0
2019-04-29,20.0242,20.0914,19.9233,19.9905,657185.0
2019-04-30,19.9485,20.1166,19.9233,20.0242,595398.0
2019-05-01,20.0662,20.1671,19.9569,19.9905,967869.0
2019-05-02,19.9653,20.0326,19.8813,19.9737,841254.0
2019-05-03,19.9905,20.125,19.9653,20.0326,526413.0
2019-05-04,19.9905,20.125,19.9653,20.0326,526413.0
2019-05-05,19.9905,20.125,19.9653,20.0326,526413.0
2019-05-06,20.0074,20.083,19.9401,20.0326,621607.0
2019-05-07,20.0242,20.2007,19.9569,20.2007,1255044.0
2019-05-08,20.2007,20.394,20.083,20.268,1222433.0
2019-05-09,20.4697,21.0582,20.3436,20.5874,2155142.0
2019-05-10,20.5538,20.5538,20.2259,20.352,1203035.0
2019-05-11,20.5538,20.5538,20.2259,20.352,1203035.0
2019-05-12,20.5538,20.5538,20.2259,20.352,1203035.0
2019-05-13,20.4025,20.4949,20.2511,20.4697,644655.0
2019-05-14,20.5201,20.89,20.4949,20.8312,1944199.0
2019-05-15,20.8816,21.2011,20.8648,21.0245,2303876.0
2019-05-16,21.0413,21.2221,20.9993,21.0666,1318103.0
2019-05-17,21.0666,21.365,21.0666,21.3104,833526.0
2019-05-18,21.0666,21.365,21.0666,21.3104,833526.0
2019-05-19,21.0666,21.365,21.0666,21.3104,833526.0
2019-05-20,21.0666,21.365,21.0666,21.3104,833526.0
2019-05-21,21.344,21.4196,21.0834,21.0834,950256.0
2019-05-22,21.1338,21.3356,21.0834,21.0918,1418469.0
2019-05-23,21.1002,21.2011,20.9909,21.0329,1441652.0
2019-05-24,21.0582,21.159,20.8564,20.9068,907606.0
2019-05-25,21.0582,21.159,20.8564,20.9068,907606.0
2019-05-26,21.0582,21.159,20.8564,20.9068,907606.0
2019-05-27,21.0077,21.1927,20.8984,21.1843,664879.0
2019-05-28,21.1843,21.1843,21.0161,21.0834,1131642.0
2019-05-29,21.0498,21.1674,20.8816,20.9825,702493.0
2019-05-30,21.0078,21.2188,20.8812,20.9318,499821.0
2019-05-31,20.9318,21.0838,20.8559,21.0669,798053.0
2019-06-01,20.9318,21.0838,20.8559,21.0669,798053.0
2019-06-02,20.9318,21.0838,20.8559,21.0669,798053.0
2019-06-03,21.1007,21.2695,21.0416,21.2019,550228.0
2019-06-04,21.2188,21.3032,21.1175,21.1851,864585.0
2019-06-05,21.2273,21.4256,21.1682,21.2104,1533328.0
2019-06-06,21.2273,21.2357,21.1851,21.2019,1376619.0
2019-06-07,21.2357,21.337,21.1808,21.2104,959050.0
2019-06-08,21.2357,21.337,21.1808,21.2104,959050.0
2019-06-09,21.2357,21.337,21.1808,21.2104,959050.0
2019-06-10,21.2273,21.3454,21.126,21.1429,670429.0
2019-06-11,21.1682,21.4256,20.9741,21.1091,798678.0
2019-06-12,21.1429,21.3032,21.1175,21.126,752191.0
2019-06-13,21.1851,21.3032,21.0078,21.05,651565.0
2019-06-14,21.0922,21.1766,20.9825,20.9994,516721.0
2019-06-15,21.0922,21.1766,20.9825,20.9994,516721.0
2019-06-16,21.0922,21.1766,20.9825,20.9994,516721.0
2019-06-17,21.0669,21.2104,20.7968,20.9656,992985.0
2019-06-18,21.1007,21.3454,21.0247,21.0922,1123863.0
2019-06-19,21.05,21.6155,21.05,21.5395,1516402.0
2019-06-20,21.5649,21.6408,21.4045,21.5902,604571.0
2019-06-21,21.5902,21.8012,21.2019,21.3876,2961032.0
2019-06-22,21.5902,21.8012,21.2019,21.3876,2961032.0
2019-06-23,21.5902,21.8012,21.2019,21.3876,2961032.0
2019-06-24,21.4636,21.6662,21.4551,21.5227,686403.0
2019-06-25,21.5733,21.6999,21.5564,21.6155,646818.0
2019-06-26,21.6408,21.7252,21.3707,21.5142,941267.0
2019-06-27,21.5312,21.6837,21.3109,21.5227,956241.0
2019-06-28,21.5227,21.6329,21.4295,21.6074,554446.0
2019-06-29,21.5227,21.6329,21.4295,21.6074,554446.0
2019-06-30,21.5227,21.6329,21.4295,21.6074,554446.0
2019-07-01,21.5227,21.6329,21.4295,21.6074,554446.0
2019-07-02,21.8108,21.9379,21.5566,21.8532,733390.0
2019-07-03,21.904,22.3023,21.8532,22.0226,935609.0
2019-07-04,22.0989,22.1921,21.9548,22.0142,271402.0
2019-07-05,22.0819,22.1243,21.8701,22.0989,488748.0
2019-07-06,22.0819,22.1243,21.8701,22.0989,488748.0
2019-07-07,22.0819,22.1243,21.8701,22.0989,488748.0
2019-07-08,22.1158,22.1328,21.8616,22.0481,818589.0
2019-07-09,22.0565,22.1413,21.8193,21.8955,724520.0
2019-07-10,21.921,22.0057,21.8447,21.9718,998673.0
2019-07-11,22.0142,22.0481,21.7769,21.8193,931684.0
2019-07-12,21.8362,21.8701,21.4803,21.6244,777931.0
2019-07-13,21.8362,21.8701,21.4803,21.6244,777931.0
2019-07-14,21.8362,21.8701,21.4803,21.6244,777931.0
2019-07-15,21.6498,21.6964,21.3829,21.438,551813.0
2019-07-16,21.438,21.5439,21.3786,21.4549,1292098.0
2019-07-17,21.6074,21.9082,21.582,21.76,1010327.0
2019-07-18,21.7769,21.8362,21.5651,21.76,915462.0
2019-07-19,21.8701,21.9464,21.5905,21.6922,620239.0
2019-07-20,21.8701,21.9464,21.5905,21.6922,620239.0
2019-07-21,21.8701,21.9464,21.5905,21.6922,620239.0
2019-07-22,21.7515,21.8701,21.6413,21.7345,750989.0
2019-07-23,21.7769,21.8193,21.5396,21.6329,818997.0
2019-07-24,21.6329,21.7684,21.421,21.599,615328.0
2019-07-25,21.6413,21.7091,21.4888,21.5735,691335.0
2019-07-26,21.5735,21.8023,21.5735,21.7176,970535.0
2019-07-27,21.5735,21.8023,21.5735,21.7176,970535.0
2019-07-28,21.5735,21.8023,21.5735,21.7176,970535.0
2019-07-29,21.7769,21.8616,21.6329,21.7515,675492.0
2019-07-30,21.7685,21.8961,21.6749,21.7685,554913.0
2019-07-31,21.7685,21.8195,21.3347,21.3687,1746162.0
2019-08-01,21.4623,21.7685,21.4282,21.6239,552076.0
2019-08-02,21.6749,21.8025,21.5133,21.6749,424606.0
2019-08-03,21.6749,21.8025,21.5133,21.6749,424606.0
2019-08-04,21.6749,21.8025,21.5133,21.6749,424606.0
2019-08-05,21.6749,21.8025,21.5133,21.6749,424606.0
2019-08-06,21.6324,21.7175,21.3772,21.5899,1186699.0
2019-08-07,21.6664,21.8025,21.4878,21.6834,608716.0
2019-08-08,21.4453,21.8621,21.071,21.76,1281934.0
2019-08-09,21.8281,21.8961,21.6579,21.794,674801.0
2019-08-10,21.8281,21.8961,21.6579,21.794,674801.0
2019-08-11,21.8281,21.8961,21.6579,21.794,674801.0
2019-08-12,21.726,21.8281,21.4197,21.5048,934177.0
2019-08-13,21.5899,21.743,21.4112,21.6749,948772.0
2019-08-14,21.6239,21.6664,21.3432,21.4453,944613.0
2019-08-15,21.3602,21.6834,21.3602,21.5984,684741.0
2019-08-16,21.6579,21.7345,21.5729,21.6919,549207.0
2019-08-17,21.6579,21.7345,21.5729,21.6919,549207.0
2019-08-18,21.6579,21.7345,21.5729,21.6919,549207.0
2019-08-19,21.6494,21.7175,21.5133,21.5473,957684.0
2019-08-20,21.5984,21.6834,21.4793,21.5218,1069590.0
2019-08-21,21.5048,21.6494,21.4453,21.6239,887058.0
2019-08-22,21.6069,21.6069,21.4367,21.5643,622829.0
2019-08-23,21.5473,21.6834,21.3347,21.3942,486735.0
2019-08-24,21.5473,21.6834,21.3347,21.3942,486735.0
2019-08-25,21.5473,21.6834,21.3347,21.3942,486735.0
2019-08-26,21.4027,21.5218,21.3602,21.4708,563417.0
2019-08-27,21.4538,21.6919,21.4538,21.6239,875859.0
2019-08-28,21.5899,21.6324,21.4538,21.5303,812874.0
2019-08-29,21.5559,21.6371,21.4108,21.5132,787828.0
2019-08-30,21.4791,21.667,21.4791,21.5645,595526.0
2019-08-31,21.4791,21.667,21.4791,21.5645,595526.0
2019-09-01,21.4791,21.667,21.4791,21.5645,595526.0
2019-09-02,21.4791,21.667,21.4791,21.5645,595526.0
2019-09-03,21.5218,21.7182,21.4193,21.6157,1723190.0
2019-09-04,21.6243,22.1196,21.6243,22.0769,1002556.0
2019-09-05,21.9573,22.0684,21.684,21.7524,531732.0
2019-09-06,21.778,21.778,21.4108,21.462,1099479.0
2019-09-07,21.778,21.778,21.4108,21.462,1099479.0
2019-09-08,21.778,21.778,21.4108,21.462,1099479.0
2019-09-09,21.4278,21.5004,21.2399,21.462,770291.0
2019-09-10,20.7019,20.8215,20.5653,20.6421,2136725.0
2019-09-11,20.7019,20.7019,20.403,20.4286,1526515.0
2019-09-12,20.4884,20.6677,20.4713,20.608,1880608.0
2019-09-13,20.5823,20.7104,20.514,20.6934,1322551.0
2019-09-14,20.5823,20.7104,20.514,20.6934,1322551.0
2019-09-15,20.5823,20.7104,20.514,20.6934,1322551.0
2019-09-16,20.7104,20.7104,20.5823,20.6763,666700.0
2019-09-17,20.7019,20.8556,20.6934,20.7104,1635215.0
2019-09-18,20.7446,20.8983,20.7019,20.7958,2203435.0
2019-09-19,20.8556,21.2997,20.8044,21.2143,2817260.0
2019-09-20,21.351,21.3851,21.1631,21.3681,2851707.0
2019-09-21,21.351,21.3851,21.1631,21.3681,2851707.0
2019-09-22,21.351,21.3851,21.1631,21.3681,2851707.0
2019-09-23,21.3681,21.667,21.351,21.5986,1368974.0
2019-09-24,21.6499,21.8719,21.6072,21.7865,1285427.0
2019-09-25,21.7865,21.8122,21.3937,21.7182,1534024.0
2019-09-26,21.7609,21.8719,21.6328,21.7353,989166.0
2019-09-27,21.7353,21.7696,21.5809,21.6581,814066.0
2019-09-28,21.7353,21.7696,21.5809,21.6581,814066.0
2019-09-29,21.7353,21.7696,21.5809,21.6581,814066.0
2019-09-30,21.6838,21.8725,21.6495,21.7953,951335.0
2019-10-01,21.7953,21.7953,21.5809,21.7439,1115518.0
2019-10-02,21.761,21.8682,21.5638,21.8467,1310238.0
2019-10-03,21.8896,22.104,21.8382,22.0439,1141432.0
2019-10-04,22.0868,22.4384,22.074,22.3955,1438101.0
2019-10-05,22.0868,22.4384,22.074,22.3955,1438101.0
2019-10-06,22.0868,22.4384,22.074,22.3955,1438101.0
2019-10-07,22.4469,22.5755,22.2497,22.5155,922637.0
2019-10-08,22.5498,22.7727,22.3355,22.6956,1440074.0
2019-10-09,22.7642,22.7813,22.5241,22.6013,797811.0
2019-10-10,22.6527,22.7384,22.3955,22.7042,1165647.0
2019-10-11,22.7213,22.7213,22.3097,22.344,1188874.0
2019-10-12,22.7213,22.7213,22.3097,22.344,1188874.0
2019-10-13,22.7213,22.7213,22.3097,22.344,1188874.0
2019-10-14,22.7213,22.7213,22.3097,22.344,1188874.0
2019-10-15,22.3955,22.4298,22.0054,22.1125,1070733.0
2019-10-16,22.1726,22.1897,22.0225,22.1726,938471.0
2019-10-17,22.1554,22.2326,22.0954,22.0954,483892.0
