,KL CN Equity,KL CN Equity,KL CN Equity,KL CN Equity,KL CN Equity
2022-01-14,50.99,51.18,50.25,50.72,1278660.0
2022-01-15,50.99,51.18,50.25,50.72,1278660.0
2022-01-16,50.99,51.18,50.25,50.72,1278660.0
2022-01-17,49.99,50.8,49.99,50.61,343873.0
2022-01-18,50.17,50.83,49.57,49.65,1025314.0
2022-01-19,50.05,53.66,49.88,53.45,2434193.0
2022-01-20,53.56,53.78,51.65,51.68,2228684.0
2022-01-21,51.85,52.12,50.09,50.42,1196048.0
2022-01-22,51.85,52.12,50.09,50.42,1196048.0
2022-01-23,51.85,52.12,50.09,50.42,1196048.0
2022-01-24,50.23,50.51,48.68,50.24,1245502.0
2022-01-25,49.57,50.4,49.28,50.38,1163516.0
2022-01-26,49.9,50.9,48.34,48.54,2382141.0
2022-01-27,48.5,48.77,46.86,46.96,1643529.0
2022-01-28,46.78,46.86,45.73,46.61,1813752.0
2022-01-29,46.78,46.86,45.73,46.61,1813752.0
2022-01-30,46.78,46.86,45.73,46.61,1813752.0
2022-01-31,46.72,47.99,46.69,47.88,1170568.0
2022-02-01,48.22,48.67,47.43,47.97,897853.0
2022-02-02,47.97,49.535,47.68,48.85,1921279.0
2022-02-03,48.47,49.08,48.01,48.44,950281.0
2022-02-04,48.53,49.27,47.98,48.75,652902.0
2022-02-05,48.53,49.27,47.98,48.75,652902.0
2022-02-06,48.53,49.27,47.98,48.75,652902.0
2022-02-07,48.81,49.72,48.68,49.41,1258120.0
2022-02-08,49.41,50.17,48.7,48.95,13704976.0
2022-02-09,49.11,50.67,49.03,49.72,4420662.0
2022-02-10,49.11,50.67,49.03,49.72,4420662.0
2022-02-11,49.11,50.67,49.03,49.72,4420662.0
2022-02-12,49.11,50.67,49.03,49.72,4420662.0
2022-02-13,49.11,50.67,49.03,49.72,4420662.0
2022-02-14,49.11,50.67,49.03,49.72,4420662.0
2022-02-15,49.11,50.67,49.03,49.72,4420662.0
2022-02-16,49.11,50.67,49.03,49.72,4420662.0
2022-02-17,49.11,50.67,49.03,49.72,4420662.0
2022-02-18,49.11,50.67,49.03,49.72,4420662.0
2022-02-19,49.11,50.67,49.03,49.72,4420662.0
2022-02-20,49.11,50.67,49.03,49.72,4420662.0
2022-02-21,49.11,50.67,49.03,49.72,4420662.0
2022-02-22,49.11,50.67,49.03,49.72,4420662.0
2022-02-23,49.11,50.67,49.03,49.72,4420662.0
2022-02-24,49.11,50.67,49.03,49.72,4420662.0
2022-02-25,49.11,50.67,49.03,49.72,4420662.0
2022-02-26,49.11,50.67,49.03,49.72,4420662.0
2022-02-27,49.11,50.67,49.03,49.72,4420662.0
2022-02-28,49.11,50.67,49.03,49.72,4420662.0
2022-03-01,49.11,50.67,49.03,49.72,4420662.0
2022-03-02,49.11,50.67,49.03,49.72,4420662.0
2022-03-03,49.11,50.67,49.03,49.72,4420662.0
2022-03-04,49.11,50.67,49.03,49.72,4420662.0
2022-03-05,49.11,50.67,49.03,49.72,4420662.0
2022-03-06,49.11,50.67,49.03,49.72,4420662.0
2022-03-07,49.11,50.67,49.03,49.72,4420662.0
2022-03-08,49.11,50.67,49.03,49.72,4420662.0
2022-03-09,49.11,50.67,49.03,49.72,4420662.0
2022-03-10,49.11,50.67,49.03,49.72,4420662.0
2022-03-11,49.11,50.67,49.03,49.72,4420662.0
2022-03-12,49.11,50.67,49.03,49.72,4420662.0
2022-03-13,49.11,50.67,49.03,49.72,4420662.0
2022-03-14,49.11,50.67,49.03,49.72,4420662.0
2022-03-15,49.11,50.67,49.03,49.72,4420662.0
2022-03-16,49.11,50.67,49.03,49.72,4420662.0
2022-03-17,49.11,50.67,49.03,49.72,4420662.0
2022-03-18,49.11,50.67,49.03,49.72,4420662.0
2022-03-19,49.11,50.67,49.03,49.72,4420662.0
2022-03-20,49.11,50.67,49.03,49.72,4420662.0
2022-03-21,49.11,50.67,49.03,49.72,4420662.0
2022-03-22,49.11,50.67,49.03,49.72,4420662.0
2022-03-23,49.11,50.67,49.03,49.72,4420662.0
2022-03-24,49.11,50.67,49.03,49.72,4420662.0
2022-03-25,49.11,50.67,49.03,49.72,4420662.0
2022-03-26,49.11,50.67,49.03,49.72,4420662.0
2022-03-27,49.11,50.67,49.03,49.72,4420662.0
2022-03-28,49.11,50.67,49.03,49.72,4420662.0
2022-03-29,49.11,50.67,49.03,49.72,4420662.0
2022-03-30,49.11,50.67,49.03,49.72,4420662.0
2022-03-31,49.11,50.67,49.03,49.72,4420662.0
2022-04-01,49.11,50.67,49.03,49.72,4420662.0
2022-04-02,49.11,50.67,49.03,49.72,4420662.0
2022-04-03,49.11,50.67,49.03,49.72,4420662.0
2022-04-04,49.11,50.67,49.03,49.72,4420662.0
2022-04-05,49.11,50.67,49.03,49.72,4420662.0
2022-04-06,49.11,50.67,49.03,49.72,4420662.0
2022-04-07,49.11,50.67,49.03,49.72,4420662.0
2022-04-08,49.11,50.67,49.03,49.72,4420662.0
2022-04-09,49.11,50.67,49.03,49.72,4420662.0
2022-04-10,49.11,50.67,49.03,49.72,4420662.0
2022-04-11,49.11,50.67,49.03,49.72,4420662.0
2022-04-12,49.11,50.67,49.03,49.72,4420662.0
2022-04-13,49.11,50.67,49.03,49.72,4420662.0
2022-04-14,49.11,50.67,49.03,49.72,4420662.0
2022-04-15,49.11,50.67,49.03,49.72,4420662.0
2022-04-16,49.11,50.67,49.03,49.72,4420662.0
2022-04-17,49.11,50.67,49.03,49.72,4420662.0
2022-04-18,49.11,50.67,49.03,49.72,4420662.0
2022-04-19,49.11,50.67,49.03,49.72,4420662.0
2022-04-20,49.11,50.67,49.03,49.72,4420662.0
2022-04-21,49.11,50.67,49.03,49.72,4420662.0
2022-04-22,49.11,50.67,49.03,49.72,4420662.0
2022-04-23,49.11,50.67,49.03,49.72,4420662.0
2022-04-24,49.11,50.67,49.03,49.72,4420662.0
2022-04-25,49.11,50.67,49.03,49.72,4420662.0
2022-04-26,49.11,50.67,49.03,49.72,4420662.0
2022-04-27,49.11,50.67,49.03,49.72,4420662.0
2022-04-28,49.11,50.67,49.03,49.72,4420662.0
2022-04-29,49.11,50.67,49.03,49.72,4420662.0
2022-04-30,49.11,50.67,49.03,49.72,4420662.0
2022-05-01,49.11,50.67,49.03,49.72,4420662.0
2022-05-02,49.11,50.67,49.03,49.72,4420662.0
2022-05-03,49.11,50.67,49.03,49.72,4420662.0
2022-05-04,49.11,50.67,49.03,49.72,4420662.0
2022-05-05,49.11,50.67,49.03,49.72,4420662.0
2022-05-06,49.11,50.67,49.03,49.72,4420662.0
2022-05-07,49.11,50.67,49.03,49.72,4420662.0
2022-05-08,49.11,50.67,49.03,49.72,4420662.0
2022-05-09,49.11,50.67,49.03,49.72,4420662.0
2022-05-10,49.11,50.67,49.03,49.72,4420662.0
2022-05-11,49.11,50.67,49.03,49.72,4420662.0
2022-05-12,49.11,50.67,49.03,49.72,4420662.0
2022-05-13,49.11,50.67,49.03,49.72,4420662.0
2022-05-14,49.11,50.67,49.03,49.72,4420662.0
2022-05-15,49.11,50.67,49.03,49.72,4420662.0
2022-05-16,49.11,50.67,49.03,49.72,4420662.0
2022-05-17,49.11,50.67,49.03,49.72,4420662.0
2022-05-18,49.11,50.67,49.03,49.72,4420662.0
2022-05-19,49.11,50.67,49.03,49.72,4420662.0
2022-05-20,49.11,50.67,49.03,49.72,4420662.0
2022-05-21,49.11,50.67,49.03,49.72,4420662.0
2022-05-22,49.11,50.67,49.03,49.72,4420662.0
2022-05-23,49.11,50.67,49.03,49.72,4420662.0
2022-05-24,49.11,50.67,49.03,49.72,4420662.0
2022-05-25,49.11,50.67,49.03,49.72,4420662.0
2022-05-26,49.11,50.67,49.03,49.72,4420662.0
2022-05-27,49.11,50.67,49.03,49.72,4420662.0
2022-05-28,49.11,50.67,49.03,49.72,4420662.0
2022-05-29,49.11,50.67,49.03,49.72,4420662.0
2022-05-30,49.11,50.67,49.03,49.72,4420662.0
2022-05-31,49.11,50.67,49.03,49.72,4420662.0
2022-06-01,49.11,50.67,49.03,49.72,4420662.0
2022-06-02,49.11,50.67,49.03,49.72,4420662.0
2022-06-03,49.11,50.67,49.03,49.72,4420662.0
2022-06-04,49.11,50.67,49.03,49.72,4420662.0
2022-06-05,49.11,50.67,49.03,49.72,4420662.0
2022-06-06,49.11,50.67,49.03,49.72,4420662.0
2022-06-07,49.11,50.67,49.03,49.72,4420662.0
2022-06-08,49.11,50.67,49.03,49.72,4420662.0
2022-06-09,49.11,50.67,49.03,49.72,4420662.0
2022-06-10,49.11,50.67,49.03,49.72,4420662.0
2022-06-11,49.11,50.67,49.03,49.72,4420662.0
2022-06-12,49.11,50.67,49.03,49.72,4420662.0
2022-06-13,49.11,50.67,49.03,49.72,4420662.0
2022-06-14,49.11,50.67,49.03,49.72,4420662.0
2022-06-15,49.11,50.67,49.03,49.72,4420662.0
2022-06-16,49.11,50.67,49.03,49.72,4420662.0
2022-06-17,49.11,50.67,49.03,49.72,4420662.0
2022-06-18,49.11,50.67,49.03,49.72,4420662.0
2022-06-19,49.11,50.67,49.03,49.72,4420662.0
2022-06-20,49.11,50.67,49.03,49.72,4420662.0
2022-06-21,49.11,50.67,49.03,49.72,4420662.0
2022-06-22,49.11,50.67,49.03,49.72,4420662.0
2022-06-23,49.11,50.67,49.03,49.72,4420662.0
2022-06-24,49.11,50.67,49.03,49.72,4420662.0
2022-06-25,49.11,50.67,49.03,49.72,4420662.0
2022-06-26,49.11,50.67,49.03,49.72,4420662.0
2022-06-27,49.11,50.67,49.03,49.72,4420662.0
2022-06-28,49.11,50.67,49.03,49.72,4420662.0
2022-06-29,49.11,50.67,49.03,49.72,4420662.0
2022-06-30,49.11,50.67,49.03,49.72,4420662.0
2022-07-01,49.11,50.67,49.03,49.72,4420662.0
2022-07-02,49.11,50.67,49.03,49.72,4420662.0
2022-07-03,49.11,50.67,49.03,49.72,4420662.0
2022-07-04,49.11,50.67,49.03,49.72,4420662.0
2022-07-05,49.11,50.67,49.03,49.72,4420662.0
2022-07-06,49.11,50.67,49.03,49.72,4420662.0
2022-07-07,49.11,50.67,49.03,49.72,4420662.0
2022-07-08,49.11,50.67,49.03,49.72,4420662.0
2022-07-09,49.11,50.67,49.03,49.72,4420662.0
2022-07-10,49.11,50.67,49.03,49.72,4420662.0
2022-07-11,49.11,50.67,49.03,49.72,4420662.0
2022-07-12,49.11,50.67,49.03,49.72,4420662.0
2022-07-13,49.11,50.67,49.03,49.72,4420662.0
2022-07-14,49.11,50.67,49.03,49.72,4420662.0
2022-07-15,49.11,50.67,49.03,49.72,4420662.0
2022-07-16,49.11,50.67,49.03,49.72,4420662.0
2022-07-17,49.11,50.67,49.03,49.72,4420662.0
2022-07-18,49.11,50.67,49.03,49.72,4420662.0
2022-07-19,49.11,50.67,49.03,49.72,4420662.0
2022-07-20,49.11,50.67,49.03,49.72,4420662.0
2022-07-21,49.11,50.67,49.03,49.72,4420662.0
2022-07-22,49.11,50.67,49.03,49.72,4420662.0
2022-07-23,49.11,50.67,49.03,49.72,4420662.0
2022-07-24,49.11,50.67,49.03,49.72,4420662.0
2022-07-25,49.11,50.67,49.03,49.72,4420662.0
2022-07-26,49.11,50.67,49.03,49.72,4420662.0
2022-07-27,49.11,50.67,49.03,49.72,4420662.0
2022-07-28,49.11,50.67,49.03,49.72,4420662.0
2022-07-29,49.11,50.67,49.03,49.72,4420662.0
2022-07-30,49.11,50.67,49.03,49.72,4420662.0
2022-07-31,49.11,50.67,49.03,49.72,4420662.0
2022-08-01,49.11,50.67,49.03,49.72,4420662.0
2022-08-02,49.11,50.67,49.03,49.72,4420662.0
2022-08-03,49.11,50.67,49.03,49.72,4420662.0
2022-08-04,49.11,50.67,49.03,49.72,4420662.0
2022-08-05,49.11,50.67,49.03,49.72,4420662.0
2022-08-06,49.11,50.67,49.03,49.72,4420662.0
2022-08-07,49.11,50.67,49.03,49.72,4420662.0
2022-08-08,49.11,50.67,49.03,49.72,4420662.0
2022-08-09,49.11,50.67,49.03,49.72,4420662.0
2022-08-10,49.11,50.67,49.03,49.72,4420662.0
2022-08-11,49.11,50.67,49.03,49.72,4420662.0
2022-08-12,49.11,50.67,49.03,49.72,4420662.0
2022-08-13,49.11,50.67,49.03,49.72,4420662.0
2022-08-14,49.11,50.67,49.03,49.72,4420662.0
2022-08-15,49.11,50.67,49.03,49.72,4420662.0
2022-08-16,49.11,50.67,49.03,49.72,4420662.0
2022-08-17,49.11,50.67,49.03,49.72,4420662.0
2022-08-18,49.11,50.67,49.03,49.72,4420662.0
2022-08-19,49.11,50.67,49.03,49.72,4420662.0
2022-08-20,49.11,50.67,49.03,49.72,4420662.0
2022-08-21,49.11,50.67,49.03,49.72,4420662.0
2022-08-22,49.11,50.67,49.03,49.72,4420662.0
2022-08-23,49.11,50.67,49.03,49.72,4420662.0
2022-08-24,49.11,50.67,49.03,49.72,4420662.0
2022-08-25,49.11,50.67,49.03,49.72,4420662.0
2022-08-26,49.11,50.67,49.03,49.72,4420662.0
2022-08-27,49.11,50.67,49.03,49.72,4420662.0
2022-08-28,49.11,50.67,49.03,49.72,4420662.0
2022-08-29,49.11,50.67,49.03,49.72,4420662.0
2022-08-30,49.11,50.67,49.03,49.72,4420662.0
2022-08-31,49.11,50.67,49.03,49.72,4420662.0
2022-09-01,49.11,50.67,49.03,49.72,4420662.0
2022-09-02,49.11,50.67,49.03,49.72,4420662.0
2022-09-03,49.11,50.67,49.03,49.72,4420662.0
2022-09-04,49.11,50.67,49.03,49.72,4420662.0
2022-09-05,49.11,50.67,49.03,49.72,4420662.0
2022-09-06,49.11,50.67,49.03,49.72,4420662.0
2022-09-07,49.11,50.67,49.03,49.72,4420662.0
2022-09-08,49.11,50.67,49.03,49.72,4420662.0
2022-09-09,49.11,50.67,49.03,49.72,4420662.0
2022-09-10,49.11,50.67,49.03,49.72,4420662.0
2022-09-11,49.11,50.67,49.03,49.72,4420662.0
2022-09-12,49.11,50.67,49.03,49.72,4420662.0
2022-09-13,49.11,50.67,49.03,49.72,4420662.0
2022-09-14,49.11,50.67,49.03,49.72,4420662.0
2022-09-15,49.11,50.67,49.03,49.72,4420662.0
2022-09-16,49.11,50.67,49.03,49.72,4420662.0
2022-09-17,49.11,50.67,49.03,49.72,4420662.0
2022-09-18,49.11,50.67,49.03,49.72,4420662.0
2022-09-19,49.11,50.67,49.03,49.72,4420662.0
2022-09-20,49.11,50.67,49.03,49.72,4420662.0
2022-09-21,49.11,50.67,49.03,49.72,4420662.0
2022-09-22,49.11,50.67,49.03,49.72,4420662.0
2022-09-23,49.11,50.67,49.03,49.72,4420662.0
2022-09-24,49.11,50.67,49.03,49.72,4420662.0
2022-09-25,49.11,50.67,49.03,49.72,4420662.0
2022-09-26,49.11,50.67,49.03,49.72,4420662.0
2022-09-27,49.11,50.67,49.03,49.72,4420662.0
2022-09-28,49.11,50.67,49.03,49.72,4420662.0
2022-09-29,49.11,50.67,49.03,49.72,4420662.0
2022-09-30,49.11,50.67,49.03,49.72,4420662.0
2022-10-01,49.11,50.67,49.03,49.72,4420662.0
2022-10-02,49.11,50.67,49.03,49.72,4420662.0
2022-10-03,49.11,50.67,49.03,49.72,4420662.0
2022-10-04,49.11,50.67,49.03,49.72,4420662.0
2022-10-05,49.11,50.67,49.03,49.72,4420662.0
2022-10-06,49.11,50.67,49.03,49.72,4420662.0
2022-10-07,49.11,50.67,49.03,49.72,4420662.0
2022-10-08,49.11,50.67,49.03,49.72,4420662.0
2022-10-09,49.11,50.67,49.03,49.72,4420662.0
2022-10-10,49.11,50.67,49.03,49.72,4420662.0
2022-10-11,49.11,50.67,49.03,49.72,4420662.0
2022-10-12,49.11,50.67,49.03,49.72,4420662.0
2022-10-13,49.11,50.67,49.03,49.72,4420662.0
2022-10-14,49.11,50.67,49.03,49.72,4420662.0
2022-10-15,49.11,50.67,49.03,49.72,4420662.0
2022-10-16,49.11,50.67,49.03,49.72,4420662.0
2022-10-17,49.11,50.67,49.03,49.72,4420662.0
2022-10-18,49.11,50.67,49.03,49.72,4420662.0
2022-10-19,49.11,50.67,49.03,49.72,4420662.0
2022-10-20,49.11,50.67,49.03,49.72,4420662.0
2022-10-21,49.11,50.67,49.03,49.72,4420662.0
2022-10-22,49.11,50.67,49.03,49.72,4420662.0
2022-10-23,49.11,50.67,49.03,49.72,4420662.0
2022-10-24,49.11,50.67,49.03,49.72,4420662.0
2022-10-25,49.11,50.67,49.03,49.72,4420662.0
2022-10-26,49.11,50.67,49.03,49.72,4420662.0
2022-10-27,49.11,50.67,49.03,49.72,4420662.0
2022-10-28,49.11,50.67,49.03,49.72,4420662.0
2022-10-29,49.11,50.67,49.03,49.72,4420662.0
2022-10-30,49.11,50.67,49.03,49.72,4420662.0
2022-10-31,49.11,50.67,49.03,49.72,4420662.0
2022-11-01,49.11,50.67,49.03,49.72,4420662.0
2022-11-02,49.11,50.67,49.03,49.72,4420662.0
2022-11-03,49.11,50.67,49.03,49.72,4420662.0
2022-11-04,49.11,50.67,49.03,49.72,4420662.0
2022-11-05,49.11,50.67,49.03,49.72,4420662.0
2022-11-06,49.11,50.67,49.03,49.72,4420662.0
2022-11-07,49.11,50.67,49.03,49.72,4420662.0
2022-11-08,49.11,50.67,49.03,49.72,4420662.0
2022-11-09,49.11,50.67,49.03,49.72,4420662.0
2022-11-10,49.11,50.67,49.03,49.72,4420662.0
2022-11-11,49.11,50.67,49.03,49.72,4420662.0
2022-11-12,49.11,50.67,49.03,49.72,4420662.0
2022-11-13,49.11,50.67,49.03,49.72,4420662.0
2022-11-14,49.11,50.67,49.03,49.72,4420662.0
2022-11-15,49.11,50.67,49.03,49.72,4420662.0
2022-11-16,49.11,50.67,49.03,49.72,4420662.0
2022-11-17,49.11,50.67,49.03,49.72,4420662.0
2022-11-18,49.11,50.67,49.03,49.72,4420662.0
2022-11-19,49.11,50.67,49.03,49.72,4420662.0
2022-11-20,49.11,50.67,49.03,49.72,4420662.0
2022-11-21,49.11,50.67,49.03,49.72,4420662.0
2022-11-22,49.11,50.67,49.03,49.72,4420662.0
2022-11-23,49.11,50.67,49.03,49.72,4420662.0
2022-11-24,49.11,50.67,49.03,49.72,4420662.0
2022-11-25,49.11,50.67,49.03,49.72,4420662.0
2022-11-26,49.11,50.67,49.03,49.72,4420662.0
2022-11-27,49.11,50.67,49.03,49.72,4420662.0
2022-11-28,49.11,50.67,49.03,49.72,4420662.0
2022-11-29,49.11,50.67,49.03,49.72,4420662.0
2022-11-30,49.11,50.67,49.03,49.72,4420662.0
2022-12-01,49.11,50.67,49.03,49.72,4420662.0
2022-12-02,49.11,50.67,49.03,49.72,4420662.0
2022-12-03,49.11,50.67,49.03,49.72,4420662.0
2022-12-04,49.11,50.67,49.03,49.72,4420662.0
2022-12-05,49.11,50.67,49.03,49.72,4420662.0
2022-12-06,49.11,50.67,49.03,49.72,4420662.0
2022-12-07,49.11,50.67,49.03,49.72,4420662.0
2022-12-08,49.11,50.67,49.03,49.72,4420662.0
2022-12-09,49.11,50.67,49.03,49.72,4420662.0
2022-12-10,49.11,50.67,49.03,49.72,4420662.0
2022-12-11,49.11,50.67,49.03,49.72,4420662.0
2022-12-12,49.11,50.67,49.03,49.72,4420662.0
2022-12-13,49.11,50.67,49.03,49.72,4420662.0
2022-12-14,49.11,50.67,49.03,49.72,4420662.0
2022-12-15,49.11,50.67,49.03,49.72,4420662.0
2022-12-16,49.11,50.67,49.03,49.72,4420662.0
2022-12-17,49.11,50.67,49.03,49.72,4420662.0
2022-12-18,49.11,50.67,49.03,49.72,4420662.0
2022-12-19,49.11,50.67,49.03,49.72,4420662.0
2022-12-20,49.11,50.67,49.03,49.72,4420662.0
2022-12-21,49.11,50.67,49.03,49.72,4420662.0
2022-12-22,49.11,50.67,49.03,49.72,4420662.0
2022-12-23,49.11,50.67,49.03,49.72,4420662.0
2022-12-24,49.11,50.67,49.03,49.72,4420662.0
2022-12-25,49.11,50.67,49.03,49.72,4420662.0
2022-12-26,49.11,50.67,49.03,49.72,4420662.0
2022-12-27,49.11,50.67,49.03,49.72,4420662.0
2022-12-28,49.11,50.67,49.03,49.72,4420662.0
2022-12-29,49.11,50.67,49.03,49.72,4420662.0
2022-12-30,49.11,50.67,49.03,49.72,4420662.0
2022-12-31,49.11,50.67,49.03,49.72,4420662.0
2023-01-01,49.11,50.67,49.03,49.72,4420662.0
2023-01-02,49.11,50.67,49.03,49.72,4420662.0
2023-01-03,49.11,50.67,49.03,49.72,4420662.0
2023-01-04,49.11,50.67,49.03,49.72,4420662.0
2023-01-05,49.11,50.67,49.03,49.72,4420662.0
2023-01-06,49.11,50.67,49.03,49.72,4420662.0
2023-01-07,49.11,50.67,49.03,49.72,4420662.0
2023-01-08,49.11,50.67,49.03,49.72,4420662.0
2023-01-09,49.11,50.67,49.03,49.72,4420662.0
2023-01-10,49.11,50.67,49.03,49.72,4420662.0
2023-01-11,49.11,50.67,49.03,49.72,4420662.0
2023-01-12,49.11,50.67,49.03,49.72,4420662.0
2023-01-13,49.11,50.67,49.03,49.72,4420662.0
2023-01-14,49.11,50.67,49.03,49.72,4420662.0
2023-01-15,49.11,50.67,49.03,49.72,4420662.0
2023-01-16,49.11,50.67,49.03,49.72,4420662.0
2023-01-17,49.11,50.67,49.03,49.72,4420662.0
2023-01-18,49.11,50.67,49.03,49.72,4420662.0
2023-01-19,49.11,50.67,49.03,49.72,4420662.0
2023-01-20,49.11,50.67,49.03,49.72,4420662.0
2023-01-21,49.11,50.67,49.03,49.72,4420662.0
2023-01-22,49.11,50.67,49.03,49.72,4420662.0
2023-01-23,49.11,50.67,49.03,49.72,4420662.0
2023-01-24,49.11,50.67,49.03,49.72,4420662.0
2023-01-25,49.11,50.67,49.03,49.72,4420662.0
2023-01-26,49.11,50.67,49.03,49.72,4420662.0
2023-01-27,49.11,50.67,49.03,49.72,4420662.0
2023-01-28,49.11,50.67,49.03,49.72,4420662.0
2023-01-29,49.11,50.67,49.03,49.72,4420662.0
2023-01-30,49.11,50.67,49.03,49.72,4420662.0
2023-01-31,49.11,50.67,49.03,49.72,4420662.0
2023-02-01,49.11,50.67,49.03,49.72,4420662.0
2023-02-02,49.11,50.67,49.03,49.72,4420662.0
2023-02-03,49.11,50.67,49.03,49.72,4420662.0
2023-02-04,49.11,50.67,49.03,49.72,4420662.0
2023-02-05,49.11,50.67,49.03,49.72,4420662.0
2023-02-06,49.11,50.67,49.03,49.72,4420662.0
2023-02-07,49.11,50.67,49.03,49.72,4420662.0
2023-02-08,49.11,50.67,49.03,49.72,4420662.0
2023-02-09,49.11,50.67,49.03,49.72,4420662.0
2023-02-10,49.11,50.67,49.03,49.72,4420662.0
2023-02-11,49.11,50.67,49.03,49.72,4420662.0
2023-02-12,49.11,50.67,49.03,49.72,4420662.0
2023-02-13,49.11,50.67,49.03,49.72,4420662.0
2023-02-14,49.11,50.67,49.03,49.72,4420662.0
2023-02-15,49.11,50.67,49.03,49.72,4420662.0
2023-02-16,49.11,50.67,49.03,49.72,4420662.0
2023-02-17,49.11,50.67,49.03,49.72,4420662.0
2023-02-18,49.11,50.67,49.03,49.72,4420662.0
2023-02-19,49.11,50.67,49.03,49.72,4420662.0
2023-02-20,49.11,50.67,49.03,49.72,4420662.0
2023-02-21,49.11,50.67,49.03,49.72,4420662.0
2023-02-22,49.11,50.67,49.03,49.72,4420662.0
2023-02-23,49.11,50.67,49.03,49.72,4420662.0
2023-02-24,49.11,50.67,49.03,49.72,4420662.0
2023-02-25,49.11,50.67,49.03,49.72,4420662.0
2023-02-26,49.11,50.67,49.03,49.72,4420662.0
2023-02-27,49.11,50.67,49.03,49.72,4420662.0
2023-02-28,49.11,50.67,49.03,49.72,4420662.0
2023-03-01,49.11,50.67,49.03,49.72,4420662.0
2023-03-02,49.11,50.67,49.03,49.72,4420662.0
2023-03-03,49.11,50.67,49.03,49.72,4420662.0
2023-03-04,49.11,50.67,49.03,49.72,4420662.0
2023-03-05,49.11,50.67,49.03,49.72,4420662.0
2023-03-06,49.11,50.67,49.03,49.72,4420662.0
2023-03-07,49.11,50.67,49.03,49.72,4420662.0
2023-03-08,49.11,50.67,49.03,49.72,4420662.0
2023-03-09,49.11,50.67,49.03,49.72,4420662.0
2023-03-10,49.11,50.67,49.03,49.72,4420662.0
2023-03-11,49.11,50.67,49.03,49.72,4420662.0
2023-03-12,49.11,50.67,49.03,49.72,4420662.0
2023-03-13,49.11,50.67,49.03,49.72,4420662.0
2023-03-14,49.11,50.67,49.03,49.72,4420662.0
2023-03-15,49.11,50.67,49.03,49.72,4420662.0
2023-03-16,49.11,50.67,49.03,49.72,4420662.0
2023-03-17,49.11,50.67,49.03,49.72,4420662.0
2023-03-18,49.11,50.67,49.03,49.72,4420662.0
2023-03-19,49.11,50.67,49.03,49.72,4420662.0
2023-03-20,49.11,50.67,49.03,49.72,4420662.0
2023-03-21,49.11,50.67,49.03,49.72,4420662.0
2023-03-22,49.11,50.67,49.03,49.72,4420662.0
2023-03-23,49.11,50.67,49.03,49.72,4420662.0
2023-03-24,49.11,50.67,49.03,49.72,4420662.0
2023-03-25,49.11,50.67,49.03,49.72,4420662.0
2023-03-26,49.11,50.67,49.03,49.72,4420662.0
2023-03-27,49.11,50.67,49.03,49.72,4420662.0
2023-03-28,49.11,50.67,49.03,49.72,4420662.0
2023-03-29,49.11,50.67,49.03,49.72,4420662.0
2023-03-30,49.11,50.67,49.03,49.72,4420662.0
2023-03-31,49.11,50.67,49.03,49.72,4420662.0
2023-04-01,49.11,50.67,49.03,49.72,4420662.0
2023-04-02,49.11,50.67,49.03,49.72,4420662.0
2023-04-03,49.11,50.67,49.03,49.72,4420662.0
2023-04-04,49.11,50.67,49.03,49.72,4420662.0
2023-04-05,49.11,50.67,49.03,49.72,4420662.0
2023-04-06,49.11,50.67,49.03,49.72,4420662.0
2023-04-07,49.11,50.67,49.03,49.72,4420662.0
2023-04-08,49.11,50.67,49.03,49.72,4420662.0
2023-04-09,49.11,50.67,49.03,49.72,4420662.0
2023-04-10,49.11,50.67,49.03,49.72,4420662.0
2023-04-11,49.11,50.67,49.03,49.72,4420662.0
2023-04-12,49.11,50.67,49.03,49.72,4420662.0
2023-04-13,49.11,50.67,49.03,49.72,4420662.0
2023-04-14,49.11,50.67,49.03,49.72,4420662.0
2023-04-15,49.11,50.67,49.03,49.72,4420662.0
2023-04-16,49.11,50.67,49.03,49.72,4420662.0
2023-04-17,49.11,50.67,49.03,49.72,4420662.0
2023-04-18,49.11,50.67,49.03,49.72,4420662.0
2023-04-19,49.11,50.67,49.03,49.72,4420662.0
2023-04-20,49.11,50.67,49.03,49.72,4420662.0
2023-04-21,49.11,50.67,49.03,49.72,4420662.0
2023-04-22,49.11,50.67,49.03,49.72,4420662.0
2023-04-23,49.11,50.67,49.03,49.72,4420662.0
2023-04-24,49.11,50.67,49.03,49.72,4420662.0
2023-04-25,49.11,50.67,49.03,49.72,4420662.0
2023-04-26,49.11,50.67,49.03,49.72,4420662.0
2023-04-27,49.11,50.67,49.03,49.72,4420662.0
2023-04-28,49.11,50.67,49.03,49.72,4420662.0
2023-04-29,49.11,50.67,49.03,49.72,4420662.0
2023-04-30,49.11,50.67,49.03,49.72,4420662.0
2023-05-01,49.11,50.67,49.03,49.72,4420662.0
2023-05-02,49.11,50.67,49.03,49.72,4420662.0
2023-05-03,49.11,50.67,49.03,49.72,4420662.0
2023-05-04,49.11,50.67,49.03,49.72,4420662.0
2023-05-05,49.11,50.67,49.03,49.72,4420662.0
2023-05-06,49.11,50.67,49.03,49.72,4420662.0
2023-05-07,49.11,50.67,49.03,49.72,4420662.0
2023-05-08,49.11,50.67,49.03,49.72,4420662.0
2023-05-09,49.11,50.67,49.03,49.72,4420662.0
