,AIR FP Equity
2022-08-20,43.2984
2022-08-21,43.2984
2022-08-22,43.2984
2022-08-23,43.2984
2022-08-24,43.2984
2022-08-25,43.2984
2022-08-26,43.2984
2022-08-27,43.2984
2022-08-28,43.2984
2022-08-29,43.2984
2022-08-30,43.2984
2022-08-31,43.2984
2022-09-01,43.2984
2022-09-02,43.2984
2022-09-03,43.2984
2022-09-04,43.2984
2022-09-05,43.2984
2022-09-06,43.2984
2022-09-07,43.2984
2022-09-08,43.2984
2022-09-09,43.2984
2022-09-10,43.2984
2022-09-11,43.2984
2022-09-12,43.2984
2022-09-13,43.2984
2022-09-14,43.2984
2022-09-15,43.2984
2022-09-16,43.2984
2022-09-17,43.2984
2022-09-18,43.2984
2022-09-19,43.2984
2022-09-20,43.2984
2022-09-21,43.2984
2022-09-22,43.2984
2022-09-23,43.2984
2022-09-24,43.2984
2022-09-25,43.2984
2022-09-26,43.2984
2022-09-27,43.2984
2022-09-28,43.2984
2022-09-29,43.2984
2022-09-30,54.7363
2022-10-01,54.7363
2022-10-02,54.7363
2022-10-03,54.7363
2022-10-04,54.7363
2022-10-05,54.7363
2022-10-06,54.7363
2022-10-07,54.7363
2022-10-08,54.7363
2022-10-09,54.7363
2022-10-10,54.7363
2022-10-11,54.7363
2022-10-12,54.7363
2022-10-13,54.7363
2022-10-14,54.7363
2022-10-15,54.7363
2022-10-16,54.7363
2022-10-17,54.7363
2022-10-18,54.7363
2022-10-19,54.7363
2022-10-20,54.7363
2022-10-21,54.7363
2022-10-22,54.7363
2022-10-23,54.7363
2022-10-24,54.7363
2022-10-25,54.7363
2022-10-26,54.7363
2022-10-27,54.7363
2022-10-28,54.7363
2022-10-29,54.7363
2022-10-30,54.7363
2022-10-31,54.7363
2022-11-01,54.7363
2022-11-02,54.7363
2022-11-03,54.7363
2022-11-04,54.7363
2022-11-05,54.7363
2022-11-06,54.7363
2022-11-07,54.7363
2022-11-08,54.7363
2022-11-09,54.7363
2022-11-10,54.7363
2022-11-11,54.7363
2022-11-12,54.7363
2022-11-13,54.7363
2022-11-14,54.7363
2022-11-15,54.7363
2022-11-16,54.7363
2022-11-17,54.7363
2022-11-18,54.7363
2022-11-19,54.7363
2022-11-20,54.7363
2022-11-21,54.7363
2022-11-22,54.7363
2022-11-23,54.7363
2022-11-24,54.7363
2022-11-25,54.7363
2022-11-26,54.7363
2022-11-27,54.7363
2022-11-28,54.7363
2022-11-29,54.7363
2022-11-30,54.7363
2022-12-01,54.7363
2022-12-02,54.7363
2022-12-03,54.7363
2022-12-04,54.7363
2022-12-05,54.7363
2022-12-06,54.7363
2022-12-07,54.7363
2022-12-08,54.7363
2022-12-09,54.7363
2022-12-10,54.7363
2022-12-11,54.7363
2022-12-12,54.7363
2022-12-13,54.7363
2022-12-14,54.7363
2022-12-15,54.7363
2022-12-16,54.7363
2022-12-17,54.7363
2022-12-18,54.7363
2022-12-19,54.7363
2022-12-20,54.7363
2022-12-21,54.7363
2022-12-22,54.7363
2022-12-23,54.7363
2022-12-24,54.7363
2022-12-25,54.7363
2022-12-26,54.7363
2022-12-27,54.7363
2022-12-28,54.7363
2022-12-29,54.7363
2022-12-30,54.7363
2022-12-31,37.8926
2023-01-01,37.8926
2023-01-02,37.8926
2023-01-03,37.8926
2023-01-04,37.8926
2023-01-05,37.8926
2023-01-06,37.8926
2023-01-07,37.8926
2023-01-08,37.8926
2023-01-09,37.8926
2023-01-10,37.8926
2023-01-11,37.8926
2023-01-12,37.8926
2023-01-13,37.8926
2023-01-14,37.8926
2023-01-15,37.8926
2023-01-16,37.8926
2023-01-17,37.8926
2023-01-18,37.8926
2023-01-19,37.8926
2023-01-20,37.8926
2023-01-21,37.8926
2023-01-22,37.8926
2023-01-23,37.8926
2023-01-24,37.8926
2023-01-25,37.8926
2023-01-26,37.8926
2023-01-27,37.8926
2023-01-28,37.8926
2023-01-29,37.8926
2023-01-30,37.8926
2023-01-31,37.8926
2023-02-01,37.8926
2023-02-02,37.8926
2023-02-03,37.8926
2023-02-04,37.8926
2023-02-05,37.8926
2023-02-06,37.8926
2023-02-07,37.8926
2023-02-08,37.8926
2023-02-09,37.8926
2023-02-10,37.8926
2023-02-11,37.8926
2023-02-12,37.8926
2023-02-13,37.8926
2023-02-14,37.8926
2023-02-15,37.8926
2023-02-16,37.8926
2023-02-17,37.8926
2023-02-18,37.8926
2023-02-19,37.8926
2023-02-20,37.8926
2023-02-21,37.8926
2023-02-22,37.8926
2023-02-23,37.8926
2023-02-24,37.8926
2023-02-25,37.8926
2023-02-26,37.8926
2023-02-27,37.8926
2023-02-28,37.8926
2023-03-01,37.8926
2023-03-02,37.8926
2023-03-03,37.8926
2023-03-04,37.8926
2023-03-05,37.8926
2023-03-06,37.8926
2023-03-07,37.8926
2023-03-08,37.8926
2023-03-09,37.8926
2023-03-10,37.8926
2023-03-11,37.8926
2023-03-12,37.8926
2023-03-13,37.8926
2023-03-14,37.8926
2023-03-15,37.8926
2023-03-16,37.8926
2023-03-17,37.8926
2023-03-18,37.8926
2023-03-19,37.8926
2023-03-20,37.8926
2023-03-21,37.8926
2023-03-22,37.8926
2023-03-23,37.8926
2023-03-24,37.8926
2023-03-25,37.8926
2023-03-26,37.8926
2023-03-27,37.8926
2023-03-28,37.8926
2023-03-29,37.8926
2023-03-30,37.8926
2023-03-31,27.5086
2023-04-01,27.5086
2023-04-02,27.5086
2023-04-03,27.5086
2023-04-04,27.5086
2023-04-05,27.5086
2023-04-06,27.5086
2023-04-07,27.5086
2023-04-08,27.5086
2023-04-09,27.5086
2023-04-10,27.5086
2023-04-11,27.5086
2023-04-12,27.5086
2023-04-13,27.5086
2023-04-14,27.5086
2023-04-15,27.5086
2023-04-16,27.5086
2023-04-17,27.5086
2023-04-18,27.5086
2023-04-19,27.5086
2023-04-20,27.5086
2023-04-21,27.5086
2023-04-22,27.5086
2023-04-23,27.5086
2023-04-24,27.5086
2023-04-25,27.5086
2023-04-26,27.5086
2023-04-27,27.5086
2023-04-28,27.5086
2023-04-29,27.5086
2023-04-30,27.5086
2023-05-01,27.5086
2023-05-02,27.5086
2023-05-03,27.5086
2023-05-04,27.5086
2023-05-05,27.5086
2023-05-06,27.5086
2023-05-07,27.5086
2023-05-08,27.5086
2023-05-09,27.5086
2023-05-10,27.5086
2023-05-11,27.5086
2023-05-12,27.5086
2023-05-13,27.5086
2023-05-14,27.5086
2023-05-15,27.5086
2023-05-16,27.5086
2023-05-17,27.5086
2023-05-18,27.5086
2023-05-19,27.5086
2023-05-20,27.5086
2023-05-21,27.5086
2023-05-22,27.5086
2023-05-23,27.5086
2023-05-24,27.5086
2023-05-25,27.5086
2023-05-26,27.5086
2023-05-27,27.5086
2023-05-28,27.5086
2023-05-29,27.5086
2023-05-30,27.5086
2023-05-31,27.5086
2023-06-01,27.5086
2023-06-02,27.5086
2023-06-03,27.5086
2023-06-04,27.5086
2023-06-05,27.5086
2023-06-06,27.5086
2023-06-07,27.5086
2023-06-08,27.5086
2023-06-09,27.5086
2023-06-10,27.5086
2023-06-11,27.5086
2023-06-12,27.5086
2023-06-13,27.5086
2023-06-14,27.5086
2023-06-15,27.5086
2023-06-16,27.5086
2023-06-17,27.5086
2023-06-18,27.5086
2023-06-19,27.5086
2023-06-20,27.5086
2023-06-21,27.5086
2023-06-22,27.5086
2023-06-23,27.5086
2023-06-24,27.5086
2023-06-25,27.5086
2023-06-26,27.5086
2023-06-27,27.5086
2023-06-28,27.5086
2023-06-29,27.5086
2023-06-30,32.5405
2023-07-01,32.5405
2023-07-02,32.5405
2023-07-03,32.5405
2023-07-04,32.5405
2023-07-05,32.5405
2023-07-06,32.5405
2023-07-07,32.5405
2023-07-08,32.5405
2023-07-09,32.5405
2023-07-10,32.5405
2023-07-11,32.5405
2023-07-12,32.5405
2023-07-13,32.5405
2023-07-14,32.5405
2023-07-15,32.5405
2023-07-16,32.5405
2023-07-17,32.5405
2023-07-18,32.5405
2023-07-19,32.5405
2023-07-20,32.5405
2023-07-21,32.5405
2023-07-22,32.5405
2023-07-23,32.5405
2023-07-24,32.5405
2023-07-25,32.5405
2023-07-26,32.5405
2023-07-27,32.5405
2023-07-28,32.5405
2023-07-29,32.5405
2023-07-30,32.5405
2023-07-31,32.5405
2023-08-01,32.5405
2023-08-02,32.5405
2023-08-03,32.5405
2023-08-04,32.5405
2023-08-05,32.5405
2023-08-06,32.5405
2023-08-07,32.5405
2023-08-08,32.5405
2023-08-09,32.5405
2023-08-10,32.5405
2023-08-11,32.5405
2023-08-12,32.5405
2023-08-13,32.5405
2023-08-14,32.5405
2023-08-15,32.5405
2023-08-16,32.5405
2023-08-17,32.5405
2023-08-18,32.5405
2023-08-19,32.5405
2023-08-20,32.5405
2023-08-21,32.5405
2023-08-22,32.5405
2023-08-23,32.5405
2023-08-24,32.5405
2023-08-25,32.5405
2023-08-26,32.5405
2023-08-27,32.5405
2023-08-28,32.5405
2023-08-29,32.5405
2023-08-30,32.5405
2023-08-31,32.5405
2023-09-01,32.5405
2023-09-02,32.5405
2023-09-03,32.5405
2023-09-04,32.5405
2023-09-05,32.5405
2023-09-06,32.5405
2023-09-07,32.5405
2023-09-08,32.5405
2023-09-09,32.5405
2023-09-10,32.5405
2023-09-11,32.5405
2023-09-12,32.5405
2023-09-13,32.5405
2023-09-14,32.5405
2023-09-15,32.5405
2023-09-16,32.5405
2023-09-17,32.5405
2023-09-18,32.5405
2023-09-19,32.5405
2023-09-20,32.5405
2023-09-21,32.5405
2023-09-22,32.5405
2023-09-23,32.5405
2023-09-24,32.5405
2023-09-25,32.5405
2023-09-26,32.5405
2023-09-27,32.5405
2023-09-28,32.5405
2023-09-29,32.5405
2023-09-30,37.096
2023-10-01,37.096
2023-10-02,37.096
2023-10-03,37.096
2023-10-04,37.096
2023-10-05,37.096
2023-10-06,37.096
2023-10-07,37.096
2023-10-08,37.096
2023-10-09,37.096
2023-10-10,37.096
2023-10-11,37.096
2023-10-12,37.096
2023-10-13,37.096
2023-10-14,37.096
2023-10-15,37.096
2023-10-16,37.096
2023-10-17,37.096
2023-10-18,37.096
2023-10-19,37.096
2023-10-20,37.096
2023-10-21,37.096
2023-10-22,37.096
2023-10-23,37.096
2023-10-24,37.096
2023-10-25,37.096
2023-10-26,37.096
2023-10-27,37.096
2023-10-28,37.096
2023-10-29,37.096
2023-10-30,37.096
2023-10-31,37.096
2023-11-01,37.096
2023-11-02,37.096
2023-11-03,37.096
2023-11-04,37.096
2023-11-05,37.096
2023-11-06,37.096
2023-11-07,37.096
2023-11-08,37.096
2023-11-09,37.096
2023-11-10,37.096
2023-11-11,37.096
2023-11-12,37.096
2023-11-13,37.096
2023-11-14,37.096
2023-11-15,37.096
2023-11-16,37.096
2023-11-17,37.096
2023-11-18,37.096
2023-11-19,37.096
2023-11-20,37.096
2023-11-21,37.096
2023-11-22,37.096
2023-11-23,37.096
2023-11-24,37.096
2023-11-25,37.096
2023-11-26,37.096
2023-11-27,37.096
2023-11-28,37.096
2023-11-29,37.096
2023-11-30,37.096
2023-12-01,37.096
2023-12-02,37.096
2023-12-03,37.096
2023-12-04,37.096
2023-12-05,37.096
2023-12-06,37.096
2023-12-07,37.096
2023-12-08,37.096
2023-12-09,37.096
2023-12-10,37.096
2023-12-11,37.096
2023-12-12,37.096
2023-12-13,37.096
2023-12-14,37.096
2023-12-15,37.096
2023-12-16,37.096
2023-12-17,37.096
2023-12-18,37.096
2023-12-19,37.096
2023-12-20,37.096
2023-12-21,37.096
2023-12-22,37.096
2023-12-23,37.096
2023-12-24,37.096
2023-12-25,37.096
2023-12-26,37.096
2023-12-27,37.096
2023-12-28,37.096
2023-12-29,37.096
2023-12-30,37.096
2023-12-31,24.7283
2024-01-01,24.7283
2024-01-02,24.7283
2024-01-03,24.7283
2024-01-04,24.7283
2024-01-05,24.7283
2024-01-06,24.7283
2024-01-07,24.7283
2024-01-08,24.7283
2024-01-09,24.7283
2024-01-10,24.7283
2024-01-11,24.7283
2024-01-12,24.7283
2024-01-13,24.7283
2024-01-14,24.7283
2024-01-15,24.7283
2024-01-16,24.7283
2024-01-17,24.7283
2024-01-18,24.7283
2024-01-19,24.7283
2024-01-20,24.7283
2024-01-21,24.7283
2024-01-22,24.7283
2024-01-23,24.7283
2024-01-24,24.7283
2024-01-25,24.7283
2024-01-26,24.7283
2024-01-27,24.7283
2024-01-28,24.7283
2024-01-29,24.7283
2024-01-30,24.7283
2024-01-31,24.7283
2024-02-01,24.7283
2024-02-02,24.7283
2024-02-03,24.7283
2024-02-04,24.7283
2024-02-05,24.7283
2024-02-06,24.7283
2024-02-07,24.7283
2024-02-08,24.7283
2024-02-09,24.7283
2024-02-10,24.7283
2024-02-11,24.7283
2024-02-12,24.7283
2024-02-13,24.7283
2024-02-14,24.7283
2024-02-15,24.7283
2024-02-16,24.7283
2024-02-17,24.7283
2024-02-18,24.7283
2024-02-19,24.7283
2024-02-20,24.7283
2024-02-21,24.7283
2024-02-22,24.7283
2024-02-23,24.7283
2024-02-24,24.7283
2024-02-25,24.7283
2024-02-26,24.7283
2024-02-27,24.7283
2024-02-28,24.7283
2024-02-29,24.7283
2024-03-01,24.7283
2024-03-02,24.7283
2024-03-03,24.7283
2024-03-04,24.7283
2024-03-05,24.7283
2024-03-06,24.7283
2024-03-07,24.7283
2024-03-08,24.7283
2024-03-09,24.7283
2024-03-10,24.7283
2024-03-11,24.7283
2024-03-12,24.7283
2024-03-13,24.7283
2024-03-14,24.7283
2024-03-15,24.7283
2024-03-16,24.7283
2024-03-17,24.7283
2024-03-18,24.7283
2024-03-19,24.7283
2024-03-20,24.7283
2024-03-21,24.7283
