,ADM LN Equity,ADM LN Equity,ADM LN Equity,ADM LN Equity,ADM LN Equity
2011-05-10,725.172,743.035,724.321,740.058,417724.0
2011-05-11,742.184,744.736,734.954,737.506,309945.0
2011-05-12,732.402,741.334,732.402,741.334,328977.0
2011-05-13,745.162,754.093,743.46,744.736,436873.0
2011-05-14,745.162,754.093,743.46,744.736,436873.0
2011-05-15,745.162,754.093,743.46,744.736,436873.0
2011-05-16,741.759,746.012,737.931,746.012,590384.0
2011-05-17,743.886,750.691,738.782,738.782,589128.0
2011-05-18,745.513,749.42,734.224,741.171,418774.0
2011-05-19,744.644,745.947,740.302,743.342,419153.0
2011-05-20,745.513,754.196,738.131,743.342,340714.0
2011-05-21,745.513,754.196,738.131,743.342,340714.0
2011-05-22,745.513,754.196,738.131,743.342,340714.0
2011-05-23,737.263,737.697,707.303,716.422,651640.0
2011-05-24,717.724,719.027,710.343,715.553,371408.0
2011-05-25,712.514,732.921,706.001,732.921,822683.0
2011-05-26,731.618,739.868,727.711,732.921,657171.0
2011-05-27,732.921,739.434,730.316,732.487,763725.0
2011-05-28,732.921,739.434,730.316,732.487,763725.0
2011-05-29,732.921,739.434,730.316,732.487,763725.0
2011-05-30,732.921,739.434,730.316,732.487,763725.0
2011-05-31,738.131,757.67,735.092,748.118,631929.0
2011-06-01,751.591,752.46,738.565,739.434,397982.0
2011-06-02,734.658,739.434,729.882,731.184,234882.0
2011-06-03,732.487,740.736,729.447,738.131,458429.0
2011-06-04,732.487,740.736,729.447,738.131,458429.0
2011-06-05,732.487,740.736,729.447,738.131,458429.0
2011-06-06,736.395,745.947,731.618,742.039,512195.0
2011-06-07,742.039,758.973,742.039,754.196,597098.0
2011-06-08,754.196,758.104,749.42,755.065,723043.0
2011-06-09,756.367,760.709,749.855,758.973,442913.0
2011-06-10,758.973,759.407,741.171,742.473,855771.0
2011-06-11,758.973,759.407,741.171,742.473,855771.0
2011-06-12,758.973,759.407,741.171,742.473,855771.0
2011-06-13,742.473,749.42,738.565,744.644,318499.0
2011-06-14,748.986,750.723,739.0,745.513,443030.0
2011-06-15,742.907,744.644,735.526,742.039,443232.0
2011-06-16,740.302,740.302,722.066,730.316,615308.0
2011-06-17,727.711,737.697,723.369,733.355,757436.0
2011-06-18,727.711,737.697,723.369,733.355,757436.0
2011-06-19,727.711,737.697,723.369,733.355,757436.0
2011-06-20,729.447,730.75,719.895,727.276,453390.0
2011-06-21,729.882,729.882,722.066,728.579,401692.0
2011-06-22,729.882,730.75,718.593,723.369,327942.0
2011-06-23,722.066,724.237,713.382,717.29,431012.0
2011-06-24,724.237,726.842,704.264,708.172,464531.0
2011-06-25,724.237,726.842,704.264,708.172,464531.0
2011-06-26,724.237,726.842,704.264,708.172,464531.0
2011-06-27,705.567,718.593,705.567,709.474,392719.0
2011-06-28,715.987,717.29,706.869,714.251,443666.0
2011-06-29,714.251,719.461,711.645,714.685,434168.0
2011-06-30,718.593,722.934,713.382,721.198,544928.0
2011-07-01,722.934,728.145,719.461,726.408,294150.0
2011-07-02,722.934,728.145,719.461,726.408,294150.0
2011-07-03,722.934,728.145,719.461,726.408,294150.0
2011-07-04,724.671,728.579,713.382,725.54,366682.0
2011-07-05,722.066,729.882,722.066,724.237,360089.0
2011-07-06,725.54,725.54,701.659,707.738,592819.0
2011-07-07,709.474,718.593,708.172,709.474,631636.0
2011-07-08,709.909,712.08,704.264,706.001,922316.0
2011-07-09,709.909,712.08,704.264,706.001,922316.0
2011-07-10,709.909,712.08,704.264,706.001,922316.0
2011-07-11,703.83,706.001,680.383,689.067,630222.0
2011-07-12,681.686,688.199,672.568,682.989,485876.0
2011-07-13,681.686,684.725,670.397,671.699,844844.0
2011-07-14,669.528,686.462,661.713,685.594,828403.0
2011-07-15,684.291,692.541,681.252,688.633,577174.0
2011-07-16,684.291,692.541,681.252,688.633,577174.0
2011-07-17,684.291,692.541,681.252,688.633,577174.0
2011-07-18,686.028,686.028,664.752,666.489,613906.0
2011-07-19,669.963,676.476,666.055,673.002,299247.0
2011-07-20,675.607,676.476,665.621,674.305,449567.0
2011-07-21,677.778,692.107,665.621,689.501,593025.0
2011-07-22,694.278,707.738,681.686,692.107,427190.0
2011-07-23,694.278,707.738,681.686,692.107,427190.0
2011-07-24,694.278,707.738,681.686,692.107,427190.0
2011-07-25,685.16,685.594,677.344,678.212,634710.0
2011-07-26,680.383,680.818,669.528,676.476,326873.0
2011-07-27,675.173,677.778,656.937,660.845,791192.0
2011-07-28,658.239,674.739,656.937,673.002,517230.0
2011-07-29,663.884,676.041,659.976,672.568,770653.0
2011-07-30,663.884,676.041,659.976,672.568,770653.0
2011-07-31,663.884,676.041,659.976,672.568,770653.0
2011-08-01,675.173,677.344,660.41,666.923,478462.0
2011-08-02,664.318,669.094,651.727,652.595,635359.0
2011-08-03,661.713,670.831,653.463,665.621,1201087.0
2011-08-04,678.647,682.12,660.845,661.713,1198349.0
2011-08-05,659.108,664.318,647.385,649.99,766360.0
2011-08-06,659.108,664.318,647.385,649.99,766360.0
2011-08-07,659.108,664.318,647.385,649.99,766360.0
2011-08-08,644.345,649.99,616.991,618.728,1031489.0
2011-08-09,617.859,630.017,593.11,626.977,1045997.0
2011-08-10,637.398,644.779,605.268,606.57,639613.0
2011-08-11,623.938,637.398,607.873,634.359,1000169.0
2011-08-12,633.056,655.634,627.846,655.634,696205.0
2011-08-13,633.056,655.634,627.846,655.634,696205.0
2011-08-14,633.056,655.634,627.846,655.634,696205.0
2011-08-15,659.108,666.489,652.161,659.976,417481.0
2011-08-16,658.239,665.187,652.595,664.752,410588.0
2011-08-17,663.016,674.305,656.937,672.134,532196.0
2011-08-18,667.792,667.792,642.608,647.819,477305.0
2011-08-19,647.819,653.029,626.977,649.121,910995.0
2011-08-20,647.819,653.029,626.977,649.121,910995.0
2011-08-21,647.819,653.029,626.977,649.121,910995.0
2011-08-22,656.937,666.055,645.648,660.41,1778775.0
2011-08-23,671.265,675.607,663.016,666.489,569665.0
2011-08-24,651.292,651.292,577.913,587.466,3740018.0
2011-08-25,588.768,592.242,542.309,555.335,3095677.0
2011-08-26,559.243,576.611,558.375,572.269,2214792.0
2011-08-27,559.243,576.611,558.375,572.269,2214792.0
2011-08-28,559.243,576.611,558.375,572.269,2214792.0
2011-08-29,559.243,576.611,558.375,572.269,2214792.0
2011-08-30,582.69,592.242,578.348,583.992,1061291.0
2011-08-31,585.295,594.847,583.992,592.676,980731.0
2011-09-01,595.281,597.886,583.124,593.979,631228.0
2011-09-02,589.637,591.373,580.953,591.373,602980.0
2011-09-03,589.637,591.373,580.953,591.373,602980.0
2011-09-04,589.637,591.373,580.953,591.373,602980.0
2011-09-05,583.124,588.768,573.137,574.874,810162.0
2011-09-06,573.571,586.163,571.835,580.084,680779.0
2011-09-07,588.768,607.873,588.768,606.57,622588.0
2011-09-08,604.833,604.833,585.295,592.242,675954.0
2011-09-09,574.874,575.308,557.506,567.493,953251.0
2011-09-10,574.874,575.308,557.506,567.493,953251.0
2011-09-11,574.874,575.308,557.506,567.493,953251.0
2011-09-12,557.506,570.098,554.901,555.769,643578.0
2011-09-13,559.677,561.414,548.822,551.427,533993.0
2011-09-14,548.388,556.638,543.612,553.164,1021503.0
2011-09-15,557.94,570.532,555.335,570.532,691056.0
2011-09-16,575.308,575.308,559.243,563.151,776606.0
2011-09-17,575.308,575.308,559.243,563.151,776606.0
2011-09-18,575.308,575.308,559.243,563.151,776606.0
2011-09-19,551.427,557.072,546.217,554.033,447794.0
2011-09-20,553.598,563.151,551.862,559.243,663919.0
2011-09-21,557.072,560.111,542.744,546.217,710774.0
2011-09-22,530.586,537.967,514.521,534.06,1877742.0
2011-09-23,537.533,551.862,534.928,551.862,495079.0
2011-09-24,537.533,551.862,534.928,551.862,495079.0
2011-09-25,537.533,551.862,534.928,551.862,495079.0
2011-09-26,543.612,578.782,543.612,578.782,813106.0
2011-09-27,587.031,601.794,582.69,600.057,718452.0
2011-09-28,595.511,604.893,589.257,589.257,806559.0
2011-09-29,589.704,592.831,577.642,583.003,725151.0
2011-09-30,577.195,579.429,560.219,564.239,625077.0
2011-10-01,577.195,579.429,560.219,564.239,625077.0
2011-10-02,577.195,579.429,560.219,564.239,625077.0
2011-10-03,539.668,565.579,532.52,562.006,1092574.0
2011-10-04,562.899,563.792,538.775,548.156,1090985.0
2011-10-05,565.133,567.813,555.304,564.239,770558.0
2011-10-06,567.366,569.6,553.964,562.452,1283751.0
2011-10-07,562.899,566.473,547.71,553.071,668690.0
2011-10-08,562.899,566.473,547.71,553.071,668690.0
2011-10-09,562.899,566.473,547.71,553.071,668690.0
2011-10-10,551.284,561.559,549.943,556.645,688881.0
2011-10-11,557.091,559.325,549.05,549.943,743037.0
2011-10-12,549.05,556.198,545.029,553.071,1316541.0
2011-10-13,553.517,561.559,551.284,553.964,662604.0
2011-10-14,555.751,567.366,549.05,564.239,491354.0
2011-10-15,555.751,567.366,549.05,564.239,491354.0
2011-10-16,555.751,567.366,549.05,564.239,491354.0
2011-10-17,571.834,573.621,560.665,563.792,469429.0
2011-10-18,559.772,565.579,548.603,554.858,632927.0
2011-10-19,561.112,563.792,544.582,547.263,561472.0
2011-10-20,545.923,549.497,534.754,538.775,540054.0
2011-10-21,541.902,546.816,536.541,545.923,722528.0
2011-10-22,541.902,546.816,536.541,545.923,722528.0
2011-10-23,541.902,546.816,536.541,545.923,722528.0
2011-10-24,550.39,550.39,541.008,544.582,295012.0
2011-10-25,545.029,554.858,537.435,545.029,835954.0
2011-10-26,548.156,548.156,540.562,548.156,709073.0
2011-10-27,564.686,568.707,556.645,563.346,795518.0
2011-10-28,565.133,565.579,542.795,545.923,645304.0
2011-10-29,565.133,565.579,542.795,545.923,645304.0
2011-10-30,565.133,565.579,542.795,545.923,645304.0
2011-10-31,545.029,545.476,526.713,526.713,930486.0
2011-11-01,519.565,519.565,496.334,503.035,743805.0
2011-11-02,505.716,520.905,486.506,518.224,2708368.0
2011-11-03,513.31,531.18,506.162,529.393,1144482.0
2011-11-04,532.52,536.541,524.032,529.84,1164008.0
2011-11-05,532.52,536.541,524.032,529.84,1164008.0
2011-11-06,532.52,536.541,524.032,529.84,1164008.0
2011-11-07,527.606,536.988,522.245,527.159,812728.0
2011-11-08,524.926,540.562,523.585,532.967,883814.0
2011-11-09,442.278,442.278,364.321,396.486,7705951.0
2011-11-10,389.785,393.359,364.544,366.331,4322737.0
2011-11-11,365.438,377.5,355.609,375.266,3317592.0
2011-11-12,365.438,377.5,355.609,375.266,3317592.0
2011-11-13,365.438,377.5,355.609,375.266,3317592.0
2011-11-14,383.531,389.562,371.469,371.915,1909775.0
2011-11-15,371.915,376.606,359.183,370.799,1559154.0
2011-11-16,369.235,375.266,357.396,357.62,1318721.0
2011-11-17,357.396,370.128,351.142,368.565,2067706.0
2011-11-18,361.194,370.128,359.63,366.554,1202565.0
2011-11-19,361.194,370.128,359.63,366.554,1202565.0
2011-11-20,361.194,370.128,359.63,366.554,1202565.0
2011-11-21,363.427,365.884,356.726,364.321,1120953.0
2011-11-22,366.778,388.222,362.31,378.617,1797103.0
2011-11-23,374.373,392.242,368.788,386.435,1341011.0
2011-11-24,386.881,392.242,377.276,381.744,755211.0
2011-11-25,382.414,400.284,380.627,393.583,1016309.0
2011-11-26,382.414,400.284,380.627,393.583,1016309.0
2011-11-27,382.414,400.284,380.627,393.583,1016309.0
2011-11-28,397.157,409.665,395.816,409.665,817735.0
2011-11-29,409.219,411.452,402.741,410.112,1263854.0
2011-11-30,403.858,421.281,403.858,412.122,1125616.0
2011-12-01,415.473,415.473,405.868,407.432,698990.0
2011-12-02,403.858,408.549,390.009,407.208,1241365.0
2011-12-03,403.858,408.549,390.009,407.208,1241365.0
2011-12-04,403.858,408.549,390.009,407.208,1241365.0
2011-12-05,409.665,417.037,406.762,414.356,582494.0
2011-12-06,409.889,412.793,395.593,397.827,956769.0
2011-12-07,404.304,405.868,377.723,382.191,1570385.0
2011-12-08,389.338,389.338,374.596,374.596,892748.0
2011-12-09,369.458,381.744,369.458,381.744,743969.0
2011-12-10,369.458,381.744,369.458,381.744,743969.0
2011-12-11,369.458,381.744,369.458,381.744,743969.0
2011-12-12,382.637,383.084,368.341,368.341,384086.0
2011-12-13,369.235,373.702,363.427,369.905,331609.0
2011-12-14,366.778,369.905,351.142,351.589,938694.0
2011-12-15,357.396,361.417,354.269,357.62,744226.0
2011-12-16,359.63,360.523,356.503,358.29,1015043.0
2011-12-17,359.63,360.523,356.503,358.29,1015043.0
2011-12-18,359.63,360.523,356.503,358.29,1015043.0
2011-12-19,356.279,360.523,354.939,357.396,419600.0
2011-12-20,358.29,375.043,355.833,372.139,464613.0
2011-12-21,375.713,381.074,364.767,365.884,461956.0
2011-12-22,367.671,371.692,362.31,366.108,392838.0
2011-12-23,371.469,381.074,369.012,371.469,215387.0
2011-12-24,371.469,381.074,369.012,371.469,215387.0
2011-12-25,371.469,381.074,369.012,371.469,215387.0
2011-12-26,371.469,381.074,369.012,371.469,215387.0
2011-12-27,371.469,381.074,369.012,371.469,215387.0
2011-12-28,373.479,379.063,370.352,375.266,361637.0
2011-12-29,374.373,379.733,371.692,379.733,155639.0
2011-12-30,382.191,382.191,372.809,380.627,352531.0
2011-12-31,382.191,382.191,372.809,380.627,352531.0
2012-01-01,382.191,382.191,372.809,380.627,352531.0
2012-01-02,382.191,382.191,372.809,380.627,352531.0
2012-01-03,391.572,394.923,383.084,393.136,630227.0
2012-01-04,394.253,395.593,389.115,392.019,558850.0
2012-01-05,393.136,393.136,383.754,386.881,576917.0
2012-01-06,385.094,388.668,373.479,377.276,541342.0
2012-01-07,385.094,388.668,373.479,377.276,541342.0
2012-01-08,385.094,388.668,373.479,377.276,541342.0
2012-01-09,378.393,383.307,368.565,368.788,349460.0
2012-01-10,371.245,379.957,371.245,376.83,418829.0
2012-01-11,376.383,379.733,370.575,377.276,577850.0
2012-01-12,379.287,394.253,379.287,389.338,536566.0
2012-01-13,391.796,394.923,387.998,392.689,593529.0
2012-01-14,391.796,394.923,387.998,392.689,593529.0
2012-01-15,391.796,394.923,387.998,392.689,593529.0
2012-01-16,392.242,401.847,390.679,392.242,490393.0
2012-01-17,395.37,396.933,383.978,385.094,337959.0
2012-01-18,384.424,389.785,382.861,386.211,383312.0
2012-01-19,388.222,397.38,387.998,392.689,880760.0
2012-01-20,393.136,397.38,388.892,396.933,692781.0
2012-01-21,393.136,397.38,388.892,396.933,692781.0
2012-01-22,393.136,397.38,388.892,396.933,692781.0
2012-01-23,396.263,406.091,396.263,403.634,309439.0
2012-01-24,404.304,408.102,398.72,406.315,899598.0
2012-01-25,408.772,415.25,400.954,403.411,630288.0
2012-01-26,403.634,415.92,403.634,411.006,650742.0
2012-01-27,408.772,414.803,406.985,411.229,401699.0
2012-01-28,408.772,414.803,406.985,411.229,401699.0
2012-01-29,408.772,414.803,406.985,411.229,401699.0
2012-01-30,407.208,410.112,398.05,399.614,424770.0
2012-01-31,402.517,425.748,402.517,420.387,1737759.0
2012-02-01,419.941,430.216,414.356,416.813,793447.0
2012-02-02,417.26,431.779,413.909,429.769,748165.0
2012-02-03,429.769,476.23,428.652,463.722,1838027.0
2012-02-04,429.769,476.23,428.652,463.722,1838027.0
2012-02-05,429.769,476.23,428.652,463.722,1838027.0
2012-02-06,460.594,460.594,440.938,446.075,1228503.0
2012-02-07,444.288,448.979,429.992,434.683,788430.0
2012-02-08,434.236,438.704,425.301,430.886,824398.0
2012-02-09,431.779,443.841,431.779,440.044,614360.0
2012-02-10,436.023,444.065,428.205,430.662,540205.0
2012-02-11,436.023,444.065,428.205,430.662,540205.0
2012-02-12,436.023,444.065,428.205,430.662,540205.0
2012-02-13,432.896,436.47,429.546,432.449,531908.0
2012-02-14,432.673,436.917,430.216,432.449,665886.0
2012-02-15,434.683,438.257,431.109,433.12,571381.0
2012-02-16,429.769,430.886,425.078,429.992,618249.0
2012-02-17,433.566,445.405,432.003,445.405,582923.0
2012-02-18,433.566,445.405,432.003,445.405,582923.0
2012-02-19,433.566,445.405,432.003,445.405,582923.0
2012-02-20,446.298,453.446,446.298,451.659,484737.0
2012-02-21,456.127,468.636,453.893,465.955,763177.0
2012-02-22,465.509,467.742,457.914,463.275,476930.0
2012-02-23,462.381,475.337,461.488,469.083,955431.0
2012-02-24,469.529,476.23,463.275,467.742,689233.0
2012-02-25,469.529,476.23,463.275,467.742,689233.0
2012-02-26,469.529,476.23,463.275,467.742,689233.0
2012-02-27,465.509,476.677,460.148,474.443,648200.0
2012-02-28,474.443,483.825,467.742,482.932,609287.0
2012-02-29,480.698,485.165,469.976,481.145,808986.0
2012-03-01,479.358,493.207,476.23,489.633,1136827.0
2012-03-02,480.251,490.526,469.976,473.103,1178244.0
2012-03-03,480.251,490.526,469.976,473.103,1178244.0
2012-03-04,480.251,490.526,469.976,473.103,1178244.0
2012-03-05,470.869,475.784,463.722,466.402,794334.0
2012-03-06,465.509,468.189,450.319,464.615,2386785.0
2012-03-07,500.801,527.159,490.526,511.077,3555331.0
2012-03-08,506.609,530.287,505.716,519.118,946868.0
2012-03-09,513.757,522.692,508.843,517.331,787490.0
2012-03-10,513.757,522.692,508.843,517.331,787490.0
2012-03-11,513.757,522.692,508.843,517.331,787490.0
2012-03-12,515.544,524.926,512.864,522.692,569291.0
2012-03-13,527.159,530.733,520.905,529.393,616646.0
2012-03-14,532.074,537.881,527.606,529.84,754142.0
2012-03-15,531.627,541.902,526.266,537.435,721146.0
2012-03-16,537.435,540.562,533.861,539.222,1258178.0
2012-03-17,537.435,540.562,533.861,539.222,1258178.0
2012-03-18,537.435,540.562,533.861,539.222,1258178.0
2012-03-19,538.328,541.902,536.094,539.222,419897.0
2012-03-20,536.094,539.222,530.733,535.201,731480.0
2012-03-21,535.201,537.881,518.671,521.798,689818.0
2012-03-22,524.479,527.159,512.864,518.224,864711.0
2012-03-23,516.884,522.245,512.864,520.011,519691.0
2012-03-24,516.884,522.245,512.864,520.011,519691.0
2012-03-25,516.884,522.245,512.864,520.011,519691.0
2012-03-26,520.458,525.372,517.331,524.032,604625.0
2012-03-27,524.032,534.754,520.011,526.266,578875.0
2012-03-28,524.926,528.5,516.437,518.671,413685.0
2012-03-29,515.097,519.565,509.29,515.991,881919.0
2012-03-30,515.991,531.627,515.991,530.287,833897.0
2012-03-31,515.991,531.627,515.991,530.287,833897.0
2012-04-01,515.991,531.627,515.991,530.287,833897.0
2012-04-02,529.393,533.861,519.118,531.18,772443.0
2012-04-03,530.287,542.349,525.819,539.222,836695.0
2012-04-04,536.094,541.455,527.606,531.18,1565351.0
2012-04-05,529.84,541.008,520.011,539.222,708886.0
2012-04-06,529.84,541.008,520.011,539.222,708886.0
2012-04-07,529.84,541.008,520.011,539.222,708886.0
2012-04-08,529.84,541.008,520.011,539.222,708886.0
2012-04-09,529.84,541.008,520.011,539.222,708886.0
2012-04-10,531.627,540.115,531.627,533.861,638326.0
2012-04-11,533.414,541.455,529.393,537.435,881611.0
2012-04-12,535.648,547.71,528.053,543.689,544688.0
2012-04-13,545.476,545.923,524.926,528.5,1710264.0
2012-04-14,545.476,545.923,524.926,528.5,1710264.0
2012-04-15,545.476,545.923,524.926,528.5,1710264.0
2012-04-16,524.926,528.5,522.245,524.479,1085481.0
2012-04-17,521.798,535.648,520.011,534.307,1990756.0
2012-04-18,538.775,548.603,536.541,540.115,935408.0
2012-04-19,542.349,545.029,536.988,540.115,1020669.0
2012-04-20,545.029,547.263,536.541,547.263,1266764.0
2012-04-21,545.029,547.263,536.541,547.263,1266764.0
2012-04-22,545.029,547.263,536.541,547.263,1266764.0
2012-04-23,546.816,546.816,525.372,535.201,664627.0
2012-04-24,542.349,545.029,534.754,541.455,825555.0
2012-04-25,543.689,550.837,542.795,549.943,1080508.0
2012-04-26,547.263,547.263,527.159,533.861,982606.0
2012-04-27,530.287,548.603,530.287,545.029,797484.0
2012-04-28,530.287,548.603,530.287,545.029,797484.0
2012-04-29,530.287,548.603,530.287,545.029,797484.0
2012-04-30,546.369,546.369,538.328,541.008,551409.0
2012-05-01,543.689,545.029,534.307,536.094,412205.0
2012-05-02,542.315,544.158,530.796,540.932,729608.0
2012-05-03,542.775,548.765,538.629,542.315,522340.0
2012-05-04,539.55,544.158,532.639,534.482,433785.0
2012-05-05,539.55,544.158,532.639,534.482,433785.0
2012-05-06,539.55,544.158,532.639,534.482,433785.0
2012-05-07,539.55,544.158,532.639,534.482,433785.0
2012-05-08,537.246,541.854,531.256,533.56,707679.0
2012-05-09,537.246,538.168,523.884,529.874,698819.0
2012-05-10,531.717,534.021,525.727,528.953,647885.0
2012-05-11,526.649,529.874,523.884,527.57,445938.0
2012-05-12,526.649,529.874,523.884,527.57,445938.0
2012-05-13,526.649,529.874,523.884,527.57,445938.0
2012-05-14,521.12,526.649,517.894,521.58,480223.0
2012-05-15,522.041,523.884,515.591,519.277,604422.0
2012-05-16,516.512,525.727,513.748,517.894,547148.0
2012-05-17,518.355,519.277,509.14,509.601,480721.0
2012-05-18,506.375,509.601,501.768,502.229,556662.0
