,LGEN LN Equity,LGEN LN Equity,LGEN LN Equity,LGEN LN Equity,LGEN LN Equity
2011-04-23,55.069,55.496,54.69,54.974,15158340.0
2011-04-24,55.069,55.496,54.69,54.974,15158340.0
2011-04-25,55.069,55.496,54.69,54.974,15158340.0
2011-04-26,54.927,55.97,54.832,55.922,13891469.0
2011-04-27,55.875,56.965,55.638,56.586,21256457.0
2011-04-28,56.87,58.481,56.823,58.197,23075615.0
2011-04-29,56.87,58.481,56.823,58.197,23075615.0
2011-04-30,56.87,58.481,56.823,58.197,23075615.0
2011-05-01,56.87,58.481,56.823,58.197,23075615.0
2011-05-02,56.87,58.481,56.823,58.197,23075615.0
2011-05-03,58.529,58.813,57.77,58.671,21472361.0
2011-05-04,57.723,58.055,56.444,56.586,29436652.0
2011-05-05,56.728,57.202,55.59,55.922,20014684.0
2011-05-06,56.112,56.207,55.354,55.875,16901865.0
2011-05-07,56.112,56.207,55.354,55.875,16901865.0
2011-05-08,56.112,56.207,55.354,55.875,16901865.0
2011-05-09,55.354,55.733,54.974,55.306,9785213.0
2011-05-10,55.448,55.97,54.88,55.448,24684567.0
2011-05-11,55.827,56.444,55.448,55.875,11395914.0
2011-05-12,55.022,55.875,55.022,55.685,19342896.0
2011-05-13,56.064,56.491,55.022,55.117,12420659.0
2011-05-14,56.064,56.491,55.022,55.117,12420659.0
2011-05-15,56.064,56.491,55.022,55.117,12420659.0
2011-05-16,54.785,54.927,54.074,54.643,11839407.0
2011-05-17,54.5,54.88,53.79,53.79,10639725.0
2011-05-18,54.121,54.453,53.695,54.216,10760973.0
2011-05-19,54.643,55.733,54.027,55.259,17829899.0
2011-05-20,55.543,56.207,55.069,55.069,15041602.0
2011-05-21,55.543,56.207,55.069,55.069,15041602.0
2011-05-22,55.543,56.207,55.069,55.069,15041602.0
2011-05-23,54.311,54.453,53.79,54.027,11030691.0
2011-05-24,53.932,54.263,53.41,53.505,9789359.0
2011-05-25,53.221,53.932,52.415,53.6,13703446.0
2011-05-26,53.884,54.5,53.6,53.979,11685122.0
2011-05-27,54.548,55.401,54.406,54.832,18338496.0
2011-05-28,54.548,55.401,54.406,54.832,18338496.0
2011-05-29,54.548,55.401,54.406,54.832,18338496.0
2011-05-30,54.548,55.401,54.406,54.832,18338496.0
2011-05-31,55.306,55.733,55.117,55.496,11354417.0
2011-06-01,55.59,55.875,55.211,55.259,14997243.0
2011-06-02,54.737,54.88,53.884,53.884,15341518.0
2011-06-03,54.169,54.169,53.221,53.837,12081170.0
2011-06-04,54.169,54.169,53.221,53.837,12081170.0
2011-06-05,54.169,54.169,53.221,53.837,12081170.0
2011-06-06,53.647,53.884,53.316,53.837,15026323.0
2011-06-07,53.837,55.069,53.695,54.785,17777397.0
2011-06-08,54.548,54.785,54.263,54.358,14787777.0
2011-06-09,54.5,55.164,54.169,54.974,13668791.0
2011-06-10,54.88,55.306,54.216,54.263,11502781.0
2011-06-11,54.88,55.306,54.216,54.263,11502781.0
2011-06-12,54.88,55.306,54.216,54.263,11502781.0
2011-06-13,54.406,54.453,53.979,54.169,6484020.0
2011-06-14,54.595,55.354,54.5,55.164,10130436.0
2011-06-15,55.022,55.448,54.263,54.263,15330334.0
2011-06-16,54.074,54.074,53.268,53.932,20119098.0
2011-06-17,53.647,53.979,53.268,53.6,20868962.0
2011-06-18,53.647,53.979,53.268,53.6,20868962.0
2011-06-19,53.647,53.979,53.268,53.6,20868962.0
2011-06-20,53.031,53.505,52.32,52.842,18762910.0
2011-06-21,53.126,54.074,52.842,53.837,12777958.0
2011-06-22,53.932,54.263,53.316,53.695,12139187.0
2011-06-23,53.458,53.932,52.51,52.747,12256592.0
2011-06-24,53.505,53.505,51.894,52.131,17286364.0
2011-06-25,53.505,53.505,51.894,52.131,17286364.0
2011-06-26,53.505,53.505,51.894,52.131,17286364.0
2011-06-27,51.894,52.557,51.61,51.941,10705955.0
2011-06-28,52.131,52.842,52.131,52.605,19820039.0
2011-06-29,52.842,55.354,52.747,55.259,52155484.0
2011-06-30,55.543,56.017,55.211,56.017,19080987.0
2011-07-01,56.301,57.012,56.017,56.87,14898632.0
2011-07-02,56.301,57.012,56.017,56.87,14898632.0
2011-07-03,56.301,57.012,56.017,56.87,14898632.0
2011-07-04,56.68,56.965,56.349,56.823,7183898.0
2011-07-05,56.775,57.439,56.775,57.107,9485513.0
2011-07-06,57.154,57.391,56.538,57.344,36977353.0
2011-07-07,57.628,59.524,57.439,58.624,33017889.0
2011-07-08,58.671,59.003,58.055,58.387,16990821.0
2011-07-09,58.671,59.003,58.055,58.387,16990821.0
2011-07-10,58.671,59.003,58.055,58.387,16990821.0
2011-07-11,58.244,58.292,56.017,56.396,19386946.0
2011-07-12,55.59,56.207,54.737,55.401,19718975.0
2011-07-13,55.354,56.586,55.069,56.254,16410097.0
2011-07-14,55.875,56.254,55.211,55.59,14276125.0
2011-07-15,55.022,55.685,54.595,55.022,14411475.0
2011-07-16,55.022,55.685,54.595,55.022,14411475.0
2011-07-17,55.022,55.685,54.595,55.022,14411475.0
2011-07-18,54.595,54.643,53.031,53.031,12621989.0
2011-07-19,53.647,54.121,53.031,53.316,14395873.0
2011-07-20,53.695,54.311,53.221,54.216,14019205.0
2011-07-21,54.453,56.207,53.173,55.543,14314126.0
2011-07-22,56.064,56.728,54.737,55.259,15712053.0
2011-07-23,56.064,56.728,54.737,55.259,15712053.0
2011-07-24,56.064,56.728,54.737,55.259,15712053.0
2011-07-25,54.406,55.117,54.406,54.69,11975431.0
2011-07-26,54.737,55.164,54.027,54.595,10972974.0
2011-07-27,54.074,54.737,52.889,53.079,17284715.0
2011-07-28,52.51,53.79,52.32,53.79,14133169.0
2011-07-29,53.126,53.6,52.273,53.173,13968571.0
2011-07-30,53.126,53.6,52.273,53.173,13968571.0
2011-07-31,53.126,53.6,52.273,53.173,13968571.0
2011-08-01,53.837,54.311,52.463,52.7,14811405.0
2011-08-02,52.7,52.842,51.562,51.989,17585688.0
2011-08-03,52.51,52.51,49.382,49.524,33474437.0
2011-08-04,50.567,50.709,46.894,46.894,40723545.0
2011-08-05,45.022,46.799,44.264,44.927,42222525.0
2011-08-06,45.022,46.799,44.264,44.927,42222525.0
2011-08-07,45.022,46.799,44.264,44.927,42222525.0
2011-08-08,44.548,46.088,44.288,44.69,40178952.0
2011-08-09,44.714,45.899,41.634,45.662,36338045.0
2011-08-10,46.752,48.529,43.979,44.406,48394127.0
2011-08-11,46.136,46.799,43.766,46.562,36212571.0
2011-08-12,46.823,48.908,45.804,48.861,13434679.0
2011-08-13,46.823,48.908,45.804,48.861,13434679.0
2011-08-14,46.823,48.908,45.804,48.861,13434679.0
2011-08-15,49.145,49.714,48.482,48.766,11839538.0
2011-08-16,48.482,48.624,47.723,48.624,11709820.0
2011-08-17,48.34,49.098,47.866,48.576,8540291.0
2011-08-18,47.866,48.055,44.785,45.212,17660411.0
2011-08-19,45.306,45.804,43.363,45.401,29461576.0
2011-08-20,45.306,45.804,43.363,45.401,29461576.0
2011-08-21,45.306,45.804,43.363,45.401,29461576.0
2011-08-22,45.164,47.202,45.164,45.994,11994530.0
2011-08-23,46.231,46.918,45.164,45.235,19444903.0
2011-08-24,45.615,47.534,45.117,47.534,20501056.0
2011-08-25,47.771,48.103,46.515,46.965,19387927.0
2011-08-26,46.799,47.486,45.875,46.539,23999462.0
2011-08-27,46.799,47.486,45.875,46.539,23999462.0
2011-08-28,46.799,47.486,45.875,46.539,23999462.0
2011-08-29,46.799,47.486,45.875,46.539,23999462.0
2011-08-30,47.913,49.193,47.913,49.193,11897113.0
2011-08-31,49.193,50.14,48.719,49.761,15894671.0
2011-09-01,50.283,50.425,49.335,49.856,12014238.0
2011-09-02,49.287,49.335,47.368,47.818,11145888.0
2011-09-03,49.287,49.335,47.368,47.818,11145888.0
2011-09-04,49.287,49.335,47.368,47.818,11145888.0
2011-09-05,46.847,47.036,44.619,44.809,18907469.0
2011-09-06,44.904,45.946,44.027,44.525,26933635.0
2011-09-07,45.639,46.821,45.253,46.773,19479874.0
2011-09-08,46.749,47.762,46.121,47.183,42409073.0
2011-09-09,46.628,47.038,45.277,45.349,15577720.0
2011-09-10,46.628,47.038,45.277,45.349,15577720.0
2011-09-11,46.628,47.038,45.277,45.349,15577720.0
2011-09-12,44.216,44.529,43.42,43.854,13998707.0
2011-09-13,44.626,45.349,43.106,44.433,19844107.0
2011-09-14,43.54,45.205,43.54,44.65,18023533.0
2011-09-15,44.891,46.869,44.771,46.773,18171883.0
2011-09-16,47.11,49.064,46.7,48.437,24510292.0
2011-09-17,47.11,49.064,46.7,48.437,24510292.0
2011-09-18,47.11,49.064,46.7,48.437,24510292.0
2011-09-19,47.279,47.641,46.58,46.773,12973719.0
2011-09-20,46.146,47.4,46.121,47.279,9021536.0
2011-09-21,47.207,47.545,46.025,46.146,8816464.0
2011-09-22,44.795,45.301,43.685,44.095,14889985.0
2011-09-23,44.626,44.915,42.503,44.192,17809983.0
2011-09-24,44.626,44.915,42.503,44.192,17809983.0
2011-09-25,44.626,44.915,42.503,44.192,17809983.0
2011-09-26,43.492,47.135,43.299,47.014,25707773.0
2011-09-27,48.485,49.547,48.244,48.92,22694880.0
2011-09-28,48.485,49.402,47.931,48.292,9289569.0
2011-09-29,47.713,49.113,46.917,47.882,14727548.0
2011-09-30,47.303,47.641,46.242,46.628,13812585.0
2011-10-01,47.303,47.641,46.242,46.628,13812585.0
2011-10-02,47.303,47.641,46.242,46.628,13812585.0
2011-10-03,44.988,46.314,44.578,46.073,14800627.0
2011-10-04,45.181,45.277,41.562,43.323,28926040.0
2011-10-05,44.674,46.604,44.433,46.266,15884276.0
2011-10-06,46.773,49.643,46.049,49.643,21886541.0
2011-10-07,49.691,49.933,48.389,48.823,15745811.0
2011-10-08,49.691,49.933,48.389,48.823,15745811.0
2011-10-09,49.691,49.933,48.389,48.823,15745811.0
2011-10-10,49.064,51.091,48.582,50.705,7934031.0
2011-10-11,50.608,50.898,49.161,50.415,10732508.0
2011-10-12,49.981,51.718,49.691,51.284,11255483.0
2011-10-13,51.187,51.428,49.402,49.691,10284160.0
2011-10-14,50.222,51.428,49.161,50.705,9284552.0
2011-10-15,50.222,51.428,49.161,50.705,9284552.0
2011-10-16,50.222,51.428,49.161,50.705,9284552.0
2011-10-17,50.994,51.911,49.884,50.415,13248938.0
2011-10-18,49.691,50.801,49.209,50.56,7967119.0
2011-10-19,51.091,51.332,50.27,50.415,11500204.0
2011-10-20,49.788,50.029,48.823,49.161,11234182.0
2011-10-21,49.691,50.56,49.016,50.174,8537066.0
2011-10-22,49.691,50.56,49.016,50.174,8537066.0
2011-10-23,49.691,50.56,49.016,50.174,8537066.0
2011-10-24,50.463,51.669,50.174,51.284,10685021.0
2011-10-25,50.898,51.718,50.656,50.753,12647079.0
2011-10-26,50.656,52.2,50.512,51.911,12298713.0
2011-10-27,53.937,55.481,53.31,55.433,21041414.0
2011-10-28,55.722,55.77,54.371,55.24,15313966.0
2011-10-29,55.722,55.77,54.371,55.24,15313966.0
2011-10-30,55.722,55.77,54.371,55.24,15313966.0
2011-10-31,54.95,55.143,53.31,53.31,16385446.0
2011-11-01,51.621,51.621,48.92,49.498,26187694.0
2011-11-02,49.643,52.152,49.402,51.862,22309209.0
2011-11-03,50.801,54.371,50.174,52.297,22844215.0
2011-11-04,52.49,52.827,50.415,50.994,18928464.0
2011-11-05,52.49,52.827,50.415,50.994,18928464.0
2011-11-06,52.49,52.827,50.415,50.994,18928464.0
2011-11-07,50.801,51.042,49.981,50.512,12874192.0
2011-11-08,50.656,52.104,50.608,50.994,11481679.0
2011-11-09,51.911,52.152,48.968,49.45,16731780.0
2011-11-10,48.341,50.367,47.858,49.836,10662510.0
2011-11-11,49.836,52.345,49.643,52.104,10330734.0
2011-11-12,49.836,52.345,49.643,52.104,10330734.0
2011-11-13,49.836,52.345,49.643,52.104,10330734.0
2011-11-14,52.393,52.827,50.415,50.994,9972755.0
2011-11-15,50.512,51.525,49.788,51.38,14657578.0
2011-11-16,51.139,52.297,50.27,50.656,13777026.0
2011-11-17,50.367,50.656,49.209,49.691,26716651.0
2011-11-18,48.968,49.933,48.727,49.691,12286932.0
2011-11-19,48.968,49.933,48.727,49.691,12286932.0
2011-11-20,48.968,49.933,48.727,49.691,12286932.0
2011-11-21,49.305,49.498,47.834,48.172,17149236.0
2011-11-22,48.437,48.871,47.376,47.545,22170488.0
2011-11-23,47.207,48.075,46.29,46.314,14573153.0
2011-11-24,46.556,47.569,45.784,46.556,13234250.0
2011-11-25,46.531,47.352,45.663,46.869,9766167.0
2011-11-26,46.531,47.352,45.663,46.869,9766167.0
2011-11-27,46.531,47.352,45.663,46.869,9766167.0
2011-11-28,47.376,49.064,47.014,48.871,12325591.0
2011-11-29,49.016,49.933,48.196,49.691,11829479.0
2011-11-30,48.92,52.297,48.823,51.187,26132853.0
2011-12-01,51.428,51.476,50.27,50.56,19685866.0
2011-12-02,51.38,52.49,51.284,52.104,15564295.0
2011-12-03,51.38,52.49,51.284,52.104,15564295.0
2011-12-04,51.38,52.49,51.284,52.104,15564295.0
2011-12-05,52.586,53.406,52.297,52.538,11138920.0
2011-12-06,52.248,52.779,51.766,52.538,11193700.0
2011-12-07,53.358,53.358,51.814,52.731,22789706.0
2011-12-08,52.972,53.551,50.705,50.946,17362111.0
2011-12-09,50.415,51.669,49.884,51.38,21458133.0
2011-12-10,50.415,51.669,49.884,51.38,21458133.0
2011-12-11,50.415,51.669,49.884,51.38,21458133.0
2011-12-12,51.669,51.669,49.45,49.547,11355905.0
2011-12-13,49.498,50.077,48.727,49.354,10068691.0
2011-12-14,49.064,49.643,47.689,47.689,12307046.0
2011-12-15,47.762,49.209,47.617,48.968,16219528.0
2011-12-16,49.305,49.305,48.003,48.051,14483923.0
2011-12-17,49.305,49.305,48.003,48.051,14483923.0
2011-12-18,49.305,49.305,48.003,48.051,14483923.0
2011-12-19,47.424,48.389,47.159,47.4,12397932.0
2011-12-20,47.279,48.823,47.207,48.678,8402713.0
2011-12-21,49.45,49.836,47.641,47.931,11649309.0
2011-12-22,47.882,49.45,47.882,49.064,9297568.0
2011-12-23,49.595,49.74,48.968,49.45,1994339.0
2011-12-24,49.595,49.74,48.968,49.45,1994339.0
2011-12-25,49.595,49.74,48.968,49.45,1994339.0
2011-12-26,49.595,49.74,48.968,49.45,1994339.0
2011-12-27,49.595,49.74,48.968,49.45,1994339.0
2011-12-28,49.45,50.174,48.775,49.257,7357414.0
2011-12-29,49.209,49.643,48.727,49.643,4068276.0
2011-12-30,49.691,49.981,49.209,49.595,2375444.0
2011-12-31,49.691,49.981,49.209,49.595,2375444.0
2012-01-01,49.691,49.981,49.209,49.595,2375444.0
2012-01-02,49.691,49.981,49.209,49.595,2375444.0
2012-01-03,50.753,52.055,49.45,51.284,19079466.0
2012-01-04,51.284,51.669,50.222,50.801,10938277.0
2012-01-05,50.849,50.994,49.209,49.691,14444938.0
2012-01-06,49.981,50.656,49.74,50.27,12509825.0
2012-01-07,49.981,50.656,49.74,50.27,12509825.0
2012-01-08,49.981,50.656,49.74,50.27,12509825.0
2012-01-09,50.319,50.656,49.354,49.74,15543480.0
2012-01-10,50.463,51.862,50.27,51.621,15276397.0
2012-01-11,51.766,53.165,51.621,52.972,20003640.0
2012-01-12,53.117,54.998,52.779,54.082,17119170.0
2012-01-13,54.323,54.805,53.213,53.84,12296172.0
2012-01-14,54.323,54.805,53.213,53.84,12296172.0
2012-01-15,54.323,54.805,53.213,53.84,12296172.0
2012-01-16,53.551,54.516,53.454,54.371,7554461.0
2012-01-17,55.24,55.384,53.84,54.275,12554747.0
2012-01-18,54.419,54.95,53.647,54.082,9435508.0
2012-01-19,54.371,55.915,53.937,55.722,23680469.0
2012-01-20,55.818,56.639,55.143,56.397,19139285.0
2012-01-21,55.818,56.639,55.143,56.397,19139285.0
2012-01-22,55.818,56.639,55.143,56.397,19139285.0
2012-01-23,56.639,57.266,56.301,56.735,15210305.0
2012-01-24,56.446,56.687,55.191,56.156,14152813.0
2012-01-25,56.397,57.169,56.204,56.542,13641061.0
2012-01-26,56.832,57.748,56.397,57.025,14790462.0
2012-01-27,56.735,56.88,55.625,56.446,14353779.0
2012-01-28,56.735,56.88,55.625,56.446,14353779.0
2012-01-29,56.735,56.88,55.625,56.446,14353779.0
2012-01-30,56.156,56.156,54.468,54.998,12928175.0
2012-01-31,55.288,56.108,55.24,55.674,19061227.0
2012-02-01,56.108,57.025,55.674,56.783,14465270.0
2012-02-02,57.121,57.796,56.446,57.411,14743934.0
2012-02-03,57.555,58.617,57.121,58.568,13134597.0
2012-02-04,57.555,58.617,57.121,58.568,13134597.0
2012-02-05,57.555,58.617,57.121,58.568,13134597.0
2012-02-06,58.182,58.231,57.459,58.134,15587328.0
2012-02-07,58.182,58.424,57.218,58.182,8984289.0
2012-02-08,58.134,58.906,57.893,58.134,15015697.0
2012-02-09,58.472,58.761,57.7,58.279,11106188.0
2012-02-10,58.086,58.086,56.88,57.218,13104072.0
2012-02-11,58.086,58.086,56.88,57.218,13104072.0
2012-02-12,58.086,58.086,56.88,57.218,13104072.0
2012-02-13,57.845,58.134,57.411,57.555,9406794.0
2012-02-14,57.314,57.748,56.928,57.555,9676828.0
2012-02-15,57.989,58.038,57.314,57.603,9964912.0
2012-02-16,56.976,58.086,56.687,58.038,12020347.0
2012-02-17,58.375,59.34,58.375,58.713,12628446.0
2012-02-18,58.375,59.34,58.375,58.713,12628446.0
2012-02-19,58.375,59.34,58.375,58.713,12628446.0
2012-02-20,59.051,59.823,58.858,59.292,12579715.0
2012-02-21,59.196,59.871,58.472,58.761,12215345.0
2012-02-22,58.279,58.81,58.086,58.134,11704618.0
2012-02-23,57.893,59.196,57.748,58.81,15935407.0
2012-02-24,59.099,59.389,58.568,58.906,10935130.0
2012-02-25,59.099,59.389,58.568,58.906,10935130.0
2012-02-26,59.099,59.389,58.568,58.906,10935130.0
2012-02-27,58.713,58.761,57.796,58.665,8767883.0
2012-02-28,58.761,59.147,58.279,58.81,11683192.0
2012-02-29,58.81,59.244,58.279,58.279,15194169.0
2012-03-01,58.182,59.389,57.845,58.906,12237927.0
2012-03-02,58.713,59.147,58.52,58.906,17293002.0
2012-03-03,58.713,59.147,58.52,58.906,17293002.0
2012-03-04,58.713,59.147,58.52,58.906,17293002.0
2012-03-05,58.375,59.099,58.134,58.713,11170286.0
2012-03-06,58.375,58.568,56.446,56.494,24342055.0
2012-03-07,56.446,57.411,56.446,57.169,14123447.0
2012-03-08,57.459,57.989,57.314,57.7,10622014.0
2012-03-09,57.603,58.424,57.266,58.231,14111812.0
2012-03-10,57.603,58.424,57.266,58.231,14111812.0
2012-03-11,57.603,58.424,57.266,58.231,14111812.0
2012-03-12,58.279,58.472,57.7,58.472,11704307.0
2012-03-13,58.713,60.739,58.568,60.45,25449055.0
2012-03-14,62.235,64.792,61.994,64.792,48135718.0
2012-03-15,65.081,65.516,63.972,64.937,31799111.0
2012-03-16,64.261,65.612,64.261,65.13,30840757.0
2012-03-17,64.261,65.612,64.261,65.13,30840757.0
2012-03-18,64.261,65.612,64.261,65.13,30840757.0
2012-03-19,65.226,65.516,64.84,65.033,13606519.0
2012-03-20,64.888,65.516,64.551,65.13,22712071.0
2012-03-21,65.178,65.612,64.551,64.744,18608497.0
2012-03-22,64.454,65.081,64.116,64.454,17944619.0
2012-03-23,64.406,64.744,62.862,63.972,26154763.0
2012-03-24,64.406,64.744,62.862,63.972,26154763.0
2012-03-25,64.406,64.744,62.862,63.972,26154763.0
2012-03-26,64.116,65.226,63.875,64.888,20094809.0
2012-03-27,65.13,65.757,64.647,64.84,17403750.0
2012-03-28,64.792,65.13,63.73,63.923,19118970.0
2012-03-29,63.586,64.165,62.621,63.007,27743603.0
2012-03-30,63.152,63.441,62.717,63.055,19255608.0
2012-03-31,63.152,63.441,62.717,63.055,19255608.0
2012-04-01,63.152,63.441,62.717,63.055,19255608.0
2012-04-02,63.055,63.73,62.669,63.634,22173642.0
2012-04-03,63.779,64.068,62.814,62.91,12145364.0
2012-04-04,62.717,63.007,61.415,61.994,28043620.0
2012-04-05,62.187,62.331,60.546,61.656,17765691.0
2012-04-06,62.187,62.331,60.546,61.656,17765691.0
2012-04-07,62.187,62.331,60.546,61.656,17765691.0
2012-04-08,62.187,62.331,60.546,61.656,17765691.0
2012-04-09,62.187,62.331,60.546,61.656,17765691.0
2012-04-10,60.788,61.029,59.678,59.774,18267036.0
2012-04-11,59.581,60.45,59.533,60.016,15838996.0
2012-04-12,60.112,60.498,59.196,60.305,23602684.0
2012-04-13,60.016,60.546,58.906,59.099,18975298.0
2012-04-14,60.016,60.546,58.906,59.099,18975298.0
2012-04-15,60.016,60.546,58.906,59.099,18975298.0
2012-04-16,58.858,59.34,57.796,58.279,22308413.0
2012-04-17,58.375,60.305,58.182,59.919,23717640.0
2012-04-18,59.739,60.993,59.087,59.287,17460730.0
2012-04-19,59.588,60.19,58.886,59.488,21777647.0
2012-04-20,59.789,60.24,58.986,59.488,20735200.0
2012-04-21,59.789,60.24,58.986,59.488,20735200.0
2012-04-22,59.789,60.24,58.986,59.488,20735200.0
2012-04-23,59.187,59.588,57.983,58.334,16632564.0
2012-04-24,58.635,59.137,58.134,58.986,20944222.0
2012-04-25,59.488,60.09,59.237,59.488,24704366.0
2012-04-26,59.538,60.04,58.936,59.688,19305581.0
2012-04-27,59.287,60.341,58.635,59.688,19949712.0
2012-04-28,59.287,60.341,58.635,59.688,19949712.0
2012-04-29,59.287,60.341,58.635,59.688,19949712.0
2012-04-30,59.538,60.29,58.685,58.986,16717165.0
2012-05-01,59.789,59.839,59.036,59.739,3583341.0
2012-05-02,60.19,61.294,59.588,61.093,36933190.0
2012-05-03,60.692,60.942,58.786,59.187,32739103.0
2012-05-04,58.435,58.936,56.679,57.431,28710979.0
2012-05-05,58.435,58.936,56.679,57.431,28710979.0
2012-05-06,58.435,58.936,56.679,57.431,28710979.0
2012-05-07,58.435,58.936,56.679,57.431,28710979.0
2012-05-08,56.93,57.532,55.776,55.876,20322269.0
2012-05-09,55.977,56.177,54.472,55.826,19244564.0
2012-05-10,56.428,57.231,56.177,56.88,29722058.0
2012-05-11,56.779,57.08,55.726,56.93,14441585.0
2012-05-12,56.779,57.08,55.726,56.93,14441585.0
2012-05-13,56.779,57.08,55.726,56.93,14441585.0
2012-05-14,56.478,56.478,54.974,55.425,17274176.0
2012-05-15,55.575,55.726,54.572,54.873,18344814.0
2012-05-16,54.171,56.027,53.72,55.425,16621492.0
2012-05-17,55.375,55.626,54.322,54.723,16648371.0
2012-05-18,55.275,55.275,54.021,54.472,23195723.0
2012-05-19,55.275,55.275,54.021,54.472,23195723.0
2012-05-20,55.275,55.275,54.021,54.472,23195723.0
2012-05-21,54.171,54.823,53.97,54.622,9870119.0
2012-05-22,55.074,56.579,54.823,56.428,20099796.0
2012-05-23,55.626,55.977,55.074,55.074,19700388.0
2012-05-24,55.927,56.027,55.074,55.626,13324609.0
2012-05-25,55.726,56.478,55.375,55.626,10950083.0
2012-05-26,55.726,56.478,55.375,55.626,10950083.0
2012-05-27,55.726,56.478,55.375,55.626,10950083.0
2012-05-28,56.027,56.328,55.525,55.575,5760396.0
2012-05-29,55.876,56.228,55.124,55.776,11969202.0
2012-05-30,55.375,55.726,54.673,55.124,13214068.0
2012-05-31,55.325,55.826,54.823,55.375,13156932.0
2012-06-01,55.275,55.575,52.817,53.168,27315861.0
2012-06-02,55.275,55.575,52.817,53.168,27315861.0
2012-06-03,55.275,55.575,52.817,53.168,27315861.0
2012-06-04,55.275,55.575,52.817,53.168,27315861.0
2012-06-05,55.275,55.575,52.817,53.168,27315861.0
2012-06-06,53.419,56.278,53.419,56.127,25723851.0
2012-06-07,56.629,58.986,55.927,58.033,31364242.0
2012-06-08,57.532,58.886,57.381,58.535,16443606.0
2012-06-09,57.532,58.886,57.381,58.535,16443606.0
2012-06-10,57.532,58.886,57.381,58.535,16443606.0
2012-06-11,59.939,60.491,58.334,58.635,16514701.0
2012-06-12,58.435,58.735,57.281,58.083,13339968.0
2012-06-13,58.334,59.036,57.732,58.485,13325521.0
2012-06-14,58.284,60.04,57.983,59.939,14319628.0
2012-06-15,60.29,60.792,59.989,60.09,29584035.0
2012-06-16,60.29,60.792,59.989,60.09,29584035.0
2012-06-17,60.29,60.792,59.989,60.09,29584035.0
2012-06-18,61.193,61.544,59.438,59.889,9959877.0
2012-06-19,60.19,61.795,59.789,61.494,12360495.0
2012-06-20,61.845,62.648,61.795,62.347,16134100.0
2012-06-21,62.046,62.598,61.645,61.745,14482599.0
2012-06-22,61.093,61.745,60.892,60.942,10986646.0
2012-06-23,61.093,61.745,60.892,60.942,10986646.0
2012-06-24,61.093,61.745,60.892,60.942,10986646.0
2012-06-25,60.942,60.942,60.04,60.391,11492000.0
