,GSK LN Equity,GSK LN Equity,GSK LN Equity,GSK LN Equity,GSK LN Equity
2011-04-24,662.805,663.327,652.098,652.359,5185487.0
2011-04-25,662.805,663.327,652.098,652.359,5185487.0
2011-04-26,653.926,658.365,649.486,658.365,5839788.0
2011-04-27,659.149,672.468,656.015,671.945,9339990.0
2011-04-28,673.773,688.398,672.99,681.869,13537533.0
2011-04-29,673.773,688.398,672.99,681.869,13537533.0
2011-04-30,673.773,688.398,672.99,681.869,13537533.0
2011-05-01,673.773,688.398,672.99,681.869,13537533.0
2011-05-02,673.773,688.398,672.99,681.869,13537533.0
2011-05-03,678.996,689.704,678.996,687.353,9460152.0
2011-05-04,695.284,698.985,687.618,690.79,11517798.0
2011-05-05,692.641,693.434,686.56,692.641,10630905.0
2011-05-06,690.79,696.077,687.089,695.813,10063534.0
2011-05-07,690.79,696.077,687.089,695.813,10063534.0
2011-05-08,690.79,696.077,687.089,695.813,10063534.0
2011-05-09,692.641,696.342,688.146,689.204,5003537.0
2011-05-10,689.733,693.169,687.353,688.411,10747242.0
2011-05-11,687.882,693.698,684.445,692.376,9193068.0
2011-05-12,689.733,703.744,688.146,703.744,8750834.0
2011-05-13,706.388,719.606,702.951,712.997,9896957.0
2011-05-14,706.388,719.606,702.951,712.997,9896957.0
2011-05-15,706.388,719.606,702.951,712.997,9896957.0
2011-05-16,711.146,712.733,704.273,712.733,6286826.0
2011-05-17,709.296,710.353,694.756,694.756,10658890.0
2011-05-18,698.457,700.043,695.02,698.192,6334149.0
2011-05-19,699.25,707.974,695.813,706.652,6554369.0
2011-05-20,707.181,707.974,700.572,704.537,5164446.0
2011-05-21,707.181,707.974,700.572,704.537,5164446.0
2011-05-22,707.181,707.974,700.572,704.537,5164446.0
2011-05-23,698.457,698.721,693.434,695.02,6617147.0
2011-05-24,695.549,700.572,693.169,697.664,6813833.0
2011-05-25,694.227,699.779,693.698,697.928,7306819.0
2011-05-26,697.664,700.043,694.491,695.813,5394389.0
2011-05-27,699.514,701.365,690.526,696.342,8526906.0
2011-05-28,699.514,701.365,690.526,696.342,8526906.0
2011-05-29,699.514,701.365,690.526,696.342,8526906.0
2011-05-30,699.514,701.365,690.526,696.342,8526906.0
2011-05-31,690.261,700.307,689.733,697.928,8856291.0
2011-06-01,698.192,700.307,690.526,691.054,6547959.0
2011-06-02,687.882,689.204,677.572,677.572,7690328.0
2011-06-03,678.629,686.031,677.043,684.974,5720037.0
2011-06-04,678.629,686.031,677.043,684.974,5720037.0
2011-06-05,678.629,686.031,677.043,684.974,5720037.0
2011-06-06,681.537,689.733,679.687,687.882,4895769.0
2011-06-07,686.296,694.227,684.445,690.261,7147797.0
2011-06-08,689.204,692.376,683.388,684.445,6350975.0
2011-06-09,682.859,688.675,681.009,684.71,5510459.0
2011-06-10,682.066,683.123,673.078,674.928,6344722.0
2011-06-11,682.066,683.123,673.078,674.928,6344722.0
2011-06-12,682.066,683.123,673.078,674.928,6344722.0
2011-06-13,674.135,681.273,672.02,678.365,3594886.0
2011-06-14,679.422,684.71,679.158,681.009,5858815.0
2011-06-15,681.802,685.238,679.687,680.48,4333629.0
2011-06-16,675.721,679.422,669.376,675.457,9056416.0
2011-06-17,671.227,678.365,666.733,677.043,11305032.0
2011-06-18,671.227,678.365,666.733,677.043,11305032.0
2011-06-19,671.227,678.365,666.733,677.043,11305032.0
2011-06-20,675.457,677.572,670.698,674.399,3946783.0
2011-06-21,674.135,678.1,672.284,674.135,7000246.0
2011-06-22,672.284,681.273,669.905,677.307,6318314.0
2011-06-23,675.457,678.1,670.698,672.813,5251617.0
2011-06-24,678.629,687.882,677.572,685.238,7795599.0
2011-06-25,678.629,687.882,677.572,685.238,7795599.0
2011-06-26,678.629,687.882,677.572,685.238,7795599.0
2011-06-27,684.71,687.353,679.422,680.744,5471644.0
2011-06-28,681.802,691.319,681.009,688.675,7666331.0
2011-06-29,691.848,700.572,690.79,699.25,7848139.0
2011-06-30,699.514,706.916,696.342,705.33,6897011.0
2011-07-01,707.445,707.445,701.629,705.33,6723045.0
2011-07-02,707.445,707.445,701.629,705.33,6723045.0
2011-07-03,707.445,707.445,701.629,705.33,6723045.0
2011-07-04,706.916,712.997,706.123,710.353,5854066.0
2011-07-05,705.066,712.997,705.066,712.204,7181568.0
2011-07-06,712.468,719.342,710.882,718.813,8865686.0
2011-07-07,719.342,726.744,717.491,722.514,8529589.0
2011-07-08,721.985,729.652,720.135,727.273,9195904.0
2011-07-09,721.985,729.652,720.135,727.273,9195904.0
2011-07-10,721.985,729.652,720.135,727.273,9195904.0
2011-07-11,722.778,728.066,717.755,717.755,7953224.0
2011-07-12,712.204,724.629,711.146,721.721,9535136.0
2011-07-13,721.985,722.25,715.905,718.549,6441181.0
2011-07-14,712.468,714.319,703.215,703.215,10368404.0
2011-07-15,703.48,711.939,702.158,709.56,8967333.0
2011-07-16,703.48,711.939,702.158,709.56,8967333.0
2011-07-17,703.48,711.939,702.158,709.56,8967333.0
2011-07-18,704.802,711.146,704.273,705.859,4904490.0
2011-07-19,707.445,707.974,699.25,699.514,6950884.0
2011-07-20,702.951,705.066,698.457,703.744,5265586.0
2011-07-21,705.066,714.583,702.158,708.767,9492581.0
2011-07-22,709.56,711.146,704.802,709.031,4149886.0
2011-07-23,709.56,711.146,704.802,709.031,4149886.0
2011-07-24,709.56,711.146,704.802,709.031,4149886.0
2011-07-25,708.767,724.365,706.916,720.928,8379958.0
2011-07-26,717.491,738.112,715.641,725.951,11245622.0
2011-07-27,721.985,731.767,718.02,721.985,7927173.0
2011-07-28,715.376,733.882,713.261,732.296,6365585.0
2011-07-29,724.1,729.123,720.928,721.192,9469817.0
2011-07-30,724.1,729.123,720.928,721.192,9469817.0
2011-07-31,724.1,729.123,720.928,721.192,9469817.0
2011-08-01,723.043,727.273,712.468,715.641,6199907.0
2011-08-02,712.204,721.192,710.882,718.549,6216439.0
2011-08-03,711.325,725.504,701.16,706.51,9719129.0
2011-08-04,711.593,718.548,698.217,698.217,10203637.0
2011-08-05,679.758,693.669,674.943,675.746,13594294.0
2011-08-06,679.758,693.669,674.943,675.746,13594294.0
2011-08-07,679.758,693.669,674.943,675.746,13594294.0
2011-08-08,667.988,679.223,655.415,655.415,10851061.0
2011-08-09,653.007,668.79,620.37,665.045,16241826.0
2011-08-10,676.816,679.491,642.841,644.714,14596721.0
2011-08-11,672.001,672.536,636.956,666.918,13554390.0
2011-08-12,673.071,680.829,662.637,680.561,7307826.0
2011-08-13,673.071,680.829,662.637,680.561,7307826.0
2011-08-14,673.071,680.829,662.637,680.561,7307826.0
2011-08-15,688.051,689.924,678.688,683.236,4452586.0
2011-08-16,680.829,687.249,679.758,684.841,7291225.0
2011-08-17,680.561,685.109,673.338,684.306,8168494.0
2011-08-18,675.746,686.714,667.453,669.325,12460962.0
2011-08-19,669.325,672.268,648.727,664.778,10249135.0
2011-08-20,669.325,672.268,648.727,664.778,10249135.0
2011-08-21,669.325,672.268,648.727,664.778,10249135.0
2011-08-22,661.3,695.274,660.765,683.504,10983984.0
2011-08-23,681.096,698.752,680.026,694.204,11345426.0
2011-08-24,697.682,709.453,690.727,705.708,6222491.0
2011-08-25,708.115,711.325,686.446,692.599,6403134.0
2011-08-26,691.797,694.739,674.408,689.657,7584961.0
2011-08-27,691.797,694.739,674.408,689.657,7584961.0
2011-08-28,691.797,694.739,674.408,689.657,7584961.0
2011-08-29,691.797,694.739,674.408,689.657,7584961.0
2011-08-30,682.166,696.077,680.561,688.319,8951863.0
2011-08-31,692.867,705.44,688.587,701.16,9438203.0
2011-09-01,701.962,712.663,692.599,710.79,6040330.0
2011-09-02,701.16,706.243,689.657,694.739,11345559.0
2011-09-03,701.16,706.243,689.657,694.739,11345559.0
2011-09-04,701.16,706.243,689.657,694.739,11345559.0
2011-09-05,677.083,690.727,674.676,676.548,5254697.0
2011-09-06,674.141,689.657,673.606,688.854,8401254.0
2011-09-07,703.567,707.58,696.88,704.37,6646478.0
2011-09-08,705.708,710.255,695.809,704.102,4324473.0
2011-09-09,702.23,706.51,690.727,693.402,5669808.0
2011-09-10,702.23,706.51,690.727,693.402,5669808.0
2011-09-11,702.23,706.51,690.727,693.402,5669808.0
2011-09-12,678.688,689.389,673.873,683.504,5137582.0
2011-09-13,691.797,693.669,681.631,687.249,4664010.0
2011-09-14,684.841,691.262,682.969,684.574,8793175.0
2011-09-15,694.204,697.415,688.319,691.529,7313140.0
2011-09-16,697.147,701.427,692.332,695.542,12830326.0
2011-09-17,697.147,701.427,692.332,695.542,12830326.0
2011-09-18,697.147,701.427,692.332,695.542,12830326.0
2011-09-19,695.542,700.09,689.924,698.217,6421652.0
2011-09-20,703.032,715.873,700.625,713.466,7209410.0
2011-09-21,718.281,719.618,708.115,711.593,5735687.0
2011-09-22,701.962,705.708,692.332,701.695,7480258.0
2011-09-23,703.835,705.975,690.459,700.625,5755234.0
2011-09-24,703.835,705.975,690.459,700.625,5755234.0
2011-09-25,703.835,705.975,690.459,700.625,5755234.0
2011-09-26,692.867,711.593,692.332,711.325,6841846.0
2011-09-27,720.688,721.759,711.325,721.759,5721904.0
2011-09-28,717.746,728.179,714.536,721.223,4909065.0
2011-09-29,723.364,728.179,713.198,715.873,5295694.0
2011-09-30,717.478,718.548,704.637,713.198,6236447.0
2011-10-01,717.478,718.548,704.637,713.198,6236447.0
2011-10-02,717.478,718.548,704.637,713.198,6236447.0
2011-10-03,701.962,711.058,698.217,711.058,5209904.0
2011-10-04,707.045,708.115,697.415,701.962,7652757.0
2011-10-05,711.325,724.969,705.173,719.618,6821136.0
2011-10-06,721.223,730.319,718.816,730.319,8970774.0
2011-10-07,728.981,740.485,727.644,734.867,5659285.0
2011-10-08,728.981,740.485,727.644,734.867,5659285.0
2011-10-09,728.981,740.485,727.644,734.867,5659285.0
2011-10-10,739.95,745.835,736.472,743.695,4610566.0
2011-10-11,738.88,744.23,737.809,742.357,4222121.0
2011-10-12,738.612,742.625,736.739,738.077,6315714.0
2011-10-13,732.994,737.809,727.109,737.274,9287209.0
2011-10-14,736.204,741.555,729.784,737.274,6235918.0
2011-10-15,736.204,741.555,729.784,737.274,6235918.0
2011-10-16,736.204,741.555,729.784,737.274,6235918.0
2011-10-17,734.332,741.822,730.587,735.937,4490427.0
2011-10-18,731.122,734.064,728.714,731.924,4678338.0
2011-10-19,734.599,739.415,730.587,737.007,4197087.0
2011-10-20,732.459,749.045,730.854,745.032,7236650.0
2011-10-21,745.567,753.325,740.217,749.313,7416253.0
2011-10-22,745.567,753.325,740.217,749.313,7416253.0
2011-10-23,745.567,753.325,740.217,749.313,7416253.0
2011-10-24,750.115,750.65,741.02,744.497,5352153.0
2011-10-25,743.16,746.905,734.064,739.415,6785324.0
2011-10-26,743.427,751.453,735.669,745.3,9116808.0
2011-10-27,749.045,753.86,732.192,737.809,9341833.0
2011-10-28,741.287,748.243,734.599,740.485,6287654.0
2011-10-29,741.287,748.243,734.599,740.485,6287654.0
2011-10-30,741.287,748.243,734.599,740.485,6287654.0
2011-10-31,738.345,756.803,737.274,749.045,11473710.0
2011-11-01,739.415,746.638,730.052,737.542,8241408.0
2011-11-02,738.354,740.792,723.999,734.292,9022852.0
2011-11-03,725.895,750.001,725.624,746.48,9957836.0
2011-11-04,746.48,758.127,744.584,747.022,7290832.0
2011-11-05,746.48,758.127,744.584,747.022,7290832.0
2011-11-06,746.48,758.127,744.584,747.022,7290832.0
2011-11-07,740.25,748.105,734.292,743.23,5341445.0
2011-11-08,748.647,754.606,742.959,752.981,7585631.0
2011-11-09,749.189,755.147,740.25,744.313,7302250.0
2011-11-10,733.75,751.355,733.479,747.563,5658348.0
2011-11-11,748.105,757.856,748.105,755.96,4363991.0
2011-11-12,748.105,757.856,748.105,755.96,4363991.0
2011-11-13,748.105,757.856,748.105,755.96,4363991.0
2011-11-14,758.127,760.023,749.459,755.147,3170353.0
2011-11-15,752.71,765.169,748.105,761.377,5120186.0
2011-11-16,760.023,765.44,754.335,760.835,7157606.0
2011-11-17,757.043,760.023,745.397,751.355,5484190.0
2011-11-18,748.376,755.147,744.313,744.855,6559093.0
2011-11-19,748.376,755.147,744.313,744.855,6559093.0
2011-11-20,748.376,755.147,744.313,744.855,6559093.0
2011-11-21,740.521,741.063,731.312,735.375,5789998.0
2011-11-22,736.729,741.063,727.791,727.791,6865330.0
2011-11-23,727.791,740.521,725.624,732.666,7226818.0
2011-11-24,729.687,732.937,715.602,719.936,7544717.0
2011-11-25,716.415,733.208,715.061,727.791,5107654.0
2011-11-26,716.415,733.208,715.061,727.791,5107654.0
2011-11-27,716.415,733.208,715.061,727.791,5107654.0
2011-11-28,731.854,740.521,727.249,736.458,6901623.0
2011-11-29,736.729,743.501,734.562,740.521,5690064.0
2011-11-30,739.167,763.002,735.917,760.294,15733599.0
2011-12-01,758.939,768.419,758.669,762.461,9446753.0
2011-12-02,766.794,770.315,762.19,770.045,6665294.0
2011-12-03,766.794,770.315,762.19,770.045,6665294.0
2011-12-04,766.794,770.315,762.19,770.045,6665294.0
2011-12-05,771.399,771.941,757.856,758.127,9519045.0
2011-12-06,754.877,777.629,754.877,773.295,7191050.0
2011-12-07,777.358,780.066,768.419,773.566,7648506.0
2011-12-08,779.795,787.65,778.17,780.066,8197000.0
2011-12-09,776.274,778.17,768.149,771.399,8707244.0
2011-12-10,776.274,778.17,768.149,771.399,8707244.0
2011-12-11,776.274,778.17,768.149,771.399,8707244.0
2011-12-12,768.419,785.212,768.419,773.837,6268658.0
2011-12-13,774.107,788.192,771.399,787.108,5733062.0
2011-12-14,783.317,786.296,776.274,778.983,6697680.0
2011-12-15,779.525,792.796,779.254,789.817,5546185.0
2011-12-16,791.984,793.338,781.691,781.691,12974490.0
2011-12-17,791.984,793.338,781.691,781.691,12974490.0
2011-12-18,791.984,793.338,781.691,781.691,12974490.0
2011-12-19,776.003,790.359,774.378,785.483,4095392.0
2011-12-20,781.421,784.942,770.315,782.775,5155656.0
2011-12-21,784.671,785.212,771.399,777.358,4440975.0
2011-12-22,774.92,790.359,774.92,782.775,5872345.0
2011-12-23,786.296,794.151,782.775,788.734,2055630.0
2011-12-24,786.296,794.151,782.775,788.734,2055630.0
2011-12-25,786.296,794.151,782.775,788.734,2055630.0
2011-12-26,786.296,794.151,782.775,788.734,2055630.0
2011-12-27,786.296,794.151,782.775,788.734,2055630.0
2011-12-28,790.088,799.026,786.025,793.338,3149082.0
2011-12-29,795.234,798.214,791.713,798.214,2153130.0
2011-12-30,798.484,799.026,794.151,797.13,1532961.0
2011-12-31,798.484,799.026,794.151,797.13,1532961.0
2012-01-01,798.484,799.026,794.151,797.13,1532961.0
2012-01-02,798.484,799.026,794.151,797.13,1532961.0
2012-01-03,803.089,811.215,797.401,804.172,5079270.0
2012-01-04,803.089,810.131,799.568,803.36,5550793.0
2012-01-05,802.006,806.068,798.755,802.818,5939114.0
2012-01-06,804.172,812.569,803.089,810.944,4019416.0
2012-01-07,804.172,812.569,803.089,810.944,4019416.0
2012-01-08,804.172,812.569,803.089,810.944,4019416.0
2012-01-09,804.443,809.86,774.107,777.358,11543012.0
2012-01-10,780.879,782.775,764.086,769.232,11825574.0
2012-01-11,766.253,784.129,764.627,783.046,7522859.0
2012-01-12,786.025,787.921,778.983,786.296,4905446.0
2012-01-13,788.463,789.275,771.941,777.087,6285763.0
2012-01-14,788.463,789.275,771.941,777.087,6285763.0
2012-01-15,788.463,789.275,771.941,777.087,6285763.0
2012-01-16,776.274,785.483,773.566,783.046,2765303.0
2012-01-17,788.734,790.359,781.421,787.65,3958444.0
2012-01-18,786.838,795.234,784.129,794.692,4122208.0
2012-01-19,795.234,795.776,774.649,778.712,8341995.0
2012-01-20,785.212,786.296,775.191,779.254,6663150.0
2012-01-21,785.212,786.296,775.191,779.254,6663150.0
2012-01-22,785.212,786.296,775.191,779.254,6663150.0
2012-01-23,778.17,784.129,774.649,781.15,4242298.0
2012-01-24,778.441,779.795,768.961,771.941,5776742.0
2012-01-25,775.191,775.191,764.357,772.482,4605923.0
2012-01-26,776.274,782.233,772.211,780.608,4283891.0
2012-01-27,781.15,784.4,768.419,769.503,4079310.0
2012-01-28,781.15,784.4,768.419,769.503,4079310.0
2012-01-29,781.15,784.4,768.419,769.503,4079310.0
2012-01-30,766.253,780.066,765.711,773.295,4062168.0
2012-01-31,774.107,777.087,763.815,763.815,8463610.0
2012-02-01,763.273,772.211,762.461,771.67,4866098.0
2012-02-02,770.045,770.857,754.064,756.231,6559635.0
2012-02-03,757.585,768.69,753.793,767.065,4068235.0
2012-02-04,757.585,768.69,753.793,767.065,4068235.0
2012-02-05,757.585,768.69,753.793,767.065,4068235.0
2012-02-06,763.815,774.107,761.648,768.961,3493440.0
2012-02-07,769.774,776.816,749.189,761.648,9134278.0
2012-02-08,762.461,765.982,748.918,754.335,6206372.0
2012-02-09,760.835,766.253,753.251,763.273,6269546.0
2012-02-10,769.503,771.67,760.565,764.357,5949923.0
2012-02-11,769.503,771.67,760.565,764.357,5949923.0
2012-02-12,769.503,771.67,760.565,764.357,5949923.0
2012-02-13,768.961,777.087,767.065,776.274,3938127.0
2012-02-14,771.399,782.775,771.128,780.066,4878739.0
2012-02-15,788.341,788.617,777.86,783.928,6339337.0
2012-02-16,781.721,787.238,774.55,784.755,4155340.0
2012-02-17,786.135,788.066,778.135,780.066,5731305.0
2012-02-18,786.135,788.066,778.135,780.066,5731305.0
2012-02-19,786.135,788.066,778.135,780.066,5731305.0
2012-02-20,781.17,783.376,774.274,776.205,3840190.0
2012-02-21,774.825,785.031,772.619,779.515,6155868.0
2012-02-22,778.135,781.445,772.619,777.308,6714979.0
2012-02-23,777.032,783.376,775.377,780.894,5353762.0
2012-02-24,781.445,785.031,774.274,774.274,6284932.0
2012-02-25,781.445,785.031,774.274,774.274,6284932.0
2012-02-26,781.445,785.031,774.274,774.274,6284932.0
2012-02-27,769.86,775.653,762.689,773.722,5563018.0
2012-02-28,775.101,776.205,770.964,774.55,4100327.0
2012-02-29,777.86,778.687,765.171,765.171,6956208.0
2012-03-01,767.102,777.032,764.895,775.101,6130546.0
2012-03-02,775.929,777.584,765.999,766.55,4848479.0
2012-03-03,775.929,777.584,765.999,766.55,4848479.0
2012-03-04,775.929,777.584,765.999,766.55,4848479.0
2012-03-05,763.792,781.17,763.24,774.55,5699406.0
2012-03-06,770.964,781.17,770.964,772.343,6934718.0
2012-03-07,771.791,780.342,770.412,777.584,4727996.0
2012-03-08,778.135,785.031,776.48,778.963,5094227.0
2012-03-09,777.584,785.859,777.032,782.549,4784879.0
2012-03-10,777.584,785.859,777.032,782.549,4784879.0
2012-03-11,777.584,785.859,777.032,782.549,4784879.0
2012-03-12,782.273,788.341,782.273,786.962,5960594.0
2012-03-13,788.066,795.789,787.238,795.789,5854254.0
2012-03-14,798.271,799.375,788.893,788.893,6818191.0
2012-03-15,789.169,793.582,786.135,789.445,5417154.0
2012-03-16,788.617,789.721,784.48,785.307,8606735.0
2012-03-17,788.617,789.721,784.48,785.307,8606735.0
2012-03-18,788.617,789.721,784.48,785.307,8606735.0
2012-03-19,784.204,790.272,781.17,788.893,2930261.0
2012-03-20,784.755,792.479,784.755,790.824,4908826.0
2012-03-21,789.996,792.479,786.135,786.135,4818565.0
2012-03-22,784.204,790.824,783.1,786.962,3780132.0
2012-03-23,788.893,789.721,776.48,782.549,4238938.0
2012-03-24,788.893,789.721,776.48,782.549,4238938.0
2012-03-25,788.893,789.721,776.48,782.549,4238938.0
2012-03-26,778.411,785.307,778.411,784.48,4529291.0
2012-03-27,785.583,791.927,782.825,784.755,4834306.0
2012-03-28,786.135,796.341,784.755,784.755,5835541.0
2012-03-29,783.376,785.307,770.688,772.343,6556935.0
2012-03-30,775.101,778.411,768.757,770.412,7216123.0
2012-03-31,775.101,778.411,768.757,770.412,7216123.0
2012-04-01,775.101,778.411,768.757,770.412,7216123.0
2012-04-02,775.101,788.341,770.136,788.341,6342459.0
2012-04-03,788.341,794.686,786.411,788.066,5283378.0
2012-04-04,788.341,798.271,778.411,780.342,6560387.0
2012-04-05,784.204,786.135,777.032,781.17,5527414.0
2012-04-06,784.204,786.135,777.032,781.17,5527414.0
2012-04-07,784.204,786.135,777.032,781.17,5527414.0
2012-04-08,784.204,786.135,777.032,781.17,5527414.0
2012-04-09,784.204,786.135,777.032,781.17,5527414.0
2012-04-10,777.032,789.721,773.998,778.135,9747653.0
2012-04-11,780.618,782.549,767.929,777.032,8613591.0
2012-04-12,777.308,784.204,768.481,783.376,10921828.0
2012-04-13,780.894,783.376,769.033,773.446,8735846.0
2012-04-14,780.894,783.376,769.033,773.446,8735846.0
2012-04-15,780.894,783.376,769.033,773.446,8735846.0
2012-04-16,769.584,792.479,769.584,787.514,6834634.0
2012-04-17,785.031,792.755,784.204,791.927,5153971.0
2012-04-18,791.927,799.927,790.548,795.237,5546517.0
2012-04-19,799.099,807.926,797.72,802.133,6312896.0
2012-04-20,800.202,811.236,797.996,810.96,6561538.0
2012-04-21,800.202,811.236,797.996,810.96,6561538.0
2012-04-22,800.202,811.236,797.996,810.96,6561538.0
2012-04-23,807.098,810.96,798.823,804.34,4627106.0
2012-04-24,808.202,809.029,800.478,804.064,4185450.0
2012-04-25,805.443,806.547,778.963,779.79,10444834.0
2012-04-26,768.481,786.135,768.481,783.376,8148292.0
2012-04-27,783.376,788.893,781.997,785.307,4857898.0
2012-04-28,783.376,788.893,781.997,785.307,4857898.0
2012-04-29,783.376,788.893,781.997,785.307,4857898.0
2012-04-30,788.341,792.203,785.583,786.135,4993245.0
2012-05-01,788.893,796.892,788.341,793.306,2160665.0
