,MNDI LN Equity,MNDI LN Equity,MNDI LN Equity,MNDI LN Equity,MNDI LN Equity
2021-04-21,1777.442,1800.603,1771.993,1786.979,627723.0
2021-04-22,1797.878,1805.598,1779.259,1798.786,915271.0
2021-04-23,1790.158,1811.956,1784.708,1808.777,394958.0
2021-04-24,1790.158,1811.956,1784.708,1808.777,394958.0
2021-04-25,1790.158,1811.956,1784.708,1808.777,394958.0
2021-04-26,1809.685,1815.589,1790.612,1808.323,361170.0
2021-04-27,1800.603,1805.144,1778.805,1788.341,477734.0
2021-04-28,1788.341,1798.786,1781.075,1781.53,495626.0
2021-04-29,1785.163,1811.048,1784.708,1801.057,504099.0
2021-04-30,1792.429,1807.869,1772.447,1784.708,928739.0
2021-05-01,1792.429,1807.869,1772.447,1784.708,928739.0
2021-05-02,1792.429,1807.869,1772.447,1784.708,928739.0
2021-05-03,1792.429,1807.869,1772.447,1784.708,928739.0
2021-05-04,1798.786,1811.956,1771.085,1771.085,777236.0
2021-05-05,1766.543,1807.415,1766.543,1806.052,753697.0
2021-05-06,1810.139,1812.41,1724.764,1784.708,1353307.0
2021-05-07,1790.612,1790.612,1767.906,1783.8,828964.0
2021-05-08,1790.612,1790.612,1767.906,1783.8,828964.0
2021-05-09,1790.612,1790.612,1767.906,1783.8,828964.0
2021-05-10,1793.791,1795.153,1751.103,1780.167,677096.0
2021-05-11,1755.19,1758.369,1699.787,1712.957,1176111.0
2021-05-12,1706.599,1744.746,1698.425,1731.576,825330.0
2021-05-13,1714.319,1743.383,1708.87,1741.113,877095.0
2021-05-14,1752.012,1785.163,1746.562,1760.186,820566.0
2021-05-15,1752.012,1785.163,1746.562,1760.186,820566.0
2021-05-16,1752.012,1785.163,1746.562,1760.186,820566.0
2021-05-17,1757.461,1766.998,1737.934,1758.369,495040.0
2021-05-18,1772.447,1785.617,1771.085,1778.351,862968.0
2021-05-19,1763.365,1763.365,1720.677,1728.397,776731.0
2021-05-20,1739.296,1747.016,1714.319,1747.016,448639.0
2021-05-21,1749.741,1749.741,1728.851,1746.108,606543.0
2021-05-22,1749.741,1749.741,1728.851,1746.108,606543.0
2021-05-23,1749.741,1749.741,1728.851,1746.108,606543.0
2021-05-24,1748.833,1755.645,1729.759,1743.837,495743.0
2021-05-25,1749.287,1762.456,1737.025,1748.833,437816.0
2021-05-26,1747.47,1763.819,1737.025,1749.287,666495.0
2021-05-27,1744.746,1754.282,1730.214,1740.658,791830.0
2021-05-28,1742.021,1747.47,1731.576,1731.576,663494.0
2021-05-29,1742.021,1747.47,1731.576,1731.576,663494.0
2021-05-30,1742.021,1747.47,1731.576,1731.576,663494.0
2021-05-31,1742.021,1747.47,1731.576,1731.576,663494.0
2021-06-01,1733.392,1774.718,1732.938,1747.016,740616.0
2021-06-02,1747.924,1779.713,1743.383,1763.819,877282.0
2021-06-03,1771.085,1778.351,1719.315,1737.934,545188.0
2021-06-04,1742.929,1755.19,1726.581,1735.209,427267.0
2021-06-05,1742.929,1755.19,1726.581,1735.209,427267.0
2021-06-06,1742.929,1755.19,1726.581,1735.209,427267.0
2021-06-07,1743.383,1752.012,1732.484,1734.755,337802.0
2021-06-08,1738.388,1761.548,1732.938,1749.741,533806.0
2021-06-09,1749.287,1751.557,1721.585,1729.305,601999.0
2021-06-10,1737.48,1751.103,1731.122,1741.113,722833.0
2021-06-11,1741.113,1763.365,1737.934,1755.19,693656.0
2021-06-12,1741.113,1763.365,1737.934,1755.19,693656.0
2021-06-13,1741.113,1763.365,1737.934,1755.19,693656.0
2021-06-14,1764.727,1784.254,1753.374,1775.626,760466.0
2021-06-15,1779.259,1779.259,1753.828,1760.64,855544.0
2021-06-16,1764.727,1793.791,1764.273,1776.988,527986.0
2021-06-17,1758.823,1784.254,1750.649,1757.461,961246.0
2021-06-18,1751.557,1756.099,1670.723,1674.81,2117605.0
2021-06-19,1751.557,1756.099,1670.723,1674.81,2117605.0
2021-06-20,1751.557,1756.099,1670.723,1674.81,2117605.0
2021-06-21,1654.375,1707.053,1635.302,1702.966,688513.0
2021-06-22,1707.961,1724.31,1701.604,1718.406,600346.0
2021-06-23,1726.581,1737.025,1704.783,1704.783,506402.0
2021-06-24,1713.411,1721.131,1698.425,1717.952,927614.0
2021-06-25,1714.319,1734.755,1712.503,1723.402,478965.0
2021-06-26,1714.319,1734.755,1712.503,1723.402,478965.0
2021-06-27,1714.319,1734.755,1712.503,1723.402,478965.0
2021-06-28,1715.227,1724.31,1696.608,1709.778,691894.0
2021-06-29,1709.778,1737.48,1704.783,1732.938,587705.0
2021-06-30,1727.035,1743.837,1715.682,1726.581,866796.0
2021-07-01,1742.475,1764.273,1735.663,1741.113,613815.0
2021-07-02,1753.828,1758.823,1735.209,1751.103,360519.0
2021-07-03,1753.828,1758.823,1735.209,1751.103,360519.0
2021-07-04,1753.828,1758.823,1735.209,1751.103,360519.0
2021-07-05,1750.195,1764.727,1749.741,1762.91,1391304.0
2021-07-06,1757.007,1772.901,1752.466,1757.461,430021.0
2021-07-07,1765.635,1778.805,1763.819,1777.442,644696.0
2021-07-08,1770.176,1771.539,1742.929,1757.461,831304.0
2021-07-09,1765.181,1800.149,1763.365,1797.424,605725.0
2021-07-10,1765.181,1800.149,1763.365,1797.424,605725.0
2021-07-11,1765.181,1800.149,1763.365,1797.424,605725.0
2021-07-12,1794.699,1799.695,1772.447,1789.25,539181.0
2021-07-13,1787.887,1798.786,1779.713,1794.245,486207.0
2021-07-14,1783.8,1796.062,1779.259,1784.254,495309.0
2021-07-15,1779.713,1791.974,1771.539,1771.539,600304.0
2021-07-16,1781.53,1792.429,1773.355,1786.071,664072.0
2021-07-17,1781.53,1792.429,1773.355,1786.071,664072.0
2021-07-18,1781.53,1792.429,1773.355,1786.071,664072.0
2021-07-19,1771.085,1771.085,1726.581,1738.842,978171.0
2021-07-20,1748.833,1770.631,1737.025,1759.277,703797.0
2021-07-21,1771.539,1782.892,1762.002,1779.713,492631.0
2021-07-22,1786.979,1804.69,1779.713,1783.8,345507.0
2021-07-23,1791.974,1812.41,1784.254,1807.415,347822.0
2021-07-24,1791.974,1812.41,1784.254,1807.415,347822.0
2021-07-25,1791.974,1812.41,1784.254,1807.415,347822.0
2021-07-26,1805.144,1826.488,1796.516,1809.685,802596.0
2021-07-27,1803.782,1823.763,1790.158,1818.314,620410.0
2021-07-28,1822.855,1831.937,1809.231,1821.947,503455.0
2021-07-29,1824.671,1830.121,1809.231,1824.671,481824.0
2021-07-30,1810.594,1822.855,1803.782,1812.864,856099.0
2021-07-31,1810.594,1822.855,1803.782,1812.864,856099.0
2021-08-01,1810.594,1822.855,1803.782,1812.864,856099.0
2021-08-02,1823.763,1831.029,1810.594,1820.13,381598.0
2021-08-03,1816.043,1828.304,1806.506,1823.763,446101.0
2021-08-04,1831.029,1838.295,1818.314,1818.314,669513.0
2021-08-05,1781.984,1896.423,1781.984,1878.258,1175400.0
2021-08-06,1876.442,1878.258,1821.947,1821.947,769729.0
2021-08-07,1876.442,1878.258,1821.947,1821.947,769729.0
2021-08-08,1876.442,1878.258,1821.947,1821.947,769729.0
2021-08-09,1823.763,1831.029,1815.135,1827.396,292438.0
2021-08-10,1827.396,1852.827,1809.231,1846.469,438672.0
2021-08-11,1853.735,1872.809,1850.102,1870.084,371958.0
2021-08-12,1865.543,1877.35,1853.735,1861.001,455639.0
2021-08-13,1865.543,1874.625,1861.001,1871.9,266103.0
2021-08-14,1865.543,1874.625,1861.001,1871.9,266103.0
2021-08-15,1865.543,1874.625,1861.001,1871.9,266103.0
2021-08-16,1857.368,1870.992,1851.919,1870.992,373024.0
2021-08-17,1865.543,1875.533,1852.827,1862.818,624610.0
2021-08-18,1861.91,1865.543,1847.378,1857.368,691183.0
2021-08-19,1841.02,1847.378,1820.13,1847.378,493602.0
2021-08-20,1851.919,1860.093,1830.121,1856.46,528467.0
2021-08-21,1851.919,1860.093,1830.121,1856.46,528467.0
2021-08-22,1851.919,1860.093,1830.121,1856.46,528467.0
2021-08-23,1863.726,1870.992,1847.378,1858.277,371683.0
2021-08-24,1870.084,1873.717,1851.919,1863.726,872421.0
2021-08-25,1858.277,1869.176,1853.735,1853.735,450178.0
2021-08-26,1847.434,1852.013,1816.75,1842.854,521441.0
2021-08-27,1841.022,1865.752,1834.611,1859.341,593378.0
2021-08-28,1841.022,1865.752,1834.611,1859.341,593378.0
2021-08-29,1841.022,1865.752,1834.611,1859.341,593378.0
2021-08-30,1841.022,1865.752,1834.611,1859.341,593378.0
2021-08-31,1859.341,1865.752,1828.199,1836.442,1368558.0
2021-09-01,1827.283,1857.509,1807.591,1842.854,851082.0
2021-09-02,1840.106,1866.668,1835.527,1860.257,572368.0
2021-09-03,1863.004,1880.407,1855.677,1868.5,580848.0
2021-09-04,1863.004,1880.407,1855.677,1868.5,580848.0
2021-09-05,1863.004,1880.407,1855.677,1868.5,580848.0
2021-09-06,1873.08,1877.659,1864.836,1877.659,330145.0
2021-09-07,1879.491,1894.146,1869.416,1889.566,587169.0
2021-09-08,1878.575,1887.735,1834.611,1841.022,824340.0
2021-09-09,1829.573,1848.35,1824.993,1836.442,902186.0
2021-09-10,1841.022,1852.929,1823.161,1841.938,631978.0
2021-09-11,1841.022,1852.929,1823.161,1841.938,631978.0
2021-09-12,1841.022,1852.929,1823.161,1841.938,631978.0
2021-09-13,1848.35,1852.929,1808.049,1813.544,643648.0
2021-09-14,1810.338,1814.918,1775.991,1787.44,654230.0
2021-09-15,1786.982,1806.675,1781.029,1786.066,913204.0
2021-09-16,1792.02,1814.002,1788.356,1805.301,1077176.0
2021-09-17,1815.376,1815.376,1741.644,1743.475,1948321.0
2021-09-18,1815.376,1815.376,1741.644,1743.475,1948321.0
2021-09-19,1815.376,1815.376,1741.644,1743.475,1948321.0
2021-09-20,1719.661,1732.484,1680.734,1685.772,874907.0
2021-09-21,1694.473,1705.922,1685.772,1698.595,761638.0
2021-09-22,1715.997,1725.615,1706.38,1722.409,619648.0
2021-09-23,1731.568,1735.232,1719.661,1721.951,676004.0
2021-09-24,1712.792,1713.708,1694.015,1707.754,727373.0
2021-09-25,1712.792,1713.708,1694.015,1707.754,727373.0
2021-09-26,1712.792,1713.708,1694.015,1707.754,727373.0
2021-09-27,1721.035,1723.325,1668.369,1676.154,998237.0
2021-09-28,1674.323,1688.062,1659.668,1664.247,1246890.0
2021-09-29,1670.659,1683.94,1626.694,1661.958,839930.0
2021-09-30,1666.995,1683.024,1651.882,1675.697,1745540.0
2021-10-01,1657.836,1670.659,1645.929,1659.21,1141738.0
2021-10-02,1657.836,1670.659,1645.929,1659.21,1141738.0
2021-10-03,1657.836,1670.659,1645.929,1659.21,1141738.0
2021-10-04,1654.63,1678.902,1645.929,1655.088,752727.0
2021-10-05,1657.836,1668.827,1651.882,1659.668,635606.0
2021-10-06,1652.798,1652.798,1626.694,1637.685,1304510.0
2021-10-07,1680.734,1684.856,1645.471,1658.294,1249417.0
2021-10-08,1657.378,1661.5,1621.199,1621.657,1225282.0
2021-10-09,1657.378,1661.5,1621.199,1621.657,1225282.0
2021-10-10,1657.378,1661.5,1621.199,1621.657,1225282.0
2021-10-11,1618.909,1625.32,1608.376,1619.367,592757.0
2021-10-12,1607.002,1625.778,1596.01,1607.46,764109.0
2021-10-13,1601.048,1620.741,1598.758,1618.451,971068.0
2021-10-14,1628.526,1655.546,1619.825,1644.097,799605.0
2021-10-15,1645.929,1661.958,1625.32,1626.694,1183127.0
2021-10-16,1645.929,1661.958,1625.32,1626.694,1183127.0
2021-10-17,1645.929,1661.958,1625.32,1626.694,1183127.0
2021-10-18,1621.657,1630.816,1609.291,1621.657,1086220.0
2021-10-19,1615.703,1637.685,1609.291,1625.32,692985.0
2021-10-20,1618.451,1641.807,1615.245,1639.975,894961.0
2021-10-21,1631.732,1636.311,1617.535,1619.367,596360.0
2021-10-22,1620.741,1657.836,1618.909,1648.677,629747.0
2021-10-23,1620.741,1657.836,1618.909,1648.677,629747.0
2021-10-24,1620.741,1657.836,1618.909,1648.677,629747.0
2021-10-25,1650.05,1655.546,1623.488,1637.227,541555.0
2021-10-26,1642.265,1681.192,1636.311,1656.462,740684.0
2021-10-27,1650.966,1670.201,1650.966,1662.873,559567.0
2021-10-28,1658.752,1684.398,1656.92,1679.36,662946.0
2021-10-29,1674.781,1680.734,1659.668,1671.575,923433.0
2021-10-30,1674.781,1680.734,1659.668,1671.575,923433.0
2021-10-31,1674.781,1680.734,1659.668,1671.575,923433.0
2021-11-01,1684.398,1690.351,1674.323,1683.94,500591.0
2021-11-02,1679.818,1684.856,1660.126,1662.416,594746.0
2021-11-03,1662.416,1669.285,1648.677,1666.995,573691.0
2021-11-04,1675.697,1686.688,1658.294,1673.865,696401.0
2021-11-05,1670.659,1692.641,1665.163,1673.407,410018.0
2021-11-06,1670.659,1692.641,1665.163,1673.407,410018.0
2021-11-07,1670.659,1692.641,1665.163,1673.407,410018.0
2021-11-08,1674.323,1686.23,1664.247,1681.192,416022.0
2021-11-09,1685.314,1687.604,1668.827,1671.575,687172.0
2021-11-10,1681.65,1690.809,1664.705,1682.566,1053687.0
2021-11-11,1677.528,1713.25,1672.491,1713.25,557186.0
2021-11-12,1714.166,1715.082,1692.641,1708.212,835026.0
2021-11-13,1714.166,1715.082,1692.641,1708.212,835026.0
2021-11-14,1714.166,1715.082,1692.641,1708.212,835026.0
2021-11-15,1705.464,1709.128,1684.856,1693.099,716786.0
2021-11-16,1689.435,1699.969,1662.416,1688.062,671646.0
2021-11-17,1681.65,1687.604,1671.575,1675.239,1007478.0
2021-11-18,1675.239,1683.94,1668.369,1674.323,477680.0
2021-11-19,1685.314,1685.314,1657.378,1671.575,613228.0
2021-11-20,1685.314,1685.314,1657.378,1671.575,613228.0
2021-11-21,1685.314,1685.314,1657.378,1671.575,613228.0
2021-11-22,1687.604,1687.604,1653.256,1662.873,759956.0
2021-11-23,1648.677,1669.285,1639.975,1651.424,620868.0
2021-11-24,1653.256,1672.033,1637.685,1646.387,1863292.0
2021-11-25,1656.004,1667.911,1641.807,1663.789,439604.0
2021-11-26,1612.955,1631.274,1590.515,1599.674,1127679.0
2021-11-27,1612.955,1631.274,1590.515,1599.674,1127679.0
2021-11-28,1612.955,1631.274,1590.515,1599.674,1127679.0
2021-11-29,1611.581,1617.077,1591.431,1601.048,738859.0
2021-11-30,1591.889,1599.216,1565.327,1574.944,2093729.0
2021-12-01,1587.767,1643.181,1587.767,1640.891,932733.0
2021-12-02,1634.938,1650.966,1631.274,1648.219,1106703.0
2021-12-03,1645.929,1654.172,1623.946,1634.938,1030244.0
2021-12-04,1645.929,1654.172,1623.946,1634.938,1030244.0
2021-12-05,1645.929,1654.172,1623.946,1634.938,1030244.0
2021-12-06,1645.471,1685.772,1640.433,1675.239,520411.0
2021-12-07,1687.146,1710.502,1675.697,1702.259,654090.0
2021-12-08,1702.259,1710.502,1688.062,1688.062,721548.0
2021-12-09,1703.174,1706.838,1680.734,1685.314,645931.0
2021-12-10,1675.697,1688.978,1668.827,1676.612,392878.0
2021-12-11,1675.697,1688.978,1668.827,1676.612,392878.0
2021-12-12,1675.697,1688.978,1668.827,1676.612,392878.0
2021-12-13,1674.781,1685.772,1656.004,1656.004,673374.0
2021-12-14,1670.201,1670.659,1623.946,1623.946,681946.0
2021-12-15,1630.358,1639.975,1615.703,1619.825,888283.0
2021-12-16,1659.668,1660.126,1636.311,1644.097,660787.0
2021-12-17,1638.601,1676.612,1638.601,1663.789,1463960.0
2021-12-18,1638.601,1676.612,1638.601,1663.789,1463960.0
2021-12-19,1638.601,1676.612,1638.601,1663.789,1463960.0
2021-12-20,1627.152,1646.387,1609.749,1616.619,694596.0
2021-12-21,1629.9,1647.303,1623.03,1632.19,433833.0
2021-12-22,1638.143,1650.05,1628.068,1650.05,425195.0
2021-12-23,1658.294,1664.247,1645.471,1659.21,390616.0
2021-12-24,1658.752,1661.042,1649.135,1661.042,111848.0
2021-12-25,1658.752,1661.042,1649.135,1661.042,111848.0
2021-12-26,1658.752,1661.042,1649.135,1661.042,111848.0
2021-12-27,1658.752,1661.042,1649.135,1661.042,111848.0
2021-12-28,1658.752,1661.042,1649.135,1661.042,111848.0
2021-12-29,1668.827,1690.351,1667.911,1684.398,413553.0
2021-12-30,1682.108,1691.725,1678.444,1679.36,227054.0
2021-12-31,1669.285,1683.024,1669.285,1672.491,184787.0
2022-01-01,1669.285,1683.024,1669.285,1672.491,184787.0
2022-01-02,1669.285,1683.024,1669.285,1672.491,184787.0
2022-01-03,1669.285,1683.024,1669.285,1672.491,184787.0
2022-01-04,1711.876,1711.876,1687.604,1698.137,658849.0
2022-01-05,1705.922,1722.409,1702.716,1711.876,710883.0
2022-01-06,1685.314,1716.913,1685.314,1698.595,670633.0
2022-01-07,1695.389,1730.652,1695.389,1730.194,1201516.0
2022-01-08,1695.389,1730.652,1695.389,1730.194,1201516.0
2022-01-09,1695.389,1730.652,1695.389,1730.194,1201516.0
2022-01-10,1730.652,1732.942,1700.885,1711.876,1105954.0
2022-01-11,1721.951,1730.194,1697.221,1703.174,788944.0
2022-01-12,1707.754,1733.4,1703.632,1732.942,835481.0
2022-01-13,1733.858,1758.588,1733.858,1748.055,590530.0
2022-01-14,1737.522,1746.223,1711.418,1717.829,709368.0
2022-01-15,1737.522,1746.223,1711.418,1717.829,709368.0
2022-01-16,1737.522,1746.223,1711.418,1717.829,709368.0
2022-01-17,1724.699,1733.858,1722.867,1725.157,353315.0
2022-01-18,1716.455,1721.951,1679.818,1688.062,775573.0
2022-01-19,1663.789,1722.867,1663.789,1720.577,699376.0
2022-01-20,1724.241,1740.27,1719.203,1737.522,615181.0
2022-01-21,1713.25,1733.4,1688.978,1707.754,1204188.0
2022-01-22,1713.25,1733.4,1688.978,1707.754,1204188.0
2022-01-23,1713.25,1733.4,1688.978,1707.754,1204188.0
2022-01-24,1700.427,1707.754,1616.619,1616.619,910206.0
2022-01-25,1645.929,1654.172,1625.32,1635.853,891306.0
2022-01-26,1656.462,1678.902,1656.004,1661.958,632777.0
2022-01-27,1638.601,1696.763,1638.601,1693.099,877260.0
2022-01-28,1676.154,1706.38,1659.21,1671.117,1486465.0
2022-01-29,1676.154,1706.38,1659.21,1671.117,1486465.0
2022-01-30,1676.154,1706.38,1659.21,1671.117,1486465.0
2022-01-31,1692.183,1700.427,1680.734,1684.398,944329.0
2022-02-01,1694.931,1729.279,1694.931,1712.334,628740.0
2022-02-02,1723.783,1738.438,1716.913,1723.325,595134.0
2022-02-03,1712.792,1736.606,1696.763,1697.221,556372.0
2022-02-04,1706.838,1718.287,1690.351,1698.595,694019.0
2022-02-05,1706.838,1718.287,1690.351,1698.595,694019.0
2022-02-06,1706.838,1718.287,1690.351,1698.595,694019.0
2022-02-07,1708.212,1714.624,1689.893,1689.893,410400.0
2022-02-08,1693.557,1705.922,1681.192,1700.427,524580.0
2022-02-09,1745.765,1788.814,1739.812,1759.962,1079293.0
2022-02-10,1773.701,1786.524,1756.298,1786.524,746556.0
2022-02-11,1756.756,1770.495,1748.513,1748.513,731959.0
2022-02-12,1756.756,1770.495,1748.513,1748.513,731959.0
2022-02-13,1756.756,1770.495,1748.513,1748.513,731959.0
2022-02-14,1723.325,1742.56,1687.604,1707.754,693531.0
2022-02-15,1705.464,1751.719,1705.464,1743.933,900123.0
2022-02-16,1751.261,1764.542,1737.522,1753.093,1056677.0
2022-02-17,1775.075,1788.814,1740.728,1748.513,810100.0
2022-02-18,1752.177,1779.655,1740.728,1762.252,745082.0
2022-02-19,1752.177,1779.655,1740.728,1762.252,745082.0
2022-02-20,1752.177,1779.655,1740.728,1762.252,745082.0
2022-02-21,1777.365,1788.814,1750.345,1751.719,1320644.0
2022-02-22,1701.801,1758.588,1696.305,1738.896,1166109.0
2022-02-23,1750.803,1772.785,1740.728,1748.055,906546.0
2022-02-24,1653.714,1689.435,1542.428,1542.428,2053684.0
2022-02-25,1583.187,1641.349,1564.869,1636.311,1650337.0
2022-02-26,1583.187,1641.349,1564.869,1636.311,1650337.0
2022-02-27,1583.187,1641.349,1564.869,1636.311,1650337.0
2022-02-28,1575.402,1593.263,1430.685,1439.386,3742071.0
2022-03-01,1466.406,1483.351,1341.84,1344.587,2724843.0
2022-03-02,1331.306,1422.441,1307.034,1392.216,2342316.0
2022-03-03,1393.132,1393.132,1307.95,1321.689,2799948.0
2022-03-04,1287.8,1306.118,1219.105,1234.218,3126209.0
2022-03-05,1287.8,1306.118,1219.105,1234.218,3126209.0
2022-03-06,1287.8,1306.118,1219.105,1234.218,3126209.0
2022-03-07,1164.607,1258.032,1129.801,1198.954,2425947.0
2022-03-08,1172.392,1251.62,1140.793,1207.198,2557023.0
2022-03-09,1242.003,1320.315,1238.797,1290.089,1751847.0
2022-03-10,1308.408,1311.156,1265.359,1284.594,1462803.0
2022-03-11,1293.753,1323.521,1259.406,1289.173,1625347.0
2022-03-12,1293.753,1323.521,1259.406,1289.173,1625347.0
2022-03-13,1293.753,1323.521,1259.406,1289.173,1625347.0
2022-03-14,1311.156,1357.868,1307.492,1343.213,1037946.0
2022-03-15,1328.101,1353.747,1295.585,1307.034,2680530.0
2022-03-16,1335.886,1400.459,1332.222,1398.627,1993498.0
2022-03-17,1409.618,1429.311,1383.972,1406.413,1940019.0
2022-03-18,1413.282,1429.311,1371.149,1426.563,4312237.0
2022-03-19,1413.282,1429.311,1371.149,1426.563,4312237.0
2022-03-20,1413.282,1429.311,1371.149,1426.563,4312237.0
2022-03-21,1425.189,1433.433,1408.245,1412.824,701406.0
2022-03-22,1403.207,1434.349,1403.207,1420.61,1067621.0
2022-03-23,1430.685,1440.302,1375.271,1375.271,1740443.0
2022-03-24,1386.262,1397.711,1361.99,1384.43,1436437.0
2022-03-25,1393.59,1398.627,1363.822,1374.813,733119.0
2022-03-26,1393.59,1398.627,1363.822,1374.813,733119.0
2022-03-27,1393.59,1398.627,1363.822,1374.813,733119.0
2022-03-28,1393.132,1407.329,1380.767,1395.422,823810.0
2022-03-29,1417.862,1475.566,1403.665,1442.134,1746954.0
2022-03-30,1438.47,1455.415,1403.665,1404.123,1944547.0
2022-03-31,1412.824,1424.731,1366.112,1366.112,1429835.0
2022-04-01,1380.767,1398.627,1378.019,1378.019,848324.0
2022-04-02,1380.767,1398.627,1378.019,1378.019,848324.0
2022-04-03,1380.767,1398.627,1378.019,1378.019,848324.0
2022-04-04,1387.636,1390.384,1360.616,1383.056,656136.0
2022-04-05,1381.683,1408.703,1372.523,1378.477,836297.0
2022-04-06,1379.393,1388.552,1334.054,1337.718,1808659.0
2022-04-07,1344.805,1367.368,1325.063,1340.575,1106274.0
2022-04-08,1333.994,1345.275,1311.432,1328.354,1226516.0
2022-04-09,1333.994,1345.275,1311.432,1328.354,1226516.0
2022-04-10,1333.994,1345.275,1311.432,1328.354,1226516.0
2022-04-11,1322.243,1378.179,1317.543,1339.635,1261146.0
2022-04-12,1321.773,1349.506,1313.312,1341.515,1023267.0
2022-04-13,1335.404,1349.976,1323.653,1345.275,963968.0
2022-04-14,1350.916,1360.787,1326.944,1349.506,1032600.0
2022-04-15,1350.916,1360.787,1326.944,1349.506,1032600.0
2022-04-16,1350.916,1360.787,1326.944,1349.506,1032600.0
2022-04-17,1350.916,1360.787,1326.944,1349.506,1032600.0
2022-04-18,1350.916,1360.787,1326.944,1349.506,1032600.0
2022-04-19,1348.566,1369.718,1339.635,1356.557,1064355.0
2022-04-20,1358.907,1393.69,1352.796,1383.819,896672.0
2022-04-21,1388.99,1441.635,1373.948,1416.253,1067769.0
2022-04-22,1397.451,1428.474,1390.87,1418.133,1247955.0
2022-04-23,1397.451,1428.474,1390.87,1418.133,1247955.0
2022-04-24,1397.451,1428.474,1390.87,1418.133,1247955.0
2022-04-25,1381.939,1421.893,1381.939,1396.511,1415503.0
2022-04-26,1413.902,1413.902,1365.958,1365.958,1532448.0
2022-04-27,1345.275,1380.999,1331.174,1362.197,1585378.0
2022-04-28,1382.409,1398.156,1360.317,1373.478,1201360.0
2022-04-29,1383.819,1439.285,1382.879,1419.543,1491358.0
2022-04-30,1383.819,1439.285,1382.879,1419.543,1491358.0
2022-05-01,1383.819,1439.285,1382.879,1419.543,1491358.0
2022-05-02,1383.819,1439.285,1382.879,1419.543,1491358.0
2022-05-03,1427.064,1447.746,1400.741,1422.363,1184586.0
2022-05-04,1426.124,1428.944,1396.981,1412.022,1111395.0
2022-05-05,1505.092,1534.234,1471.248,1472.658,1978571.0
2022-05-06,1466.548,1507.912,1455.737,1490.99,2890478.0
2022-05-07,1466.548,1507.912,1455.737,1490.99,2890478.0
2022-05-08,1466.548,1507.912,1455.737,1490.99,2890478.0
2022-05-09,1491.93,1516.843,1454.796,1468.428,972348.0
2022-05-10,1493.81,1519.193,1481.589,1488.17,1186113.0
2022-05-11,1490.05,1503.681,1468.898,1471.718,1701604.0
2022-05-12,1439.285,1467.958,1425.654,1459.497,1535050.0
2022-05-13,1471.718,1474.538,1440.225,1469.838,852146.0
2022-05-14,1471.718,1474.538,1440.225,1469.838,852146.0
2022-05-15,1471.718,1474.538,1440.225,1469.838,852146.0
2022-05-16,1459.497,1467.488,1439.285,1443.515,1293288.0
2022-05-17,1456.207,1491.46,1447.746,1467.958,1975658.0
2022-05-18,1472.658,1488.17,1420.953,1420.953,1301041.0
2022-05-19,1410.142,1413.902,1363.137,1387.11,1225674.0
2022-05-20,1397.921,1415.313,1381.469,1388.52,1037579.0
2022-05-21,1397.921,1415.313,1381.469,1388.52,1037579.0
2022-05-22,1397.921,1415.313,1381.469,1388.52,1037579.0
2022-05-23,1410.142,1414.372,1375.358,1411.552,1301691.0
2022-05-24,1461.847,1474.068,1403.561,1408.262,1303753.0
2022-05-25,1454.796,1454.796,1413.432,1429.884,927618.0
2022-05-26,1428.004,1449.156,1420.013,1448.216,646608.0
2022-05-27,1451.036,1467.018,1441.635,1467.018,780583.0
2022-05-28,1451.036,1467.018,1441.635,1467.018,780583.0
2022-05-29,1451.036,1467.018,1441.635,1467.018,780583.0
2022-05-30,1469.838,1481.589,1460.437,1473.128,631529.0
2022-05-31,1467.018,1468.898,1441.165,1446.336,2076366.0
2022-06-01,1470.778,1471.718,1435.055,1440.225,945793.0
2022-06-02,1470.778,1471.718,1435.055,1440.225,945793.0
2022-06-03,1470.778,1471.718,1435.055,1440.225,945793.0
2022-06-04,1470.778,1471.718,1435.055,1440.225,945793.0
2022-06-05,1470.778,1471.718,1435.055,1440.225,945793.0
2022-06-06,1468.428,1477.359,1443.515,1467.018,865210.0
2022-06-07,1462.787,1471.248,1436.935,1462.317,936273.0
2022-06-08,1464.197,1464.197,1439.755,1449.156,828746.0
2022-06-09,1435.055,1459.967,1420.013,1425.654,1180369.0
2022-06-10,1413.902,1418.603,1375.358,1379.119,968798.0
2022-06-11,1413.902,1418.603,1375.358,1379.119,968798.0
2022-06-12,1413.902,1418.603,1375.358,1379.119,968798.0
2022-06-13,1360.787,1372.068,1341.045,1354.676,876436.0
2022-06-14,1373.008,1374.888,1325.533,1338.225,1215788.0
2022-06-15,1356.557,1386.64,1351.386,1376.769,1016319.0
2022-06-16,1368.778,1368.778,1323.653,1327.884,776584.0
2022-06-17,1326.944,1357.967,1311.902,1344.335,2307051.0
2022-06-18,1326.944,1357.967,1311.902,1344.335,2307051.0
2022-06-19,1326.944,1357.967,1311.902,1344.335,2307051.0
2022-06-20,1342.455,1376.299,1342.455,1373.008,561929.0
2022-06-21,1380.529,1410.142,1380.059,1392.75,1059776.0
2022-06-22,1374.418,1382.409,1357.497,1372.068,854546.0
2022-06-23,1363.607,1371.598,1326.944,1339.165,815565.0
2022-06-24,1347.156,1390.4,1342.455,1388.05,788088.0
2022-06-25,1347.156,1390.4,1342.455,1388.05,788088.0
