,SSE LN Equity,SSE LN Equity,SSE LN Equity,SSE LN Equity,SSE LN Equity
2011-04-24,610.248,612.088,599.211,607.489,1207202.0
2011-04-25,610.248,612.088,599.211,607.489,1207202.0
2011-04-26,607.029,617.146,606.109,615.767,1050758.0
2011-04-27,617.146,622.665,614.847,620.825,1500929.0
2011-04-28,623.124,628.643,621.285,624.504,2507641.0
2011-04-29,623.124,628.643,621.285,624.504,2507641.0
2011-04-30,623.124,628.643,621.285,624.504,2507641.0
2011-05-01,623.124,628.643,621.285,624.504,2507641.0
2011-05-02,623.124,628.643,621.285,624.504,2507641.0
2011-05-03,624.504,628.643,616.226,619.905,2859205.0
2011-05-04,622.205,623.124,608.409,609.788,3387068.0
2011-05-05,601.97,612.088,601.97,611.628,2065165.0
2011-05-06,611.168,611.168,590.933,601.051,3122097.0
2011-05-07,611.168,611.168,590.933,601.051,3122097.0
2011-05-08,611.168,611.168,590.933,601.051,3122097.0
2011-05-09,596.912,602.43,592.773,601.511,2105549.0
2011-05-10,601.051,616.226,601.051,613.007,2754730.0
2011-05-11,616.226,623.584,613.927,621.285,2942840.0
2011-05-12,630.482,646.118,622.205,629.103,3720098.0
2011-05-13,630.022,631.402,610.248,613.927,3347155.0
2011-05-14,630.022,631.402,610.248,613.927,3347155.0
2011-05-15,630.022,631.402,610.248,613.927,3347155.0
2011-05-16,612.547,613.927,606.569,613.467,1444900.0
2011-05-17,611.168,618.526,608.409,611.628,1808784.0
2011-05-18,612.088,616.686,598.291,603.81,2904363.0
2011-05-19,605.649,611.168,602.89,610.248,2555804.0
2011-05-20,618.066,622.665,610.708,616.686,2844711.0
2011-05-21,618.066,622.665,610.708,616.686,2844711.0
2011-05-22,618.066,622.665,610.708,616.686,2844711.0
2011-05-23,609.788,614.847,609.328,610.248,2232863.0
2011-05-24,609.328,618.066,609.328,615.307,1141969.0
2011-05-25,612.088,616.226,610.248,612.547,1977388.0
2011-05-26,614.387,621.745,611.168,619.445,2026890.0
2011-05-27,624.964,631.862,623.124,628.183,2762749.0
2011-05-28,624.964,631.862,623.124,628.183,2762749.0
2011-05-29,624.964,631.862,623.124,628.183,2762749.0
2011-05-30,624.964,631.862,623.124,628.183,2762749.0
2011-05-31,632.782,641.059,631.862,633.701,2217535.0
2011-06-01,633.701,640.14,632.322,634.621,2010408.0
2011-06-02,634.161,645.198,629.563,637.84,1963975.0
2011-06-03,640.14,641.059,629.563,634.621,1302846.0
2011-06-04,640.14,641.059,629.563,634.621,1302846.0
2011-06-05,640.14,641.059,629.563,634.621,1302846.0
2011-06-06,631.402,638.3,627.723,630.482,1581410.0
2011-06-07,629.103,644.738,628.643,639.68,2433760.0
2011-06-08,638.3,642.439,634.621,636.001,2612159.0
2011-06-09,636.461,650.717,635.541,648.417,2618362.0
2011-06-10,648.417,648.417,630.022,630.022,2192665.0
2011-06-11,648.417,648.417,630.022,630.022,2192665.0
2011-06-12,648.417,648.417,630.022,630.022,2192665.0
2011-06-13,631.402,638.3,628.643,636.461,1921930.0
2011-06-14,639.68,639.68,630.022,631.862,2083388.0
2011-06-15,632.322,633.701,629.103,630.482,1709103.0
2011-06-16,626.344,629.563,618.526,623.584,3366065.0
2011-06-17,622.205,630.482,617.606,629.103,2839834.0
2011-06-18,622.205,630.482,617.606,629.103,2839834.0
2011-06-19,622.205,630.482,617.606,629.103,2839834.0
2011-06-20,625.884,628.183,623.124,627.723,902105.0
2011-06-21,630.942,637.84,626.803,637.38,1962632.0
2011-06-22,636.461,640.6,631.862,636.921,1862014.0
2011-06-23,635.081,636.001,628.183,629.103,1451759.0
2011-06-24,635.081,641.059,630.942,640.14,1835436.0
2011-06-25,635.081,641.059,630.942,640.14,1835436.0
2011-06-26,635.081,641.059,630.942,640.14,1835436.0
2011-06-27,641.059,643.819,636.461,639.68,1245502.0
2011-06-28,642.899,644.738,635.541,637.38,1692077.0
2011-06-29,638.3,642.899,633.242,642.899,2498232.0
2011-06-30,646.578,646.578,637.38,640.6,3040164.0
2011-07-01,642.439,647.038,638.76,642.899,2265526.0
2011-07-02,642.439,647.038,638.76,642.899,2265526.0
2011-07-03,642.439,647.038,638.76,642.899,2265526.0
2011-07-04,643.819,648.877,642.899,644.738,1321293.0
2011-07-05,645.198,653.476,643.359,651.636,1741232.0
2011-07-06,650.717,654.855,644.278,649.337,2097517.0
2011-07-07,649.337,655.315,646.578,654.396,1378123.0
2011-07-08,657.615,657.615,646.118,649.797,2160873.0
2011-07-09,657.615,657.615,646.118,649.797,2160873.0
2011-07-10,657.615,657.615,646.118,649.797,2160873.0
2011-07-11,649.797,657.155,643.359,647.038,1508746.0
2011-07-12,641.059,646.118,634.621,643.359,1701285.0
2011-07-13,640.6,652.556,636.001,651.177,2159440.0
2011-07-14,647.957,650.257,641.519,643.359,1839348.0
2011-07-15,641.979,651.177,641.979,650.257,1922343.0
2011-07-16,641.979,651.177,641.979,650.257,1922343.0
2011-07-17,641.979,651.177,641.979,650.257,1922343.0
2011-07-18,646.578,650.717,643.819,648.417,1409568.0
2011-07-19,650.717,655.315,647.038,649.797,1547711.0
2011-07-20,652.556,654.396,650.717,654.396,1484990.0
2011-07-21,655.315,655.315,639.22,645.658,3100822.0
2011-07-22,648.417,653.476,643.359,649.797,1328701.0
2011-07-23,648.417,653.476,643.359,649.797,1328701.0
2011-07-24,648.417,653.476,643.359,649.797,1328701.0
2011-07-25,647.498,653.936,646.578,648.417,1496187.0
2011-07-26,651.177,653.016,638.76,644.278,2188925.0
2011-07-27,640.743,641.699,631.665,634.054,3818793.0
2011-07-28,630.231,635.487,629.753,634.054,2698221.0
2011-07-29,627.842,630.231,620.197,624.497,2362920.0
2011-07-30,627.842,630.231,620.197,624.497,2362920.0
2011-07-31,627.842,630.231,620.197,624.497,2362920.0
2011-08-01,629.753,629.753,614.941,615.419,2224998.0
2011-08-02,613.986,622.108,612.552,616.375,2623435.0
2011-08-03,611.597,630.709,610.641,629.276,5677857.0
2011-08-04,633.098,633.098,621.153,621.153,3315762.0
2011-08-05,609.207,623.542,608.252,608.73,6284451.0
2011-08-06,609.207,623.542,608.252,608.73,6284451.0
2011-08-07,609.207,623.542,608.252,608.73,6284451.0
2011-08-08,604.429,615.897,589.139,591.051,3104838.0
2011-08-09,590.095,590.573,565.727,574.805,6109507.0
2011-08-10,582.45,587.228,566.205,570.027,3413923.0
2011-08-11,589.139,589.617,570.027,580.061,3153259.0
2011-08-12,581.972,596.784,575.761,596.784,1801994.0
2011-08-13,581.972,596.784,575.761,596.784,1801994.0
2011-08-14,581.972,596.784,575.761,596.784,1801994.0
2011-08-15,600.129,609.207,593.918,605.863,1941793.0
2011-08-16,602.04,608.252,599.173,604.429,2263882.0
2011-08-17,603.474,608.252,601.085,606.818,1809911.0
2011-08-18,600.129,604.907,578.628,581.495,2391739.0
2011-08-19,581.495,588.184,570.027,580.061,2449351.0
2011-08-20,581.495,588.184,570.027,580.061,2449351.0
2011-08-21,581.495,588.184,570.027,580.061,2449351.0
2011-08-22,576.716,594.873,572.416,589.139,1304171.0
2011-08-23,593.44,596.784,585.317,594.395,1495234.0
2011-08-24,598.218,608.252,592.962,604.429,1531593.0
2011-08-25,606.818,609.207,588.662,590.573,1365656.0
2011-08-26,588.662,595.829,580.539,591.051,1533541.0
2011-08-27,588.662,595.829,580.539,591.051,1533541.0
2011-08-28,588.662,595.829,580.539,591.051,1533541.0
2011-08-29,588.662,595.829,580.539,591.051,1533541.0
2011-08-30,616.375,621.153,600.129,607.774,2095262.0
2011-08-31,608.73,621.153,604.907,621.153,3313528.0
2011-09-01,623.542,624.497,613.508,618.286,2161508.0
2011-09-02,612.552,616.375,606.818,609.685,1235684.0
2011-09-03,612.552,616.375,606.818,609.685,1235684.0
2011-09-04,612.552,616.375,606.818,609.685,1235684.0
2011-09-05,601.563,605.863,594.873,596.307,1285368.0
2011-09-06,594.873,609.685,594.873,606.341,1903410.0
2011-09-07,619.241,622.586,610.641,619.241,1699507.0
2011-09-08,619.241,620.675,608.252,615.897,1495334.0
2011-09-09,610.163,618.764,604.907,609.207,1324423.0
2011-09-10,610.163,618.764,604.907,609.207,1324423.0
2011-09-11,610.163,618.764,604.907,609.207,1324423.0
2011-09-12,598.218,603.474,589.139,599.173,1393417.0
2011-09-13,605.385,609.207,591.051,605.385,1482855.0
2011-09-14,602.518,616.852,600.129,612.074,2199533.0
2011-09-15,615.897,625.931,615.419,621.631,1853132.0
2011-09-16,626.886,628.32,621.631,621.631,3402025.0
2011-09-17,626.886,628.32,621.631,621.631,3402025.0
2011-09-18,626.886,628.32,621.631,621.631,3402025.0
2011-09-19,619.719,619.719,606.341,614.941,2327634.0
2011-09-20,613.03,635.009,611.597,633.576,1220885.0
2011-09-21,636.443,636.443,626.886,628.798,2251267.0
2011-09-22,619.241,619.241,603.952,613.03,2336978.0
2011-09-23,619.719,622.108,604.907,613.508,1335259.0
2011-09-24,619.719,622.108,604.907,613.508,1335259.0
2011-09-25,619.719,622.108,604.907,613.508,1335259.0
2011-09-26,605.863,619.241,603.474,612.074,1841247.0
2011-09-27,620.197,621.153,614.463,621.153,1810245.0
2011-09-28,613.986,629.276,613.986,623.542,1150756.0
2011-09-29,623.542,625.931,615.419,624.02,1186810.0
2011-09-30,623.542,624.02,608.252,618.764,2067563.0
2011-10-01,623.542,624.02,608.252,618.764,2067563.0
2011-10-02,623.542,624.02,608.252,618.764,2067563.0
2011-10-03,602.04,627.364,600.607,626.886,2105321.0
2011-10-04,624.975,625.453,608.73,613.03,2828142.0
2011-10-05,620.197,622.586,611.597,615.897,1963650.0
2011-10-06,619.241,639.787,617.33,639.787,2064643.0
2011-10-07,643.61,650.777,638.832,643.132,1305659.0
2011-10-08,643.61,650.777,638.832,643.132,1305659.0
2011-10-09,643.61,650.777,638.832,643.132,1305659.0
2011-10-10,644.565,646.477,634.531,644.565,1678344.0
2011-10-11,642.176,644.565,631.187,641.221,1145801.0
2011-10-12,635.487,639.31,632.142,639.31,1815195.0
2011-10-13,635.965,641.699,634.054,641.699,1857765.0
2011-10-14,644.565,648.388,637.876,645.999,1596315.0
2011-10-15,644.565,648.388,637.876,645.999,1596315.0
2011-10-16,644.565,648.388,637.876,645.999,1596315.0
2011-10-17,646.954,648.866,640.743,644.565,1089478.0
2011-10-18,642.654,642.654,635.487,640.265,1428618.0
2011-10-19,640.743,646.954,637.398,641.699,1584026.0
2011-10-20,638.354,647.91,635.965,645.521,1888927.0
2011-10-21,646.477,648.866,641.699,646.954,1719586.0
2011-10-22,646.477,648.866,641.699,646.954,1719586.0
2011-10-23,646.477,648.866,641.699,646.954,1719586.0
2011-10-24,648.388,650.299,637.876,644.565,997797.0
2011-10-25,641.699,648.388,640.265,642.654,1316195.0
2011-10-26,642.176,645.521,639.31,645.043,1140992.0
2011-10-27,657.466,657.466,636.92,641.221,2292430.0
2011-10-28,642.654,650.777,640.265,642.654,1499117.0
2011-10-29,642.654,650.777,640.265,642.654,1499117.0
2011-10-30,642.654,650.777,640.265,642.654,1499117.0
2011-10-31,642.176,650.777,641.699,642.176,1862297.0
2011-11-01,637.398,642.176,631.665,634.531,2716627.0
2011-11-02,638.354,642.176,632.142,639.31,2556740.0
2011-11-03,634.054,648.866,631.665,648.388,1993353.0
2011-11-04,650.299,650.299,627.364,627.842,4158304.0
2011-11-05,650.299,650.299,627.364,627.842,4158304.0
2011-11-06,650.299,650.299,627.364,627.842,4158304.0
2011-11-07,626.409,642.176,624.02,639.31,2216656.0
2011-11-08,641.221,647.432,635.965,638.354,1436875.0
2011-11-09,638.354,639.31,619.241,625.931,5139603.0
2011-11-10,621.631,630.231,619.719,624.975,1547490.0
2011-11-11,625.453,634.054,622.108,633.098,1263899.0
2011-11-12,625.453,634.054,622.108,633.098,1263899.0
2011-11-13,625.453,634.054,622.108,633.098,1263899.0
2011-11-14,635.965,636.443,625.931,629.276,1711070.0
2011-11-15,627.364,633.576,624.497,629.753,1640427.0
2011-11-16,629.276,639.31,622.586,622.586,1685952.0
2011-11-17,618.764,622.108,609.207,614.463,3081819.0
2011-11-18,613.508,620.197,609.685,611.597,1533550.0
2011-11-19,613.508,620.197,609.685,611.597,1533550.0
2011-11-20,613.508,620.197,609.685,611.597,1533550.0
2011-11-21,611.119,612.074,601.563,601.563,2399550.0
2011-11-22,603.952,607.774,599.173,600.607,2066678.0
2011-11-23,596.784,608.73,595.829,599.173,1572591.0
2011-11-24,600.129,602.996,594.873,595.351,1816931.0
2011-11-25,594.873,602.04,592.962,599.173,1067086.0
2011-11-26,594.873,602.04,592.962,599.173,1067086.0
2011-11-27,594.873,602.04,592.962,599.173,1067086.0
2011-11-28,605.385,618.286,600.129,614.941,1993842.0
2011-11-29,613.986,619.241,609.685,617.808,1282928.0
2011-11-30,614.941,629.753,610.163,628.32,2980713.0
2011-12-01,628.798,633.098,624.02,629.753,1506294.0
2011-12-02,635.487,637.876,604.429,608.73,2748298.0
2011-12-03,635.487,637.876,604.429,608.73,2748298.0
2011-12-04,635.487,637.876,604.429,608.73,2748298.0
2011-12-05,613.03,615.897,608.73,610.163,1622275.0
2011-12-06,604.429,608.252,598.696,600.607,2215272.0
2011-12-07,605.385,609.207,596.784,601.085,1804595.0
2011-12-08,604.429,608.252,598.696,600.607,2080904.0
2011-12-09,600.129,605.385,593.44,599.651,1665812.0
2011-12-10,600.129,605.385,593.44,599.651,1665812.0
2011-12-11,600.129,605.385,593.44,599.651,1665812.0
2011-12-12,599.651,608.73,597.262,602.04,1757559.0
2011-12-13,604.429,606.818,601.085,604.429,1576580.0
2011-12-14,601.563,605.385,597.74,597.74,2250838.0
2011-12-15,598.696,608.73,598.218,604.429,1764205.0
2011-12-16,603.474,609.207,594.873,599.173,2747356.0
2011-12-17,603.474,609.207,594.873,599.173,2747356.0
2011-12-18,603.474,609.207,594.873,599.173,2747356.0
2011-12-19,596.784,602.996,593.44,594.873,998152.0
2011-12-20,593.44,596.307,590.095,593.918,1324943.0
2011-12-21,597.262,597.262,587.706,592.006,1955101.0
2011-12-22,592.962,599.173,592.962,593.44,1216653.0
2011-12-23,597.74,603.474,594.873,601.085,392282.0
2011-12-24,597.74,603.474,594.873,601.085,392282.0
2011-12-25,597.74,603.474,594.873,601.085,392282.0
2011-12-26,597.74,603.474,594.873,601.085,392282.0
2011-12-27,597.74,603.474,594.873,601.085,392282.0
2011-12-28,605.385,608.252,598.218,604.429,1032579.0
2011-12-29,603.952,612.074,602.04,611.597,686407.0
2011-12-30,614.463,616.852,606.341,616.852,460646.0
2011-12-31,614.463,616.852,606.341,616.852,460646.0
2012-01-01,614.463,616.852,606.341,616.852,460646.0
2012-01-02,614.463,616.852,606.341,616.852,460646.0
2012-01-03,625.931,625.931,611.119,622.586,1845411.0
2012-01-04,623.064,629.753,621.153,625.931,2284906.0
2012-01-05,629.276,629.276,614.941,616.852,1691412.0
2012-01-06,618.764,621.631,611.597,613.986,1615923.0
2012-01-07,618.764,621.631,611.597,613.986,1615923.0
2012-01-08,618.764,621.631,611.597,613.986,1615923.0
2012-01-09,617.33,622.586,614.463,617.33,1384442.0
2012-01-10,622.586,624.975,616.375,621.631,2014508.0
2012-01-11,613.986,619.719,599.651,603.952,3228799.0
2012-01-12,606.818,612.074,594.873,603.474,4024836.0
2012-01-13,608.252,608.73,592.006,597.74,2206812.0
2012-01-14,608.252,608.73,592.006,597.74,2206812.0
2012-01-15,608.252,608.73,592.006,597.74,2206812.0
2012-01-16,595.829,602.518,592.962,595.351,1167491.0
2012-01-17,601.563,602.996,594.395,602.04,1700136.0
2012-01-18,603.474,604.429,592.962,595.829,2291300.0
2012-01-19,599.173,599.173,586.273,594.873,2999751.0
2012-01-20,597.74,600.129,593.44,597.74,4032573.0
2012-01-21,597.74,600.129,593.44,597.74,4032573.0
2012-01-22,597.74,600.129,593.44,597.74,4032573.0
2012-01-23,598.218,601.085,589.139,590.573,1635955.0
2012-01-24,594.395,601.563,590.573,598.696,2136257.0
2012-01-25,601.618,601.618,592.85,596.26,2554524.0
2012-01-26,598.696,606.003,593.824,594.311,2216154.0
2012-01-27,594.799,595.286,587.979,589.44,3739827.0
2012-01-28,594.799,595.286,587.979,589.44,3739827.0
2012-01-29,594.799,595.286,587.979,589.44,3739827.0
2012-01-30,588.953,593.337,584.569,588.953,2605765.0
2012-01-31,589.927,604.054,589.927,595.773,5244306.0
2012-02-01,599.67,605.028,598.209,601.131,2910268.0
2012-02-02,602.593,602.593,592.85,595.286,3402468.0
2012-02-03,595.773,611.848,594.799,609.9,4155636.0
2012-02-04,595.773,611.848,594.799,609.9,4155636.0
2012-02-05,595.773,611.848,594.799,609.9,4155636.0
2012-02-06,610.387,611.848,606.003,607.464,1619372.0
2012-02-07,609.413,612.823,605.516,612.823,1625009.0
2012-02-08,613.31,613.797,607.951,608.926,2572740.0
2012-02-09,610.874,614.284,606.977,611.361,2502662.0
2012-02-10,611.361,619.156,608.438,614.284,3027657.0
2012-02-11,611.361,619.156,608.438,614.284,3027657.0
2012-02-12,611.361,619.156,608.438,614.284,3027657.0
2012-02-13,618.181,618.181,613.31,613.797,1823670.0
2012-02-14,614.284,625.488,612.336,624.027,2145593.0
2012-02-15,626.463,628.898,618.181,621.591,2034586.0
2012-02-16,620.617,627.924,619.156,626.463,2062961.0
2012-02-17,630.847,632.795,625.488,630.847,2122152.0
2012-02-18,630.847,632.795,625.488,630.847,2122152.0
2012-02-19,630.847,632.795,625.488,630.847,2122152.0
2012-02-20,631.821,633.283,625.976,630.36,1454866.0
2012-02-21,630.36,630.36,625.488,628.898,1619285.0
2012-02-22,627.924,635.231,626.95,631.821,2334519.0
2012-02-23,633.283,635.718,621.591,626.95,3280404.0
2012-02-24,629.873,629.873,619.643,622.566,2675909.0
2012-02-25,629.873,629.873,619.643,622.566,2675909.0
2012-02-26,629.873,629.873,619.643,622.566,2675909.0
2012-02-27,620.617,625.488,616.72,625.001,1641878.0
2012-02-28,626.463,629.873,619.643,622.078,2109602.0
2012-02-29,623.053,632.308,623.053,628.411,1957319.0
2012-03-01,629.873,634.744,623.053,634.744,1663082.0
2012-03-02,635.718,641.564,633.283,637.667,2226320.0
2012-03-03,635.718,641.564,633.283,637.667,2226320.0
2012-03-04,635.718,641.564,633.283,637.667,2226320.0
2012-03-05,634.257,641.077,632.795,640.59,1656043.0
2012-03-06,638.154,640.103,628.898,629.386,2807593.0
2012-03-07,628.898,633.77,625.976,629.873,1615073.0
2012-03-08,632.308,633.283,624.027,628.411,1602957.0
2012-03-09,629.386,634.257,625.976,633.77,1517592.0
2012-03-10,629.386,634.257,625.976,633.77,1517592.0
2012-03-11,629.386,634.257,625.976,633.77,1517592.0
2012-03-12,634.744,635.718,629.386,635.718,1128088.0
2012-03-13,638.154,639.128,633.283,639.128,1679071.0
2012-03-14,642.538,652.281,639.615,647.897,2586974.0
2012-03-15,647.897,649.358,644.487,648.384,2032858.0
2012-03-16,650.333,651.307,641.077,643.025,3029053.0
2012-03-17,650.333,651.307,641.077,643.025,3029053.0
2012-03-18,650.333,651.307,641.077,643.025,3029053.0
2012-03-19,643.513,644.0,636.205,639.128,1376204.0
2012-03-20,639.128,643.513,634.257,636.205,1820664.0
2012-03-21,638.154,641.564,636.693,640.59,1195627.0
2012-03-22,640.103,642.051,634.744,639.128,1252362.0
2012-03-23,642.051,644.0,635.231,639.128,1344291.0
2012-03-24,642.051,644.0,635.231,639.128,1344291.0
2012-03-25,642.051,644.0,635.231,639.128,1344291.0
2012-03-26,641.564,657.153,639.128,656.665,2443742.0
2012-03-27,657.64,658.127,652.281,655.204,2335032.0
2012-03-28,655.204,664.46,644.0,646.435,2520882.0
2012-03-29,645.948,647.897,635.718,644.0,4414352.0
2012-03-30,643.513,653.255,636.205,647.41,3127225.0
2012-03-31,643.513,653.255,636.205,647.41,3127225.0
2012-04-01,643.513,653.255,636.205,647.41,3127225.0
2012-04-02,651.307,660.075,645.461,660.075,2385289.0
2012-04-03,662.024,665.921,653.743,656.665,2344882.0
2012-04-04,657.153,657.153,642.051,644.974,2111533.0
2012-04-05,645.461,646.435,637.667,644.0,1948041.0
2012-04-06,645.461,646.435,637.667,644.0,1948041.0
2012-04-07,645.461,646.435,637.667,644.0,1948041.0
2012-04-08,645.461,646.435,637.667,644.0,1948041.0
2012-04-09,645.461,646.435,637.667,644.0,1948041.0
2012-04-10,640.59,645.948,636.693,636.693,2373941.0
2012-04-11,637.18,646.435,631.821,644.487,2277593.0
2012-04-12,643.025,653.255,640.103,652.281,1968507.0
2012-04-13,652.281,655.691,645.948,652.768,2276365.0
2012-04-14,652.281,655.691,645.948,652.768,2276365.0
2012-04-15,652.281,655.691,645.948,652.768,2276365.0
2012-04-16,651.307,665.434,649.358,661.537,2661979.0
2012-04-17,662.998,665.921,658.614,661.537,1950923.0
2012-04-18,663.972,665.921,650.82,660.562,1950794.0
2012-04-19,662.511,664.46,647.897,648.384,3274869.0
2012-04-20,649.358,655.204,645.948,653.743,2392424.0
2012-04-21,649.358,655.204,645.948,653.743,2392424.0
2012-04-22,649.358,655.204,645.948,653.743,2392424.0
2012-04-23,652.768,653.255,642.538,647.41,2044057.0
2012-04-24,649.845,653.255,644.974,651.794,1915217.0
2012-04-25,654.717,655.691,646.435,649.358,2137502.0
2012-04-26,649.845,651.307,644.487,650.333,1666569.0
2012-04-27,653.255,654.23,646.923,650.333,1693648.0
2012-04-28,653.255,654.23,646.923,650.333,1693648.0
2012-04-29,653.255,654.23,646.923,650.333,1693648.0
2012-04-30,651.794,651.794,632.795,643.513,2888651.0
2012-05-01,647.897,647.897,638.641,645.461,995748.0
2012-05-02,647.41,649.358,639.615,644.974,2341800.0
2012-05-03,646.923,653.255,643.513,648.871,1503757.0
2012-05-04,647.897,653.743,643.025,645.948,1862050.0
