,AAL LN Equity,AAL LN Equity,AAL LN Equity,AAL LN Equity,AAL LN Equity
2017-04-29,770.327,783.632,769.276,774.879,6042861.0
2017-04-30,770.327,783.632,769.276,774.879,6042861.0
2017-05-01,770.327,783.632,769.276,774.879,6042861.0
2017-05-02,786.083,789.235,752.119,755.621,13353105.0
2017-05-03,755.27,755.27,729.009,731.46,9828748.0
2017-05-04,725.508,725.508,694.345,700.997,11538425.0
2017-05-05,698.476,724.457,687.972,721.656,10378520.0
2017-05-06,698.476,724.457,687.972,721.656,10378520.0
2017-05-07,698.476,724.457,687.972,721.656,10378520.0
2017-05-08,721.656,721.656,700.997,706.95,5483712.0
2017-05-09,712.902,725.158,709.751,714.653,5963795.0
2017-05-10,716.404,736.713,715.704,729.359,8750955.0
2017-05-11,733.211,750.368,722.356,736.713,8468900.0
2017-05-12,740.914,741.965,725.508,729.009,5989843.0
2017-05-13,740.914,741.965,725.508,729.009,5989843.0
2017-05-14,740.914,741.965,725.508,729.009,5989843.0
2017-05-15,733.911,754.22,726.558,752.469,8069083.0
2017-05-16,750.018,768.226,740.914,762.974,7781749.0
2017-05-17,770.327,775.229,747.917,754.92,6542699.0
2017-05-18,749.668,751.419,729.009,747.217,10961653.0
2017-05-19,752.819,769.276,752.819,765.425,5970931.0
2017-05-20,752.819,769.276,752.819,765.425,5970931.0
2017-05-21,752.819,769.276,752.819,765.425,5970931.0
2017-05-22,770.677,778.73,756.671,760.172,6354230.0
2017-05-23,757.021,765.425,751.419,752.819,5021548.0
2017-05-24,745.116,760.172,740.914,759.122,5596463.0
2017-05-25,762.974,764.374,737.763,740.564,5831904.0
2017-05-26,740.914,746.517,734.962,737.063,5873153.0
2017-05-27,740.914,746.517,734.962,737.063,5873153.0
2017-05-28,740.914,746.517,734.962,737.063,5873153.0
2017-05-29,740.914,746.517,734.962,737.063,5873153.0
2017-05-30,738.113,744.416,734.261,739.514,4541550.0
2017-05-31,730.41,732.511,719.205,722.356,12013422.0
2017-06-01,722.006,727.609,709.401,724.107,5842301.0
2017-06-02,727.609,736.713,706.95,720.956,6704076.0
2017-06-03,727.609,736.713,706.95,720.956,6704076.0
2017-06-04,727.609,736.713,706.95,720.956,6704076.0
2017-06-05,717.104,723.407,703.799,718.505,4267763.0
2017-06-06,718.505,736.713,707.3,731.81,8079536.0
2017-06-07,728.309,747.217,723.757,735.312,8126770.0
2017-06-08,739.164,748.267,733.911,744.066,5574801.0
2017-06-09,748.618,760.523,741.264,757.021,6100269.0
2017-06-10,748.618,760.523,741.264,757.021,6100269.0
2017-06-11,748.618,760.523,741.264,757.021,6100269.0
2017-06-12,759.472,770.677,750.368,761.573,5956361.0
2017-06-13,761.573,766.825,751.769,761.573,7534961.0
2017-06-14,764.724,768.926,741.615,741.615,7566466.0
2017-06-15,738.463,739.864,687.832,696.866,18816914.0
2017-06-16,697.426,702.748,669.064,677.397,33716680.0
2017-06-17,697.426,702.748,669.064,677.397,33716680.0
2017-06-18,697.426,702.748,669.064,677.397,33716680.0
2017-06-19,689.933,696.726,685.451,690.633,6789269.0
2017-06-20,690.843,693.434,671.515,671.865,6801711.0
2017-06-21,672.565,693.084,665.352,683.28,7323560.0
2017-06-22,680.759,688.672,667.803,685.381,5437557.0
2017-06-23,684.61,690.423,677.187,681.319,4949131.0
2017-06-24,684.61,690.423,677.187,681.319,4949131.0
2017-06-25,684.61,690.423,677.187,681.319,4949131.0
2017-06-26,682.79,690.073,680.409,682.44,4534180.0
2017-06-27,692.244,712.552,692.244,704.499,8627806.0
2017-06-28,704.499,717.805,696.305,708.701,9523708.0
2017-06-29,725.158,746.517,718.505,720.606,14744512.0
2017-06-30,718.155,732.161,712.202,717.104,8288603.0
2017-07-01,718.155,732.161,712.202,717.104,8288603.0
2017-07-02,718.155,732.161,712.202,717.104,8288603.0
2017-07-03,719.205,747.217,715.353,745.816,6081020.0
2017-07-04,736.713,750.368,724.807,747.567,4994394.0
2017-07-05,751.769,757.371,736.012,739.864,8084389.0
2017-07-06,741.615,748.267,730.06,739.514,4717297.0
2017-07-07,742.315,742.665,725.858,736.012,3786850.0
2017-07-08,742.315,742.665,725.858,736.012,3786850.0
2017-07-09,742.315,742.665,725.858,736.012,3786850.0
2017-07-10,739.514,752.119,723.407,747.917,4290800.0
2017-07-11,755.971,770.327,751.769,759.472,5236761.0
2017-07-12,768.226,779.081,764.374,768.226,5594272.0
2017-07-13,767.526,783.632,762.273,766.125,5201605.0
2017-07-14,769.276,795.187,762.974,782.232,9671814.0
2017-07-15,769.276,795.187,762.974,782.232,9671814.0
2017-07-16,769.276,795.187,762.974,782.232,9671814.0
2017-07-17,787.134,802.54,787.134,791.686,6409435.0
2017-07-18,788.184,793.787,775.229,793.437,5988235.0
2017-07-19,795.888,799.039,786.784,793.437,5111705.0
2017-07-20,792.036,801.49,765.425,770.677,7370844.0
2017-07-21,770.677,780.831,764.024,764.374,7382620.0
2017-07-22,770.677,780.831,764.024,764.374,7382620.0
2017-07-23,770.677,780.831,764.024,764.374,7382620.0
2017-07-24,761.573,774.529,751.069,773.478,6540548.0
2017-07-25,785.733,824.6,785.733,820.398,11777053.0
2017-07-26,825.65,841.407,817.597,836.855,12198411.0
2017-07-27,871.52,882.374,857.864,863.816,16265920.0
2017-07-28,852.962,868.368,844.558,862.766,6963750.0
2017-07-29,852.962,868.368,844.558,862.766,6963750.0
2017-07-30,852.962,868.368,844.558,862.766,6963750.0
2017-07-31,873.27,892.178,871.87,877.122,8133031.0
2017-08-01,880.974,881.674,863.116,865.567,4929759.0
2017-08-02,861.365,866.968,852.962,859.615,5915939.0
2017-08-03,856.813,880.974,845.259,878.523,6203096.0
2017-08-04,877.472,897.781,877.472,889.727,5829812.0
2017-08-05,877.472,897.781,877.472,889.727,5829812.0
2017-08-06,877.472,897.781,877.472,889.727,5829812.0
2017-08-07,896.03,920.19,896.03,917.389,6601496.0
2017-08-08,908.285,921.591,904.434,918.79,7155447.0
2017-08-09,912.487,918.44,908.285,914.588,9944190.0
2017-08-10,917.069,923.195,903.737,920.673,6314849.0
2017-08-11,893.647,899.773,876.711,892.566,7708475.0
2017-08-12,893.647,899.773,876.711,892.566,7708475.0
2017-08-13,893.647,899.773,876.711,892.566,7708475.0
2017-08-14,895.809,914.186,895.809,905.538,4233610.0
2017-08-15,901.935,903.376,886.8,894.728,4024850.0
2017-08-16,900.493,930.762,897.25,927.159,7887690.0
2017-08-17,933.285,941.933,915.628,921.754,6077432.0
2017-08-18,919.952,933.285,903.016,922.474,4938511.0
2017-08-19,919.952,933.285,903.016,922.474,4938511.0
2017-08-20,919.952,933.285,903.016,922.474,4938511.0
2017-08-21,933.285,943.014,922.474,933.285,4625299.0
2017-08-22,946.617,951.302,939.771,941.212,6729913.0
2017-08-23,939.771,954.545,936.528,954.184,3561679.0
2017-08-24,954.905,961.752,947.338,957.067,4373361.0
2017-08-25,957.788,976.526,957.788,965.355,4619808.0
2017-08-26,957.788,976.526,957.788,965.355,4619808.0
2017-08-27,957.788,976.526,957.788,965.355,4619808.0
2017-08-28,957.788,976.526,957.788,965.355,4619808.0
2017-08-29,963.193,983.012,948.779,975.444,7361665.0
2017-08-30,980.129,983.732,961.391,983.012,6005971.0
2017-08-31,991.66,1017.965,986.975,1010.758,8277472.0
2017-09-01,1023.01,1031.297,1015.803,1023.37,5314074.0
2017-09-02,1023.01,1031.297,1015.803,1023.37,5314074.0
2017-09-03,1023.01,1031.297,1015.803,1023.37,5314074.0
2017-09-04,1012.56,1025.172,1008.956,1021.208,4612916.0
2017-09-05,1024.091,1035.261,1021.208,1024.811,4608519.0
2017-09-06,1020.127,1028.775,1012.56,1020.127,4366792.0
2017-09-07,1016.163,1030.216,1009.677,1028.415,4161195.0
2017-09-08,1021.568,1026.613,991.3,993.101,6192736.0
2017-09-09,1021.568,1026.613,991.3,993.101,6192736.0
2017-09-10,1021.568,1026.613,991.3,993.101,6192736.0
2017-09-11,999.227,1007.875,990.579,1003.911,5798774.0
2017-09-12,1006.074,1014.001,992.02,1004.272,6049513.0
2017-09-13,999.227,1001.749,969.679,972.201,6695164.0
2017-09-14,959.589,963.914,942.653,948.779,8546372.0
2017-09-15,948.779,948.779,925.357,930.041,9255412.0
2017-09-16,948.779,948.779,925.357,930.041,9255412.0
2017-09-17,948.779,948.779,925.357,930.041,9255412.0
2017-09-18,939.05,939.41,923.195,934.366,3472425.0
2017-09-19,933.645,934.366,919.592,930.762,3972053.0
2017-09-20,935.086,937.609,915.267,932.564,3702828.0
2017-09-21,951.302,967.157,940.491,959.589,12442587.0
2017-09-22,950.581,963.553,940.852,960.67,9518990.0
2017-09-23,950.581,963.553,940.852,960.67,9518990.0
2017-09-24,950.581,963.553,940.852,960.67,9518990.0
2017-09-25,951.302,953.824,927.519,928.6,6871237.0
2017-09-26,926.798,941.572,923.916,926.798,5539538.0
2017-09-27,931.122,952.022,931.122,938.329,5841930.0
2017-09-28,930.762,940.852,922.835,940.491,5952509.0
2017-09-29,947.698,970.4,947.698,965.355,7132733.0
2017-09-30,947.698,970.4,947.698,965.355,7132733.0
2017-10-01,947.698,970.4,947.698,965.355,7132733.0
2017-10-02,972.922,999.587,972.201,982.651,7614384.0
2017-10-03,994.543,1011.839,991.66,1006.794,6934634.0
2017-10-04,1006.794,1033.82,1004.632,1030.577,6854386.0
2017-10-05,1030.937,1064.809,1030.577,1061.926,26263529.0
2017-10-06,1065.53,1072.016,1059.764,1067.332,8844670.0
2017-10-07,1065.53,1072.016,1059.764,1067.332,8844670.0
2017-10-08,1065.53,1072.016,1059.764,1067.332,8844670.0
2017-10-09,1060.485,1063.007,1028.415,1031.297,6462120.0
2017-10-10,1031.658,1037.423,1023.37,1037.423,17705094.0
2017-10-11,1041.387,1050.756,1030.937,1039.225,5131580.0
2017-10-12,1044.63,1049.315,1037.784,1040.306,6133500.0
2017-10-13,1039.946,1068.773,1036.342,1059.044,5326666.0
2017-10-14,1039.946,1068.773,1036.342,1059.044,5326666.0
2017-10-15,1039.946,1068.773,1036.342,1059.044,5326666.0
2017-10-16,1073.818,1087.871,1061.566,1064.449,4764075.0
2017-10-17,1059.764,1076.34,1051.477,1051.837,6212533.0
2017-10-18,1053.278,1058.323,1024.451,1029.135,5687767.0
2017-10-19,1026.613,1031.297,1007.155,1031.297,5871868.0
2017-10-20,1048.594,1056.521,1019.046,1032.018,5410886.0
2017-10-21,1048.594,1056.521,1019.046,1032.018,5410886.0
2017-10-22,1048.594,1056.521,1019.046,1032.018,5410886.0
2017-10-23,1026.973,1046.071,1020.487,1040.666,3881539.0
2017-10-24,1048.594,1052.558,1035.261,1041.747,5427543.0
2017-10-25,1040.666,1040.666,1013.641,1019.767,4926100.0
2017-10-26,1021.929,1044.27,1019.046,1031.658,4992686.0
2017-10-27,1011.839,1022.289,999.227,1022.289,7781860.0
2017-10-28,1011.839,1022.289,999.227,1022.289,7781860.0
2017-10-29,1011.839,1022.289,999.227,1022.289,7781860.0
2017-10-30,1011.479,1025.532,1007.155,1018.685,4626621.0
2017-10-31,1012.92,1026.613,1006.434,1023.37,5909995.0
2017-11-01,1039.225,1067.332,1034.541,1058.323,8644285.0
2017-11-02,1059.044,1080.664,1056.161,1078.142,5631188.0
2017-11-03,1076.7,1084.628,1056.521,1070.214,4010623.0
2017-11-04,1076.7,1084.628,1056.521,1070.214,4010623.0
2017-11-05,1076.7,1084.628,1056.521,1070.214,4010623.0
2017-11-06,1087.511,1094.718,1079.583,1086.79,4602307.0
2017-11-07,1094.718,1105.888,1068.052,1073.097,4743245.0
2017-11-08,1074.538,1083.547,1069.133,1082.826,4810070.0
2017-11-09,1079.944,1081.385,1050.035,1069.494,3483528.0
2017-11-10,1076.7,1077.421,1058.323,1070.214,4481452.0
2017-11-11,1076.7,1077.421,1058.323,1070.214,4481452.0
2017-11-12,1076.7,1077.421,1058.323,1070.214,4481452.0
2017-11-13,1083.187,1086.43,1061.206,1078.863,3474527.0
2017-11-14,1077.781,1079.944,1046.432,1048.594,5931867.0
2017-11-15,1030.937,1037.063,1012.92,1035.982,6799659.0
2017-11-16,1040.306,1042.468,1021.929,1037.063,4339216.0
2017-11-17,1038.504,1041.387,1018.325,1033.459,7555105.0
2017-11-18,1038.504,1041.387,1018.325,1033.459,7555105.0
2017-11-19,1038.504,1041.387,1018.325,1033.459,7555105.0
2017-11-20,1034.541,1053.639,1022.649,1046.432,3185173.0
2017-11-21,1049.315,1057.963,1039.225,1050.396,3722494.0
2017-11-22,1053.639,1060.845,1037.784,1042.468,4915590.0
2017-11-23,1035.622,1051.837,1031.658,1045.351,2910354.0
2017-11-24,1046.792,1056.521,1039.225,1052.558,2878608.0
2017-11-25,1046.792,1056.521,1039.225,1052.558,2878608.0
2017-11-26,1046.792,1056.521,1039.225,1052.558,2878608.0
2017-11-27,1043.909,1055.801,1027.694,1030.577,3884376.0
2017-11-28,1021.208,1026.253,1006.794,1012.56,6123772.0
2017-11-29,1015.082,1019.406,990.218,991.66,5636084.0
2017-11-30,987.696,998.146,979.408,979.408,12139415.0
2017-12-01,997.065,1011.118,983.372,997.425,5937771.0
2017-12-02,997.065,1011.118,983.372,997.425,5937771.0
2017-12-03,997.065,1011.118,983.372,997.425,5937771.0
2017-12-04,1012.199,1019.406,991.3,998.146,4463757.0
2017-12-05,996.344,997.065,973.643,973.643,5245374.0
2017-12-06,964.274,977.967,958.148,974.724,3778952.0
2017-12-07,967.157,979.408,953.103,967.877,6173981.0
2017-12-08,973.643,986.615,962.472,983.012,4459297.0
2017-12-09,973.643,986.615,962.472,983.012,4459297.0
2017-12-10,973.643,986.615,962.472,983.012,4459297.0
2017-12-11,986.615,1007.515,981.21,996.344,4783893.0
2017-12-12,1000.308,1002.11,986.615,994.903,4501662.0
2017-12-13,999.227,1006.794,989.498,1001.389,5200170.0
2017-12-14,1001.749,1016.884,998.506,1000.668,5386041.0
2017-12-15,998.867,1019.767,992.381,1016.163,19208783.0
2017-12-16,998.867,1019.767,992.381,1016.163,19208783.0
2017-12-17,998.867,1019.767,992.381,1016.163,19208783.0
2017-12-18,1020.127,1070.935,1016.163,1066.971,6956866.0
2017-12-19,1076.34,1095.799,1038.865,1055.801,10300093.0
2017-12-20,1064.089,1078.502,1061.566,1073.818,4569799.0
2017-12-21,1078.142,1096.519,1075.619,1086.069,4821627.0
2017-12-22,1084.628,1090.033,1077.421,1081.745,1448567.0
2017-12-23,1084.628,1090.033,1077.421,1081.745,1448567.0
2017-12-24,1084.628,1090.033,1077.421,1081.745,1448567.0
2017-12-25,1084.628,1090.033,1077.421,1081.745,1448567.0
2017-12-26,1084.628,1090.033,1077.421,1081.745,4438.0
2017-12-27,1088.952,1113.455,1084.268,1098.321,3785216.0
2017-12-28,1108.771,1115.978,1104.086,1108.05,3506096.0
2017-12-29,1110.933,1120.302,1105.528,1116.698,1934818.0
2017-12-30,1110.933,1120.302,1105.528,1116.698,1934818.0
2017-12-31,1110.933,1120.302,1105.528,1116.698,1934818.0
2018-01-01,1110.933,1120.302,1105.528,1116.698,1934818.0
2018-01-02,1123.545,1149.489,1109.275,1149.489,4888121.0
2018-01-03,1145.165,1156.985,1135.796,1140.265,7110930.0
2018-01-04,1147.76,1161.02,1139.976,1156.696,6475368.0
2018-01-05,1164.48,1174.569,1153.958,1155.543,6087470.0
2018-01-06,1164.48,1174.569,1153.958,1155.543,6087470.0
2018-01-07,1164.48,1174.569,1153.958,1155.543,6087470.0
2018-01-08,1162.318,1175.866,1156.408,1172.551,5053399.0
2018-01-09,1182.497,1210.748,1179.326,1208.585,7564789.0
2018-01-10,1205.703,1238.422,1196.478,1225.449,8066962.0
2018-01-11,1246.782,1269.555,1239.719,1269.123,8925853.0
2018-01-12,1269.844,1278.348,1255.286,1274.312,5705549.0
2018-01-13,1269.844,1278.348,1255.286,1274.312,5705549.0
2018-01-14,1269.844,1278.348,1255.286,1274.312,5705549.0
2018-01-15,1268.402,1289.302,1267.97,1285.41,2770489.0
2018-01-16,1275.753,1279.501,1249.664,1264.943,5711164.0
2018-01-17,1242.313,1293.05,1240.44,1264.799,6182251.0
2018-01-18,1270.276,1271.285,1256.006,1268.979,3821899.0
2018-01-19,1270.42,1281.23,1258.745,1265.519,4148884.0
2018-01-20,1270.42,1281.23,1258.745,1265.519,4148884.0
2018-01-21,1270.42,1281.23,1258.745,1265.519,4148884.0
2018-01-22,1267.105,1293.914,1264.943,1291.608,5018453.0
2018-01-23,1287.716,1290.311,1234.242,1241.737,8956048.0
2018-01-24,1247.646,1267.681,1244.908,1251.682,6420834.0
2018-01-25,1266.817,1273.591,1242.746,1249.088,4587116.0
2018-01-26,1244.187,1259.322,1241.016,1250.097,3434178.0
2018-01-27,1244.187,1259.322,1241.016,1250.097,3434178.0
2018-01-28,1244.187,1259.322,1241.016,1250.097,3434178.0
2018-01-29,1255.142,1275.177,1253.988,1265.519,3797802.0
2018-01-30,1245.196,1247.358,1226.314,1236.98,5573853.0
2018-01-31,1236.98,1248.511,1223.287,1231.359,5957964.0
2018-02-01,1235.971,1245.052,1206.568,1217.954,4174426.0
2018-02-02,1223.576,1230.638,1183.506,1187.686,6262953.0
2018-02-03,1223.576,1230.638,1183.506,1187.686,6262953.0
2018-02-04,1223.576,1230.638,1183.506,1187.686,6262953.0
2018-02-05,1181.055,1214.783,1169.524,1191.721,6301301.0
2018-02-06,1141.994,1221.558,1132.914,1182.641,9704349.0
2018-02-07,1200.946,1204.117,1170.533,1182.785,6872367.0
2018-02-08,1166.065,1172.984,1146.174,1148.769,5541673.0
2018-02-09,1147.327,1173.128,1138.247,1156.264,5240101.0
2018-02-10,1147.327,1173.128,1138.247,1156.264,5240101.0
2018-02-11,1147.327,1173.128,1138.247,1156.264,5240101.0
2018-02-12,1175.866,1200.514,1168.371,1183.65,4173768.0
2018-02-13,1195.613,1216.945,1190.713,1203.829,3910788.0
2018-02-14,1212.189,1234.098,1192.298,1220.405,5503501.0
2018-02-15,1259.322,1265.231,1227.9,1243.899,5740964.0
2018-02-16,1254.421,1263.213,1241.016,1260.186,5005323.0
2018-02-17,1254.421,1263.213,1241.016,1260.186,5005323.0
2018-02-18,1254.421,1263.213,1241.016,1260.186,5005323.0
2018-02-19,1269.123,1274.6,1239.575,1244.908,2864774.0
2018-02-20,1246.061,1258.457,1233.089,1253.844,4468195.0
2018-02-21,1257.015,1306.887,1250.962,1294.779,7145078.0
2018-02-22,1264.799,1301.554,1225.161,1297.229,6938180.0
2018-02-23,1297.229,1307.896,1272.726,1288.87,4281732.0
2018-02-24,1297.229,1307.896,1272.726,1288.87,4281732.0
2018-02-25,1297.229,1307.896,1272.726,1288.87,4281732.0
2018-02-26,1302.274,1330.957,1301.698,1328.651,5885027.0
2018-02-27,1331.102,1347.677,1317.985,1327.498,4869061.0
2018-02-28,1313.805,1315.102,1283.248,1283.248,5815024.0
2018-03-01,1286.852,1291.896,1242.602,1255.142,5439941.0
2018-03-02,1229.485,1243.034,1207.865,1216.225,5450518.0
2018-03-03,1229.485,1243.034,1207.865,1216.225,5450518.0
2018-03-04,1229.485,1243.034,1207.865,1216.225,5450518.0
2018-03-05,1210.027,1232.8,1199.649,1220.261,4359170.0
2018-03-06,1238.566,1278.636,1237.701,1268.546,6233714.0
2018-03-07,1253.988,1275.897,1236.692,1267.681,4880110.0
2018-03-08,1260.763,1260.907,1229.774,1230.35,4802892.0
2018-03-09,1225.882,1264.078,1222.999,1262.781,4004417.0
2018-03-10,1225.882,1264.078,1222.999,1262.781,4004417.0
2018-03-11,1225.882,1264.078,1222.999,1262.781,4004417.0
2018-03-12,1270.42,1278.636,1239.431,1253.124,4439609.0
2018-03-13,1236.26,1256.006,1228.476,1247.935,4412004.0
2018-03-14,1273.159,1291.464,1269.699,1289.59,6280115.0
2018-03-15,1292.274,1307.743,1288.886,1301.408,5573393.0
2018-03-16,1298.462,1326.894,1291.243,1303.323,6516098.0
2018-03-17,1298.462,1326.894,1291.243,1303.323,6516098.0
2018-03-18,1298.462,1326.894,1291.243,1303.323,6516098.0
2018-03-19,1291.98,1293.6,1241.302,1248.521,3681453.0
2018-03-20,1257.507,1266.936,1241.155,1256.329,5323337.0
2018-03-21,1253.53,1288.297,1235.262,1281.667,4299495.0
2018-03-22,1279.163,1291.39,1228.338,1249.405,4369789.0
2018-03-23,1232.463,1235.851,1207.272,1220.972,5455046.0
2018-03-24,1232.463,1235.851,1207.272,1220.972,5455046.0
2018-03-25,1232.463,1235.851,1207.272,1220.972,5455046.0
2018-03-26,1217.731,1227.16,1209.482,1218.026,4376431.0
2018-03-27,1251.025,1259.864,1234.231,1238.209,4495989.0
2018-03-28,1223.329,1225.097,1185.174,1190.919,4991799.0
2018-03-29,1196.812,1232.905,1192.687,1223.477,4844956.0
2018-03-30,1196.812,1232.905,1192.687,1223.477,4844956.0
2018-03-31,1196.812,1232.905,1192.687,1223.477,4844956.0
2018-04-01,1196.812,1232.905,1192.687,1223.477,4844956.0
2018-04-02,1196.812,1232.905,1192.687,1223.477,4844956.0
2018-04-03,1236.293,1239.829,1198.58,1207.861,4495679.0
2018-04-04,1200.2,1201.084,1152.322,1169.558,6432961.0
2018-04-05,1196.37,1230.401,1196.223,1211.544,4356763.0
2018-04-06,1203.589,1211.839,1185.321,1192.098,3333610.0
2018-04-07,1203.589,1211.839,1185.321,1192.098,3333610.0
2018-04-08,1203.589,1211.839,1185.321,1192.098,3333610.0
2018-04-09,1194.013,1195.928,1157.184,1186.205,5340402.0
2018-04-10,1227.602,1247.195,1216.995,1246.311,5972655.0
2018-04-11,1238.356,1243.954,1208.156,1231.727,3730236.0
2018-04-12,1224.213,1230.401,1206.977,1230.401,3405387.0
2018-04-13,1247.342,1254.561,1234.378,1243.365,3328083.0
2018-04-14,1247.342,1254.561,1234.378,1243.365,3328083.0
2018-04-15,1247.342,1254.561,1234.378,1243.365,3328083.0
2018-04-16,1244.249,1244.249,1222.446,1222.446,2802827.0
2018-04-17,1233.052,1251.909,1223.477,1250.878,4547317.0
2018-04-18,1250.878,1332.05,1249.405,1327.778,6623842.0
2018-04-19,1343.099,1353.117,1306.417,1313.635,5765126.0
2018-04-20,1317.024,1322.18,1294.779,1301.703,4856895.0
2018-04-21,1317.024,1322.18,1294.779,1301.703,4856895.0
2018-04-22,1317.024,1322.18,1294.779,1301.703,4856895.0
2018-04-23,1309.216,1317.613,1270.766,1307.89,4340834.0
2018-04-24,1276.953,1300.377,1276.806,1287.265,4749158.0
2018-04-25,1266.936,1271.65,1212.87,1233.789,7238414.0
2018-04-26,1233.789,1246.458,1213.312,1227.896,4513991.0
2018-04-27,1232.021,1251.614,1224.508,1251.614,4095626.0
2018-04-28,1232.021,1251.614,1224.508,1251.614,4095626.0
2018-04-29,1232.021,1251.614,1224.508,1251.614,4095626.0
2018-04-30,1258.244,1278.721,1250.878,1259.128,4804504.0
2018-05-01,1251.173,1278.868,1250.436,1254.708,1642576.0
2018-05-02,1267.23,1296.988,1267.23,1294.484,4186268.0
2018-05-03,1293.747,1313.341,1267.378,1275.775,4645062.0
2018-05-04,1291.832,1299.198,1283.141,1290.065,3652615.0
2018-05-05,1291.832,1299.198,1283.141,1290.065,3652615.0
2018-05-06,1291.832,1299.198,1283.141,1290.065,3652615.0
2018-05-07,1291.832,1299.198,1283.141,1290.065,3652615.0
2018-05-08,1296.399,1298.904,1271.355,1273.565,3822646.0
2018-05-09,1275.627,1294.189,1263.547,1289.033,4883826.0
2018-05-10,1296.547,1326.894,1293.011,1326.01,4095385.0
2018-05-11,1334.555,1369.764,1332.787,1369.616,5626804.0
2018-05-12,1334.555,1369.764,1332.787,1369.616,5626804.0
2018-05-13,1334.555,1369.764,1332.787,1369.616,5626804.0
2018-05-14,1366.081,1373.005,1345.898,1355.916,3461224.0
2018-05-15,1325.863,1345.161,1315.698,1327.778,7550676.0
2018-05-16,1335.144,1396.428,1333.818,1393.924,6152704.0
2018-05-17,1395.25,1413.075,1374.625,1387.147,5064776.0
2018-05-18,1385.379,1395.25,1357.978,1370.058,4741462.0
2018-05-19,1385.379,1395.25,1357.978,1370.058,4741462.0
2018-05-20,1385.379,1395.25,1357.978,1370.058,4741462.0
2018-05-21,1383.17,1410.276,1369.616,1407.182,2847302.0
2018-05-22,1384.053,1424.419,1376.246,1418.968,3532702.0
2018-05-23,1405.857,1406.888,1332.787,1347.813,7415470.0
2018-05-24,1357.831,1368.438,1322.327,1326.599,4050667.0
2018-05-25,1336.617,1336.617,1299.935,1310.542,4253814.0
2018-05-26,1336.617,1336.617,1299.935,1310.542,4253814.0
2018-05-27,1336.617,1336.617,1299.935,1310.542,4253814.0
2018-05-28,1336.617,1336.617,1299.935,1310.542,4253814.0
2018-05-29,1300.082,1318.202,1289.033,1290.359,5424626.0
2018-05-30,1281.667,1311.131,1267.967,1311.131,5114902.0
2018-05-31,1322.622,1333.818,1311.131,1323.8,28267381.0
2018-06-01,1339.416,1375.804,1333.671,1360.041,4271941.0
2018-06-02,1339.416,1375.804,1333.671,1360.041,4271941.0
2018-06-03,1339.416,1375.804,1333.671,1360.041,4271941.0
2018-06-04,1373.005,1378.308,1356.8,1359.746,2961889.0
2018-06-05,1354.884,1375.804,1341.037,1369.174,3245382.0
2018-06-06,1388.62,1410.276,1384.79,1410.276,5462368.0
2018-06-07,1428.249,1434.878,1386.263,1386.263,5043010.0
2018-06-08,1364.902,1386.558,1348.402,1362.25,4738681.0
2018-06-09,1364.902,1386.558,1348.402,1362.25,4738681.0
2018-06-10,1364.902,1386.558,1348.402,1362.25,4738681.0
2018-06-11,1365.344,1387.442,1346.635,1379.781,3338484.0
2018-06-12,1385.232,1385.232,1335.144,1335.144,4677023.0
2018-06-13,1323.653,1347.371,1316.582,1324.39,5740303.0
2018-06-14,1311.131,1328.515,1284.614,1321.001,5866209.0
2018-06-15,1321.591,1325.126,1264.431,1265.02,8492645.0
2018-06-16,1321.591,1325.126,1264.431,1265.02,8492645.0
2018-06-17,1321.591,1325.126,1264.431,1265.02,8492645.0
2018-06-18,1270.619,1279.458,1247.195,1276.511,4112965.0
2018-06-19,1241.302,1257.655,1230.695,1247.49,5123368.0
2018-06-20,1255.297,1289.328,1237.619,1242.039,5771129.0
2018-06-21,1256.329,1259.864,1216.995,1216.995,4795181.0
2018-06-22,1226.276,1256.181,1224.361,1249.994,4393340.0
2018-06-23,1226.276,1256.181,1224.361,1249.994,4393340.0
2018-06-24,1226.276,1256.181,1224.361,1249.994,4393340.0
2018-06-25,1239.092,1241.008,1192.098,1193.424,4932119.0
2018-06-26,1200.642,1212.428,1189.741,1205.209,3884824.0
2018-06-27,1209.04,1234.968,1193.866,1222.004,4632980.0
2018-06-28,1216.405,1221.414,1193.277,1205.062,3684453.0
2018-06-29,1233.936,1265.61,1230.253,1248.373,6446758.0
2018-06-30,1233.936,1265.61,1230.253,1248.373,6446758.0
2018-07-01,1233.936,1265.61,1230.253,1248.373,6446758.0
2018-07-02,1230.401,1232.316,1196.518,1210.955,4600077.0
2018-07-03,1223.919,1235.851,1196.223,1207.861,6979361.0
2018-07-04,1250.731,1257.213,1227.012,1233.347,5870909.0
2018-07-05,1235.557,1287.118,1228.78,1268.114,6153856.0
2018-07-06,1283.141,1290.654,1230.99,1253.088,4860567.0
2018-07-07,1283.141,1290.654,1230.99,1253.088,4860567.0
2018-07-08,1283.141,1290.654,1230.99,1253.088,4860567.0
2018-07-09,1283.141,1295.515,1255.887,1279.9,3597876.0
2018-07-10,1288.297,1290.654,1259.717,1269.145,3053515.0
2018-07-11,1232.021,1235.999,1213.606,1219.205,5876674.0
2018-07-12,1222.151,1230.401,1214.048,1222.446,3289926.0
2018-07-13,1236.588,1241.155,1204.178,1220.678,4696585.0
2018-07-14,1236.588,1241.155,1204.178,1220.678,4696585.0
