,DNLM LN Equity,DNLM LN Equity,DNLM LN Equity,DNLM LN Equity,DNLM LN Equity
2011-05-10,231.091,238.594,231.091,237.294,47791.0
2011-05-11,236.243,244.947,234.743,235.893,62318.0
2011-05-12,237.844,237.844,233.442,235.093,107614.0
2011-05-13,237.294,238.194,234.593,235.093,199630.0
2011-05-14,237.294,238.194,234.593,235.093,199630.0
2011-05-15,237.294,238.194,234.593,235.093,199630.0
2011-05-16,235.093,235.293,229.841,234.143,87896.0
2011-05-17,234.543,235.343,227.59,227.59,73082.0
2011-05-18,230.791,230.791,227.64,229.991,204482.0
2011-05-19,231.892,242.046,228.39,236.694,45203.0
2011-05-20,228.59,238.844,228.59,233.993,57168.0
2011-05-21,228.59,238.844,228.59,233.993,57168.0
2011-05-22,228.59,238.844,228.59,233.993,57168.0
2011-05-23,240.345,240.345,229.191,230.091,53890.0
2011-05-24,231.992,232.092,229.391,230.091,81115.0
2011-05-25,226.74,228.59,225.189,226.79,66935.0
2011-05-26,240.045,240.045,225.439,225.439,76197.0
2011-05-27,228.891,235.093,225.739,226.29,109966.0
2011-05-28,228.891,235.093,225.739,226.29,109966.0
2011-05-29,228.891,235.093,225.739,226.29,109966.0
2011-05-30,228.891,235.093,225.739,226.29,109966.0
2011-05-31,226.44,234.993,223.739,225.089,340263.0
2011-06-01,226.39,232.292,219.987,231.942,198272.0
2011-06-02,228.69,239.545,220.187,231.942,183815.0
2011-06-03,236.143,236.143,228.09,232.642,131246.0
2011-06-04,236.143,236.143,228.09,232.642,131246.0
2011-06-05,236.143,236.143,228.09,232.642,131246.0
2011-06-06,229.991,232.142,225.639,230.591,73510.0
2011-06-07,228.69,232.592,228.44,229.091,148594.0
2011-06-08,229.991,232.592,227.64,232.092,92004.0
2011-06-09,230.291,230.291,224.289,229.991,65778.0
2011-06-10,227.34,230.291,210.083,212.584,163091.0
2011-06-11,227.34,230.291,210.083,212.584,163091.0
2011-06-12,227.34,230.291,210.083,212.584,163091.0
2011-06-13,213.985,215.935,207.582,212.084,96540.0
2011-06-14,207.882,218.136,207.882,212.834,85465.0
2011-06-15,215.185,215.835,211.634,212.684,80325.0
2011-06-16,213.084,213.484,200.079,213.234,133205.0
2011-06-17,208.482,211.934,197.428,199.479,393866.0
2011-06-18,208.482,211.934,197.428,199.479,393866.0
2011-06-19,208.482,211.934,197.428,199.479,393866.0
2011-06-20,196.828,203.38,196.828,200.079,69100.0
2011-06-21,198.929,206.682,196.828,196.828,73422.0
2011-06-22,200.629,202.38,194.277,196.678,431945.0
2011-06-23,196.328,196.528,193.176,196.178,42527.0
2011-06-24,195.077,204.381,195.077,201.98,64473.0
2011-06-25,195.077,204.381,195.077,201.98,64473.0
2011-06-26,195.077,204.381,195.077,201.98,64473.0
2011-06-27,203.781,204.881,198.729,200.879,614019.0
2011-06-28,201.08,203.681,198.879,199.579,364009.0
2011-06-29,195.727,198.378,191.276,197.178,64691.0
2011-06-30,198.679,199.279,194.577,194.577,40655.0
2011-07-01,193.527,205.131,193.527,199.729,66768.0
2011-07-02,193.527,205.131,193.527,199.729,66768.0
2011-07-03,193.527,205.131,193.527,199.729,66768.0
2011-07-04,190.075,200.479,190.075,196.528,54998.0
2011-07-05,199.779,200.329,195.777,196.928,343949.0
2011-07-06,197.778,204.431,197.478,202.83,261796.0
2011-07-07,207.032,226.39,206.982,225.339,258691.0
2011-07-08,225.689,232.092,221.288,232.092,139644.0
2011-07-09,225.689,232.092,221.288,232.092,139644.0
2011-07-10,225.689,232.092,221.288,232.092,139644.0
2011-07-11,231.542,233.742,221.037,232.192,72647.0
2011-07-12,231.642,237.444,228.04,231.892,69837.0
2011-07-13,234.243,234.693,229.841,230.291,288101.0
2011-07-14,227.99,232.592,226.189,232.592,50131.0
2011-07-15,225.089,237.594,225.089,234.093,54192.0
2011-07-16,225.089,237.594,225.089,234.093,54192.0
2011-07-17,225.089,237.594,225.089,234.093,54192.0
2011-07-18,230.141,235.643,220.487,232.992,29016.0
2011-07-19,225.089,232.392,225.089,232.392,27739.0
2011-07-20,235.593,237.194,230.841,234.593,43702.0
2011-07-21,229.691,236.544,229.691,234.093,71025.0
2011-07-22,233.492,233.943,223.288,226.29,33768.0
2011-07-23,233.492,233.943,223.288,226.29,33768.0
2011-07-24,233.492,233.943,223.288,226.29,33768.0
2011-07-25,227.39,232.542,224.589,231.842,26650.0
2011-07-26,220.587,233.092,218.236,233.092,184259.0
2011-07-27,233.542,238.744,223.588,234.193,894385.0
2011-07-28,231.592,234.293,229.141,231.692,43057.0
2011-07-29,229.341,235.093,222.088,235.093,75512.0
2011-07-30,229.341,235.093,222.088,235.093,75512.0
2011-07-31,229.341,235.093,222.088,235.093,75512.0
2011-08-01,238.094,240.095,230.741,231.742,553254.0
2011-08-02,218.586,235.243,218.586,230.841,42362.0
2011-08-03,236.594,236.594,227.09,229.591,228738.0
2011-08-04,231.742,238.945,225.089,232.592,104605.0
2011-08-05,229.091,236.544,218.486,226.139,122166.0
2011-08-06,229.091,236.544,218.486,226.139,122166.0
2011-08-07,229.091,236.544,218.486,226.139,122166.0
2011-08-08,223.338,227.64,211.084,213.234,129350.0
2011-08-09,213.284,221.838,203.33,221.838,76619.0
2011-08-10,211.084,227.59,210.133,212.834,99333.0
2011-08-11,216.536,225.089,212.584,225.089,70370.0
2011-08-12,224.389,230.091,221.638,224.239,80310.0
2011-08-13,224.389,230.091,221.638,224.239,80310.0
2011-08-14,224.389,230.091,221.638,224.239,80310.0
2011-08-15,225.339,229.141,223.138,223.138,34889.0
2011-08-16,222.338,224.089,219.187,223.638,381501.0
2011-08-17,221.538,225.089,220.587,223.088,226501.0
2011-08-18,218.636,223.889,211.984,219.487,75758.0
2011-08-19,220.937,222.588,212.634,213.584,164976.0
2011-08-20,220.937,222.588,212.634,213.584,164976.0
2011-08-21,220.937,222.588,212.634,213.584,164976.0
2011-08-22,218.486,222.388,214.035,216.286,42596.0
2011-08-23,218.436,222.188,212.484,216.186,26289.0
2011-08-24,224.239,226.84,215.085,220.087,30359.0
2011-08-25,219.987,221.538,210.633,218.086,73913.0
2011-08-26,222.088,222.088,202.98,210.083,118941.0
2011-08-27,222.088,222.088,202.98,210.083,118941.0
2011-08-28,222.088,222.088,202.98,210.083,118941.0
2011-08-29,222.088,222.088,202.98,210.083,118941.0
2011-08-30,219.237,219.237,208.132,215.035,80568.0
2011-08-31,205.131,223.538,205.131,214.085,404204.0
2011-09-01,218.436,218.436,213.635,215.585,283448.0
2011-09-02,206.532,216.586,206.232,215.085,153305.0
2011-09-03,206.532,216.586,206.232,215.085,153305.0
2011-09-04,206.532,216.586,206.232,215.085,153305.0
2011-09-05,202.08,214.185,202.08,207.882,134887.0
2011-09-06,208.282,213.434,205.631,211.084,87318.0
2011-09-07,215.335,218.586,206.332,215.085,42783.0
2011-09-08,203.581,230.091,203.581,215.285,42783.0
2011-09-09,213.334,220.037,209.383,211.084,140659.0
2011-09-10,213.334,220.037,209.383,211.084,140659.0
2011-09-11,213.334,220.037,209.383,211.084,140659.0
2011-09-12,204.481,214.735,204.481,211.534,24739.0
2011-09-13,212.334,214.785,205.581,213.534,43405.0
2011-09-14,213.835,219.437,212.534,213.635,287384.0
2011-09-15,224.589,234.743,212.884,226.039,96427.0
2011-09-16,235.093,235.093,225.089,226.64,114777.0
2011-09-17,235.093,235.093,225.089,226.64,114777.0
2011-09-18,235.093,235.093,225.089,226.64,114777.0
2011-09-19,223.688,231.442,219.587,227.74,147082.0
2011-09-20,212.534,231.292,195.777,230.091,196095.0
2011-09-21,232.142,238.945,229.341,233.092,272244.0
2011-09-22,229.691,230.741,226.139,229.341,318175.0
2011-09-23,227.94,229.641,224.189,227.59,141439.0
2011-09-24,227.94,229.641,224.189,227.59,141439.0
2011-09-25,227.94,229.641,224.189,227.59,141439.0
2011-09-26,224.239,233.742,224.239,231.392,36376.0
2011-09-27,231.392,236.344,227.59,236.344,91805.0
2011-09-28,230.091,236.043,230.091,235.343,34621.0
2011-09-29,235.093,238.544,235.093,237.594,27631.0
2011-09-30,238.844,245.097,235.443,236.594,319270.0
2011-10-01,238.844,245.097,235.443,236.594,319270.0
2011-10-02,238.844,245.097,235.443,236.594,319270.0
2011-10-03,235.093,244.997,233.993,242.596,123801.0
2011-10-04,239.895,244.547,236.444,241.596,201770.0
2011-10-05,237.594,240.445,216.536,225.689,214751.0
2011-10-06,223.688,227.59,220.587,224.789,129394.0
2011-10-07,229.591,229.591,222.988,225.589,32573.0
2011-10-08,229.591,229.591,222.988,225.589,32573.0
2011-10-09,229.591,229.591,222.988,225.589,32573.0
2011-10-10,232.592,232.592,225.089,231.792,133560.0
2011-10-11,232.592,236.594,228.891,235.143,288788.0
2011-10-12,235.143,238.995,232.092,234.893,86727.0
2011-10-13,230.241,238.144,230.091,236.994,53210.0
2011-10-14,239.845,240.895,236.494,240.895,54117.0
2011-10-15,239.845,240.895,236.494,240.895,54117.0
2011-10-16,239.845,240.895,236.494,240.895,54117.0
2011-10-17,230.091,239.095,230.091,230.641,104858.0
2011-10-18,233.242,240.045,231.642,236.544,52802.0
2011-10-19,240.195,240.745,231.692,236.794,54496.0
2011-10-20,230.091,245.097,230.091,242.546,107764.0
2011-10-21,242.596,249.899,241.646,247.098,75332.0
2011-10-22,242.596,249.899,241.646,247.098,75332.0
2011-10-23,242.596,249.899,241.646,247.098,75332.0
2011-10-24,247.348,255.351,234.793,251.6,137193.0
2011-10-25,250.349,250.599,245.147,249.599,157135.0
2011-10-26,240.995,251.6,240.995,247.798,96759.0
2011-10-27,250.599,250.599,245.147,248.598,63571.0
2011-10-28,248.848,257.602,246.648,249.949,60224.0
2011-10-29,248.848,257.602,246.648,249.949,60224.0
2011-10-30,248.848,257.602,246.648,249.949,60224.0
2011-10-31,247.898,249.099,246.347,249.099,112573.0
2011-11-01,246.097,248.048,238.995,248.048,97217.0
2011-11-02,248.598,252.1,245.997,250.099,64016.0
2011-11-03,246.648,254.101,244.897,251.85,53130.0
2011-11-04,254.101,255.101,247.998,248.298,44749.0
2011-11-05,254.101,255.101,247.998,248.298,44749.0
2011-11-06,254.101,255.101,247.998,248.298,44749.0
2011-11-07,249.949,257.102,247.598,257.102,64902.0
2011-11-08,256.101,264.855,255.101,262.354,93390.0
2011-11-09,265.105,265.105,257.352,259.853,74324.0
2011-11-10,256.101,256.602,250.099,253.1,55739.0
2011-11-11,251.349,256.351,249.099,249.099,698796.0
2011-11-12,251.349,256.351,249.099,249.099,698796.0
2011-11-13,251.349,256.351,249.099,249.099,698796.0
2011-11-14,250.099,250.599,245.097,250.599,53359.0
2011-11-15,248.348,251.099,245.097,246.848,37241.0
2011-11-16,247.848,248.098,240.095,246.197,64456.0
2011-11-17,244.097,245.097,238.544,238.844,271479.0
2011-11-18,238.344,241.946,232.592,235.743,135274.0
2011-11-19,238.344,241.946,232.592,235.743,135274.0
2011-11-20,238.344,241.946,232.592,235.743,135274.0
2011-11-21,234.343,234.343,228.59,232.842,57596.0
2011-11-22,232.492,236.444,224.489,225.089,95470.0
2011-11-23,225.089,227.381,217.96,217.96,396961.0
2011-11-24,226.108,226.108,220.506,224.02,208141.0
2011-11-25,221.524,222.95,217.96,219.487,144504.0
2011-11-26,221.524,222.95,217.96,219.487,144504.0
2011-11-27,221.524,222.95,217.96,219.487,144504.0
2011-11-28,221.524,226.821,221.524,224.631,697027.0
2011-11-29,226.566,226.566,220.71,223.205,187545.0
2011-11-30,222.034,235.223,221.83,235.223,371761.0
2011-12-01,231.557,238.941,228.756,228.756,108922.0
2011-12-02,231.2,232.219,229.418,230.945,101061.0
2011-12-03,231.2,232.219,229.418,230.945,101061.0
2011-12-04,231.2,232.219,229.418,230.945,101061.0
2011-12-05,232.473,233.033,229.825,231.353,98854.0
2011-12-06,229.214,229.367,216.636,218.673,123159.0
2011-12-07,221.524,228.094,216.432,217.196,1222190.0
2011-12-08,219.233,221.524,217.247,218.978,205898.0
2011-12-09,224.071,224.071,217.094,218.978,130597.0
2011-12-10,224.071,224.071,217.094,218.978,130597.0
2011-12-11,224.071,224.071,217.094,218.978,130597.0
2011-12-12,217.705,222.594,214.751,218.163,101256.0
2011-12-13,222.747,222.747,217.96,221.524,290192.0
2011-12-14,219.844,222.237,216.839,218.367,57059.0
2011-12-15,218.367,223.052,216.992,220.353,80637.0
2011-12-16,220.353,221.524,216.432,216.636,123476.0
2011-12-17,220.353,221.524,216.432,216.636,123476.0
2011-12-18,220.353,221.524,216.432,216.636,123476.0
2011-12-19,216.686,219.997,216.585,216.585,31006.0
2011-12-20,216.941,221.983,216.534,221.422,48337.0
2011-12-21,221.422,222.339,214.446,214.548,89213.0
2011-12-22,215.923,221.321,215.923,216.686,300401.0
2011-12-23,219.997,219.997,217.45,218.265,6913.0
2011-12-24,219.997,219.997,217.45,218.265,6913.0
2011-12-25,219.997,219.997,217.45,218.265,6913.0
2011-12-26,219.997,219.997,217.45,218.265,6913.0
2011-12-27,219.997,219.997,217.45,218.265,6913.0
2011-12-28,224.071,224.071,217.043,219.385,35054.0
2011-12-29,220.913,220.913,214.089,218.418,26020.0
2011-12-30,220.608,222.288,218.774,220.913,5935.0
2011-12-31,220.608,222.288,218.774,220.913,5935.0
2012-01-01,220.608,222.288,218.774,220.913,5935.0
2012-01-02,220.608,222.288,218.774,220.913,5935.0
2012-01-03,222.543,226.311,220.149,225.7,167633.0
2012-01-04,226.821,227.432,222.339,227.177,20977.0
2012-01-05,226.617,226.617,221.219,223.307,46391.0
2012-01-06,222.594,231.709,217.756,229.672,90325.0
2012-01-07,222.594,231.709,217.756,229.672,90325.0
2012-01-08,222.594,231.709,217.756,229.672,90325.0
2012-01-09,229.978,233.033,228.399,230.691,85643.0
2012-01-10,231.76,235.783,229.163,234.307,96963.0
2012-01-11,230.742,236.802,224.631,226.362,593523.0
2012-01-12,227.432,229.469,226.413,228.348,91853.0
2012-01-13,228.196,230.182,227.024,229.774,38362.0
2012-01-14,228.196,230.182,227.024,229.774,38362.0
2012-01-15,228.196,230.182,227.024,229.774,38362.0
2012-01-16,230.895,230.895,225.191,228.145,39233.0
2012-01-17,227.432,232.677,227.432,230.538,34726.0
2012-01-18,231.2,232.219,228.908,231.506,31161.0
2012-01-19,229.774,234.561,229.774,233.288,46789.0
2012-01-20,234.256,236.751,233.135,233.135,303722.0
2012-01-21,234.256,236.751,233.135,233.135,303722.0
2012-01-22,234.256,236.751,233.135,233.135,303722.0
2012-01-23,234.256,240.825,232.524,239.348,356355.0
2012-01-24,239.857,242.098,237.769,241.894,93524.0
2012-01-25,243.931,246.07,242.964,244.135,63668.0
2012-01-26,245.459,249.482,243.371,246.019,62348.0
2012-01-27,244.492,245.816,241.181,245.561,193379.0
2012-01-28,244.492,245.816,241.181,245.561,193379.0
2012-01-29,244.492,245.816,241.181,245.561,193379.0
2012-01-30,246.936,246.936,237.158,237.973,76385.0
2012-01-31,239.806,245.357,230.945,233.746,281731.0
2012-02-01,234.663,239.959,234.459,238.33,234755.0
2012-02-02,238.33,240.672,235.987,238.33,76203.0
2012-02-03,238.33,244.39,234.357,242.505,144057.0
2012-02-04,238.33,244.39,234.357,242.505,144057.0
2012-02-05,238.33,244.39,234.357,242.505,144057.0
2012-02-06,241.894,244.186,238.89,242.404,87813.0
2012-02-07,239.348,246.223,238.839,239.297,156888.0
2012-02-08,249.024,250.399,240.621,248.515,126929.0
2012-02-09,248.005,251.468,246.58,249.024,76757.0
2012-02-10,247.802,254.116,247.802,253.403,76198.0
2012-02-11,247.802,254.116,247.802,253.403,76198.0
2012-02-12,247.802,254.116,247.802,253.403,76198.0
2012-02-13,251.825,259.209,250.297,256.153,83141.0
2012-02-14,257.427,257.681,252.792,255.39,32484.0
2012-02-15,256.663,259.464,250.704,257.427,65871.0
2012-02-16,253.353,264.301,250.195,259.209,78907.0
2012-02-17,264.811,264.811,254.116,259.718,85805.0
2012-02-18,264.811,264.811,254.116,259.718,85805.0
2012-02-19,264.811,264.811,254.116,259.718,85805.0
2012-02-20,252.079,264.811,252.079,258.445,36278.0
2012-02-21,255.899,264.811,255.899,260.482,36728.0
2012-02-22,259.718,264.556,256.663,257.936,88643.0
2012-02-23,257.427,264.556,252.894,262.01,40783.0
2012-02-24,264.556,264.556,257.427,260.227,55705.0
2012-02-25,264.556,264.556,257.427,260.227,55705.0
2012-02-26,264.556,264.556,257.427,260.227,55705.0
2012-02-27,256.408,261.501,256.408,259.209,21138.0
2012-02-28,262.264,262.264,255.135,261.501,37314.0
2012-02-29,260.482,264.811,260.482,264.047,31633.0
2012-03-01,260.737,265.575,260.482,260.482,38315.0
2012-03-02,258.19,262.264,257.681,258.954,21202.0
2012-03-03,258.19,262.264,257.681,258.954,21202.0
2012-03-04,258.19,262.264,257.681,258.954,21202.0
2012-03-05,250.959,252.028,242.913,245.867,700200.0
2012-03-06,244.186,249.533,243.422,245.968,132573.0
2012-03-07,245.205,249.533,244.95,246.376,133019.0
2012-03-08,246.274,251.57,245.052,251.57,47818.0
2012-03-09,250.806,253.709,244.695,245.306,107469.0
2012-03-10,250.806,253.709,244.695,245.306,107469.0
2012-03-11,250.806,253.709,244.695,245.306,107469.0
2012-03-12,245.816,248.82,244.695,248.82,43869.0
2012-03-13,247.649,252.079,244.441,250.552,53078.0
2012-03-14,254.626,270.922,251.723,257.681,85134.0
2012-03-15,258.445,260.991,250.603,257.681,72428.0
2012-03-16,257.172,265.32,257.172,259.464,143396.0
2012-03-17,257.172,265.32,257.172,259.464,143396.0
2012-03-18,257.172,265.32,257.172,259.464,143396.0
2012-03-19,262.519,269.649,250.959,252.843,60081.0
2012-03-20,255.899,258.954,251.061,254.626,50648.0
2012-03-21,255.652,266.946,254.215,257.706,59586.0
2012-03-22,257.963,261.813,254.112,259.759,84011.0
2012-03-23,259.759,263.096,248.876,261.813,70249.0
2012-03-24,259.759,263.096,248.876,261.813,70249.0
2012-03-25,259.759,263.096,248.876,261.813,70249.0
2012-03-26,262.069,266.946,252.367,266.433,106733.0
2012-03-27,269.513,269.513,257.706,263.866,37911.0
2012-03-28,264.123,267.973,260.273,264.379,77419.0
2012-03-29,265.663,266.946,263.353,264.123,68062.0
2012-03-30,265.92,269.0,262.839,266.433,34308.0
2012-03-31,265.92,269.0,262.839,266.433,34308.0
2012-04-01,265.92,269.0,262.839,266.433,34308.0
2012-04-02,267.716,273.877,261.813,273.62,84060.0
2012-04-03,260.529,274.133,260.529,265.92,421555.0
2012-04-04,264.379,270.026,262.069,266.946,156742.0
2012-04-05,265.92,267.716,256.936,263.609,71294.0
2012-04-06,265.92,267.716,256.936,263.609,71294.0
2012-04-07,265.92,267.716,256.936,263.609,71294.0
2012-04-08,265.92,267.716,256.936,263.609,71294.0
2012-04-09,265.92,267.716,256.936,263.609,71294.0
2012-04-10,264.123,266.69,262.326,263.866,51318.0
2012-04-11,256.679,269.256,256.679,267.716,115827.0
2012-04-12,256.679,267.716,256.679,265.92,94406.0
2012-04-13,264.636,266.69,258.476,258.476,168000.0
2012-04-14,264.636,266.69,258.476,258.476,168000.0
2012-04-15,264.636,266.69,258.476,258.476,168000.0
2012-04-16,258.733,268.486,257.449,260.786,109623.0
2012-04-17,257.963,267.973,257.449,261.813,53365.0
2012-04-18,262.583,265.15,256.012,265.15,76053.0
2012-04-19,266.176,269.256,257.449,260.529,70066.0
2012-04-20,260.016,261.043,254.882,259.246,169480.0
2012-04-21,260.016,261.043,254.882,259.246,169480.0
2012-04-22,260.016,261.043,254.882,259.246,169480.0
2012-04-23,257.449,259.503,245.129,249.081,135824.0
2012-04-24,248.979,257.449,248.979,254.112,125891.0
2012-04-25,254.112,261.556,254.112,258.476,63309.0
2012-04-26,257.963,259.503,251.546,256.679,59965.0
2012-04-27,257.192,261.556,254.112,259.246,319366.0
2012-04-28,257.192,261.556,254.112,259.246,319366.0
2012-04-29,257.192,261.556,254.112,259.246,319366.0
2012-04-30,258.733,263.353,255.704,262.583,35597.0
2012-05-01,261.043,270.026,254.626,266.946,41165.0
2012-05-02,266.946,269.513,262.069,268.486,71351.0
2012-05-03,267.46,269.513,262.839,269.0,63290.0
2012-05-04,269.513,271.053,260.273,265.663,77094.0
2012-05-05,269.513,271.053,260.273,265.663,77094.0
2012-05-06,269.513,271.053,260.273,265.663,77094.0
2012-05-07,269.513,271.053,260.273,265.663,77094.0
2012-05-08,265.663,269.256,254.266,257.192,88820.0
2012-05-09,257.963,266.433,255.858,257.706,66111.0
2012-05-10,256.936,264.379,256.063,260.786,65757.0
2012-05-11,264.379,266.946,257.449,263.866,55475.0
2012-05-12,264.379,266.946,257.449,263.866,55475.0
2012-05-13,264.379,266.946,257.449,263.866,55475.0
2012-05-14,261.813,272.08,259.759,266.69,95002.0
2012-05-15,266.946,272.08,265.406,267.973,132332.0
2012-05-16,266.946,266.946,259.246,264.379,76504.0
2012-05-17,264.123,268.23,260.529,261.556,82590.0
2012-05-18,261.556,264.379,257.192,261.299,50949.0
2012-05-19,261.556,264.379,257.192,261.299,50949.0
2012-05-20,261.556,264.379,257.192,261.299,50949.0
2012-05-21,251.597,258.476,251.597,252.829,136795.0
2012-05-22,256.679,258.219,253.496,254.266,490699.0
2012-05-23,249.492,252.264,248.979,248.979,116433.0
2012-05-24,252.726,259.759,250.108,259.246,145447.0
2012-05-25,258.219,260.529,250.005,259.246,149821.0
2012-05-26,258.219,260.529,250.005,259.246,149821.0
2012-05-27,258.219,260.529,250.005,259.246,149821.0
2012-05-28,260.786,260.786,249.749,249.749,68858.0
2012-05-29,258.989,258.989,250.057,252.059,69692.0
2012-05-30,250.621,256.371,248.979,251.238,204539.0
