,ITV LN Equity,ITV LN Equity,ITV LN Equity,ITV LN Equity,ITV LN Equity
2011-04-24,44.116,44.662,42.708,42.823,24102233.0
2011-04-25,44.116,44.662,42.708,42.823,24102233.0
2011-04-26,42.765,43.541,42.679,43.512,13955179.0
2011-04-27,43.397,43.57,41.644,41.817,19351695.0
2011-04-28,42.018,43.8,41.817,43.714,19953764.0
2011-04-29,42.018,43.8,41.817,43.714,19953764.0
2011-04-30,42.018,43.8,41.817,43.714,19953764.0
2011-05-01,42.018,43.8,41.817,43.714,19953764.0
2011-05-02,42.018,43.8,41.817,43.714,19953764.0
2011-05-03,43.685,43.685,42.478,42.765,16818993.0
2011-05-04,42.564,43.484,42.363,42.88,23337331.0
2011-05-05,42.938,43.397,41.299,41.443,23386808.0
2011-05-06,41.386,43.455,41.127,43.455,26077710.0
2011-05-07,41.386,43.455,41.127,43.455,26077710.0
2011-05-08,41.386,43.455,41.127,43.455,26077710.0
2011-05-09,43.196,44.202,42.449,42.535,18953306.0
2011-05-10,42.506,43.656,42.248,43.627,35830703.0
2011-05-11,42.966,43.426,41.012,41.328,62530065.0
2011-05-12,41.069,41.96,40.437,41.098,27888176.0
2011-05-13,41.127,41.414,39.69,39.891,30341852.0
2011-05-14,41.127,41.414,39.69,39.891,30341852.0
2011-05-15,41.127,41.414,39.69,39.891,30341852.0
2011-05-16,39.69,40.265,38.627,39.144,37251149.0
2011-05-17,39.029,39.69,38.339,38.397,31318383.0
2011-05-18,38.77,38.77,37.822,38.512,29375860.0
2011-05-19,39.173,40.811,39.086,40.064,38836863.0
2011-05-20,40.265,41.529,40.035,40.667,36371082.0
2011-05-21,40.265,41.529,40.035,40.667,36371082.0
2011-05-22,40.265,41.529,40.035,40.667,36371082.0
2011-05-23,40.006,40.351,39.661,39.661,21064602.0
2011-05-24,39.834,39.834,39.029,39.144,18462423.0
2011-05-25,38.742,40.293,38.742,40.121,22611422.0
2011-05-26,40.207,40.667,39.604,39.949,21803557.0
2011-05-27,40.236,40.523,39.92,40.006,20571941.0
2011-05-28,40.236,40.523,39.92,40.006,20571941.0
2011-05-29,40.236,40.523,39.92,40.006,20571941.0
2011-05-30,40.236,40.523,39.92,40.006,20571941.0
2011-05-31,40.265,40.955,40.15,40.84,16909400.0
2011-06-01,40.955,41.242,40.121,40.293,17360984.0
2011-06-02,39.834,40.466,39.661,40.179,15573045.0
2011-06-03,40.293,40.322,38.569,39.719,16382725.0
2011-06-04,40.293,40.322,38.569,39.719,16382725.0
2011-06-05,40.293,40.322,38.569,39.719,16382725.0
2011-06-06,39.719,39.834,39.518,39.661,11574306.0
2011-06-07,39.489,39.92,39.259,39.288,18882551.0
2011-06-08,39.115,39.23,38.569,38.684,12337588.0
2011-06-09,38.512,38.943,38.109,38.454,18869285.0
2011-06-10,38.253,38.54,37.649,37.994,24997736.0
2011-06-11,38.253,38.54,37.649,37.994,24997736.0
2011-06-12,38.253,38.54,37.649,37.994,24997736.0
2011-06-13,37.937,38.109,37.046,37.563,11433448.0
2011-06-14,37.822,39.259,37.822,39.201,20288862.0
2011-06-15,39.23,39.23,38.454,38.512,15730730.0
2011-06-16,38.052,38.109,37.707,38.081,21495828.0
2011-06-17,38.081,38.31,37.362,38.138,15401265.0
2011-06-18,38.081,38.31,37.362,38.138,15401265.0
2011-06-19,38.081,38.31,37.362,38.138,15401265.0
2011-06-20,37.822,37.879,37.161,37.506,10109216.0
2011-06-21,37.736,38.713,37.448,38.655,13313452.0
2011-06-22,38.799,38.914,38.081,38.282,6627790.0
2011-06-23,38.081,38.655,37.678,37.793,16712456.0
2011-06-24,38.483,38.943,38.195,38.713,14429466.0
2011-06-25,38.483,38.943,38.195,38.713,14429466.0
2011-06-26,38.483,38.943,38.195,38.713,14429466.0
2011-06-27,38.655,39.058,38.397,38.799,13574448.0
2011-06-28,38.856,39.144,38.483,38.799,12327879.0
2011-06-29,39.058,41.845,39.029,41.357,32967604.0
2011-06-30,41.558,41.616,40.179,41.098,31565251.0
2011-07-01,41.242,42.392,40.983,42.392,18934130.0
2011-07-02,41.242,42.392,40.983,42.392,18934130.0
2011-07-03,41.242,42.392,40.983,42.392,18934130.0
2011-07-04,42.449,42.679,42.104,42.334,19265203.0
2011-07-05,42.219,42.506,41.788,42.334,11402949.0
2011-07-06,42.19,42.334,41.012,41.242,11175811.0
2011-07-07,41.414,41.96,40.753,41.788,14129944.0
2011-07-08,41.96,42.162,40.753,40.897,12868069.0
2011-07-09,41.96,42.162,40.753,40.897,12868069.0
2011-07-10,41.96,42.162,40.753,40.897,12868069.0
2011-07-11,40.696,40.811,39.374,40.035,16518580.0
2011-07-12,39.23,39.518,38.569,39.086,19290287.0
2011-07-13,39.259,39.747,39.0,39.661,14102416.0
2011-07-14,39.46,39.46,38.77,39.029,12586271.0
2011-07-15,38.856,38.943,38.253,38.339,17724203.0
2011-07-16,38.856,38.943,38.253,38.339,17724203.0
2011-07-17,38.856,38.943,38.253,38.339,17724203.0
2011-07-18,38.023,38.109,36.586,36.586,14634877.0
2011-07-19,37.017,37.276,36.615,37.218,15746268.0
2011-07-20,37.649,38.77,37.563,38.627,25725896.0
2011-07-21,38.627,39.403,37.966,39.173,11100892.0
2011-07-22,39.316,39.977,39.23,39.805,6827487.0
2011-07-23,39.316,39.977,39.23,39.805,6827487.0
2011-07-24,39.316,39.977,39.23,39.805,6827487.0
2011-07-25,39.604,39.862,39.173,39.316,7376841.0
2011-07-26,39.518,39.632,38.713,39.086,9003888.0
2011-07-27,38.799,40.61,38.425,39.604,21876811.0
2011-07-28,38.742,41.271,38.742,40.84,20000773.0
2011-07-29,40.581,40.955,39.949,40.207,21891987.0
2011-07-30,40.581,40.955,39.949,40.207,21891987.0
2011-07-31,40.581,40.955,39.949,40.207,21891987.0
2011-08-01,40.84,41.788,39.46,39.518,20347963.0
2011-08-02,39.374,39.834,38.368,38.569,20356514.0
2011-08-03,37.793,38.742,37.103,37.621,17611023.0
2011-08-04,38.081,38.081,36.471,36.644,31906384.0
2011-08-05,34.488,36.758,33.77,35.609,30184516.0
2011-08-06,34.488,36.758,33.77,35.609,30184516.0
2011-08-07,34.488,36.758,33.77,35.609,30184516.0
2011-08-08,35.321,36.126,32.591,33.08,22145221.0
2011-08-09,33.108,34.229,31.097,33.913,35901331.0
2011-08-10,34.632,34.919,32.649,32.792,27308147.0
2011-08-11,33.913,33.913,31.959,32.936,16681558.0
2011-08-12,32.936,34.344,32.16,34.201,14259549.0
2011-08-13,32.936,34.344,32.16,34.201,14259549.0
2011-08-14,32.936,34.344,32.16,34.201,14259549.0
2011-08-15,34.488,35.551,34.028,34.977,13224539.0
2011-08-16,34.747,34.775,33.827,34.402,10662060.0
2011-08-17,34.229,34.287,33.54,33.884,9694513.0
2011-08-18,33.482,33.827,31.039,31.442,20876294.0
2011-08-19,31.125,31.758,29.717,31.125,16939217.0
2011-08-20,31.125,31.758,29.717,31.125,16939217.0
2011-08-21,31.125,31.758,29.717,31.125,16939217.0
2011-08-22,30.522,32.505,30.522,31.355,14009960.0
2011-08-23,31.901,32.965,31.729,32.016,12491008.0
2011-08-24,32.074,33.051,31.873,32.706,13912674.0
2011-08-25,33.137,33.741,31.959,32.103,10295036.0
2011-08-26,31.93,33.425,31.528,33.252,13928648.0
2011-08-27,31.93,33.425,31.528,33.252,13928648.0
2011-08-28,31.93,33.425,31.528,33.252,13928648.0
2011-08-29,31.93,33.425,31.528,33.252,13928648.0
2011-08-30,33.913,35.092,33.913,34.344,13301177.0
2011-08-31,34.488,35.695,34.431,35.207,12200432.0
2011-09-01,35.235,35.293,33.712,34.316,18154047.0
2011-09-02,33.655,33.913,32.476,32.907,8791180.0
2011-09-03,33.655,33.913,32.476,32.907,8791180.0
2011-09-04,33.655,33.913,32.476,32.907,8791180.0
2011-09-05,32.333,32.476,31.384,31.47,7705123.0
2011-09-06,31.384,32.505,30.723,30.896,18364948.0
2011-09-07,31.643,31.729,31.212,31.7,13529489.0
2011-09-08,31.815,32.304,31.355,32.218,20241828.0
2011-09-09,31.988,32.189,29.976,30.177,21477528.0
2011-09-10,31.988,32.189,29.976,30.177,21477528.0
2011-09-11,31.988,32.189,29.976,30.177,21477528.0
2011-09-12,29.2,30.263,29.171,29.688,16180573.0
2011-09-13,30.12,30.838,29.286,30.809,17731144.0
2011-09-14,30.349,33.338,30.349,32.39,28305958.0
2011-09-15,32.591,33.453,32.275,32.85,18817247.0
2011-09-16,33.597,34.431,32.706,32.706,24024117.0
2011-09-17,33.597,34.431,32.706,32.706,24024117.0
2011-09-18,33.597,34.431,32.706,32.706,24024117.0
2011-09-19,32.16,32.907,31.643,32.562,9172301.0
2011-09-20,32.39,34.086,32.39,34.086,11831718.0
2011-09-21,34.258,34.89,33.655,34.028,19898185.0
2011-09-22,33.195,33.54,32.189,32.39,21984275.0
2011-09-23,32.534,33.655,31.557,33.195,12325389.0
2011-09-24,32.534,33.655,31.557,33.195,12325389.0
2011-09-25,32.534,33.655,31.557,33.195,12325389.0
2011-09-26,32.821,34.66,32.016,34.229,15542428.0
2011-09-27,35.235,36.04,34.862,35.81,13213084.0
2011-09-28,35.58,35.954,34.545,34.718,10463415.0
2011-09-29,34.545,34.862,33.999,34.862,10816305.0
2011-09-30,34.689,34.948,33.597,34.086,10388605.0
2011-10-01,34.689,34.948,33.597,34.086,10388605.0
2011-10-02,34.689,34.948,33.597,34.086,10388605.0
2011-10-03,33.195,33.971,32.994,33.741,7324189.0
2011-10-04,33.568,33.568,31.643,31.844,14677185.0
2011-10-05,32.562,33.252,31.93,33.051,10469855.0
2011-10-06,33.223,34.833,32.821,34.804,14140587.0
2011-10-07,35.034,36.327,34.89,35.982,13150196.0
2011-10-08,35.034,36.327,34.89,35.982,13150196.0
2011-10-09,35.034,36.327,34.89,35.982,13150196.0
2011-10-10,36.586,36.615,35.753,36.414,7196632.0
2011-10-11,36.442,37.218,35.839,36.011,14959623.0
2011-10-12,35.695,36.787,35.408,36.586,8348682.0
2011-10-13,36.529,37.161,36.385,36.988,10427317.0
2011-10-14,36.988,37.649,36.873,37.333,11608433.0
2011-10-15,36.988,37.649,36.873,37.333,11608433.0
2011-10-16,36.988,37.649,36.873,37.333,11608433.0
2011-10-17,37.333,37.592,35.724,35.868,8206944.0
2011-10-18,35.781,36.5,34.919,35.609,10088300.0
2011-10-19,36.155,36.155,34.833,35.408,8047644.0
2011-10-20,35.092,35.436,33.022,33.77,15999736.0
2011-10-21,33.942,34.862,33.482,34.488,11390352.0
2011-10-22,33.942,34.862,33.482,34.488,11390352.0
2011-10-23,33.942,34.862,33.482,34.488,11390352.0
2011-10-24,34.919,36.04,34.689,35.81,7285357.0
2011-10-25,35.609,36.241,35.178,35.695,8057295.0
2011-10-26,35.81,35.81,34.948,35.638,5986971.0
2011-10-27,36.327,37.506,36.327,37.19,8578424.0
2011-10-28,37.103,38.224,37.017,37.937,4273142.0
2011-10-29,37.103,38.224,37.017,37.937,4273142.0
2011-10-30,37.103,38.224,37.017,37.937,4273142.0
2011-10-31,37.793,37.822,36.816,36.816,16470885.0
2011-11-01,36.155,36.529,34.344,34.689,12823904.0
2011-11-02,35.152,35.933,33.966,35.557,18954266.0
2011-11-03,34.834,38.074,34.458,37.669,18554906.0
2011-11-04,38.19,38.942,37.264,37.698,15474936.0
2011-11-05,38.19,38.942,37.264,37.698,15474936.0
2011-11-06,38.19,38.942,37.264,37.698,15474936.0
2011-11-07,37.438,37.611,36.483,36.772,12431214.0
2011-11-08,36.888,38.074,36.743,37.727,12740236.0
2011-11-09,38.19,38.45,36.657,36.888,10281510.0
2011-11-10,35.904,37.553,35.904,36.628,9090480.0
2011-11-11,36.57,37.322,35.586,36.83,14721806.0
2011-11-12,36.57,37.322,35.586,36.83,14721806.0
2011-11-13,36.57,37.322,35.586,36.83,14721806.0
2011-11-14,37.148,38.595,37.062,38.045,22904344.0
2011-11-15,37.901,38.624,37.293,37.901,13667411.0
2011-11-16,37.958,39.231,37.814,38.769,16290753.0
2011-11-17,38.566,38.711,36.454,36.743,18294462.0
2011-11-18,36.136,37.351,35.702,37.119,13298373.0
2011-11-19,36.136,37.351,35.702,37.119,13298373.0
2011-11-20,36.136,37.351,35.702,37.119,13298373.0
2011-11-21,36.917,37.177,35.268,35.268,12146162.0
2011-11-22,35.297,35.875,34.024,34.168,12701014.0
2011-11-23,33.619,34.689,33.59,34.168,14470911.0
2011-11-24,34.197,35.065,34.053,34.284,7662910.0
2011-11-25,34.226,34.892,34.139,34.689,6374697.0
2011-11-26,34.226,34.892,34.139,34.689,6374697.0
2011-11-27,34.226,34.892,34.139,34.689,6374697.0
2011-11-28,34.863,35.991,34.863,35.76,9435428.0
2011-11-29,35.904,36.859,35.702,36.743,7594299.0
2011-11-30,36.165,37.901,36.165,37.467,17912188.0
2011-12-01,37.64,37.669,36.628,37.004,11981964.0
2011-12-02,37.322,38.132,37.322,37.727,8799168.0
2011-12-03,37.322,38.132,37.322,37.727,8799168.0
2011-12-04,37.322,38.132,37.322,37.727,8799168.0
2011-12-05,38.045,38.219,37.438,37.785,11632608.0
2011-12-06,37.496,38.103,37.322,37.64,7324293.0
2011-12-07,38.016,38.219,36.367,37.062,12262797.0
2011-12-08,37.496,38.19,36.714,36.714,16809760.0
2011-12-09,36.28,37.524,36.28,37.38,6565294.0
2011-12-10,36.28,37.524,36.28,37.38,6565294.0
2011-12-11,36.28,37.524,36.28,37.38,6565294.0
2011-12-12,37.438,37.438,35.441,35.673,10819894.0
2011-12-13,35.846,37.206,35.412,36.483,8808670.0
2011-12-14,36.078,36.57,35.094,35.297,8500743.0
2011-12-15,35.268,36.483,35.065,36.078,8157415.0
2011-12-16,36.28,36.425,35.731,35.76,11729814.0
2011-12-17,36.28,36.425,35.731,35.76,11729814.0
2011-12-18,36.28,36.425,35.731,35.76,11729814.0
2011-12-19,35.557,35.991,35.065,35.268,6215847.0
2011-12-20,35.181,37.351,35.181,37.119,8576410.0
2011-12-21,37.698,37.814,35.818,36.049,11298437.0
2011-12-22,35.991,37.351,35.991,37.293,7678219.0
2011-12-23,37.727,38.074,37.206,37.293,1796288.0
2011-12-24,37.727,38.074,37.206,37.293,1796288.0
2011-12-25,37.727,38.074,37.206,37.293,1796288.0
2011-12-26,37.727,38.074,37.206,37.293,1796288.0
2011-12-27,37.727,38.074,37.206,37.293,1796288.0
2011-12-28,37.756,38.711,37.698,37.901,6176442.0
2011-12-29,37.901,38.769,37.438,38.711,4859732.0
2011-12-30,38.682,39.434,38.161,39.434,3278311.0
2011-12-31,38.682,39.434,38.161,39.434,3278311.0
2012-01-01,38.682,39.434,38.161,39.434,3278311.0
2012-01-02,38.682,39.434,38.161,39.434,3278311.0
2012-01-03,40.244,40.91,39.289,40.707,12656651.0
2012-01-04,40.418,41.199,39.81,41.112,15020009.0
2012-01-05,41.315,41.575,39.984,40.186,14175248.0
2012-01-06,40.765,41.633,40.533,41.286,13342391.0
2012-01-07,40.765,41.633,40.533,41.286,13342391.0
2012-01-08,40.765,41.633,40.533,41.286,13342391.0
2012-01-09,41.315,41.575,40.447,40.707,11172705.0
2012-01-10,40.996,41.951,40.881,41.546,11561707.0
2012-01-11,41.401,42.819,41.401,42.674,26683375.0
2012-01-12,42.674,43.108,41.806,42.269,16161361.0
2012-01-13,42.703,43.398,41.749,42.616,17214763.0
2012-01-14,42.703,43.398,41.749,42.616,17214763.0
2012-01-15,42.703,43.398,41.749,42.616,17214763.0
2012-01-16,42.385,42.848,41.951,42.79,9348578.0
2012-01-17,43.427,43.427,42.819,43.311,15307689.0
2012-01-18,43.513,43.513,42.848,43.166,11512274.0
2012-01-19,43.311,43.311,42.211,42.819,16518309.0
2012-01-20,43.05,43.976,41.864,43.687,18182090.0
2012-01-21,43.05,43.976,41.864,43.687,18182090.0
2012-01-22,43.05,43.976,41.864,43.687,18182090.0
2012-01-23,43.658,44.266,43.311,44.179,8093008.0
2012-01-24,44.005,44.092,43.369,43.629,9968294.0
2012-01-25,43.687,43.803,43.079,43.513,12058186.0
2012-01-26,43.456,45.394,43.137,44.815,16877559.0
2012-01-27,44.7,44.786,44.034,44.555,10677850.0
2012-01-28,44.7,44.786,44.034,44.555,10677850.0
2012-01-29,44.7,44.786,44.034,44.555,10677850.0
2012-01-30,44.295,44.295,43.108,43.398,8845872.0
2012-01-31,43.803,44.179,43.253,43.34,17058403.0
2012-02-01,43.513,44.439,43.253,43.571,17156103.0
2012-02-02,43.832,44.121,43.253,43.832,15888127.0
2012-02-03,44.034,45.973,43.803,45.915,17050342.0
2012-02-04,44.034,45.973,43.803,45.915,17050342.0
2012-02-05,44.034,45.973,43.803,45.915,17050342.0
2012-02-06,45.77,45.77,44.41,44.96,15105366.0
2012-02-07,44.96,45.22,44.208,44.815,11043098.0
2012-02-08,44.815,45.018,44.005,44.96,9559794.0
2012-02-09,45.191,46.088,44.757,45.191,12057546.0
2012-02-10,45.105,46.696,45.018,45.683,18495259.0
2012-02-11,45.105,46.696,45.018,45.683,18495259.0
2012-02-12,45.105,46.696,45.018,45.683,18495259.0
2012-02-13,46.32,46.32,45.51,46.117,9023139.0
2012-02-14,45.915,46.175,44.439,45.423,15366451.0
2012-02-15,45.191,45.365,44.41,44.729,11791756.0
2012-02-16,44.439,45.336,44.15,44.844,9032566.0
2012-02-17,45.134,45.162,44.237,44.729,14224465.0
2012-02-18,45.134,45.162,44.237,44.729,14224465.0
2012-02-19,45.134,45.162,44.237,44.729,14224465.0
2012-02-20,44.96,45.336,44.786,45.162,15067833.0
2012-02-21,45.191,46.262,44.931,46.03,24967744.0
2012-02-22,46.03,46.349,45.018,45.625,23267800.0
2012-02-23,45.539,45.915,44.555,45.018,17200305.0
2012-02-24,45.365,46.667,45.105,46.349,17984265.0
2012-02-25,45.365,46.667,45.105,46.349,17984265.0
2012-02-26,45.365,46.667,45.105,46.349,17984265.0
2012-02-27,46.117,46.378,45.683,45.828,9778328.0
2012-02-28,45.741,46.58,45.481,46.58,13735748.0
2012-02-29,49.647,51.065,49.56,49.734,62398320.0
2012-03-01,49.473,51.441,49.3,50.92,37101872.0
2012-03-02,51.18,51.47,50.515,50.631,23777671.0
2012-03-03,51.18,51.47,50.515,50.631,23777671.0
2012-03-04,51.18,51.47,50.515,50.631,23777671.0
2012-03-05,50.283,50.515,49.589,49.676,21675290.0
2012-03-06,49.531,49.531,47.94,48.142,20341182.0
2012-03-07,48.229,49.849,48.229,48.75,18447090.0
2012-03-08,49.126,50.197,49.01,50.139,16462450.0
2012-03-09,50.341,51.441,50.254,50.428,13061802.0
2012-03-10,50.341,51.441,50.254,50.428,13061802.0
2012-03-11,50.341,51.441,50.254,50.428,13061802.0
2012-03-12,50.457,50.457,49.82,50.341,13178324.0
2012-03-13,50.602,50.717,49.763,50.197,12642807.0
2012-03-14,50.631,51.036,50.139,50.833,21694177.0
2012-03-15,50.862,51.209,50.023,50.717,9888289.0
2012-03-16,50.573,52.8,50.283,52.019,23102954.0
2012-03-17,50.573,52.8,50.283,52.019,23102954.0
2012-03-18,50.573,52.8,50.283,52.019,23102954.0
2012-03-19,51.788,52.222,51.325,51.614,10241586.0
2012-03-20,51.209,51.47,49.734,50.254,14000525.0
2012-03-21,50.515,51.036,50.168,50.428,9985756.0
2012-03-22,50.341,51.065,49.763,50.226,16011551.0
2012-03-23,50.197,51.151,50.11,50.891,14662142.0
2012-03-24,50.197,51.151,50.11,50.891,14662142.0
2012-03-25,50.197,51.151,50.11,50.891,14662142.0
2012-03-26,51.122,52.251,50.775,51.325,15690154.0
2012-03-27,51.325,52.656,51.325,51.585,20209278.0
2012-03-28,51.238,51.788,50.573,50.573,13736090.0
2012-03-29,50.399,51.296,49.271,49.56,16866692.0
2012-03-30,49.907,51.441,49.763,51.122,21355345.0
2012-03-31,49.907,51.441,49.763,51.122,21355345.0
2012-04-01,49.907,51.441,49.763,51.122,21355345.0
2012-04-02,50.92,51.961,50.573,51.961,10297932.0
2012-04-03,52.019,52.309,51.036,51.296,12074503.0
2012-04-04,51.036,51.18,49.242,49.329,16852977.0
2012-04-05,49.242,50.081,48.779,49.473,12045581.0
2012-04-06,49.242,50.081,48.779,49.473,12045581.0
2012-04-07,49.242,50.081,48.779,49.473,12045581.0
2012-04-08,49.242,50.081,48.779,49.473,12045581.0
2012-04-09,49.242,50.081,48.779,49.473,12045581.0
2012-04-10,48.605,49.184,47.593,47.593,12567156.0
2012-04-11,47.39,48.692,47.13,48.085,22169120.0
2012-04-12,48.316,50.226,47.911,49.82,22157808.0
2012-04-13,49.589,50.139,48.981,49.097,11922502.0
2012-04-14,49.589,50.139,48.981,49.097,11922502.0
2012-04-15,49.589,50.139,48.981,49.097,11922502.0
2012-04-16,49.097,49.473,48.663,49.068,13036350.0
2012-04-17,49.473,51.065,49.387,50.978,18345455.0
2012-04-18,50.631,51.788,50.428,50.804,23293706.0
2012-04-19,50.862,51.325,49.502,50.978,21968801.0
2012-04-20,50.949,51.007,49.387,49.763,16746255.0
2012-04-21,50.949,51.007,49.387,49.763,16746255.0
2012-04-22,50.949,51.007,49.387,49.763,16746255.0
2012-04-23,49.502,49.676,47.564,48.548,18980263.0
2012-04-24,48.837,49.473,48.49,48.779,10053619.0
2012-04-25,48.981,49.965,48.895,49.531,12074196.0
2012-04-26,49.849,50.775,49.415,49.618,20313172.0
2012-04-27,49.358,50.226,49.329,49.878,11481325.0
2012-04-28,49.358,50.226,49.329,49.878,11481325.0
2012-04-29,49.358,50.226,49.329,49.878,11481325.0
2012-04-30,49.849,50.11,48.258,48.432,21772773.0
2012-05-01,48.634,49.589,48.548,49.56,6798447.0
2012-05-02,49.854,49.854,48.885,49.501,12999986.0
2012-05-03,49.531,50.411,49.443,50.206,11793369.0
2012-05-04,49.971,50.382,47.8,48.122,19624945.0
2012-05-05,49.971,50.382,47.8,48.122,19624945.0
2012-05-06,49.971,50.382,47.8,48.122,19624945.0
2012-05-07,49.971,50.382,47.8,48.122,19624945.0
2012-05-08,47.888,48.298,47.271,47.389,15626421.0
2012-05-09,49.325,50.118,47.946,48.416,29978609.0
2012-05-10,48.416,48.827,48.21,48.357,14784042.0
2012-05-11,48.269,49.589,48.093,49.413,12329517.0
2012-05-12,48.269,49.589,48.093,49.413,12329517.0
2012-05-13,48.269,49.589,48.093,49.413,12329517.0
2012-05-14,48.856,48.915,47.8,48.416,11257058.0
2012-05-15,48.797,48.944,47.858,48.621,13727778.0
2012-05-16,48.122,48.856,47.565,48.357,10973792.0
2012-05-17,48.386,48.709,47.741,48.064,8619349.0
2012-05-18,47.8,47.8,46.186,46.274,15673131.0
2012-05-19,47.8,47.8,46.186,46.274,15673131.0
2012-05-20,47.8,47.8,46.186,46.274,15673131.0
2012-05-21,46.068,46.831,45.892,46.655,8157565.0
2012-05-22,46.978,47.095,46.244,46.773,18217092.0
2012-05-23,46.479,46.479,44.983,45.129,13735395.0
2012-05-24,45.657,45.687,44.953,45.481,14600830.0
2012-05-25,45.716,46.332,44.308,44.953,15172387.0
2012-05-26,45.716,46.332,44.308,44.953,15172387.0
2012-05-27,45.716,46.332,44.308,44.953,15172387.0
2012-05-28,45.276,46.831,45.276,46.332,11939395.0
2012-05-29,46.596,47.007,45.951,46.538,9891450.0
2012-05-30,46.039,46.186,45.276,45.364,11481613.0
2012-05-31,45.305,45.335,41.96,42.782,42580056.0
2012-06-01,42.723,42.811,40.229,40.757,30841842.0
2012-06-02,42.723,42.811,40.229,40.757,30841842.0
2012-06-03,42.723,42.811,40.229,40.757,30841842.0
2012-06-04,42.723,42.811,40.229,40.757,30841842.0
2012-06-05,42.723,42.811,40.229,40.757,30841842.0
2012-06-06,41.08,42.195,40.816,42.195,27759901.0
2012-06-07,42.635,43.662,42.43,43.251,19049238.0
2012-06-08,42.929,42.929,41.99,42.635,12311962.0
2012-06-09,42.929,42.929,41.99,42.635,12311962.0
2012-06-10,42.929,42.929,41.99,42.635,12311962.0
2012-06-11,43.692,43.809,42.224,42.4,11767943.0
2012-06-12,42.371,42.518,41.403,41.931,10604898.0
2012-06-13,42.136,42.371,40.992,41.491,11363753.0
2012-06-14,41.373,42.283,41.021,42.136,14000047.0
2012-06-15,42.166,42.899,41.872,42.899,30024724.0
2012-06-16,42.166,42.899,41.872,42.899,30024724.0
2012-06-17,42.166,42.899,41.872,42.899,30024724.0
2012-06-18,43.662,43.662,42.107,42.4,22631756.0
2012-06-19,42.342,43.838,42.342,43.574,14421905.0
2012-06-20,44.601,45.716,44.366,44.895,24643851.0
2012-06-21,44.719,45.687,44.513,44.689,14688570.0
2012-06-22,44.161,44.66,43.75,44.102,14143880.0
2012-06-23,44.161,44.66,43.75,44.102,14143880.0
2012-06-24,44.161,44.66,43.75,44.102,14143880.0
2012-06-25,44.102,44.19,42.958,43.193,9999726.0
2012-06-26,43.31,43.427,42.811,42.87,9147858.0
2012-06-27,42.899,44.396,42.87,44.308,10178212.0
2012-06-28,44.161,44.513,43.545,43.897,7924826.0
