,RMV LN Equity,RMV LN Equity,RMV LN Equity,RMV LN Equity,RMV LN Equity
2011-04-26,87.945,89.57,87.945,89.143,666860.0
2011-04-27,89.399,89.399,87.859,88.8,2066510.0
2011-04-28,88.972,90.683,88.886,90.683,2062170.0
2011-04-29,88.972,90.683,88.886,90.683,2062170.0
2011-04-30,88.972,90.683,88.886,90.683,2062170.0
2011-05-01,88.972,90.683,88.886,90.683,2062170.0
2011-05-02,88.972,90.683,88.886,90.683,2062170.0
2011-05-03,90.768,94.105,90.768,91.196,3612110.0
2011-05-04,88.972,89.57,87.603,88.886,3608330.0
2011-05-05,89.314,90.084,88.287,88.886,1403170.0
2011-05-06,88.544,92.821,88.544,92.821,4167870.0
2011-05-07,88.544,92.821,88.544,92.821,4167870.0
2011-05-08,88.544,92.821,88.544,92.821,4167870.0
2011-05-09,92.222,95.816,92.222,93.335,1407480.0
2011-05-10,93.933,94.532,92.222,92.821,1973080.0
2011-05-11,93.253,93.253,91.441,92.045,1431200.0
2011-05-12,92.045,94.029,91.527,93.684,926710.0
2011-05-13,93.684,94.288,90.923,91.096,938110.0
2011-05-14,93.684,94.288,90.923,91.096,938110.0
2011-05-15,93.684,94.288,90.923,91.096,938110.0
2011-05-16,91.182,92.217,90.147,91.7,551700.0
2011-05-17,91.269,92.045,89.371,89.371,831060.0
2011-05-18,90.147,90.406,88.681,89.888,582850.0
2011-05-19,90.061,92.649,90.061,92.39,724480.0
2011-05-20,92.735,95.927,92.39,94.029,2720120.0
2011-05-21,92.735,95.927,92.39,94.029,2720120.0
2011-05-22,92.735,95.927,92.39,94.029,2720120.0
2011-05-23,93.08,93.77,91.872,92.563,1161570.0
2011-05-24,92.908,95.409,92.476,94.892,1555720.0
2011-05-25,93.856,95.15,92.563,92.908,968630.0
2011-05-26,93.511,93.511,92.476,92.908,336290.0
2011-05-27,93.339,95.15,93.253,94.46,619080.0
2011-05-28,93.339,95.15,93.253,94.46,619080.0
2011-05-29,93.339,95.15,93.253,94.46,619080.0
2011-05-30,93.339,95.15,93.253,94.46,619080.0
2011-05-31,94.029,95.668,93.856,95.237,1731030.0
2011-06-01,95.668,96.099,94.633,94.978,2026510.0
2011-06-02,95.237,95.237,93.598,94.374,620980.0
2011-06-03,94.374,94.892,93.166,93.684,627410.0
2011-06-04,94.374,94.892,93.166,93.684,627410.0
2011-06-05,94.374,94.892,93.166,93.684,627410.0
2011-06-06,92.994,95.064,92.649,94.719,1122750.0
2011-06-07,94.288,95.237,93.598,94.115,1756140.0
2011-06-08,94.892,94.892,93.511,93.856,2470490.0
2011-06-09,94.115,94.805,94.115,94.115,274710.0
2011-06-10,93.598,94.719,93.511,93.943,582570.0
2011-06-11,93.598,94.719,93.511,93.943,582570.0
2011-06-12,93.598,94.719,93.511,93.943,582570.0
2011-06-13,93.943,95.15,93.339,94.805,752030.0
2011-06-14,95.323,95.323,93.253,94.547,852820.0
2011-06-15,94.115,94.892,94.029,94.719,806480.0
2011-06-16,93.856,94.892,91.872,93.77,2134170.0
2011-06-17,94.029,96.531,93.943,96.531,3935860.0
2011-06-18,94.029,96.531,93.943,96.531,3935860.0
2011-06-19,94.029,96.531,93.943,96.531,3935860.0
2011-06-20,95.15,96.617,94.805,96.444,1344000.0
2011-06-21,95.841,96.013,94.978,95.323,1388760.0
2011-06-22,95.754,98.515,95.754,97.393,4007780.0
2011-06-23,96.703,98.17,96.617,96.876,3884130.0
2011-06-24,98.256,98.256,96.272,97.048,659740.0
2011-06-25,98.256,98.256,96.272,97.048,659740.0
2011-06-26,98.256,98.256,96.272,97.048,659740.0
2011-06-27,97.307,99.032,97.307,98.601,1242250.0
2011-06-28,98.256,99.205,97.997,99.205,988870.0
2011-06-29,99.205,101.62,98.946,100.671,1142310.0
2011-06-30,100.326,104.812,100.326,102.828,1339390.0
2011-07-01,104.726,106.106,103.259,104.122,1491490.0
2011-07-02,104.726,106.106,103.259,104.122,1491490.0
2011-07-03,104.726,106.106,103.259,104.122,1491490.0
2011-07-04,104.122,104.985,103.173,104.985,744240.0
2011-07-05,104.208,107.486,104.208,106.969,1943890.0
2011-07-06,106.883,107.831,105.157,107.831,1174560.0
2011-07-07,107.486,108.694,106.279,106.969,804060.0
2011-07-08,107.573,108.263,106.192,106.969,729330.0
2011-07-09,107.573,108.263,106.192,106.969,729330.0
2011-07-10,107.573,108.263,106.192,106.969,729330.0
2011-07-11,106.71,106.71,103.95,104.64,1060700.0
2011-07-12,103.777,104.553,101.707,104.036,1701680.0
2011-07-13,104.553,107.486,103.518,107.486,1871850.0
2011-07-14,107.4,107.573,105.243,105.934,1219660.0
2011-07-15,105.934,106.106,104.467,105.243,1797890.0
2011-07-16,105.934,106.106,104.467,105.243,1797890.0
2011-07-17,105.934,106.106,104.467,105.243,1797890.0
2011-07-18,104.985,105.157,103.432,103.518,879050.0
2011-07-19,104.812,104.985,101.965,101.965,1248860.0
2011-07-20,102.138,103.95,101.534,102.31,1807910.0
2011-07-21,102.828,103.777,101.362,101.707,995430.0
2011-07-22,101.879,105.847,101.016,103.432,1099300.0
2011-07-23,101.879,105.847,101.016,103.432,1099300.0
2011-07-24,101.879,105.847,101.016,103.432,1099300.0
2011-07-25,103.432,104.898,102.397,103.691,1762460.0
2011-07-26,103.259,104.726,102.483,103.95,661440.0
2011-07-27,103.691,105.33,103.259,103.432,1054230.0
2011-07-28,102.569,105.502,101.707,105.243,714510.0
2011-07-29,104.036,106.451,103.432,105.416,1125780.0
2011-07-30,104.036,106.451,103.432,105.416,1125780.0
2011-07-31,104.036,106.451,103.432,105.416,1125780.0
2011-08-01,104.036,107.659,103.604,103.604,1296010.0
2011-08-02,104.295,105.071,103.001,104.898,1345460.0
2011-08-03,105.243,110.419,101.965,104.295,1906940.0
2011-08-04,105.502,106.192,100.24,102.224,948090.0
2011-08-05,99.119,99.723,85.575,95.409,5873450.0
2011-08-06,99.119,99.723,85.575,95.409,5873450.0
2011-08-07,99.119,99.723,85.575,95.409,5873450.0
2011-08-08,95.15,97.652,91.269,91.355,3539890.0
2011-08-09,91.355,94.633,85.101,93.166,5107250.0
2011-08-10,94.633,96.962,92.045,92.649,1693470.0
2011-08-11,95.237,96.876,90.061,91.269,1918840.0
2011-08-12,91.614,99.291,91.01,97.135,1337980.0
2011-08-13,91.614,99.291,91.01,97.135,1337980.0
2011-08-14,91.614,99.291,91.01,97.135,1337980.0
2011-08-15,97.393,98.774,95.15,97.307,747520.0
2011-08-16,96.358,98.515,95.237,97.48,1592940.0
2011-08-17,95.927,97.911,95.582,96.703,1638590.0
2011-08-18,96.272,96.272,91.7,92.304,1546900.0
2011-08-19,92.217,95.323,88.594,92.476,3729940.0
2011-08-20,92.217,95.323,88.594,92.476,3729940.0
2011-08-21,92.217,95.323,88.594,92.476,3729940.0
2011-08-22,93.08,96.099,92.217,94.892,812270.0
2011-08-23,95.237,96.531,93.598,95.841,1117790.0
2011-08-24,96.013,99.636,96.013,98.342,782880.0
2011-08-25,98.429,105.934,98.429,103.95,2277300.0
2011-08-26,104.122,105.071,101.879,103.863,922460.0
2011-08-27,104.122,105.071,101.879,103.863,922460.0
2011-08-28,104.122,105.071,101.879,103.863,922460.0
2011-08-29,104.122,105.071,101.879,103.863,922460.0
2011-08-30,104.208,109.47,104.208,109.039,2173390.0
2011-08-31,108.78,112.231,108.78,112.231,1534480.0
2011-09-01,112.576,113.611,110.851,112.749,1349550.0
2011-09-02,112.49,112.835,108.349,110.161,1239500.0
2011-09-03,112.49,112.835,108.349,110.161,1239500.0
2011-09-04,112.49,112.835,108.349,110.161,1239500.0
2011-09-05,109.298,109.298,105.502,107.918,582730.0
2011-09-06,108.263,109.039,104.036,104.381,991020.0
2011-09-07,106.796,109.384,105.33,107.314,2877810.0
2011-09-08,107.745,112.058,106.537,110.074,910700.0
2011-09-09,109.557,109.557,105.934,105.934,1023350.0
2011-09-10,109.557,109.557,105.934,105.934,1023350.0
2011-09-11,109.557,109.557,105.934,105.934,1023350.0
2011-09-12,104.726,107.918,103.518,107.228,937460.0
2011-09-13,108.78,108.78,106.192,107.486,772070.0
2011-09-14,107.573,111.8,106.624,108.263,1749570.0
2011-09-15,108.522,110.592,107.831,107.918,1386270.0
2011-09-16,109.125,111.196,106.192,106.192,5850690.0
2011-09-17,109.125,111.196,106.192,106.192,5850690.0
2011-09-18,109.125,111.196,106.192,106.192,5850690.0
2011-09-19,107.745,110.074,106.365,108.522,2161210.0
2011-09-20,107.573,111.282,106.365,111.196,1361120.0
2011-09-21,110.764,112.835,109.47,110.247,1606350.0
2011-09-22,108.435,108.694,106.71,107.314,1584150.0
2011-09-23,108.694,109.816,105.071,106.969,2667370.0
2011-09-24,108.694,109.816,105.071,106.969,2667370.0
2011-09-25,108.694,109.816,105.071,106.969,2667370.0
2011-09-26,105.157,107.4,104.898,105.934,2378520.0
2011-09-27,108.522,111.282,105.934,110.764,3527000.0
2011-09-28,110.333,111.196,109.47,110.419,2153700.0
2011-09-29,109.557,110.506,107.745,107.831,716810.0
2011-09-30,107.918,107.918,103.173,103.173,2764500.0
2011-10-01,107.918,107.918,103.173,103.173,2764500.0
2011-10-02,107.918,107.918,103.173,103.173,2764500.0
2011-10-03,102.052,103.863,99.377,103.518,4467100.0
2011-10-04,103.087,103.346,100.413,101.793,3427170.0
2011-10-05,103.001,103.001,99.55,102.138,4847320.0
2011-10-06,101.965,105.416,101.793,104.726,2250350.0
2011-10-07,105.071,106.883,104.381,106.02,2431870.0
2011-10-08,105.071,106.883,104.381,106.02,2431870.0
2011-10-09,105.071,106.883,104.381,106.02,2431870.0
2011-10-10,106.796,109.902,105.934,108.867,947420.0
2011-10-11,108.004,110.247,106.969,109.47,694480.0
2011-10-12,109.557,110.685,107.475,109.644,1156360.0
2011-10-13,109.731,111.466,109.123,110.425,1541960.0
2011-10-14,110.945,111.986,109.297,111.119,1406440.0
2011-10-15,110.945,111.986,109.297,111.119,1406440.0
2011-10-16,110.945,111.986,109.297,111.119,1406440.0
2011-10-17,110.858,111.986,106.261,108.256,2316420.0
2011-10-18,107.909,111.379,106.955,111.379,847300.0
2011-10-19,111.552,112.42,109.817,111.292,915360.0
2011-10-20,109.731,111.899,109.384,111.119,445360.0
2011-10-21,111.986,113.461,110.945,112.593,1006630.0
2011-10-22,111.986,113.461,110.945,112.593,1006630.0
2011-10-23,111.986,113.461,110.945,112.593,1006630.0
2011-10-24,112.94,117.451,112.94,117.191,1324740.0
2011-10-25,116.844,118.318,115.196,116.583,1178440.0
2011-10-26,116.063,117.971,114.328,116.323,1131800.0
2011-10-27,117.104,118.318,115.803,116.236,1016910.0
2011-10-28,116.757,117.798,114.155,115.803,1185830.0
2011-10-29,116.757,117.798,114.155,115.803,1185830.0
2011-10-30,116.757,117.798,114.155,115.803,1185830.0
2011-10-31,114.675,116.497,112.506,113.2,1439010.0
2011-11-01,111.292,114.241,109.644,111.379,1908370.0
2011-11-02,110.858,114.155,110.858,114.155,1157160.0
2011-11-03,113.2,117.104,113.2,116.757,1360770.0
2011-11-04,118.318,119.966,115.976,119.793,1222840.0
2011-11-05,118.318,119.966,115.976,119.793,1222840.0
2011-11-06,118.318,119.966,115.976,119.793,1222840.0
2011-11-07,119.619,122.048,117.017,121.788,1501060.0
2011-11-08,121.441,123.523,121.181,122.135,1107080.0
2011-11-09,123.263,123.263,120.227,120.487,3095250.0
2011-11-10,118.405,118.926,116.236,118.492,4027100.0
2011-11-11,119.446,121.875,118.492,121.268,5460320.0
2011-11-12,119.446,121.875,118.492,121.268,5460320.0
2011-11-13,119.446,121.875,118.492,121.268,5460320.0
2011-11-14,122.482,122.482,119.359,121.007,1039360.0
2011-11-15,120.747,121.007,118.579,118.665,1279500.0
2011-11-16,118.579,119.186,115.629,116.15,1867220.0
2011-11-17,116.41,116.41,108.95,111.032,3984430.0
2011-11-18,109.644,110.685,106.261,106.261,2901960.0
2011-11-19,109.644,110.685,106.261,106.261,2901960.0
2011-11-20,109.644,110.685,106.261,106.261,2901960.0
2011-11-21,105.22,107.042,102.357,104.092,3544820.0
2011-11-22,104.873,106.868,104.006,104.786,2550870.0
2011-11-23,104.526,106.001,103.398,105.133,11938910.0
2011-11-24,104.786,106.781,104.006,104.526,1010050.0
2011-11-25,104.439,106.348,103.485,104.526,1303950.0
2011-11-26,104.439,106.348,103.485,104.526,1303950.0
2011-11-27,104.439,106.348,103.485,104.526,1303950.0
2011-11-28,104.873,108.083,104.873,105.567,1593600.0
2011-11-29,105.22,108.603,104.613,108.169,1532750.0
2011-11-30,106.955,111.205,106.087,110.251,2231860.0
2011-12-01,110.858,111.466,109.384,109.731,1693520.0
2011-12-02,109.991,111.552,109.904,110.685,1052380.0
2011-12-03,109.991,111.552,109.904,110.685,1052380.0
2011-12-04,109.991,111.552,109.904,110.685,1052380.0
2011-12-05,111.639,114.762,109.557,110.078,1483220.0
2011-12-06,109.731,110.078,108.083,109.904,1271360.0
2011-12-07,110.251,111.552,107.475,108.863,1066860.0
2011-12-08,109.904,109.904,104.7,104.786,3997560.0
2011-12-09,104.353,107.215,101.924,105.133,2833990.0
2011-12-10,104.353,107.215,101.924,105.133,2833990.0
2011-12-11,104.353,107.215,101.924,105.133,2833990.0
2011-12-12,105.394,105.394,102.444,102.965,892140.0
2011-12-13,102.878,104.266,101.664,104.092,1544310.0
2011-12-14,103.919,104.179,101.924,102.444,1466250.0
2011-12-15,102.357,104.439,101.49,104.179,1864580.0
2011-12-16,104.092,106.868,104.092,106.261,3193410.0
2011-12-17,104.092,106.868,104.092,106.261,3193410.0
2011-12-18,104.092,106.868,104.092,106.261,3193410.0
2011-12-19,105.307,106.608,104.179,105.133,1265500.0
2011-12-20,105.914,106.695,105.307,106.348,1078170.0
2011-12-21,107.389,108.43,106.174,107.475,813450.0
2011-12-22,107.302,108.43,104.613,105.307,932720.0
2011-12-23,106.348,106.348,104.266,104.873,534710.0
2011-12-24,106.348,106.348,104.266,104.873,534710.0
2011-12-25,106.348,106.348,104.266,104.873,534710.0
2011-12-26,106.348,106.348,104.266,104.873,534710.0
2011-12-27,106.348,106.348,104.266,104.873,534710.0
2011-12-28,104.7,106.001,103.572,104.873,1256090.0
2011-12-29,105.22,106.348,104.179,105.827,884660.0
2011-12-30,107.128,107.909,105.307,107.909,502660.0
2011-12-31,107.128,107.909,105.307,107.909,502660.0
2012-01-01,107.128,107.909,105.307,107.909,502660.0
2012-01-02,107.128,107.909,105.307,107.909,502660.0
2012-01-03,109.47,112.16,108.95,110.945,2687980.0
2012-01-04,111.292,111.726,110.338,111.726,1410640.0
2012-01-05,111.292,113.894,109.731,109.731,1957140.0
2012-01-06,110.164,114.328,110.078,114.328,954010.0
2012-01-07,110.164,114.328,110.078,114.328,954010.0
2012-01-08,110.164,114.328,110.078,114.328,954010.0
2012-01-09,114.068,115.976,113.461,115.282,1866490.0
2012-01-10,116.41,117.538,115.543,116.67,1467790.0
2012-01-11,116.844,118.405,115.543,117.277,1298080.0
2012-01-12,118.492,118.492,116.67,117.451,1235130.0
2012-01-13,118.405,118.405,112.767,114.328,1726620.0
2012-01-14,118.405,118.405,112.767,114.328,1726620.0
2012-01-15,118.405,118.405,112.767,114.328,1726620.0
2012-01-16,114.675,116.844,113.2,116.583,1321230.0
2012-01-17,118.058,118.058,111.639,112.767,1949930.0
2012-01-18,112.506,114.502,111.552,113.2,1912600.0
2012-01-19,112.853,113.547,112.246,113.027,2131550.0
2012-01-20,112.68,113.287,111.986,112.593,3246200.0
2012-01-21,112.68,113.287,111.986,112.593,3246200.0
2012-01-22,112.68,113.287,111.986,112.593,3246200.0
2012-01-23,112.42,113.287,112.16,112.333,1179830.0
2012-01-24,111.899,112.506,110.164,112.16,1454900.0
2012-01-25,111.986,113.374,110.078,112.68,1097560.0
2012-01-26,112.767,114.328,112.333,113.2,890030.0
2012-01-27,113.2,114.241,110.945,113.027,526080.0
2012-01-28,113.2,114.241,110.945,113.027,526080.0
2012-01-29,113.2,114.241,110.945,113.027,526080.0
2012-01-30,112.333,113.721,110.251,110.945,1357000.0
2012-01-31,111.813,112.94,110.772,111.379,1223170.0
2012-02-01,111.986,113.027,111.466,112.333,4586810.0
2012-02-02,112.073,113.287,111.639,111.899,4613920.0
2012-02-03,111.813,113.374,111.639,112.68,7489410.0
2012-02-04,111.813,113.374,111.639,112.68,7489410.0
2012-02-05,111.813,113.374,111.639,112.68,7489410.0
2012-02-06,109.904,113.287,109.904,112.68,3154790.0
2012-02-07,113.2,114.762,111.986,114.762,1485540.0
2012-02-08,114.675,115.976,112.68,112.68,1485080.0
2012-02-09,112.506,113.981,111.899,112.94,1911610.0
2012-02-10,112.853,114.588,112.853,114.155,690830.0
2012-02-11,112.853,114.588,112.853,114.155,690830.0
2012-02-12,112.853,114.588,112.853,114.155,690830.0
2012-02-13,115.196,115.369,113.808,115.282,645400.0
2012-02-14,115.369,117.277,114.762,117.191,803030.0
2012-02-15,117.277,119.359,117.277,118.232,1264420.0
2012-02-16,117.364,117.885,116.15,116.583,1242900.0
2012-02-17,120.14,121.441,115.543,115.543,1423390.0
2012-02-18,120.14,121.441,115.543,115.543,1423390.0
2012-02-19,120.14,121.441,115.543,115.543,1423390.0
2012-02-20,115.889,116.67,114.241,116.41,741230.0
2012-02-21,115.889,116.93,115.282,116.15,682050.0
2012-02-22,115.889,117.364,115.369,116.93,818570.0
2012-02-23,116.583,118.405,115.716,116.236,1264840.0
2012-02-24,119.446,120.66,111.813,115.889,2652480.0
2012-02-25,119.446,120.66,111.813,115.889,2652480.0
2012-02-26,119.446,120.66,111.813,115.889,2652480.0
2012-02-27,117.624,118.145,115.022,116.93,1488890.0
2012-02-28,118.926,120.053,116.67,117.971,2194340.0
2012-02-29,118.145,126.299,117.885,125.431,6905240.0
2012-03-01,124.998,126.212,124.217,125.258,2474160.0
2012-03-02,125.171,125.171,120.053,120.66,5213090.0
2012-03-03,125.171,125.171,120.053,120.66,5213090.0
2012-03-04,125.171,125.171,120.053,120.66,5213090.0
2012-03-05,120.574,120.574,117.538,117.538,2053120.0
2012-03-06,117.624,118.752,115.716,115.803,2479930.0
2012-03-07,116.236,120.574,115.803,118.839,1926920.0
2012-03-08,118.839,121.528,118.665,120.834,1721090.0
2012-03-09,121.181,122.395,120.574,120.574,4263120.0
2012-03-10,121.181,122.395,120.574,120.574,4263120.0
2012-03-11,121.181,122.395,120.574,120.574,4263120.0
2012-03-12,119.186,121.701,119.186,120.66,989490.0
2012-03-13,120.834,122.395,119.619,121.441,1663060.0
2012-03-14,121.962,122.135,119.533,120.313,1570040.0
2012-03-15,119.966,120.4,117.885,119.619,2400760.0
2012-03-16,119.619,121.962,119.359,120.4,3394200.0
2012-03-17,119.619,121.962,119.359,120.4,3394200.0
2012-03-18,119.619,121.962,119.359,120.4,3394200.0
2012-03-19,120.4,121.788,119.272,119.446,2444180.0
2012-03-20,119.446,120.574,118.318,118.752,1151180.0
2012-03-21,119.272,121.007,118.752,120.227,840160.0
2012-03-22,120.574,121.875,120.14,121.181,3008890.0
2012-03-23,121.007,125.171,120.574,124.043,3366310.0
2012-03-24,121.007,125.171,120.574,124.043,3366310.0
2012-03-25,121.007,125.171,120.574,124.043,3366310.0
2012-03-26,124.737,126.299,123.523,124.737,2133170.0
2012-03-27,125.345,126.385,124.217,124.911,1780450.0
2012-03-28,124.39,125.692,123.436,125.431,2399540.0
2012-03-29,124.911,125.258,122.829,124.13,2164530.0
2012-03-30,124.043,125.952,122.916,125.952,2599650.0
2012-03-31,124.043,125.952,122.916,125.952,2599650.0
2012-04-01,124.043,125.952,122.916,125.952,2599650.0
2012-04-02,126.385,127.166,125.431,126.819,3206250.0
2012-04-03,126.125,126.819,123.957,125.692,2743940.0
2012-04-04,125.171,125.778,122.222,123.089,2944430.0
2012-04-05,123.002,123.696,121.875,122.655,1282560.0
2012-04-06,123.002,123.696,121.875,122.655,1282560.0
2012-04-07,123.002,123.696,121.875,122.655,1282560.0
2012-04-08,123.002,123.696,121.875,122.655,1282560.0
2012-04-09,123.002,123.696,121.875,122.655,1282560.0
2012-04-10,121.788,123.436,120.747,121.701,2814430.0
2012-04-11,121.354,124.304,121.007,122.655,2465240.0
2012-04-12,122.569,126.906,122.569,126.906,1744850.0
2012-04-13,126.299,128.728,125.084,125.518,1918430.0
2012-04-14,126.299,128.728,125.084,125.518,1918430.0
2012-04-15,126.299,128.728,125.084,125.518,1918430.0
2012-04-16,124.911,128.294,124.911,127.166,2460840.0
2012-04-17,127.6,130.115,127.34,130.029,2781370.0
2012-04-18,130.462,131.764,129.768,131.764,2797150.0
2012-04-19,132.544,132.804,130.636,131.59,1782570.0
2012-04-20,131.503,132.284,130.549,131.33,1445420.0
2012-04-21,131.503,132.284,130.549,131.33,1445420.0
2012-04-22,131.503,132.284,130.549,131.33,1445420.0
2012-04-23,130.202,130.983,128.381,129.421,1473560.0
2012-04-24,129.682,130.983,129.075,130.723,2532160.0
2012-04-25,130.896,131.937,129.942,130.549,1791980.0
2012-04-26,130.549,131.764,129.855,130.983,1896770.0
2012-04-27,130.202,132.458,129.682,131.85,2657620.0
2012-04-28,130.202,132.458,129.682,131.85,2657620.0
2012-04-29,130.202,132.458,129.682,131.85,2657620.0
2012-04-30,132.631,136.795,132.631,133.672,2892470.0
2012-05-01,133.238,133.238,132.197,132.804,1879350.0
2012-05-02,134.106,136.968,133.412,136.968,3583820.0
2012-05-03,136.621,139.397,136.014,138.79,2059100.0
2012-05-04,138.79,138.79,130.809,132.197,4362890.0
2012-05-05,138.79,138.79,130.809,132.197,4362890.0
2012-05-06,138.79,138.79,130.809,132.197,4362890.0
2012-05-07,138.79,138.79,130.809,132.197,4362890.0
2012-05-08,132.111,132.111,127.253,128.814,3359660.0
2012-05-09,129.95,131.611,127.766,130.824,2956860.0
2012-05-10,130.824,131.436,129.776,130.999,1661990.0
2012-05-11,130.125,131.436,129.95,130.912,1969990.0
2012-05-12,130.125,131.436,129.95,130.912,1969990.0
2012-05-13,130.125,131.436,129.95,130.912,1969990.0
2012-05-14,130.999,131.086,129.164,130.912,1543280.0
2012-05-15,131.261,132.397,128.29,129.251,1838540.0
2012-05-16,128.115,128.989,126.542,128.552,2221550.0
2012-05-17,128.639,129.776,127.766,128.377,1391490.0
2012-05-18,127.329,127.766,125.319,125.581,1217820.0
2012-05-19,127.329,127.766,125.319,125.581,1217820.0
2012-05-20,127.329,127.766,125.319,125.581,1217820.0
2012-05-21,124.27,126.193,124.27,125.231,1116950.0
2012-05-22,125.756,128.902,125.581,128.29,1914410.0
2012-05-23,126.979,126.979,124.095,124.183,1389740.0
2012-05-24,125.406,126.28,123.92,125.93,1408370.0
2012-05-25,125.843,127.503,123.658,124.794,1943720.0
2012-05-26,125.843,127.503,123.658,124.794,1943720.0
2012-05-27,125.843,127.503,123.658,124.794,1943720.0
2012-05-28,127.066,127.853,124.707,126.717,1300810.0
2012-05-29,126.717,129.076,126.717,128.902,1816570.0
2012-05-30,128.465,128.727,127.154,128.028,1520840.0
2012-05-31,129.251,129.601,127.678,128.115,3789070.0
2012-06-01,127.853,128.902,123.658,124.707,2708600.0
2012-06-02,127.853,128.902,123.658,124.707,2708600.0
2012-06-03,127.853,128.902,123.658,124.707,2708600.0
2012-06-04,127.853,128.902,123.658,124.707,2708600.0
2012-06-05,127.853,128.902,123.658,124.707,2708600.0
2012-06-06,124.969,126.979,124.095,124.969,2699040.0
2012-06-07,125.668,127.066,124.794,125.406,2573670.0
2012-06-08,125.231,126.892,124.619,126.717,1762720.0
2012-06-09,125.231,126.892,124.619,126.717,1762720.0
2012-06-10,125.231,126.892,124.619,126.717,1762720.0
2012-06-11,128.814,129.776,127.154,127.591,1319090.0
2012-06-12,127.853,128.552,126.629,127.416,1866400.0
2012-06-13,128.29,128.639,126.542,127.94,1691780.0
2012-06-14,127.329,132.135,127.154,131.436,3832370.0
2012-06-15,131.611,134.058,131.523,133.533,4666860.0
2012-06-16,131.611,134.058,131.523,133.533,4666860.0
2012-06-17,131.611,134.058,131.523,133.533,4666860.0
