,NXT LN Equity,NXT LN Equity,NXT LN Equity,NXT LN Equity,NXT LN Equity
2016-06-20,4157.356,4241.652,4138.197,4191.84,643934.0
2016-06-21,4184.177,4218.662,4142.029,4188.009,439103.0
2016-06-22,4199.504,4218.662,4145.861,4184.177,377725.0
2016-06-23,4191.84,4256.979,4153.524,4241.652,311505.0
2016-06-24,2757.265,4027.079,2720.481,3715.181,2009005.0
2016-06-25,2757.265,4027.079,2720.481,3715.181,2009005.0
2016-06-26,2757.265,4027.079,2720.481,3715.181,2009005.0
2016-06-27,3660.772,3752.732,3312.857,3359.603,1651898.0
2016-06-28,3543.523,3727.443,3490.646,3636.249,1735094.0
2016-06-29,3701.387,3783.385,3665.37,3749.666,838303.0
2016-06-30,3843.159,3846.991,3678.398,3778.021,1146604.0
2016-07-01,3785.684,3806.375,3716.714,3766.526,585093.0
2016-07-02,3785.684,3806.375,3716.714,3766.526,585093.0
2016-07-03,3785.684,3806.375,3716.714,3766.526,585093.0
2016-07-04,3787.217,3810.207,3634.717,3662.305,374662.0
2016-07-05,3636.249,3705.985,3565.747,3616.325,645629.0
2016-07-06,3610.96,3652.342,3544.289,3633.95,824305.0
2016-07-07,3685.671,3773.444,3654.324,3734.26,741501.0
2016-07-08,3730.341,3926.263,3699.778,3873.756,623360.0
2016-07-09,3730.341,3926.263,3699.778,3873.756,623360.0
2016-07-10,3730.341,3926.263,3699.778,3873.756,623360.0
2016-07-11,3926.263,4028.142,3876.891,3988.958,820852.0
2016-07-12,4020.305,4114.347,4020.305,4083.0,689416.0
2016-07-13,4086.918,4086.918,4020.305,4020.305,729107.0
2016-07-14,4032.06,4083.0,3981.121,4028.142,575258.0
2016-07-15,3985.039,4063.408,3957.61,4016.386,912522.0
2016-07-16,3985.039,4063.408,3957.61,4016.386,912522.0
2016-07-17,3985.039,4063.408,3957.61,4016.386,912522.0
2016-07-18,4043.815,4075.163,3981.121,3996.794,567241.0
2016-07-19,4016.386,4055.571,3969.365,3988.958,374104.0
2016-07-20,4016.386,4020.305,3918.426,3945.855,549489.0
2016-07-21,3965.447,3973.284,3835.355,3836.923,928261.0
2016-07-22,3823.6,3844.759,3772.66,3818.114,568122.0
2016-07-23,3823.6,3844.759,3772.66,3818.114,568122.0
2016-07-24,3823.6,3844.759,3772.66,3818.114,568122.0
2016-07-25,3830.653,3930.181,3819.682,3922.344,604431.0
2016-07-26,3918.426,3938.018,3883.944,3898.05,353844.0
2016-07-27,3917.642,3938.018,3883.944,3922.344,300945.0
2016-07-28,3918.426,3941.936,3870.621,3893.348,401052.0
2016-07-29,3922.344,3985.039,3922.344,3938.018,626053.0
2016-07-30,3922.344,3985.039,3922.344,3938.018,626053.0
2016-07-31,3922.344,3985.039,3922.344,3938.018,626053.0
2016-08-01,3977.202,3977.202,3880.809,3938.018,560049.0
2016-08-02,3934.1,4032.06,3883.944,4020.305,782485.0
2016-08-03,4153.531,4247.574,4137.858,4184.879,1182323.0
2016-08-04,4169.205,4188.797,4075.163,4075.163,823742.0
2016-08-05,4055.571,4094.755,3996.794,4090.837,752927.0
2016-08-06,4055.571,4094.755,3996.794,4090.837,752927.0
2016-08-07,4055.571,4094.755,3996.794,4090.837,752927.0
2016-08-08,4114.347,4161.368,4098.673,4133.939,495167.0
2016-08-09,4149.613,4188.797,4126.102,4177.042,338141.0
2016-08-10,4169.205,4224.063,4161.368,4224.063,463225.0
2016-08-11,4235.818,4235.818,4149.613,4220.145,632532.0
2016-08-12,4216.226,4325.942,4216.226,4306.35,498308.0
2016-08-13,4216.226,4325.942,4216.226,4306.35,498308.0
2016-08-14,4216.226,4325.942,4216.226,4306.35,498308.0
2016-08-15,4325.942,4325.942,4208.389,4298.513,452479.0
2016-08-16,4278.921,4318.105,4220.145,4220.145,419063.0
2016-08-17,4247.574,4247.574,4196.634,4200.553,411436.0
2016-08-18,4227.981,4243.655,4196.634,4239.737,437550.0
2016-08-19,4235.818,4271.084,4204.471,4263.247,278855.0
2016-08-20,4235.818,4271.084,4204.471,4263.247,278855.0
2016-08-21,4235.818,4271.084,4204.471,4263.247,278855.0
2016-08-22,4255.41,4302.432,4243.655,4271.084,296816.0
2016-08-23,4278.921,4357.29,4278.921,4345.534,326454.0
2016-08-24,4325.942,4408.229,4325.942,4408.229,388241.0
2016-08-25,4388.637,4392.555,4337.697,4337.697,353046.0
2016-08-26,4322.024,4357.29,4314.187,4325.942,266877.0
2016-08-27,4322.024,4357.29,4314.187,4325.942,266877.0
2016-08-28,4322.024,4357.29,4314.187,4325.942,266877.0
2016-08-29,4322.024,4357.29,4314.187,4325.942,266877.0
2016-08-30,4310.268,4353.371,4310.268,4322.024,345485.0
2016-08-31,4310.268,4365.126,4310.268,4329.861,533021.0
2016-09-01,4337.697,4404.311,4325.942,4384.719,588168.0
2016-09-02,4400.392,4470.924,4353.371,4451.332,488018.0
2016-09-03,4400.392,4470.924,4353.371,4451.332,488018.0
2016-09-04,4400.392,4470.924,4353.371,4451.332,488018.0
2016-09-05,4459.169,4470.924,4384.719,4396.474,361005.0
2016-09-06,4416.066,4447.413,4380.8,4431.74,504035.0
2016-09-07,4423.903,4439.576,4384.719,4388.637,685038.0
2016-09-08,4384.719,4423.903,4361.208,4404.311,389529.0
2016-09-09,4376.882,4388.637,4243.655,4263.247,776888.0
2016-09-10,4376.882,4388.637,4243.655,4263.247,776888.0
2016-09-11,4376.882,4388.637,4243.655,4263.247,776888.0
2016-09-12,4200.553,4208.389,4106.51,4145.695,818073.0
2016-09-13,4153.531,4169.205,4090.837,4098.673,1041304.0
2016-09-14,4145.695,4145.695,4075.163,4083.0,600305.0
2016-09-15,4047.734,4047.734,3851.813,3884.727,1655132.0
2016-09-16,3898.05,3949.773,3824.384,3922.344,1029734.0
2016-09-17,3898.05,3949.773,3824.384,3922.344,1029734.0
2016-09-18,3898.05,3949.773,3824.384,3922.344,1029734.0
2016-09-19,3938.018,3961.529,3922.344,3949.773,515786.0
2016-09-20,3941.936,3961.529,3837.706,3837.706,548711.0
2016-09-21,3857.298,3893.348,3841.625,3847.111,367376.0
2016-09-22,3869.054,3879.242,3830.653,3848.678,424843.0
2016-09-23,3852.596,3865.135,3772.66,3778.93,596848.0
2016-09-24,3852.596,3865.135,3772.66,3778.93,596848.0
2016-09-25,3852.596,3865.135,3772.66,3778.93,596848.0
2016-09-26,3775.795,3778.93,3680.186,3703.696,524714.0
2016-09-27,3706.831,3731.909,3661.377,3720.937,589303.0
2016-09-28,3722.505,3775.795,3694.292,3746.799,569419.0
2016-09-29,3753.852,3773.444,3717.019,3762.473,725589.0
2016-09-30,3722.505,3773.444,3691.157,3742.88,721627.0
2016-10-01,3722.505,3773.444,3691.157,3742.88,721627.0
2016-10-02,3722.505,3773.444,3691.157,3742.88,721627.0
2016-10-03,3724.856,3736.611,3687.239,3717.019,540385.0
2016-10-04,3698.994,3811.061,3674.7,3765.607,952251.0
2016-10-05,3775.795,3788.334,3745.231,3765.607,630773.0
2016-10-06,3775.795,3775.795,3688.022,3720.154,911328.0
2016-10-07,3720.937,3724.072,3509.342,3542.257,1560861.0
2016-10-08,3720.937,3724.072,3509.342,3542.257,1560861.0
2016-10-09,3720.937,3724.072,3509.342,3542.257,1560861.0
2016-10-10,3536.771,3575.955,3524.232,3553.229,687360.0
2016-10-11,3583.009,3721.721,3574.388,3692.725,943976.0
2016-10-12,3695.859,3701.345,3649.622,3663.728,720512.0
2016-10-13,3652.757,3668.43,3562.633,3588.494,730604.0
2016-10-14,3594.764,3651.973,3594.764,3606.519,554184.0
2016-10-15,3594.764,3651.973,3594.764,3606.519,554184.0
2016-10-16,3594.764,3651.973,3594.764,3606.519,554184.0
2016-10-17,3595.548,3614.356,3521.097,3529.718,655619.0
2016-10-18,3546.175,3720.154,3543.824,3717.802,947604.0
2016-10-19,3721.721,3829.869,3698.994,3818.898,968004.0
2016-10-20,3804.792,3842.408,3770.309,3805.575,866399.0
2016-10-21,3798.522,3824.384,3756.987,3769.526,693519.0
2016-10-22,3798.522,3824.384,3756.987,3769.526,693519.0
2016-10-23,3798.522,3824.384,3756.987,3769.526,693519.0
2016-10-24,3793.036,3825.951,3767.175,3767.175,431355.0
2016-10-25,3777.363,3778.93,3677.835,3698.994,816495.0
2016-10-26,3679.402,3727.99,3659.81,3706.831,563063.0
2016-10-27,3700.561,3771.093,3636.299,3766.391,954257.0
2016-10-28,3767.175,3909.805,3712.317,3898.05,1246133.0
2016-10-29,3767.175,3909.805,3712.317,3898.05,1246133.0
2016-10-30,3767.175,3909.805,3712.317,3898.05,1246133.0
2016-10-31,3885.511,3885.511,3752.285,3774.228,1185705.0
2016-11-01,3794.604,3843.976,3757.77,3769.526,1030454.0
2016-11-02,3785.199,3949.773,3722.505,3901.968,1426179.0
2016-11-03,3879.242,4059.489,3844.759,3988.958,1725455.0
2016-11-04,3953.692,3973.284,3849.462,3872.972,1262398.0
2016-11-05,3953.692,3973.284,3849.462,3872.972,1262398.0
2016-11-06,3953.692,3973.284,3849.462,3872.972,1262398.0
2016-11-07,3906.671,3941.936,3866.703,3909.022,607356.0
2016-11-08,3896.483,4004.631,3873.756,3969.365,1066481.0
2016-11-09,3855.731,4004.631,3832.22,3965.447,1267599.0
2016-11-10,4000.713,4039.897,3796.171,3833.004,1159510.0
2016-11-11,3842.408,3985.039,3842.408,3949.773,774453.0
2016-11-12,3842.408,3985.039,3842.408,3949.773,774453.0
2016-11-13,3842.408,3985.039,3842.408,3949.773,774453.0
2016-11-14,3988.958,4012.468,3930.181,3930.181,919838.0
2016-11-15,3969.365,4051.652,3965.447,4012.468,663143.0
2016-11-16,4008.55,4035.979,3957.61,3988.958,729346.0
2016-11-17,3992.876,4071.244,3985.039,4071.244,580980.0
2016-11-18,4067.326,4094.755,3988.958,3988.958,975218.0
2016-11-19,4067.326,4094.755,3988.958,3988.958,975218.0
2016-11-20,4067.326,4094.755,3988.958,3988.958,975218.0
2016-11-21,3996.794,4008.55,3875.323,3926.263,724441.0
2016-11-22,3961.529,3992.876,3917.642,3945.855,567997.0
2016-11-23,3965.447,3965.447,3862.784,3892.564,557021.0
2016-11-24,3898.834,3908.238,3847.894,3879.242,323860.0
2016-11-25,3879.242,3894.915,3849.462,3880.025,274708.0
2016-11-26,3879.242,3894.915,3849.462,3880.025,274708.0
2016-11-27,3879.242,3894.915,3849.462,3880.025,274708.0
2016-11-28,3879.242,3879.242,3745.231,3777.363,726497.0
2016-11-29,3788.334,3898.834,3762.473,3870.621,750351.0
2016-11-30,3879.242,3879.242,3819.682,3843.192,2237038.0
2016-12-01,3823.6,3837.706,3716.235,3822.033,637123.0
2016-12-02,3793.82,3822.816,3749.15,3813.412,325699.0
2016-12-03,3793.82,3822.816,3749.15,3813.412,325699.0
2016-12-04,3793.82,3822.816,3749.15,3813.412,325699.0
2016-12-05,3797.738,3867.486,3782.065,3804.008,583701.0
2016-12-06,3815.763,3868.27,3774.228,3863.568,600582.0
2016-12-07,3872.972,3898.834,3828.302,3885.511,505034.0
2016-12-08,3879.967,3909.276,3850.657,3857.787,403642.0
2016-12-09,3855.41,3896.602,3819.763,3845.112,416885.0
2016-12-10,3855.41,3896.602,3819.763,3845.112,416885.0
2016-12-11,3855.41,3896.602,3819.763,3845.112,416885.0
2016-12-12,3833.23,3861.747,3791.246,3798.375,512648.0
2016-12-13,3802.336,3906.108,3797.583,3894.226,486778.0
2016-12-14,3881.551,3907.692,3845.904,3857.787,352285.0
2016-12-15,3870.461,3931.457,3835.606,3914.822,405765.0
2016-12-16,3920.367,3938.586,3849.865,3921.159,726495.0
2016-12-17,3920.367,3938.586,3849.865,3921.159,726495.0
2016-12-18,3920.367,3938.586,3849.865,3921.159,726495.0
2016-12-19,3917.99,3929.872,3891.057,3893.433,334459.0
2016-12-20,3895.018,3937.794,3892.641,3931.457,368746.0
2016-12-21,3912.445,3941.755,3895.81,3906.108,529627.0
2016-12-22,3892.641,3925.12,3881.551,3920.367,234736.0
2016-12-23,3921.159,3944.923,3883.928,3898.978,122143.0
2016-12-24,3921.159,3944.923,3883.928,3898.978,122143.0
2016-12-25,3921.159,3944.923,3883.928,3898.978,122143.0
2016-12-26,3921.159,3944.923,3883.928,3898.978,122143.0
2016-12-27,3921.159,3944.923,3883.928,3898.978,122143.0
2016-12-28,3898.978,3922.743,3876.006,3902.147,425406.0
2016-12-29,3886.304,3937.794,3885.512,3916.406,337267.0
2016-12-30,3917.198,3959.974,3904.524,3947.3,259719.0
2016-12-31,3917.198,3959.974,3904.524,3947.3,259719.0
2017-01-01,3917.198,3959.974,3904.524,3947.3,259719.0
2017-01-02,3917.198,3959.974,3904.524,3947.3,259719.0
2017-01-03,3885.512,3896.602,3768.273,3778.571,1117700.0
2017-01-04,3422.102,3485.474,3216.142,3235.946,3667544.0
2017-01-05,3188.417,3280.307,3138.511,3239.115,2233395.0
2017-01-06,3221.687,3277.138,3209.805,3247.036,946652.0
2017-01-07,3221.687,3277.138,3209.805,3247.036,946652.0
2017-01-08,3221.687,3277.138,3209.805,3247.036,946652.0
2017-01-09,3273.177,3273.177,3179.703,3197.923,1142414.0
2017-01-10,3202.676,3310.409,3202.676,3289.02,884893.0
2017-01-11,3281.891,3300.903,3248.621,3277.138,633288.0
2017-01-12,3293.773,3311.201,3194.754,3194.754,1175222.0
2017-01-13,3204.26,3218.519,3193.962,3201.884,590981.0
2017-01-14,3204.26,3218.519,3193.962,3201.884,590981.0
2017-01-15,3204.26,3218.519,3193.962,3201.884,590981.0
2017-01-16,3200.299,3223.272,3176.535,3205.052,436118.0
2017-01-17,3196.339,3253.374,3179.703,3216.142,563958.0
2017-01-18,3233.57,3237.53,3160.692,3160.692,567806.0
2017-01-19,3166.237,3185.248,3136.135,3163.86,591917.0
2017-01-20,3159.107,3181.288,3105.241,3105.241,628700.0
2017-01-21,3159.107,3181.288,3105.241,3105.241,628700.0
2017-01-22,3159.107,3181.288,3105.241,3105.241,628700.0
2017-01-23,3106.033,3119.5,3059.296,3086.229,648073.0
2017-01-24,3090.982,3094.943,2997.508,3030.778,895713.0
2017-01-25,3045.829,3086.229,3020.48,3054.543,672198.0
2017-01-26,3065.633,3090.982,3014.143,3061.672,538298.0
2017-01-27,3097.319,3102.072,3041.076,3049.79,459294.0
2017-01-28,3097.319,3102.072,3041.076,3049.79,459294.0
2017-01-29,3097.319,3102.072,3041.076,3049.79,459294.0
2017-01-30,3044.245,3086.229,3023.649,3078.308,651916.0
2017-01-31,3095.735,3111.578,3027.61,3033.947,753195.0
2017-02-01,3057.712,3085.437,3041.076,3068.01,559726.0
2017-02-02,3068.802,3099.696,3030.778,3076.723,546518.0
2017-02-03,3079.892,3094.151,3052.959,3077.516,315900.0
2017-02-04,3079.892,3094.151,3052.959,3077.516,315900.0
2017-02-05,3079.892,3094.151,3052.959,3077.516,315900.0
2017-02-06,3066.425,3075.139,3030.778,3044.245,357692.0
2017-02-07,3023.649,3083.061,3018.104,3053.751,536038.0
2017-02-08,3050.582,3124.253,3027.61,3090.19,532182.0
2017-02-09,3106.033,3112.37,3075.931,3112.37,763168.0
2017-02-10,3126.629,3171.782,3110.786,3141.68,467443.0
2017-02-11,3126.629,3171.782,3110.786,3141.68,467443.0
2017-02-12,3126.629,3171.782,3110.786,3141.68,467443.0
2017-02-13,3142.472,3148.809,3102.864,3113.955,541744.0
2017-02-14,3103.657,3155.147,3103.657,3131.382,649750.0
2017-02-15,3129.798,3141.68,3032.363,3047.414,785847.0
2017-02-16,3045.829,3097.319,3045.829,3051.374,535508.0
2017-02-17,3045.829,3107.617,3029.194,3051.374,657379.0
2017-02-18,3045.829,3107.617,3029.194,3051.374,657379.0
2017-02-19,3045.829,3107.617,3029.194,3051.374,657379.0
2017-02-20,3071.97,3075.139,3033.155,3044.245,299126.0
2017-02-21,3055.335,3066.425,3019.688,3019.688,655345.0
2017-02-22,3029.986,3053.751,3003.845,3012.559,808297.0
2017-02-23,3012.559,3040.284,2988.002,3023.649,955484.0
2017-02-24,3031.571,3037.908,2999.092,3003.053,1011167.0
2017-02-25,3031.571,3037.908,2999.092,3003.053,1011167.0
2017-02-26,3031.571,3037.908,2999.092,3003.053,1011167.0
2017-02-27,3012.559,3045.829,2997.508,3018.104,918055.0
2017-02-28,3018.104,3090.982,3007.806,3031.571,1094551.0
2017-03-01,3073.555,3192.378,3049.79,3170.99,1245364.0
2017-03-02,3155.147,3167.029,3096.527,3129.005,769737.0
2017-03-03,3125.837,3135.343,3094.943,3126.629,697899.0
2017-03-04,3125.837,3135.343,3094.943,3126.629,697899.0
2017-03-05,3125.837,3135.343,3094.943,3126.629,697899.0
2017-03-06,3131.382,3149.601,3109.994,3137.719,551419.0
2017-03-07,3123.46,3148.017,3105.241,3140.096,1426268.0
2017-03-08,3142.472,3144.849,3113.162,3135.343,449607.0
2017-03-09,3144.056,3160.692,3135.343,3160.692,978202.0
2017-03-10,3168.613,3178.911,3129.798,3141.68,777291.0
2017-03-11,3168.613,3178.911,3129.798,3141.68,777291.0
2017-03-12,3168.613,3178.911,3129.798,3141.68,777291.0
2017-03-13,3136.135,3171.782,3133.758,3144.849,416793.0
2017-03-14,3144.849,3146.433,3084.645,3112.37,562754.0
2017-03-15,3118.708,3124.253,3080.684,3087.021,450300.0
2017-03-16,3108.41,3115.539,3066.425,3096.527,532052.0
2017-03-17,3098.112,3101.28,3055.335,3071.178,1411942.0
2017-03-18,3098.112,3101.28,3055.335,3071.178,1411942.0
2017-03-19,3098.112,3101.28,3055.335,3071.178,1411942.0
2017-03-20,3075.931,3075.931,3046.622,3052.959,854725.0
2017-03-21,3064.049,3072.763,3037.908,3061.672,816385.0
2017-03-22,3032.363,3090.982,3025.233,3077.516,1103201.0
2017-03-23,3089.398,3365.067,3027.61,3326.252,2825353.0
2017-03-24,3311.201,3313.577,3224.064,3271.593,1307633.0
2017-03-25,3311.201,3313.577,3224.064,3271.593,1307633.0
2017-03-26,3311.201,3313.577,3224.064,3271.593,1307633.0
2017-03-27,3244.66,3372.989,3244.66,3352.393,936847.0
2017-03-28,3358.73,3413.389,3348.432,3397.545,1342263.0
2017-03-29,3418.141,3440.322,3390.416,3422.102,796385.0
2017-03-30,3411.012,3449.828,3365.859,3374.573,759778.0
2017-03-31,3389.624,3427.647,3380.118,3422.102,742839.0
2017-04-01,3389.624,3427.647,3380.118,3422.102,742839.0
2017-04-02,3389.624,3427.647,3380.118,3422.102,742839.0
2017-04-03,3364.275,3395.961,3300.111,3300.111,1259709.0
2017-04-04,3311.201,3329.42,3271.593,3271.593,792681.0
2017-04-05,3283.475,3301.695,3248.621,3254.958,748265.0
2017-04-06,3275.783,3276.584,3213.311,3237.339,740799.0
2017-04-07,3209.307,3222.121,3178.07,3222.121,1060434.0
2017-04-08,3209.307,3222.121,3178.07,3222.121,1060434.0
2017-04-09,3209.307,3222.121,3178.07,3222.121,1060434.0
2017-04-10,3227.728,3308.621,3220.52,3291.802,840724.0
2017-04-11,3263.769,3307.82,3254.959,3301.413,642885.0
2017-04-12,3311.825,3331.848,3291.802,3324.64,599473.0
2017-04-13,3331.848,3363.084,3319.033,3358.279,489256.0
2017-04-14,3331.848,3363.084,3319.033,3358.279,489256.0
2017-04-15,3331.848,3363.084,3319.033,3358.279,489256.0
2017-04-16,3331.848,3363.084,3319.033,3358.279,489256.0
2017-04-17,3331.848,3363.084,3319.033,3358.279,489256.0
2017-04-18,3366.288,3379.904,3344.663,3353.473,765352.0
2017-04-19,3351.07,3485.626,3351.07,3460.797,1116576.0
2017-04-20,3459.195,3481.621,3430.362,3431.163,653030.0
2017-04-21,3450.385,3458.394,3414.343,3427.158,636442.0
2017-04-22,3450.385,3458.394,3414.343,3427.158,636442.0
2017-04-23,3450.385,3458.394,3414.343,3427.158,636442.0
2017-04-24,3492.033,3492.033,3395.922,3463.2,554921.0
2017-04-25,3479.218,3479.218,3421.552,3421.552,428183.0
2017-04-26,3388.714,3401.529,3371.894,3398.325,787385.0
2017-04-27,3390.316,3451.186,3385.51,3446.38,836063.0
2017-04-28,3450.385,3466.403,3427.959,3447.982,555255.0
2017-04-29,3450.385,3466.403,3427.959,3447.982,555255.0
2017-04-30,3450.385,3466.403,3427.959,3447.982,555255.0
2017-05-01,3450.385,3466.403,3427.959,3447.982,555255.0
2017-05-02,3456.792,3506.45,3425.556,3493.635,605252.0
2017-05-03,3493.635,3545.695,3485.626,3532.079,998068.0
2017-05-04,3391.117,3419.95,3278.987,3351.871,2668027.0
2017-05-05,3341.459,3401.529,3332.649,3391.117,725391.0
2017-05-06,3341.459,3401.529,3332.649,3391.117,725391.0
2017-05-07,3341.459,3401.529,3332.649,3391.117,725391.0
2017-05-08,3402.329,3472.811,3387.913,3453.589,824599.0
2017-05-09,3472.811,3517.663,3465.603,3467.204,893398.0
2017-05-10,3496.038,3556.107,3479.218,3524.871,767630.0
2017-05-11,3532.88,3532.88,3410.339,3445.579,824898.0
2017-05-12,3451.186,3487.228,3441.575,3480.019,410614.0
2017-05-13,3451.186,3487.228,3441.575,3480.019,410614.0
2017-05-14,3451.186,3487.228,3441.575,3480.019,410614.0
2017-05-15,3480.019,3480.019,3401.529,3415.144,606596.0
2017-05-16,3431.964,3476.015,3419.95,3461.598,380595.0
2017-05-17,3456.792,3459.195,3408.737,3443.978,395868.0
2017-05-18,3448.783,3508.052,3419.149,3487.228,521424.0
2017-05-19,3487.228,3566.519,3481.621,3540.89,517778.0
2017-05-20,3487.228,3566.519,3481.621,3540.89,517778.0
2017-05-21,3487.228,3566.519,3481.621,3540.89,517778.0
2017-05-22,3539.288,3607.366,3539.288,3585.741,541472.0
2017-05-23,3582.538,3597.755,3558.51,3576.931,481445.0
2017-05-24,3572.126,3590.547,3530.477,3548.098,1164458.0
2017-05-25,3569.723,3575.329,3521.667,3525.672,515587.0
2017-05-26,3524.07,3529.677,3500.042,3511.255,436558.0
2017-05-27,3524.07,3529.677,3500.042,3511.255,436558.0
2017-05-28,3524.07,3529.677,3500.042,3511.255,436558.0
2017-05-29,3524.07,3529.677,3500.042,3511.255,77.0
2017-05-30,3508.052,3524.07,3476.015,3508.052,749518.0
2017-05-31,3513.658,3520.065,3486.427,3492.033,1254348.0
2017-06-01,3500.042,3544.894,3497.64,3524.07,566954.0
2017-06-02,3535.283,3542.491,3467.204,3492.834,558575.0
2017-06-03,3535.283,3542.491,3467.204,3492.834,558575.0
2017-06-04,3535.283,3542.491,3467.204,3492.834,558575.0
2017-06-05,3500.843,3532.079,3492.033,3524.07,431536.0
2017-06-06,3505.649,3524.07,3429.561,3434.366,565353.0
2017-06-07,3431.163,3452.788,3395.922,3432.765,563309.0
2017-06-08,3446.38,3485.626,3425.556,3485.626,704851.0
2017-06-09,3455.991,3455.991,3338.255,3424.755,1250680.0
2017-06-10,3455.991,3455.991,3338.255,3424.755,1250680.0
2017-06-11,3455.991,3455.991,3338.255,3424.755,1250680.0
2017-06-12,3411.941,3442.376,3384.709,3401.529,493765.0
2017-06-13,3407.936,3441.575,3399.927,3422.353,396512.0
2017-06-14,3424.755,3491.232,3424.755,3444.779,672151.0
2017-06-15,3367.89,3377.501,3206.103,3233.334,1344177.0
2017-06-16,3240.543,3291.802,3229.33,3278.186,1812638.0
2017-06-17,3240.543,3291.802,3229.33,3278.186,1812638.0
2017-06-18,3240.543,3291.802,3229.33,3278.186,1812638.0
2017-06-19,3303.816,3337.455,3295.806,3322.237,461495.0
2017-06-20,3317.431,3355.876,3217.316,3222.922,728857.0
2017-06-21,3218.117,3234.135,3174.066,3187.682,757191.0
2017-06-22,3191.686,3216.515,3173.265,3200.496,410115.0
2017-06-23,3214.913,3258.163,3206.103,3241.344,411273.0
2017-06-24,3214.913,3258.163,3206.103,3241.344,411273.0
2017-06-25,3214.913,3258.163,3206.103,3241.344,411273.0
2017-06-26,3258.964,3264.57,3200.496,3203.7,894746.0
2017-06-27,3174.867,3204.501,3158.848,3167.658,741644.0
2017-06-28,3168.459,3226.927,3158.848,3165.256,1076507.0
2017-06-29,3182.876,3198.895,3154.844,3184.478,570244.0
2017-06-30,3176.469,3182.075,3079.557,3088.367,1199844.0
2017-07-01,3176.469,3182.075,3079.557,3088.367,1199844.0
2017-07-02,3176.469,3182.075,3079.557,3088.367,1199844.0
2017-07-03,3057.131,3126.811,3049.122,3115.598,699624.0
2017-07-04,3106.788,3128.413,3105.186,3108.39,479761.0
2017-07-05,3108.39,3136.422,3092.372,3127.612,500769.0
2017-07-06,3133.447,3185.088,3125.95,3152.604,955069.0
2017-07-07,3164.265,3164.265,3120.12,3136.778,665482.0
2017-07-08,3164.265,3164.265,3120.12,3136.778,665482.0
2017-07-09,3164.265,3164.265,3120.12,3136.778,665482.0
2017-07-10,3142.609,3158.434,3075.975,3075.975,664876.0
2017-07-11,3065.98,3085.137,2998.514,3012.673,956078.0
2017-07-12,3019.337,3038.494,2969.361,3013.506,690471.0
2017-07-13,3025.167,3090.135,3024.334,3076.808,504982.0
2017-07-14,3085.137,3095.965,3039.327,3044.324,322127.0
2017-07-15,3085.137,3095.965,3039.327,3044.324,322127.0
2017-07-16,3085.137,3095.965,3039.327,3044.324,322127.0
2017-07-17,3042.658,3067.646,3042.658,3059.317,326192.0
2017-07-18,3052.653,3119.287,3052.653,3091.801,620627.0
2017-07-19,3105.96,3109.292,3055.152,3065.147,356268.0
2017-07-20,3076.808,3152.604,3067.646,3150.938,484633.0
2017-07-21,3159.267,3258.385,3157.601,3187.587,954251.0
2017-07-22,3159.267,3258.385,3157.601,3187.587,954251.0
2017-07-23,3159.267,3258.385,3157.601,3187.587,954251.0
2017-07-24,3182.589,3185.088,3065.147,3090.135,818845.0
2017-07-25,3090.968,3124.285,3067.646,3110.125,503553.0
2017-07-26,3113.457,3166.764,3105.96,3148.439,374401.0
2017-07-27,3157.601,3290.869,3157.601,3270.879,756347.0
2017-07-28,3270.046,3270.046,3177.592,3219.238,520481.0
2017-07-29,3270.046,3270.046,3177.592,3219.238,520481.0
2017-07-30,3270.046,3270.046,3177.592,3219.238,520481.0
2017-07-31,3209.243,3327.517,3170.095,3290.036,1426071.0
2017-08-01,3300.031,3327.517,3270.879,3309.193,790965.0
2017-08-02,3318.355,3358.335,3282.54,3342.51,876718.0
2017-08-03,3602.381,3740.646,3555.737,3665.683,2500974.0
2017-08-04,3656.521,3676.511,3625.703,3659.02,1331171.0
2017-08-05,3656.521,3676.511,3625.703,3659.02,1331171.0
2017-08-06,3656.521,3676.511,3625.703,3659.02,1331171.0
2017-08-07,3668.182,3668.182,3559.902,3607.378,1159246.0
2017-08-08,3609.044,3662.351,3588.221,3638.197,607312.0
2017-08-09,3635.698,3714.825,3625.703,3672.346,789138.0
2017-08-10,3657.354,3675.678,3637.364,3669.015,795935.0
2017-08-11,3656.521,3688.172,3639.029,3664.85,537579.0
2017-08-12,3656.521,3688.172,3639.029,3664.85,537579.0
2017-08-13,3656.521,3688.172,3639.029,3664.85,537579.0
2017-08-14,3669.015,3674.012,3624.87,3660.685,398344.0
2017-08-15,3615.708,3615.708,3486.605,3557.403,1227462.0
2017-08-16,3562.401,3581.558,3541.578,3551.573,793312.0
2017-08-17,3547.408,3564.067,3490.77,3501.598,584908.0
2017-08-18,3488.271,3494.101,3442.46,3456.62,526836.0
2017-08-19,3488.271,3494.101,3442.46,3456.62,526836.0
2017-08-20,3488.271,3494.101,3442.46,3456.62,526836.0
2017-08-21,3443.293,3487.438,3443.293,3467.448,450380.0
2017-08-22,3481.608,3514.924,3457.453,3477.443,442381.0
2017-08-23,3469.114,3483.273,3422.47,3461.617,393743.0
2017-08-24,3466.615,3493.268,3389.986,3418.306,776505.0
2017-08-25,3409.976,3466.615,3386.655,3450.789,494546.0
2017-08-26,3409.976,3466.615,3386.655,3450.789,494546.0
