,PFC LN Equity,PFC LN Equity,PFC LN Equity,PFC LN Equity,PFC LN Equity
2018-04-23,514.69,544.45,513.486,532.581,3763542.0
2018-04-24,534.989,538.601,517.443,524.668,5416219.0
2018-04-25,517.271,520.539,510.562,515.206,1948748.0
2018-04-26,518.534,533.613,515.696,530.42,2461501.0
2018-04-27,532.194,547.272,532.194,537.693,2600287.0
2018-04-28,532.194,547.272,532.194,537.693,2600287.0
2018-04-29,532.194,547.272,532.194,537.693,2600287.0
2018-04-30,539.467,543.724,530.952,535.387,2546382.0
2018-05-01,534.855,541.418,530.242,531.129,1231873.0
2018-05-02,533.081,545.853,533.081,544.434,2799502.0
2018-05-03,543.902,550.82,530.952,536.274,2920692.0
2018-05-04,538.225,544.434,536.096,538.935,1407613.0
2018-05-05,538.225,544.434,536.096,538.935,1407613.0
2018-05-06,538.225,544.434,536.096,538.935,1407613.0
2018-05-07,538.225,544.434,536.096,538.935,1407613.0
2018-05-08,541.241,553.659,541.241,545.853,2382676.0
2018-05-09,550.82,558.448,548.692,555.078,2207250.0
2018-05-10,555.255,566.609,552.24,565.19,2321596.0
2018-05-11,564.657,581.155,560.045,578.14,2561084.0
2018-05-12,564.657,581.155,560.045,578.14,2561084.0
2018-05-13,564.657,581.155,560.045,578.14,2561084.0
2018-05-14,571.221,585.413,563.238,568.205,2814414.0
2018-05-15,558.803,576.898,552.062,569.447,3994266.0
2018-05-16,567.318,585.236,567.318,575.656,3505505.0
2018-05-17,574.769,576.011,519.598,547.095,7497462.0
2018-05-18,546.74,556.32,523.501,533.081,3783908.0
2018-05-19,546.74,556.32,523.501,533.081,3783908.0
2018-05-20,546.74,556.32,523.501,533.081,3783908.0
2018-05-21,534.322,534.322,519.421,522.437,3633644.0
2018-05-22,524.743,541.95,518.711,533.081,3574258.0
2018-05-23,529.533,534.5,502.923,510.906,5773439.0
2018-05-24,514.454,522.437,505.229,510.019,3513850.0
2018-05-25,510.728,521.904,504.165,505.229,3345971.0
2018-05-26,510.728,521.904,504.165,505.229,3345971.0
2018-05-27,510.728,521.904,504.165,505.229,3345971.0
2018-05-28,510.728,521.904,504.165,505.229,3345971.0
2018-05-29,501.149,508.777,480.216,502.923,3718449.0
2018-05-30,503.455,510.728,497.778,510.196,2847998.0
2018-05-31,513.212,524.033,508.954,516.76,3736657.0
2018-06-01,517.115,530.774,517.115,530.774,2536520.0
2018-06-02,517.115,530.774,517.115,530.774,2536520.0
2018-06-03,517.115,530.774,517.115,530.774,2536520.0
2018-06-04,532.194,535.209,511.261,520.663,2156971.0
2018-06-05,517.824,525.275,514.454,518.711,2100805.0
2018-06-06,519.066,519.066,507.535,511.438,2097840.0
2018-06-07,511.97,522.259,510.728,520.84,2034005.0
2018-06-08,513.922,514.986,500.085,512.68,3275844.0
2018-06-09,513.922,514.986,500.085,512.68,3275844.0
2018-06-10,513.922,514.986,500.085,512.68,3275844.0
2018-06-11,515.873,521.017,511.438,517.47,1724357.0
2018-06-12,518.179,521.55,508.6,511.083,1841604.0
2018-06-13,509.841,514.276,505.584,506.471,1752356.0
2018-06-14,505.406,515.696,500.439,511.793,1877322.0
2018-06-15,511.083,516.05,493.876,496.537,2337024.0
2018-06-16,511.083,516.05,493.876,496.537,2337024.0
2018-06-17,511.083,516.05,493.876,496.537,2337024.0
2018-06-18,492.102,492.456,479.684,489.618,1869406.0
2018-06-19,485.538,488.731,479.329,487.312,1345172.0
2018-06-20,487.844,496.714,483.232,485.361,1692156.0
2018-06-21,486.602,491.392,482.522,485.183,1405488.0
2018-06-22,487.844,505.584,487.844,498.843,2205560.0
2018-06-23,487.844,505.584,487.844,498.843,2205560.0
2018-06-24,487.844,505.584,487.844,498.843,2205560.0
2018-06-25,495.472,496.182,474.007,475.604,2624583.0
2018-06-26,486.425,486.425,461.057,467.621,3666277.0
2018-06-27,485.361,493.698,474.894,490.328,3221363.0
2018-06-28,486.78,507.89,486.602,501.149,3146490.0
2018-06-29,506.293,522.437,503.1,518.357,2540558.0
2018-06-30,506.293,522.437,503.1,518.357,2540558.0
2018-07-01,506.293,522.437,503.1,518.357,2540558.0
2018-07-02,514.454,520.13,510.019,515.696,2729155.0
2018-07-03,517.824,524.211,501.859,503.455,1790953.0
2018-07-04,504.342,505.939,489.973,492.102,1340388.0
2018-07-05,490.86,499.73,483.232,486.425,1322534.0
2018-07-06,487.844,489.618,478.797,486.602,1560291.0
2018-07-07,487.844,489.618,478.797,486.602,1560291.0
2018-07-08,487.844,489.618,478.797,486.602,1560291.0
2018-07-09,490.505,501.149,485.715,493.521,1623347.0
2018-07-10,496.004,509.841,491.392,502.391,1626890.0
2018-07-11,498.488,509.132,487.134,504.697,1571327.0
2018-07-12,501.504,506.293,487.667,498.488,1860326.0
2018-07-13,500.794,501.859,489.973,494.763,1145364.0
2018-07-14,500.794,501.859,489.973,494.763,1145364.0
2018-07-15,500.794,501.859,489.973,494.763,1145364.0
2018-07-16,492.102,500.972,484.119,488.199,1454458.0
2018-07-17,485.893,490.505,476.313,483.587,1464034.0
2018-07-18,486.248,487.667,476.313,486.602,922438.0
2018-07-19,486.248,495.472,483.409,488.731,789807.0
2018-07-20,481.103,496.359,481.103,493.876,1077789.0
2018-07-21,481.103,496.359,481.103,493.876,1077789.0
2018-07-22,481.103,496.359,481.103,493.876,1077789.0
2018-07-23,487.844,500.262,487.844,495.295,1007820.0
2018-07-24,496.004,511.793,491.569,509.664,1414782.0
2018-07-25,509.841,516.05,503.455,513.922,1519855.0
2018-07-26,518.889,529.887,513.744,522.082,2211047.0
2018-07-27,523.856,542.837,523.856,535.919,2083062.0
2018-07-28,523.856,542.837,523.856,535.919,2083062.0
2018-07-29,523.856,542.837,523.856,535.919,2083062.0
2018-07-30,532.194,546.563,530.952,538.58,1790871.0
2018-07-31,542.837,567.673,542.837,544.079,6376885.0
2018-08-01,540.176,544.611,526.339,535.742,3278560.0
2018-08-02,535.742,535.742,527.581,529.0,1433289.0
2018-08-03,531.307,539.999,523.856,530.952,1023838.0
2018-08-04,531.307,539.999,523.856,530.952,1023838.0
2018-08-05,531.307,539.999,523.856,530.952,1023838.0
2018-08-06,532.194,541.241,530.597,539.822,1857255.0
2018-08-07,542.128,555.965,542.128,552.062,1769675.0
2018-08-08,552.772,561.287,548.692,558.803,1846152.0
2018-08-09,560.577,562.706,555.61,557.384,1953823.0
2018-08-10,557.384,558.271,549.046,550.82,1347045.0
2018-08-11,557.384,558.271,549.046,550.82,1347045.0
2018-08-12,557.384,558.271,549.046,550.82,1347045.0
2018-08-13,545.498,573.172,545.498,561.819,3069409.0
2018-08-14,561.819,568.915,555.61,563.238,1627331.0
2018-08-15,563.948,564.48,539.467,546.563,1660683.0
2018-08-16,545.498,550.643,533.613,536.983,2022450.0
2018-08-17,540.354,540.354,534.677,538.58,819009.0
2018-08-18,540.354,540.354,534.677,538.58,819009.0
2018-08-19,540.354,540.354,534.677,538.58,819009.0
2018-08-20,542.305,548.337,538.402,541.95,1110845.0
2018-08-21,539.999,552.594,536.274,548.159,1236737.0
2018-08-22,549.579,566.786,548.159,565.19,1572185.0
2018-08-23,561.287,584.703,560.755,582.397,3591188.0
2018-08-24,585.413,602.266,578.672,583.639,2157627.0
2018-08-25,585.413,602.266,578.672,583.639,2157627.0
2018-08-26,585.413,602.266,578.672,583.639,2157627.0
2018-08-27,585.413,602.266,578.672,583.639,2157627.0
2018-08-28,569.802,587.896,561.996,585.413,2958896.0
2018-08-29,589.848,600.669,571.044,578.14,4812994.0
2018-08-30,597.831,601.734,561.287,576.188,4086361.0
2018-08-31,574.237,586.832,571.753,581.865,2869724.0
2018-09-01,574.237,586.832,571.753,581.865,2869724.0
2018-09-02,574.237,586.832,571.753,581.865,2869724.0
2018-09-03,584.171,588.606,577.43,578.317,1800663.0
2018-09-04,583.816,585.768,564.125,567.318,2289748.0
2018-09-05,565.899,567.318,551.353,554.9,1563548.0
2018-09-06,554.9,557.029,541.596,544.257,1470094.0
2018-09-07,542.483,543.37,532.282,539.644,2046868.0
2018-09-08,542.483,543.37,532.282,539.644,2046868.0
2018-09-09,542.483,543.37,532.282,539.644,2046868.0
2018-09-10,543.547,545.853,535.742,539.644,2296308.0
2018-09-11,533.081,534.145,518.711,530.774,2057369.0
2018-09-12,536.806,560.4,536.806,550.111,3034268.0
2018-09-13,550.111,556.852,542.305,546.385,1398935.0
2018-09-14,549.224,554.013,540.886,545.498,833081.0
2018-09-15,549.224,554.013,540.886,545.498,833081.0
2018-09-16,549.224,554.013,540.886,545.498,833081.0
2018-09-17,544.434,561.996,544.434,555.965,2754416.0
2018-09-18,557.916,568.915,553.481,564.657,1682575.0
2018-09-19,569.447,569.447,559.868,561.642,1770488.0
2018-09-20,564.568,580.42,562.406,577.718,2086532.0
2018-09-21,583.122,583.122,573.755,575.556,3363814.0
2018-09-22,583.122,583.122,573.755,575.556,3363814.0
2018-09-23,583.122,583.122,573.755,575.556,3363814.0
2018-09-24,578.259,588.166,575.016,580.6,1810566.0
2018-09-25,578.979,602.578,578.979,596.093,2280394.0
2018-09-26,591.949,596.993,588.887,589.968,1075307.0
2018-09-27,590.869,593.21,582.222,585.464,1289464.0
2018-09-28,584.564,589.788,578.078,583.483,1379047.0
2018-09-29,584.564,589.788,578.078,583.483,1379047.0
2018-09-30,584.564,589.788,578.078,583.483,1379047.0
2018-10-01,585.464,594.291,585.464,590.328,1235101.0
2018-10-02,590.328,598.975,587.806,597.534,1772733.0
2018-10-03,598.975,603.479,589.247,593.21,1360143.0
2018-10-04,593.391,598.435,589.067,591.409,1081896.0
2018-10-05,591.769,591.949,578.799,578.799,1176035.0
2018-10-06,591.769,591.949,578.799,578.799,1176035.0
2018-10-07,591.769,591.949,578.799,578.799,1176035.0
2018-10-08,577.178,579.339,564.207,572.134,1074940.0
2018-10-09,571.954,584.383,564.928,576.277,1279679.0
2018-10-10,578.979,583.843,562.226,565.288,1271414.0
2018-10-11,551.237,555.921,526.918,544.572,2429579.0
2018-10-12,552.318,562.946,542.23,556.461,2137834.0
2018-10-13,552.318,562.946,542.23,556.461,2137834.0
2018-10-14,552.318,562.946,542.23,556.461,2137834.0
2018-10-15,553.759,554.119,546.734,550.877,2057681.0
2018-10-16,553.579,557.182,535.745,553.939,2574453.0
2018-10-17,559.704,560.965,537.366,540.429,1149583.0
2018-10-18,541.69,544.392,525.657,528.359,1484024.0
2018-10-19,524.216,551.237,523.855,535.385,2134285.0
2018-10-20,524.216,551.237,523.855,535.385,2134285.0
2018-10-21,524.216,551.237,523.855,535.385,2134285.0
2018-10-22,538.807,544.392,531.421,531.421,1342735.0
2018-10-23,531.421,533.583,503.499,503.499,1952903.0
2018-10-24,504.4,517.37,498.996,498.996,1615846.0
2018-10-25,494.492,515.929,483.684,512.326,1444068.0
2018-10-26,507.102,510.345,497.374,505.301,1190217.0
2018-10-27,507.102,510.345,497.374,505.301,1190217.0
2018-10-28,507.102,510.345,497.374,505.301,1190217.0
2018-10-29,503.86,519.532,503.86,509.444,1223945.0
2018-10-30,510.525,514.668,499.356,500.257,1260876.0
2018-10-31,506.742,525.477,506.742,520.793,1731631.0
2018-11-01,513.767,525.116,509.264,511.426,1775465.0
2018-11-02,516.83,520.253,505.121,506.922,1312503.0
2018-11-03,516.83,520.253,505.121,506.922,1312503.0
2018-11-04,516.83,520.253,505.121,506.922,1312503.0
2018-11-05,506.562,515.389,500.617,512.867,916445.0
2018-11-06,509.264,523.135,506.021,518.091,1389353.0
2018-11-07,521.333,533.763,519.712,529.62,1534009.0
2018-11-08,531.962,544.031,527.819,536.285,1452931.0
2018-11-09,526.738,528.539,509.444,517.911,2004831.0
2018-11-10,526.738,528.539,509.444,517.911,2004831.0
2018-11-11,526.738,528.539,509.444,517.911,2004831.0
2018-11-12,524.036,528.539,506.562,507.282,1383086.0
2018-11-13,500.797,506.742,495.393,498.095,1318354.0
2018-11-14,487.827,488.728,475.217,486.206,2248177.0
2018-11-15,486.386,501.698,486.386,496.834,1323470.0
2018-11-16,498.095,502.779,482.963,485.305,1785862.0
2018-11-17,498.095,502.779,482.963,485.305,1785862.0
2018-11-18,498.095,502.779,482.963,485.305,1785862.0
2018-11-19,484.044,489.268,462.247,465.309,1802581.0
2018-11-20,463.868,469.813,453.239,454.681,1567196.0
2018-11-21,456.122,464.048,450.087,462.967,1875477.0
2018-11-22,463.688,464.949,455.221,458.824,485453.0
2018-11-23,455.581,455.581,435.676,435.766,1096481.0
2018-11-24,455.581,455.581,435.676,435.766,1096481.0
2018-11-25,455.581,455.581,435.676,435.766,1096481.0
2018-11-26,439.278,461.886,439.278,460.085,2321151.0
2018-11-27,457.022,462.427,450.357,459.364,1029293.0
2018-11-28,457.563,463.688,449.817,457.563,1119863.0
2018-11-29,453.78,464.949,453.78,462.967,1075523.0
2018-11-30,459.725,465.129,456.302,458.283,726363.0
2018-12-01,459.725,465.129,456.302,458.283,726363.0
2018-12-02,459.725,465.129,456.302,458.283,726363.0
2018-12-03,470.353,475.937,466.39,466.39,1322732.0
2018-12-04,464.048,466.93,453.6,455.581,1956325.0
2018-12-05,449.276,452.159,442.791,444.593,1634976.0
2018-12-06,444.773,444.773,418.472,422.615,1774713.0
2018-12-07,428.2,442.881,423.426,428.92,1893207.0
2018-12-08,428.2,442.881,423.426,428.92,1893207.0
2018-12-09,428.2,442.881,423.426,428.92,1893207.0
2018-12-10,422.705,428.38,409.465,409.825,2009773.0
2018-12-11,415.77,429.461,405.321,417.211,3234223.0
2018-12-12,415.95,434.775,415.5,430.812,2537487.0
2018-12-13,425.588,430.541,417.211,420.814,1655427.0
2018-12-14,423.606,423.606,412.347,414.239,895297.0
2018-12-15,423.606,423.606,412.347,414.239,895297.0
2018-12-16,423.606,423.606,412.347,414.239,895297.0
2018-12-17,415.59,415.59,398.656,401.538,1939053.0
2018-12-18,412.437,425.588,399.917,414.329,2950905.0
2018-12-19,420.453,430.451,410.816,422.525,1762615.0
2018-12-20,418.382,423.246,411.086,416.13,2000363.0
2018-12-21,410.005,428.92,409.825,413.608,2213276.0
2018-12-22,410.005,428.92,409.825,413.608,2213276.0
2018-12-23,410.005,428.92,409.825,413.608,2213276.0
2018-12-24,405.321,410.726,399.557,408.474,249796.0
2018-12-25,405.321,410.726,399.557,408.474,249796.0
2018-12-26,405.321,410.726,399.557,408.474,249796.0
2018-12-27,413.608,417.931,402.349,411.176,1711917.0
2018-12-28,422.615,429.28,416.941,421.534,1198876.0
2018-12-29,422.615,429.28,416.941,421.534,1198876.0
2018-12-30,422.615,429.28,416.941,421.534,1198876.0
2018-12-31,432.703,433.874,428.29,429.641,372056.0
2019-01-01,432.703,433.874,428.29,429.641,372056.0
2019-01-02,427.389,434.865,418.472,434.595,935241.0
2019-01-03,429.551,435.766,426.488,433.244,953263.0
2019-01-04,435.856,459.184,435.856,459.184,1782229.0
2019-01-05,435.856,459.184,435.856,459.184,1782229.0
2019-01-06,435.856,459.184,435.856,459.184,1782229.0
2019-01-07,495.393,495.393,462.427,468.191,2377528.0
2019-01-08,472.875,488.007,468.552,485.125,2109616.0
2019-01-09,486.926,499.896,485.125,495.573,2020417.0
2019-01-10,497.014,497.014,479.36,486.746,2421736.0
2019-01-11,488.007,498.095,488.007,490.529,1823399.0
2019-01-12,488.007,498.095,488.007,490.529,1823399.0
2019-01-13,488.007,498.095,488.007,490.529,1823399.0
2019-01-14,484.404,487.286,479.18,481.522,1291652.0
2019-01-15,484.945,489.268,476.658,484.764,1445713.0
2019-01-16,495.393,499.356,480.261,485.845,1653270.0
2019-01-17,482.242,491.79,480.621,483.323,949818.0
2019-01-18,494.492,497.915,488.547,492.871,1146008.0
2019-01-19,494.492,497.915,488.547,492.871,1146008.0
2019-01-20,494.492,497.915,488.547,492.871,1146008.0
2019-01-21,489.628,503.679,489.628,498.635,866538.0
2019-01-22,502.959,503.139,482.963,486.025,943298.0
2019-01-23,486.025,486.746,479.18,482.603,798772.0
2019-01-24,482.963,489.448,477.739,489.088,1053276.0
2019-01-25,489.808,495.393,489.268,495.393,746227.0
2019-01-26,489.808,495.393,489.268,495.393,746227.0
2019-01-27,489.808,495.393,489.268,495.393,746227.0
2019-01-28,493.231,494.672,481.702,482.963,742986.0
2019-01-29,481.882,492.691,481.882,488.187,790482.0
2019-01-30,486.386,490.889,480.441,489.808,898444.0
2019-01-31,486.566,503.86,486.566,495.393,1504941.0
2019-02-01,493.411,494.672,484.584,494.492,933860.0
2019-02-02,493.411,494.672,484.584,494.492,933860.0
2019-02-03,493.411,494.672,484.584,494.492,933860.0
2019-02-04,492.33,503.499,492.33,496.294,947561.0
2019-02-05,499.356,506.201,495.213,500.977,1304364.0
2019-02-06,493.952,504.58,493.952,503.499,556123.0
2019-02-07,461.526,466.03,342.001,355.782,16419225.0
2019-02-08,362.538,376.409,354.881,354.881,6736559.0
2019-02-09,362.538,376.409,354.881,354.881,6736559.0
2019-02-10,362.538,376.409,354.881,354.881,6736559.0
2019-02-11,351.279,363.258,349.928,349.928,4549058.0
2019-02-12,354.881,357.674,339.029,343.623,3127688.0
2019-02-13,348.306,356.593,344.974,356.142,1993072.0
2019-02-14,355.782,358.935,348.126,354.341,1882862.0
2019-02-15,355.962,362.628,350.108,360.556,1787701.0
2019-02-16,355.962,362.628,350.108,360.556,1787701.0
2019-02-17,355.962,362.628,350.108,360.556,1787701.0
2019-02-18,360.286,360.286,348.396,357.313,2024316.0
2019-02-19,359.475,359.475,353.26,353.981,1482938.0
2019-02-20,355.062,363.889,354.251,363.438,1537725.0
2019-02-21,363.799,370.734,359.655,369.473,1735926.0
2019-02-22,367.221,368.752,362.808,365.42,1284376.0
2019-02-23,367.221,368.752,362.808,365.42,1284376.0
2019-02-24,367.221,368.752,362.808,365.42,1284376.0
2019-02-25,362.988,372.265,359.655,365.87,1378902.0
2019-02-26,364.789,375.418,364.339,371.004,1595688.0
2019-02-27,371.094,374.607,368.212,374.157,1556444.0
2019-02-28,371.905,386.046,360.286,385.326,3850866.0
2019-03-01,385.326,399.377,380.282,397.485,2709115.0
2019-03-02,385.326,399.377,380.282,397.485,2709115.0
2019-03-03,385.326,399.377,380.282,397.485,2709115.0
2019-03-04,397.485,404.331,396.404,404.331,2321867.0
2019-03-05,405.231,415.77,401.448,414.058,2600167.0
2019-03-06,410.906,418.832,407.123,409.825,3144877.0
2019-03-07,407.033,411.536,400.818,404.961,1801126.0
2019-03-08,400.818,408.024,398.026,402.169,1596075.0
2019-03-09,400.818,408.024,398.026,402.169,1596075.0
2019-03-10,400.818,408.024,398.026,402.169,1596075.0
2019-03-11,407.573,410.636,402.98,409.645,1228905.0
2019-03-12,410.005,421.444,410.005,419.283,1647163.0
2019-03-13,417.751,442.431,417.751,438.017,2707179.0
2019-03-14,439.639,440.179,430.001,435.495,1532910.0
2019-03-15,439.639,441.53,430.451,432.973,3773223.0
2019-03-16,439.639,441.53,430.451,432.973,3773223.0
2019-03-17,439.639,441.53,430.451,432.973,3773223.0
2019-03-18,432.793,439.819,425.678,439.188,1407366.0
2019-03-19,441.35,446.934,438.828,438.828,1788814.0
2019-03-20,439.188,445.403,437.387,440.72,798957.0
2019-03-21,438.738,446.304,437.927,441.17,1362587.0
2019-03-22,443.332,443.332,427.029,427.929,1377575.0
2019-03-23,443.332,443.332,427.029,427.929,1377575.0
2019-03-24,443.332,443.332,427.029,427.929,1377575.0
2019-03-25,424.507,425.948,412.887,425.497,1741188.0
2019-03-26,419.012,428.2,415.59,428.2,1599240.0
2019-03-27,430.001,441.62,429.641,436.216,1613785.0
2019-03-28,433.244,439.729,432.073,433.244,1313999.0
2019-03-29,436.756,443.512,436.306,441.17,1394314.0
2019-03-30,436.756,443.512,436.306,441.17,1394314.0
2019-03-31,436.756,443.512,436.306,441.17,1394314.0
2019-04-01,445.403,452.339,441.26,452.339,2696409.0
2019-04-02,450.537,457.563,447.745,456.842,1823581.0
2019-04-03,457.563,460.625,453.6,458.824,1714115.0
2019-04-04,458.283,458.283,450.537,450.537,1639798.0
2019-04-05,453.059,465.309,453.059,465.309,2417036.0
2019-04-06,453.059,465.309,453.059,465.309,2417036.0
2019-04-07,453.059,465.309,453.059,465.309,2417036.0
2019-04-08,466.75,472.875,461.886,471.074,1240157.0
2019-04-09,467.471,472.875,463.688,464.228,4225566.0
2019-04-10,468.371,471.254,462.967,467.471,1966642.0
2019-04-11,468.191,471.254,465.669,471.254,1273212.0
2019-04-12,476.478,477.198,469.452,474.857,1012783.0
2019-04-13,476.478,477.198,469.452,474.857,1012783.0
2019-04-14,476.478,477.198,469.452,474.857,1012783.0
2019-04-15,477.379,477.379,468.011,469.993,915385.0
2019-04-16,473.055,475.937,468.011,469.452,1069205.0
2019-04-17,471.794,476.298,470.173,471.794,1297996.0
2019-04-18,474.857,474.857,414.058,420.994,6273448.0
2019-04-19,474.857,474.857,414.058,420.994,6273448.0
2019-04-20,474.857,474.857,414.058,420.994,6273448.0
2019-04-21,474.857,474.857,414.058,420.994,6273448.0
2019-04-22,474.857,474.857,414.058,420.994,6273448.0
2019-04-23,424.507,441.89,424.507,437.297,3661462.0
2019-04-24,436.846,439.639,431.442,439.459,1448040.0
2019-04-25,455.11,458.488,439.157,441.034,1725112.0
2019-04-26,443.192,443.192,422.923,429.023,1628256.0
2019-04-27,443.192,443.192,422.923,429.023,1628256.0
2019-04-28,443.192,443.192,422.923,429.023,1628256.0
2019-04-29,430.993,432.401,416.261,422.173,1499858.0
2019-04-30,418.419,425.832,415.98,415.98,995326.0
2019-05-01,419.076,425.457,416.449,418.982,834179.0
2019-05-02,416.449,417.481,409.036,409.974,1431066.0
2019-05-03,413.634,413.634,402.936,406.877,2777533.0
