,KAZ LN Equity,KAZ LN Equity,KAZ LN Equity,KAZ LN Equity,KAZ LN Equity
2011-03-02,1250.026,1287.473,1236.652,1281.232,1531717.0
2011-03-03,1308.872,1331.162,1276.774,1325.812,2648929.0
2011-03-04,1329.379,1352.56,1299.956,1313.33,2440534.0
2011-03-05,1329.379,1352.56,1299.956,1313.33,2440534.0
2011-03-06,1329.379,1352.56,1299.956,1313.33,2440534.0
2011-03-07,1308.872,1324.921,1283.015,1291.04,1130230.0
2011-03-08,1292.823,1300.847,1236.652,1253.593,2952029.0
2011-03-09,1257.159,1263.4,1223.278,1230.411,1933722.0
2011-03-10,1207.229,1208.121,1184.939,1189.397,2988479.0
2011-03-11,1180.481,1202.771,1155.516,1190.289,1976263.0
2011-03-12,1180.481,1202.771,1155.516,1190.289,1976263.0
2011-03-13,1180.481,1202.771,1155.516,1190.289,1976263.0
2011-03-14,1184.939,1208.121,1174.24,1179.59,1657643.0
2011-03-15,1145.709,1176.023,1092.213,1169.782,3769303.0
2011-03-16,1198.313,1203.663,1149.275,1159.083,2438907.0
2011-03-17,1173.348,1206.338,1170.674,1198.313,2365797.0
2011-03-18,1206.338,1225.953,1187.614,1209.904,2403618.0
2011-03-19,1206.338,1225.953,1187.614,1209.904,2403618.0
2011-03-20,1206.338,1225.953,1187.614,1209.904,2403618.0
2011-03-21,1233.086,1242.002,1217.037,1223.278,1248905.0
2011-03-22,1230.411,1242.002,1212.579,1221.495,1511738.0
2011-03-23,1214.362,1276.774,1214.362,1275.883,2304554.0
2011-03-24,1273.208,1288.365,1263.4,1275.883,1818332.0
2011-03-25,1288.365,1300.847,1269.641,1290.148,1155000.0
2011-03-26,1288.365,1300.847,1269.641,1290.148,1155000.0
2011-03-27,1288.365,1300.847,1269.641,1290.148,1155000.0
2011-03-28,1283.015,1293.715,1245.568,1270.533,1274035.0
2011-03-29,1287.473,1290.148,1250.918,1271.425,1368279.0
2011-03-30,1291.04,1299.064,1252.701,1254.484,2091807.0
2011-03-31,1250.026,1264.292,1237.544,1242.893,1865843.0
2011-04-01,1228.628,1264.292,1227.736,1255.376,1289874.0
2011-04-02,1228.628,1264.292,1227.736,1255.376,1289874.0
2011-04-03,1228.628,1264.292,1227.736,1255.376,1289874.0
2011-04-04,1255.376,1283.015,1250.026,1271.425,1410210.0
2011-04-05,1266.075,1283.907,1258.942,1277.666,1120416.0
2011-04-06,1284.799,1310.655,1284.799,1308.872,1695364.0
2011-04-07,1315.113,1320.463,1295.498,1302.631,1647391.0
2011-04-08,1318.68,1337.403,1315.113,1327.596,1892611.0
2011-04-09,1318.68,1337.403,1315.113,1327.596,1892611.0
2011-04-10,1318.68,1337.403,1315.113,1327.596,1892611.0
2011-04-11,1327.596,1341.861,1321.354,1331.162,1118959.0
2011-04-12,1307.98,1307.98,1258.942,1265.183,2371464.0
2011-04-13,1261.617,1280.341,1254.484,1256.267,1454170.0
2011-04-14,1255.376,1263.4,1217.929,1219.712,2184070.0
2011-04-15,1224.17,1231.303,1205.446,1211.687,1474722.0
2011-04-16,1224.17,1231.303,1205.446,1211.687,1474722.0
2011-04-17,1224.17,1231.303,1205.446,1211.687,1474722.0
2011-04-18,1214.362,1216.145,1160.866,1166.216,2131294.0
2011-04-19,1172.457,1187.614,1168.89,1170.674,1828581.0
2011-04-20,1193.856,1220.805,1192.958,1218.111,1773404.0
2011-04-21,1221.704,1244.162,1221.704,1244.162,1946483.0
2011-04-22,1221.704,1244.162,1221.704,1244.162,1946483.0
2011-04-23,1221.704,1244.162,1221.704,1244.162,1946483.0
2011-04-24,1221.704,1244.162,1221.704,1244.162,1946483.0
2011-04-25,1221.704,1244.162,1221.704,1244.162,1946483.0
2011-04-26,1239.67,1253.145,1220.805,1249.551,1404545.0
2011-04-27,1248.653,1252.246,1221.704,1227.094,1457779.0
2011-04-28,1240.568,1256.738,1232.484,1238.772,1346057.0
2011-04-29,1240.568,1256.738,1232.484,1238.772,1346057.0
2011-04-30,1240.568,1256.738,1232.484,1238.772,1346057.0
2011-05-01,1240.568,1256.738,1232.484,1238.772,1346057.0
2011-05-02,1240.568,1256.738,1232.484,1238.772,1346057.0
2011-05-03,1239.67,1239.67,1186.67,1196.551,2283846.0
2011-05-04,1186.67,1206.432,1156.127,1172.297,3070680.0
2011-05-05,1167.805,1184.873,1127.381,1131.873,2653931.0
2011-05-06,1133.669,1148.042,1104.025,1145.347,2955195.0
2011-05-07,1133.669,1148.042,1104.025,1145.347,2955195.0
2011-05-08,1133.669,1148.042,1104.025,1145.347,2955195.0
2011-05-09,1143.551,1168.703,1130.974,1152.534,1769776.0
2011-05-10,1152.534,1176.788,1152.534,1168.703,1558275.0
2011-05-11,1174.992,1174.992,1130.974,1136.364,1635537.0
2011-05-12,1115.703,1118.398,1078.872,1104.025,3266011.0
2011-05-13,1113.906,1128.279,1088.754,1089.652,1451807.0
2011-05-14,1113.906,1128.279,1088.754,1089.652,1451807.0
2011-05-15,1113.906,1128.279,1088.754,1089.652,1451807.0
2011-05-16,1082.465,1121.991,1077.974,1115.703,1778145.0
2011-05-17,1105.822,1130.974,1092.347,1093.245,1687389.0
2011-05-18,1106.72,1140.856,1106.72,1128.279,2024758.0
2011-05-19,1142.652,1149.839,1110.313,1111.211,1926467.0
2011-05-20,1117.5,1144.449,1106.72,1121.991,2546711.0
2011-05-21,1117.5,1144.449,1106.72,1121.991,2546711.0
2011-05-22,1117.5,1144.449,1106.72,1121.991,2546711.0
2011-05-23,1100.432,1103.127,1074.381,1084.262,2023348.0
2011-05-24,1088.754,1119.296,1087.855,1109.415,1710836.0
2011-05-25,1095.042,1130.974,1092.347,1128.279,2491839.0
2011-05-26,1138.161,1155.229,1125.584,1133.669,2820976.0
2011-05-27,1145.347,1170.5,1140.856,1164.212,2438826.0
2011-05-28,1145.347,1170.5,1140.856,1164.212,2438826.0
2011-05-29,1145.347,1170.5,1140.856,1164.212,2438826.0
2011-05-30,1145.347,1170.5,1140.856,1164.212,2438826.0
2011-05-31,1174.992,1190.263,1166.907,1180.381,1860950.0
2011-06-01,1182.178,1185.771,1159.72,1162.415,2903579.0
2011-06-02,1145.347,1159.72,1131.873,1141.754,1817655.0
2011-06-03,1151.635,1153.432,1119.296,1134.568,1708552.0
2011-06-04,1151.635,1153.432,1119.296,1134.568,1708552.0
2011-06-05,1151.635,1153.432,1119.296,1134.568,1708552.0
2011-06-06,1135.466,1157.924,1129.178,1148.042,1459844.0
2011-06-07,1145.347,1157.025,1133.669,1141.754,1546072.0
2011-06-08,1135.466,1140.856,1102.228,1104.025,2263565.0
2011-06-09,1098.635,1126.483,1098.635,1116.601,1869270.0
2011-06-10,1120.195,1121.991,1079.771,1086.059,2440152.0
2011-06-11,1120.195,1121.991,1079.771,1086.059,2440152.0
2011-06-12,1120.195,1121.991,1079.771,1086.059,2440152.0
2011-06-13,1100.432,1136.364,1096.838,1109.415,3006927.0
2011-06-14,1114.805,1153.432,1109.415,1151.635,3739714.0
2011-06-15,1149.839,1163.314,1144.449,1151.635,3960024.0
2011-06-16,1137.263,1138.161,1104.923,1113.906,2294402.0
2011-06-17,1113.008,1139.957,1093.245,1132.771,2208586.0
2011-06-18,1113.008,1139.957,1093.245,1132.771,2208586.0
2011-06-19,1113.008,1139.957,1093.245,1132.771,2208586.0
2011-06-20,1110.313,1121.093,1098.635,1120.195,1721943.0
2011-06-21,1131.873,1166.907,1129.178,1166.008,1156636.0
2011-06-22,1163.314,1178.585,1150.737,1167.805,1351059.0
2011-06-23,1158.822,1158.822,1121.991,1123.788,1769686.0
2011-06-24,1143.551,1171.398,1123.788,1127.381,1737231.0
2011-06-25,1143.551,1171.398,1123.788,1127.381,1737231.0
2011-06-26,1143.551,1171.398,1123.788,1127.381,1737231.0
2011-06-27,1116.601,1137.263,1116.601,1135.466,1333296.0
2011-06-28,1142.652,1181.28,1133.669,1167.805,1594347.0
2011-06-29,1185.771,1217.212,1179.483,1212.721,1665476.0
2011-06-30,1236.975,1243.263,1212.721,1239.67,1743489.0
2011-07-01,1241.467,1257.636,1227.094,1256.738,1692011.0
2011-07-02,1241.467,1257.636,1227.094,1256.738,1692011.0
2011-07-03,1241.467,1257.636,1227.094,1256.738,1692011.0
2011-07-04,1259.433,1265.721,1251.348,1253.145,1165885.0
2011-07-05,1246.857,1263.026,1232.484,1243.263,1624799.0
2011-07-06,1240.568,1242.365,1213.619,1224.399,1558560.0
2011-07-07,1234.28,1270.213,1230.687,1262.128,1431424.0
2011-07-08,1263.026,1266.619,1208.229,1214.517,1507786.0
2011-07-09,1263.026,1266.619,1208.229,1214.517,1507786.0
2011-07-10,1263.026,1266.619,1208.229,1214.517,1507786.0
2011-07-11,1209.127,1219.009,1176.788,1186.67,1642214.0
2011-07-12,1163.314,1191.161,1146.246,1179.483,1901358.0
2011-07-13,1183.076,1229.789,1181.28,1226.195,1434577.0
2011-07-14,1203.738,1235.178,1196.551,1212.721,1677958.0
2011-07-15,1200.144,1211.822,1185.771,1193.856,1069816.0
2011-07-16,1200.144,1211.822,1185.771,1193.856,1069816.0
2011-07-17,1200.144,1211.822,1185.771,1193.856,1069816.0
2011-07-18,1180.381,1186.67,1165.11,1169.602,932438.0
2011-07-19,1181.28,1210.026,1181.28,1206.432,1700084.0
2011-07-20,1224.399,1231.585,1195.653,1209.127,1343728.0
2011-07-21,1211.822,1224.399,1172.297,1213.619,1060207.0
2011-07-22,1228.89,1245.958,1211.822,1218.111,1046888.0
2011-07-23,1228.89,1245.958,1211.822,1218.111,1046888.0
2011-07-24,1228.89,1245.958,1211.822,1218.111,1046888.0
2011-07-25,1198.348,1223.5,1198.348,1211.822,618263.0
2011-07-26,1219.009,1233.382,1198.348,1210.026,1624496.0
2011-07-27,1204.636,1237.873,1192.958,1207.331,1331605.0
2011-07-28,1193.856,1214.517,1178.585,1201.043,1519866.0
2011-07-29,1186.67,1217.212,1173.195,1210.924,1991180.0
2011-07-30,1186.67,1217.212,1173.195,1210.924,1991180.0
2011-07-31,1186.67,1217.212,1173.195,1210.924,1991180.0
2011-08-01,1226.195,1244.162,1177.687,1179.483,1607486.0
2011-08-02,1176.788,1177.687,1123.788,1127.381,2500750.0
2011-08-03,1104.923,1116.601,1068.991,1077.076,3160895.0
2011-08-04,1091.449,1093.245,977.363,987.244,4131827.0
2011-08-05,925.261,1013.295,918.973,955.804,3418252.0
2011-08-06,925.261,1013.295,918.973,955.804,3418252.0
2011-08-07,925.261,1013.295,918.973,955.804,3418252.0
2011-08-08,944.126,963.888,858.337,859.684,4460099.0
2011-08-09,864.625,901.905,801.294,893.82,5300186.0
2011-08-10,898.312,936.041,810.277,824.65,6470433.0
2011-08-11,857.438,865.523,814.769,857.438,4292855.0
2011-08-12,861.032,924.363,841.718,911.786,3538567.0
2011-08-13,861.032,924.363,841.718,911.786,3538567.0
2011-08-14,861.032,924.363,841.718,911.786,3538567.0
2011-08-15,930.651,949.515,921.668,943.227,1881897.0
2011-08-16,928.854,933.346,907.295,924.363,1487668.0
2011-08-17,916.278,954.905,907.295,937.837,1735601.0
2011-08-18,921.668,921.668,853.396,860.583,3057786.0
2011-08-19,856.091,874.057,807.582,852.947,4130635.0
2011-08-20,856.091,874.057,807.582,852.947,4130635.0
2011-08-21,856.091,874.057,807.582,852.947,4130635.0
2011-08-22,839.023,875.854,826.896,831.387,2459271.0
2011-08-23,843.065,865.972,822.404,836.777,2711729.0
2011-08-24,838.574,874.057,824.201,851.599,1821311.0
2011-08-25,869.566,920.769,869.566,895.617,2766681.0
2011-08-26,912.685,915.38,866.422,890.227,2772216.0
2011-08-27,912.685,915.38,866.422,890.227,2772216.0
2011-08-28,912.685,915.38,866.422,890.227,2772216.0
2011-08-29,912.685,915.38,866.422,890.227,2772216.0
2011-08-30,934.244,944.126,918.074,944.126,1818114.0
2011-08-31,950.414,984.55,930.651,980.058,2128542.0
2011-09-01,986.346,986.346,945.922,966.583,1449490.0
2011-09-02,952.21,955.804,923.464,934.244,2199234.0
2011-09-03,952.21,955.804,923.464,934.244,2199234.0
2011-09-04,952.21,955.804,923.464,934.244,2199234.0
2011-09-05,909.091,912.685,882.142,888.879,1628722.0
2011-09-06,883.04,913.583,872.71,892.473,2309820.0
2011-09-07,921.83,951.625,906.482,948.014,1732988.0
2011-09-08,946.208,978.711,937.179,971.488,2040254.0
2011-09-09,960.654,973.294,913.705,919.122,2222883.0
2011-09-10,960.654,973.294,913.705,919.122,2222883.0
2011-09-11,960.654,973.294,913.705,919.122,2222883.0
2011-09-12,889.327,910.996,868.561,901.516,2505572.0
2011-09-13,917.316,924.539,873.978,917.316,2292618.0
2011-09-14,902.87,946.208,899.259,932.665,1617253.0
2011-09-15,941.694,979.614,934.471,962.46,2125239.0
2011-09-16,966.071,975.1,945.305,949.819,1914291.0
2011-09-17,966.071,975.1,945.305,949.819,1914291.0
2011-09-18,966.071,975.1,945.305,949.819,1914291.0
2011-09-19,927.248,929.956,882.104,882.104,2608044.0
2011-09-20,869.915,904.676,866.755,895.647,1329718.0
2011-09-21,891.133,902.87,865.401,872.173,1800193.0
2011-09-22,834.252,834.252,764.28,764.28,3817145.0
2011-09-23,775.566,777.371,699.724,734.936,4685017.0
2011-09-24,775.566,777.371,699.724,734.936,4685017.0
2011-09-25,775.566,777.371,699.724,734.936,4685017.0
2011-09-26,711.01,727.262,690.244,706.045,3256119.0
2011-09-27,740.805,777.371,732.228,773.76,4378790.0
2011-09-28,762.925,784.143,751.188,758.862,4471110.0
2011-09-29,751.188,771.954,740.805,752.994,3299785.0
2011-09-30,746.674,759.765,711.462,715.976,2706116.0
2011-10-01,746.674,759.765,711.462,715.976,2706116.0
2011-10-02,746.674,759.765,711.462,715.976,2706116.0
2011-10-03,687.536,706.045,678.958,688.89,2534740.0
2011-10-04,690.696,698.822,632.009,659.095,4483420.0
2011-10-05,675.347,709.205,667.673,706.496,2272844.0
2011-10-06,720.942,765.182,718.233,765.182,2896826.0
2011-10-07,776.468,785.497,745.771,774.211,2669847.0
2011-10-08,776.468,785.497,745.771,774.211,2669847.0
2011-10-09,776.468,785.497,745.771,774.211,2669847.0
2011-10-10,782.337,804.909,760.668,800.394,1438274.0
2011-10-11,795.88,804.909,770.6,797.686,2198969.0
2011-10-12,796.783,845.087,780.531,841.475,2640603.0
2011-10-13,831.092,850.504,786.4,793.171,2650569.0
2011-10-14,799.492,836.058,787.303,812.583,2097552.0
2011-10-15,799.492,836.058,787.303,812.583,2097552.0
2011-10-16,799.492,836.058,787.303,812.583,2097552.0
2011-10-17,828.383,845.989,780.08,787.754,2345667.0
2011-10-18,766.085,796.783,750.285,789.56,2731817.0
2011-10-19,802.2,814.389,779.177,789.56,1659464.0
2011-10-20,762.474,782.788,743.965,749.834,2307511.0
2011-10-21,755.251,780.08,750.285,773.308,3016484.0
2011-10-22,755.251,780.08,750.285,773.308,3016484.0
2011-10-23,755.251,780.08,750.285,773.308,3016484.0
2011-10-24,807.617,841.926,793.171,835.155,3242604.0
2011-10-25,827.932,856.372,812.583,829.286,2601015.0
2011-10-26,830.641,855.47,822.063,838.766,2161119.0
2011-10-27,901.516,919.122,870.367,917.316,2957671.0
2011-10-28,920.928,940.791,893.842,918.219,2064448.0
2011-10-29,920.928,940.791,893.842,918.219,2064448.0
2011-10-30,920.928,940.791,893.842,918.219,2064448.0
2011-10-31,901.064,902.87,837.412,837.412,2960056.0
2011-11-01,814.389,819.806,771.051,777.823,4237996.0
2011-11-02,792.269,825.223,773.308,818.0,2690437.0
2011-11-03,794.074,848.698,782.337,845.087,2937310.0
2011-11-04,855.018,879.847,845.538,858.63,3072404.0
2011-11-05,855.018,879.847,845.538,858.63,3072404.0
2011-11-06,855.018,879.847,845.538,858.63,3072404.0
2011-11-07,845.989,863.144,828.835,844.184,2235625.0
2011-11-08,847.344,874.881,841.926,858.178,1724925.0
2011-11-09,878.041,878.944,815.743,833.349,2777501.0
2011-11-10,808.52,839.218,804.909,819.355,2191128.0
2011-11-11,823.418,841.926,815.743,841.024,1377173.0
2011-11-12,823.418,841.926,815.743,841.024,1377173.0
2011-11-13,823.418,841.926,815.743,841.024,1377173.0
2011-11-14,850.504,854.567,820.709,822.966,922054.0
2011-11-15,817.549,832.446,799.492,820.709,1387399.0
2011-11-16,814.389,835.606,807.166,826.126,1908409.0
2011-11-17,820.709,828.835,784.143,790.914,2075785.0
2011-11-18,782.788,803.554,775.114,778.726,1687893.0
2011-11-19,782.788,803.554,775.114,778.726,1687893.0
2011-11-20,782.788,803.554,775.114,778.726,1687893.0
2011-11-21,772.857,773.308,729.068,729.068,2056827.0
2011-11-22,737.194,749.382,719.588,720.49,1298476.0
2011-11-23,717.782,730.873,710.107,711.913,2017424.0
2011-11-24,715.525,743.514,714.622,729.068,1258972.0
2011-11-25,728.165,738.096,706.045,726.811,1273298.0
2011-11-26,728.165,738.096,706.045,726.811,1273298.0
2011-11-27,728.165,738.096,706.045,726.811,1273298.0
2011-11-28,740.805,774.663,735.388,774.211,2009734.0
2011-11-29,775.566,787.303,758.862,784.143,2118090.0
2011-11-30,768.343,850.504,749.382,835.155,4235249.0
2011-12-01,838.315,853.212,820.709,828.835,1791490.0
2011-12-02,842.378,870.367,840.572,863.144,2933282.0
2011-12-03,842.378,870.367,840.572,863.144,2933282.0
2011-12-04,842.378,870.367,840.572,863.144,2933282.0
2011-12-05,872.624,885.716,863.595,874.43,1504348.0
2011-12-06,853.212,878.493,846.441,870.367,1617964.0
2011-12-07,883.91,897.002,844.184,849.601,3035845.0
2011-12-08,867.207,887.521,830.189,830.189,3336759.0
2011-12-09,818.903,859.984,804.909,851.407,2212397.0
2011-12-10,818.903,859.984,804.909,851.407,2212397.0
2011-12-11,818.903,859.984,804.909,851.407,2212397.0
2011-12-12,848.247,848.247,794.074,794.526,2749673.0
2011-12-13,794.526,827.029,793.623,808.069,2149098.0
2011-12-14,798.589,811.68,764.28,764.28,2631802.0
2011-12-15,767.891,787.754,760.668,764.731,2272051.0
2011-12-16,773.308,804.457,772.857,789.109,1757811.0
2011-12-17,773.308,804.457,772.857,789.109,1757811.0
2011-12-18,773.308,804.457,772.857,789.109,1757811.0
2011-12-19,778.274,799.04,762.474,768.343,1442120.0
2011-12-20,761.571,804.006,761.12,800.394,2202940.0
2011-12-21,812.583,823.869,795.429,799.492,1336254.0
2011-12-22,806.263,830.189,806.263,827.932,2047438.0
2011-12-23,833.349,842.829,827.029,836.509,621651.0
2011-12-24,833.349,842.829,827.029,836.509,621651.0
2011-12-25,833.349,842.829,827.029,836.509,621651.0
2011-12-26,833.349,842.829,827.029,836.509,621651.0
2011-12-27,833.349,842.829,827.029,836.509,621651.0
2011-12-28,826.578,845.989,815.743,823.869,912446.0
2011-12-29,827.481,831.543,813.937,826.578,611047.0
2011-12-30,829.738,839.669,824.772,836.961,235415.0
2011-12-31,829.738,839.669,824.772,836.961,235415.0
2012-01-01,829.738,839.669,824.772,836.961,235415.0
2012-01-02,829.738,839.669,824.772,836.961,235415.0
2012-01-03,851.858,918.219,851.858,916.413,2583452.0
2012-01-04,912.802,924.539,890.681,899.259,1586939.0
2012-01-05,897.002,906.482,876.236,886.167,3073471.0
2012-01-06,880.298,912.802,866.755,898.356,2804525.0
2012-01-07,880.298,912.802,866.755,898.356,2804525.0
2012-01-08,880.298,912.802,866.755,898.356,2804525.0
2012-01-09,898.807,907.385,878.493,883.91,2262665.0
2012-01-10,901.064,939.888,898.807,936.276,2328186.0
2012-01-11,938.985,952.528,911.899,926.345,2697977.0
2012-01-12,927.248,971.488,925.442,948.917,2146735.0
2012-01-13,960.654,982.323,925.442,949.819,2150782.0
2012-01-14,960.654,982.323,925.442,949.819,2150782.0
2012-01-15,960.654,982.323,925.442,949.819,2150782.0
2012-01-16,944.402,966.974,931.762,963.363,1253038.0
2012-01-17,985.934,996.769,964.265,982.323,2245739.0
2012-01-18,982.323,994.06,958.848,994.06,1621289.0
2012-01-19,988.643,1004.895,982.323,1004.895,2693899.0
2012-01-20,1003.992,1022.049,990.449,1013.923,2394923.0
2012-01-21,1003.992,1022.049,990.449,1013.923,2394923.0
2012-01-22,1003.992,1022.049,990.449,1013.923,2394923.0
2012-01-23,1013.923,1029.272,1007.603,1022.952,1505554.0
2012-01-24,1006.7,1012.117,986.837,998.574,1571190.0
2012-01-25,1006.7,1018.438,989.546,1004.895,1261999.0
2012-01-26,1009.409,1092.473,1005.797,1078.027,4063909.0
2012-01-27,1063.581,1078.027,1039.204,1047.329,2097848.0
2012-01-28,1063.581,1078.027,1039.204,1047.329,2097848.0
2012-01-29,1063.581,1078.027,1039.204,1047.329,2097848.0
2012-01-30,1038.301,1047.329,1013.02,1026.563,2300193.0
2012-01-31,1031.981,1050.941,1019.34,1025.661,2745055.0
2012-02-01,1034.689,1075.318,1021.146,1075.318,2411466.0
2012-02-02,1083.444,1096.084,1050.941,1075.318,3515332.0
2012-02-03,1069.901,1104.21,1056.358,1096.084,2414161.0
2012-02-04,1069.901,1104.21,1056.358,1096.084,2414161.0
2012-02-05,1069.901,1104.21,1056.358,1096.084,2414161.0
2012-02-06,1096.987,1102.405,1068.095,1074.416,1759113.0
2012-02-07,1074.416,1076.221,1019.34,1047.329,3214136.0
2012-02-08,1059.067,1077.124,1050.038,1051.844,2396731.0
2012-02-09,1059.067,1066.29,1046.427,1062.678,2208783.0
2012-02-10,1049.135,1058.164,1009.409,1014.826,2322056.0
2012-02-11,1049.135,1058.164,1009.409,1014.826,2322056.0
2012-02-12,1049.135,1058.164,1009.409,1014.826,2322056.0
2012-02-13,1031.078,1053.65,1023.855,1028.369,1534987.0
2012-02-14,1017.535,1029.272,1003.089,1012.117,1926108.0
2012-02-15,1028.369,1034.689,1003.089,1008.506,1801567.0
2012-02-16,997.672,1012.117,978.711,1010.312,2944334.0
2012-02-17,1029.272,1037.398,1011.215,1014.826,1715164.0
2012-02-18,1029.272,1037.398,1011.215,1014.826,1715164.0
2012-02-19,1029.272,1037.398,1011.215,1014.826,1715164.0
2012-02-20,1029.272,1052.747,1025.661,1035.592,1898128.0
2012-02-21,1039.204,1054.552,1025.661,1050.038,2035380.0
2012-02-22,1049.135,1054.552,1032.884,1036.495,1591436.0
2012-02-23,1035.592,1059.067,1032.884,1050.038,2030807.0
2012-02-24,1051.844,1059.97,1041.912,1050.038,1636074.0
2012-02-25,1051.844,1059.97,1041.912,1050.038,1636074.0
2012-02-26,1051.844,1059.97,1041.912,1050.038,1636074.0
2012-02-27,1037.398,1041.009,1011.215,1026.563,2327788.0
2012-02-28,1034.689,1045.524,1024.758,1041.912,1518160.0
2012-02-29,1048.232,1054.552,1000.38,1001.283,3153140.0
2012-03-01,1002.186,1022.952,952.528,958.848,4896185.0
2012-03-02,955.237,981.42,900.162,902.87,6372482.0
2012-03-03,955.237,981.42,900.162,902.87,6372482.0
2012-03-04,955.237,981.42,900.162,902.87,6372482.0
2012-03-05,889.327,891.133,854.115,859.081,5503122.0
2012-03-06,853.212,856.824,824.772,834.252,7344081.0
2012-03-07,829.738,860.435,829.738,850.504,5468860.0
2012-03-08,855.018,887.973,855.018,872.173,3904650.0
2012-03-09,873.978,874.881,845.087,864.95,2753783.0
2012-03-10,873.978,874.881,845.087,864.95,2753783.0
2012-03-11,873.978,874.881,845.087,864.95,2753783.0
2012-03-12,870.818,882.556,859.081,862.692,2447316.0
2012-03-13,873.075,891.584,863.595,890.23,2938948.0
2012-03-14,885.264,893.39,851.858,851.858,3546675.0
2012-03-15,855.47,877.138,851.407,868.11,2443715.0
2012-03-16,870.367,880.75,865.401,866.755,2772790.0
2012-03-17,870.367,880.75,865.401,866.755,2772790.0
2012-03-18,870.367,880.75,865.401,866.755,2772790.0
2012-03-19,867.207,873.527,848.698,871.27,2020115.0
2012-03-20,864.047,864.047,834.704,849.149,2318707.0
2012-03-21,856.824,860.435,834.252,843.281,2454268.0
