,SMWH LN Equity,SMWH LN Equity,SMWH LN Equity,SMWH LN Equity,SMWH LN Equity
2011-05-10,357.445,375.715,357.445,367.39,882220.0
2011-05-11,368.275,373.505,364.296,369.822,298123.0
2011-05-12,368.054,370.19,363.265,364.665,542606.0
2011-05-13,366.801,368.717,365.254,367.611,413322.0
2011-05-14,366.801,368.717,365.254,367.611,413322.0
2011-05-15,366.801,368.717,365.254,367.611,413322.0
2011-05-16,365.18,368.348,364.296,367.538,350359.0
2011-05-17,366.285,368.348,364.812,366.064,399673.0
2011-05-18,368.681,369.428,363.448,366.289,559129.0
2011-05-19,367.335,375.633,366.289,371.895,591710.0
2011-05-20,370.923,372.867,365.691,367.111,492083.0
2011-05-21,370.923,372.867,365.691,367.111,492083.0
2011-05-22,370.923,372.867,365.691,367.111,492083.0
2011-05-23,365.84,365.84,358.365,360.309,419912.0
2011-05-24,361.43,364.495,357.543,360.608,312926.0
2011-05-25,359.86,364.121,359.785,361.579,399237.0
2011-05-26,361.654,366.139,360.159,361.056,297395.0
2011-05-27,364.196,366.812,363.523,364.868,232684.0
2011-05-28,364.196,366.812,363.523,364.868,232684.0
2011-05-29,364.196,366.812,363.523,364.868,232684.0
2011-05-30,364.196,366.812,363.523,364.868,232684.0
2011-05-31,364.27,367.56,362.925,362.925,527457.0
2011-06-01,365.691,366.289,363.373,365.915,419442.0
2011-06-02,362.177,367.186,362.177,365.018,454964.0
2011-06-03,365.317,366.289,361.729,362.85,393836.0
2011-06-04,365.317,366.289,361.729,362.85,393836.0
2011-06-05,365.317,366.289,361.729,362.85,393836.0
2011-06-06,361.579,362.551,353.73,360.533,375038.0
2011-06-07,360.907,366.663,360.533,361.878,271244.0
2011-06-08,361.505,363.224,357.468,362.476,443795.0
2011-06-09,360.608,360.907,353.132,357.617,523942.0
2011-06-10,356.347,364.943,351.861,352.16,346277.0
2011-06-11,356.347,364.943,351.861,352.16,346277.0
2011-06-12,356.347,364.943,351.861,352.16,346277.0
2011-06-13,352.833,356.197,348.871,352.31,188374.0
2011-06-14,355.823,356.571,353.431,355.001,203201.0
2011-06-15,354.627,359.187,353.057,354.179,266478.0
2011-06-16,353.282,355.749,348.273,354.328,297329.0
2011-06-17,352.459,354.852,349.843,352.086,652578.0
2011-06-18,352.459,354.852,349.843,352.086,652578.0
2011-06-19,352.459,354.852,349.843,352.086,652578.0
2011-06-20,349.544,352.011,345.433,347.152,231707.0
2011-06-21,348.049,352.16,347.302,348.273,247553.0
2011-06-22,348.946,351.039,347.227,348.124,224740.0
2011-06-23,346.255,350.665,346.255,349.32,503229.0
2011-06-24,352.31,357.916,352.31,355.823,278183.0
2011-06-25,352.31,357.916,352.31,355.823,278183.0
2011-06-26,352.31,357.916,352.31,355.823,278183.0
2011-06-27,354.627,358.589,351.562,354.179,181980.0
2011-06-28,349.768,366.438,349.768,364.644,460299.0
2011-06-29,366.289,367.485,363.224,366.289,610929.0
2011-06-30,366.663,369.727,363.448,366.214,271420.0
2011-07-01,367.784,371.297,366.737,368.531,338073.0
2011-07-02,367.784,371.297,366.737,368.531,338073.0
2011-07-03,367.784,371.297,366.737,368.531,338073.0
2011-07-04,369.802,369.802,364.345,367.784,235890.0
2011-07-05,367.56,376.38,366.289,373.764,499248.0
2011-07-06,375.259,393.947,375.259,390.21,628798.0
2011-07-07,381.987,394.695,364.719,386.098,875904.0
2011-07-08,386.472,393.947,382.734,386.098,580545.0
2011-07-09,386.472,393.947,382.734,386.098,580545.0
2011-07-10,386.472,393.947,382.734,386.098,580545.0
2011-07-11,384.229,392.078,383.482,387.593,474503.0
2011-07-12,385.724,393.947,382.361,388.715,615714.0
2011-07-13,389.088,402.17,387.593,387.593,717785.0
2011-07-14,389.088,389.088,374.885,376.007,515214.0
2011-07-15,372.867,381.987,372.867,373.241,419673.0
2011-07-16,372.867,381.987,372.867,373.241,419673.0
2011-07-17,372.867,381.987,372.867,373.241,419673.0
2011-07-18,372.269,374.885,368.158,370.026,274868.0
2011-07-19,371.521,384.603,370.55,370.55,457354.0
2011-07-20,374.885,378.997,372.119,375.259,440757.0
2011-07-21,374.885,380.866,374.512,378.997,347403.0
2011-07-22,380.118,390.957,377.502,380.118,665204.0
2011-07-23,380.118,390.957,377.502,380.118,665204.0
2011-07-24,380.118,390.957,377.502,380.118,665204.0
2011-07-25,379.744,382.361,375.633,380.118,365972.0
2011-07-26,380.866,381.613,377.875,380.118,151859.0
2011-07-27,379.744,384.603,375.633,378.623,680384.0
2011-07-28,378.623,381.613,373.166,380.866,698063.0
2011-07-29,378.249,383.482,373.764,379.37,214922.0
2011-07-30,378.249,383.482,373.764,379.37,214922.0
2011-07-31,378.249,383.482,373.764,379.37,214922.0
2011-08-01,384.229,393.2,380.866,380.866,1172684.0
2011-08-02,381.239,383.856,378.623,380.866,547363.0
2011-08-03,378.997,381.239,374.512,378.623,393989.0
2011-08-04,380.866,382.734,360.832,360.832,791452.0
2011-08-05,362.327,376.007,346.479,361.579,552780.0
2011-08-06,362.327,376.007,346.479,361.579,552780.0
2011-08-07,362.327,376.007,346.479,361.579,552780.0
2011-08-08,358.141,366.588,337.584,337.584,570096.0
2011-08-09,337.658,347.376,328.464,344.012,756771.0
2011-08-10,348.722,356.421,346.928,351.114,562154.0
2011-08-11,356.795,361.878,326.894,339.901,1058108.0
2011-08-12,342.218,350.815,337.808,346.629,366321.0
2011-08-13,342.218,350.815,337.808,346.629,366321.0
2011-08-14,342.218,350.815,337.808,346.629,366321.0
2011-08-15,348.348,350.665,342.218,346.105,231159.0
2011-08-16,345.433,345.433,338.182,341.172,158122.0
2011-08-17,342.891,360.981,340.125,358.664,761893.0
2011-08-18,354.702,361.28,346.629,352.31,452625.0
2011-08-19,351.189,359.112,343.041,354.852,716829.0
2011-08-20,351.189,359.112,343.041,354.852,716829.0
2011-08-21,351.189,359.112,343.041,354.852,716829.0
2011-08-22,350.441,359.411,338.555,346.404,12760.0
2011-08-23,348.049,358.888,343.265,355.076,278588.0
2011-08-24,355.001,364.42,352.908,360.608,238897.0
2011-08-25,363.299,366.289,358.215,361.355,160148.0
2011-08-26,361.206,361.206,356.122,360.981,120550.0
2011-08-27,361.206,361.206,356.122,360.981,120550.0
2011-08-28,361.206,361.206,356.122,360.981,120550.0
2011-08-29,361.206,361.206,356.122,360.981,120550.0
2011-08-30,359.785,367.634,359.411,363.672,250813.0
2011-08-31,365.84,377.875,362.551,373.091,445884.0
2011-09-01,375.633,380.118,369.578,374.512,310193.0
2011-09-02,372.792,375.259,365.317,368.531,195882.0
2011-09-03,372.792,375.259,365.317,368.531,195882.0
2011-09-04,372.792,375.259,365.317,368.531,195882.0
2011-09-05,364.794,365.99,358.888,358.963,234533.0
2011-09-06,360.608,366.513,355.076,364.794,313079.0
2011-09-07,367.634,377.128,367.261,375.259,248163.0
2011-09-08,376.754,381.987,373.764,378.997,226621.0
2011-09-09,378.249,380.866,366.513,371.596,358093.0
2011-09-10,378.249,380.866,366.513,371.596,358093.0
2011-09-11,378.249,380.866,366.513,371.596,358093.0
2011-09-12,365.915,369.578,364.196,364.42,201378.0
2011-09-13,367.41,370.624,359.71,360.084,413020.0
2011-09-14,361.131,374.138,359.337,370.4,583009.0
2011-09-15,373.316,379.744,371.148,373.764,386671.0
2011-09-16,377.128,383.856,374.512,381.613,384109.0
2011-09-17,377.128,383.856,374.512,381.613,384109.0
2011-09-18,377.128,383.856,374.512,381.613,384109.0
2011-09-19,380.492,393.947,376.754,378.623,250465.0
2011-09-20,378.623,385.724,375.259,381.987,175034.0
2011-09-21,380.866,384.229,376.754,380.492,238676.0
2011-09-22,373.764,375.259,369.727,372.269,388711.0
2011-09-23,372.269,374.138,365.317,372.045,168356.0
2011-09-24,372.269,374.138,365.317,372.045,168356.0
2011-09-25,372.269,374.138,365.317,372.045,168356.0
2011-09-26,369.578,375.259,361.654,370.101,360781.0
2011-09-27,375.259,379.37,366.663,377.128,295043.0
2011-09-28,375.633,377.502,370.4,373.764,222592.0
2011-09-29,372.568,374.512,368.98,372.942,133820.0
2011-09-30,371.148,376.754,365.093,369.055,381530.0
2011-10-01,371.148,376.754,365.093,369.055,381530.0
2011-10-02,371.148,376.754,365.093,369.055,381530.0
2011-10-03,365.018,380.118,364.569,375.633,297526.0
2011-10-04,372.269,378.997,364.943,374.512,455275.0
2011-10-05,379.744,384.603,365.093,379.744,1054315.0
2011-10-06,380.118,393.574,374.512,390.957,460824.0
2011-10-07,392.078,403.291,389.088,393.2,249710.0
2011-10-08,392.078,403.291,389.088,393.2,249710.0
2011-10-09,392.078,403.291,389.088,393.2,249710.0
2011-10-10,397.685,398.806,389.088,391.705,416292.0
2011-10-11,392.078,395.442,386.098,390.957,400870.0
2011-10-12,394.321,397.685,389.088,394.321,398148.0
2011-10-13,395.816,396.19,381.613,396.19,406142.0
2011-10-14,398.806,411.514,389.462,410.393,462463.0
2011-10-15,398.806,411.514,389.462,410.393,462463.0
2011-10-16,398.806,411.514,389.462,410.393,462463.0
2011-10-17,413.383,416.747,400.301,404.413,291702.0
2011-10-18,404.413,413.757,399.18,410.767,718489.0
2011-10-19,410.767,417.494,407.403,412.635,577259.0
2011-10-20,411.14,420.111,408.15,414.504,237980.0
2011-10-21,416.747,418.616,411.14,411.14,513705.0
2011-10-22,416.747,418.616,411.14,411.14,513705.0
2011-10-23,416.747,418.616,411.14,411.14,513705.0
2011-10-24,414.131,423.101,411.514,417.121,482591.0
2011-10-25,417.121,421.232,405.534,407.029,616219.0
2011-10-26,408.524,414.131,402.918,411.514,351825.0
2011-10-27,420.858,424.596,411.14,414.504,311510.0
2011-10-28,415.626,416.373,409.645,414.878,277046.0
2011-10-29,415.626,416.373,409.645,414.878,277046.0
2011-10-30,415.626,416.373,409.645,414.878,277046.0
2011-10-31,413.757,418.616,406.281,409.645,215593.0
2011-11-01,423.848,423.848,396.564,398.806,346803.0
2011-11-02,402.17,405.16,395.442,403.291,202764.0
2011-11-03,400.301,405.534,395.816,405.534,391960.0
2011-11-04,407.029,414.504,402.918,413.757,753276.0
2011-11-05,407.029,414.504,402.918,413.757,753276.0
2011-11-06,407.029,414.504,402.918,413.757,753276.0
2011-11-07,409.272,417.868,406.655,415.252,340882.0
2011-11-08,415.626,418.616,412.262,415.626,290565.0
2011-11-09,421.606,421.98,407.403,411.14,364315.0
2011-11-10,404.413,404.413,375.633,386.472,1003289.0
2011-11-11,387.22,391.705,384.229,387.967,446989.0
2011-11-12,387.22,391.705,384.229,387.967,446989.0
2011-11-13,387.22,391.705,384.229,387.967,446989.0
2011-11-14,390.583,395.816,386.846,392.078,289115.0
2011-11-15,390.583,398.059,389.836,394.321,288017.0
2011-11-16,396.937,402.544,389.088,394.695,474693.0
2011-11-17,392.826,394.321,387.593,392.826,438925.0
2011-11-18,389.088,389.836,382.734,388.341,432913.0
2011-11-19,389.088,389.836,382.734,388.341,432913.0
2011-11-20,389.088,389.836,382.734,388.341,432913.0
2011-11-21,386.098,387.967,381.613,386.846,639365.0
2011-11-22,387.593,393.947,383.856,387.22,254711.0
2011-11-23,384.603,386.098,373.016,373.764,570037.0
2011-11-24,378.623,380.492,374.138,376.38,567744.0
2011-11-25,375.633,377.502,371.82,373.241,226190.0
2011-11-26,375.633,377.502,371.82,373.241,226190.0
2011-11-27,375.633,377.502,371.82,373.241,226190.0
2011-11-28,376.007,380.118,368.756,377.875,444442.0
2011-11-29,379.37,385.724,375.633,381.987,333362.0
2011-11-30,380.866,399.928,377.502,392.452,612120.0
2011-12-01,398.059,398.059,383.482,383.482,273518.0
2011-12-02,386.472,387.593,376.007,384.229,319755.0
2011-12-03,386.472,387.593,376.007,384.229,319755.0
2011-12-04,386.472,387.593,376.007,384.229,319755.0
2011-12-05,384.229,391.705,382.361,386.472,459687.0
2011-12-06,382.734,387.967,380.118,380.866,327298.0
2011-12-07,384.229,389.462,381.613,387.593,749111.0
2011-12-08,389.462,390.583,380.492,387.593,386207.0
2011-12-09,386.472,392.826,381.613,386.472,237112.0
2011-12-10,386.472,392.826,381.613,386.472,237112.0
2011-12-11,386.472,392.826,381.613,386.472,237112.0
2011-12-12,384.977,389.462,377.502,377.502,278699.0
2011-12-13,378.623,386.472,376.38,383.482,214509.0
2011-12-14,381.613,383.108,374.512,378.249,257027.0
2011-12-15,380.492,386.846,379.37,384.977,214899.0
2011-12-16,387.593,387.593,378.249,379.37,354999.0
2011-12-17,387.593,387.593,378.249,379.37,354999.0
2011-12-18,387.593,387.593,378.249,379.37,354999.0
2011-12-19,379.744,386.098,373.39,377.128,333486.0
2011-12-20,377.875,383.108,373.54,377.875,337779.0
2011-12-21,380.866,381.239,372.643,376.754,335666.0
2011-12-22,378.997,383.856,374.885,376.754,224121.0
2011-12-23,378.249,381.613,376.38,379.37,82386.0
2011-12-24,378.249,381.613,376.38,379.37,82386.0
2011-12-25,378.249,381.613,376.38,379.37,82386.0
2011-12-26,378.249,381.613,376.38,379.37,82386.0
2011-12-27,378.249,381.613,376.38,379.37,82386.0
2011-12-28,381.613,387.967,378.249,385.351,228639.0
2011-12-29,385.724,388.715,381.987,383.856,257573.0
2011-12-30,386.098,399.18,386.098,397.311,149171.0
2011-12-31,386.098,399.18,386.098,397.311,149171.0
2012-01-01,386.098,399.18,386.098,397.311,149171.0
2012-01-02,386.098,399.18,386.098,397.311,149171.0
2012-01-03,403.665,403.665,392.826,402.17,698099.0
2012-01-04,407.402,407.402,393.553,398.169,1109362.0
2012-01-05,408.556,411.634,400.862,403.94,367084.0
2012-01-06,404.709,409.326,400.093,405.479,425482.0
2012-01-07,404.709,409.326,400.093,405.479,425482.0
2012-01-08,404.709,409.326,400.093,405.479,425482.0
2012-01-09,406.248,411.634,402.016,404.709,225886.0
2012-01-10,405.094,407.402,401.632,403.555,278292.0
2012-01-11,403.555,405.479,399.323,403.94,161597.0
2012-01-12,404.709,405.863,399.708,402.401,279951.0
2012-01-13,405.479,407.018,401.632,403.94,359152.0
2012-01-14,405.479,407.018,401.632,403.94,359152.0
2012-01-15,405.479,407.018,401.632,403.94,359152.0
2012-01-16,403.17,409.71,400.093,407.787,95913.0
2012-01-17,408.172,409.71,402.016,405.094,268121.0
2012-01-18,405.863,412.403,402.401,409.71,204985.0
2012-01-19,410.865,414.327,408.941,411.249,220571.0
2012-01-20,411.249,415.481,411.249,412.403,146473.0
2012-01-21,411.249,415.481,411.249,412.403,146473.0
2012-01-22,411.249,415.481,411.249,412.403,146473.0
2012-01-23,414.327,421.252,406.248,410.095,486487.0
2012-01-24,410.095,412.019,408.172,409.326,294647.0
2012-01-25,412.403,433.177,412.403,426.253,716529.0
2012-01-26,417.405,426.637,417.405,422.79,226621.0
2012-01-27,421.252,428.946,421.252,425.099,241390.0
2012-01-28,421.252,428.946,421.252,425.099,241390.0
2012-01-29,421.252,428.946,421.252,425.099,241390.0
2012-01-30,420.867,426.637,415.096,416.25,334520.0
2012-01-31,419.328,427.022,416.635,424.714,416055.0
2012-02-01,425.099,436.255,424.714,430.1,465006.0
2012-02-02,429.715,433.947,412.788,413.173,1089693.0
2012-02-03,413.557,413.557,401.632,405.863,950692.0
2012-02-04,413.557,413.557,401.632,405.863,950692.0
2012-02-05,413.557,413.557,401.632,405.863,950692.0
2012-02-06,406.248,410.865,400.093,406.248,559973.0
2012-02-07,405.094,408.941,397.785,408.941,712816.0
2012-02-08,408.941,408.941,394.322,396.246,965745.0
2012-02-09,395.092,403.17,395.092,400.093,511933.0
2012-02-10,399.708,411.634,399.708,408.941,612924.0
2012-02-11,399.708,411.634,399.708,408.941,612924.0
2012-02-12,399.708,411.634,399.708,408.941,612924.0
2012-02-13,411.634,413.942,405.094,413.557,273120.0
2012-02-14,411.634,415.866,408.172,414.327,326325.0
2012-02-15,415.481,418.174,411.634,415.096,464405.0
2012-02-16,412.403,416.635,408.941,415.481,202007.0
2012-02-17,417.405,420.867,411.249,416.635,549388.0
2012-02-18,417.405,420.867,411.249,416.635,549388.0
2012-02-19,417.405,420.867,411.249,416.635,549388.0
2012-02-20,418.559,420.482,416.635,418.559,175426.0
2012-02-21,418.943,422.79,412.788,416.635,231404.0
2012-02-22,420.097,422.406,412.403,412.403,452175.0
2012-02-23,414.327,419.713,408.941,417.789,697696.0
2012-02-24,420.482,421.636,415.866,417.02,340301.0
2012-02-25,420.482,421.636,415.866,417.02,340301.0
2012-02-26,420.482,421.636,415.866,417.02,340301.0
2012-02-27,416.635,417.789,411.249,412.019,353997.0
2012-02-28,414.327,415.481,407.787,410.865,420545.0
2012-02-29,411.249,414.327,407.787,409.326,414802.0
2012-03-01,410.095,414.712,407.018,413.557,1158829.0
2012-03-02,413.942,418.943,412.788,418.559,519349.0
2012-03-03,413.942,418.943,412.788,418.559,519349.0
2012-03-04,413.942,418.943,412.788,418.559,519349.0
2012-03-05,417.02,417.02,409.71,410.865,365179.0
2012-03-06,409.71,410.48,397.015,398.554,417014.0
2012-03-07,400.093,408.556,400.093,405.479,272524.0
2012-03-08,407.018,414.712,406.633,412.019,373674.0
2012-03-09,413.173,416.25,406.248,408.556,254628.0
2012-03-10,413.173,416.25,406.248,408.556,254628.0
2012-03-11,413.173,416.25,406.248,408.556,254628.0
2012-03-12,409.326,415.096,405.863,413.557,180934.0
2012-03-13,415.481,421.252,412.788,420.867,279552.0
2012-03-14,422.021,423.945,413.942,417.02,340110.0
2012-03-15,417.02,420.867,413.942,420.482,457111.0
2012-03-16,420.097,424.329,415.096,422.79,554528.0
2012-03-17,420.097,424.329,415.096,422.79,554528.0
2012-03-18,420.097,424.329,415.096,422.79,554528.0
2012-03-19,421.252,423.56,416.635,423.175,311996.0
2012-03-20,421.252,421.636,415.481,421.252,381430.0
2012-03-21,420.482,424.714,418.559,422.79,425410.0
2012-03-22,420.867,421.636,416.25,419.328,332201.0
2012-03-23,420.097,425.099,415.866,421.636,354790.0
2012-03-24,420.097,425.099,415.866,421.636,354790.0
2012-03-25,420.097,425.099,415.866,421.636,354790.0
2012-03-26,427.792,427.792,420.097,427.022,170497.0
2012-03-27,428.946,428.946,422.021,424.714,286932.0
2012-03-28,423.56,430.869,420.867,424.714,1667804.0
2012-03-29,424.714,424.714,415.481,418.174,248450.0
2012-03-30,419.713,423.175,418.943,419.328,476614.0
2012-03-31,419.713,423.175,418.943,419.328,476614.0
2012-04-01,419.713,423.175,418.943,419.328,476614.0
2012-04-02,419.328,423.945,416.635,421.636,469529.0
2012-04-03,422.79,424.329,412.403,422.406,659382.0
2012-04-04,420.097,425.099,417.02,417.789,562627.0
2012-04-05,417.405,423.175,414.327,420.097,647723.0
2012-04-06,417.405,423.175,414.327,420.097,647723.0
2012-04-07,417.405,423.175,414.327,420.097,647723.0
2012-04-08,417.405,423.175,414.327,420.097,647723.0
2012-04-09,417.405,423.175,414.327,420.097,647723.0
2012-04-10,417.789,422.406,410.095,410.095,578462.0
2012-04-11,410.48,415.096,407.018,412.788,617392.0
2012-04-12,412.788,417.789,410.865,414.327,681582.0
2012-04-13,413.173,417.789,407.787,411.249,614336.0
2012-04-14,413.173,417.789,407.787,411.249,614336.0
2012-04-15,413.173,417.789,407.787,411.249,614336.0
2012-04-16,410.095,415.866,407.402,410.48,632107.0
2012-04-17,410.48,413.557,409.71,411.634,571592.0
2012-04-18,409.71,420.867,407.402,420.867,914213.0
2012-04-19,412.403,415.481,402.401,406.248,1038078.0
2012-04-20,410.095,417.02,403.555,417.02,943042.0
2012-04-21,410.095,417.02,403.555,417.02,943042.0
2012-04-22,410.095,417.02,403.555,417.02,943042.0
2012-04-23,417.405,421.252,407.402,410.095,510175.0
2012-04-24,411.249,411.249,407.402,407.787,410664.0
2012-04-25,410.48,411.634,406.248,408.172,352191.0
2012-04-26,410.48,413.173,403.94,404.709,484939.0
2012-04-27,403.17,407.018,399.708,405.863,335872.0
2012-04-28,403.17,407.018,399.708,405.863,335872.0
2012-04-29,403.17,407.018,399.708,405.863,335872.0
2012-04-30,406.633,408.556,401.632,405.479,273480.0
2012-05-01,410.865,411.249,402.401,407.018,166779.0
2012-05-02,407.787,412.788,403.17,403.94,472790.0
2012-05-03,403.555,411.249,403.555,407.402,463973.0
2012-05-04,407.787,407.787,398.554,398.554,271013.0
2012-05-05,407.787,407.787,398.554,398.554,271013.0
2012-05-06,407.787,407.787,398.554,398.554,271013.0
2012-05-07,407.787,407.787,398.554,398.554,271013.0
2012-05-08,399.708,407.787,393.553,393.553,498956.0
2012-05-09,395.861,402.786,391.629,400.478,1051345.0
2012-05-10,402.401,408.172,399.708,407.787,582336.0
2012-05-11,407.787,411.634,402.016,408.941,377012.0
2012-05-12,407.787,411.634,402.016,408.941,377012.0
2012-05-13,407.787,411.634,402.016,408.941,377012.0
2012-05-14,407.402,408.172,399.323,400.093,356692.0
2012-05-15,404.325,405.863,395.861,399.708,636246.0
2012-05-16,398.554,402.401,392.399,396.246,353146.0
2012-05-17,398.169,400.862,392.399,392.399,350606.0
2012-05-18,392.399,392.399,382.396,382.396,561977.0
2012-05-19,392.399,392.399,382.396,382.396,561977.0
2012-05-20,392.399,392.399,382.396,382.396,561977.0
