,PAGE LN Equity,PAGE LN Equity,PAGE LN Equity,PAGE LN Equity,PAGE LN Equity
2011-04-30,319.714,322.256,310.676,311.806,1344067.0
2011-05-01,319.714,322.256,310.676,311.806,1344067.0
2011-05-02,319.714,322.256,310.676,311.806,1344067.0
2011-05-03,312.653,313.5,307.287,312.088,1355302.0
2011-05-04,314.156,314.156,305.017,305.874,855387.0
2011-05-05,304.731,307.873,303.303,305.303,1271754.0
2011-05-06,305.017,310.158,299.876,308.444,1045340.0
2011-05-07,305.017,310.158,299.876,308.444,1045340.0
2011-05-08,305.017,310.158,299.876,308.444,1045340.0
2011-05-09,306.445,312.442,306.445,308.159,622234.0
2011-05-10,309.872,316.155,309.872,315.013,3975920.0
2011-05-11,315.584,317.869,309.872,310.158,1516842.0
2011-05-12,308.444,313.299,307.302,311.586,957429.0
2011-05-13,312.728,315.298,311.871,312.728,413328.0
2011-05-14,312.728,315.298,311.871,312.728,413328.0
2011-05-15,312.728,315.298,311.871,312.728,413328.0
2011-05-16,311.586,315.87,307.302,315.584,1505602.0
2011-05-17,313.299,316.441,304.16,304.446,1263187.0
2011-05-18,303.875,306.445,302.732,306.445,502859.0
2011-05-19,307.302,309.872,306.159,308.444,576493.0
2011-05-20,308.444,309.872,300.733,302.161,860788.0
2011-05-21,308.444,309.872,300.733,302.161,860788.0
2011-05-22,308.444,309.872,300.733,302.161,860788.0
2011-05-23,297.877,299.591,295.307,298.163,768941.0
2011-05-24,298.448,302.161,298.448,300.733,986495.0
2011-05-25,299.019,302.161,296.163,301.304,534935.0
2011-05-26,300.733,302.447,297.877,300.447,941833.0
2011-05-27,302.161,303.589,300.162,302.161,370204.0
2011-05-28,302.161,303.589,300.162,302.161,370204.0
2011-05-29,302.161,303.589,300.162,302.161,370204.0
2011-05-30,302.161,303.589,300.162,302.161,370204.0
2011-05-31,301.304,307.016,301.304,305.017,1040249.0
2011-06-01,307.016,312.157,303.589,308.73,1273512.0
2011-06-02,307.016,311.871,305.017,309.587,610748.0
2011-06-03,309.872,311.3,307.873,309.015,1079281.0
2011-06-04,309.872,311.3,307.873,309.015,1079281.0
2011-06-05,309.872,311.3,307.873,309.015,1079281.0
2011-06-06,308.444,316.441,307.587,308.159,1002366.0
2011-06-07,308.444,313.87,307.587,310.158,898575.0
2011-06-08,307.587,309.301,304.16,306.159,1425398.0
2011-06-09,305.588,306.445,300.162,300.733,1402649.0
2011-06-10,299.876,305.874,299.019,299.876,1302736.0
2011-06-11,299.876,305.874,299.019,299.876,1302736.0
2011-06-12,299.876,305.874,299.019,299.876,1302736.0
2011-06-13,300.447,300.733,295.878,298.448,1484751.0
2011-06-14,298.734,306.731,298.734,303.303,1107161.0
2011-06-15,303.018,304.16,299.591,300.733,430456.0
2011-06-16,297.306,299.876,293.879,299.019,939057.0
2011-06-17,296.163,302.447,293.022,300.162,6756307.0
2011-06-18,296.163,302.447,293.022,300.162,6756307.0
2011-06-19,296.163,302.447,293.022,300.162,6756307.0
2011-06-20,295.592,300.447,295.021,299.019,950231.0
2011-06-21,299.591,304.446,298.448,301.59,442527.0
2011-06-22,299.876,301.875,299.591,301.304,842622.0
2011-06-23,300.447,304.731,297.877,298.734,1360082.0
2011-06-24,302.161,302.447,293.879,295.592,1481028.0
2011-06-25,302.161,302.447,293.879,295.592,1481028.0
2011-06-26,302.161,302.447,293.879,295.592,1481028.0
2011-06-27,295.878,298.734,293.308,293.308,707017.0
2011-06-28,293.879,300.733,293.879,299.591,1196898.0
2011-06-29,299.876,303.875,295.307,303.018,1686766.0
2011-06-30,303.303,305.874,301.019,305.588,1079840.0
2011-07-01,306.159,315.87,305.303,314.727,939925.0
2011-07-02,306.159,315.87,305.303,314.727,939925.0
2011-07-03,306.159,315.87,305.303,314.727,939925.0
2011-07-04,315.013,317.583,313.585,315.584,900291.0
2011-07-05,314.442,318.726,313.585,314.727,2331334.0
2011-07-06,315.87,315.87,309.301,311.586,2356859.0
2011-07-07,312.157,312.157,299.019,303.875,2307244.0
2011-07-08,305.303,311.3,304.446,304.731,1087167.0
2011-07-09,305.303,311.3,304.446,304.731,1087167.0
2011-07-10,305.303,311.3,304.446,304.731,1087167.0
2011-07-11,309.015,314.442,302.161,302.732,2491965.0
2011-07-12,299.305,301.875,291.308,299.019,2419274.0
2011-07-13,298.448,310.158,298.448,306.731,1288363.0
2011-07-14,302.447,307.016,301.304,302.161,1019598.0
2011-07-15,301.875,304.16,297.306,299.019,1022457.0
2011-07-16,301.875,304.16,297.306,299.019,1022457.0
2011-07-17,301.875,304.16,297.306,299.019,1022457.0
2011-07-18,298.448,298.448,288.452,289.309,1593684.0
2011-07-19,290.737,292.165,286.739,289.309,1403797.0
2011-07-20,289.88,297.591,288.452,297.306,1104708.0
2011-07-21,296.735,300.162,293.879,299.305,1285545.0
2011-07-22,301.019,303.875,298.734,301.019,698341.0
2011-07-23,301.019,303.875,298.734,301.019,698341.0
2011-07-24,301.019,303.875,298.734,301.019,698341.0
2011-07-25,299.876,300.162,296.449,298.734,836729.0
2011-07-26,301.019,302.732,297.877,300.447,739285.0
2011-07-27,299.876,302.732,292.165,294.45,916197.0
2011-07-28,290.452,294.736,286.168,288.738,1506825.0
2011-07-29,285.596,290.737,280.227,286.453,2677083.0
2011-07-30,285.596,290.737,280.227,286.453,2677083.0
2011-07-31,285.596,290.737,280.227,286.453,2677083.0
2011-08-01,289.595,291.88,278.628,281.312,1691802.0
2011-08-02,279.942,281.655,268.689,269.032,2448850.0
2011-08-03,267.604,269.66,259.036,259.664,2013555.0
2011-08-04,263.263,265.49,244.756,248.012,2757281.0
2011-08-05,242.186,250.068,235.617,242.3,2130105.0
2011-08-06,242.186,250.068,235.617,242.3,2130105.0
2011-08-07,242.186,250.068,235.617,242.3,2130105.0
2011-08-08,239.387,252.639,227.335,227.849,2372854.0
2011-08-09,227.849,236.188,214.254,231.048,4046826.0
2011-08-10,236.36,238.644,215.682,219.452,4351884.0
2011-08-11,226.706,231.276,216.368,222.994,3846367.0
2011-08-12,225.336,233.789,218.881,228.706,3222312.0
2011-08-13,225.336,233.789,218.881,228.706,3222312.0
2011-08-14,225.336,233.789,218.881,228.706,3222312.0
2011-08-15,208.314,215.968,187.523,210.199,9421349.0
2011-08-16,211.341,214.197,205.629,213.169,2730301.0
2011-08-17,210.713,217.11,209.228,211.57,3940423.0
2011-08-18,210.713,217.682,205.515,206.658,9005698.0
2011-08-19,204.716,207.914,194.206,202.259,8352902.0
2011-08-20,204.716,207.914,194.206,202.259,8352902.0
2011-08-21,204.716,207.914,194.206,202.259,8352902.0
2011-08-22,198.946,204.43,198.889,200.317,5365031.0
2011-08-23,201.86,208.086,200.546,207.057,4857386.0
2011-08-24,212.484,217.282,210.485,215.968,7701573.0
2011-08-25,217.396,220.937,208.885,209.399,3851168.0
2011-08-26,209.057,211.57,203.116,206.658,1278497.0
2011-08-27,209.057,211.57,203.116,206.658,1278497.0
2011-08-28,209.057,211.57,203.116,206.658,1278497.0
2011-08-29,209.057,211.57,203.116,206.658,1278497.0
2011-08-30,212.255,217.282,211.056,212.998,1321970.0
2011-08-31,214.769,224.25,214.769,222.765,1713764.0
2011-09-01,222.251,222.251,212.141,216.939,2217924.0
2011-09-02,215.34,215.34,209.97,211.513,2295926.0
2011-09-03,215.34,215.34,209.97,211.513,2295926.0
2011-09-04,215.34,215.34,209.97,211.513,2295926.0
2011-09-05,206.886,207.343,199.518,201.802,1610906.0
2011-09-06,201.517,205.001,199.689,202.488,2437091.0
2011-09-07,205.341,206.956,201.479,206.437,1219950.0
2011-09-08,206.898,211.394,204.88,209.089,1176442.0
2011-09-09,206.379,206.379,199.807,200.384,1183676.0
2011-09-10,206.379,206.379,199.807,200.384,1183676.0
2011-09-11,206.379,206.379,199.807,200.384,1183676.0
2011-09-12,197.213,197.213,192.659,195.253,872058.0
2011-09-13,199.519,200.903,192.717,199.0,2036155.0
2011-09-14,198.308,201.133,197.213,201.076,1273763.0
2011-09-15,203.958,207.244,203.958,205.86,626925.0
2011-09-16,207.878,211.049,205.918,211.049,1125403.0
2011-09-17,207.878,211.049,205.918,211.049,1125403.0
2011-09-18,207.878,211.049,205.918,211.049,1125403.0
2011-09-19,206.206,209.723,201.306,202.92,1080558.0
2011-09-20,202.632,209.492,200.441,209.262,854857.0
2011-09-21,208.051,214.335,208.051,212.663,946083.0
2011-09-22,207.82,207.82,202.286,204.707,1189344.0
2011-09-23,208.224,208.224,197.732,206.149,1185884.0
2011-09-24,208.224,208.224,197.732,206.149,1185884.0
2011-09-25,208.224,208.224,197.732,206.149,1185884.0
2011-09-26,202.978,212.893,202.69,208.397,1045298.0
2011-09-27,212.72,217.966,211.971,217.851,1304612.0
2011-09-28,215.66,222.175,215.66,219.119,739751.0
2011-09-29,219.35,219.35,213.931,217.563,925047.0
2011-09-30,215.084,218.831,211.106,212.605,903899.0
2011-10-01,215.084,218.831,211.106,212.605,903899.0
2011-10-02,215.084,218.831,211.106,212.605,903899.0
2011-10-03,208.685,212.893,207.186,211.74,754548.0
2011-10-04,211.222,211.222,194.331,200.614,2188901.0
2011-10-05,197.732,204.361,197.674,203.266,1141862.0
2011-10-06,204.823,215.43,203.958,214.046,1150534.0
2011-10-07,216.986,216.986,209.031,209.665,1219386.0
2011-10-08,216.986,216.986,209.031,209.665,1219386.0
2011-10-09,216.986,216.986,209.031,209.665,1219386.0
2011-10-10,202.863,207.647,195.599,206.379,3694906.0
2011-10-11,206.956,206.956,196.694,202.69,2086769.0
2011-10-12,202.69,212.547,198.827,211.106,1553140.0
2011-10-13,210.184,211.452,204.131,206.667,1014565.0
2011-10-14,205.803,210.703,205.341,209.262,832656.0
2011-10-15,205.803,210.703,205.341,209.262,832656.0
2011-10-16,205.803,210.703,205.341,209.262,832656.0
2011-10-17,210.011,212.778,203.958,206.091,717091.0
2011-10-18,203.266,206.494,201.364,204.65,862415.0
2011-10-19,204.65,213.355,202.92,212.72,1574887.0
2011-10-20,209.089,212.951,205.572,208.339,759095.0
2011-10-21,209.896,219.638,207.705,218.255,1098065.0
2011-10-22,209.896,219.638,207.705,218.255,1098065.0
2011-10-23,209.896,219.638,207.705,218.255,1098065.0
2011-10-24,217.332,228.055,213.355,227.421,1243398.0
2011-10-25,225.345,228.17,222.751,224.019,2080540.0
2011-10-26,224.481,226.095,220.503,221.944,955403.0
2011-10-27,226.498,243.447,226.383,235.722,1694251.0
2011-10-28,237.394,241.89,236.241,240.91,1161765.0
2011-10-29,237.394,241.89,236.241,240.91,1161765.0
2011-10-30,237.394,241.89,236.241,240.91,1161765.0
2011-10-31,237.97,240.276,231.571,231.629,1064886.0
2011-11-01,229.784,230.303,217.736,219.58,875768.0
2011-11-02,222.463,226.268,219.523,221.713,715070.0
2011-11-03,218.485,228.631,215.833,225.23,781213.0
2011-11-04,227.882,229.438,219.984,221.944,537824.0
2011-11-05,227.882,229.438,219.984,221.944,537824.0
2011-11-06,227.882,229.438,219.984,221.944,537824.0
2011-11-07,219.292,220.791,214.507,216.467,768473.0
2011-11-08,217.332,217.39,212.547,215.315,1195267.0
2011-11-09,215.603,216.295,209.262,214.969,1716283.0
2011-11-10,209.953,215.199,204.88,206.149,1468648.0
2011-11-11,207.59,214.623,206.667,213.758,723757.0
2011-11-12,207.59,214.623,206.667,213.758,723757.0
2011-11-13,207.59,214.623,206.667,213.758,723757.0
2011-11-14,215.257,215.257,208.916,211.394,547667.0
2011-11-15,208.973,212.317,207.532,209.953,741059.0
2011-11-16,214.911,226.383,214.68,222.175,2113630.0
2011-11-17,221.252,222.578,214.738,217.275,1216656.0
2011-11-18,216.122,221.771,215.026,221.137,1465257.0
2011-11-19,216.122,221.771,215.026,221.137,1465257.0
2011-11-20,216.122,221.771,215.026,221.137,1465257.0
2011-11-21,219.119,221.195,217.966,219.062,2112471.0
2011-11-22,219.35,221.368,214.335,214.392,1668568.0
2011-11-23,212.893,215.026,204.938,204.938,1223595.0
2011-11-24,207.417,208.454,204.189,205.514,1059084.0
2011-11-25,206.783,207.301,200.672,205.745,994218.0
2011-11-26,206.783,207.301,200.672,205.745,994218.0
2011-11-27,206.783,207.301,200.672,205.745,994218.0
2011-11-28,206.725,210.184,204.65,209.665,1325513.0
2011-11-29,209.434,215.833,207.013,214.046,1163922.0
2011-11-30,212.951,222.405,210.53,221.54,1472015.0
2011-12-01,221.425,225.691,218.773,219.004,1271601.0
2011-12-02,219.062,221.944,210.069,210.414,1660647.0
2011-12-03,219.062,221.944,210.069,210.414,1660647.0
2011-12-04,219.062,221.944,210.069,210.414,1660647.0
2011-12-05,200.038,200.499,180.495,199.404,7104104.0
2011-12-06,196.06,204.65,195.195,196.003,2848916.0
2011-12-07,196.637,196.694,187.355,190.814,4831938.0
2011-12-08,193.062,193.524,186.029,186.779,2521514.0
2011-12-09,184.531,188.624,184.127,187.759,1867949.0
2011-12-10,184.531,188.624,184.127,187.759,1867949.0
2011-12-11,184.531,188.624,184.127,187.759,1867949.0
2011-12-12,188.278,189.258,185.741,187.067,837157.0
2011-12-13,186.491,192.198,185.799,190.584,1304973.0
2011-12-14,188.508,190.872,185.857,187.413,1775643.0
2011-12-15,182.513,188.278,182.513,186.202,1489881.0
2011-12-16,186.952,190.987,186.721,190.411,1921180.0
2011-12-17,186.952,190.987,186.721,190.411,1921180.0
2011-12-18,186.952,190.987,186.721,190.411,1921180.0
2011-12-19,188.854,190.987,187.932,189.027,1634703.0
2011-12-20,186.952,194.734,186.837,193.12,1343854.0
2011-12-21,195.426,196.752,191.506,192.486,760861.0
2011-12-22,192.486,194.85,190.353,192.255,692690.0
2011-12-23,193.927,196.464,193.12,196.464,111706.0
2011-12-24,193.927,196.464,193.12,196.464,111706.0
2011-12-25,193.927,196.464,193.12,196.464,111706.0
2011-12-26,193.927,196.464,193.12,196.464,111706.0
2011-12-27,193.927,196.464,193.12,196.464,111706.0
2011-12-28,196.003,199.058,194.331,195.253,670910.0
2011-12-29,195.887,200.384,193.524,200.038,974864.0
2011-12-30,200.153,201.133,198.77,201.076,424082.0
2011-12-31,200.153,201.133,198.77,201.076,424082.0
2012-01-01,200.153,201.133,198.77,201.076,424082.0
2012-01-02,200.153,201.133,198.77,201.076,424082.0
2012-01-03,204.823,209.665,202.978,208.512,1303488.0
2012-01-04,206.379,209.146,203.727,203.727,1597054.0
2012-01-05,203.727,203.727,196.06,197.674,916149.0
2012-01-06,198.885,201.018,196.348,199.0,1527247.0
2012-01-07,198.885,201.018,196.348,199.0,1527247.0
2012-01-08,198.885,201.018,196.348,199.0,1527247.0
2012-01-09,200.153,201.71,199.346,199.577,744779.0
2012-01-10,199.0,202.805,196.348,199.0,1238750.0
2012-01-11,201.652,212.893,197.732,212.144,2517047.0
2012-01-12,212.951,219.926,212.317,219.465,1779303.0
2012-01-13,221.252,222.693,216.986,217.909,1699122.0
2012-01-14,221.252,222.693,216.986,217.909,1699122.0
2012-01-15,221.252,222.693,216.986,217.909,1699122.0
2012-01-16,217.159,218.197,215.257,216.583,933711.0
2012-01-17,219.869,220.733,217.332,220.56,1215892.0
2012-01-18,220.33,224.481,218.543,219.926,723485.0
2012-01-19,220.503,228.055,220.272,227.478,758575.0
2012-01-20,228.574,232.955,228.285,231.687,1360064.0
2012-01-21,228.574,232.955,228.285,231.687,1360064.0
2012-01-22,228.574,232.955,228.285,231.687,1360064.0
2012-01-23,230.245,232.724,229.035,231.168,564926.0
2012-01-24,229.438,231.456,227.363,230.476,811425.0
2012-01-25,231.629,233.531,228.055,229.208,592901.0
2012-01-26,230.303,231.859,228.112,230.418,1255776.0
2012-01-27,229.092,229.784,226.902,227.305,709100.0
2012-01-28,229.092,229.784,226.902,227.305,709100.0
2012-01-29,229.092,229.784,226.902,227.305,709100.0
2012-01-30,226.959,226.959,216.871,220.099,850845.0
2012-01-31,220.733,224.308,219.119,224.308,935178.0
2012-02-01,223.501,241.198,223.501,241.198,1919079.0
2012-02-02,242.063,246.156,241.66,245.118,1351216.0
2012-02-03,245.407,250.307,242.294,247.886,1184091.0
2012-02-04,245.407,250.307,242.294,247.886,1184091.0
2012-02-05,245.407,250.307,242.294,247.886,1184091.0
2012-02-06,247.597,248.75,241.833,247.828,765689.0
2012-02-07,248.693,248.693,237.163,242.121,1063284.0
2012-02-08,241.717,245.407,241.256,244.311,655227.0
2012-02-09,243.562,246.963,242.985,246.79,540177.0
2012-02-10,245.176,245.81,241.602,241.602,600857.0
2012-02-11,245.176,245.81,241.602,241.602,600857.0
2012-02-12,245.176,245.81,241.602,241.602,600857.0
2012-02-13,243.158,246.617,242.697,246.387,451469.0
2012-02-14,244.83,247.309,243.043,243.85,496834.0
2012-02-15,244.023,247.886,243.908,244.657,542702.0
2012-02-16,241.083,241.89,238.72,239.584,1099606.0
2012-02-17,241.487,244.311,240.276,242.928,1008112.0
2012-02-18,241.487,244.311,240.276,242.928,1008112.0
2012-02-19,241.487,244.311,240.276,242.928,1008112.0
2012-02-20,244.888,249.615,243.216,249.096,940245.0
2012-02-21,248.116,252.901,246.156,252.555,1188492.0
2012-02-22,251.921,260.568,251.056,260.453,1306616.0
2012-02-23,259.415,269.215,259.415,266.448,1704064.0
2012-02-24,268.235,268.235,262.47,262.874,1093613.0
2012-02-25,268.235,268.235,262.47,262.874,1093613.0
2012-02-26,268.235,268.235,262.47,262.874,1093613.0
2012-02-27,261.029,262.528,258.262,261.606,636746.0
2012-02-28,260.914,263.739,258.435,259.992,952234.0
2012-02-29,259.53,261.952,257.282,261.49,746428.0
2012-03-01,262.009,275.845,259.934,275.384,2010610.0
2012-03-02,274.231,280.975,273.712,279.015,1503401.0
2012-03-03,274.231,280.975,273.712,279.015,1503401.0
2012-03-04,274.231,280.975,273.712,279.015,1503401.0
2012-03-05,276.709,278.727,271.982,276.133,2072262.0
2012-03-06,279.592,285.357,253.131,255.38,4551762.0
2012-03-07,261.087,270.138,256.879,267.543,2517646.0
2012-03-08,269.792,277.171,269.792,274.922,1647707.0
2012-03-09,276.133,284.434,275.095,282.474,1852334.0
2012-03-10,276.133,284.434,275.095,282.474,1852334.0
2012-03-11,276.133,284.434,275.095,282.474,1852334.0
2012-03-12,279.015,279.015,272.905,275.153,3479786.0
2012-03-13,276.652,279.995,274.576,275.96,2299306.0
2012-03-14,276.652,278.266,274.461,275.614,1497570.0
2012-03-15,277.862,286.913,275.787,283.973,2140676.0
2012-03-16,282.935,291.121,282.935,285.933,3594387.0
2012-03-17,282.935,291.121,282.935,285.933,3594387.0
2012-03-18,282.935,291.121,282.935,285.933,3594387.0
2012-03-19,286.452,289.104,285.357,286.51,1230023.0
2012-03-20,282.359,286.279,275.556,281.552,1822808.0
2012-03-21,281.148,283.742,279.765,281.609,1036248.0
2012-03-22,281.437,284.146,275.845,277.574,1006024.0
2012-03-23,271.06,276.998,271.06,276.709,1420434.0
2012-03-24,271.06,276.998,271.06,276.709,1420434.0
2012-03-25,271.06,276.998,271.06,276.709,1420434.0
2012-03-26,276.709,281.091,274.98,280.514,952145.0
2012-03-27,282.186,283.858,280.572,281.725,1023309.0
2012-03-28,279.361,282.244,275.729,276.709,1161159.0
2012-03-29,275.095,277.978,270.483,272.674,1473894.0
2012-03-30,273.827,278.093,273.827,276.709,1129412.0
2012-03-31,273.827,278.093,273.827,276.709,1129412.0
2012-04-01,273.827,278.093,273.827,276.709,1129412.0
2012-04-02,276.594,280.168,275.787,279.592,1346605.0
2012-04-03,279.361,282.128,279.246,279.592,1362119.0
2012-04-04,276.998,278.9,267.774,269.273,2064003.0
2012-04-05,269.965,273.596,267.14,271.809,822770.0
2012-04-06,269.965,273.596,267.14,271.809,822770.0
2012-04-07,269.965,273.596,267.14,271.809,822770.0
2012-04-08,269.965,273.596,267.14,271.809,822770.0
2012-04-09,269.965,273.596,267.14,271.809,822770.0
2012-04-10,269.676,269.676,258.723,261.663,1916622.0
2012-04-11,251.344,253.477,242.64,252.382,4121049.0
2012-04-12,254.63,262.24,253.535,261.145,2094462.0
2012-04-13,259.588,264.892,253.881,253.881,1435599.0
2012-04-14,259.588,264.892,253.881,253.881,1435599.0
2012-04-15,259.588,264.892,253.881,253.881,1435599.0
2012-04-16,251.69,253.766,249.5,250.768,1477885.0
2012-04-17,249.557,254.803,249.269,253.996,1454785.0
2012-04-18,252.843,253.65,248.289,252.497,1557366.0
2012-04-19,252.613,254.746,250.999,252.497,1289271.0
2012-04-20,252.613,252.613,247.078,250.537,1053363.0
2012-04-21,252.613,252.613,247.078,250.537,1053363.0
2012-04-22,252.613,252.613,247.078,250.537,1053363.0
2012-04-23,248.462,249.327,243.389,243.85,1174054.0
2012-04-24,243.504,245.464,241.544,244.715,1372969.0
2012-04-25,245.753,247.77,244.369,246.041,1260858.0
2012-04-26,246.963,249.384,243.85,245.291,1138017.0
2012-04-27,243.677,247.136,241.544,246.271,1353990.0
2012-04-28,243.677,247.136,241.544,246.271,1353990.0
2012-04-29,243.677,247.136,241.544,246.271,1353990.0
2012-04-30,246.963,247.597,238.143,239.584,1562060.0
2012-05-01,242.178,243.677,238.835,242.928,318360.0
2012-05-02,245.535,245.535,239.032,240.204,2093555.0
2012-05-03,240.321,240.379,237.333,238.387,1520763.0
2012-05-04,237.157,237.216,223.272,225.557,1781043.0
2012-05-05,237.157,237.216,223.272,225.557,1781043.0
2012-05-06,237.157,237.216,223.272,225.557,1781043.0
2012-05-07,237.157,237.216,223.272,225.557,1781043.0
2012-05-08,225.498,226.143,217.589,218.175,1642910.0
2012-05-09,218.995,219.464,213.84,216.828,1102589.0
2012-05-10,217.999,221.456,216.593,219.933,1209142.0
