,MONY LN Equity,MONY LN Equity,MONY LN Equity,MONY LN Equity,MONY LN Equity
2011-05-07,54.209,54.402,53.463,54.209,2737068.0
2011-05-08,54.209,54.402,53.463,54.209,2737068.0
2011-05-09,54.043,55.203,53.602,54.458,1922137.0
2011-05-10,54.402,55.038,53.767,54.844,246615.0
2011-05-11,54.706,55.452,54.513,55.452,1012174.0
2011-05-12,55.452,55.894,54.513,55.894,253934.0
2011-05-13,56.17,57.33,55.783,56.722,2174467.0
2011-05-14,56.17,57.33,55.783,56.722,2174467.0
2011-05-15,56.17,57.33,55.783,56.722,2174467.0
2011-05-16,56.391,56.391,55.341,55.562,460504.0
2011-05-17,55.562,55.562,52.994,53.574,714610.0
2011-05-18,53.988,54.126,53.049,53.27,105981.0
2011-05-19,53.988,55.176,53.961,55.176,164681.0
2011-05-20,55.093,55.783,55.093,55.203,253761.0
2011-05-21,55.093,55.783,55.093,55.203,253761.0
2011-05-22,55.093,55.783,55.093,55.203,253761.0
2011-05-23,55.231,55.231,53.988,54.789,1198457.0
2011-05-24,54.789,56.335,54.761,55.838,862158.0
2011-05-25,54.154,55.203,54.154,55.065,340900.0
2011-05-26,56.28,56.28,54.651,55.231,55528.0
2011-05-27,55.397,55.397,54.982,55.176,89450.0
2011-05-28,55.397,55.397,54.982,55.176,89450.0
2011-05-29,55.397,55.397,54.982,55.176,89450.0
2011-05-30,55.397,55.397,54.982,55.176,89450.0
2011-05-31,53.74,55.231,53.74,54.706,207075.0
2011-06-01,55.341,55.452,54.375,54.927,109721.0
2011-06-02,53.988,55.949,53.988,55.783,326501.0
2011-06-03,55.783,56.335,54.568,54.651,198266.0
2011-06-04,55.783,56.335,54.568,54.651,198266.0
2011-06-05,55.783,56.335,54.568,54.651,198266.0
2011-06-06,57.109,57.109,55.617,56.059,353055.0
2011-06-07,55.949,59.318,55.949,59.263,1017870.0
2011-06-08,58.6,60.478,58.6,60.367,1046645.0
2011-06-09,59.649,60.754,58.987,59.373,1091809.0
2011-06-10,58.876,59.981,58.71,59.152,4679098.0
2011-06-11,58.876,59.981,58.71,59.152,4679098.0
2011-06-12,58.876,59.981,58.71,59.152,4679098.0
2011-06-13,59.926,60.588,59.373,60.091,170036.0
2011-06-14,60.036,60.699,58.324,59.594,372501.0
2011-06-15,59.981,60.754,59.097,60.036,438754.0
2011-06-16,59.649,59.76,57.882,58.931,256280.0
2011-06-17,59.042,59.594,57.551,57.937,772514.0
2011-06-18,59.042,59.594,57.551,57.937,772514.0
2011-06-19,59.042,59.594,57.551,57.937,772514.0
2011-06-20,58.048,58.048,55.838,56.335,123791.0
2011-06-21,56.115,56.833,55.452,55.783,252652.0
2011-06-22,55.783,57.937,55.783,57.33,191840.0
2011-06-23,57.661,57.661,56.335,56.612,1544561.0
2011-06-24,57.882,57.882,56.556,56.888,149231.0
2011-06-25,57.882,57.882,56.556,56.888,149231.0
2011-06-26,57.882,57.882,56.556,56.888,149231.0
2011-06-27,57.44,57.44,56.667,56.777,166304.0
2011-06-28,56.059,56.612,54.513,54.927,808254.0
2011-06-29,56.225,56.225,54.761,55.12,464741.0
2011-06-30,55.038,56.17,54.126,56.17,4389504.0
2011-07-01,56.612,57.606,56.556,57.33,862294.0
2011-07-02,56.612,57.606,56.556,57.33,862294.0
2011-07-03,56.612,57.606,56.556,57.33,862294.0
2011-07-04,57.109,57.44,56.612,57.44,763464.0
2011-07-05,56.612,59.042,56.612,58.434,700967.0
2011-07-06,58.931,60.202,57.937,60.091,217468.0
2011-07-07,60.202,61.362,59.318,59.705,185378.0
2011-07-08,58.545,61.914,58.545,59.649,2528503.0
2011-07-09,58.545,61.914,58.545,59.649,2528503.0
2011-07-10,58.545,61.914,58.545,59.649,2528503.0
2011-07-11,59.815,60.146,58.545,59.649,1109567.0
2011-07-12,59.76,59.76,58.269,58.766,363956.0
2011-07-13,59.208,59.649,58.71,58.766,943886.0
2011-07-14,59.318,62.963,58.71,61.859,1969403.0
2011-07-15,63.184,63.902,60.975,63.902,2162460.0
2011-07-16,63.184,63.902,60.975,63.902,2162460.0
2011-07-17,63.184,63.902,60.975,63.902,2162460.0
2011-07-18,63.405,63.792,62.798,63.239,737043.0
2011-07-19,63.129,63.847,62.135,63.571,150788.0
2011-07-20,63.018,64.565,62.521,63.129,183575.0
2011-07-21,63.626,64.178,62.853,63.847,384069.0
2011-07-22,63.239,64.289,63.074,63.295,88859.0
2011-07-23,63.239,64.289,63.074,63.295,88859.0
2011-07-24,63.239,64.289,63.074,63.295,88859.0
2011-07-25,62.963,64.289,62.908,63.35,226593.0
2011-07-26,63.792,64.289,62.742,64.289,309885.0
2011-07-27,63.847,64.786,62.908,62.908,507412.0
2011-07-28,60.92,63.902,60.92,63.239,752268.0
2011-07-29,61.472,63.516,61.472,63.074,58880.0
2011-07-30,61.472,63.516,61.472,63.074,58880.0
2011-07-31,61.472,63.516,61.472,63.074,58880.0
2011-08-01,61.859,64.344,61.196,61.803,171564.0
2011-08-02,63.184,67.437,63.184,66.498,8030404.0
2011-08-03,68.321,68.321,65.062,65.835,4143816.0
2011-08-04,67.161,67.382,62.963,63.792,1102074.0
2011-08-05,62.135,62.411,59.318,60.92,1496771.0
2011-08-06,62.135,62.411,59.318,60.92,1496771.0
2011-08-07,62.135,62.411,59.318,60.92,1496771.0
2011-08-08,60.644,61.693,57.109,57.495,324770.0
2011-08-09,57.274,57.274,52.414,55.065,563562.0
2011-08-10,56.612,57.661,54.734,56.888,2346251.0
2011-08-11,57.937,57.937,54.844,55.507,1373579.0
2011-08-12,55.673,57.716,54.402,56.888,1160599.0
2011-08-13,55.673,57.716,54.402,56.888,1160599.0
2011-08-14,55.673,57.716,54.402,56.888,1160599.0
2011-08-15,57.219,58.545,56.556,57.992,400008.0
2011-08-16,57.992,59.373,57.44,59.373,487234.0
2011-08-17,60.463,63.37,60.347,63.196,634099.0
2011-08-18,62.44,64.068,58.719,59.649,463602.0
2011-08-19,59.998,60.928,56.83,59.94,740596.0
2011-08-20,59.998,60.928,56.83,59.94,740596.0
2011-08-21,59.998,60.928,56.83,59.94,740596.0
2011-08-22,60.173,62.498,58.835,61.917,1817340.0
2011-08-23,61.51,63.196,61.51,62.207,909539.0
2011-08-24,61.917,62.382,61.452,62.091,3301856.0
2011-08-25,62.614,63.603,61.917,62.614,158035.0
2011-08-26,62.731,63.021,62.207,63.021,2103798.0
2011-08-27,62.731,63.021,62.207,63.021,2103798.0
2011-08-28,62.731,63.021,62.207,63.021,2103798.0
2011-08-29,62.731,63.021,62.207,63.021,2103798.0
2011-08-30,64.3,64.3,62.963,63.37,291136.0
2011-08-31,63.835,65.114,63.603,64.184,20089266.0
2011-09-01,64.591,66.742,63.312,66.335,459687.0
2011-09-02,65.696,65.696,64.068,64.766,493181.0
2011-09-03,65.696,65.696,64.068,64.766,493181.0
2011-09-04,65.696,65.696,64.068,64.766,493181.0
2011-09-05,63.254,63.312,62.091,62.091,88703.0
2011-09-06,62.266,62.905,61.859,62.382,568665.0
2011-09-07,63.08,64.882,62.789,64.359,309402.0
2011-09-08,64.707,65.579,63.37,65.579,406979.0
2011-09-09,65.638,65.638,63.661,63.835,146736.0
2011-09-10,65.638,65.638,63.661,63.835,146736.0
2011-09-11,65.638,65.638,63.661,63.835,146736.0
2011-09-12,62.149,63.08,61.859,62.498,4838019.0
2011-09-13,63.952,63.952,61.394,61.801,684558.0
2011-09-14,61.742,62.614,61.335,62.614,799498.0
2011-09-15,62.673,66.684,62.556,66.277,964531.0
2011-09-16,67.033,68.603,65.87,68.37,1500381.0
2011-09-17,67.033,68.603,65.87,68.37,1500381.0
2011-09-18,67.033,68.603,65.87,68.37,1500381.0
2011-09-19,68.37,68.37,65.231,65.521,696399.0
2011-09-20,64.998,65.638,64.3,65.056,266787.0
2011-09-21,64.882,68.486,64.824,67.789,582315.0
2011-09-22,66.858,66.858,65.056,65.463,135747.0
2011-09-23,65.579,65.986,63.952,64.359,312049.0
2011-09-24,65.579,65.986,63.952,64.359,312049.0
2011-09-25,65.579,65.986,63.952,64.359,312049.0
2011-09-26,63.021,65.056,63.021,63.487,466903.0
2011-09-27,63.428,63.952,61.859,63.196,553857.0
2011-09-28,63.021,63.952,62.614,63.312,81452.0
2011-09-29,63.312,63.893,62.149,62.266,178824.0
2011-09-30,62.149,62.149,59.708,59.882,545794.0
2011-10-01,62.149,62.149,59.708,59.882,545794.0
2011-10-02,62.149,62.149,59.708,59.882,545794.0
2011-10-03,59.184,59.184,57.266,58.138,741445.0
2011-10-04,57.44,57.847,56.074,56.074,283687.0
2011-10-05,57.091,57.992,52.934,54.301,526907.0
2011-10-06,54.65,57.644,54.272,56.946,567152.0
2011-10-07,57.149,57.266,56.132,57.033,850496.0
2011-10-08,57.149,57.266,56.132,57.033,850496.0
2011-10-09,57.149,57.266,56.132,57.033,850496.0
2011-10-10,57.266,57.498,56.83,57.498,1125370.0
2011-10-11,58.109,59.708,57.644,59.708,274002.0
2011-10-12,59.882,60.812,59.301,60.521,356957.0
2011-10-13,60.754,60.754,58.254,58.312,2098741.0
2011-10-14,58.545,60.638,58.487,60.173,1133071.0
2011-10-15,58.545,60.638,58.487,60.173,1133071.0
2011-10-16,58.545,60.638,58.487,60.173,1133071.0
2011-10-17,60.173,60.463,58.37,59.242,367729.0
2011-10-18,58.603,59.591,58.109,58.138,220588.0
2011-10-19,58.254,60.463,58.138,58.603,183011.0
2011-10-20,57.847,58.487,56.219,56.394,235826.0
2011-10-21,58.138,58.138,56.568,56.946,349894.0
2011-10-22,58.138,58.138,56.568,56.946,349894.0
2011-10-23,58.138,58.138,56.568,56.946,349894.0
2011-10-24,57.847,60.405,57.847,60.405,1186657.0
2011-10-25,60.463,61.045,60.231,60.58,643424.0
2011-10-26,60.754,60.987,59.417,60.347,411127.0
2011-10-27,60.638,62.382,60.056,61.335,3463309.0
2011-10-28,60.812,62.207,60.754,61.045,816630.0
2011-10-29,60.812,62.207,60.754,61.045,816630.0
2011-10-30,60.812,62.207,60.754,61.045,816630.0
2011-10-31,60.115,62.498,60.115,62.207,2287296.0
2011-11-01,62.44,63.661,60.521,61.51,269224.0
2011-11-02,62.149,63.254,59.359,61.394,324497.0
2011-11-03,59.766,62.905,58.196,62.498,361171.0
2011-11-04,63.487,63.487,62.266,62.44,224825.0
2011-11-05,63.487,63.487,62.266,62.44,224825.0
2011-11-06,63.487,63.487,62.266,62.44,224825.0
2011-11-07,61.801,62.498,61.51,61.742,546699.0
2011-11-08,62.847,63.487,61.51,62.847,367739.0
2011-11-09,62.614,63.835,61.975,62.498,1390656.0
2011-11-10,62.498,63.893,61.219,63.196,446587.0
2011-11-11,62.847,64.417,62.847,63.661,4006273.0
2011-11-12,62.847,64.417,62.847,63.661,4006273.0
2011-11-13,62.847,64.417,62.847,63.661,4006273.0
2011-11-14,65.347,65.347,62.207,63.603,807487.0
2011-11-15,63.487,63.893,62.731,62.847,301847.0
2011-11-16,63.777,64.3,63.08,63.138,1014536.0
2011-11-17,63.138,63.952,61.161,62.789,490685.0
2011-11-18,62.847,63.021,61.801,61.801,2042033.0
2011-11-19,62.847,63.021,61.801,61.801,2042033.0
2011-11-20,62.847,63.021,61.801,61.801,2042033.0
2011-11-21,61.917,62.673,59.01,59.882,4648745.0
2011-11-22,59.824,60.463,57.615,57.818,1588086.0
2011-11-23,57.382,59.475,57.295,58.487,879798.0
2011-11-24,60.812,60.812,57.12,59.126,205774.0
2011-11-25,59.998,59.998,57.905,59.301,1580331.0
2011-11-26,59.998,59.998,57.905,59.301,1580331.0
2011-11-27,59.998,59.998,57.905,59.301,1580331.0
2011-11-28,59.824,60.521,58.835,60.521,114588.0
2011-11-29,58.835,61.626,58.835,59.301,316953.0
2011-11-30,58.661,63.254,58.661,62.905,872589.0
2011-12-01,62.673,63.312,60.812,61.335,551386.0
2011-12-02,61.684,62.614,61.335,62.614,169965.0
2011-12-03,61.684,62.614,61.335,62.614,169965.0
2011-12-04,61.684,62.614,61.335,62.614,169965.0
2011-12-05,63.603,65.696,63.603,64.126,410110.0
2011-12-06,63.603,65.173,63.487,63.719,338714.0
2011-12-07,64.417,65.986,63.021,64.184,394929.0
2011-12-08,64.707,64.707,62.789,62.789,106860.0
2011-12-09,64.01,64.01,62.266,62.44,239098.0
2011-12-10,64.01,64.01,62.266,62.44,239098.0
2011-12-11,64.01,64.01,62.266,62.44,239098.0
2011-12-12,62.614,62.614,60.347,60.347,449903.0
2011-12-13,60.521,60.521,58.254,60.173,697381.0
2011-12-14,59.301,60.231,59.301,59.533,157911.0
2011-12-15,59.533,60.173,59.068,60.173,435132.0
2011-12-16,60.173,60.696,54.65,58.661,721222.0
2011-12-17,60.173,60.696,54.65,58.661,721222.0
2011-12-18,60.173,60.696,54.65,58.661,721222.0
2011-12-19,58.196,59.475,56.277,56.539,333043.0
2011-12-20,56.859,60.115,56.51,59.184,225462.0
2011-12-21,57.992,61.975,56.801,59.708,309311.0
2011-12-22,59.766,60.987,58.603,59.94,307645.0
2011-12-23,60.289,60.463,58.545,59.301,57149.0
2011-12-24,60.289,60.463,58.545,59.301,57149.0
2011-12-25,60.289,60.463,58.545,59.301,57149.0
2011-12-26,60.289,60.463,58.545,59.301,57149.0
2011-12-27,60.289,60.463,58.545,59.301,57149.0
2011-12-28,59.417,60.463,57.615,59.301,86975.0
2011-12-29,59.882,59.882,58.603,59.882,76929.0
2011-12-30,59.998,63.196,59.998,61.045,256908.0
2011-12-31,59.998,63.196,59.998,61.045,256908.0
2012-01-01,59.998,63.196,59.998,61.045,256908.0
2012-01-02,59.998,63.196,59.998,61.045,256908.0
2012-01-03,61.626,61.626,59.417,59.94,413136.0
2012-01-04,59.998,60.231,58.894,59.94,944288.0
2012-01-05,58.719,59.824,58.719,59.301,406214.0
2012-01-06,59.533,60.696,58.545,60.405,4227774.0
2012-01-07,59.533,60.696,58.545,60.405,4227774.0
2012-01-08,59.533,60.696,58.545,60.405,4227774.0
2012-01-09,60.754,61.742,60.173,61.742,321470.0
2012-01-10,61.917,61.917,59.359,59.475,943491.0
2012-01-11,60.638,63.661,60.289,63.545,1890539.0
2012-01-12,63.777,68.603,62.382,66.568,2580034.0
2012-01-13,66.568,67.44,65.114,66.568,463241.0
2012-01-14,66.568,67.44,65.114,66.568,463241.0
2012-01-15,66.568,67.44,65.114,66.568,463241.0
2012-01-16,66.045,66.858,66.045,66.393,347971.0
2012-01-17,66.626,67.556,66.277,67.033,1749731.0
2012-01-18,66.684,67.265,66.277,66.51,1729941.0
2012-01-19,67.265,68.021,66.684,66.684,908806.0
2012-01-20,67.905,68.079,67.149,67.324,341177.0
2012-01-21,67.905,68.079,67.149,67.324,341177.0
2012-01-22,67.905,68.079,67.149,67.324,341177.0
2012-01-23,67.672,68.021,66.917,67.963,126841.0
2012-01-24,68.196,68.254,67.324,67.905,2367880.0
2012-01-25,67.614,68.196,65.289,65.928,665916.0
2012-01-26,66.568,67.847,66.277,67.149,225244.0
2012-01-27,66.626,67.731,64.766,67.614,264795.0
2012-01-28,66.626,67.731,64.766,67.614,264795.0
2012-01-29,66.626,67.731,64.766,67.614,264795.0
2012-01-30,67.672,68.021,66.51,66.975,184569.0
2012-01-31,67.498,68.021,66.858,67.091,367824.0
2012-02-01,67.556,68.951,66.858,68.603,264397.0
2012-02-02,68.37,69.765,67.672,69.765,479614.0
2012-02-03,70.637,71.451,69.068,69.475,426112.0
2012-02-04,70.637,71.451,69.068,69.475,426112.0
2012-02-05,70.637,71.451,69.068,69.475,426112.0
2012-02-06,68.079,71.684,67.091,71.626,602299.0
2012-02-07,71.51,72.382,68.196,69.068,1086925.0
2012-02-08,70.812,70.812,66.917,67.672,145268.0
2012-02-09,67.556,70.928,67.033,69.765,974314.0
2012-02-10,68.021,70.87,67.963,69.358,303741.0
2012-02-11,68.021,70.87,67.963,69.358,303741.0
2012-02-12,68.021,70.87,67.963,69.358,303741.0
2012-02-13,69.417,71.684,69.417,70.87,217990.0
2012-02-14,70.463,71.451,69.649,70.114,211014.0
2012-02-15,70.928,70.928,69.242,70.463,197964.0
2012-02-16,69.882,72.382,69.126,70.928,338032.0
2012-02-17,69.649,71.451,69.649,70.347,577706.0
2012-02-18,69.649,71.451,69.649,70.347,577706.0
2012-02-19,69.649,71.451,69.649,70.347,577706.0
2012-02-20,70.23,72.323,69.242,70.172,124983.0
2012-02-21,70.172,71.393,70.172,70.579,144262.0
2012-02-22,70.347,70.986,68.312,69.126,308194.0
2012-02-23,68.951,70.405,68.603,70.056,975307.0
2012-02-24,70.056,71.8,66.684,69.475,3399650.0
2012-02-25,70.056,71.8,66.684,69.475,3399650.0
2012-02-26,70.056,71.8,66.684,69.475,3399650.0
2012-02-27,69.475,70.928,69.475,70.696,2663291.0
2012-02-28,73.835,76.161,71.858,75.288,2839031.0
2012-02-29,73.079,74.765,73.079,73.602,1137269.0
2012-03-01,73.312,74.765,71.044,74.358,829567.0
2012-03-02,74.068,75.347,73.661,74.416,384087.0
2012-03-03,74.068,75.347,73.661,74.416,384087.0
2012-03-04,74.068,75.347,73.661,74.416,384087.0
2012-03-05,74.126,75.463,73.544,74.416,325326.0
2012-03-06,74.649,74.649,71.8,73.079,581796.0
2012-03-07,73.602,75.579,72.033,73.835,728522.0
2012-03-08,74.475,74.882,72.149,74.475,238167.0
2012-03-09,74.3,75.405,73.951,74.998,157166.0
2012-03-10,74.3,75.405,73.951,74.998,157166.0
2012-03-11,74.3,75.405,73.951,74.998,157166.0
2012-03-12,74.649,75.579,73.661,75.114,1396859.0
2012-03-13,75.114,76.044,74.533,75.579,991101.0
2012-03-14,76.509,76.8,74.882,75.754,678739.0
2012-03-15,75.521,77.44,73.835,74.416,323201.0
2012-03-16,74.3,75.463,72.498,74.068,874906.0
2012-03-17,74.3,75.463,72.498,74.068,874906.0
2012-03-18,74.3,75.463,72.498,74.068,874906.0
2012-03-19,74.475,75.23,73.835,74.416,642748.0
2012-03-20,74.649,74.882,72.382,72.963,552158.0
2012-03-21,72.905,73.196,72.207,73.079,2955368.0
2012-03-22,72.672,74.649,72.614,73.544,543299.0
2012-03-23,73.835,74.126,73.079,74.126,305647.0
2012-03-24,73.835,74.126,73.079,74.126,305647.0
2012-03-25,73.835,74.126,73.079,74.126,305647.0
2012-03-26,74.126,75.579,74.126,74.94,2072870.0
2012-03-27,75.405,77.556,75.23,75.579,588808.0
2012-03-28,75.776,76.728,75.061,75.418,230495.0
2012-03-29,76.311,76.311,74.407,74.883,298230.0
2012-03-30,75.121,75.776,74.704,75.538,147456.0
2012-03-31,75.121,75.776,74.704,75.538,147456.0
2012-04-01,75.121,75.776,74.704,75.538,147456.0
2012-04-02,75.895,76.252,75.002,76.073,494781.0
2012-04-03,76.311,77.204,75.002,75.061,2035494.0
2012-04-04,75.18,76.43,74.168,75.478,478363.0
2012-04-05,75.597,75.776,74.228,75.24,547464.0
2012-04-06,75.597,75.776,74.228,75.24,547464.0
2012-04-07,75.597,75.776,74.228,75.24,547464.0
2012-04-08,75.597,75.776,74.228,75.24,547464.0
2012-04-09,75.597,75.776,74.228,75.24,547464.0
2012-04-10,74.823,76.073,74.704,75.002,460761.0
2012-04-11,75.061,75.478,73.752,75.121,427361.0
2012-04-12,75.418,75.418,74.585,75.002,724287.0
2012-04-13,75.061,76.609,75.061,76.609,154329.0
2012-04-14,75.061,76.609,75.061,76.609,154329.0
2012-04-15,75.061,76.609,75.061,76.609,154329.0
2012-04-16,76.788,81.609,75.418,80.061,1044007.0
2012-04-17,80.061,80.895,79.585,80.776,395138.0
2012-04-18,80.061,80.359,78.395,80.002,386130.0
2012-04-19,79.585,80.538,79.169,79.764,111425.0
2012-04-20,79.526,80.002,78.216,78.752,243424.0
2012-04-21,79.526,80.002,78.216,78.752,243424.0
2012-04-22,79.526,80.002,78.216,78.752,243424.0
2012-04-23,78.276,78.811,76.073,76.728,233458.0
2012-04-24,76.609,77.68,76.133,76.549,339884.0
2012-04-25,77.204,77.74,76.073,77.323,286974.0
2012-04-26,77.145,78.514,75.061,77.264,132275.0
2012-04-27,76.549,79.109,76.549,79.05,563396.0
2012-04-28,76.549,79.109,76.549,79.05,563396.0
2012-04-29,76.549,79.109,76.549,79.05,563396.0
2012-04-30,79.526,79.764,78.395,79.347,457383.0
2012-05-01,78.99,79.645,78.097,79.109,451791.0
2012-05-02,79.288,80.895,79.169,80.895,555569.0
2012-05-03,81.311,81.311,79.645,80.18,1074781.0
2012-05-04,80.478,80.954,79.704,79.883,923789.0
2012-05-05,80.478,80.954,79.704,79.883,923789.0
2012-05-06,80.478,80.954,79.704,79.883,923789.0
2012-05-07,80.478,80.954,79.704,79.883,923789.0
2012-05-08,79.942,80.419,75.835,75.895,273408.0
2012-05-09,76.847,77.442,74.287,74.942,475294.0
2012-05-10,75.657,75.776,74.645,75.002,398258.0
2012-05-11,75.18,75.538,73.811,75.299,257452.0
2012-05-12,75.18,75.538,73.811,75.299,257452.0
2012-05-13,75.18,75.538,73.811,75.299,257452.0
2012-05-14,74.526,75.18,68.037,69.168,2114526.0
2012-05-15,69.228,69.406,67.561,68.275,957619.0
2012-05-16,67.621,67.978,66.371,67.621,569722.0
2012-05-17,67.621,67.978,66.311,66.311,414958.0
2012-05-18,65.716,66.966,65.24,66.966,435351.0
2012-05-19,65.716,66.966,65.24,66.966,435351.0
2012-05-20,65.716,66.966,65.24,66.966,435351.0
2012-05-21,66.728,67.264,65.299,66.073,562489.0
2012-05-22,65.954,67.561,65.24,65.478,350101.0
2012-05-23,65.061,65.835,64.704,65.061,306348.0
2012-05-24,65.061,65.716,64.823,65.418,110731.0
2012-05-25,65.24,67.085,64.287,66.013,1274218.0
2012-05-26,65.24,67.085,64.287,66.013,1274218.0
2012-05-27,65.24,67.085,64.287,66.013,1274218.0
2012-05-28,65.537,66.728,65.537,66.073,778593.0
2012-05-29,67.323,67.799,66.252,66.668,178158.0
2012-05-30,66.073,66.668,65.478,66.668,400385.0
2012-05-31,66.013,69.645,66.013,68.99,4838707.0
2012-06-01,68.633,71.43,68.097,69.049,1353621.0
2012-06-02,68.633,71.43,68.097,69.049,1353621.0
2012-06-03,68.633,71.43,68.097,69.049,1353621.0
2012-06-04,68.633,71.43,68.097,69.049,1353621.0
2012-06-05,68.633,71.43,68.097,69.049,1353621.0
2012-06-06,71.43,72.561,70.359,71.192,429561.0
2012-06-07,71.192,71.906,70.537,71.073,1807322.0
2012-06-08,70.716,70.776,69.764,70.478,402950.0
2012-06-09,70.716,70.776,69.764,70.478,402950.0
2012-06-10,70.716,70.776,69.764,70.478,402950.0
2012-06-11,71.252,72.68,69.704,69.704,984865.0
2012-06-12,69.645,69.883,67.264,67.68,741208.0
2012-06-13,67.502,68.93,67.502,68.573,2535091.0
2012-06-14,68.156,68.394,67.264,67.859,1911660.0
2012-06-15,67.978,68.573,67.68,67.68,909031.0
2012-06-16,67.978,68.573,67.68,67.68,909031.0
2012-06-17,67.978,68.573,67.68,67.68,909031.0
2012-06-18,68.573,69.228,67.859,69.049,246296.0
2012-06-19,68.633,71.073,68.633,70.061,563100.0
2012-06-20,70.597,70.656,69.109,70.299,290589.0
2012-06-21,69.645,71.549,69.525,71.549,302485.0
2012-06-22,72.621,74.823,71.371,73.335,825563.0
2012-06-23,72.621,74.823,71.371,73.335,825563.0
2012-06-24,72.621,74.823,71.371,73.335,825563.0
2012-06-25,72.799,73.514,72.621,72.621,365163.0
2012-06-26,72.383,73.216,71.728,72.68,145448.0
2012-06-27,72.561,73.633,72.561,73.633,183988.0
2012-06-28,73.93,75.121,73.871,74.883,621331.0
2012-06-29,75.359,76.192,74.168,74.526,795308.0
2012-06-30,75.359,76.192,74.168,74.526,795308.0
2012-07-01,75.359,76.192,74.168,74.526,795308.0
2012-07-02,74.466,75.597,74.466,75.538,287776.0
2012-07-03,75.954,77.323,75.895,77.323,378064.0
2012-07-04,78.99,78.99,76.669,76.788,1857621.0
2012-07-05,76.43,77.026,74.704,76.788,281465.0
2012-07-06,78.752,78.752,76.252,77.799,436766.0
2012-07-07,78.752,78.752,76.252,77.799,436766.0
2012-07-08,78.752,78.752,76.252,77.799,436766.0
2012-07-09,78.573,78.573,77.383,77.859,386694.0
2012-07-10,77.74,79.228,77.204,78.811,599015.0
2012-07-11,79.764,79.823,77.621,79.704,1198760.0
2012-07-12,79.704,80.359,78.811,79.645,747183.0
2012-07-13,79.347,81.788,79.347,80.359,712324.0
2012-07-14,79.347,81.788,79.347,80.359,712324.0
2012-07-15,79.347,81.788,79.347,80.359,712324.0
2012-07-16,78.216,79.645,78.216,79.466,364837.0
2012-07-17,79.347,79.764,78.157,78.157,163421.0
2012-07-18,78.633,79.764,77.978,78.573,519264.0
2012-07-19,78.871,80.597,78.633,79.466,350929.0
2012-07-20,79.645,79.645,77.68,79.228,192152.0
2012-07-21,79.645,79.645,77.68,79.228,192152.0
2012-07-22,79.645,79.645,77.68,79.228,192152.0
2012-07-23,77.859,78.692,77.264,78.157,413346.0
2012-07-24,76.192,79.228,76.192,79.05,330598.0
2012-07-25,80.538,80.538,79.169,79.704,115406.0
2012-07-26,80.061,84.05,79.764,84.05,2522596.0
2012-07-27,84.05,85.181,83.038,83.395,1801382.0
2012-07-28,84.05,85.181,83.038,83.395,1801382.0
2012-07-29,84.05,85.181,83.038,83.395,1801382.0
2012-07-30,83.395,84.347,83.395,83.931,1258444.0
