,BWY LN Equity,BWY LN Equity,BWY LN Equity,BWY LN Equity,BWY LN Equity
2011-05-10,441.493,451.091,439.945,451.091,457130.0
2011-05-11,445.827,461.308,436.23,456.973,439431.0
2011-05-12,453.568,459.76,452.639,459.76,192288.0
2011-05-13,460.688,468.119,456.354,466.571,181926.0
2011-05-14,460.688,468.119,456.354,466.571,181926.0
2011-05-15,460.688,468.119,456.354,466.571,181926.0
2011-05-16,461.617,468.428,459.45,466.261,318066.0
2011-05-17,465.952,468.119,452.948,456.973,101670.0
2011-05-18,460.52,460.52,448.696,454.919,121228.0
2011-05-19,456.475,459.587,452.119,458.342,81888.0
2011-05-20,458.653,463.321,458.342,460.209,68480.0
2011-05-21,458.653,463.321,458.342,460.209,68480.0
2011-05-22,458.653,463.321,458.342,460.209,68480.0
2011-05-23,457.409,458.031,450.563,452.741,123179.0
2011-05-24,452.741,455.853,450.252,453.052,132058.0
2011-05-25,449.318,455.23,447.451,452.43,117159.0
2011-05-26,453.052,455.23,447.14,450.252,104671.0
2011-05-27,452.43,462.387,452.43,459.276,135164.0
2011-05-28,452.43,462.387,452.43,459.276,135164.0
2011-05-29,452.43,462.387,452.43,459.276,135164.0
2011-05-30,452.43,462.387,452.43,459.276,135164.0
2011-05-31,460.52,463.632,449.941,462.387,162480.0
2011-06-01,463.321,463.321,451.808,454.608,135707.0
2011-06-02,444.34,454.297,437.494,448.074,264217.0
2011-06-03,449.629,453.986,440.917,444.34,154204.0
2011-06-04,449.629,453.986,440.917,444.34,154204.0
2011-06-05,449.629,453.986,440.917,444.34,154204.0
2011-06-06,445.584,451.808,445.584,447.451,164112.0
2011-06-07,446.829,448.696,442.162,443.717,74546.0
2011-06-08,444.962,444.962,434.071,437.183,141136.0
2011-06-09,435.627,444.962,429.093,433.76,222975.0
2011-06-10,432.516,454.297,432.516,445.584,409910.0
2011-06-11,432.516,454.297,432.516,445.584,409910.0
2011-06-12,432.516,454.297,432.516,445.584,409910.0
2011-06-13,443.406,448.696,438.739,444.029,129291.0
2011-06-14,444.029,453.363,444.029,452.741,92397.0
2011-06-15,452.119,454.608,447.763,451.496,192000.0
2011-06-16,448.385,448.696,439.361,442.162,129910.0
2011-06-17,439.672,451.808,435.627,446.207,348360.0
2011-06-18,439.672,451.808,435.627,446.207,348360.0
2011-06-19,439.672,451.808,435.627,446.207,348360.0
2011-06-20,438.428,448.385,434.383,439.672,196460.0
2011-06-21,441.85,442.784,432.827,441.228,239214.0
2011-06-22,440.606,448.074,434.071,434.071,268764.0
2011-06-23,432.516,434.071,421.936,423.181,255069.0
2011-06-24,428.47,436.872,428.47,431.893,151407.0
2011-06-25,428.47,436.872,428.47,431.893,151407.0
2011-06-26,428.47,436.872,428.47,431.893,151407.0
2011-06-27,430.649,443.717,430.649,436.872,264024.0
2011-06-28,439.672,452.119,435.627,449.941,297574.0
2011-06-29,452.43,455.542,437.805,439.983,225472.0
2011-06-30,443.095,445.896,439.672,444.962,324639.0
2011-07-01,446.207,450.563,444.34,447.451,123996.0
2011-07-02,446.207,450.563,444.34,447.451,123996.0
2011-07-03,446.207,450.563,444.34,447.451,123996.0
2011-07-04,447.14,457.72,446.207,450.252,132756.0
2011-07-05,449.941,451.185,444.962,450.874,187801.0
2011-07-06,450.563,456.475,440.917,444.029,181662.0
2011-07-07,445.273,451.496,442.784,447.14,102684.0
2011-07-08,448.074,452.119,435.005,436.872,140514.0
2011-07-09,448.074,452.119,435.005,436.872,140514.0
2011-07-10,448.074,452.119,435.005,436.872,140514.0
2011-07-11,432.516,437.494,421.003,423.181,197357.0
2011-07-12,415.09,426.603,409.49,426.603,150586.0
2011-07-13,428.47,428.47,421.314,424.425,111303.0
2011-07-14,419.447,424.425,416.335,418.824,47239.0
2011-07-15,418.513,424.425,415.713,423.492,143314.0
2011-07-16,418.513,424.425,415.713,423.492,143314.0
2011-07-17,418.513,424.425,415.713,423.492,143314.0
2011-07-18,415.713,417.269,407.623,407.623,184649.0
2011-07-19,408.867,415.09,407.623,410.734,125148.0
2011-07-20,412.601,421.936,412.601,421.314,117740.0
2011-07-21,424.425,428.47,412.912,421.625,129158.0
2011-07-22,423.803,429.404,419.758,421.625,108650.0
2011-07-23,423.803,429.404,419.758,421.625,108650.0
2011-07-24,423.803,429.404,419.758,421.625,108650.0
2011-07-25,419.758,423.181,416.957,421.625,137667.0
2011-07-26,425.67,427.537,418.513,421.936,115092.0
2011-07-27,418.824,433.138,418.824,422.247,184663.0
2011-07-28,419.447,425.048,414.157,418.513,168003.0
2011-07-29,414.779,423.803,404.511,410.734,130284.0
2011-07-30,414.779,423.803,404.511,410.734,130284.0
2011-07-31,414.779,423.803,404.511,410.734,130284.0
2011-08-01,416.957,425.67,413.846,415.713,382524.0
2011-08-02,413.535,425.67,412.912,420.069,208687.0
2011-08-03,414.468,421.314,412.29,414.468,206902.0
2011-08-04,418.513,421.936,385.841,391.442,302033.0
2011-08-05,383.663,401.399,374.639,388.331,288993.0
2011-08-06,383.663,401.399,374.639,388.331,288993.0
2011-08-07,383.663,401.399,374.639,388.331,288993.0
2011-08-08,385.53,396.11,368.727,369.35,253280.0
2011-08-09,370.283,372.15,345.39,372.15,276515.0
2011-08-10,375.884,380.551,358.459,362.504,322319.0
2011-08-11,372.461,372.461,353.169,362.504,298465.0
2011-08-12,364.06,380.551,359.704,380.551,191985.0
2011-08-13,364.06,380.551,359.704,380.551,191985.0
2011-08-14,364.06,380.551,359.704,380.551,191985.0
2011-08-15,382.73,387.397,366.86,370.905,322534.0
2011-08-16,371.217,373.395,364.06,366.549,240877.0
2011-08-17,369.661,372.15,360.015,364.682,86217.0
2011-08-18,362.193,362.193,342.901,343.834,216860.0
2011-08-19,342.59,347.257,333.877,336.366,229075.0
2011-08-20,342.59,347.257,333.877,336.366,229075.0
2011-08-21,342.59,347.257,333.877,336.366,229075.0
2011-08-22,330.766,348.191,330.766,348.191,269886.0
2011-08-23,348.813,358.459,347.879,353.48,250775.0
2011-08-24,354.725,362.504,349.124,355.97,111481.0
2011-08-25,360.015,369.038,356.281,359.081,310466.0
2011-08-26,360.015,363.749,353.792,363.438,174339.0
2011-08-27,360.015,363.749,353.792,363.438,174339.0
2011-08-28,360.015,363.749,353.792,363.438,174339.0
2011-08-29,360.015,363.749,353.792,363.438,174339.0
2011-08-30,365.927,371.839,360.637,369.038,206042.0
2011-08-31,366.238,374.639,364.371,374.639,366219.0
2011-09-01,375.884,376.195,370.905,374.951,156336.0
2011-09-02,374.017,375.573,368.727,370.594,114365.0
2011-09-03,374.017,375.573,368.727,370.594,114365.0
2011-09-04,374.017,375.573,368.727,370.594,114365.0
2011-09-05,366.86,368.416,358.148,362.193,110543.0
2011-09-06,364.993,364.993,350.991,356.592,201399.0
2011-09-07,362.504,366.549,354.725,363.749,140124.0
2011-09-08,362.504,367.483,354.414,357.837,129374.0
2011-09-09,355.036,358.148,347.257,351.925,285767.0
2011-09-10,355.036,358.148,347.257,351.925,285767.0
2011-09-11,355.036,358.148,347.257,351.925,285767.0
2011-09-12,346.324,351.302,342.279,348.191,127968.0
2011-09-13,350.991,351.613,342.59,347.879,146115.0
2011-09-14,346.324,356.903,344.457,353.792,161181.0
2011-09-15,358.148,375.884,352.858,370.905,4725453.0
2011-09-16,373.395,379.618,371.839,377.129,453032.0
2011-09-17,373.395,379.618,371.839,377.129,453032.0
2011-09-18,373.395,379.618,371.839,377.129,453032.0
2011-09-19,370.594,379.307,370.594,374.951,268728.0
2011-09-20,369.35,379.307,369.35,377.129,96176.0
2011-09-21,378.062,399.221,378.062,390.509,303966.0
2011-09-22,382.73,384.285,376.818,377.751,160402.0
2011-09-23,379.307,388.953,367.171,379.618,152114.0
2011-09-24,379.307,388.953,367.171,379.618,152114.0
2011-09-25,379.307,388.953,367.171,379.618,152114.0
2011-09-26,374.951,391.442,373.084,379.307,187022.0
2011-09-27,388.953,395.798,382.73,384.285,254674.0
2011-09-28,382.73,392.064,382.73,387.708,161340.0
2011-09-29,388.019,391.753,385.841,391.131,120670.0
2011-09-30,388.331,389.886,383.041,387.086,169181.0
2011-10-01,388.331,389.886,383.041,387.086,169181.0
2011-10-02,388.331,389.886,383.041,387.086,169181.0
2011-10-03,380.863,391.131,377.44,389.264,133171.0
2011-10-04,383.352,387.086,373.706,380.551,188972.0
2011-10-05,389.886,393.62,387.397,391.753,179900.0
2011-10-06,393.931,425.981,392.376,416.335,314661.0
2011-10-07,421.936,424.737,413.224,419.136,147800.0
2011-10-08,421.936,424.737,413.224,419.136,147800.0
2011-10-09,421.936,424.737,413.224,419.136,147800.0
2011-10-10,420.069,430.649,418.202,425.981,168096.0
2011-10-11,422.247,431.893,419.136,425.981,206063.0
2011-10-12,423.181,434.694,421.625,428.159,281676.0
2011-10-13,425.048,433.138,423.181,425.981,176360.0
2011-10-14,425.67,427.226,418.202,423.181,166706.0
2011-10-15,425.67,427.226,418.202,423.181,166706.0
2011-10-16,425.67,427.226,418.202,423.181,166706.0
2011-10-17,424.114,428.159,418.513,421.625,186545.0
2011-10-18,429.093,455.542,421.625,434.694,461176.0
2011-10-19,434.694,443.406,434.694,436.25,231001.0
2011-10-20,426.603,440.606,426.603,432.516,291392.0
2011-10-21,433.138,440.606,433.138,435.938,180208.0
2011-10-22,433.138,440.606,433.138,435.938,180208.0
2011-10-23,433.138,440.606,433.138,435.938,180208.0
2011-10-24,439.361,453.675,435.005,448.074,366296.0
2011-10-25,447.451,454.608,445.584,450.252,133311.0
2011-10-26,452.119,454.919,444.029,450.252,142411.0
2011-10-27,458.653,467.988,458.653,464.254,168040.0
2011-10-28,467.366,467.366,455.853,457.409,142165.0
2011-10-29,467.366,467.366,455.853,457.409,142165.0
2011-10-30,467.366,467.366,455.853,457.409,142165.0
2011-10-31,455.853,457.409,441.85,441.85,176100.0
2011-11-01,436.25,441.539,428.47,431.582,175623.0
2011-11-02,436.561,451.808,432.204,442.784,174864.0
2011-11-03,437.805,453.986,433.76,450.563,182757.0
2011-11-04,451.496,453.052,444.962,444.962,130312.0
2011-11-05,451.496,453.052,444.962,444.962,130312.0
2011-11-06,451.496,453.052,444.962,444.962,130312.0
2011-11-07,440.606,447.451,430.649,435.005,323440.0
2011-11-08,433.138,440.917,428.782,436.25,211249.0
2011-11-09,442.162,446.518,432.516,436.25,231272.0
2011-11-10,427.226,447.14,427.226,436.25,236375.0
2011-11-11,434.694,446.207,434.694,442.162,258855.0
2011-11-12,434.694,446.207,434.694,442.162,258855.0
2011-11-13,434.694,446.207,434.694,442.162,258855.0
2011-11-14,444.651,448.696,437.183,444.029,133612.0
2011-11-15,439.983,452.741,436.872,447.14,260890.0
2011-11-16,444.962,453.052,441.85,450.563,260400.0
2011-11-17,448.074,453.052,445.584,450.563,458693.0
2011-11-18,444.962,453.675,443.406,448.696,134492.0
2011-11-19,444.962,453.675,443.406,448.696,134492.0
2011-11-20,444.962,453.675,443.406,448.696,134492.0
2011-11-21,447.14,448.074,430.337,431.582,258165.0
2011-11-22,431.271,441.228,431.271,435.627,487273.0
2011-11-23,431.271,440.606,423.181,428.47,133844.0
2011-11-24,428.782,440.917,425.048,435.316,228530.0
2011-11-25,434.383,443.095,430.026,431.582,146685.0
2011-11-26,434.383,443.095,430.026,431.582,146685.0
2011-11-27,434.383,443.095,430.026,431.582,146685.0
2011-11-28,435.627,445.896,432.827,440.917,165468.0
2011-11-29,439.05,460.52,438.116,453.675,167803.0
2011-11-30,449.941,473.9,441.85,453.675,485616.0
2011-12-01,464.876,475.145,452.741,469.544,508011.0
2011-12-02,476.701,491.014,475.767,483.235,377802.0
2011-12-03,476.701,491.014,475.767,483.235,377802.0
2011-12-04,476.701,491.014,475.767,483.235,377802.0
2011-12-05,486.035,488.836,451.185,455.542,356855.0
2011-12-06,453.675,462.387,450.874,460.831,192158.0
2011-12-07,462.387,462.387,452.119,458.031,338968.0
2011-12-08,461.765,461.765,450.252,453.363,263774.0
2011-12-09,457.097,475.145,451.496,466.121,359475.0
2011-12-10,457.097,475.145,451.496,466.121,359475.0
2011-12-11,457.097,475.145,451.496,466.121,359475.0
2011-12-12,459.587,464.876,457.097,457.409,135975.0
2011-12-13,448.074,455.23,445.584,452.119,252632.0
2011-12-14,450.103,455.143,431.834,435.299,201676.0
2011-12-15,434.669,447.268,431.519,446.953,184592.0
2011-12-16,447.268,457.033,447.268,450.418,297441.0
2011-12-17,447.268,457.033,447.268,450.418,297441.0
2011-12-18,447.268,457.033,447.268,450.418,297441.0
2011-12-19,441.284,452.938,434.984,440.339,327028.0
2011-12-20,437.504,446.953,436.244,442.544,165995.0
2011-12-21,447.268,455.143,438.134,438.134,178751.0
2011-12-22,440.654,447.898,433.724,436.559,121492.0
2011-12-23,439.079,444.118,436.244,437.819,41786.0
2011-12-24,439.079,444.118,436.244,437.819,41786.0
2011-12-25,439.079,444.118,436.244,437.819,41786.0
2011-12-26,439.079,444.118,436.244,437.819,41786.0
2011-12-27,439.079,444.118,436.244,437.819,41786.0
2011-12-28,436.244,450.418,428.685,442.859,130960.0
2011-12-29,443.488,447.268,441.914,446.638,50736.0
2011-12-30,447.268,451.048,441.599,448.843,42554.0
2011-12-31,447.268,451.048,441.599,448.843,42554.0
2012-01-01,447.268,451.048,441.599,448.843,42554.0
2012-01-02,447.268,451.048,441.599,448.843,42554.0
2012-01-03,458.292,458.292,443.173,444.118,259611.0
2012-01-04,445.378,454.198,436.874,438.764,116091.0
2012-01-05,441.914,441.914,422.7,423.015,226200.0
2012-01-06,424.59,434.039,424.59,432.464,198215.0
2012-01-07,424.59,434.039,424.59,432.464,198215.0
2012-01-08,424.59,434.039,424.59,432.464,198215.0
2012-01-09,433.724,440.969,431.519,437.819,185237.0
2012-01-10,440.024,457.977,439.394,453.883,257333.0
2012-01-11,451.993,469.632,441.284,453.883,218907.0
2012-01-12,451.678,466.797,451.678,462.387,140254.0
2012-01-13,463.647,469.317,459.867,469.002,238195.0
2012-01-14,463.647,469.317,459.867,469.002,238195.0
2012-01-15,463.647,469.317,459.867,469.002,238195.0
2012-01-16,464.277,468.687,463.332,463.332,72679.0
2012-01-17,469.947,469.947,460.497,461.757,98502.0
2012-01-18,460.182,466.797,457.033,466.167,245973.0
2012-01-19,466.167,469.002,463.647,468.687,513974.0
2012-01-20,471.206,477.506,466.167,470.577,120772.0
2012-01-21,471.206,477.506,466.167,470.577,120772.0
2012-01-22,471.206,477.506,466.167,470.577,120772.0
2012-01-23,470.262,478.136,469.632,472.466,91453.0
2012-01-24,469.317,469.317,458.607,463.017,108819.0
2012-01-25,463.962,466.167,452.938,457.033,105736.0
2012-01-26,453.253,470.892,453.253,469.317,139213.0
2012-01-27,466.167,471.521,451.363,461.757,95085.0
2012-01-28,466.167,471.521,451.363,461.757,95085.0
2012-01-29,466.167,471.521,451.363,461.757,95085.0
2012-01-30,457.347,482.861,457.347,461.442,154523.0
2012-01-31,462.387,468.687,458.292,464.277,73901.0
2012-02-01,464.592,481.916,463.647,477.506,127820.0
2012-02-02,477.506,483.806,468.057,478.766,168597.0
2012-02-03,478.451,498.925,477.821,498.925,332346.0
2012-02-04,478.451,498.925,477.821,498.925,332346.0
2012-02-05,478.451,498.925,477.821,498.925,332346.0
2012-02-06,503.964,503.964,485.066,491.68,485124.0
2012-02-07,492.625,497.35,473.096,494.83,283863.0
2012-02-08,493.57,493.57,478.451,488.845,178720.0
2012-02-09,488.215,499.554,488.215,497.035,211480.0
2012-02-10,496.72,501.129,491.995,497.35,186912.0
2012-02-11,496.72,501.129,491.995,497.35,186912.0
2012-02-12,496.72,501.129,491.995,497.35,186912.0
2012-02-13,498.61,502.704,491.365,502.704,101288.0
2012-02-14,500.499,503.964,498.295,501.759,88516.0
2012-02-15,502.389,503.649,493.885,497.665,154048.0
2012-02-16,496.405,497.035,485.695,492.94,125613.0
2012-02-17,501.129,501.129,491.365,498.295,209523.0
2012-02-18,501.129,501.129,491.365,498.295,209523.0
2012-02-19,501.129,501.129,491.365,498.295,209523.0
2012-02-20,504.909,517.193,493.57,515.303,155666.0
2012-02-21,513.413,513.413,497.665,500.184,178800.0
2012-02-22,501.129,514.673,497.665,513.728,254564.0
2012-02-23,512.784,516.563,504.279,508.059,234561.0
2012-02-24,509.004,511.839,498.295,498.295,207256.0
2012-02-25,509.004,511.839,498.295,498.295,207256.0
2012-02-26,509.004,511.839,498.295,498.295,207256.0
2012-02-27,498.925,500.814,489.79,497.98,101610.0
2012-02-28,496.09,525.068,496.09,515.618,296578.0
2012-02-29,515.618,515.618,498.295,514.043,224326.0
2012-03-01,511.839,518.768,506.169,516.878,112083.0
2012-03-02,516.563,518.768,512.784,513.728,162491.0
2012-03-03,516.563,518.768,512.784,513.728,162491.0
2012-03-04,516.563,518.768,512.784,513.728,162491.0
2012-03-05,511.839,512.469,502.389,503.964,292762.0
2012-03-06,500.814,503.019,489.16,493.57,204603.0
2012-03-07,490.735,508.374,490.105,500.814,170445.0
2012-03-08,501.444,510.264,499.239,506.484,109217.0
2012-03-09,506.484,515.618,502.389,504.909,253970.0
2012-03-10,506.484,515.618,502.389,504.909,253970.0
2012-03-11,506.484,515.618,502.389,504.909,253970.0
2012-03-12,504.279,522.548,502.389,520.343,133685.0
2012-03-13,520.973,539.557,520.973,533.257,333466.0
2012-03-14,536.407,540.502,522.233,522.233,167214.0
2012-03-15,523.493,529.792,521.603,526.328,199157.0
2012-03-16,527.587,538.612,526.013,536.092,341736.0
2012-03-17,527.587,538.612,526.013,536.092,341736.0
2012-03-18,527.587,538.612,526.013,536.092,341736.0
2012-03-19,536.092,541.446,524.438,528.217,98921.0
2012-03-20,526.013,528.532,507.744,517.193,207231.0
2012-03-21,517.508,528.847,517.193,521.603,323508.0
2012-03-22,521.603,524.123,513.099,513.099,140458.0
2012-03-23,515.303,518.768,497.98,510.264,226894.0
2012-03-24,515.303,518.768,497.98,510.264,226894.0
2012-03-25,515.303,518.768,497.98,510.264,226894.0
2012-03-26,510.579,541.446,510.579,541.446,460549.0
2012-03-27,529.162,550.896,513.413,528.532,508867.0
2012-03-28,529.792,530.737,520.343,526.013,307802.0
2012-03-29,526.958,526.958,513.728,515.618,264562.0
2012-03-30,518.453,520.343,512.469,515.303,125981.0
2012-03-31,518.453,520.343,512.469,515.303,125981.0
2012-04-01,518.453,520.343,512.469,515.303,125981.0
2012-04-02,518.453,518.453,506.169,512.154,258632.0
2012-04-03,514.358,514.358,501.129,503.964,277316.0
2012-04-04,504.594,506.169,495.775,502.389,242069.0
2012-04-05,503.964,509.949,497.665,498.295,228461.0
2012-04-06,503.964,509.949,497.665,498.295,228461.0
2012-04-07,503.964,509.949,497.665,498.295,228461.0
2012-04-08,503.964,509.949,497.665,498.295,228461.0
2012-04-09,503.964,509.949,497.665,498.295,228461.0
2012-04-10,495.145,504.279,492.31,492.94,151122.0
2012-04-11,491.995,506.169,491.365,504.279,207406.0
2012-04-12,505.854,517.823,501.129,504.279,276175.0
2012-04-13,505.539,510.894,498.925,502.704,220462.0
2012-04-14,505.539,510.894,498.925,502.704,220462.0
2012-04-15,505.539,510.894,498.925,502.704,220462.0
2012-04-16,502.074,503.649,495.46,498.61,140097.0
2012-04-17,498.295,505.539,497.035,504.909,94914.0
2012-04-18,504.909,505.539,497.665,502.704,131907.0
2012-04-19,504.594,516.563,497.665,501.444,169727.0
2012-04-20,501.444,501.444,490.735,494.2,168455.0
2012-04-21,501.444,501.444,490.735,494.2,168455.0
2012-04-22,501.444,501.444,490.735,494.2,168455.0
2012-04-23,492.31,492.31,473.096,473.411,160464.0
2012-04-24,476.876,483.806,473.411,481.286,110341.0
2012-04-25,482.546,488.845,480.026,484.121,122794.0
2012-04-26,486.64,493.57,482.861,492.625,243493.0
2012-04-27,489.79,496.72,489.16,493.885,107371.0
2012-04-28,489.79,496.72,489.16,493.885,107371.0
2012-04-29,489.79,496.72,489.16,493.885,107371.0
2012-04-30,496.72,500.499,494.515,496.09,122471.0
2012-05-01,492.31,500.499,492.31,495.775,76828.0
2012-05-02,500.814,511.524,498.61,509.004,206911.0
2012-05-03,509.319,511.209,503.964,505.224,94352.0
2012-05-04,504.594,505.224,474.671,481.286,198832.0
2012-05-05,504.594,505.224,474.671,481.286,198832.0
2012-05-06,504.594,505.224,474.671,481.286,198832.0
2012-05-07,504.594,505.224,474.671,481.286,198832.0
2012-05-08,486.955,486.955,456.403,456.403,346680.0
2012-05-09,459.867,459.867,446.008,451.363,377163.0
2012-05-10,455.143,463.332,455.143,459.237,122034.0
2012-05-11,457.347,466.167,455.458,462.072,94069.0
2012-05-12,457.347,466.167,455.458,462.072,94069.0
2012-05-13,457.347,466.167,455.458,462.072,94069.0
2012-05-14,456.718,458.292,447.268,455.458,118863.0
2012-05-15,458.292,465.852,438.449,438.449,198204.0
2012-05-16,433.724,448.213,425.535,444.118,139994.0
2012-05-17,445.063,450.418,437.819,440.024,103329.0
2012-05-18,435.614,444.433,434.039,435.929,179970.0
2012-05-19,435.614,444.433,434.039,435.929,179970.0
2012-05-20,435.614,444.433,434.039,435.929,179970.0
2012-05-21,431.519,439.079,422.385,437.819,275614.0
