,VEI NO Equity,VEI NO Equity,VEI NO Equity,VEI NO Equity,VEI NO Equity
2018-08-05,51.92,52.315,51.392,51.656,105986.0
2018-08-06,52.051,52.117,51.129,51.392,66241.0
2018-08-07,51.392,51.392,50.799,51.063,84635.0
2018-08-08,51.063,51.261,50.865,51.063,141153.0
2018-08-09,51.063,51.261,50.799,50.931,132151.0
2018-08-10,50.931,51.722,50.931,51.063,153765.0
2018-08-11,50.931,51.722,50.931,51.063,153765.0
2018-08-12,50.931,51.722,50.931,51.063,153765.0
2018-08-13,51.129,51.722,50.799,51.392,175640.0
2018-08-14,51.59,52.315,51.392,52.117,158736.0
2018-08-15,52.447,52.578,51.063,51.722,97144.0
2018-08-16,52.117,52.315,50.075,50.799,257238.0
2018-08-17,51.59,54.95,51.458,54.753,538533.0
2018-08-18,51.59,54.95,51.458,54.753,538533.0
2018-08-19,51.59,54.95,51.458,54.753,538533.0
2018-08-20,54.753,54.819,52.974,53.237,196487.0
2018-08-21,53.237,54.094,53.237,53.237,152480.0
2018-08-22,53.501,53.962,53.237,53.896,295954.0
2018-08-23,54.028,55.082,53.764,54.819,177734.0
2018-08-24,54.95,55.214,53.698,54.028,178595.0
2018-08-25,54.95,55.214,53.698,54.028,178595.0
2018-08-26,54.95,55.214,53.698,54.028,178595.0
2018-08-27,54.028,54.489,53.567,53.83,100374.0
2018-08-28,54.357,54.621,53.633,54.028,84962.0
2018-08-29,54.16,54.621,53.501,53.698,124647.0
2018-08-30,53.698,54.489,53.698,54.226,67231.0
2018-08-31,54.028,54.028,52.974,52.974,164010.0
2018-09-01,54.028,54.028,52.974,52.974,164010.0
2018-09-02,54.028,54.028,52.974,52.974,164010.0
2018-09-03,53.369,54.028,53.237,53.369,88008.0
2018-09-04,53.501,53.698,53.105,53.303,65419.0
2018-09-05,53.369,53.764,52.974,53.764,88186.0
2018-09-06,53.501,54.028,53.435,53.896,70023.0
2018-09-07,53.83,54.226,53.567,53.83,159122.0
2018-09-08,53.83,54.226,53.567,53.83,159122.0
2018-09-09,53.83,54.226,53.567,53.83,159122.0
2018-09-10,53.962,55.214,53.633,54.489,201218.0
2018-09-11,54.753,56.005,54.753,56.005,263898.0
2018-09-12,56.005,56.861,55.346,56.466,136999.0
2018-09-13,56.663,56.663,55.741,56.136,172357.0
2018-09-14,56.532,56.532,55.741,56.005,96328.0
2018-09-15,56.532,56.532,55.741,56.005,96328.0
2018-09-16,56.532,56.532,55.741,56.005,96328.0
2018-09-17,55.807,56.136,55.609,56.136,70010.0
2018-09-18,56.268,56.268,55.675,56.136,176816.0
2018-09-19,56.136,56.4,55.675,56.334,119441.0
2018-09-20,56.466,57.322,56.202,57.322,124372.0
2018-09-21,57.388,57.849,56.993,57.256,360761.0
2018-09-22,57.388,57.849,56.993,57.256,360761.0
2018-09-23,57.388,57.849,56.993,57.256,360761.0
2018-09-24,56.202,57.586,56.202,57.52,138879.0
2018-09-25,57.322,57.784,57.059,57.322,154729.0
2018-09-26,57.191,57.981,57.125,57.915,180178.0
2018-09-27,57.652,58.574,57.125,58.311,192817.0
2018-09-28,58.377,58.904,58.311,58.574,98615.0
2018-09-29,58.377,58.904,58.311,58.574,98615.0
2018-09-30,58.377,58.904,58.311,58.574,98615.0
2018-10-01,58.64,59.167,58.377,58.508,89244.0
2018-10-02,58.904,60.485,58.838,59.958,124472.0
2018-10-03,59.233,59.299,56.598,59.101,329483.0
2018-10-04,58.047,58.113,56.202,57.059,256872.0
2018-10-05,57.059,58.245,56.466,57.059,210252.0
2018-10-06,57.059,58.245,56.466,57.059,210252.0
2018-10-07,57.059,58.245,56.466,57.059,210252.0
2018-10-08,56.729,56.927,55.741,56.334,62702.0
2018-10-09,56.532,57.059,55.477,55.741,72284.0
2018-10-10,55.807,56.268,55.28,55.543,54895.0
2018-10-11,55.016,55.346,53.896,54.95,124706.0
2018-10-12,54.884,55.412,53.567,53.633,126562.0
2018-10-13,54.884,55.412,53.567,53.633,126562.0
2018-10-14,54.884,55.412,53.567,53.633,126562.0
2018-10-15,54.819,54.819,53.237,53.698,123548.0
2018-10-16,53.369,55.016,53.171,54.621,101046.0
2018-10-17,54.621,55.148,54.555,55.016,99001.0
2018-10-18,54.819,56.861,54.753,56.861,113615.0
2018-10-19,56.598,56.598,54.16,54.621,198366.0
2018-10-20,56.598,56.598,54.16,54.621,198366.0
2018-10-21,56.598,56.598,54.16,54.621,198366.0
2018-10-22,54.753,55.873,54.687,55.543,110853.0
2018-10-23,55.412,55.412,53.171,53.698,148097.0
2018-10-24,53.83,55.873,53.83,55.807,135763.0
2018-10-25,55.214,55.609,54.423,55.543,100999.0
2018-10-26,55.148,55.148,53.962,54.028,58357.0
2018-10-27,55.148,55.148,53.962,54.028,58357.0
2018-10-28,55.148,55.148,53.962,54.028,58357.0
2018-10-29,54.028,55.873,53.896,55.543,45006.0
2018-10-30,55.543,56.005,54.884,55.939,57263.0
2018-10-31,56.005,57.981,55.939,57.981,150727.0
2018-11-01,57.652,57.652,56.334,56.993,56390.0
2018-11-02,57.191,57.981,57.191,57.652,52865.0
2018-11-03,57.191,57.981,57.191,57.652,52865.0
2018-11-04,57.191,57.981,57.191,57.652,52865.0
2018-11-05,57.652,58.311,57.191,58.311,99551.0
2018-11-06,58.245,59.431,57.454,59.431,135663.0
2018-11-07,59.628,59.826,59.035,59.233,85048.0
2018-11-08,59.365,60.353,59.365,60.353,138933.0
2018-11-09,59.958,60.353,59.233,59.892,142813.0
2018-11-10,59.958,60.353,59.233,59.892,142813.0
2018-11-11,59.958,60.353,59.233,59.892,142813.0
2018-11-12,60.353,60.353,58.772,59.892,91097.0
2018-11-13,59.892,59.958,58.442,59.431,133483.0
2018-11-14,59.628,59.76,58.508,59.299,446098.0
2018-11-15,57.915,60.287,57.52,60.287,328973.0
2018-11-16,60.024,61.934,59.892,61.934,442945.0
2018-11-17,60.024,61.934,59.892,61.934,442945.0
2018-11-18,60.024,61.934,59.892,61.934,442945.0
2018-11-19,61.934,64.306,61.934,63.252,463588.0
2018-11-20,63.12,64.372,62.066,62.33,913820.0
2018-11-21,61.934,63.977,60.946,63.582,456622.0
2018-11-22,63.516,64.241,63.186,63.582,221659.0
2018-11-23,63.252,63.779,62.791,63.186,272303.0
2018-11-24,63.252,63.779,62.791,63.186,272303.0
2018-11-25,63.252,63.779,62.791,63.186,272303.0
2018-11-26,63.186,64.504,63.186,64.241,418346.0
2018-11-27,64.372,64.965,63.779,64.109,256491.0
2018-11-28,64.241,64.833,63.977,64.241,347800.0
2018-11-29,64.702,64.833,64.175,64.175,220850.0
2018-11-30,64.504,64.768,63.582,64.175,2589223.0
2018-12-01,64.504,64.768,63.582,64.175,2589223.0
2018-12-02,64.504,64.768,63.582,64.175,2589223.0
2018-12-03,64.636,65.558,64.175,64.306,134540.0
2018-12-04,64.241,65.426,63.911,64.438,158205.0
2018-12-05,64.175,64.241,62.396,64.241,172133.0
2018-12-06,63.845,63.845,62.593,62.989,90923.0
2018-12-07,62.989,64.175,62.923,64.175,117988.0
2018-12-08,62.989,64.175,62.923,64.175,117988.0
2018-12-09,62.989,64.175,62.923,64.175,117988.0
2018-12-10,63.582,64.636,62.923,64.306,202518.0
2018-12-11,64.965,65.624,64.702,65.031,213210.0
2018-12-12,65.163,65.163,64.57,65.031,189385.0
2018-12-13,64.899,65.097,64.372,65.031,122684.0
2018-12-14,64.636,65.031,64.241,65.031,318366.0
2018-12-15,64.636,65.031,64.241,65.031,318366.0
2018-12-16,64.636,65.031,64.241,65.031,318366.0
2018-12-17,65.031,65.558,64.57,64.702,176721.0
2018-12-18,63.911,64.965,63.318,64.833,226935.0
2018-12-19,64.833,65.295,63.318,65.229,205758.0
2018-12-20,64.57,64.833,63.318,63.648,138177.0
2018-12-21,63.713,64.109,63.318,63.911,279593.0
2018-12-22,63.713,64.109,63.318,63.911,279593.0
2018-12-23,63.713,64.109,63.318,63.911,279593.0
2018-12-24,63.713,64.109,63.318,63.911,279593.0
2018-12-25,63.713,64.109,63.318,63.911,279593.0
2018-12-26,63.713,64.109,63.318,63.911,279593.0
2018-12-27,65.163,65.163,62.791,63.252,109273.0
2018-12-28,63.45,64.175,63.45,63.845,379967.0
2018-12-29,63.45,64.175,63.45,63.845,379967.0
2018-12-30,63.45,64.175,63.45,63.845,379967.0
2018-12-31,63.45,64.175,63.45,63.845,379967.0
2019-01-01,63.45,64.175,63.45,63.845,379967.0
2019-01-02,63.713,65.295,63.252,65.097,203254.0
2019-01-03,64.57,65.492,64.438,65.031,251922.0
2019-01-04,65.031,65.361,64.241,64.57,114749.0
2019-01-05,65.031,65.361,64.241,64.57,114749.0
2019-01-06,65.031,65.361,64.241,64.57,114749.0
2019-01-07,64.768,65.163,63.713,64.57,175124.0
2019-01-08,64.241,64.768,63.779,64.241,188232.0
2019-01-09,64.043,64.504,63.845,64.175,183045.0
2019-01-10,64.109,64.306,63.911,64.175,256431.0
2019-01-11,64.306,64.636,64.043,64.109,131542.0
2019-01-12,64.306,64.636,64.043,64.109,131542.0
2019-01-13,64.306,64.636,64.043,64.109,131542.0
2019-01-14,63.186,63.318,59.76,60.155,550524.0
2019-01-15,60.155,60.155,58.311,58.969,288916.0
2019-01-16,59.167,59.167,58.245,58.969,141381.0
2019-01-17,58.442,58.706,57.981,58.179,149512.0
2019-01-18,58.179,59.628,58.179,59.497,170768.0
2019-01-19,58.179,59.628,58.179,59.497,170768.0
2019-01-20,58.179,59.628,58.179,59.497,170768.0
2019-01-21,59.497,60.155,59.101,60.024,85930.0
2019-01-22,59.958,61.21,59.562,60.946,118332.0
2019-01-23,60.155,60.485,59.694,60.155,153608.0
2019-01-24,59.167,60.551,59.167,60.353,76862.0
2019-01-25,60.287,61.078,60.09,60.946,96980.0
2019-01-26,60.287,61.078,60.09,60.946,96980.0
2019-01-27,60.287,61.078,60.09,60.946,96980.0
2019-01-28,60.88,61.737,60.683,61.078,97945.0
2019-01-29,60.946,61.605,60.419,61.144,167134.0
2019-01-30,60.551,60.814,60.024,60.353,148560.0
2019-01-31,60.617,60.814,60.09,60.551,94300.0
2019-02-01,60.617,61.078,59.892,60.024,82222.0
2019-02-02,60.617,61.078,59.892,60.024,82222.0
2019-02-03,60.617,61.078,59.892,60.024,82222.0
2019-02-04,59.958,60.155,59.101,59.431,112913.0
2019-02-05,59.365,60.814,59.365,60.683,77679.0
2019-02-06,60.683,60.88,59.958,60.814,72802.0
2019-02-07,59.497,59.958,58.245,59.958,185437.0
2019-02-08,59.826,59.958,59.233,59.628,73964.0
2019-02-09,59.826,59.958,59.233,59.628,73964.0
2019-02-10,59.826,59.958,59.233,59.628,73964.0
2019-02-11,59.562,60.287,59.167,59.167,78550.0
2019-02-12,59.628,59.76,59.101,59.76,93280.0
2019-02-13,59.892,60.287,59.497,59.694,209187.0
2019-02-14,60.155,60.419,59.826,59.958,58314.0
2019-02-15,60.09,60.617,58.904,59.167,137796.0
2019-02-16,60.09,60.617,58.904,59.167,137796.0
2019-02-17,60.09,60.617,58.904,59.167,137796.0
2019-02-18,59.167,60.024,59.167,59.694,87023.0
2019-02-19,59.299,59.562,59.101,59.299,75330.0
2019-02-20,59.299,59.562,58.574,58.772,80126.0
2019-02-21,58.838,59.365,58.772,58.969,64306.0
2019-02-22,58.772,59.431,58.442,59.299,62867.0
2019-02-23,58.772,59.431,58.442,59.299,62867.0
2019-02-24,58.772,59.431,58.442,59.299,62867.0
2019-02-25,59.233,60.485,59.101,59.233,172391.0
2019-02-26,59.233,59.958,59.233,59.628,74148.0
2019-02-27,59.694,59.694,59.035,59.101,80447.0
2019-02-28,59.628,59.628,58.574,59.431,126772.0
2019-03-01,59.628,59.76,59.101,59.167,641988.0
2019-03-02,59.628,59.76,59.101,59.167,641988.0
2019-03-03,59.628,59.76,59.101,59.167,641988.0
2019-03-04,59.233,61.21,59.233,60.946,90981.0
2019-03-05,60.617,61.078,59.892,60.09,89676.0
2019-03-06,60.09,60.419,59.431,59.497,83201.0
2019-03-07,59.365,59.365,58.64,59.299,113028.0
2019-03-08,59.299,59.299,58.706,59.035,35082.0
2019-03-09,59.299,59.299,58.706,59.035,35082.0
2019-03-10,59.299,59.299,58.706,59.035,35082.0
2019-03-11,59.233,59.365,58.442,58.64,33627.0
2019-03-12,58.969,59.167,58.377,59.101,48015.0
2019-03-13,58.311,59.167,58.311,58.969,139112.0
2019-03-14,58.969,59.562,58.969,59.497,235721.0
2019-03-15,59.299,59.76,59.167,59.562,121523.0
2019-03-16,59.299,59.76,59.167,59.562,121523.0
2019-03-17,59.299,59.76,59.167,59.562,121523.0
2019-03-18,59.694,60.485,59.497,60.419,205081.0
2019-03-19,60.419,60.485,59.958,60.353,37468.0
2019-03-20,60.353,60.353,59.431,59.431,67336.0
2019-03-21,60.419,60.419,59.431,59.628,47977.0
2019-03-22,59.958,59.958,58.838,58.904,79317.0
2019-03-23,59.958,59.958,58.838,58.904,79317.0
2019-03-24,59.958,59.958,58.838,58.904,79317.0
2019-03-25,58.64,58.64,57.652,57.718,179338.0
2019-03-26,57.981,58.969,57.784,58.377,70805.0
2019-03-27,58.706,58.969,58.245,58.969,103392.0
2019-03-28,58.969,59.497,58.706,59.233,105098.0
2019-03-29,59.233,59.694,59.101,59.628,89585.0
2019-03-30,59.233,59.694,59.101,59.628,89585.0
2019-03-31,59.233,59.694,59.101,59.628,89585.0
2019-04-01,59.826,59.925,58.442,58.574,514438.0
2019-04-02,58.772,58.805,57.784,58.508,303694.0
2019-04-03,58.508,60.09,58.442,60.09,254908.0
2019-04-04,60.155,61.111,60.155,61.045,87749.0
2019-04-05,61.012,61.704,61.012,61.704,42909.0
2019-04-06,61.012,61.704,61.012,61.704,42909.0
2019-04-07,61.012,61.704,61.012,61.704,42909.0
2019-04-08,61.605,61.605,60.979,61.276,26827.0
2019-04-09,61.276,61.374,60.946,61.276,36324.0
2019-04-10,60.287,61.638,60.287,60.814,31854.0
2019-04-11,61.539,61.671,60.781,60.88,69673.0
2019-04-12,61.934,62.033,60.946,62.033,32838.0
2019-04-13,61.934,62.033,60.946,62.033,32838.0
2019-04-14,61.934,62.033,60.946,62.033,32838.0
2019-04-15,62.033,62.791,62.033,62.725,32449.0
2019-04-16,63.186,63.582,62.396,62.494,87488.0
2019-04-17,62.593,63.549,62.527,63.252,55257.0
2019-04-18,62.593,63.549,62.527,63.252,55257.0
2019-04-19,62.593,63.549,62.527,63.252,55257.0
2019-04-20,62.593,63.549,62.527,63.252,55257.0
2019-04-21,62.593,63.549,62.527,63.252,55257.0
2019-04-22,62.593,63.549,62.527,63.252,55257.0
2019-04-23,62.33,64.438,62.198,64.241,112780.0
2019-04-24,64.175,64.438,63.186,64.438,47075.0
2019-04-25,64.57,64.57,63.845,64.339,11953.0
2019-04-26,64.471,64.801,63.153,63.252,50726.0
2019-04-27,64.471,64.801,63.153,63.252,50726.0
2019-04-28,64.471,64.801,63.153,63.252,50726.0
2019-04-29,63.582,64.109,63.022,63.087,41275.0
2019-04-30,63.252,63.713,62.956,63.549,41437.0
2019-05-01,63.252,63.713,62.956,63.549,41437.0
2019-05-02,63.582,63.977,63.186,63.483,75689.0
2019-05-03,63.483,65.229,63.483,64.768,80699.0
2019-05-04,63.483,65.229,63.483,64.768,80699.0
2019-05-05,63.483,65.229,63.483,64.768,80699.0
2019-05-06,64.768,64.768,63.911,64.142,59882.0
2019-05-07,64.504,64.866,63.911,64.405,62323.0
2019-05-08,64.405,64.471,63.911,63.911,186596.0
2019-05-09,63.216,64.745,62.626,63.842,67681.0
2019-05-10,63.355,63.459,61.653,62.313,100596.0
2019-05-11,63.355,63.459,61.653,62.313,100596.0
2019-05-12,63.355,63.459,61.653,62.313,100596.0
2019-05-13,62.313,62.313,58.458,58.527,118119.0
2019-05-14,59.535,59.743,58.249,58.458,198257.0
2019-05-15,58.597,59.257,57.485,58.145,150310.0
2019-05-16,59.882,60.681,59.118,60.299,155160.0
2019-05-17,59.882,60.681,59.118,60.299,155160.0
2019-05-18,59.882,60.681,59.118,60.299,155160.0
2019-05-19,59.882,60.681,59.118,60.299,155160.0
2019-05-20,60.368,60.75,58.597,59.257,172344.0
2019-05-21,59.118,59.569,58.249,58.979,79667.0
2019-05-22,59.569,59.569,58.979,59.291,103254.0
2019-05-23,59.326,59.5,56.964,57.694,155345.0
2019-05-24,57.798,58.18,56.756,57.312,94196.0
2019-05-25,57.798,58.18,56.756,57.312,94196.0
2019-05-26,57.798,58.18,56.756,57.312,94196.0
2019-05-27,57.867,58.006,56.964,57.624,84648.0
2019-05-28,57.659,59.014,57.659,59.014,157427.0
2019-05-29,59.014,59.604,58.354,59.569,208347.0
2019-05-30,59.014,59.604,58.354,59.569,208347.0
2019-05-31,59.535,59.535,57.242,58.076,122490.0
2019-06-01,59.535,59.535,57.242,58.076,122490.0
2019-06-02,59.535,59.535,57.242,58.076,122490.0
2019-06-03,58.354,58.631,57.798,58.458,48482.0
2019-06-04,58.423,59.048,58.145,58.249,62735.0
2019-06-05,58.354,58.875,57.624,57.902,78789.0
2019-06-06,58.875,58.875,57.589,57.694,89894.0
2019-06-07,57.068,58.284,57.068,57.659,169886.0
2019-06-08,57.068,58.284,57.068,57.659,169886.0
2019-06-09,57.068,58.284,57.068,57.659,169886.0
2019-06-10,57.068,58.284,57.068,57.659,169886.0
2019-06-11,57.659,59.361,57.52,59.083,65056.0
2019-06-12,59.048,59.222,57.728,57.867,104971.0
2019-06-13,57.659,58.388,56.652,58.215,133539.0
2019-06-14,58.979,58.979,57.381,57.381,97088.0
2019-06-15,58.979,58.979,57.381,57.381,97088.0
2019-06-16,58.979,58.979,57.381,57.381,97088.0
2019-06-17,57.659,58.701,57.068,57.867,79060.0
2019-06-18,57.728,58.215,57.416,57.694,90901.0
2019-06-19,57.763,58.631,57.763,58.249,54992.0
2019-06-20,57.867,59.118,57.867,57.937,96068.0
2019-06-21,58.006,58.909,57.624,57.659,289202.0
2019-06-22,58.006,58.909,57.624,57.659,289202.0
2019-06-23,58.006,58.909,57.624,57.659,289202.0
2019-06-24,58.145,58.631,57.52,57.52,56865.0
2019-06-25,57.52,57.52,57.103,57.346,49824.0
2019-06-26,57.242,57.485,56.582,56.617,81322.0
2019-06-27,55.783,57.312,55.783,57.312,50778.0
2019-06-28,57.312,57.624,56.964,57.52,44679.0
2019-06-29,57.312,57.624,56.964,57.52,44679.0
2019-06-30,57.312,57.624,56.964,57.52,44679.0
2019-07-01,57.659,57.867,57.346,57.763,37403.0
2019-07-02,57.659,57.937,56.617,57.068,44612.0
2019-07-03,56.791,57.971,56.791,57.902,51309.0
2019-07-04,58.006,59.673,58.006,59.396,69850.0
2019-07-05,59.396,59.396,57.277,57.52,129247.0
2019-07-06,59.396,59.396,57.277,57.52,129247.0
2019-07-07,59.396,59.396,57.277,57.52,129247.0
2019-07-08,57.52,58.18,57.52,58.006,56533.0
2019-07-09,57.728,58.18,57.589,57.728,93174.0
2019-07-10,57.694,58.041,56.86,57.103,115255.0
2019-07-11,56.686,57.277,56.617,57.138,221873.0
2019-07-12,57.138,57.485,57.068,57.312,81430.0
2019-07-13,57.138,57.485,57.068,57.312,81430.0
2019-07-14,57.138,57.485,57.068,57.312,81430.0
2019-07-15,57.312,57.833,57.242,57.277,29907.0
2019-07-16,57.277,57.45,56.964,56.964,71385.0
2019-07-17,56.964,57.068,56.27,56.443,139422.0
2019-07-18,56.27,56.408,55.366,55.714,90366.0
2019-07-19,55.366,56.165,55.158,55.818,91630.0
2019-07-20,55.366,56.165,55.158,55.818,91630.0
2019-07-21,55.366,56.165,55.158,55.818,91630.0
2019-07-22,55.818,56.026,55.366,55.783,49369.0
2019-07-23,55.783,56.999,55.783,56.721,94052.0
2019-07-24,57.207,57.624,56.652,56.721,86522.0
2019-07-25,56.721,57.277,55.714,55.714,26696.0
2019-07-26,56.791,56.791,55.644,55.644,49649.0
2019-07-27,56.791,56.791,55.644,55.644,49649.0
2019-07-28,56.791,56.791,55.644,55.644,49649.0
2019-07-29,55.748,56.582,55.748,56.096,30401.0
2019-07-30,57.068,57.173,55.297,55.297,76026.0
2019-07-31,55.436,56.026,55.436,55.505,40131.0
2019-08-01,55.575,55.853,55.262,55.505,64177.0
2019-08-02,55.436,55.818,54.88,55.297,38186.0
2019-08-03,55.436,55.818,54.88,55.297,38186.0
2019-08-04,55.436,55.818,54.88,55.297,38186.0
2019-08-05,55.297,55.297,54.324,54.95,44629.0
2019-08-06,54.811,55.505,54.394,54.984,52218.0
2019-08-07,54.811,56.131,54.811,56.026,121394.0
2019-08-08,56.27,56.964,56.27,56.443,50623.0
2019-08-09,56.929,57.242,56.791,56.964,18372.0
2019-08-10,56.929,57.242,56.791,56.964,18372.0
2019-08-11,56.929,57.242,56.791,56.964,18372.0
2019-08-12,56.999,57.138,56.061,56.513,43534.0
2019-08-13,56.547,57.103,55.505,56.791,104866.0
2019-08-14,56.791,56.964,55.366,55.922,66429.0
2019-08-15,57.659,57.659,55.575,56.964,138441.0
2019-08-16,58.354,60.715,58.18,60.125,318063.0
2019-08-17,58.354,60.715,58.18,60.125,318063.0
2019-08-18,58.354,60.715,58.18,60.125,318063.0
2019-08-19,60.438,62.661,60.438,62.487,240422.0
2019-08-20,62.765,64.328,62.556,63.911,155966.0
2019-08-21,64.015,64.467,62.661,63.39,90259.0
2019-08-22,63.216,63.842,62.834,63.842,62553.0
2019-08-23,63.876,64.189,62.8,63.981,73618.0
2019-08-24,63.876,64.189,62.8,63.981,73618.0
2019-08-25,63.876,64.189,62.8,63.981,73618.0
2019-08-26,63.077,64.224,62.556,63.598,58713.0
2019-08-27,62.522,64.119,62.522,63.911,86385.0
2019-08-28,63.842,64.502,63.737,64.224,137500.0
2019-08-29,64.224,65.092,63.703,64.849,79804.0
2019-08-30,64.918,65.648,63.737,65.439,90565.0
2019-08-31,64.918,65.648,63.737,65.439,90565.0
2019-09-01,64.918,65.648,63.737,65.439,90565.0
2019-09-02,65.3,65.717,65.092,65.405,285896.0
2019-09-03,65.231,66.898,65.057,65.787,362918.0
2019-09-04,65.995,67.315,65.717,67.315,133146.0
2019-09-05,67.037,68.288,66.655,67.384,251424.0
2019-09-06,67.732,67.732,67.037,67.384,122128.0
2019-09-07,67.732,67.732,67.037,67.384,122128.0
2019-09-08,67.732,67.732,67.037,67.384,122128.0
2019-09-09,67.558,69.121,67.384,68.774,186511.0
2019-09-10,68.809,69.399,68.809,69.399,117292.0
2019-09-11,69.364,69.469,69.191,69.469,196700.0
2019-09-12,68.704,69.052,66.447,68.739,107968.0
2019-09-13,68.739,70.719,68.739,70.233,138055.0
2019-09-14,68.739,70.719,68.739,70.233,138055.0
2019-09-15,68.739,70.719,68.739,70.233,138055.0
2019-09-16,70.094,70.163,68.843,70.094,96833.0
2019-09-17,69.469,69.469,68.635,69.26,43127.0
2019-09-18,69.26,70.163,69.156,70.163,91139.0
2019-09-19,69.816,69.816,68.218,69.121,99725.0
2019-09-20,69.746,70.788,69.677,70.441,156246.0
2019-09-21,69.746,70.788,69.677,70.441,156246.0
2019-09-22,69.746,70.788,69.677,70.441,156246.0
2019-09-23,70.302,70.372,69.399,69.677,42846.0
2019-09-24,69.469,70.163,69.086,70.163,61696.0
2019-09-25,69.121,70.094,69.121,70.024,57759.0
2019-09-26,69.885,71.553,69.816,70.788,172530.0
2019-09-27,70.927,71.344,69.469,70.372,124628.0
2019-09-28,70.927,71.344,69.469,70.372,124628.0
2019-09-29,70.927,71.344,69.469,70.372,124628.0
2019-09-30,70.302,71.553,70.302,70.927,96516.0
2019-10-01,71.136,72.942,70.927,72.734,86937.0
2019-10-02,72.247,72.247,71.414,71.969,82110.0
2019-10-03,70.997,71.761,70.441,70.997,171663.0
2019-10-04,70.858,72.108,70.788,72.108,40421.0
2019-10-05,70.858,72.108,70.788,72.108,40421.0
2019-10-06,70.858,72.108,70.788,72.108,40421.0
2019-10-07,71.969,72.525,71.205,72.386,51615.0
2019-10-08,72.247,72.525,71.483,72.178,57025.0
2019-10-09,71.553,73.498,71.275,71.761,124380.0
2019-10-10,72.108,72.664,70.511,71.483,75235.0
2019-10-11,72.247,72.525,71.066,71.622,98501.0
2019-10-12,72.247,72.525,71.066,71.622,98501.0
2019-10-13,72.247,72.525,71.066,71.622,98501.0
2019-10-14,70.927,71.969,70.927,71.9,75102.0
2019-10-15,71.205,72.456,71.205,72.039,56936.0
2019-10-16,70.997,72.178,70.997,72.039,52799.0
2019-10-17,71.83,72.178,71.553,71.969,55149.0
2019-10-18,71.622,72.247,70.927,71.136,54985.0
2019-10-19,71.622,72.247,70.927,71.136,54985.0
2019-10-20,71.622,72.247,70.927,71.136,54985.0
2019-10-21,69.052,71.483,69.017,71.344,26418.0
2019-10-22,71.344,71.344,70.094,70.58,49717.0
2019-10-23,70.163,71.275,70.163,71.205,40071.0
2019-10-24,70.233,71.136,69.816,70.58,32604.0
2019-10-25,70.58,72.664,70.58,72.664,58617.0
2019-10-26,70.58,72.664,70.58,72.664,58617.0
2019-10-27,70.58,72.664,70.58,72.664,58617.0
2019-10-28,72.108,72.456,70.649,71.066,206179.0
2019-10-29,70.719,71.622,69.955,70.024,39032.0
2019-10-30,69.607,70.163,69.26,69.607,151909.0
2019-10-31,69.469,69.816,68.913,69.295,82830.0
2019-11-01,68.913,69.816,68.426,68.6,53197.0
2019-11-02,68.913,69.816,68.426,68.6,53197.0
2019-11-03,68.913,69.816,68.426,68.6,53197.0
2019-11-04,68.6,69.746,68.357,69.607,72736.0
