,UNVR IJ Equity
2019-09-11,183.6854
2019-09-12,183.6854
2019-09-13,183.6854
2019-09-14,183.6854
2019-09-15,183.6854
2019-09-16,183.6854
2019-09-17,183.6854
2019-09-18,183.6854
2019-09-19,183.6854
2019-09-20,183.6854
2019-09-21,183.6854
2019-09-22,183.6854
2019-09-23,183.6854
2019-09-24,183.6854
2019-09-25,183.6854
2019-09-26,183.6854
2019-09-27,183.6854
2019-09-28,183.6854
2019-09-29,183.6854
2019-09-30,92.1405
2019-10-01,92.1405
2019-10-02,92.1405
2019-10-03,92.1405
2019-10-04,92.1405
2019-10-05,92.1405
2019-10-06,92.1405
2019-10-07,92.1405
2019-10-08,92.1405
2019-10-09,92.1405
2019-10-10,92.1405
2019-10-11,92.1405
2019-10-12,92.1405
2019-10-13,92.1405
2019-10-14,92.1405
2019-10-15,92.1405
2019-10-16,92.1405
2019-10-17,92.1405
2019-10-18,92.1405
2019-10-19,92.1405
2019-10-20,92.1405
2019-10-21,92.1405
2019-10-22,92.1405
2019-10-23,92.1405
2019-10-24,92.1405
2019-10-25,92.1405
2019-10-26,92.1405
2019-10-27,92.1405
2019-10-28,92.1405
2019-10-29,92.1405
2019-10-30,92.1405
2019-10-31,92.1405
2019-11-01,92.1405
2019-11-02,92.1405
2019-11-03,92.1405
2019-11-04,92.1405
2019-11-05,92.1405
2019-11-06,92.1405
2019-11-07,92.1405
2019-11-08,92.1405
2019-11-09,92.1405
2019-11-10,92.1405
2019-11-11,92.1405
2019-11-12,92.1405
2019-11-13,92.1405
2019-11-14,92.1405
2019-11-15,92.1405
2019-11-16,92.1405
2019-11-17,92.1405
2019-11-18,92.1405
2019-11-19,92.1405
2019-11-20,92.1405
2019-11-21,92.1405
2019-11-22,92.1405
2019-11-23,92.1405
2019-11-24,92.1405
2019-11-25,92.1405
2019-11-26,92.1405
2019-11-27,92.1405
2019-11-28,92.1405
2019-11-29,92.1405
2019-11-30,92.1405
2019-12-01,92.1405
2019-12-02,92.1405
2019-12-03,92.1405
2019-12-04,92.1405
2019-12-05,92.1405
2019-12-06,92.1405
2019-12-07,92.1405
2019-12-08,92.1405
2019-12-09,92.1405
2019-12-10,92.1405
2019-12-11,92.1405
2019-12-12,92.1405
2019-12-13,92.1405
2019-12-14,92.1405
2019-12-15,92.1405
2019-12-16,92.1405
2019-12-17,92.1405
2019-12-18,92.1405
2019-12-19,92.1405
2019-12-20,92.1405
2019-12-21,92.1405
2019-12-22,92.1405
2019-12-23,92.1405
2019-12-24,92.1405
2019-12-25,92.1405
2019-12-26,92.1405
2019-12-27,92.1405
2019-12-28,92.1405
2019-12-29,92.1405
2019-12-30,92.1405
2019-12-31,116.7395
2020-01-01,116.7395
2020-01-02,116.7395
2020-01-03,116.7395
2020-01-04,116.7395
2020-01-05,116.7395
2020-01-06,116.7395
2020-01-07,116.7395
2020-01-08,116.7395
2020-01-09,116.7395
2020-01-10,116.7395
2020-01-11,116.7395
2020-01-12,116.7395
2020-01-13,116.7395
2020-01-14,116.7395
2020-01-15,116.7395
2020-01-16,116.7395
2020-01-17,116.7395
2020-01-18,116.7395
2020-01-19,116.7395
2020-01-20,116.7395
2020-01-21,116.7395
2020-01-22,116.7395
2020-01-23,116.7395
2020-01-24,116.7395
2020-01-25,116.7395
2020-01-26,116.7395
2020-01-27,116.7395
2020-01-28,116.7395
2020-01-29,116.7395
2020-01-30,116.7395
2020-01-31,116.7395
2020-02-01,116.7395
2020-02-02,116.7395
2020-02-03,116.7395
2020-02-04,116.7395
2020-02-05,116.7395
2020-02-06,116.7395
2020-02-07,116.7395
2020-02-08,116.7395
2020-02-09,116.7395
2020-02-10,116.7395
2020-02-11,116.7395
2020-02-12,116.7395
2020-02-13,116.7395
2020-02-14,116.7395
2020-02-15,116.7395
2020-02-16,116.7395
2020-02-17,116.7395
2020-02-18,116.7395
2020-02-19,116.7395
2020-02-20,116.7395
2020-02-21,116.7395
2020-02-22,116.7395
2020-02-23,116.7395
2020-02-24,116.7395
2020-02-25,116.7395
2020-02-26,116.7395
2020-02-27,116.7395
2020-02-28,116.7395
2020-02-29,116.7395
2020-03-01,116.7395
2020-03-02,116.7395
2020-03-03,116.7395
2020-03-04,116.7395
2020-03-05,116.7395
2020-03-06,116.7395
2020-03-07,116.7395
2020-03-08,116.7395
2020-03-09,116.7395
2020-03-10,116.7395
2020-03-11,116.7395
2020-03-12,116.7395
2020-03-13,116.7395
2020-03-14,116.7395
2020-03-15,116.7395
2020-03-16,116.7395
2020-03-17,116.7395
2020-03-18,116.7395
2020-03-19,116.7395
2020-03-20,116.7395
2020-03-21,116.7395
2020-03-22,116.7395
2020-03-23,116.7395
2020-03-24,116.7395
2020-03-25,116.7395
2020-03-26,116.7395
2020-03-27,116.7395
2020-03-28,116.7395
2020-03-29,116.7395
2020-03-30,116.7395
2020-03-31,92.2145
2020-04-01,92.2145
2020-04-02,92.2145
2020-04-03,92.2145
2020-04-04,92.2145
2020-04-05,92.2145
2020-04-06,92.2145
2020-04-07,92.2145
2020-04-08,92.2145
2020-04-09,92.2145
2020-04-10,92.2145
2020-04-11,92.2145
2020-04-12,92.2145
2020-04-13,92.2145
2020-04-14,92.2145
2020-04-15,92.2145
2020-04-16,92.2145
2020-04-17,92.2145
2020-04-18,92.2145
2020-04-19,92.2145
2020-04-20,92.2145
2020-04-21,92.2145
2020-04-22,92.2145
2020-04-23,92.2145
2020-04-24,92.2145
2020-04-25,92.2145
2020-04-26,92.2145
2020-04-27,92.2145
2020-04-28,92.2145
2020-04-29,92.2145
2020-04-30,92.2145
2020-05-01,92.2145
2020-05-02,92.2145
2020-05-03,92.2145
2020-05-04,92.2145
2020-05-05,92.2145
2020-05-06,92.2145
2020-05-07,92.2145
2020-05-08,92.2145
2020-05-09,92.2145
2020-05-10,92.2145
2020-05-11,92.2145
2020-05-12,92.2145
2020-05-13,92.2145
2020-05-14,92.2145
2020-05-15,92.2145
2020-05-16,92.2145
2020-05-17,92.2145
2020-05-18,92.2145
2020-05-19,92.2145
2020-05-20,92.2145
2020-05-21,92.2145
2020-05-22,92.2145
2020-05-23,92.2145
2020-05-24,92.2145
2020-05-25,92.2145
2020-05-26,92.2145
2020-05-27,92.2145
2020-05-28,92.2145
2020-05-29,92.2145
2020-05-30,92.2145
2020-05-31,92.2145
2020-06-01,92.2145
2020-06-02,92.2145
2020-06-03,92.2145
2020-06-04,92.2145
2020-06-05,92.2145
2020-06-06,92.2145
2020-06-07,92.2145
2020-06-08,92.2145
2020-06-09,92.2145
2020-06-10,92.2145
2020-06-11,92.2145
2020-06-12,92.2145
2020-06-13,92.2145
2020-06-14,92.2145
2020-06-15,92.2145
2020-06-16,92.2145
2020-06-17,92.2145
2020-06-18,92.2145
2020-06-19,92.2145
2020-06-20,92.2145
2020-06-21,92.2145
2020-06-22,92.2145
2020-06-23,92.2145
2020-06-24,92.2145
2020-06-25,92.2145
2020-06-26,92.2145
2020-06-27,92.2145
2020-06-28,92.2145
2020-06-29,92.2145
2020-06-30,105.3834
2020-07-01,105.3834
2020-07-02,105.3834
2020-07-03,105.3834
2020-07-04,105.3834
2020-07-05,105.3834
2020-07-06,105.3834
2020-07-07,105.3834
2020-07-08,105.3834
2020-07-09,105.3834
2020-07-10,105.3834
2020-07-11,105.3834
2020-07-12,105.3834
2020-07-13,105.3834
2020-07-14,105.3834
2020-07-15,105.3834
2020-07-16,105.3834
2020-07-17,105.3834
2020-07-18,105.3834
2020-07-19,105.3834
2020-07-20,105.3834
2020-07-21,105.3834
2020-07-22,105.3834
2020-07-23,105.3834
2020-07-24,105.3834
2020-07-25,105.3834
2020-07-26,105.3834
2020-07-27,105.3834
2020-07-28,105.3834
2020-07-29,105.3834
2020-07-30,105.3834
2020-07-31,105.3834
2020-08-01,105.3834
2020-08-02,105.3834
2020-08-03,105.3834
2020-08-04,105.3834
2020-08-05,105.3834
2020-08-06,105.3834
2020-08-07,105.3834
2020-08-08,105.3834
2020-08-09,105.3834
2020-08-10,105.3834
2020-08-11,105.3834
2020-08-12,105.3834
2020-08-13,105.3834
2020-08-14,105.3834
2020-08-15,105.3834
2020-08-16,105.3834
2020-08-17,105.3834
2020-08-18,105.3834
2020-08-19,105.3834
2020-08-20,105.3834
2020-08-21,105.3834
2020-08-22,105.3834
2020-08-23,105.3834
2020-08-24,105.3834
2020-08-25,105.3834
2020-08-26,105.3834
2020-08-27,105.3834
2020-08-28,105.3834
2020-08-29,105.3834
2020-08-30,105.3834
2020-08-31,105.3834
2020-09-01,105.3834
2020-09-02,105.3834
2020-09-03,105.3834
2020-09-04,105.3834
2020-09-05,105.3834
2020-09-06,105.3834
2020-09-07,105.3834
2020-09-08,105.3834
2020-09-09,105.3834
2020-09-10,105.3834
2020-09-11,105.3834
2020-09-12,105.3834
2020-09-13,105.3834
2020-09-14,105.3834
2020-09-15,105.3834
2020-09-16,105.3834
2020-09-17,105.3834
2020-09-18,105.3834
2020-09-19,105.3834
2020-09-20,105.3834
2020-09-21,105.3834
2020-09-22,105.3834
2020-09-23,105.3834
2020-09-24,105.3834
2020-09-25,105.3834
2020-09-26,105.3834
2020-09-27,105.3834
2020-09-28,105.3834
2020-09-29,105.3834
2020-09-30,109.4934
2020-10-01,109.4934
2020-10-02,109.4934
2020-10-03,109.4934
2020-10-04,109.4934
2020-10-05,109.4934
2020-10-06,109.4934
2020-10-07,109.4934
2020-10-08,109.4934
2020-10-09,109.4934
2020-10-10,109.4934
2020-10-11,109.4934
2020-10-12,109.4934
2020-10-13,109.4934
2020-10-14,109.4934
2020-10-15,109.4934
2020-10-16,109.4934
2020-10-17,109.4934
2020-10-18,109.4934
2020-10-19,109.4934
2020-10-20,109.4934
2020-10-21,109.4934
2020-10-22,109.4934
2020-10-23,109.4934
2020-10-24,109.4934
2020-10-25,109.4934
2020-10-26,109.4934
2020-10-27,109.4934
2020-10-28,109.4934
2020-10-29,109.4934
2020-10-30,109.4934
2020-10-31,109.4934
2020-11-01,109.4934
2020-11-02,109.4934
2020-11-03,109.4934
2020-11-04,109.4934
2020-11-05,109.4934
2020-11-06,109.4934
2020-11-07,109.4934
2020-11-08,109.4934
2020-11-09,109.4934
2020-11-10,109.4934
2020-11-11,109.4934
2020-11-12,109.4934
2020-11-13,109.4934
2020-11-14,109.4934
2020-11-15,109.4934
2020-11-16,109.4934
2020-11-17,109.4934
2020-11-18,109.4934
2020-11-19,109.4934
2020-11-20,109.4934
2020-11-21,109.4934
2020-11-22,109.4934
2020-11-23,109.4934
2020-11-24,109.4934
2020-11-25,109.4934
2020-11-26,109.4934
2020-11-27,109.4934
2020-11-28,109.4934
2020-11-29,109.4934
2020-11-30,109.4934
2020-12-01,109.4934
2020-12-02,109.4934
2020-12-03,109.4934
2020-12-04,109.4934
2020-12-05,109.4934
2020-12-06,109.4934
2020-12-07,109.4934
2020-12-08,109.4934
2020-12-09,109.4934
2020-12-10,109.4934
2020-12-11,109.4934
2020-12-12,109.4934
2020-12-13,109.4934
2020-12-14,109.4934
2020-12-15,109.4934
2020-12-16,109.4934
2020-12-17,109.4934
2020-12-18,109.4934
2020-12-19,109.4934
2020-12-20,109.4934
2020-12-21,109.4934
2020-12-22,109.4934
2020-12-23,109.4934
2020-12-24,109.4934
2020-12-25,109.4934
2020-12-26,109.4934
2020-12-27,109.4934
2020-12-28,109.4934
2020-12-29,109.4934
2020-12-30,109.4934
2020-12-31,140.1972
2021-01-01,140.1972
2021-01-02,140.1972
2021-01-03,140.1972
2021-01-04,140.1972
2021-01-05,140.1972
2021-01-06,140.1972
2021-01-07,140.1972
2021-01-08,140.1972
2021-01-09,140.1972
2021-01-10,140.1972
2021-01-11,140.1972
2021-01-12,140.1972
2021-01-13,140.1972
2021-01-14,140.1972
2021-01-15,140.1972
2021-01-16,140.1972
2021-01-17,140.1972
2021-01-18,140.1972
2021-01-19,140.1972
2021-01-20,140.1972
2021-01-21,140.1972
2021-01-22,140.1972
2021-01-23,140.1972
2021-01-24,140.1972
2021-01-25,140.1972
2021-01-26,140.1972
2021-01-27,140.1972
2021-01-28,140.1972
2021-01-29,140.1972
2021-01-30,140.1972
2021-01-31,140.1972
2021-02-01,140.1972
2021-02-02,140.1972
2021-02-03,140.1972
2021-02-04,140.1972
2021-02-05,140.1972
2021-02-06,140.1972
2021-02-07,140.1972
2021-02-08,140.1972
2021-02-09,140.1972
2021-02-10,140.1972
2021-02-11,140.1972
2021-02-12,140.1972
2021-02-13,140.1972
2021-02-14,140.1972
2021-02-15,140.1972
2021-02-16,140.1972
2021-02-17,140.1972
2021-02-18,140.1972
2021-02-19,140.1972
2021-02-20,140.1972
2021-02-21,140.1972
2021-02-22,140.1972
2021-02-23,140.1972
2021-02-24,140.1972
2021-02-25,140.1972
2021-02-26,140.1972
2021-02-27,140.1972
2021-02-28,140.1972
2021-03-01,140.1972
2021-03-02,140.1972
2021-03-03,140.1972
2021-03-04,140.1972
2021-03-05,140.1972
2021-03-06,140.1972
2021-03-07,140.1972
2021-03-08,140.1972
2021-03-09,140.1972
2021-03-10,140.1972
2021-03-11,140.1972
2021-03-12,140.1972
2021-03-13,140.1972
2021-03-14,140.1972
2021-03-15,140.1972
2021-03-16,140.1972
2021-03-17,140.1972
2021-03-18,140.1972
2021-03-19,140.1972
2021-03-20,140.1972
2021-03-21,140.1972
2021-03-22,140.1972
2021-03-23,140.1972
2021-03-24,140.1972
2021-03-25,140.1972
2021-03-26,140.1972
2021-03-27,140.1972
2021-03-28,140.1972
2021-03-29,140.1972
2021-03-30,140.1972
2021-03-31,101.581
2021-04-01,101.581
2021-04-02,101.581
2021-04-03,101.581
2021-04-04,101.581
2021-04-05,101.581
2021-04-06,101.581
2021-04-07,101.581
2021-04-08,101.581
2021-04-09,101.581
2021-04-10,101.581
2021-04-11,101.581
2021-04-12,101.581
2021-04-13,101.581
2021-04-14,101.581
2021-04-15,101.581
2021-04-16,101.581
2021-04-17,101.581
2021-04-18,101.581
2021-04-19,101.581
2021-04-20,101.581
2021-04-21,101.581
2021-04-22,101.581
2021-04-23,101.581
2021-04-24,101.581
2021-04-25,101.581
2021-04-26,101.581
2021-04-27,101.581
2021-04-28,101.581
2021-04-29,101.581
2021-04-30,101.581
2021-05-01,101.581
2021-05-02,101.581
2021-05-03,101.581
2021-05-04,101.581
2021-05-05,101.581
2021-05-06,101.581
2021-05-07,101.581
2021-05-08,101.581
2021-05-09,101.581
2021-05-10,101.581
2021-05-11,101.581
2021-05-12,101.581
2021-05-13,101.581
2021-05-14,101.581
2021-05-15,101.581
2021-05-16,101.581
2021-05-17,101.581
2021-05-18,101.581
2021-05-19,101.581
2021-05-20,101.581
2021-05-21,101.581
2021-05-22,101.581
2021-05-23,101.581
2021-05-24,101.581
2021-05-25,101.581
2021-05-26,101.581
2021-05-27,101.581
2021-05-28,101.581
2021-05-29,101.581
2021-05-30,101.581
2021-05-31,101.581
2021-06-01,101.581
2021-06-02,101.581
2021-06-03,101.581
2021-06-04,101.581
2021-06-05,101.581
2021-06-06,101.581
2021-06-07,101.581
2021-06-08,101.581
2021-06-09,101.581
2021-06-10,101.581
2021-06-11,101.581
2021-06-12,101.581
2021-06-13,101.581
2021-06-14,101.581
2021-06-15,101.581
2021-06-16,101.581
2021-06-17,101.581
2021-06-18,101.581
2021-06-19,101.581
2021-06-20,101.581
2021-06-21,101.581
2021-06-22,101.581
2021-06-23,101.581
2021-06-24,101.581
2021-06-25,101.581
2021-06-26,101.581
2021-06-27,101.581
2021-06-28,101.581
2021-06-29,101.581
2021-06-30,102.7912
2021-07-01,102.7912
2021-07-02,102.7912
2021-07-03,102.7912
2021-07-04,102.7912
2021-07-05,102.7912
2021-07-06,102.7912
2021-07-07,102.7912
2021-07-08,102.7912
2021-07-09,102.7912
2021-07-10,102.7912
2021-07-11,102.7912
2021-07-12,102.7912
2021-07-13,102.7912
2021-07-14,102.7912
2021-07-15,102.7912
2021-07-16,102.7912
2021-07-17,102.7912
2021-07-18,102.7912
2021-07-19,102.7912
2021-07-20,102.7912
2021-07-21,102.7912
2021-07-22,102.7912
2021-07-23,102.7912
2021-07-24,102.7912
2021-07-25,102.7912
2021-07-26,102.7912
2021-07-27,102.7912
2021-07-28,102.7912
2021-07-29,102.7912
2021-07-30,102.7912
2021-07-31,102.7912
2021-08-01,102.7912
2021-08-02,102.7912
2021-08-03,102.7912
2021-08-04,102.7912
2021-08-05,102.7912
2021-08-06,102.7912
2021-08-07,102.7912
2021-08-08,102.7912
2021-08-09,102.7912
2021-08-10,102.7912
2021-08-11,102.7912
2021-08-12,102.7912
2021-08-13,102.7912
2021-08-14,102.7912
2021-08-15,102.7912
2021-08-16,102.7912
2021-08-17,102.7912
2021-08-18,102.7912
2021-08-19,102.7912
2021-08-20,102.7912
2021-08-21,102.7912
2021-08-22,102.7912
2021-08-23,102.7912
2021-08-24,102.7912
2021-08-25,102.7912
2021-08-26,102.7912
2021-08-27,102.7912
2021-08-28,102.7912
2021-08-29,102.7912
2021-08-30,102.7912
2021-08-31,102.7912
2021-09-01,102.7912
2021-09-02,102.7912
2021-09-03,102.7912
2021-09-04,102.7912
2021-09-05,102.7912
2021-09-06,102.7912
2021-09-07,102.7912
2021-09-08,102.7912
2021-09-09,102.7912
2021-09-10,102.7912
2021-09-11,102.7912
2021-09-12,102.7912
2021-09-13,102.7912
2021-09-14,102.7912
2021-09-15,102.7912
2021-09-16,102.7912
2021-09-17,102.7912
2021-09-18,102.7912
2021-09-19,102.7912
2021-09-20,102.7912
2021-09-21,102.7912
2021-09-22,102.7912
2021-09-23,102.7912
2021-09-24,102.7912
2021-09-25,102.7912
2021-09-26,102.7912
2021-09-27,102.7912
2021-09-28,102.7912
2021-09-29,102.7912
2021-09-30,103.3509
2021-10-01,103.3509
2021-10-02,103.3509
2021-10-03,103.3509
2021-10-04,103.3509
2021-10-05,103.3509
2021-10-06,103.3509
2021-10-07,103.3509
2021-10-08,103.3509
2021-10-09,103.3509
2021-10-10,103.3509
2021-10-11,103.3509
2021-10-12,103.3509
2021-10-13,103.3509
2021-10-14,103.3509
2021-10-15,103.3509
2021-10-16,103.3509
2021-10-17,103.3509
2021-10-18,103.3509
2021-10-19,103.3509
2021-10-20,103.3509
2021-10-21,103.3509
2021-10-22,103.3509
2021-10-23,103.3509
2021-10-24,103.3509
2021-10-25,103.3509
2021-10-26,103.3509
2021-10-27,103.3509
2021-10-28,103.3509
2021-10-29,103.3509
2021-10-30,103.3509
2021-10-31,103.3509
2021-11-01,103.3509
2021-11-02,103.3509
2021-11-03,103.3509
2021-11-04,103.3509
2021-11-05,103.3509
2021-11-06,103.3509
2021-11-07,103.3509
2021-11-08,103.3509
2021-11-09,103.3509
2021-11-10,103.3509
2021-11-11,103.3509
2021-11-12,103.3509
2021-11-13,103.3509
2021-11-14,103.3509
2021-11-15,103.3509
2021-11-16,103.3509
2021-11-17,103.3509
2021-11-18,103.3509
2021-11-19,103.3509
2021-11-20,103.3509
2021-11-21,103.3509
2021-11-22,103.3509
2021-11-23,103.3509
2021-11-24,103.3509
2021-11-25,103.3509
2021-11-26,103.3509
2021-11-27,103.3509
2021-11-28,103.3509
2021-11-29,103.3509
2021-11-30,103.3509
2021-12-01,103.3509
2021-12-02,103.3509
2021-12-03,103.3509
2021-12-04,103.3509
2021-12-05,103.3509
2021-12-06,103.3509
2021-12-07,103.3509
2021-12-08,103.3509
2021-12-09,103.3509
2021-12-10,103.3509
2021-12-11,103.3509
2021-12-12,103.3509
2021-12-13,103.3509
2021-12-14,103.3509
2021-12-15,103.3509
2021-12-16,103.3509
2021-12-17,103.3509
2021-12-18,103.3509
2021-12-19,103.3509
2021-12-20,103.3509
2021-12-21,103.3509
2021-12-22,103.3509
2021-12-23,103.3509
2021-12-24,103.3509
2021-12-25,103.3509
2021-12-26,103.3509
2021-12-27,103.3509
2021-12-28,103.3509
2021-12-29,103.3509
2021-12-30,103.3509
2021-12-31,124.3844
2022-01-01,124.3844
2022-01-02,124.3844
2022-01-03,124.3844
2022-01-04,124.3844
2022-01-05,124.3844
2022-01-06,124.3844
2022-01-07,124.3844
2022-01-08,124.3844
2022-01-09,124.3844
2022-01-10,124.3844
2022-01-11,124.3844
2022-01-12,124.3844
2022-01-13,124.3844
2022-01-14,124.3844
2022-01-15,124.3844
2022-01-16,124.3844
2022-01-17,124.3844
2022-01-18,124.3844
2022-01-19,124.3844
2022-01-20,124.3844
2022-01-21,124.3844
2022-01-22,124.3844
2022-01-23,124.3844
2022-01-24,124.3844
2022-01-25,124.3844
2022-01-26,124.3844
2022-01-27,124.3844
2022-01-28,124.3844
2022-01-29,124.3844
2022-01-30,124.3844
2022-01-31,124.3844
2022-02-01,124.3844
2022-02-02,124.3844
2022-02-03,124.3844
2022-02-04,124.3844
2022-02-05,124.3844
2022-02-06,124.3844
2022-02-07,124.3844
2022-02-08,124.3844
2022-02-09,124.3844
2022-02-10,124.3844
2022-02-11,124.3844
2022-02-12,124.3844
2022-02-13,124.3844
2022-02-14,124.3844
2022-02-15,124.3844
2022-02-16,124.3844
2022-02-17,124.3844
2022-02-18,124.3844
2022-02-19,124.3844
2022-02-20,124.3844
2022-02-21,124.3844
2022-02-22,124.3844
2022-02-23,124.3844
2022-02-24,124.3844
2022-02-25,124.3844
2022-02-26,124.3844
2022-02-27,124.3844
2022-02-28,124.3844
2022-03-01,124.3844
2022-03-02,124.3844
2022-03-03,124.3844
2022-03-04,124.3844
2022-03-05,124.3844
2022-03-06,124.3844
2022-03-07,124.3844
2022-03-08,124.3844
2022-03-09,124.3844
2022-03-10,124.3844
2022-03-11,124.3844
2022-03-12,124.3844
2022-03-13,124.3844
2022-03-14,124.3844
2022-03-15,124.3844
2022-03-16,124.3844
2022-03-17,124.3844
2022-03-18,124.3844
2022-03-19,124.3844
2022-03-20,124.3844
2022-03-21,124.3844
2022-03-22,124.3844
2022-03-23,124.3844
2022-03-24,124.3844
2022-03-25,124.3844
2022-03-26,124.3844
2022-03-27,124.3844
2022-03-28,124.3844
2022-03-29,124.3844
2022-03-30,124.3844
2022-03-31,93.9637
2022-04-01,93.9637
2022-04-02,93.9637
2022-04-03,93.9637
2022-04-04,93.9637
2022-04-05,93.9637
2022-04-06,93.9637
2022-04-07,93.9637
2022-04-08,93.9637
2022-04-09,93.9637
2022-04-10,93.9637
2022-04-11,93.9637
2022-04-12,93.9637
2022-04-13,93.9637
2022-04-14,93.9637
2022-04-15,93.9637
2022-04-16,93.9637
2022-04-17,93.9637
2022-04-18,93.9637
2022-04-19,93.9637
2022-04-20,93.9637
2022-04-21,93.9637
2022-04-22,93.9637
2022-04-23,93.9637
2022-04-24,93.9637
2022-04-25,93.9637
2022-04-26,93.9637
2022-04-27,93.9637
2022-04-28,93.9637
2022-04-29,93.9637
2022-04-30,93.9637
2022-05-01,93.9637
2022-05-02,93.9637
2022-05-03,93.9637
2022-05-04,93.9637
2022-05-05,93.9637
2022-05-06,93.9637
2022-05-07,93.9637
2022-05-08,93.9637
2022-05-09,93.9637
2022-05-10,93.9637
2022-05-11,93.9637
2022-05-12,93.9637
2022-05-13,93.9637
2022-05-14,93.9637
2022-05-15,93.9637
2022-05-16,93.9637
2022-05-17,93.9637
2022-05-18,93.9637
2022-05-19,93.9637
2022-05-20,93.9637
2022-05-21,93.9637
2022-05-22,93.9637
2022-05-23,93.9637
2022-05-24,93.9637
2022-05-25,93.9637
2022-05-26,93.9637
2022-05-27,93.9637
2022-05-28,93.9637
2022-05-29,93.9637
2022-05-30,93.9637
2022-05-31,93.9637
2022-06-01,93.9637
2022-06-02,93.9637
2022-06-03,93.9637
2022-06-04,93.9637
2022-06-05,93.9637
2022-06-06,93.9637
2022-06-07,93.9637
2022-06-08,93.9637
2022-06-09,93.9637
2022-06-10,93.9637
2022-06-11,93.9637
2022-06-12,93.9637
2022-06-13,93.9637
2022-06-14,93.9637
2022-06-15,93.9637
2022-06-16,93.9637
2022-06-17,93.9637
2022-06-18,93.9637
2022-06-19,93.9637
2022-06-20,93.9637
2022-06-21,93.9637
2022-06-22,93.9637
2022-06-23,93.9637
2022-06-24,93.9637
2022-06-25,93.9637
2022-06-26,93.9637
2022-06-27,93.9637
2022-06-28,93.9637
2022-06-29,93.9637
2022-06-30,143.1778
2022-07-01,143.1778
2022-07-02,143.1778
2022-07-03,143.1778
2022-07-04,143.1778
2022-07-05,143.1778
2022-07-06,143.1778
2022-07-07,143.1778
2022-07-08,143.1778
2022-07-09,143.1778
2022-07-10,143.1778
2022-07-11,143.1778
2022-07-12,143.1778
2022-07-13,143.1778
2022-07-14,143.1778
2022-07-15,143.1778
2022-07-16,143.1778
2022-07-17,143.1778
2022-07-18,143.1778
2022-07-19,143.1778
2022-07-20,143.1778
2022-07-21,143.1778
2022-07-22,143.1778
2022-07-23,143.1778
2022-07-24,143.1778
2022-07-25,143.1778
2022-07-26,143.1778
2022-07-27,143.1778
2022-07-28,143.1778
2022-07-29,143.1778
2022-07-30,143.1778
2022-07-31,143.1778
2022-08-01,143.1778
2022-08-02,143.1778
2022-08-03,143.1778
2022-08-04,143.1778
2022-08-05,143.1778
2022-08-06,143.1778
2022-08-07,143.1778
2022-08-08,143.1778
2022-08-09,143.1778
2022-08-10,143.1778
2022-08-11,143.1778
2022-08-12,143.1778
2022-08-13,143.1778
2022-08-14,143.1778
2022-08-15,143.1778
2022-08-16,143.1778
2022-08-17,143.1778
2022-08-18,143.1778
2022-08-19,143.1778
2022-08-20,143.1778
2022-08-21,143.1778
2022-08-22,143.1778
2022-08-23,143.1778
2022-08-24,143.1778
2022-08-25,143.1778
2022-08-26,143.1778
2022-08-27,143.1778
2022-08-28,143.1778
2022-08-29,143.1778
2022-08-30,143.1778
2022-08-31,143.1778
2022-09-01,143.1778
2022-09-02,143.1778
2022-09-03,143.1778
2022-09-04,143.1778
2022-09-05,143.1778
2022-09-06,143.1778
2022-09-07,143.1778
2022-09-08,143.1778
2022-09-09,143.1778
2022-09-10,143.1778
2022-09-11,143.1778
2022-09-12,143.1778
2022-09-13,143.1778
2022-09-14,143.1778
2022-09-15,143.1778
2022-09-16,143.1778
2022-09-17,143.1778
2022-09-18,143.1778
2022-09-19,143.1778
2022-09-20,143.1778
2022-09-21,143.1778
2022-09-22,143.1778
2022-09-23,143.1778
2022-09-24,143.1778
2022-09-25,143.1778
2022-09-26,143.1778
2022-09-27,143.1778
2022-09-28,143.1778
2022-09-29,143.1778
2022-09-30,108.3636
2022-10-01,108.3636
2022-10-02,108.3636
2022-10-03,108.3636
2022-10-04,108.3636
2022-10-05,108.3636
2022-10-06,108.3636
2022-10-07,108.3636
2022-10-08,108.3636
2022-10-09,108.3636
2022-10-10,108.3636
2022-10-11,108.3636
2022-10-12,108.3636
2022-10-13,108.3636
2022-10-14,108.3636
2022-10-15,108.3636
2022-10-16,108.3636
2022-10-17,108.3636
2022-10-18,108.3636
2022-10-19,108.3636
2022-10-20,108.3636
2022-10-21,108.3636
2022-10-22,108.3636
2022-10-23,108.3636
2022-10-24,108.3636
2022-10-25,108.3636
2022-10-26,108.3636
2022-10-27,108.3636
2022-10-28,108.3636
2022-10-29,108.3636
2022-10-30,108.3636
2022-10-31,108.3636
2022-11-01,108.3636
2022-11-02,108.3636
2022-11-03,108.3636
2022-11-04,108.3636
2022-11-05,108.3636
2022-11-06,108.3636
2022-11-07,108.3636
2022-11-08,108.3636
2022-11-09,108.3636
2022-11-10,108.3636
2022-11-11,108.3636
2022-11-12,108.3636
2022-11-13,108.3636
2022-11-14,108.3636
2022-11-15,108.3636
2022-11-16,108.3636
2022-11-17,108.3636
2022-11-18,108.3636
2022-11-19,108.3636
2022-11-20,108.3636
2022-11-21,108.3636
2022-11-22,108.3636
2022-11-23,108.3636
2022-11-24,108.3636
2022-11-25,108.3636
2022-11-26,108.3636
