,PTBA IJ Equity
2019-08-25,29.6887
2019-08-26,29.6887
2019-08-27,29.6887
2019-08-28,29.6887
2019-08-29,29.6887
2019-08-30,29.6887
2019-08-31,29.6887
2019-09-01,29.6887
2019-09-02,29.6887
2019-09-03,29.6887
2019-09-04,29.6887
2019-09-05,29.6887
2019-09-06,29.6887
2019-09-07,29.6887
2019-09-08,29.6887
2019-09-09,29.6887
2019-09-10,29.6887
2019-09-11,29.6887
2019-09-12,29.6887
2019-09-13,29.6887
2019-09-14,29.6887
2019-09-15,29.6887
2019-09-16,29.6887
2019-09-17,29.6887
2019-09-18,29.6887
2019-09-19,29.6887
2019-09-20,29.6887
2019-09-21,29.6887
2019-09-22,29.6887
2019-09-23,29.6887
2019-09-24,29.6887
2019-09-25,29.6887
2019-09-26,29.6887
2019-09-27,29.6887
2019-09-28,29.6887
2019-09-29,29.6887
2019-09-30,26.3612
2019-10-01,26.3612
2019-10-02,26.3612
2019-10-03,26.3612
2019-10-04,26.3612
2019-10-05,26.3612
2019-10-06,26.3612
2019-10-07,26.3612
2019-10-08,26.3612
2019-10-09,26.3612
2019-10-10,26.3612
2019-10-11,26.3612
2019-10-12,26.3612
2019-10-13,26.3612
2019-10-14,26.3612
2019-10-15,26.3612
2019-10-16,26.3612
2019-10-17,26.3612
2019-10-18,26.3612
2019-10-19,26.3612
2019-10-20,26.3612
2019-10-21,26.3612
2019-10-22,26.3612
2019-10-23,26.3612
2019-10-24,26.3612
2019-10-25,26.3612
2019-10-26,26.3612
2019-10-27,26.3612
2019-10-28,26.3612
2019-10-29,26.3612
2019-10-30,26.3612
2019-10-31,26.3612
2019-11-01,26.3612
2019-11-02,26.3612
2019-11-03,26.3612
2019-11-04,26.3612
2019-11-05,26.3612
2019-11-06,26.3612
2019-11-07,26.3612
2019-11-08,26.3612
2019-11-09,26.3612
2019-11-10,26.3612
2019-11-11,26.3612
2019-11-12,26.3612
2019-11-13,26.3612
2019-11-14,26.3612
2019-11-15,26.3612
2019-11-16,26.3612
2019-11-17,26.3612
2019-11-18,26.3612
2019-11-19,26.3612
2019-11-20,26.3612
2019-11-21,26.3612
2019-11-22,26.3612
2019-11-23,26.3612
2019-11-24,26.3612
2019-11-25,26.3612
2019-11-26,26.3612
2019-11-27,26.3612
2019-11-28,26.3612
2019-11-29,26.3612
2019-11-30,26.3612
2019-12-01,26.3612
2019-12-02,26.3612
2019-12-03,26.3612
2019-12-04,26.3612
2019-12-05,26.3612
2019-12-06,26.3612
2019-12-07,26.3612
2019-12-08,26.3612
2019-12-09,26.3612
2019-12-10,26.3612
2019-12-11,26.3612
2019-12-12,26.3612
2019-12-13,26.3612
2019-12-14,26.3612
2019-12-15,26.3612
2019-12-16,26.3612
2019-12-17,26.3612
2019-12-18,26.3612
2019-12-19,26.3612
2019-12-20,26.3612
2019-12-21,26.3612
2019-12-22,26.3612
2019-12-23,26.3612
2019-12-24,26.3612
2019-12-25,26.3612
2019-12-26,26.3612
2019-12-27,26.3612
2019-12-28,26.3612
2019-12-29,26.3612
2019-12-30,26.3612
2019-12-31,23.6737
2020-01-01,23.6737
2020-01-02,23.6737
2020-01-03,23.6737
2020-01-04,23.6737
2020-01-05,23.6737
2020-01-06,23.6737
2020-01-07,23.6737
2020-01-08,23.6737
2020-01-09,23.6737
2020-01-10,23.6737
2020-01-11,23.6737
2020-01-12,23.6737
2020-01-13,23.6737
2020-01-14,23.6737
2020-01-15,23.6737
2020-01-16,23.6737
2020-01-17,23.6737
2020-01-18,23.6737
2020-01-19,23.6737
2020-01-20,23.6737
2020-01-21,23.6737
2020-01-22,23.6737
2020-01-23,23.6737
2020-01-24,23.6737
2020-01-25,23.6737
2020-01-26,23.6737
2020-01-27,23.6737
2020-01-28,23.6737
2020-01-29,23.6737
2020-01-30,23.6737
2020-01-31,23.6737
2020-02-01,23.6737
2020-02-02,23.6737
2020-02-03,23.6737
2020-02-04,23.6737
2020-02-05,23.6737
2020-02-06,23.6737
2020-02-07,23.6737
2020-02-08,23.6737
2020-02-09,23.6737
2020-02-10,23.6737
2020-02-11,23.6737
2020-02-12,23.6737
2020-02-13,23.6737
2020-02-14,23.6737
2020-02-15,23.6737
2020-02-16,23.6737
2020-02-17,23.6737
2020-02-18,23.6737
2020-02-19,23.6737
2020-02-20,23.6737
2020-02-21,23.6737
2020-02-22,23.6737
2020-02-23,23.6737
2020-02-24,23.6737
2020-02-25,23.6737
2020-02-26,23.6737
2020-02-27,23.6737
2020-02-28,23.6737
2020-02-29,23.6737
2020-03-01,23.6737
2020-03-02,23.6737
2020-03-03,23.6737
2020-03-04,23.6737
2020-03-05,23.6737
2020-03-06,23.6737
2020-03-07,23.6737
2020-03-08,23.6737
2020-03-09,23.6737
2020-03-10,23.6737
2020-03-11,23.6737
2020-03-12,23.6737
2020-03-13,23.6737
2020-03-14,23.6737
2020-03-15,23.6737
2020-03-16,23.6737
2020-03-17,23.6737
2020-03-18,23.6737
2020-03-19,23.6737
2020-03-20,23.6737
2020-03-21,23.6737
2020-03-22,23.6737
2020-03-23,23.6737
2020-03-24,23.6737
2020-03-25,23.6737
2020-03-26,23.6737
2020-03-27,23.6737
2020-03-28,23.6737
2020-03-29,23.6737
2020-03-30,23.6737
2020-03-31,20.639
2020-04-01,20.639
2020-04-02,20.639
2020-04-03,20.639
2020-04-04,20.639
2020-04-05,20.639
2020-04-06,20.639
2020-04-07,20.639
2020-04-08,20.639
2020-04-09,20.639
2020-04-10,20.639
2020-04-11,20.639
2020-04-12,20.639
2020-04-13,20.639
2020-04-14,20.639
2020-04-15,20.639
2020-04-16,20.639
2020-04-17,20.639
2020-04-18,20.639
2020-04-19,20.639
2020-04-20,20.639
2020-04-21,20.639
2020-04-22,20.639
2020-04-23,20.639
2020-04-24,20.639
2020-04-25,20.639
2020-04-26,20.639
2020-04-27,20.639
2020-04-28,20.639
2020-04-29,20.639
2020-04-30,20.639
2020-05-01,20.639
2020-05-02,20.639
2020-05-03,20.639
2020-05-04,20.639
2020-05-05,20.639
2020-05-06,20.639
2020-05-07,20.639
2020-05-08,20.639
2020-05-09,20.639
2020-05-10,20.639
2020-05-11,20.639
2020-05-12,20.639
2020-05-13,20.639
2020-05-14,20.639
2020-05-15,20.639
2020-05-16,20.639
2020-05-17,20.639
2020-05-18,20.639
2020-05-19,20.639
2020-05-20,20.639
2020-05-21,20.639
2020-05-22,20.639
2020-05-23,20.639
2020-05-24,20.639
2020-05-25,20.639
2020-05-26,20.639
2020-05-27,20.639
2020-05-28,20.639
2020-05-29,20.639
2020-05-30,20.639
2020-05-31,20.639
2020-06-01,20.639
2020-06-02,20.639
2020-06-03,20.639
2020-06-04,20.639
2020-06-05,20.639
2020-06-06,20.639
2020-06-07,20.639
2020-06-08,20.639
2020-06-09,20.639
2020-06-10,20.639
2020-06-11,20.639
2020-06-12,20.639
2020-06-13,20.639
2020-06-14,20.639
2020-06-15,20.639
2020-06-16,20.639
2020-06-17,20.639
2020-06-18,20.639
2020-06-19,20.639
2020-06-20,20.639
2020-06-21,20.639
2020-06-22,20.639
2020-06-23,20.639
2020-06-24,20.639
2020-06-25,20.639
2020-06-26,20.639
2020-06-27,20.639
2020-06-28,20.639
2020-06-29,20.639
2020-06-30,20.9628
2020-07-01,20.9628
2020-07-02,20.9628
2020-07-03,20.9628
2020-07-04,20.9628
2020-07-05,20.9628
2020-07-06,20.9628
2020-07-07,20.9628
2020-07-08,20.9628
2020-07-09,20.9628
2020-07-10,20.9628
2020-07-11,20.9628
2020-07-12,20.9628
2020-07-13,20.9628
2020-07-14,20.9628
2020-07-15,20.9628
2020-07-16,20.9628
2020-07-17,20.9628
2020-07-18,20.9628
2020-07-19,20.9628
2020-07-20,20.9628
2020-07-21,20.9628
2020-07-22,20.9628
2020-07-23,20.9628
2020-07-24,20.9628
2020-07-25,20.9628
2020-07-26,20.9628
2020-07-27,20.9628
2020-07-28,20.9628
2020-07-29,20.9628
2020-07-30,20.9628
2020-07-31,20.9628
2020-08-01,20.9628
2020-08-02,20.9628
2020-08-03,20.9628
2020-08-04,20.9628
2020-08-05,20.9628
2020-08-06,20.9628
2020-08-07,20.9628
2020-08-08,20.9628
2020-08-09,20.9628
2020-08-10,20.9628
2020-08-11,20.9628
2020-08-12,20.9628
2020-08-13,20.9628
2020-08-14,20.9628
2020-08-15,20.9628
2020-08-16,20.9628
2020-08-17,20.9628
2020-08-18,20.9628
2020-08-19,20.9628
2020-08-20,20.9628
2020-08-21,20.9628
2020-08-22,20.9628
2020-08-23,20.9628
2020-08-24,20.9628
2020-08-25,20.9628
2020-08-26,20.9628
2020-08-27,20.9628
2020-08-28,20.9628
2020-08-29,20.9628
2020-08-30,20.9628
2020-08-31,20.9628
2020-09-01,20.9628
2020-09-02,20.9628
2020-09-03,20.9628
2020-09-04,20.9628
2020-09-05,20.9628
2020-09-06,20.9628
2020-09-07,20.9628
2020-09-08,20.9628
2020-09-09,20.9628
2020-09-10,20.9628
2020-09-11,20.9628
2020-09-12,20.9628
2020-09-13,20.9628
2020-09-14,20.9628
2020-09-15,20.9628
2020-09-16,20.9628
2020-09-17,20.9628
2020-09-18,20.9628
2020-09-19,20.9628
2020-09-20,20.9628
2020-09-21,20.9628
2020-09-22,20.9628
2020-09-23,20.9628
2020-09-24,20.9628
2020-09-25,20.9628
2020-09-26,20.9628
2020-09-27,20.9628
2020-09-28,20.9628
2020-09-29,20.9628
2020-09-30,16.0032
2020-10-01,16.0032
2020-10-02,16.0032
2020-10-03,16.0032
2020-10-04,16.0032
2020-10-05,16.0032
2020-10-06,16.0032
2020-10-07,16.0032
2020-10-08,16.0032
2020-10-09,16.0032
2020-10-10,16.0032
2020-10-11,16.0032
2020-10-12,16.0032
2020-10-13,16.0032
2020-10-14,16.0032
2020-10-15,16.0032
2020-10-16,16.0032
2020-10-17,16.0032
2020-10-18,16.0032
2020-10-19,16.0032
2020-10-20,16.0032
2020-10-21,16.0032
2020-10-22,16.0032
2020-10-23,16.0032
2020-10-24,16.0032
2020-10-25,16.0032
2020-10-26,16.0032
2020-10-27,16.0032
2020-10-28,16.0032
2020-10-29,16.0032
2020-10-30,16.0032
2020-10-31,16.0032
2020-11-01,16.0032
2020-11-02,16.0032
2020-11-03,16.0032
2020-11-04,16.0032
2020-11-05,16.0032
2020-11-06,16.0032
2020-11-07,16.0032
2020-11-08,16.0032
2020-11-09,16.0032
2020-11-10,16.0032
2020-11-11,16.0032
2020-11-12,16.0032
2020-11-13,16.0032
2020-11-14,16.0032
2020-11-15,16.0032
2020-11-16,16.0032
2020-11-17,16.0032
2020-11-18,16.0032
2020-11-19,16.0032
2020-11-20,16.0032
2020-11-21,16.0032
2020-11-22,16.0032
2020-11-23,16.0032
2020-11-24,16.0032
2020-11-25,16.0032
2020-11-26,16.0032
2020-11-27,16.0032
2020-11-28,16.0032
2020-11-29,16.0032
2020-11-30,16.0032
2020-12-01,16.0032
2020-12-02,16.0032
2020-12-03,16.0032
2020-12-04,16.0032
2020-12-05,16.0032
2020-12-06,16.0032
2020-12-07,16.0032
2020-12-08,16.0032
2020-12-09,16.0032
2020-12-10,16.0032
2020-12-11,16.0032
2020-12-12,16.0032
2020-12-13,16.0032
2020-12-14,16.0032
2020-12-15,16.0032
2020-12-16,16.0032
2020-12-17,16.0032
2020-12-18,16.0032
2020-12-19,16.0032
2020-12-20,16.0032
2020-12-21,16.0032
2020-12-22,16.0032
2020-12-23,16.0032
2020-12-24,16.0032
2020-12-25,16.0032
2020-12-26,16.0032
2020-12-27,16.0032
2020-12-28,16.0032
2020-12-29,16.0032
2020-12-30,16.0032
2020-12-31,13.6305
2021-01-01,13.6305
2021-01-02,13.6305
2021-01-03,13.6305
2021-01-04,13.6305
2021-01-05,13.6305
2021-01-06,13.6305
2021-01-07,13.6305
2021-01-08,13.6305
2021-01-09,13.6305
2021-01-10,13.6305
2021-01-11,13.6305
2021-01-12,13.6305
2021-01-13,13.6305
2021-01-14,13.6305
2021-01-15,13.6305
2021-01-16,13.6305
2021-01-17,13.6305
2021-01-18,13.6305
2021-01-19,13.6305
2021-01-20,13.6305
2021-01-21,13.6305
2021-01-22,13.6305
2021-01-23,13.6305
2021-01-24,13.6305
2021-01-25,13.6305
2021-01-26,13.6305
2021-01-27,13.6305
2021-01-28,13.6305
2021-01-29,13.6305
2021-01-30,13.6305
2021-01-31,13.6305
2021-02-01,13.6305
2021-02-02,13.6305
2021-02-03,13.6305
2021-02-04,13.6305
2021-02-05,13.6305
2021-02-06,13.6305
2021-02-07,13.6305
2021-02-08,13.6305
2021-02-09,13.6305
2021-02-10,13.6305
2021-02-11,13.6305
2021-02-12,13.6305
2021-02-13,13.6305
2021-02-14,13.6305
2021-02-15,13.6305
2021-02-16,13.6305
2021-02-17,13.6305
2021-02-18,13.6305
2021-02-19,13.6305
2021-02-20,13.6305
2021-02-21,13.6305
2021-02-22,13.6305
2021-02-23,13.6305
2021-02-24,13.6305
2021-02-25,13.6305
2021-02-26,13.6305
2021-02-27,13.6305
2021-02-28,13.6305
2021-03-01,13.6305
2021-03-02,13.6305
2021-03-03,13.6305
2021-03-04,13.6305
2021-03-05,13.6305
2021-03-06,13.6305
2021-03-07,13.6305
2021-03-08,13.6305
2021-03-09,13.6305
2021-03-10,13.6305
2021-03-11,13.6305
2021-03-12,13.6305
2021-03-13,13.6305
2021-03-14,13.6305
2021-03-15,13.6305
2021-03-16,13.6305
2021-03-17,13.6305
2021-03-18,13.6305
2021-03-19,13.6305
2021-03-20,13.6305
2021-03-21,13.6305
2021-03-22,13.6305
2021-03-23,13.6305
2021-03-24,13.6305
2021-03-25,13.6305
2021-03-26,13.6305
2021-03-27,13.6305
2021-03-28,13.6305
2021-03-29,13.6305
2021-03-30,13.6305
2021-03-31,10.6857
2021-04-01,10.6857
2021-04-02,10.6857
2021-04-03,10.6857
2021-04-04,10.6857
2021-04-05,10.6857
2021-04-06,10.6857
2021-04-07,10.6857
2021-04-08,10.6857
2021-04-09,10.6857
2021-04-10,10.6857
2021-04-11,10.6857
2021-04-12,10.6857
2021-04-13,10.6857
2021-04-14,10.6857
2021-04-15,10.6857
2021-04-16,10.6857
2021-04-17,10.6857
2021-04-18,10.6857
2021-04-19,10.6857
2021-04-20,10.6857
2021-04-21,10.6857
2021-04-22,10.6857
2021-04-23,10.6857
2021-04-24,10.6857
2021-04-25,10.6857
2021-04-26,10.6857
2021-04-27,10.6857
2021-04-28,10.6857
2021-04-29,10.6857
2021-04-30,10.6857
2021-05-01,10.6857
2021-05-02,10.6857
2021-05-03,10.6857
2021-05-04,10.6857
2021-05-05,10.6857
2021-05-06,10.6857
2021-05-07,10.6857
2021-05-08,10.6857
2021-05-09,10.6857
2021-05-10,10.6857
2021-05-11,10.6857
2021-05-12,10.6857
2021-05-13,10.6857
2021-05-14,10.6857
2021-05-15,10.6857
2021-05-16,10.6857
2021-05-17,10.6857
2021-05-18,10.6857
2021-05-19,10.6857
2021-05-20,10.6857
2021-05-21,10.6857
2021-05-22,10.6857
2021-05-23,10.6857
2021-05-24,10.6857
2021-05-25,10.6857
2021-05-26,10.6857
2021-05-27,10.6857
2021-05-28,10.6857
2021-05-29,10.6857
2021-05-30,10.6857
2021-05-31,10.6857
2021-06-01,10.6857
2021-06-02,10.6857
2021-06-03,10.6857
2021-06-04,10.6857
2021-06-05,10.6857
2021-06-06,10.6857
2021-06-07,10.6857
2021-06-08,10.6857
2021-06-09,10.6857
2021-06-10,10.6857
2021-06-11,10.6857
2021-06-12,10.6857
2021-06-13,10.6857
2021-06-14,10.6857
2021-06-15,10.6857
2021-06-16,10.6857
2021-06-17,10.6857
2021-06-18,10.6857
2021-06-19,10.6857
2021-06-20,10.6857
2021-06-21,10.6857
2021-06-22,10.6857
2021-06-23,10.6857
2021-06-24,10.6857
2021-06-25,10.6857
2021-06-26,10.6857
2021-06-27,10.6857
2021-06-28,10.6857
2021-06-29,10.6857
2021-06-30,17.3753
2021-07-01,17.3753
2021-07-02,17.3753
2021-07-03,17.3753
2021-07-04,17.3753
2021-07-05,17.3753
2021-07-06,17.3753
2021-07-07,17.3753
2021-07-08,17.3753
2021-07-09,17.3753
2021-07-10,17.3753
2021-07-11,17.3753
2021-07-12,17.3753
2021-07-13,17.3753
2021-07-14,17.3753
2021-07-15,17.3753
2021-07-16,17.3753
2021-07-17,17.3753
2021-07-18,17.3753
2021-07-19,17.3753
2021-07-20,17.3753
2021-07-21,17.3753
2021-07-22,17.3753
2021-07-23,17.3753
2021-07-24,17.3753
2021-07-25,17.3753
2021-07-26,17.3753
2021-07-27,17.3753
2021-07-28,17.3753
2021-07-29,17.3753
2021-07-30,17.3753
2021-07-31,17.3753
2021-08-01,17.3753
2021-08-02,17.3753
2021-08-03,17.3753
2021-08-04,17.3753
2021-08-05,17.3753
2021-08-06,17.3753
2021-08-07,17.3753
2021-08-08,17.3753
2021-08-09,17.3753
2021-08-10,17.3753
2021-08-11,17.3753
2021-08-12,17.3753
2021-08-13,17.3753
2021-08-14,17.3753
2021-08-15,17.3753
2021-08-16,17.3753
2021-08-17,17.3753
2021-08-18,17.3753
2021-08-19,17.3753
2021-08-20,17.3753
2021-08-21,17.3753
2021-08-22,17.3753
2021-08-23,17.3753
2021-08-24,17.3753
2021-08-25,17.3753
2021-08-26,17.3753
2021-08-27,17.3753
2021-08-28,17.3753
2021-08-29,17.3753
2021-08-30,17.3753
2021-08-31,17.3753
2021-09-01,17.3753
2021-09-02,17.3753
2021-09-03,17.3753
2021-09-04,17.3753
2021-09-05,17.3753
2021-09-06,17.3753
2021-09-07,17.3753
2021-09-08,17.3753
2021-09-09,17.3753
2021-09-10,17.3753
2021-09-11,17.3753
2021-09-12,17.3753
2021-09-13,17.3753
2021-09-14,17.3753
2021-09-15,17.3753
2021-09-16,17.3753
2021-09-17,17.3753
2021-09-18,17.3753
2021-09-19,17.3753
2021-09-20,17.3753
2021-09-21,17.3753
2021-09-22,17.3753
2021-09-23,17.3753
2021-09-24,17.3753
2021-09-25,17.3753
2021-09-26,17.3753
2021-09-27,17.3753
2021-09-28,17.3753
2021-09-29,17.3753
2021-09-30,29.1805
2021-10-01,29.1805
2021-10-02,29.1805
2021-10-03,29.1805
2021-10-04,29.1805
2021-10-05,29.1805
2021-10-06,29.1805
2021-10-07,29.1805
2021-10-08,29.1805
2021-10-09,29.1805
2021-10-10,29.1805
2021-10-11,29.1805
2021-10-12,29.1805
2021-10-13,29.1805
2021-10-14,29.1805
2021-10-15,29.1805
2021-10-16,29.1805
2021-10-17,29.1805
2021-10-18,29.1805
2021-10-19,29.1805
2021-10-20,29.1805
2021-10-21,29.1805
2021-10-22,29.1805
2021-10-23,29.1805
2021-10-24,29.1805
2021-10-25,29.1805
2021-10-26,29.1805
2021-10-27,29.1805
2021-10-28,29.1805
2021-10-29,29.1805
2021-10-30,29.1805
2021-10-31,29.1805
2021-11-01,29.1805
2021-11-02,29.1805
2021-11-03,29.1805
2021-11-04,29.1805
2021-11-05,29.1805
2021-11-06,29.1805
2021-11-07,29.1805
2021-11-08,29.1805
2021-11-09,29.1805
2021-11-10,29.1805
2021-11-11,29.1805
2021-11-12,29.1805
2021-11-13,29.1805
2021-11-14,29.1805
2021-11-15,29.1805
2021-11-16,29.1805
2021-11-17,29.1805
2021-11-18,29.1805
2021-11-19,29.1805
2021-11-20,29.1805
2021-11-21,29.1805
2021-11-22,29.1805
2021-11-23,29.1805
2021-11-24,29.1805
2021-11-25,29.1805
2021-11-26,29.1805
2021-11-27,29.1805
2021-11-28,29.1805
2021-11-29,29.1805
2021-11-30,29.1805
2021-12-01,29.1805
2021-12-02,29.1805
2021-12-03,29.1805
2021-12-04,29.1805
2021-12-05,29.1805
2021-12-06,29.1805
2021-12-07,29.1805
2021-12-08,29.1805
2021-12-09,29.1805
2021-12-10,29.1805
2021-12-11,29.1805
2021-12-12,29.1805
2021-12-13,29.1805
2021-12-14,29.1805
2021-12-15,29.1805
2021-12-16,29.1805
2021-12-17,29.1805
2021-12-18,29.1805
2021-12-19,29.1805
2021-12-20,29.1805
2021-12-21,29.1805
2021-12-22,29.1805
2021-12-23,29.1805
2021-12-24,29.1805
2021-12-25,29.1805
2021-12-26,29.1805
2021-12-27,29.1805
2021-12-28,29.1805
2021-12-29,29.1805
2021-12-30,29.1805
2021-12-31,38.7483
2022-01-01,38.7483
2022-01-02,38.7483
2022-01-03,38.7483
2022-01-04,38.7483
2022-01-05,38.7483
2022-01-06,38.7483
2022-01-07,38.7483
2022-01-08,38.7483
2022-01-09,38.7483
2022-01-10,38.7483
2022-01-11,38.7483
2022-01-12,38.7483
2022-01-13,38.7483
2022-01-14,38.7483
2022-01-15,38.7483
2022-01-16,38.7483
2022-01-17,38.7483
2022-01-18,38.7483
2022-01-19,38.7483
2022-01-20,38.7483
2022-01-21,38.7483
2022-01-22,38.7483
2022-01-23,38.7483
2022-01-24,38.7483
2022-01-25,38.7483
2022-01-26,38.7483
2022-01-27,38.7483
2022-01-28,38.7483
2022-01-29,38.7483
2022-01-30,38.7483
2022-01-31,38.7483
2022-02-01,38.7483
2022-02-02,38.7483
2022-02-03,38.7483
2022-02-04,38.7483
2022-02-05,38.7483
2022-02-06,38.7483
2022-02-07,38.7483
2022-02-08,38.7483
2022-02-09,38.7483
2022-02-10,38.7483
2022-02-11,38.7483
2022-02-12,38.7483
2022-02-13,38.7483
2022-02-14,38.7483
2022-02-15,38.7483
2022-02-16,38.7483
2022-02-17,38.7483
2022-02-18,38.7483
2022-02-19,38.7483
2022-02-20,38.7483
2022-02-21,38.7483
2022-02-22,38.7483
2022-02-23,38.7483
2022-02-24,38.7483
2022-02-25,38.7483
2022-02-26,38.7483
2022-02-27,38.7483
2022-02-28,38.7483
2022-03-01,38.7483
2022-03-02,38.7483
2022-03-03,38.7483
2022-03-04,38.7483
2022-03-05,38.7483
2022-03-06,38.7483
2022-03-07,38.7483
2022-03-08,38.7483
2022-03-09,38.7483
2022-03-10,38.7483
2022-03-11,38.7483
2022-03-12,38.7483
2022-03-13,38.7483
2022-03-14,38.7483
2022-03-15,38.7483
2022-03-16,38.7483
2022-03-17,38.7483
2022-03-18,38.7483
2022-03-19,38.7483
2022-03-20,38.7483
2022-03-21,38.7483
2022-03-22,38.7483
2022-03-23,38.7483
2022-03-24,38.7483
2022-03-25,38.7483
2022-03-26,38.7483
2022-03-27,38.7483
2022-03-28,38.7483
2022-03-29,38.7483
2022-03-30,38.7483
2022-03-31,44.3377
2022-04-01,44.3377
2022-04-02,44.3377
2022-04-03,44.3377
2022-04-04,44.3377
2022-04-05,44.3377
2022-04-06,44.3377
2022-04-07,44.3377
2022-04-08,44.3377
2022-04-09,44.3377
2022-04-10,44.3377
2022-04-11,44.3377
2022-04-12,44.3377
2022-04-13,44.3377
2022-04-14,44.3377
2022-04-15,44.3377
2022-04-16,44.3377
2022-04-17,44.3377
2022-04-18,44.3377
2022-04-19,44.3377
2022-04-20,44.3377
2022-04-21,44.3377
2022-04-22,44.3377
2022-04-23,44.3377
2022-04-24,44.3377
2022-04-25,44.3377
2022-04-26,44.3377
2022-04-27,44.3377
2022-04-28,44.3377
2022-04-29,44.3377
2022-04-30,44.3377
2022-05-01,44.3377
2022-05-02,44.3377
2022-05-03,44.3377
2022-05-04,44.3377
2022-05-05,44.3377
2022-05-06,44.3377
2022-05-07,44.3377
2022-05-08,44.3377
2022-05-09,44.3377
2022-05-10,44.3377
2022-05-11,44.3377
2022-05-12,44.3377
2022-05-13,44.3377
2022-05-14,44.3377
2022-05-15,44.3377
2022-05-16,44.3377
2022-05-17,44.3377
2022-05-18,44.3377
2022-05-19,44.3377
2022-05-20,44.3377
2022-05-21,44.3377
2022-05-22,44.3377
2022-05-23,44.3377
2022-05-24,44.3377
2022-05-25,44.3377
2022-05-26,44.3377
2022-05-27,44.3377
2022-05-28,44.3377
2022-05-29,44.3377
2022-05-30,44.3377
2022-05-31,44.3377
2022-06-01,44.3377
2022-06-02,44.3377
2022-06-03,44.3377
2022-06-04,44.3377
2022-06-05,44.3377
2022-06-06,44.3377
2022-06-07,44.3377
2022-06-08,44.3377
2022-06-09,44.3377
2022-06-10,44.3377
2022-06-11,44.3377
2022-06-12,44.3377
2022-06-13,44.3377
2022-06-14,44.3377
2022-06-15,44.3377
2022-06-16,44.3377
2022-06-17,44.3377
2022-06-18,44.3377
2022-06-19,44.3377
2022-06-20,44.3377
2022-06-21,44.3377
2022-06-22,44.3377
2022-06-23,44.3377
2022-06-24,44.3377
2022-06-25,44.3377
2022-06-26,44.3377
2022-06-27,44.3377
2022-06-28,44.3377
2022-06-29,44.3377
2022-06-30,61.783
2022-07-01,61.783
2022-07-02,61.783
2022-07-03,61.783
2022-07-04,61.783
2022-07-05,61.783
2022-07-06,61.783
2022-07-07,61.783
2022-07-08,61.783
2022-07-09,61.783
2022-07-10,61.783
2022-07-11,61.783
2022-07-12,61.783
2022-07-13,61.783
2022-07-14,61.783
2022-07-15,61.783
2022-07-16,61.783
2022-07-17,61.783
2022-07-18,61.783
2022-07-19,61.783
2022-07-20,61.783
2022-07-21,61.783
2022-07-22,61.783
2022-07-23,61.783
2022-07-24,61.783
2022-07-25,61.783
2022-07-26,61.783
2022-07-27,61.783
2022-07-28,61.783
2022-07-29,61.783
2022-07-30,61.783
2022-07-31,61.783
2022-08-01,61.783
2022-08-02,61.783
2022-08-03,61.783
2022-08-04,61.783
2022-08-05,61.783
2022-08-06,61.783
2022-08-07,61.783
2022-08-08,61.783
2022-08-09,61.783
2022-08-10,61.783
2022-08-11,61.783
2022-08-12,61.783
2022-08-13,61.783
2022-08-14,61.783
2022-08-15,61.783
2022-08-16,61.783
2022-08-17,61.783
2022-08-18,61.783
2022-08-19,61.783
2022-08-20,61.783
2022-08-21,61.783
2022-08-22,61.783
2022-08-23,61.783
2022-08-24,61.783
2022-08-25,61.783
2022-08-26,61.783
2022-08-27,61.783
2022-08-28,61.783
2022-08-29,61.783
2022-08-30,61.783
2022-08-31,61.783
2022-09-01,61.783
2022-09-02,61.783
2022-09-03,61.783
2022-09-04,61.783
2022-09-05,61.783
2022-09-06,61.783
2022-09-07,61.783
2022-09-08,61.783
2022-09-09,61.783
2022-09-10,61.783
2022-09-11,61.783
2022-09-12,61.783
2022-09-13,61.783
2022-09-14,61.783
2022-09-15,61.783
2022-09-16,61.783
2022-09-17,61.783
2022-09-18,61.783
2022-09-19,61.783
2022-09-20,61.783
2022-09-21,61.783
2022-09-22,61.783
2022-09-23,61.783
2022-09-24,61.783
2022-09-25,61.783
2022-09-26,61.783
2022-09-27,61.783
2022-09-28,61.783
2022-09-29,61.783
2022-09-30,56.0343
2022-10-01,56.0343
2022-10-02,56.0343
2022-10-03,56.0343
2022-10-04,56.0343
2022-10-05,56.0343
2022-10-06,56.0343
2022-10-07,56.0343
2022-10-08,56.0343
2022-10-09,56.0343
2022-10-10,56.0343
2022-10-11,56.0343
2022-10-12,56.0343
2022-10-13,56.0343
2022-10-14,56.0343
2022-10-15,56.0343
2022-10-16,56.0343
2022-10-17,56.0343
2022-10-18,56.0343
2022-10-19,56.0343
2022-10-20,56.0343
2022-10-21,56.0343
2022-10-22,56.0343
2022-10-23,56.0343
2022-10-24,56.0343
2022-10-25,56.0343
2022-10-26,56.0343
2022-10-27,56.0343
2022-10-28,56.0343
2022-10-29,56.0343
2022-10-30,56.0343
2022-10-31,56.0343
2022-11-01,56.0343
2022-11-02,56.0343
2022-11-03,56.0343
2022-11-04,56.0343
2022-11-05,56.0343
2022-11-06,56.0343
2022-11-07,56.0343
2022-11-08,56.0343
2022-11-09,56.0343
2022-11-10,56.0343
2022-11-11,56.0343
2022-11-12,56.0343
2022-11-13,56.0343
2022-11-14,56.0343
2022-11-15,56.0343
2022-11-16,56.0343
