,GGAL AR Equity,GGAL AR Equity,GGAL AR Equity,GGAL AR Equity,GGAL AR Equity
2014-12-01,15.433,15.556,14.939,15.268,531172.0
2014-12-02,14.98,15.474,14.98,15.391,598358.0
2014-12-03,15.35,15.844,15.35,15.762,631951.0
2014-12-04,15.721,16.132,15.556,15.762,1093262.0
2014-12-05,15.803,16.05,15.762,16.05,681696.0
2014-12-06,15.803,16.05,15.762,16.05,681696.0
2014-12-07,15.803,16.05,15.762,16.05,681696.0
2014-12-08,15.803,16.05,15.762,16.05,681696.0
2014-12-09,15.556,15.556,14.568,14.692,1315135.0
2014-12-10,14.815,14.815,13.581,13.581,1040932.0
2014-12-11,13.581,14.568,13.581,14.568,1423569.0
2014-12-12,14.815,14.815,13.828,14.321,1290792.0
2014-12-13,14.815,14.815,13.828,14.321,1290792.0
2014-12-14,14.815,14.815,13.828,14.321,1290792.0
2014-12-15,14.321,14.774,13.375,13.416,1440392.0
2014-12-16,13.375,13.622,12.881,13.334,1562941.0
2014-12-17,13.416,14.033,13.416,13.828,817122.0
2014-12-18,13.992,14.404,13.745,13.869,761089.0
2014-12-19,13.992,14.486,13.951,14.486,1382864.0
2014-12-20,13.992,14.486,13.951,14.486,1382864.0
2014-12-21,13.992,14.486,13.951,14.486,1382864.0
2014-12-22,14.815,14.98,14.692,14.815,587610.0
2014-12-23,15.227,15.227,14.898,15.144,441847.0
2014-12-24,15.227,15.227,14.898,15.144,441847.0
2014-12-25,15.227,15.227,14.898,15.144,441847.0
2014-12-26,15.227,15.227,14.898,15.144,441847.0
2014-12-27,15.227,15.227,14.898,15.144,441847.0
2014-12-28,15.227,15.227,14.898,15.144,441847.0
2014-12-29,15.433,15.433,14.898,14.898,472744.0
2014-12-30,15.144,15.227,14.404,15.227,1890930.0
2014-12-31,15.144,15.227,14.404,15.227,1890930.0
2015-01-01,15.144,15.227,14.404,15.227,1890930.0
2015-01-02,15.433,15.721,15.186,15.35,413569.0
2015-01-03,15.433,15.721,15.186,15.35,413569.0
2015-01-04,15.433,15.721,15.186,15.35,413569.0
2015-01-05,15.35,15.35,14.486,14.733,742557.0
2015-01-06,15.103,15.103,14.692,14.898,578121.0
2015-01-07,14.98,15.309,14.98,15.227,427092.0
2015-01-08,15.556,15.556,15.144,15.186,590705.0
2015-01-09,15.433,15.474,15.144,15.227,524609.0
2015-01-10,15.433,15.474,15.144,15.227,524609.0
2015-01-11,15.433,15.474,15.144,15.227,524609.0
2015-01-12,15.433,15.433,14.98,15.309,876760.0
2015-01-13,15.309,16.091,15.309,15.926,1277442.0
2015-01-14,15.926,16.544,15.803,16.544,894999.0
2015-01-15,16.832,16.873,16.338,16.338,705364.0
2015-01-16,16.379,17.037,16.379,17.037,453096.0
2015-01-17,16.379,17.037,16.379,17.037,453096.0
2015-01-18,16.379,17.037,16.379,17.037,453096.0
2015-01-19,16.873,17.12,16.791,16.832,369979.0
2015-01-20,16.955,17.367,16.955,17.243,618003.0
2015-01-21,17.284,17.408,16.791,16.914,633830.0
2015-01-22,16.955,16.955,16.461,16.544,607738.0
2015-01-23,16.214,16.626,16.173,16.256,504496.0
2015-01-24,16.214,16.626,16.173,16.256,504496.0
2015-01-25,16.214,16.626,16.173,16.256,504496.0
2015-01-26,15.679,16.708,15.638,16.544,477035.0
2015-01-27,16.461,16.955,16.379,16.873,490071.0
2015-01-28,17.079,17.079,16.585,16.873,322000.0
2015-01-29,16.873,16.873,16.338,16.379,160089.0
2015-01-30,16.42,16.42,16.05,16.379,419422.0
2015-01-31,16.42,16.42,16.05,16.379,419422.0
2015-02-01,16.42,16.42,16.05,16.379,419422.0
2015-02-02,16.297,16.873,16.297,16.873,838310.0
2015-02-03,16.914,17.326,16.914,17.079,1025453.0
2015-02-04,17.079,17.202,16.791,17.079,961553.0
2015-02-05,17.079,17.284,17.079,17.079,885802.0
2015-02-06,17.079,17.284,17.037,17.12,795395.0
2015-02-07,17.079,17.284,17.037,17.12,795395.0
2015-02-08,17.079,17.284,17.037,17.12,795395.0
2015-02-09,17.12,17.367,17.12,17.202,404814.0
2015-02-10,17.284,17.819,17.12,17.737,1410892.0
2015-02-11,17.861,18.272,17.737,18.107,916512.0
2015-02-12,18.354,18.478,18.107,18.19,736903.0
2015-02-13,18.272,19.054,18.272,19.054,1372243.0
2015-02-14,18.272,19.054,18.272,19.054,1372243.0
2015-02-15,18.272,19.054,18.272,19.054,1372243.0
2015-02-16,18.272,19.054,18.272,19.054,1372243.0
2015-02-17,18.272,19.054,18.272,19.054,1372243.0
2015-02-18,19.712,19.918,19.177,19.26,1696213.0
2015-02-19,19.301,19.918,18.972,19.754,1895203.0
2015-02-20,19.918,20.206,19.424,20.165,1728399.0
2015-02-21,19.918,20.206,19.424,20.165,1728399.0
2015-02-22,19.918,20.206,19.424,20.165,1728399.0
2015-02-23,20.165,21.112,19.754,21.029,1651749.0
2015-02-24,21.112,21.317,20.577,21.153,267547.0
2015-02-25,21.153,21.4,20.412,20.536,769212.0
2015-02-26,20.577,20.824,19.63,19.836,1282078.0
2015-02-27,20.165,20.577,19.877,20.577,1018601.0
2015-02-28,20.165,20.577,19.877,20.577,1018601.0
2015-03-01,20.165,20.577,19.877,20.577,1018601.0
2015-03-02,20.906,20.947,20.33,20.453,525317.0
2015-03-03,20.494,20.906,20.165,20.371,473875.0
2015-03-04,20.371,20.988,20.33,20.536,536652.0
2015-03-05,20.536,21.317,20.412,21.317,887875.0
2015-03-06,21.235,21.976,21.235,21.811,756407.0
2015-03-07,21.235,21.976,21.235,21.811,756407.0
2015-03-08,21.235,21.976,21.235,21.811,756407.0
2015-03-09,21.77,22.758,21.564,22.223,1034572.0
2015-03-10,22.223,22.47,22.141,22.223,806608.0
2015-03-11,22.223,22.552,22.223,22.387,36000.0
2015-03-12,22.634,22.881,22.223,22.84,951001.0
2015-03-13,22.593,23.046,22.223,22.881,972217.0
2015-03-14,22.593,23.046,22.223,22.881,972217.0
2015-03-15,22.593,23.046,22.223,22.881,972217.0
2015-03-16,23.046,24.692,23.046,24.61,1431588.0
2015-03-17,24.898,25.68,24.733,25.433,1501922.0
2015-03-18,25.104,25.803,24.61,25.515,1052459.0
2015-03-19,25.515,25.844,24.322,25.104,2245342.0
2015-03-20,25.104,25.721,25.104,25.186,917267.0
2015-03-21,25.104,25.721,25.104,25.186,917267.0
2015-03-22,25.104,25.721,25.104,25.186,917267.0
2015-03-23,25.104,25.721,25.104,25.186,917267.0
2015-03-24,25.104,25.721,25.104,25.186,917267.0
2015-03-25,24.322,24.445,23.622,24.363,826967.0
2015-03-26,24.363,24.445,22.552,22.84,1359371.0
2015-03-27,22.881,23.252,22.511,22.922,1206440.0
2015-03-28,22.881,23.252,22.511,22.922,1206440.0
2015-03-29,22.881,23.252,22.511,22.922,1206440.0
2015-03-30,23.128,24.28,23.046,23.869,500870.0
2015-03-31,23.745,23.869,22.717,22.84,1369085.0
2015-04-01,22.634,23.457,22.552,23.169,671219.0
2015-04-02,22.634,23.457,22.552,23.169,671219.0
2015-04-03,22.634,23.457,22.552,23.169,671219.0
2015-04-04,22.634,23.457,22.552,23.169,671219.0
2015-04-05,22.634,23.457,22.552,23.169,671219.0
2015-04-06,23.005,23.622,23.005,23.457,957464.0
2015-04-07,23.704,23.745,22.964,23.252,521555.0
2015-04-08,23.54,23.54,22.552,22.634,542199.0
2015-04-09,22.964,22.964,22.552,22.593,454036.0
2015-04-10,23.005,23.046,22.717,23.046,803840.0
2015-04-11,23.005,23.046,22.717,23.046,803840.0
2015-04-12,23.005,23.046,22.717,23.046,803840.0
2015-04-13,23.21,23.21,22.182,22.552,731189.0
2015-04-14,22.799,22.799,22.223,22.675,661572.0
2015-04-15,22.552,22.552,21.523,22.182,1317318.0
2015-04-16,22.099,22.47,21.935,22.141,633310.0
2015-04-17,21.688,22.346,21.688,21.935,1332462.0
2015-04-18,21.688,22.346,21.688,21.935,1332462.0
2015-04-19,21.688,22.346,21.688,21.935,1332462.0
2015-04-20,22.058,22.223,21.194,21.482,1127114.0
2015-04-21,21.4,21.564,21.194,21.359,566635.0
2015-04-22,21.441,22.223,21.4,22.058,965322.0
2015-04-23,22.387,22.922,22.346,22.881,1251341.0
2015-04-24,23.046,23.169,22.634,22.758,621069.0
2015-04-25,23.046,23.169,22.634,22.758,621069.0
2015-04-26,23.046,23.169,22.634,22.758,621069.0
2015-04-27,23.087,23.169,22.141,22.182,596015.0
2015-04-28,22.264,22.47,21.811,22.429,431405.0
2015-04-29,22.634,22.634,21.976,22.47,476483.0
2015-04-30,22.47,22.717,21.564,21.564,618287.0
2015-05-01,22.47,22.717,21.564,21.564,618287.0
2015-05-02,22.47,22.717,21.564,21.564,618287.0
2015-05-03,22.47,22.717,21.564,21.564,618287.0
2015-05-04,21.729,22.058,21.4,21.852,596875.0
2015-05-05,21.606,21.894,20.988,21.029,939702.0
2015-05-06,20.947,20.988,20.412,20.494,678608.0
2015-05-07,19.959,20.7,19.959,20.7,543274.0
2015-05-08,20.659,21.235,20.659,21.112,447479.0
2015-05-09,20.659,21.235,20.659,21.112,447479.0
2015-05-10,20.659,21.235,20.659,21.112,447479.0
2015-05-11,21.112,21.811,20.906,21.811,589785.0
2015-05-12,21.811,21.811,21.4,21.647,488851.0
2015-05-13,21.4,21.811,21.4,21.729,313751.0
2015-05-14,21.688,22.099,21.482,22.058,716998.0
2015-05-15,22.099,22.099,21.523,21.647,380344.0
2015-05-16,22.099,22.099,21.523,21.647,380344.0
2015-05-17,22.099,22.099,21.523,21.647,380344.0
2015-05-18,21.729,22.182,21.564,22.017,907928.0
2015-05-19,22.204,22.204,21.461,21.709,518297.0
2015-05-20,21.585,21.709,21.214,21.627,282016.0
2015-05-21,21.75,21.75,21.131,21.173,384790.0
2015-05-22,21.131,21.131,20.512,20.884,614158.0
2015-05-23,21.131,21.131,20.512,20.884,614158.0
2015-05-24,21.131,21.131,20.512,20.884,614158.0
2015-05-25,21.131,21.131,20.512,20.884,614158.0
2015-05-26,20.553,20.719,20.058,20.141,793270.0
2015-05-27,20.141,20.553,20.058,20.265,359070.0
2015-05-28,19.811,20.223,19.811,20.099,230662.0
2015-05-29,19.893,20.223,19.274,19.48,528743.0
2015-05-30,19.893,20.223,19.274,19.48,528743.0
2015-05-31,19.893,20.223,19.274,19.48,528743.0
2015-06-01,19.15,19.976,18.985,19.604,505499.0
2015-06-02,19.769,21.544,19.769,21.461,926433.0
2015-06-03,20.966,21.131,20.388,20.76,306338.0
2015-06-04,21.461,21.874,21.461,21.709,887990.0
2015-06-05,21.42,21.709,20.842,21.379,408601.0
2015-06-06,21.42,21.709,20.842,21.379,408601.0
2015-06-07,21.42,21.709,20.842,21.379,408601.0
2015-06-08,21.379,21.379,20.925,20.966,344344.0
2015-06-09,20.966,21.379,20.801,20.966,148877.0
2015-06-10,21.173,21.42,20.636,20.636,387224.0
2015-06-11,20.719,20.966,20.306,20.966,835405.0
2015-06-12,20.966,20.966,20.388,20.595,175265.0
2015-06-13,20.966,20.966,20.388,20.595,175265.0
2015-06-14,20.966,20.966,20.388,20.595,175265.0
2015-06-15,20.471,20.512,20.058,20.223,458455.0
2015-06-16,20.058,20.553,20.058,20.182,355551.0
2015-06-17,19.315,19.315,18.737,19.026,2827098.0
2015-06-18,19.233,19.315,18.572,18.903,1236264.0
2015-06-19,18.903,19.563,18.82,19.068,1087533.0
2015-06-20,18.903,19.563,18.82,19.068,1087533.0
2015-06-21,18.903,19.563,18.82,19.068,1087533.0
2015-06-22,19.315,20.306,19.315,20.223,947243.0
2015-06-23,20.553,20.553,19.48,19.934,1016332.0
2015-06-24,20.058,20.141,19.48,19.728,618461.0
2015-06-25,19.645,20.553,19.645,20.306,774796.0
2015-06-26,20.553,20.636,20.223,20.471,541590.0
2015-06-27,20.553,20.636,20.223,20.471,541590.0
2015-06-28,20.553,20.636,20.223,20.471,541590.0
2015-06-29,19.728,19.811,19.439,19.604,516516.0
2015-06-30,19.811,20.677,19.48,20.306,1121662.0
2015-07-01,20.553,20.553,19.976,20.141,575.0
2015-07-02,20.306,20.347,19.398,20.347,655391.0
2015-07-03,20.43,20.553,20.141,20.553,184738.0
2015-07-04,20.43,20.553,20.141,20.553,184738.0
2015-07-05,20.43,20.553,20.141,20.553,184738.0
2015-07-06,20.388,21.173,20.388,21.131,449434.0
2015-07-07,21.131,21.544,20.223,21.379,648743.0
2015-07-08,21.544,21.544,20.801,20.842,303925.0
2015-07-09,21.544,21.544,20.801,20.842,303925.0
2015-07-10,21.09,21.957,21.09,21.461,546271.0
2015-07-11,21.09,21.957,21.09,21.461,546271.0
2015-07-12,21.09,21.957,21.09,21.461,546271.0
2015-07-13,21.709,22.204,21.544,22.122,884202.0
2015-07-14,22.204,22.782,21.874,22.7,793500.0
2015-07-15,22.741,23.36,22.741,23.236,985316.0
2015-07-16,23.896,23.896,23.112,23.525,915259.0
2015-07-17,23.071,23.69,22.7,23.319,574081.0
2015-07-18,23.071,23.69,22.7,23.319,574081.0
2015-07-19,23.071,23.69,22.7,23.319,574081.0
2015-07-20,22.328,23.154,22.287,22.535,409419.0
2015-07-21,22.535,22.865,21.957,22.823,437198.0
2015-07-22,23.112,23.112,21.874,21.874,322557.0
2015-07-23,21.874,22.039,21.627,21.792,288297.0
2015-07-24,21.461,21.461,20.099,20.099,640081.0
2015-07-25,21.461,21.461,20.099,20.099,640081.0
2015-07-26,21.461,21.461,20.099,20.099,640081.0
2015-07-27,19.893,19.893,19.398,19.522,384989.0
2015-07-28,19.811,20.182,19.811,19.852,853134.0
2015-07-29,20.141,20.512,19.893,20.471,752669.0
2015-07-30,20.512,21.338,20.223,21.338,572774.0
2015-07-31,21.461,21.461,20.636,20.719,312130.0
2015-08-01,21.461,21.461,20.636,20.719,312130.0
2015-08-02,21.461,21.461,20.636,20.719,312130.0
2015-08-03,20.719,21.131,20.719,21.131,373549.0
2015-08-04,21.131,21.131,20.388,20.553,485481.0
2015-08-05,20.884,21.296,20.553,21.214,784406.0
2015-08-06,20.966,22.617,20.966,22.535,1288130.0
2015-08-07,22.741,23.401,22.287,22.947,1817490.0
2015-08-08,22.741,23.401,22.287,22.947,1817490.0
2015-08-09,22.741,23.401,22.287,22.947,1817490.0
2015-08-10,23.195,24.433,22.7,24.062,1246430.0
2015-08-11,23.69,23.69,23.112,23.195,642530.0
2015-08-12,22.7,23.277,22.7,23.195,522220.0
2015-08-13,23.236,23.938,23.071,23.773,539403.0
2015-08-14,23.608,23.608,22.865,23.071,813197.0
2015-08-15,23.608,23.608,22.865,23.071,813197.0
2015-08-16,23.608,23.608,22.865,23.071,813197.0
2015-08-17,23.608,23.608,22.865,23.071,813197.0
2015-08-18,23.112,23.112,22.452,22.823,629050.0
2015-08-19,22.535,22.535,21.461,21.792,718727.0
2015-08-20,21.668,21.668,21.131,21.461,811515.0
2015-08-21,20.801,20.925,19.811,20.553,1666249.0
2015-08-22,20.801,20.925,19.811,20.553,1666249.0
2015-08-23,20.801,20.925,19.811,20.553,1666249.0
2015-08-24,19.068,20.553,19.068,19.563,1483677.0
2015-08-25,20.141,20.884,19.645,19.645,1040505.0
2015-08-26,20.265,21.461,20.058,21.461,576796.0
2015-08-27,21.833,22.493,21.461,22.287,999920.0
2015-08-28,22.287,22.658,21.874,22.287,558830.0
2015-08-29,22.287,22.658,21.874,22.287,558830.0
2015-08-30,22.287,22.658,21.874,22.287,558830.0
2015-08-31,21.792,22.287,21.668,21.833,758033.0
2015-09-01,21.668,22.122,21.296,21.461,679959.0
2015-09-02,21.874,21.874,21.255,21.503,416821.0
2015-09-03,21.379,22.204,21.296,22.163,885840.0
2015-09-04,21.957,22.287,21.957,22.246,323505.0
2015-09-05,21.957,22.287,21.957,22.246,323505.0
2015-09-06,21.957,22.287,21.957,22.246,323505.0
2015-09-07,22.163,22.535,22.081,22.493,167582.0
2015-09-08,22.7,23.401,22.7,23.36,527247.0
2015-09-09,23.649,23.773,23.112,23.649,823136.0
2015-09-10,23.154,23.855,23.112,23.814,797124.0
2015-09-11,23.525,24.062,23.443,23.855,321556.0
2015-09-12,23.525,24.062,23.443,23.855,321556.0
2015-09-13,23.525,24.062,23.443,23.855,321556.0
2015-09-14,23.855,23.938,23.277,23.443,208957.0
2015-09-15,23.277,23.773,23.277,23.36,282473.0
2015-09-16,23.69,23.896,22.658,22.7,645041.0
2015-09-17,23.112,23.236,22.287,22.287,498521.0
2015-09-18,22.287,22.782,21.874,22.411,305828.0
2015-09-19,22.287,22.782,21.874,22.411,305828.0
2015-09-20,22.287,22.782,21.874,22.411,305828.0
2015-09-21,22.411,22.411,21.668,21.792,433671.0
2015-09-22,21.792,21.792,19.645,20.223,1662680.0
2015-09-23,20.636,20.636,19.687,19.852,946643.0
2015-09-24,20.099,20.223,18.16,19.563,2142784.0
2015-09-25,19.563,20.884,18.242,20.801,1623260.0
2015-09-26,19.563,20.884,18.242,20.801,1623260.0
2015-09-27,19.563,20.884,18.242,20.801,1623260.0
2015-09-28,20.223,20.223,19.645,19.811,648540.0
2015-09-29,20.636,21.049,20.553,20.801,781558.0
2015-09-30,21.214,21.296,20.347,20.512,333599.0
2015-10-01,20.512,20.512,19.357,19.645,938970.0
2015-10-02,19.563,20.512,19.191,20.512,1003374.0
2015-10-03,19.563,20.512,19.191,20.512,1003374.0
2015-10-04,19.563,20.512,19.191,20.512,1003374.0
2015-10-05,20.842,21.049,20.43,20.636,922737.0
2015-10-06,20.719,20.719,20.223,20.347,1218366.0
2015-10-07,20.677,21.461,20.677,21.461,993759.0
2015-10-08,21.544,22.369,21.503,22.287,1105512.0
2015-10-09,22.287,22.658,21.874,22.163,1252355.0
2015-10-10,22.287,22.658,21.874,22.163,1252355.0
2015-10-11,22.287,22.658,21.874,22.163,1252355.0
2015-10-12,22.287,22.658,21.874,22.163,1252355.0
2015-10-13,22.906,23.112,22.658,22.865,1529700.0
2015-10-14,23.071,23.071,22.452,22.947,1016281.0
2015-10-15,22.947,23.773,22.947,23.69,2374044.0
2015-10-16,23.443,24.185,23.36,24.02,1269240.0
2015-10-17,23.443,24.185,23.36,24.02,1269240.0
2015-10-18,23.443,24.185,23.36,24.02,1269240.0
2015-10-19,23.855,24.268,23.608,24.103,737083.0
2015-10-20,23.938,24.144,23.525,24.02,709320.0
2015-10-21,24.062,24.227,23.731,23.731,732283.0
2015-10-22,23.855,24.062,23.814,23.855,891386.0
2015-10-23,23.979,24.804,23.855,24.804,1266188.0
2015-10-24,23.979,24.804,23.855,24.804,1266188.0
2015-10-25,23.979,24.804,23.855,24.804,1266188.0
2015-10-26,28.065,28.808,26.249,27.363,3204462.0
2015-10-27,27.198,27.24,26.001,27.24,1009514.0
2015-10-28,27.694,30.954,27.694,30.129,2881117.0
2015-10-29,30.541,30.913,29.551,29.633,1488778.0
2015-10-30,28.89,30.913,28.89,29.881,1565849.0
2015-10-31,28.89,30.913,28.89,29.881,1565849.0
2015-11-01,28.89,30.913,28.89,29.881,1565849.0
2015-11-02,29.881,30.748,28.519,29.303,1190177.0
2015-11-03,28.89,29.221,27.694,28.643,1029041.0
2015-11-04,28.808,29.675,28.725,29.055,475960.0
2015-11-05,29.221,29.633,28.89,29.097,1629430.0
2015-11-06,29.221,29.633,28.89,29.097,1629430.0
2015-11-07,29.221,29.633,28.89,29.097,1629430.0
2015-11-08,29.221,29.633,28.89,29.097,1629430.0
2015-11-09,29.716,30.665,29.386,29.963,929509.0
2015-11-10,30.294,30.871,29.427,30.871,781834.0
2015-11-11,30.954,31.532,30.541,31.119,1257005.0
2015-11-12,30.954,31.656,30.129,30.995,1067876.0
2015-11-13,31.037,31.367,30.913,31.243,950481.0
2015-11-14,31.037,31.367,30.913,31.243,950481.0
2015-11-15,31.037,31.367,30.913,31.243,950481.0
2015-11-16,31.243,32.77,31.202,32.687,1302604.0
2015-11-17,32.77,33.678,32.77,33.472,1458311.0
2015-11-18,33.059,33.554,32.646,33.348,1730484.0
2015-11-19,33.348,33.843,32.729,33.224,1529034.0
2015-11-20,33.843,35.122,33.307,34.421,1795175.0
2015-11-21,33.843,35.122,33.307,34.421,1795175.0
2015-11-22,33.843,35.122,33.307,34.421,1795175.0
2015-11-23,35.494,35.865,30.954,31.779,2543995.0
2015-11-24,31.408,31.697,30.541,30.706,1156085.0
2015-11-25,30.541,31.202,28.643,29.014,1671586.0
2015-11-26,29.427,30.583,29.055,30.541,919875.0
2015-11-27,29.427,30.583,29.055,30.541,919875.0
2015-11-28,29.427,30.583,29.055,30.541,919875.0
2015-11-29,29.427,30.583,29.055,30.541,919875.0
2015-11-30,31.037,31.202,29.551,30.583,883880.0
2015-12-01,30.541,31.16,29.468,30.046,527416.0
2015-12-02,29.922,30.046,29.303,29.675,525996.0
2015-12-03,29.551,29.881,29.014,29.138,781293.0
2015-12-04,29.221,30.459,29.138,30.417,473854.0
2015-12-05,29.221,30.459,29.138,30.417,473854.0
2015-12-06,29.221,30.459,29.138,30.417,473854.0
2015-12-07,29.221,30.459,29.138,30.417,473854.0
2015-12-08,29.221,30.459,29.138,30.417,473854.0
2015-12-09,30.417,31.779,30.417,31.573,762643.0
2015-12-10,31.821,32.027,30.789,30.913,684250.0
2015-12-11,30.954,30.995,30.376,30.459,629665.0
2015-12-12,30.954,30.995,30.376,30.459,629665.0
2015-12-13,30.954,30.995,30.376,30.459,629665.0
2015-12-14,30.5,30.748,28.725,28.808,736599.0
2015-12-15,28.684,29.344,28.23,29.138,1067614.0
2015-12-16,29.262,29.303,28.23,28.725,815502.0
2015-12-17,29.303,30.459,29.262,29.675,1050390.0
2015-12-18,30.046,30.046,27.446,28.313,1250110.0
2015-12-19,30.046,30.046,27.446,28.313,1250110.0
2015-12-20,30.046,30.046,27.446,28.313,1250110.0
2015-12-21,28.313,28.89,26.992,27.859,652909.0
2015-12-22,27.735,29.303,27.735,28.932,44300.0
2015-12-23,29.055,30.294,29.055,30.294,668827.0
2015-12-24,29.055,30.294,29.055,30.294,668827.0
2015-12-25,29.055,30.294,29.055,30.294,668827.0
2015-12-26,29.055,30.294,29.055,30.294,668827.0
2015-12-27,29.055,30.294,29.055,30.294,668827.0
2015-12-28,30.294,30.294,29.179,29.386,334322.0
2015-12-29,29.716,30.417,29.633,30.17,37171.0
2015-12-30,30.541,30.541,29.633,30.376,515960.0
2015-12-31,30.541,30.541,29.633,30.376,515960.0
2016-01-01,30.541,30.541,29.633,30.376,515960.0
2016-01-02,30.541,30.541,29.633,30.376,515960.0
2016-01-03,30.541,30.541,29.633,30.376,515960.0
2016-01-04,30.376,30.376,29.427,29.633,464627.0
2016-01-05,29.633,30.046,29.633,30.005,405002.0
2016-01-06,29.798,30.541,29.303,30.046,635314.0
2016-01-07,29.592,30.252,29.221,30.211,429885.0
2016-01-08,30.129,30.541,29.633,29.633,539177.0
2016-01-09,30.129,30.541,29.633,29.633,539177.0
2016-01-10,30.129,30.541,29.633,29.633,539177.0
2016-01-11,29.757,30.376,29.468,29.716,416732.0
2016-01-12,29.881,30.211,29.551,29.716,480515.0
2016-01-13,29.881,30.376,29.097,29.386,838170.0
2016-01-14,29.386,29.716,28.56,29.386,743182.0
2016-01-15,28.89,28.89,27.24,27.528,666086.0
2016-01-16,28.89,28.89,27.24,27.528,666086.0
2016-01-17,28.89,28.89,27.24,27.528,666086.0
2016-01-18,27.528,27.735,26.579,27.528,225250.0
2016-01-19,27.817,28.725,27.817,27.859,400080.0
2016-01-20,27.24,27.652,26.084,26.827,539686.0
2016-01-21,27.074,28.395,27.074,28.189,431430.0
2016-01-22,28.89,29.881,28.89,29.716,753865.0
2016-01-23,28.89,29.881,28.89,29.716,753865.0
2016-01-24,28.89,29.881,28.89,29.716,753865.0
2016-01-25,29.798,30.046,29.386,29.881,347307.0
2016-01-26,29.716,31.119,29.551,30.665,403409.0
2016-01-27,30.624,31.491,30.624,30.954,316180.0
2016-01-28,31.284,31.367,30.376,30.459,945642.0
2016-01-29,31.367,31.614,30.871,31.614,641902.0
2016-01-30,31.367,31.614,30.871,31.614,641902.0
2016-01-31,31.367,31.614,30.871,31.614,641902.0
2016-02-01,31.614,32.605,31.119,32.316,719225.0
2016-02-02,32.192,32.853,31.945,32.853,1101739.0
2016-02-03,32.853,32.935,31.862,32.275,538447.0
2016-02-04,32.11,33.018,31.779,32.853,611356.0
2016-02-05,32.853,33.513,32.77,33.141,543229.0
2016-02-06,32.853,33.513,32.77,33.141,543229.0
2016-02-07,32.853,33.513,32.77,33.141,543229.0
2016-02-08,32.853,33.513,32.77,33.141,543229.0
2016-02-09,32.853,33.513,32.77,33.141,543229.0
2016-02-10,32.275,34.256,32.275,33.678,689741.0
2016-02-11,33.513,33.554,32.357,32.853,583044.0
2016-02-12,33.018,34.091,33.018,33.183,526376.0
2016-02-13,33.018,34.091,33.018,33.183,526376.0
2016-02-14,33.018,34.091,33.018,33.183,526376.0
2016-02-15,33.43,34.008,33.43,33.678,358471.0
2016-02-16,33.678,34.586,33.678,34.545,1391052.0
2016-02-17,35.122,36.319,35.122,36.237,1297249.0
2016-02-18,36.319,36.567,35.37,35.411,904298.0
2016-02-19,35.411,35.494,34.751,35.246,908478.0
2016-02-20,35.411,35.494,34.751,35.246,908478.0
2016-02-21,35.411,35.494,34.751,35.246,908478.0
2016-02-22,36.567,36.815,36.072,36.154,684998.0
2016-02-23,36.154,36.567,35.948,36.526,888659.0
2016-02-24,36.443,37.434,35.618,37.269,971206.0
2016-02-25,37.558,38.548,37.558,38.507,1028085.0
2016-02-26,38.796,39.208,37.64,38.135,771647.0
2016-02-27,38.796,39.208,37.64,38.135,771647.0
2016-02-28,38.796,39.208,37.64,38.135,771647.0
2016-02-29,38.135,39.291,38.053,38.383,680743.0
2016-03-01,38.796,38.961,37.392,38.754,1095017.0
2016-03-02,38.589,39.373,36.856,38.631,767647.0
2016-03-03,38.796,39.373,37.31,37.558,671326.0
2016-03-04,37.145,37.805,35.989,36.113,507744.0
2016-03-05,37.145,37.805,35.989,36.113,507744.0
2016-03-06,37.145,37.805,35.989,36.113,507744.0
2016-03-07,36.113,36.113,35.164,35.37,529781.0
2016-03-08,35.288,36.319,35.122,35.824,320440.0
2016-03-09,35.907,36.484,35.907,35.907,238803.0
2016-03-10,36.154,37.104,35.7,35.824,453685.0
2016-03-11,35.824,36.319,35.246,35.742,381422.0
2016-03-12,35.824,36.319,35.246,35.742,381422.0
2016-03-13,35.824,36.319,35.246,35.742,381422.0
2016-03-14,35.659,35.7,34.545,34.957,348816.0
2016-03-15,34.916,34.916,34.008,34.462,537914.0
