,BMA AR Equity,BMA AR Equity,BMA AR Equity,BMA AR Equity,BMA AR Equity
2019-02-11,184.714,189.738,182.628,185.523,68115.0
2019-02-12,185.693,191.355,185.693,190.291,151866.0
2019-02-13,189.865,192.419,183.48,183.948,77899.0
2019-02-14,185.182,189.014,179.819,188.631,86647.0
2019-02-15,188.631,189.652,184.757,187.822,31291.0
2019-02-16,188.631,189.652,184.757,187.822,31291.0
2019-02-17,188.631,189.652,184.757,187.822,31291.0
2019-02-18,188.588,190.674,184.246,184.842,19559.0
2019-02-19,184.757,186.034,173.731,174.71,183280.0
2019-02-20,175.391,185.608,171.56,174.455,595967.0
2019-02-21,175.434,178.712,172.837,172.922,121126.0
2019-02-22,173.731,181.351,173.688,180.117,86881.0
2019-02-23,173.731,181.351,173.688,180.117,86881.0
2019-02-24,173.731,181.351,173.688,180.117,86881.0
2019-02-25,181.521,185.055,174.114,175.732,116748.0
2019-02-26,177.52,178.329,170.368,176.966,87435.0
2019-02-27,177.945,179.648,173.774,176.839,45078.0
2019-02-28,176.839,176.924,167.218,167.473,158256.0
2019-03-01,168.708,171.986,158.363,159.555,927856.0
2019-03-02,168.708,171.986,158.363,159.555,927856.0
2019-03-03,168.708,171.986,158.363,159.555,927856.0
2019-03-04,168.708,171.986,158.363,159.555,927856.0
2019-03-05,168.708,171.986,158.363,159.555,927856.0
2019-03-06,161.769,161.769,150.7,151.594,176285.0
2019-03-07,151.594,158.959,147.678,157.469,356337.0
2019-03-08,160.491,165.174,155.0,156.405,111585.0
2019-03-09,160.491,165.174,155.0,156.405,111585.0
2019-03-10,160.491,165.174,155.0,156.405,111585.0
2019-03-11,166.877,172.837,164.451,167.473,235226.0
2019-03-12,167.728,172.326,160.321,161.002,171881.0
2019-03-13,162.663,169.006,162.663,164.791,179523.0
2019-03-14,166.026,166.026,158.022,163.216,95676.0
2019-03-15,163.94,171.134,161.769,169.559,228562.0
2019-03-16,163.94,171.134,161.769,169.559,228562.0
2019-03-17,163.94,171.134,161.769,169.559,228562.0
2019-03-18,177.051,177.094,169.857,176.243,220148.0
2019-03-19,180.5,183.905,177.094,178.158,277773.0
2019-03-20,177.988,188.162,177.988,183.011,399155.0
2019-03-21,183.011,184.757,174.54,178.754,114390.0
2019-03-22,175.817,175.817,165.174,165.77,385654.0
2019-03-23,175.817,175.817,165.174,165.77,385654.0
2019-03-24,175.817,175.817,165.174,165.77,385654.0
2019-03-25,165.77,172.411,165.77,168.878,187210.0
2019-03-26,169.474,173.688,163.599,166.409,169641.0
2019-03-27,164.28,164.323,158.405,160.108,220659.0
2019-03-28,159.257,165.174,159.257,163.812,73042.0
2019-03-29,163.471,172.326,163.471,169.218,162377.0
2019-03-30,163.471,172.326,163.471,169.218,162377.0
2019-03-31,163.471,172.326,163.471,169.218,162377.0
2019-04-01,169.304,174.54,168.58,170.921,104219.0
2019-04-02,169.304,174.54,168.58,170.921,104219.0
2019-04-03,163.131,164.323,156.234,156.788,161578.0
2019-04-04,158.363,163.471,158.363,161.683,275357.0
2019-04-05,161.683,171.092,161.683,170.198,209215.0
2019-04-06,161.683,171.092,161.683,170.198,209215.0
2019-04-07,161.683,171.092,161.683,170.198,209215.0
2019-04-08,170.283,176.668,169.431,174.54,148399.0
2019-04-09,175.732,177.094,166.026,169.985,133671.0
2019-04-10,177.945,177.945,171.986,175.604,78811.0
2019-04-11,174.54,174.54,165.941,167.771,88428.0
2019-04-12,168.622,174.114,165.983,173.731,180359.0
2019-04-13,168.622,174.114,165.983,173.731,180359.0
2019-04-14,168.622,174.114,165.983,173.731,180359.0
2019-04-15,173.688,179.606,172.837,175.987,140984.0
2019-04-16,176.243,180.159,173.688,178.797,335843.0
2019-04-17,178.712,186.289,177.945,182.884,312618.0
2019-04-18,178.712,186.289,177.945,182.884,312618.0
2019-04-19,178.712,186.289,177.945,182.884,312618.0
2019-04-20,178.712,186.289,177.945,182.884,312618.0
2019-04-21,178.712,186.289,177.945,182.884,312618.0
2019-04-22,173.688,174.965,169.431,171.943,168166.0
2019-04-23,175.349,175.349,166.707,170.027,110280.0
2019-04-24,166.026,166.451,158.789,162.62,238057.0
2019-04-25,159.172,162.62,152.744,159.044,249407.0
2019-04-26,159.385,162.62,153.254,162.237,110395.0
2019-04-27,159.385,162.62,153.254,162.237,110395.0
2019-04-28,159.385,162.62,153.254,162.237,110395.0
2019-04-29,161.726,161.726,150.019,151.424,217839.0
2019-04-30,153.254,154.106,150.7,153.68,96082.0
2019-05-01,153.254,154.106,150.7,153.68,96082.0
2019-05-02,160.96,168.239,159.214,168.239,168824.0
2019-05-03,170.283,183.905,170.283,181.819,254129.0
2019-05-04,170.283,183.905,170.283,181.819,254129.0
2019-05-05,170.283,183.905,170.283,181.819,254129.0
2019-05-06,176.243,187.311,176.243,183.82,200656.0
2019-05-07,177.945,179.223,175.561,177.52,117674.0
2019-05-08,178.797,185.566,178.797,182.458,118309.0
2019-05-09,181.309,186.885,179.648,184.246,146845.0
2019-05-10,193.039,195.181,185.317,187.46,196182.0
2019-05-11,193.039,195.181,185.317,187.46,196182.0
2019-05-12,193.039,195.181,185.317,187.46,196182.0
2019-05-13,178.488,178.488,173.177,173.713,611329.0
2019-05-14,175.855,181.657,173.936,175.409,146198.0
2019-05-15,176.748,180.943,174.203,180.765,130015.0
2019-05-16,182.014,187.46,180.318,185.094,136622.0
2019-05-17,189.245,189.245,180.809,181.836,65512.0
2019-05-18,189.245,189.245,180.809,181.836,65512.0
2019-05-19,189.245,189.245,180.809,181.836,65512.0
2019-05-20,181.836,186.567,176.301,185.942,249176.0
2019-05-21,192.816,195.494,190.807,195.494,470634.0
2019-05-22,189.691,197.636,189.691,197.234,204409.0
2019-05-23,197.19,200.403,192.503,196.208,178361.0
2019-05-24,199.912,202.635,193.44,202.144,216701.0
2019-05-25,199.912,202.635,193.44,202.144,216701.0
2019-05-26,199.912,202.635,193.44,202.144,216701.0
2019-05-27,201.831,204.42,201.742,203.304,27770.0
2019-05-28,203.304,210.58,193.708,194.601,259188.0
2019-05-29,190.048,193.708,182.996,192.414,210315.0
2019-05-30,196.475,204.152,196.475,199.421,231308.0
2019-05-31,199.02,205.759,196.386,199.823,135367.0
2019-06-01,199.02,205.759,196.386,199.823,135367.0
2019-06-02,199.02,205.759,196.386,199.823,135367.0
2019-06-03,199.511,204.197,195.494,200.894,121125.0
2019-06-04,200.983,214.239,200.983,213.481,220415.0
2019-06-05,216.739,221.381,214.284,218.256,173948.0
2019-06-06,218.881,223.612,217.364,223.032,550937.0
2019-06-07,224.907,225.844,220.488,224.818,279933.0
2019-06-08,224.907,225.844,220.488,224.818,279933.0
2019-06-09,224.907,225.844,220.488,224.818,279933.0
2019-06-10,224.059,235.217,224.059,231.379,773074.0
2019-06-11,236.556,242.135,233.164,241.912,409240.0
2019-06-12,252.178,269.585,245.483,267.442,587919.0
2019-06-13,257.087,267.353,249.946,266.416,394684.0
2019-06-14,264.318,265.657,254.454,258.828,293709.0
2019-06-15,264.318,265.657,254.454,258.828,293709.0
2019-06-16,264.318,265.657,254.454,258.828,293709.0
2019-06-17,264.318,265.657,254.454,258.828,293709.0
2019-06-18,260.658,267.799,260.658,262.488,331489.0
2019-06-19,264.229,266.014,251.731,252.356,121041.0
2019-06-20,264.229,266.014,251.731,252.356,121041.0
2019-06-21,253.517,258.337,252.624,255.257,165757.0
2019-06-22,253.517,258.337,252.624,255.257,165757.0
2019-06-23,253.517,258.337,252.624,255.257,165757.0
2019-06-24,256.195,257.087,247.268,256.105,176994.0
2019-06-25,256.641,264.229,255.347,263.515,127704.0
2019-06-26,263.336,269.094,256.15,258.873,191737.0
2019-06-27,258.917,276.726,258.917,270.477,319220.0
2019-06-28,271.37,279.404,269.585,279.404,277773.0
2019-06-29,271.37,279.404,269.585,279.404,277773.0
2019-06-30,271.37,279.404,269.585,279.404,277773.0
2019-07-01,281.189,281.948,269.585,270.522,134151.0
2019-07-02,272.441,279.583,270.031,277.619,211049.0
2019-07-03,277.44,277.485,269.585,269.585,85188.0
2019-07-04,271.816,273.155,268.469,268.96,17658.0
2019-07-05,273.155,277.172,270.522,272.664,174500.0
2019-07-06,273.155,277.172,270.522,272.664,174500.0
2019-07-07,273.155,277.172,270.522,272.664,174500.0
2019-07-08,273.155,277.172,270.522,272.664,174500.0
2019-07-09,273.155,277.172,270.522,272.664,174500.0
2019-07-10,278.199,282.975,274.941,279.895,293926.0
2019-07-11,281.011,282.618,274.941,276.726,200450.0
2019-07-12,281.546,281.546,273.066,273.155,79977.0
2019-07-13,281.546,281.546,273.066,273.155,79977.0
2019-07-14,281.546,281.546,273.066,273.155,79977.0
2019-07-15,274.539,274.539,258.873,260.658,240664.0
2019-07-16,266.014,270.477,263.068,264.809,161500.0
2019-07-17,264.229,267.13,257.4,258.605,71864.0
2019-07-18,258.873,260.613,246.375,255.034,103719.0
2019-07-19,253.517,254.409,246.108,249.053,132507.0
2019-07-20,253.517,254.409,246.108,249.053,132507.0
2019-07-21,253.517,254.409,246.108,249.053,132507.0
2019-07-22,247.313,249.768,241.019,241.421,116551.0
2019-07-23,242.135,249.098,241.019,248.473,75530.0
2019-07-24,247.268,254.856,247.268,251.776,124180.0
2019-07-25,257.534,258.828,251.999,255.213,125046.0
2019-07-26,255.391,278.11,255.391,275.833,133349.0
2019-07-27,255.391,278.11,255.391,275.833,133349.0
2019-07-28,255.391,278.11,255.391,275.833,133349.0
2019-07-29,275.699,283.421,271.37,281.68,86367.0
2019-07-30,281.77,281.77,276.235,278.199,51829.0
2019-07-31,280.297,280.297,268.335,272.754,126042.0
2019-08-01,273.155,276.101,261.104,261.729,95423.0
2019-08-02,258.828,264.229,255.034,260.569,74484.0
2019-08-03,258.828,264.229,255.034,260.569,74484.0
2019-08-04,258.828,264.229,255.034,260.569,74484.0
2019-08-05,259.765,261.908,253.561,257.444,106958.0
2019-08-06,261.551,269.54,259.587,269.228,104752.0
2019-08-07,268.647,269.719,263.336,268.201,42728.0
2019-08-08,271.013,282.975,267.799,281.234,204211.0
2019-08-09,281.189,313.727,281.189,313.191,650088.0
2019-08-10,281.189,313.727,281.189,313.191,650088.0
2019-08-11,281.189,313.727,281.189,313.191,650088.0
2019-08-12,249.009,249.009,165.143,167.508,995372.0
2019-08-13,191.923,214.239,179.426,195.627,666360.0
2019-08-14,204.42,204.42,185.094,198.752,320757.0
2019-08-15,200.85,211.204,194.601,204.286,793678.0
2019-08-16,207.098,210.446,191.477,193.842,538477.0
2019-08-17,207.098,210.446,191.477,193.842,538477.0
2019-08-18,207.098,210.446,191.477,193.842,538477.0
2019-08-19,207.098,210.446,191.477,193.842,538477.0
2019-08-20,182.907,182.907,159.162,159.608,928463.0
2019-08-21,161.126,168.714,161.126,166.393,492107.0
2019-08-22,167.821,174.07,165.143,165.455,208045.0
2019-08-23,165.143,165.679,151.753,152.378,304389.0
2019-08-24,165.143,165.679,151.753,152.378,304389.0
2019-08-25,165.143,165.679,151.753,152.378,304389.0
2019-08-26,156.127,156.127,147.29,147.647,212608.0
2019-08-27,145.727,145.951,137.47,137.515,543893.0
2019-08-28,137.515,145.594,135.239,141.666,259280.0
2019-08-29,136.488,136.488,127.651,129.749,506948.0
2019-08-30,129.436,137.47,126.758,131.266,253289.0
2019-08-31,129.436,137.47,126.758,131.266,253289.0
2019-09-01,129.436,137.47,126.758,131.266,253289.0
2019-09-02,130.418,145.415,122.741,143.273,118226.0
2019-09-03,138.363,139.702,117.162,120.688,290496.0
2019-09-04,124.705,130.775,120.688,128.544,423760.0
2019-09-05,133.989,141.487,131.668,140.952,252407.0
2019-09-06,144.612,149.432,139.702,143.317,309943.0
2019-09-07,144.612,149.432,139.702,143.317,309943.0
2019-09-08,144.612,149.432,139.702,143.317,309943.0
2019-09-09,147.29,149.03,138.497,141.71,115263.0
2019-09-10,142.38,151.753,142.38,148.584,195765.0
2019-09-11,148.629,149.566,141.978,147.245,246988.0
2019-09-12,145.549,151.753,144.924,150.012,118661.0
2019-09-13,151.753,164.25,151.753,159.608,190450.0
2019-09-14,151.753,164.25,151.753,159.608,190450.0
2019-09-15,151.753,164.25,151.753,159.608,190450.0
2019-09-16,160.68,169.606,157.511,158.582,234339.0
2019-09-17,158.894,158.894,150.191,154.208,124191.0
2019-09-18,157.02,157.02,147.424,149.566,136113.0
2019-09-19,147.29,151.307,142.871,148.539,217930.0
2019-09-20,149.075,150.771,144.433,145.638,197736.0
2019-09-21,149.075,150.771,144.433,145.638,197736.0
2019-09-22,149.075,150.771,144.433,145.638,197736.0
2019-09-23,146.397,146.397,138.452,141.443,212894.0
2019-09-24,141.443,141.443,134.301,137.47,68734.0
2019-09-25,138.363,142.201,135.685,141.264,59253.0
2019-09-26,144.612,148.182,140.595,141.755,195293.0
2019-09-27,146.397,149.075,143.719,147.781,269356.0
2019-09-28,146.397,149.075,143.719,147.781,269356.0
2019-09-29,146.397,149.075,143.719,147.781,269356.0
2019-09-30,149.968,149.968,142.469,148.138,106897.0
2019-10-01,148.138,153.985,147.29,153.404,174171.0
2019-10-02,152.69,158.894,150.012,158.002,102373.0
2019-10-03,157.555,158.448,150.414,150.682,82738.0
2019-10-04,156.172,160.68,150.994,160.456,188826.0
2019-10-05,156.172,160.68,150.994,160.456,188826.0
2019-10-06,156.172,160.68,150.994,160.456,188826.0
2019-10-07,161.304,162.465,154.877,155.324,188326.0
2019-10-08,155.324,155.324,149.521,150.146,128040.0
2019-10-09,150.235,157.109,150.235,155.591,88224.0
2019-10-10,159.787,169.606,157.109,168.758,172271.0
2019-10-11,170.365,173.177,165.143,166.527,168150.0
2019-10-12,170.365,173.177,165.143,166.527,168150.0
2019-10-13,170.365,173.177,165.143,166.527,168150.0
2019-10-14,170.365,173.177,165.143,166.527,168150.0
2019-10-15,166.036,166.482,160.68,163.536,97217.0
2019-10-16,163.358,163.358,157.555,159.162,103463.0
2019-10-17,159.787,169.428,159.162,168.535,195391.0
2019-10-18,168.357,170.365,166.036,167.866,138851.0
2019-10-19,168.357,170.365,166.036,167.866,138851.0
2019-10-20,168.357,170.365,166.036,167.866,138851.0
2019-10-21,165.589,171.392,164.116,170.32,188256.0
2019-10-22,169.16,176.48,167.821,171.704,211557.0
2019-10-23,170.544,179.381,164.652,173.088,302278.0
2019-10-24,171.392,171.392,162.599,170.454,215834.0
2019-10-25,169.606,187.013,168.714,178.399,566775.0
2019-10-26,169.606,187.013,168.714,178.399,566775.0
2019-10-27,169.606,187.013,168.714,178.399,566775.0
2019-10-28,178.087,193.262,164.206,167.107,172912.0
2019-10-29,167.821,169.829,158.18,161.126,139473.0
2019-10-30,159.385,163.09,152.646,162.911,245646.0
2019-10-31,167.642,167.642,158.939,163.893,190291.0
2019-11-01,164.25,167.821,160.233,162.911,220345.0
2019-11-02,164.25,167.821,160.233,162.911,220345.0
2019-11-03,164.25,167.821,160.233,162.911,220345.0
2019-11-04,163.09,172.731,163.09,172.061,199641.0
2019-11-05,177.194,177.194,167.196,170.499,185405.0
2019-11-06,171.392,174.962,164.25,166.482,34089.0
2019-11-07,166.482,170.544,166.036,168.401,124777.0
2019-11-08,168.401,173.088,162.643,163.849,65344.0
2019-11-09,168.401,173.088,162.643,163.849,65344.0
2019-11-10,168.401,173.088,162.643,163.849,65344.0
2019-11-11,164.697,175.23,164.697,169.874,345321.0
2019-11-12,171.392,174.516,163.045,171.124,204817.0
2019-11-13,171.392,172.284,166.036,168.044,103742.0
2019-11-14,167.018,169.16,153.538,157.511,169502.0
2019-11-15,157.109,160.233,149.343,158.136,185521.0
2019-11-16,157.109,160.233,149.343,158.136,185521.0
2019-11-17,157.109,160.233,149.343,158.136,185521.0
2019-11-18,157.109,160.233,149.343,158.136,185521.0
2019-11-19,157.064,158.894,149.209,158.493,275657.0
2019-11-20,160.68,166.571,159.787,164.92,233512.0
2019-11-21,167.776,168.714,163.804,166.036,128264.0
2019-11-22,165.143,172.284,165.098,166.928,130884.0
2019-11-23,165.143,172.284,165.098,166.928,130884.0
2019-11-24,165.143,172.284,165.098,166.928,130884.0
2019-11-25,166.928,171.213,165.188,169.16,80242.0
2019-11-26,170.32,171.347,159.162,159.965,88161.0
2019-11-27,159.162,175.498,159.162,174.828,111440.0
2019-11-28,175.632,177.64,172.998,174.962,28681.0
2019-11-29,174.07,176.748,169.606,172.775,110106.0
2019-11-30,174.07,176.748,169.606,172.775,110106.0
2019-12-01,174.07,176.748,169.606,172.775,110106.0
2019-12-02,172.775,175.855,166.214,166.928,79961.0
2019-12-03,168.714,170.276,160.68,165.5,146756.0
2019-12-04,164.518,182.996,164.518,182.148,244625.0
2019-12-05,182.996,194.913,178.533,194.11,232520.0
2019-12-06,195.449,203.081,190.138,202.546,300813.0
2019-12-07,195.449,203.081,190.138,202.546,300813.0
2019-12-08,195.449,203.081,190.138,202.546,300813.0
2019-12-09,202.01,207.991,191.923,197.145,251243.0
2019-12-10,197.279,200.403,182.416,182.773,147458.0
2019-12-11,182.773,186.121,180.318,186.031,135013.0
2019-12-12,186.567,190.138,182.104,189.87,238041.0
2019-12-13,191.923,204.108,190.584,197.814,294155.0
2019-12-14,191.923,204.108,190.584,197.814,294155.0
2019-12-15,191.923,204.108,190.584,197.814,294155.0
2019-12-16,200.85,207.098,198.172,205.09,171873.0
2019-12-17,205.09,213.124,190.182,206.384,150853.0
2019-12-18,207.098,222.184,205.313,213.793,207991.0
2019-12-19,218.703,228.522,216.917,219.149,124125.0
2019-12-20,219.238,224.594,217.007,220.577,87184.0
2019-12-21,219.238,224.594,217.007,220.577,87184.0
2019-12-22,219.238,224.594,217.007,220.577,87184.0
2019-12-23,221.381,233.432,220.577,232.807,239240.0
2019-12-24,221.381,233.432,220.577,232.807,239240.0
2019-12-25,221.381,233.432,220.577,232.807,239240.0
2019-12-26,236.556,255.257,236.556,245.438,267883.0
2019-12-27,247.268,254.409,236.556,240.261,177124.0
2019-12-28,247.268,254.409,236.556,240.261,177124.0
2019-12-29,247.268,254.409,236.556,240.261,177124.0
2019-12-30,240.127,246.732,231.423,244.233,143805.0
2019-12-31,240.127,246.732,231.423,244.233,143805.0
2020-01-01,240.127,246.732,231.423,244.233,143805.0
2020-01-02,244.233,251.285,237.895,243.385,90551.0
2020-01-03,236.556,241.778,228.567,240.975,126537.0
2020-01-04,236.556,241.778,228.567,240.975,126537.0
2020-01-05,236.556,241.778,228.567,240.975,126537.0
2020-01-06,241.019,248.339,232.093,248.295,97117.0
2020-01-07,249.053,252.624,239.636,244.947,74668.0
2020-01-08,245.438,250.839,239.77,249.009,115262.0
2020-01-09,251.731,258.962,247.268,257.891,224403.0
2020-01-10,257.98,264.854,257.087,261.64,109126.0
2020-01-11,257.98,264.854,257.087,261.64,109126.0
2020-01-12,257.98,264.854,257.087,261.64,109126.0
2020-01-13,265.121,265.121,252.267,252.758,122729.0
2020-01-14,252.624,253.517,239.77,245.215,137849.0
2020-01-15,244.59,249.901,233.343,235.306,156330.0
2020-01-16,235.663,242.358,234.324,241.867,137090.0
2020-01-17,249.901,249.901,237.27,238.297,120226.0
2020-01-18,249.901,249.901,237.27,238.297,120226.0
2020-01-19,249.901,249.901,237.27,238.297,120226.0
2020-01-20,237.895,248.161,235.217,247.09,71678.0
2020-01-21,246.777,246.777,234.771,236.958,139978.0
2020-01-22,238.252,247.447,236.11,245.617,95533.0
2020-01-23,245.438,245.483,234.771,236.601,102339.0
2020-01-24,237.002,240.082,223.211,225.041,147349.0
2020-01-25,237.002,240.082,223.211,225.041,147349.0
2020-01-26,237.002,240.082,223.211,225.041,147349.0
2020-01-27,223.166,224.505,214.686,221.872,102892.0
2020-01-28,224.951,237.002,224.103,235.842,155500.0
2020-01-29,238.341,243.206,232.985,234.771,129198.0
2020-01-30,235.663,236.556,227.629,235.351,80880.0
2020-01-31,237.895,241.019,228.12,235.128,71175.0
2020-02-01,237.895,241.019,228.12,235.128,71175.0
2020-02-02,237.895,241.019,228.12,235.128,71175.0
2020-02-03,238.341,251.508,234.771,249.946,104881.0
2020-02-04,251.731,260.658,238.341,245.438,183386.0
2020-02-05,245.527,250.794,240.484,244.322,61159.0
2020-02-06,245.483,252.936,240.573,245.438,62871.0
2020-02-07,247.134,253.874,245.483,249.321,78385.0
2020-02-08,247.134,253.874,245.483,249.321,78385.0
2020-02-09,247.134,253.874,245.483,249.321,78385.0
2020-02-10,249.946,254.409,246.866,248.652,64016.0
2020-02-11,248.116,248.116,236.601,238.698,65696.0
2020-02-12,241.019,243.697,236.556,241.332,108790.0
2020-02-13,240.573,240.573,230.129,233.923,84779.0
2020-02-14,232.093,236.556,230.307,233.164,92033.0
2020-02-15,232.093,236.556,230.307,233.164,92033.0
2020-02-16,232.093,236.556,230.307,233.164,92033.0
2020-02-17,232.093,241.019,225.442,237.002,25063.0
2020-02-18,236.556,236.556,224.951,227.808,97657.0
2020-02-19,228.522,240.841,228.522,236.779,71489.0
2020-02-20,236.511,247.179,229.638,246.465,161690.0
2020-02-21,247.179,249.946,241.287,242.715,63689.0
2020-02-22,247.179,249.946,241.287,242.715,63689.0
2020-02-23,247.179,249.946,241.287,242.715,63689.0
2020-02-24,247.179,249.946,241.287,242.715,63689.0
2020-02-25,247.179,249.946,241.287,242.715,63689.0
