,TGSU2 AR Equity,TGSU2 AR Equity,TGSU2 AR Equity,TGSU2 AR Equity,TGSU2 AR Equity
2015-01-25,6.441,6.508,6.383,6.508,12517.0
2015-01-26,6.441,6.508,6.383,6.508,12517.0
2015-01-27,6.632,6.632,6.425,6.441,93095.0
2015-01-28,6.508,6.591,6.466,6.466,12805.0
2015-01-29,6.342,6.342,6.301,6.301,2079.0
2015-01-30,6.259,6.301,6.259,6.301,5546.0
2015-01-31,6.259,6.301,6.259,6.301,5546.0
2015-02-01,6.259,6.301,6.259,6.301,5546.0
2015-02-02,6.135,6.383,6.135,6.383,4831.0
2015-02-03,6.301,6.591,6.301,6.549,57243.0
2015-02-04,6.383,6.549,6.383,6.549,6789.0
2015-02-05,6.591,6.798,6.591,6.798,37322.0
2015-02-06,6.798,6.964,6.798,6.798,8515.0
2015-02-07,6.798,6.964,6.798,6.798,8515.0
2015-02-08,6.798,6.964,6.798,6.798,8515.0
2015-02-09,6.798,6.798,6.632,6.674,12415.0
2015-02-10,6.674,6.674,6.632,6.674,29169.0
2015-02-11,6.715,6.732,6.632,6.732,72760.0
2015-02-12,6.756,6.881,6.756,6.756,34026.0
2015-02-13,6.881,7.047,6.756,7.047,26313.0
2015-02-14,6.881,7.047,6.756,7.047,26313.0
2015-02-15,6.881,7.047,6.756,7.047,26313.0
2015-02-16,6.881,7.047,6.756,7.047,26313.0
2015-02-17,6.881,7.047,6.756,7.047,26313.0
2015-02-18,7.047,7.171,7.047,7.13,19327.0
2015-02-19,7.047,7.047,6.964,7.047,17959.0
2015-02-20,7.047,7.047,6.798,6.881,61625.0
2015-02-21,7.047,7.047,6.798,6.881,61625.0
2015-02-22,7.047,7.047,6.798,6.881,61625.0
2015-02-23,6.881,7.212,6.881,7.196,64568.0
2015-02-24,7.212,7.544,7.212,7.503,266102.0
2015-02-25,7.503,7.511,7.436,7.436,33300.0
2015-02-26,7.436,7.544,7.337,7.461,50446.0
2015-02-27,7.461,7.544,7.461,7.544,30795.0
2015-02-28,7.461,7.544,7.461,7.544,30795.0
2015-03-01,7.461,7.544,7.461,7.544,30795.0
2015-03-02,7.585,7.585,7.544,7.544,30918.0
2015-03-03,7.536,7.71,7.536,7.71,235517.0
2015-03-04,7.71,7.71,7.594,7.71,14745.0
2015-03-05,7.668,8.083,7.668,8.083,86434.0
2015-03-06,8.124,8.456,8.083,8.373,421508.0
2015-03-07,8.124,8.456,8.083,8.373,421508.0
2015-03-08,8.124,8.456,8.083,8.373,421508.0
2015-03-09,8.456,8.953,8.456,8.87,277873.0
2015-03-10,9.036,9.119,8.373,8.705,137544.0
2015-03-11,8.788,9.948,8.788,9.948,554319.0
2015-03-12,10.528,10.943,10.114,10.404,383865.0
2015-03-13,10.528,10.777,10.363,10.777,179683.0
2015-03-14,10.528,10.777,10.363,10.777,179683.0
2015-03-15,10.528,10.777,10.363,10.777,179683.0
2015-03-16,10.86,11.233,10.777,11.192,157564.0
2015-03-17,11.523,12.021,11.357,11.606,499864.0
2015-03-18,11.606,11.606,10.984,11.482,242600.0
2015-03-19,11.606,11.689,11.192,11.357,82476.0
2015-03-20,11.606,11.772,11.565,11.689,29303.0
2015-03-21,11.606,11.772,11.565,11.689,29303.0
2015-03-22,11.606,11.772,11.565,11.689,29303.0
2015-03-23,11.606,11.772,11.565,11.689,29303.0
2015-03-24,11.606,11.772,11.565,11.689,29303.0
2015-03-25,10.943,10.943,10.528,10.777,102969.0
2015-03-26,10.321,10.611,9.699,10.363,163159.0
2015-03-27,10.777,10.777,10.114,10.363,37581.0
2015-03-28,10.777,10.777,10.114,10.363,37581.0
2015-03-29,10.777,10.777,10.114,10.363,37581.0
2015-03-30,9.948,10.446,9.948,10.197,29831.0
2015-03-31,10.114,10.57,10.114,10.528,93133.0
2015-04-01,10.57,10.57,10.114,10.363,22253.0
2015-04-02,10.57,10.57,10.114,10.363,22253.0
2015-04-03,10.57,10.57,10.114,10.363,22253.0
2015-04-04,10.57,10.57,10.114,10.363,22253.0
2015-04-05,10.57,10.57,10.114,10.363,22253.0
2015-04-06,10.902,11.15,10.611,11.15,45553.0
2015-04-07,11.44,11.44,10.943,11.15,33326.0
2015-04-08,11.192,11.192,10.943,10.943,43457.0
2015-04-09,11.026,11.026,10.611,10.736,29551.0
2015-04-10,10.777,10.777,10.487,10.487,35611.0
2015-04-11,10.777,10.777,10.487,10.487,35611.0
2015-04-12,10.777,10.777,10.487,10.487,35611.0
2015-04-13,10.57,10.57,9.948,10.197,34242.0
2015-04-14,10.114,10.57,10.031,10.57,36257.0
2015-04-15,10.57,10.57,9.99,10.238,90177.0
2015-04-16,10.197,10.363,10.197,10.28,48364.0
2015-04-17,10.238,10.238,10.031,10.155,102644.0
2015-04-18,10.238,10.238,10.031,10.155,102644.0
2015-04-19,10.238,10.238,10.031,10.155,102644.0
2015-04-20,10.155,10.155,9.948,9.948,28873.0
2015-04-21,9.534,9.617,9.451,9.617,64818.0
2015-04-22,9.617,10.031,9.534,9.948,76360.0
2015-04-23,9.948,10.363,9.948,10.114,23223.0
2015-04-24,10.197,10.446,10.114,10.446,14553.0
2015-04-25,10.197,10.446,10.114,10.446,14553.0
2015-04-26,10.197,10.446,10.114,10.446,14553.0
2015-04-27,10.487,10.653,9.948,9.948,21406.0
2015-04-28,10.363,10.363,10.155,10.155,13449.0
2015-04-29,9.948,10.114,9.948,10.031,31979.0
2015-04-30,10.031,10.28,9.948,9.948,106360.0
2015-05-01,10.031,10.28,9.948,9.948,106360.0
2015-05-02,10.031,10.28,9.948,9.948,106360.0
2015-05-03,10.031,10.28,9.948,9.948,106360.0
2015-05-04,9.907,9.907,9.534,9.782,56741.0
2015-05-05,9.617,9.699,9.575,9.658,36903.0
2015-05-06,9.658,9.948,9.575,9.575,99829.0
2015-05-07,9.534,9.617,9.451,9.534,95652.0
2015-05-08,9.534,9.824,9.534,9.617,40430.0
2015-05-09,9.534,9.824,9.534,9.617,40430.0
2015-05-10,9.534,9.824,9.534,9.617,40430.0
2015-05-11,9.617,9.617,9.202,9.617,50618.0
2015-05-12,9.617,9.617,8.87,9.451,85944.0
2015-05-13,9.534,9.534,9.202,9.451,91852.0
2015-05-14,9.202,9.368,9.202,9.368,66335.0
2015-05-15,9.285,9.368,9.161,9.368,32105.0
2015-05-16,9.285,9.368,9.161,9.368,32105.0
2015-05-17,9.285,9.368,9.161,9.368,32105.0
2015-05-18,9.285,9.368,9.202,9.368,37282.0
2015-05-19,9.119,9.368,9.119,9.326,58295.0
2015-05-20,9.119,9.244,8.953,8.953,53883.0
2015-05-21,8.953,8.953,8.58,8.788,3937.0
2015-05-22,8.58,9.119,8.58,9.078,60154.0
2015-05-23,8.58,9.119,8.58,9.078,60154.0
2015-05-24,8.58,9.119,8.58,9.078,60154.0
2015-05-25,8.58,9.119,8.58,9.078,60154.0
2015-05-26,8.705,8.746,8.705,8.746,21495.0
2015-05-27,8.746,8.746,8.58,8.622,23018.0
2015-05-28,8.58,8.87,8.29,8.87,12161.0
2015-05-29,8.622,9.285,8.622,8.953,92254.0
2015-05-30,8.622,9.285,8.622,8.953,92254.0
2015-05-31,8.622,9.285,8.622,8.953,92254.0
2015-06-01,9.119,9.451,9.036,9.368,75493.0
2015-06-02,9.409,9.492,9.326,9.492,113760.0
2015-06-03,9.451,9.451,8.953,9.119,28282.0
2015-06-04,9.202,9.534,9.202,9.534,108036.0
2015-06-05,9.658,9.658,9.036,9.161,80187.0
2015-06-06,9.658,9.658,9.036,9.161,80187.0
2015-06-07,9.658,9.658,9.036,9.161,80187.0
2015-06-08,9.451,9.451,8.995,9.119,44212.0
2015-06-09,9.244,9.699,9.161,9.699,205911.0
2015-06-10,9.699,9.782,9.492,9.741,152254.0
2015-06-11,9.699,9.948,9.699,9.782,113642.0
2015-06-12,10.114,10.114,9.492,9.492,30996.0
2015-06-13,10.114,10.114,9.492,9.492,30996.0
2015-06-14,10.114,10.114,9.492,9.492,30996.0
2015-06-15,9.368,9.451,9.119,9.244,18367.0
2015-06-16,9.036,9.451,9.036,9.119,101392.0
2015-06-17,8.912,8.912,8.539,8.622,71168.0
2015-06-18,8.622,8.87,8.622,8.705,54749.0
2015-06-19,8.539,9.202,8.539,9.078,23466.0
2015-06-20,8.539,9.202,8.539,9.078,23466.0
2015-06-21,8.539,9.202,8.539,9.078,23466.0
2015-06-22,9.285,9.409,9.036,9.244,80693.0
2015-06-23,9.285,9.534,9.244,9.534,42307.0
2015-06-24,9.741,9.741,9.451,9.451,28247.0
2015-06-25,9.865,9.865,9.575,9.575,2087.0
2015-06-26,9.451,9.534,9.409,9.534,7622.0
2015-06-27,9.451,9.534,9.409,9.534,7622.0
2015-06-28,9.451,9.534,9.409,9.534,7622.0
2015-06-29,9.119,9.534,9.119,9.119,12823.0
2015-06-30,9.202,9.699,9.202,9.451,32445.0
2015-07-01,9.451,9.865,9.368,9.368,35754.0
2015-07-02,9.451,9.575,9.368,9.451,18905.0
2015-07-03,9.285,9.285,9.285,9.285,1428.0
2015-07-04,9.285,9.285,9.285,9.285,1428.0
2015-07-05,9.285,9.285,9.285,9.285,1428.0
2015-07-06,9.368,9.699,9.368,9.699,45981.0
2015-07-07,9.699,9.699,9.119,9.699,27843.0
2015-07-08,9.534,9.534,9.368,9.368,8051.0
2015-07-09,9.534,9.534,9.368,9.368,8051.0
2015-07-10,9.534,9.534,9.409,9.492,14666.0
2015-07-11,9.534,9.534,9.409,9.492,14666.0
2015-07-12,9.534,9.534,9.409,9.492,14666.0
2015-07-13,9.699,9.907,9.451,9.907,32021.0
2015-07-14,9.948,10.28,9.782,10.28,73643.0
2015-07-15,10.363,10.363,10.197,10.363,15368.0
2015-07-16,10.446,10.653,10.363,10.446,239288.0
2015-07-17,9.699,10.611,9.575,10.238,60595.0
2015-07-18,9.699,10.611,9.575,10.238,60595.0
2015-07-19,9.699,10.611,9.575,10.238,60595.0
2015-07-20,10.197,10.197,9.699,9.699,9957.0
2015-07-21,9.451,9.782,9.451,9.782,93324.0
2015-07-22,9.782,9.782,9.451,9.782,9494.0
2015-07-23,9.244,9.699,9.119,9.699,2419.0
2015-07-24,9.119,9.119,8.995,9.036,48645.0
2015-07-25,9.119,9.119,8.995,9.036,48645.0
2015-07-26,9.119,9.119,8.995,9.036,48645.0
2015-07-27,8.414,8.912,8.414,8.87,17892.0
2015-07-28,9.119,9.368,8.995,9.326,15137.0
2015-07-29,9.326,9.451,9.326,9.368,4004.0
2015-07-30,9.451,9.492,8.953,9.202,15917.0
2015-07-31,8.953,9.285,8.953,9.202,16341.0
2015-08-01,8.953,9.285,8.953,9.202,16341.0
2015-08-02,8.953,9.285,8.953,9.202,16341.0
2015-08-03,9.202,9.202,8.788,8.788,13351.0
2015-08-04,8.788,8.788,8.788,8.788,566.0
2015-08-05,8.87,9.119,8.829,9.119,8008.0
2015-08-06,9.285,9.782,9.202,9.699,46148.0
2015-08-07,9.699,9.699,9.409,9.617,16550.0
2015-08-08,9.699,9.699,9.409,9.617,16550.0
2015-08-09,9.699,9.699,9.409,9.617,16550.0
2015-08-10,9.617,9.948,9.617,9.699,79105.0
2015-08-11,9.575,9.699,9.575,9.658,21956.0
2015-08-12,9.534,9.617,9.202,9.617,81349.0
2015-08-13,9.451,9.782,9.451,9.782,4959.0
2015-08-14,9.658,9.782,9.617,9.699,21802.0
2015-08-15,9.658,9.782,9.617,9.699,21802.0
2015-08-16,9.658,9.782,9.617,9.699,21802.0
2015-08-17,9.658,9.782,9.617,9.699,21802.0
2015-08-18,9.534,9.782,9.534,9.782,1480.0
2015-08-19,9.699,9.782,9.617,9.617,7678.0
2015-08-20,9.161,9.782,9.119,9.285,31488.0
2015-08-21,9.326,9.326,8.953,8.953,28132.0
2015-08-22,9.326,9.326,8.953,8.953,28132.0
2015-08-23,9.326,9.326,8.953,8.953,28132.0
2015-08-24,8.29,9.119,8.29,8.705,163002.0
2015-08-25,9.119,9.285,8.87,8.87,45795.0
2015-08-26,9.119,9.368,8.953,9.368,101816.0
2015-08-27,9.534,9.699,9.451,9.699,42731.0
2015-08-28,9.699,9.699,9.617,9.699,7464.0
2015-08-29,9.699,9.699,9.617,9.699,7464.0
2015-08-30,9.699,9.699,9.617,9.699,7464.0
2015-08-31,9.699,9.699,9.658,9.658,4875.0
2015-09-01,9.658,9.658,9.451,9.451,2836.0
2015-09-02,9.368,9.451,9.285,9.285,12974.0
2015-09-03,9.285,9.907,9.285,9.782,11307.0
2015-09-04,9.948,10.031,9.782,10.031,53805.0
2015-09-05,9.948,10.031,9.782,10.031,53805.0
2015-09-06,9.948,10.031,9.782,10.031,53805.0
2015-09-07,10.031,10.031,9.699,9.699,2811.0
2015-09-08,9.907,10.197,9.907,10.197,74656.0
2015-09-09,10.197,10.197,9.948,10.031,42588.0
2015-09-10,9.948,10.114,9.782,9.948,12435.0
2015-09-11,9.948,10.404,9.948,10.404,34494.0
2015-09-12,9.948,10.404,9.948,10.404,34494.0
2015-09-13,9.948,10.404,9.948,10.404,34494.0
2015-09-14,10.404,10.528,9.948,10.197,22788.0
2015-09-15,10.28,10.28,9.948,9.948,59892.0
2015-09-16,10.114,10.155,10.031,10.155,23096.0
2015-09-17,10.155,10.528,10.155,10.528,13827.0
2015-09-18,10.446,10.653,10.114,10.653,37310.0
2015-09-19,10.446,10.653,10.114,10.653,37310.0
2015-09-20,10.446,10.653,10.114,10.653,37310.0
2015-09-21,10.611,10.777,9.99,10.611,46394.0
2015-09-22,9.948,9.948,9.368,9.368,37371.0
2015-09-23,9.119,9.119,8.788,8.788,23430.0
2015-09-24,8.788,8.788,7.959,8.705,37698.0
2015-09-25,8.953,9.036,8.705,8.829,118517.0
2015-09-26,8.953,9.036,8.705,8.829,118517.0
2015-09-27,8.953,9.036,8.705,8.829,118517.0
2015-09-28,8.829,8.87,8.373,8.373,10844.0
2015-09-29,8.414,8.788,8.414,8.746,6470.0
2015-09-30,9.119,9.119,8.87,9.036,83330.0
2015-10-01,8.953,9.161,8.788,9.119,21480.0
2015-10-02,8.953,9.161,8.788,9.119,21.0
2015-10-03,8.953,9.161,8.788,9.119,21.0
2015-10-04,8.953,9.161,8.788,9.119,21.0
2015-10-05,9.534,9.534,9.119,9.119,3885.0
2015-10-06,9.534,9.575,9.409,9.575,33412.0
2015-10-07,9.782,9.948,9.741,9.948,29021.0
2015-10-08,9.948,9.948,9.741,9.865,26481.0
2015-10-09,9.865,9.99,9.865,9.948,5904.0
2015-10-10,9.865,9.99,9.865,9.948,5904.0
2015-10-11,9.865,9.99,9.865,9.948,5904.0
2015-10-12,9.865,9.99,9.865,9.948,5904.0
2015-10-13,9.907,9.99,9.617,9.617,13548.0
2015-10-14,9.534,9.948,9.534,9.948,8655.0
2015-10-15,9.824,9.824,9.534,9.575,50005.0
2015-10-16,9.575,10.363,9.575,10.321,33763.0
2015-10-17,9.575,10.363,9.575,10.321,33763.0
2015-10-18,9.575,10.363,9.575,10.321,33763.0
2015-10-19,9.948,10.238,9.865,10.073,32224.0
2015-10-20,10.238,10.28,9.948,10.197,30036.0
2015-10-21,9.948,10.031,9.948,10.031,18629.0
2015-10-22,10.031,10.611,9.534,10.57,623.0
2015-10-23,10.653,10.943,10.611,10.777,203775.0
2015-10-24,10.653,10.943,10.611,10.777,203775.0
2015-10-25,10.653,10.943,10.611,10.777,203775.0
2015-10-26,12.021,12.228,11.026,11.399,152739.0
2015-10-27,11.399,11.772,11.026,11.772,163442.0
2015-10-28,12.021,13.264,12.021,12.684,133515.0
2015-10-29,12.684,13.845,12.435,13.43,460358.0
2015-10-30,13.554,14.093,13.471,13.845,72368.0
2015-10-31,13.554,14.093,13.471,13.845,72368.0
2015-11-01,13.554,14.093,13.471,13.845,72368.0
2015-11-02,13.845,14.425,13.845,14.342,55549.0
2015-11-03,14.342,14.342,13.762,14.052,62905.0
2015-11-04,14.093,14.508,13.762,14.176,55554.0
2015-11-05,14.176,14.3,13.803,14.218,25266.0
2015-11-06,14.176,14.3,13.803,14.218,25266.0
2015-11-07,14.176,14.3,13.803,14.218,25266.0
2015-11-08,14.176,14.3,13.803,14.218,25266.0
2015-11-09,14.508,14.756,14.342,14.342,305468.0
2015-11-10,14.3,15.005,14.3,15.005,90473.0
2015-11-11,15.171,15.668,14.591,15.088,101759.0
2015-11-12,15.171,15.337,14.756,15.337,225824.0
2015-11-13,15.337,15.544,14.922,15.42,71655.0
2015-11-14,15.337,15.544,14.922,15.42,71655.0
2015-11-15,15.337,15.544,14.922,15.42,71655.0
2015-11-16,15.71,16.58,15.71,15.959,157102.0
2015-11-17,15.959,16.829,15.834,16.166,231953.0
2015-11-18,15.751,16.0,15.088,15.337,99635.0
2015-11-19,16.166,16.166,15.088,15.751,83492.0
2015-11-20,16.166,17.326,15.751,16.746,266803.0
2015-11-21,16.166,17.326,15.751,16.746,266803.0
2015-11-22,16.166,17.326,15.751,16.746,266803.0
2015-11-23,18.404,18.404,15.088,15.088,117716.0
2015-11-24,15.254,15.751,14.922,15.171,57125.0
2015-11-25,15.212,15.212,14.922,14.922,32571.0
2015-11-26,14.922,15.751,14.922,15.337,11465.0
2015-11-27,14.922,15.751,14.922,15.337,11465.0
2015-11-28,14.922,15.751,14.922,15.337,11465.0
2015-11-29,14.922,15.751,14.922,15.337,11465.0
2015-11-30,15.751,15.751,14.093,14.674,89006.0
2015-12-01,15.047,15.047,14.135,14.508,108629.0
2015-12-02,14.425,14.674,13.886,13.886,48388.0
2015-12-03,13.886,14.922,13.845,14.508,67775.0
2015-12-04,14.508,15.337,14.508,15.337,40305.0
2015-12-05,14.508,15.337,14.508,15.337,40305.0
2015-12-06,14.508,15.337,14.508,15.337,40305.0
2015-12-07,14.508,15.337,14.508,15.337,40305.0
2015-12-08,14.508,15.337,14.508,15.337,40305.0
2015-12-09,15.42,15.917,14.922,15.917,76585.0
2015-12-10,16.58,16.58,15.627,15.627,49882.0
2015-12-11,15.337,15.751,14.756,15.585,45055.0
2015-12-12,15.337,15.751,14.756,15.585,45055.0
2015-12-13,15.337,15.751,14.756,15.585,45055.0
2015-12-14,15.751,16.166,14.508,14.922,52224.0
2015-12-15,14.964,14.964,14.093,14.425,70465.0
2015-12-16,14.093,14.093,14.01,14.01,2683.0
2015-12-17,14.508,15.13,13.886,13.969,39602.0
2015-12-18,14.01,14.01,13.886,13.886,5296.0
2015-12-19,14.01,14.01,13.886,13.886,5296.0
2015-12-20,14.01,14.01,13.886,13.886,5296.0
2015-12-21,14.093,14.093,13.264,13.513,67405.0
2015-12-22,13.264,14.093,13.264,14.093,22336.0
2015-12-23,14.383,14.508,13.264,14.425,50673.0
2015-12-24,14.383,14.508,13.264,14.425,50673.0
2015-12-25,14.383,14.508,13.264,14.425,50673.0
2015-12-26,14.383,14.508,13.264,14.425,50673.0
2015-12-27,14.383,14.508,13.264,14.425,50673.0
2015-12-28,14.342,14.922,14.259,14.342,18831.0
2015-12-29,14.342,14.342,14.093,14.093,10490.0
2015-12-30,14.176,14.176,13.264,14.135,19372.0
2015-12-31,14.176,14.176,13.264,14.135,19372.0
2016-01-01,14.176,14.176,13.264,14.135,19372.0
2016-01-02,14.176,14.176,13.264,14.135,19372.0
2016-01-03,14.176,14.176,13.264,14.135,19372.0
2016-01-04,13.679,13.679,13.596,13.679,4699.0
2016-01-05,13.679,13.679,13.513,13.513,7773.0
2016-01-06,13.845,14.218,13.43,14.176,20043.0
2016-01-07,13.969,14.052,13.679,14.052,5110.0
2016-01-08,14.052,14.052,14.052,14.052,907.0
2016-01-09,14.052,14.052,14.052,14.052,907.0
2016-01-10,14.052,14.052,14.052,14.052,907.0
2016-01-11,14.425,14.425,13.471,13.471,50998.0
2016-01-12,13.098,13.098,12.601,12.85,17589.0
2016-01-13,12.767,12.767,12.269,12.394,37962.0
2016-01-14,12.352,12.435,12.021,12.435,21505.0
2016-01-15,12.85,12.85,12.021,12.021,34781.0
2016-01-16,12.85,12.85,12.021,12.021,34781.0
2016-01-17,12.85,12.85,12.021,12.021,34781.0
2016-01-18,12.021,12.021,11.192,11.523,9963.0
2016-01-19,11.523,12.435,11.523,11.731,32696.0
2016-01-20,11.794,11.961,11.543,11.71,23257.0
2016-01-21,12.045,12.086,12.045,12.086,6542.0
2016-01-22,12.63,13.132,12.63,13.132,10605.0
2016-01-23,12.63,13.132,12.63,13.132,10605.0
2016-01-24,12.63,13.132,12.63,13.132,10605.0
2016-01-25,13.216,13.718,12.881,12.881,11403.0
2016-01-26,13.383,13.383,13.216,13.216,1506.0
2016-01-27,13.383,13.55,13.216,13.383,31719.0
2016-01-28,13.55,13.55,13.216,13.383,18414.0
2016-01-29,13.634,14.219,13.55,14.219,49655.0
2016-01-30,13.634,14.219,13.55,14.219,49655.0
2016-01-31,13.634,14.219,13.55,14.219,49655.0
2016-02-01,14.596,14.638,13.718,14.052,36703.0
2016-02-02,14.219,14.303,13.801,13.968,33864.0
2016-02-03,14.219,14.219,13.592,13.592,20971.0
2016-02-04,13.383,14.387,13.383,14.261,68672.0
2016-02-05,14.679,14.805,14.47,14.805,87593.0
2016-02-06,14.679,14.805,14.47,14.805,87593.0
2016-02-07,14.679,14.805,14.47,14.805,87593.0
2016-02-08,14.679,14.805,14.47,14.805,87593.0
2016-02-09,14.679,14.805,14.47,14.805,87593.0
2016-02-10,14.805,15.056,14.47,14.596,31469.0
2016-02-11,14.638,14.638,14.261,14.428,22057.0
2016-02-12,14.679,15.056,14.428,14.512,31011.0
2016-02-13,14.679,15.056,14.428,14.512,31011.0
2016-02-14,14.679,15.056,14.428,14.512,31011.0
2016-02-15,14.805,15.056,14.303,14.303,14765.0
2016-02-16,13.801,15.056,13.801,14.219,58521.0
2016-02-17,15.014,15.474,14.972,15.474,46652.0
2016-02-18,15.558,15.809,15.307,15.474,92897.0
2016-02-19,15.474,15.474,14.805,15.181,22039.0
2016-02-20,15.474,15.474,14.805,15.181,22039.0
2016-02-21,15.474,15.474,14.805,15.181,22039.0
2016-02-22,15.181,16.143,15.098,16.143,27184.0
2016-02-23,16.143,16.31,15.85,16.06,45419.0
2016-02-24,16.143,16.394,15.809,16.394,9632.0
2016-02-25,16.394,17.565,16.31,17.147,38308.0
2016-02-26,17.398,18.067,17.398,17.732,59664.0
2016-02-27,17.398,18.067,17.398,17.732,59664.0
2016-02-28,17.398,18.067,17.398,17.732,59664.0
2016-02-29,16.729,18.067,16.729,17.565,57885.0
2016-03-01,17.983,17.983,17.147,17.565,33475.0
2016-03-02,17.983,17.983,17.147,17.147,32473.0
2016-03-03,17.147,17.147,15.976,16.227,35752.0
2016-03-04,16.143,16.394,16.06,16.06,66286.0
2016-03-05,16.143,16.394,16.06,16.06,66286.0
2016-03-06,16.143,16.394,16.06,16.06,66286.0
2016-03-07,16.06,16.06,15.307,15.39,12261.0
2016-03-08,15.474,15.558,15.139,15.558,40411.0
2016-03-09,15.558,15.809,15.558,15.558,10999.0
2016-03-10,15.558,15.558,14.638,15.265,10276.0
2016-03-11,15.265,15.349,15.223,15.265,9872.0
2016-03-12,15.265,15.349,15.223,15.265,9872.0
2016-03-13,15.265,15.349,15.223,15.265,9872.0
2016-03-14,14.889,14.889,14.638,14.721,11809.0
2016-03-15,14.47,14.721,13.801,13.843,11605.0
2016-03-16,13.843,15.056,13.843,14.638,41578.0
2016-03-17,14.638,15.139,14.638,15.056,12127.0
2016-03-18,15.265,15.432,14.847,15.098,4551.0
2016-03-19,15.265,15.432,14.847,15.098,4551.0
2016-03-20,15.265,15.432,14.847,15.098,4551.0
2016-03-21,15.139,15.139,14.387,14.512,43416.0
2016-03-22,14.512,14.512,14.219,14.428,57239.0
2016-03-23,15.85,15.85,14.219,14.303,17787.0
2016-03-24,15.85,15.85,14.219,14.303,17787.0
2016-03-25,15.85,15.85,14.219,14.303,17787.0
2016-03-26,15.85,15.85,14.219,14.303,17787.0
2016-03-27,15.85,15.85,14.219,14.303,17787.0
2016-03-28,14.219,14.387,13.801,13.885,34429.0
2016-03-29,13.968,14.428,13.843,14.387,55601.0
2016-03-30,14.387,15.056,14.219,14.387,26209.0
2016-03-31,14.972,15.056,14.47,14.47,7305.0
2016-04-01,14.638,15.432,14.638,15.349,62211.0
2016-04-02,14.638,15.432,14.638,15.349,62211.0
2016-04-03,14.638,15.432,14.638,15.349,62211.0
2016-04-04,15.349,16.101,15.349,15.85,47226.0
2016-04-05,16.31,17.063,16.227,16.436,457401.0
2016-04-06,16.143,16.478,15.767,15.809,62714.0
2016-04-07,16.603,16.603,15.474,15.683,81376.0
2016-04-08,15.641,16.143,15.223,15.892,23185.0
2016-04-09,15.641,16.143,15.223,15.892,23185.0
2016-04-10,15.641,16.143,15.223,15.892,23185.0
2016-04-11,16.31,16.31,15.558,15.892,49027.0
2016-04-12,15.39,15.976,15.39,15.976,45251.0
2016-04-13,15.892,16.143,15.725,15.809,53420.0
2016-04-14,15.892,15.892,15.39,15.767,20323.0
2016-04-15,15.767,15.767,15.349,15.474,45648.0
2016-04-16,15.767,15.767,15.349,15.474,45648.0
2016-04-17,15.767,15.767,15.349,15.474,45648.0
2016-04-18,15.265,15.641,15.181,15.474,47036.0
2016-04-19,15.474,16.227,15.474,16.227,89483.0
2016-04-20,16.227,16.729,16.227,16.31,92946.0
2016-04-21,16.227,16.436,16.185,16.394,39268.0
2016-04-22,16.436,16.478,15.809,15.809,39850.0
2016-04-23,16.436,16.478,15.809,15.809,39850.0
2016-04-24,16.436,16.478,15.809,15.809,39850.0
2016-04-25,15.892,15.892,15.307,15.725,31714.0
2016-04-26,15.516,15.809,15.474,15.767,19323.0
2016-04-27,15.767,15.892,15.474,15.725,25343.0
2016-04-28,15.809,15.809,15.056,15.056,208.0
2016-04-29,15.056,15.892,14.889,15.056,143666.0
2016-04-30,15.056,15.892,14.889,15.056,143666.0
2016-05-01,15.056,15.892,14.889,15.056,143666.0
2016-05-02,15.056,15.307,14.721,14.805,29684.0
2016-05-03,14.638,15.056,14.638,15.056,21262.0
2016-05-04,14.847,15.474,14.805,15.474,15290.0
2016-05-05,15.474,15.474,14.93,15.139,42214.0
2016-05-06,15.139,15.349,14.972,15.056,3115.0
2016-05-07,15.139,15.349,14.972,15.056,3115.0
2016-05-08,15.139,15.349,14.972,15.056,3115.0
2016-05-09,15.056,15.307,15.056,15.307,12714.0
2016-05-10,15.39,15.39,15.181,15.265,63922.0
2016-05-11,15.892,15.892,15.014,15.139,19094.0
2016-05-12,15.474,15.474,14.638,14.679,25762.0
2016-05-13,14.554,15.056,14.261,14.47,16081.0
2016-05-14,14.554,15.056,14.261,14.47,16081.0
2016-05-15,14.554,15.056,14.261,14.47,16081.0
2016-05-16,14.972,14.972,14.554,14.889,16761.0
2016-05-17,14.889,15.014,14.387,14.428,31844.0
2016-05-18,14.428,14.428,14.219,14.303,31030.0
2016-05-19,13.801,14.219,13.801,14.094,7663.0
2016-05-20,14.219,14.219,14.219,14.219,14330.0
2016-05-21,14.219,14.219,14.219,14.219,14330.0
2016-05-22,14.219,14.219,14.219,14.219,14330.0
2016-05-23,13.801,14.219,13.801,14.052,4394.0
2016-05-24,13.634,14.554,13.634,13.885,10720.0
2016-05-25,13.634,14.554,13.634,13.885,10720.0
2016-05-26,13.885,14.219,13.885,14.219,28972.0
2016-05-27,14.052,14.554,14.052,14.554,38484.0
2016-05-28,14.052,14.554,14.052,14.554,38484.0
2016-05-29,14.052,14.554,14.052,14.554,38484.0
2016-05-30,14.638,14.638,14.345,14.387,12065.0
2016-05-31,14.596,15.056,14.596,15.056,19649.0
2016-06-01,15.223,15.223,14.638,14.889,9454.0
2016-06-02,15.223,15.223,14.805,14.805,21734.0
2016-06-03,14.805,14.805,14.638,14.721,16268.0
2016-06-04,14.805,14.805,14.638,14.721,16268.0
2016-06-05,14.805,14.805,14.638,14.721,16268.0
